osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,tunnel,bridge,ref,access
24812458,Gartenstraße,unclassified,,False,True,144.684,,"LINESTRING (10.7765736 48.7145559, 10.7764994 48.7148356, 10.7764775 48.7151615, 10.7765019 48.7153927, 10.7765184 48.715494, 10.7766104 48.7157641, 10.776592 48.7158437)",,,,
25664781,Neue Obermayerstraße,residential,50,False,True,230.267,,"LINESTRING (10.7765736 48.7145559, 10.7770439 48.7146174, 10.7772414 48.7146468, 10.7775158 48.7146868, 10.7778277 48.7147322, 10.7780982 48.7147831, 10.7783184 48.7148103, 10.7785213 48.7148432, 10.7787283 48.7148766, 10.77883 48.7148881, 10.7796375 48.7150018)",,,,
25786207,Obermayerstraße,residential,,True,False,84.99000000000001,,"LINESTRING (10.7765736 48.7145559, 10.7760848 48.7145127, 10.7758601 48.7144928, 10.7754271 48.714447)",,,,
161084388,Gartenstraße,unclassified,,False,False,79.08,,"LINESTRING (10.7765736 48.7145559, 10.776615 48.7143836, 10.7766689 48.7141899, 10.7767232 48.713852)",,,,
25228446,Weidenweg,tertiary,50,False,False,149.827,,"LINESTRING (10.7796479 48.7157829, 10.7801731 48.7157756, 10.7811083 48.7157625, 10.781581 48.7157426, 10.7816886 48.7157383)",,,,
25228446,Weidenweg,tertiary,50,False,True,161.96400000000003,,"LINESTRING (10.7796479 48.7157829, 10.7791036 48.7157941, 10.7788012 48.7158179, 10.7783114 48.7158917, 10.7782627 48.715899, 10.7781675 48.7159125, 10.7779904 48.7159366, 10.7777216 48.7159732, 10.7776898 48.7159775, 10.7774707 48.7159967)",,,,
"[25664842, 421689540, 421689541]",Scheiplstraße,residential,50,False,False,86.857,,"LINESTRING (10.7796479 48.7157829, 10.7796447 48.7155844, 10.7796423 48.7154293, 10.7796375 48.7150018)",,,,no
"[572690688, 25664969, 24801387, 260047960, 67028507]",Promenade,"['living_street', 'residential']",,False,"[False, True]",423.0839999999999,,"LINESTRING (10.7812714 48.7201392, 10.7813498 48.7199733, 10.7814685 48.7197594, 10.7815149 48.7196758, 10.781604 48.7194982, 10.7816332 48.7194571, 10.7817979 48.7192256, 10.7818275 48.719184, 10.7820336 48.7189361, 10.7821018 48.7188542, 10.7822002 48.7187358, 10.7823875 48.7185008, 10.7824127 48.7184691, 10.7824409 48.7184328, 10.7827441 48.7180428, 10.7828092 48.7179588, 10.7827158 48.7178974, 10.7826509 48.7178177, 10.7828543 48.7176245, 10.7830713 48.7173799, 10.7831469 48.7172841, 10.7831917 48.7171627, 10.7831999 48.7170966, 10.7831917 48.7169861, 10.7831698 48.7168813, 10.7831498 48.7168142, 10.783141 48.7167848, 10.7831255 48.7167698, 10.7830691 48.7167155)",,,,
26744841,Augsburger Straße,secondary,50,False,False,60.730000000000004,2,"LINESTRING (10.7847199 48.7143125, 10.7846889 48.7144704, 10.7846613 48.7146513, 10.7846302 48.7148554)",,,St 2215,
24749861,Pappelweg,living_street,,False,False,71.31099999999999,,"LINESTRING (10.786777 48.7144027, 10.786977 48.7143435, 10.7872787 48.7142541, 10.7873429 48.7141986, 10.787394 48.714139, 10.7874826 48.7140116)",,,,
25770243,Pappelweg,living_street,,False,False,132.76399999999998,,"LINESTRING (10.786777 48.7144027, 10.786582 48.7141853, 10.7865344 48.7140562, 10.7865977 48.7139352, 10.7866367 48.7138767, 10.7866874 48.7138354, 10.7870252 48.7138798, 10.7871848 48.7139081, 10.7873675 48.7139449, 10.7874826 48.7140116)",,,,
24749861,Pappelweg,living_street,,False,True,171.27700000000002,,"LINESTRING (10.786777 48.7144027, 10.7866843 48.7144362, 10.7863507 48.7145567, 10.7861794 48.7146511, 10.7861307 48.7146779, 10.7859993 48.7147275, 10.7858115 48.7147992, 10.7857781 48.714808, 10.7857043 48.7148275, 10.7855339 48.7148496, 10.7852716 48.7148591, 10.7851678 48.7148629, 10.7850294 48.7148607, 10.784697 48.7148555, 10.7846302 48.7148554)",,,,
24749861,Pappelweg,living_street,,False,True,71.311,,"LINESTRING (10.7874826 48.7140116, 10.787394 48.714139, 10.7873429 48.7141986, 10.7872787 48.7142541, 10.786977 48.7143435, 10.786777 48.7144027)",,,,
25770243,Pappelweg,living_street,,False,True,132.76399999999998,,"LINESTRING (10.7874826 48.7140116, 10.7873675 48.7139449, 10.7871848 48.7139081, 10.7870252 48.7138798, 10.7866874 48.7138354, 10.7866367 48.7138767, 10.7865977 48.7139352, 10.7865344 48.7140562, 10.786582 48.7141853, 10.786777 48.7144027)",,,,
25228443,Sonnenstraße,residential,30,True,False,7.733,,"LINESTRING (10.7803237 48.7188881, 10.7802422 48.7189322)",,,,
"[199329993, 25770546, 25770523]","['Ölgasse', 'Ölberg']",residential,,False,True,156.02100000000002,,"LINESTRING (10.7803237 48.7188881, 10.7806521 48.7191667, 10.7806723 48.7192073, 10.780594 48.7193251, 10.7804633 48.7194257, 10.7801765 48.719563, 10.7799236 48.7196594, 10.7796355 48.7197277, 10.7794687 48.71977)",,,,destination
24873063,Schneegarten,residential,,False,False,33.583,,"LINESTRING (10.7810191 48.7217202, 10.7809639 48.7215546, 10.7809158 48.721426)",,,,
"[24873249, 24873063]","['Schneegarten', 'Jennisgasse']",residential,,False,True,76.37700000000001,,"LINESTRING (10.7810191 48.7217202, 10.7810528 48.7218556, 10.781072 48.7219544, 10.7810783 48.7220144, 10.7810633 48.7222916, 10.7808953 48.7222721)",,yes,,
25770650,Schneegarten,residential,,False,False,33.095,,"LINESTRING (10.7810191 48.7217202, 10.7811602 48.721637, 10.7813432 48.7215134)",,,,
25770650,Schneegarten,residential,,False,False,103.261,,"LINESTRING (10.7813432 48.7215134, 10.7815285 48.7213114, 10.7817163 48.7211736, 10.7817662 48.7211474, 10.7818398 48.7211902, 10.7818874 48.7212734, 10.781923 48.7213257, 10.7819967 48.7213304, 10.7820276 48.7213185, 10.7820537 48.7213043, 10.7820519 48.7211449)",,,,
25770650,Schneegarten,residential,,False,True,33.095,,"LINESTRING (10.7813432 48.7215134, 10.7811602 48.721637, 10.7810191 48.7217202)",,,,
25770651,Schneegarten,residential,,False,False,63.855999999999995,,"LINESTRING (10.7813432 48.7215134, 10.7813489 48.7213777, 10.7813388 48.7211141, 10.7813445 48.7209393)",,,,destination
25770651,Schneegarten,residential,,False,True,63.855999999999995,,"LINESTRING (10.7813445 48.7209393, 10.7813388 48.7211141, 10.7813489 48.7213777, 10.7813432 48.7215134)",,,,destination
25770951,Spindeltal,residential,,False,True,28.31,,"LINESTRING (10.7793903 48.7201221, 10.779541 48.720014, 10.7795922 48.7199117)",,,,
25770954,Bärenberg,residential,,False,True,61.080999999999996,,"LINESTRING (10.7787277 48.7203388, 10.7786601 48.7203381, 10.7785843 48.7203456, 10.7784122 48.7203245, 10.7783898 48.7203218, 10.7782669 48.720216, 10.778113 48.720055)",,,,
"[107952656, 25771269]",Heilig-Kreuz-Straße,"['living_street', 'residential']",50,False,True,188.74099999999999,,"LINESTRING (10.7746476 48.7189361, 10.7743568 48.7189372, 10.7743558 48.7190849, 10.7743548 48.7192207, 10.7743529 48.7194779, 10.7744567 48.7195394, 10.7751587 48.7195311, 10.7757761 48.7194884)",,,,
25622594,Augsburger Botengasse,residential,,False,False,45.182,,"LINESTRING (10.7776164 48.7187158, 10.7776598 48.7190913, 10.7776622 48.719121)",,,,
25771804,Kronengasse,residential,,True,False,36.611,,"LINESTRING (10.7776164 48.7187158, 10.7777541 48.718673, 10.7780678 48.7185754)",,,,
"[25771768, 408394849]","['Zehenthof', 'Kronengasse']","['residential', 'living_street']",20,False,"[False, True]",36.82,,"LINESTRING (10.7776164 48.7187158, 10.7775189 48.7187461, 10.7772892 48.7188174, 10.7771613 48.7188554)",,,,
24772802,Reichsstraße,secondary,30,False,True,77.457,,"LINESTRING (10.7766787 48.719463, 10.7773061 48.7193909, 10.7777042 48.7193047)",,,,
25771588,Münsterplatz,residential,,False,False,85.916,,"LINESTRING (10.7766787 48.719463, 10.7765847 48.7191225, 10.77722 48.7190433)",,,,
987317056,Reichsstraße,secondary,30,False,False,28.747,2,"LINESTRING (10.7766787 48.719463, 10.776484 48.7194814, 10.7763859 48.7194981, 10.7762977 48.7195193)",,,,
25622594,Augsburger Botengasse,residential,,False,False,20.988999999999997,,"LINESTRING (10.7776622 48.719121, 10.7776645 48.7192393, 10.7777042 48.7193047)",,,,
25622594,Augsburger Botengasse,residential,,False,True,45.182,,"LINESTRING (10.7776622 48.719121, 10.7776598 48.7190913, 10.7776164 48.7187158)",,,,
25771588,Münsterplatz,residential,,False,True,35.886,,"LINESTRING (10.7776622 48.719121, 10.7775317 48.7190472, 10.7773845 48.7190259, 10.77722 48.7190433)",,,,
25771269,Heilig-Kreuz-Straße,residential,50,False,False,28.849,,"LINESTRING (10.7761672 48.7194613, 10.7757761 48.7194884)",,,,
25771269,Heilig-Kreuz-Straße,residential,50,False,True,11.543,,"LINESTRING (10.7761672 48.7194613, 10.7762977 48.7195193)",,,,
25771732,Münzgasse,residential,,False,False,58.010999999999996,,"LINESTRING (10.7761672 48.7194613, 10.7761481 48.7193049, 10.7761476 48.7191975, 10.7761804 48.7191738, 10.776358 48.7191626, 10.7765205 48.7191534)",,,,
25771732,Münzgasse,residential,,False,True,58.010999999999996,,"LINESTRING (10.7765205 48.7191534, 10.776358 48.7191626, 10.7761804 48.7191738, 10.7761476 48.7191975, 10.7761481 48.7193049, 10.7761672 48.7194613)",,,,
25771588,Münsterplatz,residential,,False,False,35.886,,"LINESTRING (10.77722 48.7190433, 10.7773845 48.7190259, 10.7775317 48.7190472, 10.7776622 48.719121)",,,,
25771588,Münsterplatz,residential,,False,True,85.916,,"LINESTRING (10.77722 48.7190433, 10.7765847 48.7191225, 10.7766787 48.719463)",,,,
25771768,Zehenthof,living_street,,False,False,21.348,,"LINESTRING (10.77722 48.7190433, 10.7771927 48.7189381, 10.7771613 48.7188554)",,,,
"[25771768, 408394849]","['Zehenthof', 'Kronengasse']","['living_street', 'residential']",20,False,"[False, True]",36.82,,"LINESTRING (10.7771613 48.7188554, 10.7772892 48.7188174, 10.7775189 48.7187461, 10.7776164 48.7187158)",,,,
25771768,Zehenthof,living_street,,False,True,21.348,,"LINESTRING (10.7771613 48.7188554, 10.7771927 48.7189381, 10.77722 48.7190433)",,,,
408394846,Zehenthof,residential,20,False,False,30.53,,"LINESTRING (10.7771613 48.7188554, 10.7771225 48.7187033, 10.7769402 48.7187068)",,,,
256320668,Spitalstraße,living_street,,False,False,20.46,,"LINESTRING (10.7803636 48.717748, 10.7804427 48.7178056, 10.7805147 48.717829, 10.7805928 48.7178427)",,,,
256320668,Spitalstraße,living_street,,False,True,48.936,,"LINESTRING (10.7803636 48.717748, 10.7801082 48.7175061, 10.7799594 48.717399)",,,,
25771865,Lammwirtsgasse,residential,,False,False,19.671,,"LINESTRING (10.7780678 48.7185754, 10.7781641 48.7187405)",,,,
