osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,width,junction
34258752,True,1,Pappisches Tor,residential,20,False,68.583,"LINESTRING (12.7237997 51.2356511, 12.7247786 51.2355821)",,,
"[28134203, 69811607]",False,2,August-Bebel-Straße,residential,,True,49.706999999999994,"LINESTRING (12.7237997 51.2356511, 12.723723 51.235656, 12.7235715 51.2356657, 12.7230877 51.2356827)",,,
318710717,False,2,Wallgraben,primary,50,False,187.862,"LINESTRING (12.7237997 51.2356511, 12.7237442 51.2355141, 12.7233783 51.233983)",B 107,,
318710717,False,2,Wallgraben,primary,50,True,268.638,"LINESTRING (12.7237997 51.2356511, 12.7242557 51.2365419, 12.7249334 51.237849, 12.7249884 51.2379495)",B 107,,
1105289340,False,2,Wurzener Straße,primary,50,True,93.749,"LINESTRING (12.7295851 51.2412857, 12.7295639 51.2421287)",B 107,,
34257740,False,,Querstraße,residential,,False,77.01499999999999,"LINESTRING (12.7295851 51.2412857, 12.7295039 51.2412851, 12.7294461 51.2412856, 12.7284789 51.2412762)",,,
"[675893996, 318710718]",False,"['2', '3']",Wurzener Straße,primary,50,False,97.479,"LINESTRING (12.7295851 51.2412857, 12.7295896 51.2412085, 12.7296022 51.2410806, 12.7296159 51.2409574, 12.7296341 51.2404952, 12.729635 51.2404607, 12.7296364 51.2404098)",B 107,,
26706936,False,,Friedrich-Oettler-Straße,residential,,False,98.81200000000001,"LINESTRING (12.7296203 51.2386816, 12.7298881 51.2386467, 12.7303126 51.2386225, 12.731031 51.2385968)",,,
27079526,True,1,Hohnstädter Straße,residential,20,False,175.934,"LINESTRING (12.7296203 51.2386816, 12.7296042 51.2386139, 12.7295737 51.2384854, 12.7292297 51.2376681, 12.7290754 51.2373921, 12.7289358 51.2371619)",,,
"[72360747, 1105289348, 1091779973]",True,2,Wurzener Straße,primary,50,False,163.866,"LINESTRING (12.7296203 51.2386816, 12.7296836 51.2387031, 12.7297354 51.2387445, 12.7297486 51.238807, 12.7297469 51.2389579, 12.7297307 51.2395444, 12.7297193 51.2400015, 12.7297166 51.2401198)",B 107,,
1091779980,False,3,Wurzener Straße,primary,,True,4.649,"LINESTRING (12.7296403 51.2402562, 12.7296387 51.240298)",B 107,,
"[285202459, 69475444]",True,"['2', '1']",Wurzener Straße,primary,50,False,154.97499999999997,"LINESTRING (12.7296403 51.2402562, 12.729599 51.2401783, 12.7296038 51.2399135, 12.729595 51.2398689, 12.7295728 51.2397935, 12.7295635 51.2397342, 12.7295648 51.2396649, 12.7295857 51.2394329, 12.7296055 51.2389557, 12.7296049 51.2388691)",B 107,4.0,
1105289343,True,1,,secondary,,False,20.25,"LINESTRING (12.7296403 51.2402562, 12.7297834 51.2402438, 12.7299296 51.2402388)",S 11,4.0,
25509070,False,3,Grimmaer Wiesenstraße,residential,50,True,31.272,"LINESTRING (12.7232422 51.2387775, 12.7232565 51.238912, 12.723261 51.238957, 12.723304 51.2390547)",,,
69811608,False,2,Beiersdorfer Straße,tertiary,50,True,68.375,"LINESTRING (12.7232422 51.2387775, 12.7229883 51.238782, 12.7226253 51.238809, 12.7222698 51.2388537)",K 8363,6.0,
"[435914098, 1091817020]",False,3,Clara-Zetkin-Straße,tertiary,50,False,92.75,"LINESTRING (12.7232422 51.2387775, 12.7234487 51.2387762, 12.7236377 51.2387655, 12.7239816 51.2387459, 12.7244206 51.2387182, 12.7245693 51.2387088)",K 8363,,
"[435914112, 840133980]",False,"['2', '3']",Straße des Friedens,tertiary,,True,75.10900000000001,"LINESTRING (12.7232422 51.2387775, 12.7232308 51.238599, 12.7232278 51.2385676, 12.7232193 51.2384793, 12.7232046 51.2381711, 12.7231968 51.2381027)",,,
25509070,False,3,Grimmaer Wiesenstraße,residential,50,False,31.272000000000002,"LINESTRING (12.723304 51.2390547, 12.723261 51.238957, 12.7232565 51.238912, 12.7232422 51.2387775)",,,
34249250,False,2,Nordstraße,residential,,False,47.112,"LINESTRING (12.723304 51.2390547, 12.7232185 51.239109, 12.7231269 51.2391838, 12.7229892 51.2393323, 12.7229351 51.2394064)",,,
