osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,width
"[460097563, 316339247, 337170324, 460097559, 23259033, 100297306, 275695419]",2,B 292A,Marktstraße,secondary,"['50', '30']",False,"[False, True]",263.895,yes,"LINESTRING (9.3917187 49.4020629, 9.3916534 49.4021505, 9.3915709 49.4022558, 9.3915467 49.4022831, 9.3912278 49.4026532, 9.3908459 49.4030606, 9.3908132 49.4030924, 9.3906982 49.403212, 9.3904642 49.4034427, 9.3903044 49.403619, 9.3902375 49.4036925, 9.3901027 49.4038271, 9.3900366 49.4038893, 9.3900059 49.4039193, 9.3898302 49.4040912)",
161854790,,L 1095,Untere Austraße,secondary,50,False,True,127.044,,"LINESTRING (9.3917187 49.4020629, 9.3920134 49.4015309, 9.3920747 49.4014344, 9.3921937 49.4012473, 9.3922131 49.4011978, 9.3922324 49.4011487, 9.3922965 49.4009856)",
"[100297312, 275667298, 100297321, 161857108, 937748252]",2,B 292A,Hardtstraße,secondary,50,False,True,155.51700000000002,yes,"LINESTRING (9.3917187 49.4020629, 9.3916376 49.4020303, 9.391502 49.4019768, 9.3914398 49.4019516, 9.3913843 49.4019268, 9.3909141 49.4017069, 9.3906491 49.401602, 9.390322 49.4015496, 9.3901158 49.4015436, 9.3900216 49.4015536, 9.3899137 49.4015803, 9.3898179 49.4016172)",
1231710715,1,,Rietstraße,residential,50,False,False,26.433,,"LINESTRING (9.3917187 49.4020629, 9.391851 49.4021259, 9.3919663 49.4021786, 9.3920158 49.4022012)",3
32871782,,,Torgasse,residential,,False,False,34.212,,"LINESTRING (9.3898302 49.4040912, 9.3894105 49.4039495)",
188934793,2,B 292A,Marktstraße,secondary,50,False,False,67.667,,"LINESTRING (9.3898302 49.4040912, 9.3897861 49.4041868, 9.3897696 49.4042389, 9.3897795 49.4042924, 9.3898078 49.4043566, 9.3898585 49.4044182, 9.3899895 49.4044942, 9.390202 49.4045543)",
"[275695419, 316339247, 337170324, 460097559, 23259033, 100297306, 460097563]",2,B 292A,Marktstraße,secondary,"['50', '30']",False,"[False, True]",263.895,yes,"LINESTRING (9.3898302 49.4040912, 9.3900059 49.4039193, 9.3900366 49.4038893, 9.3901027 49.4038271, 9.3902375 49.4036925, 9.3903044 49.403619, 9.3904642 49.4034427, 9.3906982 49.403212, 9.3908132 49.4030924, 9.3908459 49.4030606, 9.3912278 49.4026532, 9.3915467 49.4022831, 9.3915709 49.4022558, 9.3916534 49.4021505, 9.3917187 49.4020629)",
"[188934809, 32871771]",,,Baron-Carl-Straße,residential,30,False,False,222.786,,"LINESTRING (9.3931426 49.4052948, 9.3930994 49.4053505, 9.3930895 49.4054176, 9.3931145 49.4054605, 9.3931293 49.4054858, 9.3932505 49.4055445, 9.3941092 49.4059946, 9.3944579 49.4061705, 9.3946088 49.4062073, 9.3949595 49.4062929, 9.3950823 49.4063463, 9.3951724 49.4064254, 9.395212 49.406578)",
108460787,2,B 292A,Obere Austraße,secondary,50,False,True,228.28300000000002,,"LINESTRING (9.3931426 49.4052948, 9.3927667 49.4051762, 9.3926259 49.4051394, 9.3922609 49.4050507, 9.3915478 49.4048694, 9.3907834 49.4046865, 9.390202 49.4045543)",
53767628,2,K 3953,Bahnallee,residential,50,False,False,113.41900000000001,,"LINESTRING (9.3940595 49.4025158, 9.3939461 49.4024252, 9.3938336 49.4022353, 9.3934666 49.4015777)",
"[332102976, 937748258]",2,K 3953,Wemmershöfer Straße,unclassified,50,False,True,38.696,,"LINESTRING (9.3940595 49.4025158, 9.3941403 49.4025672, 9.3942785 49.4026541, 9.39444 49.4027603)",
53767628,2,K 3953,Bahnallee,residential,50,False,True,119.654,,"LINESTRING (9.3922965 49.4009856, 9.3925206 49.4010166, 9.3927784 49.4010529, 9.3930462 49.4010875, 9.3931467 49.4011233, 9.3932228 49.4011822, 9.3933544 49.4013948, 9.3934666 49.4015777)",
161854790,,L 1095,Untere Austraße,secondary,50,False,False,127.04399999999998,,"LINESTRING (9.3922965 49.4009856, 9.3922324 49.4011487, 9.3922131 49.4011978, 9.3921937 49.4012473, 9.3920747 49.4014344, 9.3920134 49.4015309, 9.3917187 49.4020629)",
188934809,,,Baron-Carl-Straße,residential,30,False,False,24.1,,"LINESTRING (9.395212 49.406578, 9.3952938 49.4067881)",
32871776,,,Untere Eckenbergstraße,residential,30,False,False,577.744,,"LINESTRING (9.395212 49.406578, 9.3950677 49.4066045, 9.3949224 49.4066001, 9.39455 49.406422, 9.3940996 49.4062948, 9.3933241 49.4060991, 9.3929253 49.4060088, 9.3926023 49.4059274, 9.3920675 49.4058082, 9.3916353 49.4057685, 9.3914827 49.4057909, 9.391229 49.4058281, 9.390962 49.4059167, 9.3908784 49.4059444, 9.390488 49.406074, 9.3904523 49.4060942, 9.3898307 49.4064459, 9.3893105 49.4068148, 9.3892021 49.4070819, 9.3891863 49.4073286, 9.3891727 49.4076157)",
"[188934809, 32871771]",,,Baron-Carl-Straße,residential,30,False,True,222.78599999999997,,"LINESTRING (9.395212 49.406578, 9.3951724 49.4064254, 9.3950823 49.4063463, 9.3949595 49.4062929, 9.3946088 49.4062073, 9.3944579 49.4061705, 9.3941092 49.4059946, 9.3932505 49.4055445, 9.3931293 49.4054858, 9.3931145 49.4054605, 9.3930895 49.4054176, 9.3930994 49.4053505, 9.3931426 49.4052948)",
188934809,,,Baron-Carl-Straße,residential,30,False,False,47.417,,"LINESTRING (9.395447 49.4073368, 9.3955782 49.4077546)",
32871774,,,Mittlere Eckenbergstraße,residential,30,False,True,497.925,,"LINESTRING (9.395447 49.4073368, 9.3953366 49.4073358, 9.3952532 49.4073241, 9.3946937 49.4071179, 9.3944777 49.4070526, 9.3939756 49.4069151, 9.3939279 49.4069057, 9.3932831 49.4067784, 9.3926801 49.4067108, 9.392337 49.4066737, 9.3917195 49.4066831, 9.3913658 49.4067396, 9.3911058 49.4068039, 9.3908396 49.4069083, 9.3905457 49.4070237, 9.3894444 49.407559, 9.38929 49.4076047, 9.3891727 49.4076157)",
188934809,,,Baron-Carl-Straße,residential,30,False,True,62.011,,"LINESTRING (9.395447 49.4073368, 9.3954382 49.4073053, 9.3953362 49.4069399, 9.3952938 49.4067881)",
