osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,maxspeed,bridge,tunnel
"[46855428, 46855421]",True,B 462,Schloßstraße,primary,False,155.876,"LINESTRING (8.3844732 48.2281714, 8.3845116 48.228144, 8.3845518 48.2281269, 8.3846445 48.2281243, 8.3847356 48.2281371, 8.3857381 48.2282965, 8.386477 48.2283966, 8.386506 48.2284011)",2,50,,
46844040,False,,Hauptstraße,residential,True,42.001,"LINESTRING (8.3844186 48.2278066, 8.3843813 48.2279444, 8.3844067 48.2280708, 8.3844352 48.2281231, 8.3844732 48.2281714)",,,,
"[993244240, 134137213]",True,,Hauptstraße,residential,False,72.877,"LINESTRING (8.3844186 48.2278066, 8.3845017 48.2276081, 8.3845448 48.2275394, 8.3846248 48.2273656, 8.3846588 48.2272938, 8.3847027 48.2271797)",,,,
30784455,True,,Arthur-Junghans-Straße,residential,False,63.462999999999994,"LINESTRING (8.3852794 48.2238058, 8.3852039 48.2237949, 8.3851263 48.2237954, 8.384798 48.2238083, 8.3847546 48.2238055, 8.3847164 48.223799, 8.3844393 48.2237422)",,,,
"[132527721, 182198458, 30784455]",True,,Arthur-Junghans-Straße,residential,False,38.676,"LINESTRING (8.3844393 48.2237422, 8.3843957 48.2237187, 8.3842673 48.2236484, 8.3842425 48.2236152, 8.38422 48.2235112, 8.3842051 48.2234545)",2,,yes,
172428209,False,,Leibbrandstraße,residential,True,56.07,"LINESTRING (8.3825122 48.2221134, 8.3820106 48.222491)",,,,
109093569,False,L 108,Lauterbacher Straße,secondary,False,232.964,"LINESTRING (8.3825122 48.2221134, 8.3824591 48.2221177, 8.3824048 48.2221095, 8.3822546 48.2220747, 8.3819603 48.2220189, 8.3811101 48.2218546, 8.3798014 48.2216162, 8.3794865 48.221554)",,50,,
134213001,False,L 108,Leibbrandstraße,secondary,True,157.437,"LINESTRING (8.3825122 48.2221134, 8.3825623 48.2221003, 8.3826525 48.2220569, 8.38275 48.222012, 8.3828386 48.2219851, 8.3829417 48.221967, 8.3830339 48.2219654, 8.3831169 48.2219685, 8.38318 48.2219785, 8.3832344 48.2219902, 8.3832942 48.2220064, 8.3833727 48.2220318, 8.3834307 48.2220556, 8.3835203 48.2220959, 8.383833 48.2222543, 8.3841916 48.2224266, 8.3843295 48.2225007)",,50,,
25623474,True,,Lauterbacher Straße,secondary,False,44.516999999999996,"LINESTRING (8.3842051 48.2234545, 8.3841848 48.2234231, 8.3841376 48.2233401, 8.3841305 48.2233292, 8.3840342 48.2231574, 8.3839909 48.2230805)",,30,,
"[134211196, 29208470]",True,L 175,Berneckstraße,secondary,False,46.845,"LINESTRING (8.3842051 48.2234545, 8.3842734 48.2234499, 8.3843517 48.2234383, 8.3843932 48.2234271, 8.3844518 48.2234159, 8.3845067 48.2233974, 8.3845868 48.2233665, 8.3846324 48.223349, 8.3847763 48.2232874)",2,,,
46855420,False,B 462,Oberndorfer Straße,primary,False,177.982,"LINESTRING (8.3884883 48.2290344, 8.3885471 48.2290385, 8.3887309 48.2290516, 8.3892291 48.2290869, 8.3895519 48.229117, 8.3899522 48.2291543, 8.3900113 48.2291603, 8.3905596 48.2292162, 8.3908702 48.2292431)",,30,,
46855420,False,B 462,Oberndorfer Straße,primary,True,98.498,"LINESTRING (8.3884883 48.2290344, 8.3882899 48.2290193, 8.3881394 48.2290017, 8.3880363 48.2289824, 8.3879847 48.2289706, 8.3877736 48.2289124, 8.3876131 48.2288585, 8.3873979 48.2287748, 8.3872543 48.2287306)",,30,,
305255458,False,,Goethestraße,residential,True,125.41600000000003,"LINESTRING (8.3884883 48.2290344, 8.3884701 48.2291765, 8.3884588 48.2292333, 8.3884247 48.2292965, 8.3883771 48.2293374, 8.3882654 48.229376, 8.3876343 48.2294743, 8.3873852 48.2295335, 8.3872761 48.2295683, 8.3872242 48.2295807)",,,,
305255458,False,,Goethestraße,residential,False,8.372,"LINESTRING (8.3872393 48.2296538, 8.3872223 48.2296255, 8.3872232 48.2296016, 8.3872242 48.2295807)",,,,
305255458,False,,Goethestraße,residential,True,143.136,"LINESTRING (8.3872393 48.2296538, 8.3872614 48.2296698, 8.3873022 48.2296821, 8.3873729 48.2296964, 8.3877639 48.2297237, 8.3881216 48.2297611, 8.3884149 48.2297757, 8.3886145 48.229752, 8.3888936 48.2297748, 8.3891389 48.2297982)",,,,
1013054435,True,,Friedhofstraße,residential,False,20.772,"LINESTRING (8.3872393 48.2296538, 8.3870993 48.2296705, 8.3869611 48.2296695)",,,,
"[134213001, 18754779]",False,L 108,Leibbrandstraße,secondary,False,67.179,"LINESTRING (8.3850731 48.2228461, 8.3848042 48.2227307, 8.3846881 48.2226744, 8.3843295 48.2225007)",,50,,
"[114200025, 114200014]",False,L 108,Leibbrandstraße,secondary,True,17.676,"LINESTRING (8.3850731 48.2228461, 8.3851924 48.2228978, 8.3852771 48.2229283)",,50,yes,
"[141470131, 143920309]",False,,Uhlandstraße,residential,False,306.666,"LINESTRING (8.3850731 48.2228461, 8.38509 48.2227896, 8.3850992 48.2227586, 8.3851393 48.2226314, 8.3851755 48.2224457, 8.3851721 48.222311, 8.3851292 48.2222073, 8.3851131 48.2221826, 8.3850435 48.2221183, 8.3849622 48.2220649, 8.3848551 48.2220216, 8.3847106 48.2219882, 8.3844271 48.2219601, 8.3843156 48.2219523, 8.3835504 48.2218592, 8.3834689 48.221851, 8.3833866 48.2218318, 8.3833407 48.2218125, 8.3833113 48.2217831, 8.3833057 48.2217525, 8.3833081 48.221714, 8.3833362 48.221677, 8.3833955 48.2216368, 8.3834682 48.2216097, 8.3835781 48.2215952, 8.383761 48.2215749, 8.3840823 48.2215459, 8.3842832 48.2215205)",,,,
46733308,False,,An der Steige,unclassified,False,56.935,"LINESTRING (8.386617 48.2277904, 8.386963 48.2278976, 8.3871682 48.2279332, 8.3873404 48.2279539)",,40,,
"[14191904, 1013026883]",True,L 175,Oberndorfer Straße,secondary,False,55.449,"LINESTRING (8.386617 48.2277904, 8.3866185 48.2279578, 8.3866416 48.2281489, 8.386666 48.2282875)",3,50,,
46733308,False,,An der Steige,unclassified,False,22.081,"LINESTRING (8.3882792 48.2279342, 8.3885771 48.227927)",,40,,
46733308,False,,An der Steige,unclassified,True,60.458999999999996,"LINESTRING (8.3882792 48.2279342, 8.388162 48.2279374, 8.3877072 48.2279544, 8.3874639 48.2279583)",,40,,
167093616,False,,Göttelbachstraße,residential,True,223.019,"LINESTRING (8.3882792 48.2279342, 8.3883365 48.2279728, 8.388638 48.2280745, 8.3893126 48.2282861, 8.3893408 48.2282895, 8.3898537 48.2283606, 8.3904327 48.2284534, 8.3907904 48.2285204, 8.3911043 48.2285791)",,,,
46823137,True,,Am Mühlegraben,residential,False,143.64800000000002,"LINESTRING (8.3858326 48.225, 8.3858326 48.2249686, 8.3858163 48.224942, 8.3857762 48.2249025, 8.3857402 48.2248374, 8.3857264 48.2246977, 8.3857203 48.2245503, 8.3857126 48.2244025, 8.3856847 48.2243109, 8.3856387 48.224215, 8.3855389 48.2240643, 8.3854286 48.22393, 8.385401 48.2238801, 8.3853682 48.2238422, 8.385327 48.2238185, 8.3852794 48.2238058)",,,,
134213000,True,,Schillerstraße,residential,False,14.969,"LINESTRING (8.3858326 48.225, 8.3858804 48.2249826, 8.385914 48.2249799, 8.3859555 48.2249812, 8.3860242 48.224996)",,,,
"[1013026882, 107675627]",True,B 462,Schloßstraße,primary,False,90.289,"LINESTRING (8.3864282 48.228467, 8.3862763 48.2284425, 8.3855335 48.2283424, 8.3852345 48.2283031)","['2', '3']",50,,
165745274,False,,Graf-von-Bissingen-Straße,residential,True,159.91400000000002,"LINESTRING (8.3864282 48.228467, 8.3861926 48.2285326, 8.3860386 48.2286092, 8.3858187 48.2287092, 8.385745 48.2287428, 8.3857106 48.2287645, 8.3855438 48.2288625, 8.3851557 48.2291586, 8.3850288 48.229262, 8.3848417 48.2294143)",,,,
46733308,False,,An der Steige,unclassified,False,9.161,"LINESTRING (8.3873404 48.2279539, 8.3874639 48.2279583)",,40,,
46733308,False,,An der Steige,unclassified,True,56.935,"LINESTRING (8.3873404 48.2279539, 8.3871682 48.2279332, 8.386963 48.2278976, 8.386617 48.2277904)",,40,,
132610209,False,,Zeppelinstraße,residential,False,99.628,"LINESTRING (8.3873404 48.2279539, 8.3873757 48.2277871, 8.3873335 48.2275591, 8.3872941 48.2273459, 8.3872003 48.2270699)",,,,
46858805,True,L 175,,secondary,False,17.325000000000003,"LINESTRING (8.386666 48.2282875, 8.3865839 48.2283433, 8.386506 48.2284011)",2,,,
154229839,True,L 175,Oberndorfer Straße,secondary,False,29.061999999999998,"LINESTRING (8.386666 48.2282875, 8.3867307 48.2283832, 8.386775 48.2284455, 8.3868557 48.2285145)",,50,,
232123024,True,L 175,,secondary,False,9.322,"LINESTRING (8.386506 48.2284011, 8.3864282 48.228467)",2,,,
1013026881,True,B 462,Schloßstraße,primary,False,28.831,"LINESTRING (8.386506 48.2284011, 8.3867105 48.228462, 8.3868557 48.2285145)",2,50,,
165036702,True,,Hauptstraße,residential,False,65.67599999999999,"LINESTRING (8.3847027 48.2271797, 8.3847308 48.2270673, 8.3847351 48.2269554, 8.3847592 48.226591)",,,,
"[1085346464, 1085346465, 37732259, 132089980]",False,,Burgweg,living_street,False,401.5,"LINESTRING (8.3847027 48.2271797, 8.3846444 48.2271761, 8.3844751 48.227174, 8.3844264 48.2271693, 8.3843655 48.2272089, 8.3843192 48.2272631, 8.3841843 48.2273992, 8.3840693 48.2275225, 8.3840192 48.2275736, 8.3839884 48.2275865, 8.3839745 48.2275861, 8.3839483 48.2275852, 8.3838092 48.2275212, 8.3837204 48.2274843, 8.3836661 48.2274662, 8.3836312 48.2274593, 8.3835952 48.2274549, 8.3832633 48.2276435, 8.3831093 48.227754, 8.38273 48.2280173, 8.382026 48.2285312, 8.3815566 48.2288599, 8.3811087 48.2292941, 8.3809745 48.2293924)",,,yes,
46733308,False,,An der Steige,unclassified,True,115.943,"LINESTRING (8.3901297 48.22804, 8.3897061 48.2280382, 8.3894017 48.2280164, 8.3890947 48.2279839, 8.3885771 48.227927)",,40,,
"[452762810, 172300084]",False,,"['Strickergasse', 'Vogtshofweg']",residential,False,148.858,"LINESTRING (8.3901297 48.22804, 8.3901211 48.2278741, 8.3901127 48.2277115, 8.3900942 48.2276717, 8.3900754 48.2276408, 8.3899993 48.2276306, 8.3892783 48.2275975, 8.3892555 48.2276, 8.3891791 48.2276085, 8.3891087 48.2276278, 8.3889184 48.2276719, 8.3887094 48.2277275)",,,,
55758082,False,,Auf dem Heideckle,residential,False,135.653,"LINESTRING (8.3903721 48.2272332, 8.3903068 48.2272436, 8.3902599 48.2272509, 8.3901193 48.2272627, 8.3899481 48.2272537, 8.3898312 48.2272335, 8.3896197 48.2271834, 8.3893535 48.2271392, 8.3892605 48.2271278, 8.3891825 48.2271318, 8.3889823 48.2271407, 8.3887677 48.2272081, 8.3885967 48.2271943)",,30,,
55758082,False,,Auf dem Heideckle,residential,True,47.366,"LINESTRING (8.3903721 48.2272332, 8.3904644 48.22723, 8.390519 48.2272325, 8.390643 48.2272493, 8.3907539 48.2272882, 8.3908149 48.2273251, 8.3908511 48.2273708, 8.3908776 48.2274214)",,30,,
55820872,False,,Amselstraße,residential,True,176.602,"LINESTRING (8.3903721 48.2272332, 8.3903785 48.2272038, 8.3903748 48.2271811, 8.3903647 48.2271406, 8.3903228 48.2271029, 8.3902381 48.2270802, 8.3900918 48.2270403, 8.3899238 48.2270001, 8.3897182 48.2269562, 8.3895521 48.2269079, 8.3893464 48.2268423, 8.3892789 48.2268164, 8.389257 48.2267663, 8.3892658 48.2267216, 8.389301 48.2266567, 8.3893645 48.2265701, 8.3893943 48.2265288, 8.3893892 48.2264926, 8.3893648 48.2264582, 8.3893144 48.2264197, 8.3892391 48.2263939, 8.3891508 48.2263651, 8.389079 48.2263231, 8.3890498 48.2262509)",,,,
46733308,False,,An der Steige,unclassified,True,22.081,"LINESTRING (8.3885771 48.227927, 8.3882792 48.2279342)",,40,,
46733308,False,,An der Steige,unclassified,False,115.943,"LINESTRING (8.3885771 48.227927, 8.3890947 48.2279839, 8.3894017 48.2280164, 8.3897061 48.2280382, 8.3901297 48.22804)",,40,,
55757893,False,,Bauernhofweg,residential,True,24.615,"LINESTRING (8.3885771 48.227927, 8.3886536 48.2278553, 8.3886784 48.2278126, 8.3886992 48.2277617, 8.3887094 48.2277275)",,30,,
55758082,False,,Auf dem Heideckle,residential,False,47.366,"LINESTRING (8.3908776 48.2274214, 8.3908511 48.2273708, 8.3908149 48.2273251, 8.3907539 48.2272882, 8.390643 48.2272493, 8.390519 48.2272325, 8.3904644 48.22723, 8.3903721 48.2272332)",,30,,
55758082,False,,Auf dem Heideckle,residential,False,39.888999999999996,"LINESTRING (8.3885967 48.2271943, 8.3883658 48.2272034, 8.388317 48.227212, 8.3882215 48.227231, 8.3881139 48.2273072)",,30,,
55758082,False,,Auf dem Heideckle,residential,True,135.65300000000002,"LINESTRING (8.3885967 48.2271943, 8.3887677 48.2272081, 8.3889823 48.2271407, 8.3891825 48.2271318, 8.3892605 48.2271278, 8.3893535 48.2271392, 8.3896197 48.2271834, 8.3898312 48.2272335, 8.3899481 48.2272537, 8.3901193 48.2272627, 8.3902599 48.2272509, 8.3903068 48.2272436, 8.3903721 48.2272332)",,30,,
"[1085297258, 55757795]",False,,"['Amselstraße', 'Auf dem Heideckle']",residential,True,143.614,"LINESTRING (8.3885967 48.2271943, 8.3887014 48.2270914, 8.3887503 48.2270477, 8.3888037 48.2269852, 8.3888701 48.2269067, 8.3889305 48.2268484, 8.3890097 48.2267546, 8.3890324 48.2267139, 8.3890489 48.2266663, 8.3890338 48.2265775, 8.3890047 48.2264678, 8.3889582 48.2263384, 8.3889279 48.2261978, 8.3889225 48.2260645, 8.3889373 48.2260226, 8.3889601 48.2259994)",,30,,
55757893,False,,Bauernhofweg,residential,False,143.60100000000003,"LINESTRING (8.3876952 48.2260659, 8.3877645 48.2262169, 8.3877768 48.2262436, 8.3878666 48.2265544, 8.3878557 48.2267231, 8.3878675 48.2268705, 8.3878957 48.2269645, 8.3879237 48.2270367, 8.3879573 48.2271231, 8.3880442 48.2272458, 8.388082 48.2272735, 8.3881139 48.2273072)",,30,,
55757893,False,,Bauernhofweg,residential,False,72.855,"LINESTRING (8.3881139 48.2273072, 8.3881197 48.2273096, 8.3881903 48.2273726, 8.3883165 48.2274193, 8.3886135 48.2274855, 8.3886825 48.2275243, 8.3887025 48.227567, 8.38872 48.2276154, 8.3887197 48.2276757, 8.3887094 48.2277275)",,30,,
55757893,False,,Bauernhofweg,residential,True,143.601,"LINESTRING (8.3881139 48.2273072, 8.388082 48.2272735, 8.3880442 48.2272458, 8.3879573 48.2271231, 8.3879237 48.2270367, 8.3878957 48.2269645, 8.3878675 48.2268705, 8.3878557 48.2267231, 8.3878666 48.2265544, 8.3877768 48.2262436, 8.3877645 48.2262169, 8.3876952 48.2260659)",,30,,
55758082,False,,Auf dem Heideckle,residential,True,39.888999999999996,"LINESTRING (8.3881139 48.2273072, 8.3882215 48.227231, 8.388317 48.227212, 8.3883658 48.2272034, 8.3885967 48.2271943)",,30,,
55820872,False,,Amselstraße,residential,False,176.602,"LINESTRING (8.3890498 48.2262509, 8.389079 48.2263231, 8.3891508 48.2263651, 8.3892391 48.2263939, 8.3893144 48.2264197, 8.3893648 48.2264582, 8.3893892 48.2264926, 8.3893943 48.2265288, 8.3893645 48.2265701, 8.389301 48.2266567, 8.3892658 48.2267216, 8.389257 48.2267663, 8.3892789 48.2268164, 8.3893464 48.2268423, 8.3895521 48.2269079, 8.3897182 48.2269562, 8.3899238 48.2270001, 8.3900918 48.2270403, 8.3902381 48.2270802, 8.3903228 48.2271029, 8.3903647 48.2271406, 8.3903748 48.2271811, 8.3903785 48.2272038, 8.3903721 48.2272332)",,,,
55820890,False,,Amselstraße,residential,False,28.754,"LINESTRING (8.3890498 48.2262509, 8.389035 48.2262134, 8.3890091 48.2261511, 8.3889601 48.2259994)",,,,
"[452762809, 55820884, 55820925]",False,,"['Amselstraße', 'Erhard-Junghans-Straße']",residential,True,754.5270000000003,"LINESTRING (8.3890498 48.2262509, 8.3890861 48.2262272, 8.3891343 48.2262205, 8.3891986 48.2262169, 8.389322 48.2262634, 8.3894669 48.2263241, 8.3897364 48.2264327, 8.3898645 48.2264774, 8.3903707 48.2266565, 8.3904432 48.2266449, 8.3904848 48.2266198, 8.3904848 48.2265734, 8.3904566 48.2265484, 8.3902355 48.2264645, 8.3900529 48.226367, 8.3898799 48.2262473, 8.3896922 48.2260883, 8.3895862 48.2260025, 8.3895246 48.2259659, 8.3894603 48.2259154, 8.3894495 48.2258748, 8.3894602 48.2258399, 8.3895072 48.2258127, 8.389601 48.2258175, 8.3897203 48.2258864, 8.3898464 48.2259855, 8.3899792 48.2260529, 8.3900945 48.2261129, 8.3903426 48.2262374, 8.3904989 48.226296, 8.3905626 48.226279, 8.3906009 48.2262527, 8.3906009 48.2262152, 8.390578 48.2261794, 8.390523 48.2261508, 8.3904144 48.2261061, 8.3902601 48.2260445, 8.3901724 48.2259963, 8.3901106 48.2259395, 8.3900348 48.2258127, 8.3899943 48.2257233, 8.3898344 48.2253592, 8.389806 48.2251906, 8.3897955 48.2250456, 8.3897834 48.2248321, 8.3897512 48.224665, 8.3897408 48.2246234, 8.3897247 48.224559, 8.3897005 48.2245099, 8.3896939 48.224468, 8.3896976 48.2243885, 8.3896992 48.2243026, 8.3897146 48.2242395, 8.3897247 48.2241892, 8.3897623 48.2240802, 8.3898052 48.2239587, 8.3898534 48.22383, 8.3898843 48.2236737, 8.389887 48.2235342, 8.389891 48.2234235, 8.3899058 48.2233359, 8.3899138 48.2232385, 8.3899393 48.2231509, 8.3899876 48.2230473, 8.3900766 48.2228218)",,,,
"[1085297258, 55757795]",False,,"['Amselstraße', 'Auf dem Heideckle']",residential,False,143.614,"LINESTRING (8.3889601 48.2259994, 8.3889373 48.2260226, 8.3889225 48.2260645, 8.3889279 48.2261978, 8.3889582 48.2263384, 8.3890047 48.2264678, 8.3890338 48.2265775, 8.3890489 48.2266663, 8.3890324 48.2267139, 8.3890097 48.2267546, 8.3889305 48.2268484, 8.3888701 48.2269067, 8.3888037 48.2269852, 8.3887503 48.2270477, 8.3887014 48.2270914, 8.3885967 48.2271943)",,30,,
55820890,False,,Amselstraße,residential,True,28.754,"LINESTRING (8.3889601 48.2259994, 8.3890091 48.2261511, 8.389035 48.2262134, 8.3890498 48.2262509)",,,,
56036786,False,,Amselstraße,residential,True,49.412,"LINESTRING (8.3889601 48.2259994, 8.3889566 48.2259425, 8.388959 48.2258926, 8.3889723 48.2258314, 8.3889618 48.2257635, 8.3889695 48.225715, 8.3891242 48.2255944)",,,,
"[993244209, 144335749]",False,,Erhard-Junghans-Straße,residential,False,139.81799999999998,"LINESTRING (8.3884161 48.2242242, 8.3884773 48.2242179, 8.3885405 48.2242249, 8.3885687 48.224249, 8.3885835 48.2242839, 8.3885901 48.2243151, 8.3885995 48.2243616, 8.3886236 48.2243982, 8.3886732 48.2244206, 8.3887269 48.2244063, 8.3887537 48.2243867, 8.3887765 48.2243473, 8.3888061 48.2242267, 8.3888637 48.2240855, 8.3888918 48.2240194, 8.3889227 48.223964, 8.3889878 48.223797, 8.3890041 48.2237514, 8.3890568 48.2236022, 8.3890754 48.2235692, 8.3891158 48.2235441)",,,,
"[172299961, 172299962]",False,,Am Sonnenberg,"['living_street', 'residential']",False,288.83,"LINESTRING (8.3884161 48.2242242, 8.388417 48.2241877, 8.3884164 48.2241496, 8.3884914 48.223218, 8.3885282 48.2231377, 8.3886246 48.2229871, 8.3887172 48.2228405, 8.3887628 48.2227753, 8.3888003 48.2227235, 8.3888567 48.2226797, 8.3889212 48.2226605, 8.3889814 48.2226654, 8.3890203 48.2226868, 8.3890392 48.2227311, 8.3890364 48.2227825, 8.3890055 48.2228611, 8.3889948 48.222979, 8.3889733 48.223097, 8.3889854 48.2231818, 8.3890056 48.2232659, 8.3890351 48.2233758, 8.3890673 48.2234669, 8.3890969 48.2235147, 8.3891158 48.2235441)",,,,
"[55820888, 1054942299, 1085297279]",False,,Am Sonnenberg,"['living_street', 'residential']","[False, True]",460.00399999999996,"LINESTRING (8.3884161 48.2242242, 8.3884093 48.2242491, 8.3883769 48.2242946, 8.3883307 48.2242978, 8.3882759 48.2242875, 8.3882314 48.2242553, 8.3881887 48.2241846, 8.3881652 48.2240664, 8.3881362 48.2238368, 8.3881218 48.2237461, 8.38811 48.2236441, 8.3881154 48.2235405, 8.3881261 48.223419, 8.3881516 48.2233064, 8.3882031 48.2231793, 8.3882314 48.2231228, 8.3882709 48.2230294, 8.3882978 48.2229508, 8.3882944 48.2228791, 8.388257 48.2228301, 8.3882131 48.2228216, 8.3881686 48.2228315, 8.3881146 48.222897, 8.3880202 48.2230122, 8.387911 48.2231096, 8.3878619 48.2231625, 8.3877613 48.2232939, 8.3876862 48.2234154, 8.3876755 48.223494, 8.3876326 48.223637, 8.3876004 48.2237228, 8.3875441 48.2238032, 8.3875056 48.2238252, 8.3874728 48.2238323, 8.3874408 48.2238322, 8.3874071 48.2238216, 8.3873869 48.223806, 8.3873789 48.2237845, 8.3873731 48.223763, 8.3873782 48.2237283, 8.387418 48.2236727, 8.3874502 48.2236048, 8.3874663 48.2235441, 8.3874676 48.2235021, 8.3874379 48.2234718, 8.3874044 48.223462, 8.3873671 48.2234642, 8.3873268 48.223474, 8.3872823 48.2235683, 8.3872558 48.2236419, 8.3872517 48.2237263, 8.3872316 48.2237768, 8.3872052 48.2237904, 8.3871786 48.2237925, 8.3871462 48.2237886, 8.3871248 48.2237734, 8.3871122 48.2237263, 8.387125 48.2235834, 8.3871303 48.2234869, 8.3871227 48.2234549, 8.3870747 48.2234333, 8.3869911 48.2234235)",,30,,
"[144335728, 55820884]",False,,Erhard-Junghans-Straße,residential,False,234.05900000000005,"LINESTRING (8.3891158 48.2235441, 8.389169 48.2235529, 8.389222 48.2235485, 8.3892912 48.2234489, 8.3893327 48.2232391, 8.3893762 48.223082, 8.3894302 48.2229552, 8.3894753 48.2228684, 8.3895826 48.2227382, 8.389667 48.2226408, 8.3897824 48.2225157, 8.3898782 48.222408, 8.3899554 48.222321, 8.3900061 48.2222714, 8.3900552 48.2222602, 8.3901141 48.2222767, 8.3901369 48.2222982, 8.3901337 48.2223495, 8.3901203 48.2224397, 8.3900774 48.2226372, 8.390068 48.2227185, 8.3900584 48.2227919, 8.3900598 48.2228071, 8.3900766 48.2228218)",,,,
"[172299961, 172299962]",False,,Am Sonnenberg,"['residential', 'living_street']",True,288.83000000000004,"LINESTRING (8.3891158 48.2235441, 8.3890969 48.2235147, 8.3890673 48.2234669, 8.3890351 48.2233758, 8.3890056 48.2232659, 8.3889854 48.2231818, 8.3889733 48.223097, 8.3889948 48.222979, 8.3890055 48.2228611, 8.3890364 48.2227825, 8.3890392 48.2227311, 8.3890203 48.2226868, 8.3889814 48.2226654, 8.3889212 48.2226605, 8.3888567 48.2226797, 8.3888003 48.2227235, 8.3887628 48.2227753, 8.3887172 48.2228405, 8.3886246 48.2229871, 8.3885282 48.2231377, 8.3884914 48.223218, 8.3884164 48.2241496, 8.388417 48.2241877, 8.3884161 48.2242242)",,,,
"[993244209, 144335749]",False,,Erhard-Junghans-Straße,residential,True,139.818,"LINESTRING (8.3891158 48.2235441, 8.3890754 48.2235692, 8.3890568 48.2236022, 8.3890041 48.2237514, 8.3889878 48.223797, 8.3889227 48.223964, 8.3888918 48.2240194, 8.3888637 48.2240855, 8.3888061 48.2242267, 8.3887765 48.2243473, 8.3887537 48.2243867, 8.3887269 48.2244063, 8.3886732 48.2244206, 8.3886236 48.2243982, 8.3885995 48.2243616, 8.3885901 48.2243151, 8.3885835 48.2242839, 8.3885687 48.224249, 8.3885405 48.2242249, 8.3884773 48.2242179, 8.3884161 48.2242242)",,,,
1119541838,True,L 175,Schillerstraße,secondary,False,19.861,"LINESTRING (8.3869911 48.2234235, 8.3869751 48.2236018)",1,50,,
