osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,tunnel,access,width
851782503,,,An der Bonnesse,tertiary,50,False,True,64.115,,"LINESTRING (7.2097726 53.364138, 7.2096912 53.3642001, 7.209651 53.3642377, 7.2096205 53.3642761, 7.2095917 53.3643202, 7.2095768 53.3643575, 7.209568 53.3643919, 7.2095614 53.3644221, 7.209558 53.3644846, 7.2095616 53.3645842, 7.2095777 53.3646813)",,,
263352591,2,,An der Bonnesse,tertiary,50,False,True,34.528000000000006,,"LINESTRING (7.2095777 53.3646813, 7.2095911 53.3647406, 7.2096089 53.3648123, 7.2096314 53.3648936, 7.2096614 53.3649877)",,,
851782503,,,An der Bonnesse,tertiary,50,False,False,64.115,,"LINESTRING (7.2095777 53.3646813, 7.2095616 53.3645842, 7.209558 53.3644846, 7.2095614 53.3644221, 7.209568 53.3643919, 7.2095768 53.3643575, 7.2095917 53.3643202, 7.2096205 53.3642761, 7.209651 53.3642377, 7.2096912 53.3642001, 7.2097726 53.364138)",,,
27383997,3,K 39,Agterum,tertiary,50,False,True,91.92099999999999,,"LINESTRING (7.2047447 53.3689707, 7.2049044 53.3689682, 7.2050494 53.3689664, 7.2053278 53.3689671, 7.205478 53.3689691, 7.2056202 53.3689721, 7.2061299 53.3689772)",,,
"[129795057, 129654587, 49685255]",,,Sielgang,residential,,False,False,73.945,,"LINESTRING (7.2047447 53.3689707, 7.2047392 53.3688934, 7.2047387 53.3687792, 7.2047444 53.3686569, 7.2047484 53.3686467, 7.2047606 53.3686372, 7.2047765 53.3686304, 7.2047971 53.3686247, 7.2048217 53.3686204, 7.204853 53.3686171, 7.2051276 53.3686074, 7.205283 53.3685581)",yes,,
102514995,3,K 39,Jungfernbrückstraße,tertiary,50,False,False,40.117,,"LINESTRING (7.2047447 53.3689707, 7.2045046 53.3689783, 7.2041426 53.3690023)",,,
22912166,,,Rudolf-Breitscheid-Straße,residential,30,True,False,156.668,,"LINESTRING (7.206149 53.3708741, 7.2083696 53.3713535)",,,
102503687,2,,Neutorstraße,tertiary,50,False,False,37.81,,"LINESTRING (7.206149 53.3708741, 7.2061543 53.3707629, 7.2061649 53.3705342)",,,
102503687,2,,Neutorstraße,tertiary,50,False,True,16.724,,"LINESTRING (7.206149 53.3708741, 7.2061487 53.3709476, 7.2061473 53.3710245)",,,
38502159,,,Blumenbrückstraße,residential,,False,False,21.848,,"LINESTRING (7.2061718 53.3703226, 7.205843 53.3703336)",,,
102503687,2,,Neutorstraße,tertiary,50,False,True,23.534,,"LINESTRING (7.2061718 53.3703226, 7.2061668 53.3704668, 7.2061649 53.3705342)",,,
218972353,3,,Neutorstraße,tertiary,50,False,False,88.143,,"LINESTRING (7.2061718 53.3703226, 7.2061698 53.3701804, 7.2061672 53.3700711, 7.2061695 53.3699427, 7.206169 53.3698365, 7.2061688 53.3697148, 7.206168 53.3696113, 7.2061629 53.3695764, 7.206155 53.3695303)",,,
22721228,1,,Ringstraße,tertiary,50,True,False,49.923999999999985,,"LINESTRING (7.2000187 53.3651464, 7.2000615 53.3650787, 7.2000967 53.3650126, 7.2001218 53.3649379, 7.2001466 53.364869, 7.2001756 53.3647993, 7.200197 53.364763, 7.200213 53.3647436, 7.2002377 53.364719)",,,
22721230,2,,Ringstraße,tertiary,50,False,True,128.549,,"LINESTRING (7.2000187 53.3651464, 7.199959 53.3652017, 7.1998318 53.3653269, 7.1996748 53.3655095, 7.1996042 53.3656147, 7.199536 53.3657259, 7.1995236 53.365746, 7.199437 53.3658992, 7.1993595 53.3660523, 7.1993373 53.3661269, 7.199313 53.3662138)",,,
22721227,1,,Ringstraße,tertiary,50,True,False,21.155,,"LINESTRING (7.2043538 53.3634283, 7.2042777 53.3634863, 7.204253 53.3635011, 7.2042275 53.363513, 7.2041987 53.3635248, 7.2041613 53.363536, 7.2041145 53.3635484)",,,
136123105,2,,Schweckendieckplatz,tertiary,50,False,False,33.103,,"LINESTRING (7.2043538 53.3634283, 7.2044364 53.3635125, 7.2044907 53.3635606, 7.2045537 53.3636085, 7.2046455 53.3636685)",,,
136123113,2,,Schweckendieckplatz,tertiary,50,False,False,30.572,,"LINESTRING (7.2043538 53.3634283, 7.2042532 53.3633168, 7.2041419 53.3631842)",,,
27650770,,,Upstalsboomstraße,residential,30,False,True,7.776999999999999,,"LINESTRING (7.2002377 53.364719, 7.2001604 53.3647013, 7.2001453 53.3646939, 7.2001371 53.3646865)",,,
102807502,1,,Ringstraße,tertiary,50,True,False,81.57900000000001,,"LINESTRING (7.2002377 53.364719, 7.2002598 53.3646999, 7.2003066 53.364668, 7.2003422 53.3646491, 7.200393 53.3646273, 7.2004571 53.364604, 7.2005437 53.3645725, 7.2006591 53.3645316, 7.2007941 53.3644831, 7.2009817 53.3644173, 7.2010421 53.3644004, 7.2011484 53.3643752, 7.2012135 53.364363, 7.2012855 53.3643526)",,,
22976322,,,Gräfin-Anna-Straße,residential,30,False,False,19.023,,"LINESTRING (7.2012855 53.3643526, 7.2013844 53.3644178, 7.2014755 53.3644807)",,,
22976322,,,Gräfin-Anna-Straße,residential,30,False,True,63.654,,"LINESTRING (7.2012855 53.3643526, 7.2011691 53.3642533, 7.2010374 53.3641385, 7.2007343 53.3638841)",,,
102807502,1,,Ringstraße,tertiary,50,True,False,71.871,,"LINESTRING (7.2012855 53.3643526, 7.2013711 53.3643392, 7.2014239 53.3643291, 7.2014672 53.3643194, 7.201532 53.3642981, 7.2016083 53.3642735, 7.2017339 53.3642286, 7.2018848 53.3641745, 7.2020465 53.3641181, 7.2022389 53.3640514)",,,
22721229,1,,Ringstraße,tertiary,50,True,False,21.786,,"LINESTRING (7.2040268 53.3634358, 7.2040652 53.3634309, 7.2041323 53.3634268, 7.2041973 53.3634255, 7.2043538 53.3634283)",,,
129705826,1,,Ringstraße,tertiary,50,True,False,30.947,,"LINESTRING (7.2040268 53.3634358, 7.2040659 53.3634146, 7.204086 53.3634012, 7.2041081 53.3633802, 7.2041304 53.3633527, 7.204145 53.3633288, 7.2041547 53.3633079, 7.2041629 53.3632876, 7.2041669 53.3632625, 7.2041668 53.3632467, 7.204161 53.3632214, 7.2041419 53.3631842)",,,
22721230,2,,Ringstraße,tertiary,50,False,False,128.549,,"LINESTRING (7.199313 53.3662138, 7.1993373 53.3661269, 7.1993595 53.3660523, 7.199437 53.3658992, 7.1995236 53.365746, 7.199536 53.3657259, 7.1996042 53.3656147, 7.1996748 53.3655095, 7.1998318 53.3653269, 7.199959 53.3652017, 7.2000187 53.3651464)",,,
"[451086208, 133938008]","['2', '3']",,Ringstraße,tertiary,50,False,"[False, True]",65.591,,"LINESTRING (7.199313 53.3662138, 7.1992974 53.3662764, 7.199287 53.3663343, 7.199269 53.3664825, 7.1992726 53.3666399, 7.1992757 53.3666761, 7.1992838 53.3667501, 7.1992903 53.3668019)",,,
22721312,,,Oldersumer Straße,residential,30,False,False,35.229,,"LINESTRING (7.2071218 53.3671344, 7.2072312 53.3671387, 7.2073437 53.3671395, 7.2075053 53.3671409, 7.2076525 53.3671413)",,,
22721312,,,Oldersumer Straße,residential,30,False,True,35.229,,"LINESTRING (7.2076525 53.3671413, 7.2075053 53.3671409, 7.2073437 53.3671395, 7.2072312 53.3671387, 7.2071218 53.3671344)",,,
22732569,,,Daalerstraße,residential,30,False,False,64.757,,"LINESTRING (7.2076525 53.3671413, 7.2075134 53.3676229, 7.207479 53.3677143)",,,
77991026,,,Oldersumer Straße,residential,30,False,False,66.516,,"LINESTRING (7.2076525 53.3671413, 7.2079125 53.3671409, 7.2080414 53.3671409, 7.2081932 53.3671425, 7.2084311 53.3671496, 7.2086541 53.3671594)",,,
77991026,,,Oldersumer Straße,residential,30,False,True,16.474,,"LINESTRING (7.2088995 53.3671806, 7.2087787 53.3671663, 7.2086541 53.3671594)",,,
22732289,,,Am Lindengraben,residential,30,False,True,63.466,,"LINESTRING (7.2130038 53.3694136, 7.2131517 53.3688497)",,,
22732293,,,Bollwerkstraße,residential,30,False,True,58.489999999999995,,"LINESTRING (7.2130038 53.3694136, 7.212433 53.3693266, 7.2123423 53.3693139, 7.2121484 53.3692864)",,,
22732296,,,Am Brauersgraben,residential,30,True,False,107.989,,"LINESTRING (7.2085431 53.3687927, 7.208597 53.3686645, 7.2086475 53.3685466, 7.2087565 53.3683113, 7.2088419 53.3681203, 7.2089272 53.3679288, 7.2089405 53.3678996, 7.2089609 53.3678541)",,,
469953095,,,Bollwerkstraße,residential,30,False,False,51.268,,"LINESTRING (7.2085431 53.3687927, 7.2088161 53.3688284, 7.209081 53.3688695, 7.2092944 53.3689003)",,,
469953095,,,Bollwerkstraße,residential,30,False,True,37.983000000000004,,"LINESTRING (7.2085431 53.3687927, 7.208018 53.3687227, 7.2079841 53.368719)",,,
22732289,,,Am Lindengraben,residential,30,False,False,63.466,,"LINESTRING (7.2131517 53.3688497, 7.2130038 53.3694136)",,,
22732289,,,Am Lindengraben,residential,30,False,True,79.564,,"LINESTRING (7.2131517 53.3688497, 7.2133046 53.36814)",,,
22732565,,,Max-Windmüller-Straße,residential,30,False,True,60.978,,"LINESTRING (7.2131517 53.3688497, 7.212958 53.3688388, 7.212237 53.3687961)",,,
22732300,,,Am Eiland,residential,,False,False,54.835,,"LINESTRING (7.212237 53.3687961, 7.2121484 53.3692864)",,,
22732565,,,Max-Windmüller-Straße,residential,30,False,True,46.341,,"LINESTRING (7.212237 53.3687961, 7.2115431 53.3687485)",,,
22732565,,,Max-Windmüller-Straße,residential,30,False,False,60.978,,"LINESTRING (7.212237 53.3687961, 7.212958 53.3688388, 7.2131517 53.3688497)",,,
"[102722848, 102722846]",,,Osterstraße,residential,30,True,False,77.668,,"LINESTRING (7.206315 53.3676403, 7.2069848 53.3676816, 7.2072183 53.3676954, 7.207479 53.3677143)",,,
"[4398648, 1026354004, 537432919, 448282327]",3,L 2,Neutorstraße,tertiary,20,True,False,86.69399999999999,,"LINESTRING (7.206315 53.3676403, 7.2063166 53.3676017, 7.206318 53.3675701, 7.2063193 53.3675382, 7.2063228 53.3674549, 7.206327 53.3673551, 7.2063362 53.3671338, 7.2063401 53.3670415, 7.2063415 53.3670075, 7.2063488 53.3668609)",,,
22732567,,,Beuljenstraße,living_street,10,False,True,106.068,,"LINESTRING (7.2079841 53.368719, 7.2083699 53.3677933)",,,
469953095,,,Bollwerkstraße,residential,30,False,False,37.983000000000004,,"LINESTRING (7.2079841 53.368719, 7.208018 53.3687227, 7.2085431 53.3687927)",,,
"[22732566, 469953095]",,,"['Apfelmarkt', 'Bollwerkstraße']",residential,30,False,True,155.708,,"LINESTRING (7.2079841 53.368719, 7.2072406 53.3686283, 7.2072161 53.3686224, 7.2071972 53.3686113, 7.2071862 53.3685954, 7.2071877 53.3685769, 7.2072847 53.3683154, 7.2074376 53.367812, 7.207479 53.3677143)",,,
102722848,,,Osterstraße,residential,30,True,False,59.758,,"LINESTRING (7.207479 53.3677143, 7.2083699 53.3677933)",,,
"[22732566, 469953095]",,,"['Apfelmarkt', 'Bollwerkstraße']",residential,30,False,False,155.708,,"LINESTRING (7.207479 53.3677143, 7.2074376 53.367812, 7.2072847 53.3683154, 7.2071877 53.3685769, 7.2071862 53.3685954, 7.2071972 53.3686113, 7.2072161 53.3686224, 7.2072406 53.3686283, 7.2079841 53.368719)",,,
22732569,,,Daalerstraße,residential,30,False,True,64.757,,"LINESTRING (7.207479 53.3677143, 7.2075134 53.3676229, 7.2076525 53.3671413)",,,
22732571,,,Wallstraße,residential,30,False,False,72.965,,"LINESTRING (7.2086541 53.3671594, 7.2083699 53.3677933)",,,
77991026,,,Oldersumer Straße,residential,30,False,False,16.474,,"LINESTRING (7.2086541 53.3671594, 7.2087787 53.3671663, 7.2088995 53.3671806)",,,
77991026,,,Oldersumer Straße,residential,30,False,True,66.516,,"LINESTRING (7.2086541 53.3671594, 7.2084311 53.3671496, 7.2081932 53.3671425, 7.2080414 53.3671409, 7.2079125 53.3671409, 7.2076525 53.3671413)",,,
22732567,,,Beuljenstraße,living_street,10,False,False,106.068,,"LINESTRING (7.2083699 53.3677933, 7.2079841 53.368719)",,,
22732571,,,Wallstraße,residential,30,False,True,72.965,,"LINESTRING (7.2083699 53.3677933, 7.2086541 53.3671594)",,,
102722848,,,Osterstraße,residential,30,True,False,39.79,,"LINESTRING (7.2083699 53.3677933, 7.2089609 53.3678541)",,,
"[22732296, 27503100]",,,Am Brauersgraben,residential,30,True,False,97.926,,"LINESTRING (7.2089609 53.3678541, 7.2090006 53.3677641, 7.2090471 53.36766, 7.2091246 53.3674871, 7.2091921 53.3673402, 7.2092404 53.3672357, 7.2093139 53.3671074, 7.2093292 53.3670882, 7.2094023 53.3670172)",,,
854254280,,,Osterstraße,residential,30,False,False,49.745,,"LINESTRING (7.2089609 53.3678541, 7.2092677 53.3678692, 7.209289 53.3678705, 7.2095952 53.3678885, 7.2097077 53.3678936)",,,
854254280,,,Osterstraße,residential,30,False,False,132.358,,"LINESTRING (7.2097077 53.3678936, 7.2116896 53.3680294)",,,
22732297,,,Stephanstraße,residential,30,False,True,85.40099999999998,,"LINESTRING (7.2097077 53.3678936, 7.2097388 53.3677979, 7.2098346 53.367518, 7.2098842 53.3673802, 7.2099196 53.3672579, 7.2099374 53.3672048, 7.2099589 53.3671404)",,,
28137421,,,Stephanstraße,residential,30,True,False,82.003,,"LINESTRING (7.2097077 53.3678936, 7.2096824 53.3679463, 7.2096195 53.3680873, 7.2095505 53.3682451, 7.2094711 53.36843, 7.2093921 53.3686066)",,,
854254280,,,Osterstraße,residential,30,False,True,49.745000000000005,,"LINESTRING (7.2097077 53.3678936, 7.2095952 53.3678885, 7.209289 53.3678705, 7.2092677 53.3678692, 7.2089609 53.3678541)",,,
22732565,,,Max-Windmüller-Straße,residential,30,False,False,143.58,,"LINESTRING (7.2093921 53.3686066, 7.2115431 53.3687485)",,,
28137421,,,Stephanstraße,residential,30,True,False,33.297,,"LINESTRING (7.2093921 53.3686066, 7.2093534 53.3687159, 7.2092944 53.3689003)",,,
"[22732293, 469953094, 469953095]",,,Bollwerkstraße,residential,30,False,False,146.113,,"LINESTRING (7.2092944 53.3689003, 7.2105509 53.3690763, 7.2106586 53.3690905, 7.2107059 53.3690969, 7.2114426 53.3691894)",,,
469953095,,,Bollwerkstraße,residential,30,False,True,51.268,,"LINESTRING (7.2092944 53.3689003, 7.209081 53.3688695, 7.2088161 53.3688284, 7.2085431 53.3687927)",,,
22732299,,,Hof von Holland,residential,30,False,False,82.887,,"LINESTRING (7.2118235 53.3672883, 7.2117623 53.3676482, 7.2117409 53.3677603, 7.2116896 53.3680294)",,,
854254281,,,Brückstraße,residential,30,False,True,124.884,,"LINESTRING (7.2118235 53.3672883, 7.210574 53.3672084, 7.2101154 53.3671592, 7.2099589 53.3671404)",,,
854254280,,,Osterstraße,residential,30,False,False,107.854,,"LINESTRING (7.2116896 53.3680294, 7.2133046 53.36814)",,,
854254280,,,Osterstraße,residential,30,False,True,132.358,,"LINESTRING (7.2116896 53.3680294, 7.2097077 53.3678936)",,,
22732299,,,Hof von Holland,residential,30,False,False,80.55199999999999,,"LINESTRING (7.2116896 53.3680294, 7.2116188 53.368402, 7.2115431 53.3687485)",,,
22732299,,,Hof von Holland,residential,30,False,True,82.887,,"LINESTRING (7.2116896 53.3680294, 7.2117409 53.3677603, 7.2117623 53.3676482, 7.2118235 53.3672883)",,,
22732299,,,Hof von Holland,residential,30,False,False,49.477,,"LINESTRING (7.2115431 53.3687485, 7.2114426 53.3691894)",,,
22732565,,,Max-Windmüller-Straße,residential,30,False,False,46.341,,"LINESTRING (7.2115431 53.3687485, 7.212237 53.3687961)",,,
22732565,,,Max-Windmüller-Straße,residential,30,False,True,143.58,,"LINESTRING (7.2115431 53.3687485, 7.2093921 53.3686066)",,,
22732299,,,Hof von Holland,residential,30,False,True,80.55199999999999,,"LINESTRING (7.2115431 53.3687485, 7.2116188 53.368402, 7.2116896 53.3680294)",,,
22732299,,,Hof von Holland,residential,30,False,True,49.477,,"LINESTRING (7.2114426 53.3691894, 7.2115431 53.3687485)",,,
22732293,,,Bollwerkstraße,residential,30,False,False,48.053,,"LINESTRING (7.2114426 53.3691894, 7.2116267 53.3692147, 7.2121484 53.3692864)",,,
"[22732293, 469953094, 469953095]",,,Bollwerkstraße,residential,30,False,True,146.113,,"LINESTRING (7.2114426 53.3691894, 7.2107059 53.3690969, 7.2106586 53.3690905, 7.2105509 53.3690763, 7.2092944 53.3689003)",,,
22732300,,,Am Eiland,residential,,False,True,54.835,,"LINESTRING (7.2121484 53.3692864, 7.212237 53.3687961)",,,
22732293,,,Bollwerkstraße,residential,30,False,False,58.489999999999995,,"LINESTRING (7.2121484 53.3692864, 7.2123423 53.3693139, 7.212433 53.3693266, 7.2130038 53.3694136)",,,
22732293,,,Bollwerkstraße,residential,30,False,True,48.053,,"LINESTRING (7.2121484 53.3692864, 7.2116267 53.3692147, 7.2114426 53.3691894)",,,
4409621,2,,Am Delft,tertiary,50,False,False,93.73299999999999,,"LINESTRING (7.2048854 53.3638189, 7.2049101 53.3638349, 7.2051799 53.3640089, 7.2054773 53.3642004, 7.2055451 53.364247, 7.2056304 53.3643117, 7.2056682 53.364347, 7.2057008 53.3643852, 7.2057259 53.3644205, 7.2057542 53.3644738)",,,
4409621,2,,Am Delft,tertiary,50,False,True,19.661,,"LINESTRING (7.2048854 53.3638189, 7.2047643 53.3637429, 7.2046815 53.3636906)",,,
