osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,ref,access,junction
"[24517254, 196547548, 24517253, 24517062]",Großenhainer Straße,secondary,50,False,False,48.861000000000004,"LINESTRING (13.7191713 51.2176531, 13.7192423 51.2176345, 13.719354 51.2176043, 13.7194135 51.2175887, 13.7196405 51.2175291, 13.7198182 51.2174831)",yes,S 100,,
836242012,Am Busbahnhof,secondary,50,False,True,39.702,"LINESTRING (13.7191713 51.2176531, 13.7191348 51.2176051, 13.7190822 51.2174233, 13.7190907 51.2173043)",,S 100,,
80507509,Großenhainer Straße,secondary,50,False,True,59.336999999999996,"LINESTRING (13.7212739 51.2171514, 13.721137 51.2171416, 13.7210058 51.217158, 13.7204692 51.2172965)",,S 100,,
"[196547553, 68240034]",Königsbrücker Straße,secondary,50,False,True,79.43100000000001,"LINESTRING (13.7212739 51.2171514, 13.721399 51.2171962, 13.721661 51.2173287, 13.7218465 51.2174555, 13.7220971 51.2176386)",,S 100,,
"[25739319, 836242031]",Großenhainer Straße,tertiary,30,False,False,95.709,"LINESTRING (13.7212739 51.2171514, 13.7213628 51.2170174, 13.7215005 51.2168696, 13.7215573 51.2168092, 13.7216 51.2167637, 13.7216224 51.2167399, 13.7217363 51.2166163, 13.7218016 51.2165466, 13.7218607 51.2164916, 13.7219616 51.2164088)",,,,
23373816,Alte Furth,residential,30,True,False,90.093,"LINESTRING (13.7219616 51.2164088, 13.7220328 51.2164437, 13.7229197 51.2169529)",,,,
"[836242031, 25739319]",Großenhainer Straße,tertiary,30,False,True,95.70900000000002,"LINESTRING (13.7219616 51.2164088, 13.7218607 51.2164916, 13.7218016 51.2165466, 13.7217363 51.2166163, 13.7216224 51.2167399, 13.7216 51.2167637, 13.7215573 51.2168092, 13.7215005 51.2168696, 13.7213628 51.2170174, 13.7212739 51.2171514)",,,,
"[68240030, 836242030]","['Markt', 'Großenhainer Straße']",tertiary,30,False,False,184.074,"LINESTRING (13.7219616 51.2164088, 13.7225028 51.2160698, 13.7227791 51.2159, 13.723059 51.2157348, 13.7232309 51.21565, 13.7238388 51.2153417, 13.7239184 51.215299)",,,,
23373574,Kirchplatz,residential,,False,False,96.94299999999998,"LINESTRING (13.7249687 51.2150021, 13.7249489 51.2149442, 13.72494 51.2149032, 13.7249535 51.2148049, 13.7249758 51.2146848, 13.7249717 51.2145837, 13.7250031 51.2145289, 13.7252122 51.2144264, 13.7252881 51.214408, 13.7254343 51.2144005, 13.7255669 51.2144037)",,,,
25739318,Heinrich-Zille-Straße,tertiary,30,False,False,102.58399999999999,"LINESTRING (13.7249687 51.2150021, 13.7253444 51.214955, 13.7254507 51.2149418, 13.7255686 51.214926, 13.7256062 51.2149216, 13.7258984 51.2148873, 13.7260162 51.2148735, 13.7260798 51.2148689, 13.7261573 51.2148634, 13.7262873 51.2148578, 13.7264203 51.214859)",,,,
25739318,Heinrich-Zille-Straße,tertiary,30,False,True,51.415,"LINESTRING (13.7249687 51.2150021, 13.7247004 51.2150503, 13.7244211 51.2151172, 13.724275 51.2151581)",,,,
23373373,August-Bebel-Straße,residential,,False,False,65.464,"LINESTRING (13.7264203 51.214859, 13.7264453 51.2148202, 13.726467 51.2147088, 13.7264076 51.2145511, 13.7263804 51.2144787, 13.726256 51.2142964)",,,,
25739318,Heinrich-Zille-Straße,tertiary,30,False,True,102.584,"LINESTRING (13.7264203 51.214859, 13.7262873 51.2148578, 13.7261573 51.2148634, 13.7260798 51.2148689, 13.7260162 51.2148735, 13.7258984 51.2148873, 13.7256062 51.2149216, 13.7255686 51.214926, 13.7254507 51.2149418, 13.7253444 51.214955, 13.7249687 51.2150021)",,,,
"[552222385, 350692382]","['Radeberger Straße', 'Heinrich-Zille-Straße']",tertiary,"['50', '30']",False,"[False, True]",53.766,"LINESTRING (13.7264203 51.214859, 13.7266842 51.2149074, 13.7269287 51.2149505, 13.7271716 51.2149528)",,,,
23373467,Mühlgasse,residential,50,False,False,109.1,"LINESTRING (13.7271716 51.2149528, 13.7271861 51.2149905, 13.7273226 51.215429, 13.7274737 51.2159155)",,,,
"[552222385, 350692382]","['Radeberger Straße', 'Heinrich-Zille-Straße']",tertiary,"['50', '30']",False,"[False, True]",53.766,"LINESTRING (13.7271716 51.2149528, 13.7269287 51.2149505, 13.7266842 51.2149074, 13.7264203 51.214859)",,,,
350692382,Radeberger Straße,tertiary,50,False,True,43.306,"LINESTRING (13.7271716 51.2149528, 13.7274142 51.2149253, 13.7277791 51.2148706)",,,,
23373450,Radeberger Straße,tertiary,50,False,True,165.49,"LINESTRING (13.7277791 51.2148706, 13.7282133 51.2147896, 13.7294614 51.2145579, 13.7300497 51.2144331)",,,,
350692382,Radeberger Straße,tertiary,50,False,False,43.306,"LINESTRING (13.7277791 51.2148706, 13.7274142 51.2149253, 13.7271716 51.2149528)",,,,
350692406,Würschnitzer Straße,residential,50,False,True,121.416,"LINESTRING (13.7277791 51.2148706, 13.7278169 51.2149196, 13.7278515 51.2149695, 13.7284428 51.2151039, 13.7293114 51.2153297)",,,,
23373450,Radeberger Straße,tertiary,50,False,False,165.49,"LINESTRING (13.7300497 51.2144331, 13.7294614 51.2145579, 13.7282133 51.2147896, 13.7277791 51.2148706)",,,,
"[23373450, 64032324, 836242055]",Radeberger Straße,tertiary,50,False,"[False, True]",38.70099999999999,"LINESTRING (13.7300497 51.2144331, 13.7301768 51.2144079, 13.7303118 51.2143811, 13.7305733 51.2143172)",,,,
10969307,Röderstraße,residential,30,False,False,95.773,"LINESTRING (13.7220971 51.2176386, 13.7221496 51.2175998, 13.7226061 51.2172792, 13.7229197 51.2169529)",,,,
"[196547554, 43069548, 26235610, 26235611, 196547550]",Königsbrücker Straße,secondary,,False,True,188.52900000000002,"LINESTRING (13.7220971 51.2176386, 13.7221931 51.2177194, 13.7224044 51.2178897, 13.7224857 51.2179629, 13.7227628 51.2181962, 13.7229459 51.2183506, 13.7231249 51.2184994, 13.7231639 51.2185324, 13.7232862 51.218636, 13.7234756 51.2187877, 13.7235993 51.2188926, 13.7237416 51.2189839)",yes,S 100,,
"[196547553, 68240034]",Königsbrücker Straße,secondary,50,False,False,79.43100000000001,"LINESTRING (13.7220971 51.2176386, 13.7218465 51.2174555, 13.721661 51.2173287, 13.721399 51.2171962, 13.7212739 51.2171514)",,S 100,,
106989527,Markt,residential,30,True,False,29.619,"LINESTRING (13.723483 51.2149226, 13.7236682 51.2147982, 13.7237871 51.2147372)",,,,
25739318,Heinrich-Zille-Straße,tertiary,30,False,False,51.415,"LINESTRING (13.724275 51.2151581, 13.7244211 51.2151172, 13.7247004 51.2150503, 13.7249687 51.2150021)",,,,
68240040,Markt,tertiary,30,False,True,29.427,"LINESTRING (13.724275 51.2151581, 13.7240965 51.2152186, 13.7239184 51.215299)",,,,
25743451,Röderstraße,residential,30,False,False,37.966,"LINESTRING (13.7234933 51.216535, 13.723823 51.2162631)",,,,
"[264276444, 68240038]",Röderstraße,residential,30,False,False,55.67100000000001,"LINESTRING (13.7234933 51.216535, 13.7238799 51.2166508, 13.7239648 51.2166599, 13.7242466 51.2166348)",,,,
"[264276441, 10969307]",Röderstraße,residential,30,False,True,61.294000000000004,"LINESTRING (13.7234933 51.216535, 13.7231049 51.2168257, 13.7229197 51.2169529)",,,,
255594615,Würschnitzer Straße,residential,50,False,True,7.97,"LINESTRING (13.7293114 51.2153297, 13.7294224 51.2153471)",,,yes,
350692406,Würschnitzer Straße,residential,50,False,False,121.41600000000001,"LINESTRING (13.7293114 51.2153297, 13.7284428 51.2151039, 13.7278515 51.2149695, 13.7278169 51.2149196, 13.7277791 51.2148706)",,,,
"[1137557282, 43069551]",Am Hofwall,residential,50,False,True,143.659,"LINESTRING (13.7293114 51.2153297, 13.7291957 51.2153715, 13.7289559 51.2154536, 13.7285499 51.2155848, 13.728391 51.2156361, 13.7281967 51.2156989, 13.7274737 51.2159155)",,,,
"[196547554, 43069548, 26235610, 26235611, 196547550]",Königsbrücker Straße,secondary,,False,False,188.52900000000002,"LINESTRING (13.7237416 51.2189839, 13.7235993 51.2188926, 13.7234756 51.2187877, 13.7232862 51.218636, 13.7231639 51.2185324, 13.7231249 51.2184994, 13.7229459 51.2183506, 13.7227628 51.2181962, 13.7224857 51.2179629, 13.7224044 51.2178897, 13.7221931 51.2177194, 13.7220971 51.2176386)",yes,S 100,,
23373232,Markt,residential,30,True,False,52.879999999999995,"LINESTRING (13.7239184 51.215299, 13.7237725 51.2151827, 13.7237284 51.2151491, 13.7235576 51.2150217, 13.7234998 51.2149845, 13.7234751 51.2149528, 13.723483 51.2149226)",,,,
"[836242030, 68240030]","['Markt', 'Großenhainer Straße']",tertiary,30,False,True,184.07399999999998,"LINESTRING (13.7239184 51.215299, 13.7238388 51.2153417, 13.7232309 51.21565, 13.723059 51.2157348, 13.7227791 51.2159, 13.7225028 51.2160698, 13.7219616 51.2164088)",,,,
68240040,Markt,tertiary,30,False,False,29.427,"LINESTRING (13.7239184 51.215299, 13.7240965 51.2152186, 13.724275 51.2151581)",,,,
23373654,Carolinenstraße,residential,,True,False,223.88699999999997,"LINESTRING (13.7222797 51.2145029, 13.7222739 51.2145495, 13.7222283 51.2149128, 13.7221202 51.2153144, 13.7219211 51.2158923, 13.7219132 51.2159117, 13.7218134 51.2161579, 13.7217431 51.2162879, 13.7217365 51.2163001, 13.7217539 51.2163182, 13.7219616 51.2164088)",,,,
23806139,Meißner Straße,residential,30,True,False,97.97,"LINESTRING (13.7222797 51.2145029, 13.7225305 51.2145215, 13.7226766 51.214566, 13.7227899 51.2146005, 13.7231567 51.2147457, 13.7234106 51.2148802, 13.723483 51.2149226)",,,,
"[24517069, 24517181, 886548445, 24517182]",Meißner Straße,residential,,False,True,101.955,"LINESTRING (13.7222797 51.2145029, 13.722208 51.2145065, 13.7219232 51.2145207, 13.7215906 51.2145437, 13.7215082 51.2145449, 13.7211625 51.2145462, 13.7210747 51.2145431, 13.7208216 51.2145215)",yes,,,
23373233,Marktstraße,residential,30,True,False,95.271,"LINESTRING (13.7237827 51.2145844, 13.7236746 51.2145071, 13.7231194 51.214232, 13.7227235 51.214045)",,,,
886548446,Dresdner Straße,residential,30,True,False,60.483999999999995,"LINESTRING (13.7237827 51.2145844, 13.7240033 51.214412, 13.7241713 51.214259, 13.7241712 51.2141217)",,,,
25827738,Carolinenstraße,residential,,True,False,60.379,"LINESTRING (13.7227235 51.214045, 13.7224145 51.2142795, 13.7222921 51.2144757, 13.7222797 51.2145029)",,,,
106989528,Marktstraße,residential,,True,False,94.829,"LINESTRING (13.7227235 51.214045, 13.7226363 51.2139987, 13.7222141 51.2136089, 13.7219362 51.2133522)",,,,
"[23373235, 886548446]",Dresdner Straße,residential,30,True,False,107.161,"LINESTRING (13.7241712 51.2141217, 13.7241718 51.214067, 13.7242046 51.2140102, 13.7242367 51.2139763, 13.7242759 51.2139348, 13.7244762 51.2137978, 13.7246741 51.2136728, 13.7251434 51.2134028)",,,,
23373235,Dresdner Straße,residential,30,True,False,260.60299999999995,"LINESTRING (13.7251434 51.2134028, 13.7259201 51.2125299, 13.7260966 51.2123561, 13.7261572 51.2122964, 13.7264097 51.2121381, 13.7269575 51.2119067, 13.7275793 51.2117248)",,,,
26400042,August-Bebel-Straße,residential,,False,True,126.51499999999999,"LINESTRING (13.7251434 51.2134028, 13.7252223 51.2134495, 13.7256637 51.2138633, 13.7261259 51.2142284, 13.726256 51.2142964)",,,,
25739322,Dresdner Straße,residential,30,True,False,19.55,"LINESTRING (13.7275793 51.2117248, 13.7278443 51.2116669)",,,,
23373376,Lindenallee,residential,30,True,False,120.387,"LINESTRING (13.7275793 51.2117248, 13.7279692 51.2121136, 13.7282491 51.2123928, 13.7284986 51.2126416)",,,,
25739324,Dresdner Straße,residential,,True,False,150.802,"LINESTRING (13.7278443 51.2116669, 13.7279255 51.2116586, 13.7281561 51.2116031, 13.7283052 51.2115677, 13.7285533 51.2115023, 13.7287016 51.2114551, 13.7289204 51.2113805, 13.7292632 51.2112479, 13.7295693 51.2111319, 13.7297945 51.2111)",,,,
35286691,Bahnhofstraße,residential,30,False,True,103.32400000000001,"LINESTRING (13.7278443 51.2116669, 13.7271998 51.2109268, 13.7271712 51.2108927, 13.7271339 51.2108512)",,,,
23373656,Am Sinter,unclassified,,False,False,198.429,"LINESTRING (13.7297887 51.2110718, 13.729578 51.2110264, 13.7292831 51.2108571, 13.7291793 51.2108134, 13.7290305 51.2107616, 13.7288248 51.2107156, 13.7286994 51.2107027, 13.7279562 51.210785, 13.7274571 51.2108356, 13.7272493 51.2108511, 13.7271339 51.2108512)",,,,
875511569,,tertiary,50,True,False,18.143,"LINESTRING (13.7297887 51.2110718, 13.729798 51.2110397, 13.7298234 51.2110112, 13.7298622 51.2109894, 13.7299101 51.2109767, 13.7299621 51.2109744)",,,,roundabout
64032318,Am Sinter,tertiary,,True,False,21.682000000000002,"LINESTRING (13.7300853 51.2111218, 13.7300743 51.2111764, 13.7300877 51.2112304, 13.7301395 51.2113093)",,,,
872332325,,tertiary,50,True,False,13.271,"LINESTRING (13.7300853 51.2111218, 13.730056 51.2111453, 13.7300169 51.2111623, 13.7299715 51.2111713, 13.7299238 51.2111714)",,,,roundabout
872332324,,tertiary,50,True,False,12.652999999999999,"LINESTRING (13.7299238 51.2111714, 13.7298803 51.2111633, 13.7298423 51.2111477, 13.7298129 51.211126, 13.7297945 51.2111)",,,,roundabout
23373373,August-Bebel-Straße,residential,,False,True,65.464,"LINESTRING (13.726256 51.2142964, 13.7263804 51.2144787, 13.7264076 51.2145511, 13.726467 51.2147088, 13.7264453 51.2148202, 13.7264203 51.214859)",,,,
23373375,Schulstraße,residential,,False,False,104.78,"LINESTRING (13.726256 51.2142964, 13.7265553 51.2139181, 13.7268573 51.2135363, 13.7269422 51.2134588)",,,,
26400042,August-Bebel-Straße,residential,,False,False,126.51500000000001,"LINESTRING (13.726256 51.2142964, 13.7261259 51.2142284, 13.7256637 51.2138633, 13.7252223 51.2134495, 13.7251434 51.2134028)",,,,
23373375,Schulstraße,residential,,False,True,141.992,"LINESTRING (13.7284986 51.2126416, 13.727685 51.2130056, 13.7274885 51.2131061, 13.7274173 51.2131451, 13.7272904 51.2132236, 13.7271865 51.2132932, 13.7269422 51.2134588)",,,,
25739321,Schulstraße,residential,,False,False,133.022,"LINESTRING (13.7284986 51.2126416, 13.7286421 51.2125941, 13.7290259 51.2124494, 13.7294283 51.2122976, 13.7298811 51.2121268, 13.7301315 51.212022)",,,,
25739327,Lindenallee,residential,,True,False,112.81299999999999,"LINESTRING (13.7284986 51.2126416, 13.728544 51.2126828, 13.7287309 51.2128523, 13.7290692 51.2131552, 13.7293804 51.2134916)",,,,
"[1186934910, 23373655]","['Carolinenstraße', 'Alte Poststraße']",residential,,False,"[False, True]",422.458,"LINESTRING (13.7271339 51.2108512, 13.7270616 51.2108634, 13.72697 51.2108805, 13.7260755 51.2110654, 13.7259929 51.2110869, 13.7259328 51.2111072, 13.7258795 51.2111352, 13.7258089 51.211174, 13.7257686 51.2112106, 13.7250889 51.211682, 13.7250416 51.2117109, 13.7249223 51.2117751, 13.7247126 51.2118543, 13.724575 51.2119171, 13.724348 51.2120871, 13.724243 51.212203, 13.7238822 51.2128784, 13.723791 51.2129578, 13.7232177 51.2133719, 13.7231635 51.2134749)",,,,
23373656,Am Sinter,unclassified,,False,True,198.42900000000003,"LINESTRING (13.7271339 51.2108512, 13.7272493 51.2108511, 13.7274571 51.2108356, 13.7279562 51.210785, 13.7286994 51.2107027, 13.7288248 51.2107156, 13.7290305 51.2107616, 13.7291793 51.2108134, 13.7292831 51.2108571, 13.729578 51.2110264, 13.7297887 51.2110718)",,,,
35286691,Bahnhofstraße,residential,30,False,False,103.32400000000001,"LINESTRING (13.7271339 51.2108512, 13.7271712 51.2108927, 13.7271998 51.2109268, 13.7278443 51.2116669)",,,,
"[23373377, 1186934913, 452780576, 24517180]",Bahnhofstraße,unclassified,50,False,"[False, True]",42.290000000000006,"LINESTRING (13.7271339 51.2108512, 13.7271219 51.2108147, 13.7271137 51.21079, 13.7270645 51.2106304, 13.7270515 51.2105885, 13.7270331 51.2104765)",yes,,,
23373467,Mühlgasse,residential,50,False,True,109.1,"LINESTRING (13.7274737 51.2159155, 13.7273226 51.215429, 13.7271861 51.2149905, 13.7271716 51.2149528)",,,,
"[1137557282, 43069551]",Am Hofwall,residential,50,False,False,143.659,"LINESTRING (13.7274737 51.2159155, 13.7281967 51.2156989, 13.728391 51.2156361, 13.7285499 51.2155848, 13.7289559 51.2154536, 13.7291957 51.2153715, 13.7293114 51.2153297)",,,,
"[886548444, 30040871, 43069551]",Am Hofwall,residential,"['50', '30']",False,True,242.85200000000003,"LINESTRING (13.7274737 51.2159155, 13.7272169 51.2159964, 13.7267572 51.2161411, 13.7264458 51.2162442, 13.7261817 51.2163381, 13.7258773 51.2164293, 13.725735 51.2164585, 13.7255132 51.2165012, 13.7246545 51.2166632, 13.7245513 51.2166683, 13.7244852 51.216661, 13.7242466 51.2166348)",,,,
25827739,Carolinenstraße,residential,,True,False,33.611,"LINESTRING (13.7230258 51.2138094, 13.7227235 51.214045)",,,,
23373657,Klostergasse,residential,30,True,False,88.10900000000001,"LINESTRING (13.7230258 51.2138094, 13.7234239 51.2139726, 13.7236277 51.2140102, 13.7240243 51.2140693, 13.7241712 51.2141217)",,,,
23373814,Promnitzweg,residential,,False,False,133.303,"LINESTRING (13.7219362 51.2133522, 13.7216366 51.2135043, 13.7215656 51.2135404, 13.7214278 51.2136144, 13.7212984 51.2136951, 13.7212376 51.2137506, 13.721216 51.2137792, 13.7212272 51.213826, 13.7212958 51.2139151, 13.7213398 51.2140444, 13.7213592 51.2141522, 13.7213929 51.2142592, 13.7214147 51.2143349)",,,,
23373814,Promnitzweg,residential,,False,True,98.259,"LINESTRING (13.7219362 51.2133522, 13.7223662 51.2132159, 13.722493 51.2132242, 13.7226654 51.2132354, 13.7231635 51.2134749)",,,,
23373814,Promnitzweg,residential,,False,True,133.303,"LINESTRING (13.7214147 51.2143349, 13.7213929 51.2142592, 13.7213592 51.2141522, 13.7213398 51.2140444, 13.7212958 51.2139151, 13.7212272 51.213826, 13.721216 51.2137792, 13.7212376 51.2137506, 13.7212984 51.2136951, 13.7214278 51.2136144, 13.7215656 51.2135404, 13.7216366 51.2135043, 13.7219362 51.2133522)",,,,
24517254,Großenhainer Straße,secondary,50,False,False,49.866,"LINESTRING (13.7198182 51.2174831, 13.7202563 51.2173553, 13.7204692 51.2172965)",,S 100,,
"[886548442, 886548443, 43069549, 26387415]",Promnitzweg,residential,,False,"[False, True]",149.347,"LINESTRING (13.7198182 51.2174831, 13.7198046 51.2174424, 13.7197845 51.2173822, 13.7197525 51.2172859, 13.7196649 51.2170047, 13.7196922 51.2169173, 13.7197671 51.2168743, 13.7199614 51.2168383, 13.719987 51.2169122, 13.7199966 51.2169401, 13.7200643 51.2170377, 13.720144 51.2171133, 13.7202694 51.2171798, 13.7203977 51.2172479, 13.7204324 51.2172715, 13.7204692 51.2172965)",,,,
"[24517062, 196547548, 24517253, 24517254]",Großenhainer Straße,secondary,50,False,True,48.861000000000004,"LINESTRING (13.7198182 51.2174831, 13.7196405 51.2175291, 13.7194135 51.2175887, 13.719354 51.2176043, 13.7192423 51.2176345, 13.7191713 51.2176531)",yes,S 100,,
"[264276441, 10969307]",Röderstraße,residential,30,False,False,61.294000000000004,"LINESTRING (13.7229197 51.2169529, 13.7231049 51.2168257, 13.7234933 51.216535)",,,,
10969307,Röderstraße,residential,30,False,True,95.773,"LINESTRING (13.7229197 51.2169529, 13.7226061 51.2172792, 13.7221496 51.2175998, 13.7220971 51.2176386)",,,,
23373574,Kirchplatz,residential,,False,True,96.94300000000001,"LINESTRING (13.7255669 51.2144037, 13.7254343 51.2144005, 13.7252881 51.214408, 13.7252122 51.2144264, 13.7250031 51.2145289, 13.7249717 51.2145837, 13.7249758 51.2146848, 13.7249535 51.2148049, 13.72494 51.2149032, 13.7249489 51.2149442, 13.7249687 51.2150021)",,,,
24517067,Am Meißner Berg,secondary,50,False,True,10.435,"LINESTRING (13.7205204 51.2141427, 13.7204434 51.2140622)",,S 100,,
"[24517067, 836242015]",Am Meißner Berg,secondary,50,False,False,47.44199999999999,"LINESTRING (13.7205204 51.2141427, 13.720789 51.2144303, 13.7208216 51.2145215)",,S 100,,
24517068,Am Meißner Berg,residential,,False,False,82.77099999999999,"LINESTRING (13.7205204 51.2141427, 13.7204314 51.2141666, 13.7200962 51.2142159, 13.7200539 51.2141768, 13.7198922 51.2140515, 13.7197562 51.2139402, 13.7196237 51.2138542)",,,,
23373375,Schulstraße,residential,,False,False,141.992,"LINESTRING (13.7269422 51.2134588, 13.7271865 51.2132932, 13.7272904 51.2132236, 13.7274173 51.2131451, 13.7274885 51.2131061, 13.727685 51.2130056, 13.7284986 51.2126416)",,,,
23373375,Schulstraße,residential,,False,True,104.78,"LINESTRING (13.7269422 51.2134588, 13.7268573 51.2135363, 13.7265553 51.2139181, 13.726256 51.2142964)",,,,
25439353,Moritz-Richter-Straße,residential,,False,True,72.196,"LINESTRING (13.7269422 51.2134588, 13.7270021 51.2134935, 13.7274031 51.2137257, 13.7275437 51.2138175, 13.727615 51.2138799, 13.7276417 51.2139082, 13.7276573 51.2139248)",,,,
"[55819812, 55819805, 836242014, 47431991]",Am Busbahnhof,secondary,50,False,True,336.56399999999996,"LINESTRING (13.7190907 51.2173043, 13.719139 51.216899, 13.7193092 51.2165539, 13.7195227 51.2161859, 13.7197628 51.215917, 13.7199344 51.2157248, 13.7200458 51.2156023, 13.7201778 51.2154573, 13.7201987 51.2154343, 13.7203523 51.2152728, 13.7204716 51.2151379, 13.7206774 51.2148603, 13.7207851 51.2146937, 13.7208146 51.2146561, 13.7208265 51.2145754, 13.7208216 51.2145215)",,S 100,,
"[797212356, 195959132]",Schneiderstraße,residential,,False,False,119.364,"LINESTRING (13.7190907 51.2173043, 13.7189887 51.217265, 13.7186144 51.2171382, 13.7184191 51.2170718, 13.718317 51.2170371, 13.7180954 51.2169618, 13.7177494 51.21684, 13.7175911 51.2167849)",,,yes,
836242012,Am Busbahnhof,secondary,50,False,False,39.702,"LINESTRING (13.7190907 51.2173043, 13.7190822 51.2174233, 13.7191348 51.2176051, 13.7191713 51.2176531)",,S 100,,
25739327,Lindenallee,residential,,True,False,115.029,"LINESTRING (13.7293804 51.2134916, 13.7298852 51.2140981, 13.7300394 51.2144121, 13.7300497 51.2144331)",,,,
"[25743395, 186383407]",,living_street,,False,"[False, True]",222.61200000000002,"LINESTRING (13.7293804 51.2134916, 13.7305562 51.2132028, 13.7304255 51.2127777, 13.7302689 51.2123466, 13.7301315 51.212022)",,,,
25739321,Schulstraße,residential,,False,False,44.416000000000004,"LINESTRING (13.7301315 51.212022, 13.7303703 51.2119233, 13.7305005 51.2118917, 13.7307093 51.211869)",,,,
25739321,Schulstraße,residential,,False,True,133.022,"LINESTRING (13.7301315 51.212022, 13.7298811 51.2121268, 13.7294283 51.2122976, 13.7290259 51.2124494, 13.7286421 51.2125941, 13.7284986 51.2126416)",,,,
"[25743395, 186383407]",,living_street,,False,"[False, True]",222.612,"LINESTRING (13.7301315 51.212022, 13.7302689 51.2123466, 13.7304255 51.2127777, 13.7305562 51.2132028, 13.7293804 51.2134916)",,,,
25743451,Röderstraße,residential,30,False,True,37.966,"LINESTRING (13.723823 51.2162631, 13.7234933 51.216535)",,,,
30040870,Seilergasse,residential,,False,False,50.781,"LINESTRING (13.723823 51.2162631, 13.7242466 51.2166348)",,,,
25743451,Röderstraße,residential,30,False,False,49.668,"LINESTRING (13.723823 51.2162631, 13.7240019 51.2161426, 13.7242753 51.2159184)",,,,
