osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,junction,bridge,width
27261241,False,,,Schloßstraße,residential,False,86.527,"LINESTRING (12.1784301 50.8614969, 12.1784691 50.8613971, 12.1785352 50.8610482, 12.1785479 50.8609595, 12.1785332 50.8609118, 12.1785046 50.8608635, 12.1784604 50.8607999, 12.1784475 50.8607351)",,,,
357259703,False,,,Am Zwinger,residential,True,13.361999999999998,"LINESTRING (12.1784301 50.8614969, 12.1783416 50.8615668, 12.1783113 50.8615908)",,,,
17943561,True,,,Schloßstraße,residential,False,83.915,"LINESTRING (12.179523 50.8621924, 12.180653 50.8622519, 12.1807147 50.8622527)",,,,
292603591,False,,,Pforte,residential,False,47.409,"LINESTRING (12.1807147 50.8622527, 12.1807666 50.8618276)",,,,
"[292600941, 1086233022]",True,,,Markt,residential,False,69.381,"LINESTRING (12.1807147 50.8622527, 12.1807474 50.8627436, 12.1807702 50.8627855, 12.1807856 50.862814, 12.1808124 50.8628697)",,,,
1214766031,False,,,Kirchplatz,residential,True,49.405,"LINESTRING (12.1807147 50.8622527, 12.1808589 50.8622462, 12.181049 50.8622474, 12.181417 50.8622666)",,,,
292600942,False,3,L 1081,Markt,secondary,False,26.326999999999995,"LINESTRING (12.1808124 50.8628697, 12.180733 50.8628949, 12.1806682 50.8629299, 12.180626 50.8629655, 12.1806002 50.8630029, 12.1805806 50.8630426)",,,,
"[23442129, 358556111, 292600942, 775724751]",False,"['2', '3']",L 1081,Markt,secondary,True,146.52999999999997,"LINESTRING (12.1808124 50.8628697, 12.1808879 50.8628617, 12.1809613 50.8628601, 12.1810255 50.8628629, 12.1810928 50.8628747, 12.1814966 50.8629646, 12.1817135 50.8630088, 12.1819029 50.8630391, 12.1820512 50.8630584, 12.1820678 50.8630606, 12.1823836 50.8630985, 12.182842 50.8631361)",,,,
358556107,False,2,L 1081,August-Bebel-Straße,secondary,True,8.027,"LINESTRING (12.1807169 50.8645193, 12.1807226 50.8644472)",,,,
"[962359953, 775724755, 24570414]",False,"['2', '3']",L 1081,Zeitzer Straße,secondary,False,287.021,"LINESTRING (12.1807169 50.8645193, 12.1809028 50.8645179, 12.1809686 50.8645174, 12.1813072 50.8645526, 12.1814626 50.8646036, 12.1815886 50.864661, 12.1819139 50.8648527, 12.1819803 50.8648918, 12.1820755 50.8649493, 12.1828273 50.8654032, 12.1829423 50.8654726, 12.1832598 50.8657045, 12.183331 50.8657565, 12.1837232 50.8661245)",50,,,
"[370703271, 37549559]",False,"['2', '3']",L 1362,Geraer Straße,secondary,False,165.171,"LINESTRING (12.1807169 50.8645193, 12.1806943 50.8647095, 12.1806602 50.8648797, 12.1805965 50.865045, 12.1805522 50.865093, 12.1803734 50.8652868, 12.1802921 50.8653487, 12.1800762 50.8654805, 12.1797011 50.8656503, 12.1795567 50.8657152)",50,,,
911056753,False,2,K 115,Grobsdorfer Straße,secondary,False,15.379,"LINESTRING (12.1784913 50.8654355, 12.1786035 50.8655543)",50,,,
"[74135609, 23859740, 74135606]",False,2,,Am Kühlen Grund,unclassified,"[False, True]",242.84199999999998,"LINESTRING (12.1784913 50.8654355, 12.1780361 50.8656271, 12.1779893 50.8656468, 12.1768927 50.8658276, 12.1766472 50.8658815, 12.1766728 50.8660158, 12.1766754 50.8660749, 12.1763162 50.8662426, 12.1760272 50.8663732, 12.1756898 50.866307)",,,,
27252442,False,2,K 115,Grobsdorfer Straße,secondary,True,241.51300000000003,"LINESTRING (12.1784913 50.8654355, 12.1777017 50.8646604, 12.1775484 50.864536, 12.1772544 50.8643361, 12.177076 50.8642333, 12.1768809 50.8641313, 12.1766267 50.864023, 12.1764132 50.8639429, 12.1761921 50.86387)",50,,,
"[855192136, 855192137, 72728772]",False,,,Bachgasse,residential,False,57.709,"LINESTRING (12.182 50.861434, 12.1819335 50.8614682, 12.1818468 50.8615129, 12.1815819 50.8615631, 12.181455 50.8615918, 12.1812531 50.8616349)",,,yes,
72729110,False,,,Puschkinstraße,residential,True,127.86299999999999,"LINESTRING (12.182 50.861434, 12.1820415 50.8613654, 12.1821259 50.8611775, 12.1821685 50.8610829, 12.1822075 50.860996, 12.18227 50.8608571, 12.1823147 50.8607575, 12.1823234 50.8607382, 12.1823929 50.8606502, 12.1825954 50.8605209, 12.182693 50.860466, 12.1827786 50.8604359)",,,,
"[358556112, 180169220]",False,,,Rosa-Luxemburg-Straße,residential,False,212.77,"LINESTRING (12.182 50.861434, 12.1823723 50.8614729, 12.1828885 50.8615269, 12.1830447 50.8615313, 12.1832224 50.8615254, 12.1838351 50.8615052, 12.1841379 50.8614889, 12.1844161 50.8614653, 12.1848776 50.8614425, 12.1849302 50.861446, 12.1850124 50.8614516)",,,,
"[74135609, 23859740, 74135606]",False,2,,Am Kühlen Grund,unclassified,"[False, True]",242.842,"LINESTRING (12.1756898 50.866307, 12.1760272 50.8663732, 12.1763162 50.8662426, 12.1766754 50.8660749, 12.1766728 50.8660158, 12.1766472 50.8658815, 12.1768927 50.8658276, 12.1779893 50.8656468, 12.1780361 50.8656271, 12.1784913 50.8654355)",,,,
292559615,False,,,An den Lämmeräckern,residential,False,223.60999999999999,"LINESTRING (12.1756898 50.866307, 12.1756582 50.8662296, 12.1753045 50.8659004, 12.1751711 50.8657762, 12.1750911 50.8657106, 12.1743967 50.8651415, 12.1741794 50.8649292, 12.1740169 50.8647045, 12.1739548 50.864632)",,,,
292559615,False,,,An den Lämmeräckern,residential,True,223.61,"LINESTRING (12.1739548 50.864632, 12.1740169 50.8647045, 12.1741794 50.8649292, 12.1743967 50.8651415, 12.1750911 50.8657106, 12.1751711 50.8657762, 12.1753045 50.8659004, 12.1756582 50.8662296, 12.1756898 50.866307)",,,,
292559625,False,,,Heidelbergweg,residential,False,179.441,"LINESTRING (12.1739548 50.864632, 12.1742694 50.8645497, 12.1749468 50.8643726, 12.1751604 50.8643168, 12.1756972 50.8640988, 12.1761032 50.863914, 12.1761921 50.86387)",,,,
27252442,False,2,K 115,Grobsdorfer Straße,secondary,False,241.513,"LINESTRING (12.1761921 50.86387, 12.1764132 50.8639429, 12.1766267 50.864023, 12.1768809 50.8641313, 12.177076 50.8642333, 12.1772544 50.8643361, 12.1775484 50.864536, 12.1777017 50.8646604, 12.1784913 50.8654355)",50,,,
33122936,False,,,Lange Gasse,residential,True,75.56099999999999,"LINESTRING (12.1761921 50.86387, 12.1762819 50.8638256, 12.1767479 50.8637436, 12.1769713 50.8637043, 12.1771322 50.8636811, 12.1772124 50.8636708)",,,,
292559625,False,,,Heidelbergweg,residential,True,179.441,"LINESTRING (12.1761921 50.86387, 12.1761032 50.863914, 12.1756972 50.8640988, 12.1751604 50.8643168, 12.1749468 50.8643726, 12.1742694 50.8645497, 12.1739548 50.864632)",,,,
248921355,False,2,,Friedrichstraße,tertiary,False,103.03,"LINESTRING (12.1850124 50.8614516, 12.185016 50.8616111, 12.1850528 50.8617779, 12.1850859 50.8619282, 12.1851128 50.8620502, 12.1851399 50.8621729, 12.1851652 50.8623721)",50,,,
"[358556112, 180169220]",False,,,Rosa-Luxemburg-Straße,residential,True,212.76999999999995,"LINESTRING (12.1850124 50.8614516, 12.1849302 50.861446, 12.1848776 50.8614425, 12.1844161 50.8614653, 12.1841379 50.8614889, 12.1838351 50.8615052, 12.1832224 50.8615254, 12.1830447 50.8615313, 12.1828885 50.8615269, 12.1823723 50.8614729, 12.182 50.861434)",,,,
408946156,False,2,,Brunnenstraße,tertiary,True,31.933999999999997,"LINESTRING (12.1850124 50.8614516, 12.1850386 50.8613088, 12.1850858 50.8611685)",50,,,
370703276,False,2,L 1081,Zeitzer Straße,secondary,False,37.392,"LINESTRING (12.1837232 50.8661245, 12.1839667 50.8664236)",50,,,
775724754,False,,,Straße der Opfer des Faschismus,residential,True,30.619,"LINESTRING (12.1837232 50.8661245, 12.1839804 50.8660414, 12.1841265 50.8660293)",30,,,5.7
"[962359953, 775724755, 24570414]",False,"['2', '3']",L 1081,Zeitzer Straße,secondary,True,287.021,"LINESTRING (12.1837232 50.8661245, 12.183331 50.8657565, 12.1832598 50.8657045, 12.1829423 50.8654726, 12.1828273 50.8654032, 12.1820755 50.8649493, 12.1819803 50.8648918, 12.1819139 50.8648527, 12.1815886 50.864661, 12.1814626 50.8646036, 12.1813072 50.8645526, 12.1809686 50.8645174, 12.1809028 50.8645179, 12.1807169 50.8645193)",50,,,
25178517,False,,,Straße der Opfer des Faschismus,residential,False,129.682,"LINESTRING (12.1858589 50.866435, 12.1853721 50.8663233, 12.1848077 50.8661939, 12.1842592 50.8660609, 12.1841265 50.8660293)",30,,,5.4
25178517,False,,,Straße der Opfer des Faschismus,residential,True,78.97500000000001,"LINESTRING (12.1858589 50.866435, 12.1858978 50.8664436, 12.1859678 50.866459, 12.186261 50.8665239, 12.1864953 50.8665757, 12.186839 50.8666133, 12.186941 50.8666091)",30,,,5.4
172645713,False,,,Schillerstraße,residential,False,192.92000000000002,"LINESTRING (12.1858589 50.866435, 12.1859768 50.8661791, 12.1860815 50.8659517, 12.1861624 50.8657761, 12.1862407 50.8656059, 12.1862505 50.8655847, 12.1866262 50.864769)",30,,,
815716916,False,,,Rudolf-Breitscheid-Platz,residential,False,45.543,"LINESTRING (12.1869721 50.8670182, 12.1869571 50.8668355, 12.186941 50.8666091)",30,,,4.8
24901046,False,,,Robert-Schumann-Straße,residential,False,79.458,"LINESTRING (12.1876177 50.866515, 12.1878769 50.8658194)",30,,,
25178517,False,,,Straße der Opfer des Faschismus,residential,False,48.819,"LINESTRING (12.1876177 50.866515, 12.1871184 50.8666017, 12.186941 50.8666091)",30,,,5.4
25178517,False,,,Straße der Opfer des Faschismus,residential,True,129.682,"LINESTRING (12.1841265 50.8660293, 12.1842592 50.8660609, 12.1848077 50.8661939, 12.1853721 50.8663233, 12.1858589 50.866435)",30,,,5.4
52595173,False,,,Martin-Luther-Straße,residential,True,174.623,"LINESTRING (12.1841265 50.8660293, 12.184192 50.8658107, 12.1842584 50.8656578, 12.1842953 50.8655601, 12.1843776 50.8653426, 12.1844504 50.8651499, 12.1847051 50.8645023)",30,,,
775724754,False,,,Straße der Opfer des Faschismus,residential,False,30.619,"LINESTRING (12.1841265 50.8660293, 12.1839804 50.8660414, 12.1837232 50.8661245)",30,,,5.7
408946156,False,2,,Brunnenstraße,tertiary,True,33.269,"LINESTRING (12.1850858 50.8611685, 12.1852067 50.8608792)",50,,,
24901529,False,,,Bahnhofstraße,residential,False,187.29799999999997,"LINESTRING (12.1850858 50.8611685, 12.1849634 50.8611418, 12.1849122 50.8611307, 12.1837685 50.8608787, 12.1836547 50.8608536, 12.1832141 50.8607555, 12.1830804 50.8607028, 12.182966 50.8606386, 12.1829025 50.8605936, 12.1828565 50.8605483, 12.1828054 50.8604745, 12.1827786 50.8604359)",,,,
408946156,False,2,,Brunnenstraße,tertiary,False,31.933999999999997,"LINESTRING (12.1850858 50.8611685, 12.1850386 50.8613088, 12.1850124 50.8614516)",50,,,
24901529,False,,,Bahnhofstraße,residential,False,290.219,"LINESTRING (12.1827786 50.8604359, 12.1826939 50.8601468, 12.1826473 50.8600994, 12.1825402 50.8600535, 12.1824476 50.8600381, 12.1823519 50.8600299, 12.1820291 50.8600022, 12.1816709 50.8599715, 12.1816093 50.8599791, 12.1815441 50.8599994, 12.1813729 50.8601022, 12.1812792 50.8601162, 12.18114 50.8600935, 12.180924 50.8600314, 12.1807896 50.8600268, 12.1806308 50.8600538, 12.1805344 50.8600624, 12.1804429 50.860052, 12.1801619 50.8599665, 12.1799649 50.8599097, 12.1795943 50.8598249, 12.1793012 50.8597604)",,,,
24901529,False,,,Bahnhofstraße,residential,True,187.298,"LINESTRING (12.1827786 50.8604359, 12.1828054 50.8604745, 12.1828565 50.8605483, 12.1829025 50.8605936, 12.182966 50.8606386, 12.1830804 50.8607028, 12.1832141 50.8607555, 12.1836547 50.8608536, 12.1837685 50.8608787, 12.1849122 50.8611307, 12.1849634 50.8611418, 12.1850858 50.8611685)",,,,
72729110,False,,,Puschkinstraße,residential,False,127.863,"LINESTRING (12.1827786 50.8604359, 12.182693 50.860466, 12.1825954 50.8605209, 12.1823929 50.8606502, 12.1823234 50.8607382, 12.1823147 50.8607575, 12.18227 50.8608571, 12.1822075 50.860996, 12.1821685 50.8610829, 12.1821259 50.8611775, 12.1820415 50.8613654, 12.182 50.861434)",,,,
24901529,False,,,Bahnhofstraße,residential,True,290.21900000000005,"LINESTRING (12.1793012 50.8597604, 12.1795943 50.8598249, 12.1799649 50.8599097, 12.1801619 50.8599665, 12.1804429 50.860052, 12.1805344 50.8600624, 12.1806308 50.8600538, 12.1807896 50.8600268, 12.180924 50.8600314, 12.18114 50.8600935, 12.1812792 50.8601162, 12.1813729 50.8601022, 12.1815441 50.8599994, 12.1816093 50.8599791, 12.1816709 50.8599715, 12.1820291 50.8600022, 12.1823519 50.8600299, 12.1824476 50.8600381, 12.1825402 50.8600535, 12.1826473 50.8600994, 12.1826939 50.8601468, 12.1827786 50.8604359)",,,,
"[24901530, 1086232931, 1154010149]",False,,,"['Baderteichdamm', 'Hainberg']",residential,False,125.73899999999999,"LINESTRING (12.1793012 50.8597604, 12.1792892 50.8596741, 12.1792345 50.859658, 12.1784345 50.8594225, 12.1783076 50.859338, 12.1781448 50.8591887, 12.1779616 50.8590913)",,,,
"[306303200, 33125710]",False,,,"['Baderteichdamm', 'Schloßstraße']",residential,"[False, True]",131.866,"LINESTRING (12.1793012 50.8597604, 12.1792294 50.8597634, 12.1791651 50.8597803, 12.1790145 50.8598597, 12.1789882 50.8598736, 12.1788771 50.8599402, 12.1787926 50.8600037, 12.1787264 50.86007, 12.1786048 50.8602367, 12.1785081 50.8604537, 12.1784726 50.8606001, 12.1784475 50.8607351)",,,,
14123858,False,,,Weidaer Straße,residential,False,433.778,"LINESTRING (12.1858252 50.8595013, 12.1856998 50.8594786, 12.185088 50.8593655, 12.1847957 50.8593447, 12.1836786 50.859299, 12.1832472 50.8592727, 12.1827839 50.859187, 12.1810146 50.8590025, 12.1803416 50.8589349, 12.1800857 50.8588765, 12.1797881 50.8587787)",,,,
408946156,False,2,,Brunnenstraße,tertiary,False,159.249,"LINESTRING (12.1858252 50.8595013, 12.1857256 50.8597217, 12.1854387 50.8603565, 12.1852512 50.8607762, 12.1852393 50.8608027, 12.1852067 50.8608792)",50,,,
172645714,False,,,Goethestraße,residential,False,138.048,"LINESTRING (12.1847051 50.8645023, 12.1866262 50.864769)",30,,,
25178519,False,,,Goethestraße,residential,True,124.422,"LINESTRING (12.1847051 50.8645023, 12.1838734 50.864403, 12.1835744 50.864353, 12.1834584 50.8643332, 12.1833015 50.8642811, 12.1831367 50.8641733, 12.1830922 50.8641296)",30,,,5.4
52595173,False,,,Martin-Luther-Straße,residential,False,174.62299999999996,"LINESTRING (12.1847051 50.8645023, 12.1844504 50.8651499, 12.1843776 50.8653426, 12.1842953 50.8655601, 12.1842584 50.8656578, 12.184192 50.8658107, 12.1841265 50.8660293)",30,,,
25178519,False,,,Goethestraße,residential,False,124.422,"LINESTRING (12.1830922 50.8641296, 12.1831367 50.8641733, 12.1833015 50.8642811, 12.1834584 50.8643332, 12.1835744 50.864353, 12.1838734 50.864403, 12.1847051 50.8645023)",30,,,5.4
172701072,False,,,Heinrich-Heine-Straße,residential,True,99.054,"LINESTRING (12.1830922 50.8641296, 12.182923 50.8641861, 12.1825747 50.8642212, 12.1817083 50.8642456)",,,,
743686954,False,,,Rödergasse,residential,True,66.03,"LINESTRING (12.1830922 50.8641296, 12.1831481 50.8640908, 12.1832637 50.8639933, 12.1833027 50.863954, 12.1833302 50.8639262, 12.1833808 50.8638752, 12.1833935 50.8638581, 12.1834663 50.8637598, 12.1835689 50.8636213)",,,,
292603589,False,2,L 1081,Markt,secondary,False,65.117,"LINESTRING (12.183766 50.8631891, 12.182842 50.8631361)",,,,
10270056,False,2,L 1081,Altenburger Straße,secondary,True,75.32900000000001,"LINESTRING (12.183766 50.8631891, 12.1843501 50.8632387, 12.1845839 50.8632609, 12.1847076 50.8632594, 12.1848303 50.863249)",,,,
71544007,False,,,Berggasse,residential,False,97.092,"LINESTRING (12.183766 50.8631891, 12.183772 50.8631535, 12.1838104 50.8629253, 12.1838003 50.8627826, 12.1837632 50.8627087, 12.183744 50.8626705, 12.1836046 50.8625114, 12.1834523 50.8623765)",,,,
292603589,False,2,L 1081,Markt,secondary,True,65.117,"LINESTRING (12.182842 50.8631361, 12.183766 50.8631891)",,,,
25178541,True,,,Markt,living_street,False,85.919,"LINESTRING (12.182842 50.8631361, 12.1825112 50.8631722, 12.1822763 50.863185, 12.1818235 50.8632098, 12.1816266 50.8632243)",,,,
"[23442129, 775724751, 292600942, 358556111]",False,"['2', '3']",L 1081,Markt,secondary,False,146.52999999999997,"LINESTRING (12.182842 50.8631361, 12.1823836 50.8630985, 12.1820678 50.8630606, 12.1820512 50.8630584, 12.1819029 50.8630391, 12.1817135 50.8630088, 12.1814966 50.8629646, 12.1810928 50.8628747, 12.1810255 50.8628629, 12.1809613 50.8628601, 12.1808879 50.8628617, 12.1808124 50.8628697)",,,,
23442128,False,2,L 1081,August-Bebel-Straße,secondary,True,16.695,"LINESTRING (12.1806599 50.8632885, 12.1806059 50.8632054, 12.180578 50.8631477)",,,,
358556107,False,2,L 1081,August-Bebel-Straße,secondary,False,84.435,"LINESTRING (12.1806599 50.8632885, 12.1807003 50.863383, 12.1807309 50.8634984, 12.180718 50.8640428)",,,,
25277133,True,1,L 1362,,secondary,False,38.239999999999995,"LINESTRING (12.1783444 50.8662439, 12.1784473 50.8661716, 12.1784931 50.8661465, 12.1786072 50.8660838, 12.1786937 50.8660364, 12.1787313 50.8660034)",50,,,
25277139,True,1,L 1362,,secondary,False,40.818,"LINESTRING (12.1795567 50.8657152, 12.1794092 50.8657994, 12.1792533 50.8658846, 12.1791698 50.8659302, 12.1791387 50.865967)",50,,,4.3
"[37549559, 370703271]",False,"['2', '3']",L 1362,Geraer Straße,secondary,True,165.171,"LINESTRING (12.1795567 50.8657152, 12.1797011 50.8656503, 12.1800762 50.8654805, 12.1802921 50.8653487, 12.1803734 50.8652868, 12.1805522 50.865093, 12.1805965 50.865045, 12.1806602 50.8648797, 12.1806943 50.8647095, 12.1807169 50.8645193)",50,,,
23442128,False,2,L 1081,August-Bebel-Straße,secondary,False,16.695,"LINESTRING (12.180578 50.8631477, 12.1806059 50.8632054, 12.1806599 50.8632885)",,,,
23442128,False,2,L 1081,August-Bebel-Straße,secondary,True,11.767,"LINESTRING (12.180578 50.8631477, 12.1805696 50.8630946, 12.1805806 50.8630426)",,,,
180171527,False,,,Hirschgasse,residential,True,92.666,"LINESTRING (12.180578 50.8631477, 12.1799269 50.8633688, 12.1794153 50.8635426)",,,,
27261239,False,,,Förstergasse,residential,False,117.507,"LINESTRING (12.1759043 50.8618693, 12.1764262 50.8616532, 12.1766831 50.8616622, 12.1771882 50.8617548, 12.1772486 50.8617337, 12.177273 50.8616667, 12.1773614 50.8616611)",,,,
33123205,False,,,Mühlenstraße,residential,False,245.06400000000002,"LINESTRING (12.1759043 50.8618693, 12.1761284 50.8619966, 12.1763102 50.8621782, 12.1763953 50.8622969, 12.1764523 50.8624878, 12.1764351 50.8626062, 12.1764223 50.8626667, 12.1763695 50.862917, 12.1763102 50.8631153, 12.1763126 50.8631794, 12.1763149 50.8632384, 12.1763938 50.8632964, 12.1769709 50.8635286, 12.1772124 50.8636708)",,,,
33123205,False,,,Mühlenstraße,residential,True,154.796,"LINESTRING (12.1759043 50.8618693, 12.1757285 50.8617525, 12.175639 50.8615677, 12.1756466 50.8615359, 12.1756675 50.8614484, 12.175675 50.8614169, 12.1757222 50.8610824, 12.1756877 50.8605334)",,,,
33122937,False,,,Am Zwinger,residential,False,51.487,"LINESTRING (12.1777751 50.8619068, 12.1783113 50.8615908)",,,,
71544004,False,,,Bergkellergasse,residential,False,145.06,"LINESTRING (12.1777751 50.8619068, 12.1777141 50.8619877, 12.1777373 50.8621873, 12.1777552 50.8624247, 12.1778432 50.8626366, 12.1780095 50.8629109, 12.1781483 50.8630524, 12.1782311 50.8630825, 12.1782827 50.8631014)",,,,
292559614,False,,,Am Zwinger,residential,True,41.171,"LINESTRING (12.1777751 50.8619068, 12.1774971 50.8618028, 12.1774167 50.8617337, 12.1773614 50.8616611)",,,,
33122936,False,,,Lange Gasse,residential,False,75.56099999999999,"LINESTRING (12.1772124 50.8636708, 12.1771322 50.8636811, 12.1769713 50.8637043, 12.1767479 50.8637436, 12.1762819 50.8638256, 12.1761921 50.86387)",,,,
33123205,False,,,Mühlenstraße,residential,True,245.064,"LINESTRING (12.1772124 50.8636708, 12.1769709 50.8635286, 12.1763938 50.8632964, 12.1763149 50.8632384, 12.1763126 50.8631794, 12.1763102 50.8631153, 12.1763695 50.862917, 12.1764223 50.8626667, 12.1764351 50.8626062, 12.1764523 50.8624878, 12.1763953 50.8622969, 12.1763102 50.8621782, 12.1761284 50.8619966, 12.1759043 50.8618693)",,,,
72898252,False,,,Unterm Schloß,residential,True,6.882,"LINESTRING (12.1755897 50.8605353, 12.1756877 50.8605334)",,,,
27261239,False,,,Förstergasse,residential,True,117.50699999999998,"LINESTRING (12.1773614 50.8616611, 12.177273 50.8616667, 12.1772486 50.8617337, 12.1771882 50.8617548, 12.1766831 50.8616622, 12.1764262 50.8616532, 12.1759043 50.8618693)",,,,
33123919,False,,,Schloßberg,residential,True,139.816,"LINESTRING (12.1773614 50.8616611, 12.1771933 50.8614113, 12.1767089 50.8609437, 12.1766515 50.8608639, 12.1765986 50.8607902, 12.1765479 50.8606816, 12.1765279 50.8606322, 12.1764461 50.860553)",,,,
292559614,False,,,Am Zwinger,residential,False,41.17100000000001,"LINESTRING (12.1773614 50.8616611, 12.1774167 50.8617337, 12.1774971 50.8618028, 12.1777751 50.8619068)",,,,
157768240,True,1,L 1081,Altenburger Straße,secondary,False,48.495000000000005,"LINESTRING (12.186781 50.8635199, 12.1864082 50.8634662, 12.1861067 50.8634247)",50,,,
33123919,False,,,Schloßberg,residential,False,139.816,"LINESTRING (12.1764461 50.860553, 12.1765279 50.8606322, 12.1765479 50.8606816, 12.1765986 50.8607902, 12.1766515 50.8608639, 12.1767089 50.8609437, 12.1771933 50.8614113, 12.1773614 50.8616611)",,,,
71543051,False,,,Unterm Schloß,residential,False,81.263,"LINESTRING (12.1764461 50.860553, 12.1764014 50.8604692, 12.1764102 50.8603712, 12.1764753 50.8602783, 12.1765715 50.8602522, 12.176769 50.8602254, 12.1770422 50.8601913, 12.1771499 50.860164)",,,,
72898252,False,,,Unterm Schloß,residential,False,54.13199999999999,"LINESTRING (12.1764461 50.860553, 12.1763094 50.860518, 12.1760309 50.8605124, 12.1759287 50.8605146, 12.1756877 50.8605334)",,,,
1086232933,False,,,Unterm Schloß,residential,False,46.161,"LINESTRING (12.1779961 50.8596689, 12.1780156 50.8597075, 12.1780341 50.8597735, 12.1777951 50.8599978, 12.1777594 50.8600275)",,,,
71543048,False,,,Unterm Schloß,residential,False,26.936999999999998,"LINESTRING (12.1777594 50.8600275, 12.1775528 50.8600543, 12.1775028 50.8600628, 12.1773858 50.8600825)",,,,
71543050,False,,,Unterm Schloß,residential,True,16.509,"LINESTRING (12.1777594 50.8600275, 12.1777277 50.8600805, 12.1776763 50.8601664)",,,,
1086232933,False,,,Unterm Schloß,residential,True,46.16100000000001,"LINESTRING (12.1777594 50.8600275, 12.1777951 50.8599978, 12.1780341 50.8597735, 12.1780156 50.8597075, 12.1779961 50.8596689)",,,,
71543048,False,,,Unterm Schloß,residential,False,18.939999999999998,"LINESTRING (12.1773858 50.8600825, 12.1772612 50.8601175, 12.1771499 50.860164)",,,,
71543048,False,,,Unterm Schloß,residential,True,26.937,"LINESTRING (12.1773858 50.8600825, 12.1775028 50.8600628, 12.1775528 50.8600543, 12.1777594 50.8600275)",,,,
71543050,False,,,Unterm Schloß,residential,False,22.628999999999998,"LINESTRING (12.1773858 50.8600825, 12.1774532 50.8601152, 12.1776763 50.8601664)",,,,
"[71543048, 23859741]",False,,,Unterm Schloß,residential,"[False, True]",120.47,"LINESTRING (12.1771499 50.860164, 12.1771783 50.8602269, 12.1772461 50.8603469, 12.1773233 50.86041, 12.177611 50.8604553, 12.1780116 50.8605184, 12.1780808 50.8605293, 12.1782804 50.8606878, 12.1784475 50.8607351)",,,,
71543048,False,,,Unterm Schloß,residential,True,18.939999999999998,"LINESTRING (12.1771499 50.860164, 12.1772612 50.8601175, 12.1773858 50.8600825)",,,,
71543051,False,,,Unterm Schloß,residential,True,81.263,"LINESTRING (12.1771499 50.860164, 12.1770422 50.8601913, 12.176769 50.8602254, 12.1765715 50.8602522, 12.1764753 50.8602783, 12.1764102 50.8603712, 12.1764014 50.8604692, 12.1764461 50.860553)",,,,
71543050,False,,,Unterm Schloß,residential,False,16.509,"LINESTRING (12.1776763 50.8601664, 12.1777277 50.8600805, 12.1777594 50.8600275)",,,,
71543050,False,,,Unterm Schloß,residential,True,22.628999999999998,"LINESTRING (12.1776763 50.8601664, 12.1774532 50.8601152, 12.1773858 50.8600825)",,,,
853193475,False,2,,Unterm Schloß,residential,False,30.229000000000003,"LINESTRING (12.1776763 50.8601664, 12.1777292 50.860191, 12.1777505 50.8602627, 12.1777629 50.8603372, 12.1777336 50.8603577, 12.1776539 50.8603797)",,,,
