osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction,width,bridge,access
26944873,,Borngasse,living_street,,False,False,255.357,"LINESTRING (8.0457116 50.4487945, 8.045785 50.4491389, 8.0458015 50.4494126, 8.0458163 50.4496154, 8.0459673 50.4505672, 8.0459868 50.4509088, 8.045981 50.4509469, 8.0459659 50.4509714, 8.0459346 50.4509895, 8.0458189 50.4510255)",,,,,
26944986,,Brückengasse,living_street,,False,True,79.202,"LINESTRING (8.0457116 50.4487945, 8.0457633 50.4487885, 8.0458424 50.4487735, 8.0459489 50.4487473, 8.0462052 50.4486631, 8.0464843 50.4485709, 8.0465329 50.4485579, 8.046586 50.4485466, 8.0467417 50.4485302)",,,,,
925545410,,Borngasse,living_street,,False,True,27.824,"LINESTRING (8.0457116 50.4487945, 8.0456703 50.4486064, 8.0456586 50.448583, 8.0456398 50.4485664, 8.0456214 50.4485566)",,,,,
31260698,2,Am Elbbachufer,secondary,50,False,True,28.67,"LINESTRING (8.0460068 50.4512539, 8.0458189 50.4510255)",L 3462,,,,
26944874,,Neugasse,living_street,,False,False,203.85399999999998,"LINESTRING (8.0460068 50.4512539, 8.0460398 50.4512386, 8.046144 50.4511902, 8.0461689 50.451156, 8.0461548 50.4510076, 8.0461577 50.4509462, 8.0462037 50.4508662, 8.0462705 50.4508161, 8.0467456 50.4505817, 8.0468015 50.4505512, 8.046845 50.4505002, 8.0468493 50.4504067, 8.0468094 50.4496618)",,,,,
"[455570908, 28131125]",,Siegener Straße,secondary,50,False,False,264.13599999999997,"LINESTRING (8.0460068 50.4512539, 8.046275 50.4515415, 8.0465049 50.451782, 8.0481284 50.4532057)",L 3462,,,,
26944874,,Neugasse,living_street,,False,True,10.142,"LINESTRING (8.0468074 50.4493203, 8.0468057 50.4494115)",,,,,
26944974,,Krämergasse,living_street,,False,False,87.99100000000001,"LINESTRING (8.0468074 50.4493203, 8.0467676 50.4487339, 8.0467417 50.4485302)",,,,,
26944975,,Neumarkt,living_street,,False,False,137.157,"LINESTRING (8.0468074 50.4493203, 8.0474187 50.4493273, 8.0487441 50.4493458)",,,,,
26944983,,Schulstraße,living_street,,False,True,77.789,"LINESTRING (8.0486766 50.4484191, 8.047582 50.4484789)",,,,,
28389278,1,Schulstraße,living_street,,True,False,54.869,"LINESTRING (8.0486766 50.4484191, 8.0494481 50.4483728)",,,,,
26555988,,Nonnengasse,living_street,,False,True,103.15700000000001,"LINESTRING (8.0486766 50.4484191, 8.0487067 50.4488658, 8.0487205 50.4490323, 8.0487441 50.4493458)",,,,,
"[28389276, 695727870]",2,Nonnengasse,"['living_street', 'residential']",30,False,False,68.135,"LINESTRING (8.0486766 50.4484191, 8.0486707 50.4482796, 8.0486489 50.4478066)",,,,,
26555990,,Alter Markt,residential,,False,True,37.016,"LINESTRING (8.0494481 50.4483728, 8.049442 50.4483383, 8.0493895 50.448042)",,,4,,
"[1137024752, 695727869, 28389278]",1,"['Faulbacher Straße', 'Schulstraße']","['living_street', 'residential']",30,True,False,102.35900000000001,"LINESTRING (8.0494481 50.4483728, 8.0497156 50.4483612, 8.0498644 50.4483641, 8.0503698 50.4483876, 8.0504395 50.4483913, 8.0508899 50.4484151)",,,,,
26555990,,Alter Markt,residential,,False,False,37.016,"LINESTRING (8.0493895 50.448042, 8.049442 50.4483383, 8.0494481 50.4483728)",,,4,,
26555990,,Alter Markt,residential,,False,True,60.004,"LINESTRING (8.0493895 50.448042, 8.0493482 50.4477534, 8.049321 50.4477458, 8.0489629 50.4477822)",,,4,,
26944984,,Alter Markt,residential,,False,False,56.813,"LINESTRING (8.0493895 50.448042, 8.049042 50.4480584, 8.0490091 50.4480444, 8.0489629 50.4477822)",,,4,,
26944983,,Schulstraße,living_street,,False,False,77.789,"LINESTRING (8.047582 50.4484789, 8.0486766 50.4484191)",,,,,
26944983,,Schulstraße,living_street,,False,True,59.771,"LINESTRING (8.047582 50.4484789, 8.0467417 50.4485302)",,,,,
"[28829800, 26555986]",,Untermarkt,living_street,,False,True,83.676,"LINESTRING (8.047582 50.4484789, 8.0475714 50.4483469, 8.047562 50.44823, 8.046772 50.4482455)",,,3,,
26555988,,Nonnengasse,living_street,,False,False,103.157,"LINESTRING (8.0487441 50.4493458, 8.0487205 50.4490323, 8.0487067 50.4488658, 8.0486766 50.4484191)",,,,,
26944975,,Neumarkt,living_street,,False,True,137.157,"LINESTRING (8.0487441 50.4493458, 8.0474187 50.4493273, 8.0468074 50.4493203)",,,,,
26944978,,Nonnengasse,living_street,,False,False,9.604,"LINESTRING (8.0487441 50.4493458, 8.0487498 50.4493939, 8.0487523 50.449432)",,,,,
26944874,,Neugasse,living_street,,False,False,27.833,"LINESTRING (8.0468094 50.4496618, 8.0468057 50.4494115)",,,,,
26944874,,Neugasse,living_street,,False,True,203.85400000000004,"LINESTRING (8.0468094 50.4496618, 8.0468493 50.4504067, 8.046845 50.4505002, 8.0468015 50.4505512, 8.0467456 50.4505817, 8.0462705 50.4508161, 8.0462037 50.4508662, 8.0461577 50.4509462, 8.0461548 50.4510076, 8.0461689 50.451156, 8.046144 50.4511902, 8.0460398 50.4512386, 8.0460068 50.4512539)",,,,,
26944976,,Neumarkt,living_street,,False,True,140.072,"LINESTRING (8.0468094 50.4496618, 8.0474095 50.4496713, 8.04761 50.4496737, 8.048103 50.4496853, 8.0487864 50.4497056)",,,,,
26944978,,Nonnengasse,living_street,,False,True,30.519,"LINESTRING (8.0487864 50.4497056, 8.0487523 50.449432)",,,,,
26944976,,Neumarkt,living_street,,False,False,140.072,"LINESTRING (8.0487864 50.4497056, 8.048103 50.4496853, 8.04761 50.4496737, 8.0474095 50.4496713, 8.0468094 50.4496618)",,,,,
28672701,,Herzenbergweg,living_street,,False,False,95.114,"LINESTRING (8.0487864 50.4497056, 8.0488303 50.4498893, 8.0488597 50.4505586)",,,,,
26555990,,Alter Markt,residential,,False,True,22.398,"LINESTRING (8.0489629 50.4477822, 8.0486489 50.4478066)",,,4,,
26555990,,Alter Markt,residential,,False,False,60.004,"LINESTRING (8.0489629 50.4477822, 8.049321 50.4477458, 8.0493482 50.4477534, 8.0493895 50.448042)",,,4,,
26944984,,Alter Markt,residential,,False,True,56.813,"LINESTRING (8.0489629 50.4477822, 8.0490091 50.4480444, 8.049042 50.4480584, 8.0493895 50.448042)",,,4,,
26555990,,Alter Markt,residential,,False,False,22.398,"LINESTRING (8.0486489 50.4478066, 8.0489629 50.4477822)",,,4,,
"[1111514242, 28389276]",2,Nonnengasse,residential,"['50', '30']",False,False,100.14099999999999,"LINESTRING (8.0486489 50.4478066, 8.0485896 50.4472482, 8.0485673 50.4470391, 8.048566 50.4469794, 8.0485681 50.4469319, 8.0485692 50.4469078)",,,,,
"[28389276, 695727870]",2,Nonnengasse,"['residential', 'living_street']",30,False,True,68.135,"LINESTRING (8.0486489 50.4478066, 8.0486707 50.4482796, 8.0486766 50.4484191)",,,,,
8015836,2,Hospitalstraße,tertiary,50,False,True,114.103,"LINESTRING (8.0485692 50.4469078, 8.0501796 50.4469446)",K 459,,,,
8015836,2,Hospitalstraße,tertiary,50,False,False,121.425,"LINESTRING (8.0485692 50.4469078, 8.0477599 50.4468888, 8.0473795 50.4468749, 8.0472213 50.4468678, 8.0468579 50.4468437)",K 459,,,,
26944979,,Nonnengasse,residential,,False,False,158.76100000000002,"LINESTRING (8.0485692 50.4469078, 8.0485701 50.4468803, 8.048571 50.4468527, 8.0485855 50.4467402, 8.0486431 50.4465994, 8.0487608 50.4463116, 8.0487665 50.4462894, 8.0488109 50.4461169, 8.0488491 50.4454978)",,,,,
"[1111514242, 28389276]",2,Nonnengasse,residential,"['50', '30']",False,True,100.14099999999999,"LINESTRING (8.0485692 50.4469078, 8.0485681 50.4469319, 8.048566 50.4469794, 8.0485673 50.4470391, 8.0485896 50.4472482, 8.0486489 50.4478066)",,,,,
26944979,,Nonnengasse,residential,,False,True,158.761,"LINESTRING (8.0488491 50.4454978, 8.0488109 50.4461169, 8.0487665 50.4462894, 8.0487608 50.4463116, 8.0486431 50.4465994, 8.0485855 50.4467402, 8.048571 50.4468527, 8.0485701 50.4468803, 8.0485692 50.4469078)",,,,,
28351959,,Hammelburg,residential,30,True,False,249.46600000000004,"LINESTRING (8.0488491 50.4454978, 8.0486604 50.4455169, 8.0474762 50.4457086, 8.0472832 50.4457562, 8.046969 50.4459055, 8.0469293 50.4459298, 8.0468962 50.4459579, 8.0468707 50.445989, 8.0468505 50.4460316, 8.0468444 50.4460759, 8.0468563 50.4464027, 8.0468606 50.4465207, 8.0468653 50.4467149, 8.0468579 50.4468437)",,,,,
26944982,,Im Weidenbornerfeld,residential,,False,False,55.077,"LINESTRING (8.0556368 50.4456361, 8.0554907 50.4461226)",,,,,
26944982,,Im Weidenbornerfeld,residential,,False,True,55.077,"LINESTRING (8.0554907 50.4461226, 8.0556368 50.4456361)",,,,,
26555991,,Im Weidenbornerfeld,residential,,False,True,307.493,"LINESTRING (8.0554907 50.4461226, 8.0526899 50.446231, 8.0523761 50.4462538, 8.0522449 50.4462995, 8.0521936 50.4463964, 8.052201 50.446559, 8.0522056 50.4469397, 8.052206 50.4469762)",,,,,
26944982,,Im Weidenbornerfeld,residential,,False,False,91.068,"LINESTRING (8.0554907 50.4461226, 8.0553329 50.4465213, 8.0553539 50.4469289)",,,,,
8015835,2,Faulbacher Straße,tertiary,,False,False,68.83,"LINESTRING (8.0553539 50.4469289, 8.0543857 50.446984)",K 459,,,,
26944981,2,Egermannstraße,residential,30,False,False,144.899,"LINESTRING (8.0553539 50.4469289, 8.0553615 50.448232)",,,,,
26944982,,Im Weidenbornerfeld,residential,,False,True,91.068,"LINESTRING (8.0553539 50.4469289, 8.0553329 50.4465213, 8.0554907 50.4461226)",,,,,
26944977,2,Kreuzweg,residential,30,False,False,85.79199999999999,"LINESTRING (8.0509559 50.4496625, 8.0510287 50.4496754, 8.0521252 50.4498648)",,,,,
"[26944977, 726184325]",2,Kreuzweg,"['residential', 'living_street']",30,False,True,159.575,"LINESTRING (8.0509559 50.4496625, 8.0506077 50.4496004, 8.0495385 50.4494244, 8.0493464 50.4494131, 8.0489626 50.4494274, 8.0487523 50.449432)",,,,,
28702148,2,Franz-Gensler-Straße,residential,30,False,False,138.869,"LINESTRING (8.0509559 50.4496625, 8.0509444 50.449471, 8.0509161 50.4491273, 8.0508769 50.448507, 8.0508899 50.4484151)",,,,,
26555993,2,Faulbacher Straße,residential,30,False,False,152.18599999999998,"LINESTRING (8.0508899 50.4484151, 8.0518963 50.4485104, 8.0519854 50.4485188, 8.0525213 50.4485916, 8.0528791 50.4486462, 8.0529141 50.448647, 8.0529518 50.4486452, 8.0530003 50.4486315)",,,,,
28702148,2,Franz-Gensler-Straße,residential,30,False,True,138.869,"LINESTRING (8.0508899 50.4484151, 8.0508769 50.448507, 8.0509161 50.4491273, 8.0509444 50.449471, 8.0509559 50.4496625)",,,,,
26944977,2,Kreuzweg,residential,30,False,False,84.554,"LINESTRING (8.0530451 50.4499411, 8.0542311 50.4500301)",,,,,
26944977,2,Kreuzweg,residential,30,False,True,65.75200000000001,"LINESTRING (8.0530451 50.4499411, 8.0524507 50.4498986, 8.0522413 50.4498836, 8.0521252 50.4498648)",,,,,
28702435,2,An der Kimmelwiese,residential,30,False,True,149.12,"LINESTRING (8.0530451 50.4499411, 8.0531404 50.4489951, 8.0531552 50.4488334, 8.0531376 50.4487616, 8.0531048 50.4487124, 8.0530667 50.448677, 8.0530003 50.4486315)",,,,,
26944977,2,Kreuzweg,residential,30,False,False,65.75200000000001,"LINESTRING (8.0521252 50.4498648, 8.0522413 50.4498836, 8.0524507 50.4498986, 8.0530451 50.4499411)",,,,,
26944977,2,Kreuzweg,residential,30,False,True,85.79199999999999,"LINESTRING (8.0521252 50.4498648, 8.0510287 50.4496754, 8.0509559 50.4496625)",,,,,
28702149,,Marienstraße,residential,,False,False,90.5,"LINESTRING (8.0521252 50.4498648, 8.0520948 50.4499438, 8.0520802 50.4503522, 8.0520723 50.4506762)",,,,,
28702149,,Marienstraße,residential,,False,False,80.326,"LINESTRING (8.0520723 50.4506762, 8.0520543 50.4513985)",,,,,
28702149,,Marienstraße,residential,,False,True,90.49999999999999,"LINESTRING (8.0520723 50.4506762, 8.0520802 50.4503522, 8.0520948 50.4499438, 8.0521252 50.4498648)",,,,,
28702432,,Lorichstraße,residential,,False,True,200.85999999999999,"LINESTRING (8.0520723 50.4506762, 8.0534786 50.4507119, 8.05372 50.4506573, 8.0539024 50.450589, 8.0540472 50.4504865, 8.0541518 50.4503294, 8.0542137 50.4501357, 8.0542311 50.4500301)",,,,,
28702437,,Ernst-Moritz-Engert-Straße,residential,,False,False,127.109,"LINESTRING (8.0520723 50.4506762, 8.0511028 50.4506464, 8.0508344 50.4506357, 8.0502796 50.4506156)",,,,,
26556002,,Ernst-Moritz-Engert-Straße,residential,,False,False,56.027,"LINESTRING (8.0502422 50.4501123, 8.0502796 50.4506156)",,,,,
26556002,,Ernst-Moritz-Engert-Straße,residential,,False,True,56.027,"LINESTRING (8.0502796 50.4506156, 8.0502422 50.4501123)",,,,,
26556002,,Ernst-Moritz-Engert-Straße,residential,,False,False,50.304,"LINESTRING (8.0502796 50.4506156, 8.0502205 50.4507663, 8.0501858 50.4508496, 8.0501466 50.4509232, 8.0500847 50.4510504)",,,,,
28702437,,Ernst-Moritz-Engert-Straße,residential,,False,True,127.109,"LINESTRING (8.0502796 50.4506156, 8.0508344 50.4506357, 8.0511028 50.4506464, 8.0520723 50.4506762)",,,,,
8015836,2,Hospitalstraße,tertiary,50,False,False,114.103,"LINESTRING (8.0501796 50.4469446, 8.0485692 50.4469078)",K 459,,,,
8015836,2,Hospitalstraße,tertiary,50,False,True,143.529,"LINESTRING (8.0501796 50.4469446, 8.052206 50.4469762)",K 459,,,,
26555992,2,Zur Gänsewiese,residential,30,False,False,68.17099999999999,"LINESTRING (8.0501796 50.4469446, 8.0501793 50.4469726, 8.0501789 50.4470006, 8.050266 50.4475549)",,,,,
8015835,2,Faulbacher Straße,tertiary,,False,True,77.416,"LINESTRING (8.0532965 50.4470387, 8.0534524 50.4470398, 8.0543857 50.446984)",K 459,,,,
26555993,2,Faulbacher Straße,residential,30,False,True,93.642,"LINESTRING (8.0532965 50.4470387, 8.0532951 50.4470714, 8.0532096 50.447879)",,,,,
944262289,2,Hospitalstraße,tertiary,50,False,False,77.565,"LINESTRING (8.0532965 50.4470387, 8.053173 50.4470343, 8.0525166 50.4469861, 8.052206 50.4469762)",K 459,,,,
26555993,2,Faulbacher Straße,residential,30,False,True,21.665,"LINESTRING (8.0532096 50.447879, 8.0531915 50.4480735)",,,,,
26555993,2,Faulbacher Straße,residential,30,False,False,93.642,"LINESTRING (8.0532096 50.447879, 8.0532951 50.4470714, 8.0532965 50.4470387)",,,,,
28702434,2,Im Pflasterstück,residential,30,False,False,211.674,"LINESTRING (8.0532096 50.447879, 8.0503564 50.4475525, 8.05031 50.4475526, 8.050266 50.4475549)",,,,,
28927827,,Zur Gänsewiese,residential,30,False,False,37.448,"LINESTRING (8.050266 50.4475549, 8.0503121 50.4478904)",,,,,
26555992,2,Zur Gänsewiese,residential,30,False,True,68.171,"LINESTRING (8.050266 50.4475549, 8.0501789 50.4470006, 8.0501793 50.4469726, 8.0501796 50.4469446)",,,,,
28702434,2,Im Pflasterstück,residential,30,False,True,211.674,"LINESTRING (8.050266 50.4475549, 8.05031 50.4475526, 8.0503564 50.4475525, 8.0532096 50.447879)",,,,,
26555993,2,Faulbacher Straße,residential,30,False,False,21.665,"LINESTRING (8.0531915 50.4480735, 8.0532096 50.447879)",,,,,
28702147,2,Gerlachstraße,residential,30,False,True,83.611,"LINESTRING (8.0531915 50.4480735, 8.0543648 50.4481583)",,,,,
26555993,2,Faulbacher Straße,residential,30,False,True,64.65899999999999,"LINESTRING (8.0531915 50.4480735, 8.0531681 50.4482953, 8.0531506 50.4483675, 8.0530587 50.448585, 8.0530342 50.4486147, 8.0530003 50.4486315)",,,,,
26555993,2,Faulbacher Straße,residential,30,False,False,64.65899999999999,"LINESTRING (8.0530003 50.4486315, 8.0530342 50.4486147, 8.0530587 50.448585, 8.0531506 50.4483675, 8.0531681 50.4482953, 8.0531915 50.4480735)",,,,,
26555993,2,Faulbacher Straße,residential,30,False,True,152.186,"LINESTRING (8.0530003 50.4486315, 8.0529518 50.4486452, 8.0529141 50.448647, 8.0528791 50.4486462, 8.0525213 50.4485916, 8.0519854 50.4485188, 8.0518963 50.4485104, 8.0508899 50.4484151)",,,,,
28702435,2,An der Kimmelwiese,residential,30,False,False,149.12,"LINESTRING (8.0530003 50.4486315, 8.0530667 50.448677, 8.0531048 50.4487124, 8.0531376 50.4487616, 8.0531552 50.4488334, 8.0531404 50.4489951, 8.0530451 50.4499411)",,,,,
26944977,2,Kreuzweg,residential,30,False,False,70.796,"LINESTRING (8.0542311 50.4500301, 8.055224 50.4501053)",,,,,
26944977,2,Kreuzweg,residential,30,False,True,84.554,"LINESTRING (8.0542311 50.4500301, 8.0530451 50.4499411)",,,,,
28702432,,Lorichstraße,residential,,False,False,200.86,"LINESTRING (8.0542311 50.4500301, 8.0542137 50.4501357, 8.0541518 50.4503294, 8.0540472 50.4504865, 8.0539024 50.450589, 8.05372 50.4506573, 8.0534786 50.4507119, 8.0520723 50.4506762)",,,,,
28702433,2,Haidaerstraße,residential,30,False,True,208.35000000000002,"LINESTRING (8.0542311 50.4500301, 8.054299 50.4490902, 8.0543648 50.4481583)",,,,,
26944977,2,Kreuzweg,residential,30,False,True,70.796,"LINESTRING (8.055224 50.4501053, 8.0542311 50.4500301)",,,,,
26944981,2,Egermannstraße,residential,30,False,True,208.53,"LINESTRING (8.055224 50.4501053, 8.0552888 50.4491712, 8.0553615 50.448232)",,,,,
28702430,,Breslauer Straße,residential,,False,False,337.28999999999996,"LINESTRING (8.055224 50.4501053, 8.0550289 50.4510928, 8.0549645 50.4511936, 8.0548492 50.4512824, 8.0547017 50.4513524, 8.0544576 50.4514122, 8.0520543 50.4513985)",,,,,
26944981,2,Egermannstraße,residential,30,False,True,144.899,"LINESTRING (8.0553615 50.448232, 8.0553539 50.4469289)",,,,,
28702147,2,Gerlachstraße,residential,30,False,False,71.047,"LINESTRING (8.0553615 50.448232, 8.0543648 50.4481583)",,,,,
26944981,2,Egermannstraße,residential,30,False,False,208.53,"LINESTRING (8.0553615 50.448232, 8.0552888 50.4491712, 8.055224 50.4501053)",,,,,
28702147,2,Gerlachstraße,residential,30,False,False,83.611,"LINESTRING (8.0543648 50.4481583, 8.0531915 50.4480735)",,,,,
28702147,2,Gerlachstraße,residential,30,False,True,71.047,"LINESTRING (8.0543648 50.4481583, 8.0553615 50.448232)",,,,,
28702433,2,Haidaerstraße,residential,30,False,True,130.585,"LINESTRING (8.0543648 50.4481583, 8.0543857 50.446984)",,,,,
