osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,ref,junction,access,tunnel
165820087,,Westenmauer,tertiary,,True,False,20.326,"LINESTRING (7.656631 51.5920618, 7.6565588 51.5920173, 7.6565387 51.5919716, 7.656512 51.5919013)",,,,,
1053404608,,Westenmauer,tertiary,30,False,False,8.571,"LINESTRING (7.6568448 51.5926555, 7.6568827 51.5927289)",,,,,
1053404608,,Westenmauer,tertiary,30,False,True,6.413,"LINESTRING (7.6568448 51.5926555, 7.6568174 51.5926004)",,,,,
1165398452,,Edelkirchenhof,residential,30,True,False,22.451999999999998,"LINESTRING (7.6568448 51.5926555, 7.6569374 51.5926395, 7.6569546 51.5926393, 7.6570026 51.5926486, 7.6571467 51.5926938)",,,,,
31107009,,Humboldtstraße,residential,50,False,False,93.99600000000001,"LINESTRING (7.657075 51.5929983, 7.6570209 51.5930186, 7.6569611 51.5930426, 7.6564101 51.5932463, 7.6562831 51.5932999, 7.6559704 51.5934847)",,,,,
"[1165398444, 165820086]",,Westenmauer,tertiary,30,False,False,166.75499999999997,"LINESTRING (7.657075 51.5929983, 7.6571935 51.593108, 7.6574415 51.5932919, 7.6576687 51.5934324, 7.6579706 51.593592, 7.6580508 51.5936349, 7.6581713 51.5936743, 7.6587113 51.5938441, 7.6588246 51.593881, 7.6588661 51.5938991, 7.6588784 51.5939083, 7.6589112 51.5939342)",,,,,
"[1053404608, 1165398438]",,Westenmauer,tertiary,30,False,True,32.881,"LINESTRING (7.657075 51.5929983, 7.6569935 51.5929096, 7.6569362 51.5928286, 7.6568912 51.5927442, 7.6568827 51.5927289)",,,,,
25417218,,Kämerstraße,unclassified,30,True,False,57.968,"LINESTRING (7.6603766 51.594225, 7.6603216 51.5942856, 7.6602508 51.5943636, 7.6600315 51.5946992)",,,,,
"[31106971, 31106647]",,Kämerstraße,"['residential', 'unclassified']",30,False,True,127.441,"LINESTRING (7.6603766 51.594225, 7.6604297 51.5941691, 7.6606021 51.5938682, 7.6606781 51.593741, 7.6607236 51.5936647, 7.6608864 51.5934096, 7.6604744 51.5933226)",,,,,
"[146386705, 1018578530, 146820907, 1018578531]",2,Nordenmauer,tertiary,"['30', '10']",False,False,283.59299999999996,"LINESTRING (7.6603766 51.594225, 7.6606365 51.5942738, 7.660926 51.5943187, 7.6610232 51.5943338, 7.661667 51.5944417, 7.6622764 51.594534, 7.6625676 51.5945743, 7.6626277 51.5945813, 7.6627275 51.5945936, 7.6631201 51.5946408, 7.6634107 51.5946593, 7.6636611 51.5946631, 7.6639623 51.5946741, 7.6642178 51.5946918, 7.6643945 51.5947087)",,,,,
496251765,,Westenmauer,tertiary,30,False,True,106.60000000000001,"LINESTRING (7.6603766 51.594225, 7.6597381 51.5941201, 7.6594408 51.5940566, 7.6591097 51.5939691, 7.6589796 51.5939377, 7.6589441 51.5939337, 7.6589112 51.5939342)",,,,,
496251765,,Westenmauer,tertiary,30,False,False,106.6,"LINESTRING (7.6589112 51.5939342, 7.6589441 51.5939337, 7.6589796 51.5939377, 7.6591097 51.5939691, 7.6594408 51.5940566, 7.6597381 51.5941201, 7.6603766 51.594225)",,,,,
496251766,,Reckhof,tertiary,30,False,False,66.082,"LINESTRING (7.6589112 51.5939342, 7.6588803 51.5939497, 7.6588536 51.5939758, 7.6587121 51.5941804, 7.6585688 51.5943729, 7.6585506 51.5943987, 7.6585094 51.59447)",,,,,
"[1165398444, 165820086]",,Westenmauer,tertiary,30,False,True,166.755,"LINESTRING (7.6589112 51.5939342, 7.6588784 51.5939083, 7.6588661 51.5938991, 7.6588246 51.593881, 7.6587113 51.5938441, 7.6581713 51.5936743, 7.6580508 51.5936349, 7.6579706 51.593592, 7.6576687 51.5934324, 7.6574415 51.5932919, 7.6571935 51.593108, 7.657075 51.5929983)",,,,,
25417270,,Kämertorstraße,residential,30,False,False,109.009,"LINESTRING (7.6585094 51.59447, 7.6586098 51.5944614, 7.6587067 51.59446, 7.6588633 51.5944844, 7.6590297 51.5945125, 7.6594262 51.594587, 7.6600315 51.5946992)",,,,,
28238033,,Kämertorstraße,tertiary,30,False,False,62.448,"LINESTRING (7.6585094 51.59447, 7.6578508 51.5945416, 7.6577878 51.5945476, 7.6576186 51.5945657)",,,,,
146386709,,Reckhof,tertiary,30,False,False,113.19999999999999,"LINESTRING (7.6585094 51.59447, 7.6584979 51.5945444, 7.6584857 51.5946231, 7.6584169 51.5949074, 7.6583165 51.5952838, 7.6582696 51.5954768)",,,,,
496251766,,Reckhof,tertiary,30,False,True,66.082,"LINESTRING (7.6585094 51.59447, 7.6585506 51.5943987, 7.6585688 51.5943729, 7.6587121 51.5941804, 7.6588536 51.5939758, 7.6588803 51.5939497, 7.6589112 51.5939342)",,,,,
"[847551708, 24618062]",2,,primary_link,50,False,False,74.631,"LINESTRING (7.6592299 51.5884252, 7.6592965 51.5884681, 7.6594139 51.5885405, 7.6594867 51.5885854, 7.659701 51.5887038, 7.6597372 51.5887238, 7.6600085 51.5888901)",,,,,
217392076,3,Koppelstraße,tertiary,50,False,True,54.694,"LINESTRING (7.6592299 51.5884252, 7.6588732 51.5886845, 7.6587155 51.5887991)",,,,,
"[847551709, 25029285]",2,Koppelstraße,tertiary,"['50', '30']",False,False,52.897,"LINESTRING (7.6592299 51.5884252, 7.6595675 51.5881988, 7.6596465 51.5881441, 7.6597202 51.588093, 7.6597484 51.5880752)",,K 40,,,
25029185,1,,primary_link,,True,False,67.11699999999999,"LINESTRING (7.6600085 51.5888901, 7.6603703 51.5890172, 7.6605394 51.5890319, 7.6609088 51.5889642)",,,,,
"[847551708, 24618062]",2,,primary_link,50,False,True,74.631,"LINESTRING (7.6600085 51.5888901, 7.6597372 51.5887238, 7.659701 51.5887038, 7.6594867 51.5885854, 7.6594139 51.5885405, 7.6592965 51.5884681, 7.6592299 51.5884252)",,,,,
488900832,2,Hochstraße,primary,50,True,False,85.682,"LINESTRING (7.6599081 51.5894194, 7.6609088 51.5889642)",,B 233,,,
24618063,1,,primary_link,,True,False,63.093,"LINESTRING (7.6599081 51.5894194, 7.6600301 51.589298, 7.660093 51.589186, 7.6601028 51.5890638, 7.6600085 51.5888901)",,,,,
140245167,,Sesekedamm,tertiary,50,True,False,6.707000000000001,"LINESTRING (7.6649225 51.5892786, 7.664968 51.5892889, 7.6650072 51.5893068)",,,roundabout,,
1164446008,,Poststraße,tertiary,50,True,False,23.367,"LINESTRING (7.6649225 51.5892786, 7.6649951 51.5892032, 7.6650438 51.5891627, 7.665124 51.5891111)",,,,,
140245167,,Sesekedamm,tertiary,50,True,False,6.694,"LINESTRING (7.6650072 51.5893068, 7.6650368 51.5893306, 7.6650547 51.5893586)",,,roundabout,,
47008475,,Sesekedamm,tertiary,30,True,False,24.423,"LINESTRING (7.6650547 51.5893586, 7.6651822 51.5893978, 7.665278 51.5894235, 7.6653636 51.5894633)",,,,,
140245167,,Sesekedamm,tertiary,50,True,False,10.942,"LINESTRING (7.6650547 51.5893586, 7.6650591 51.5893913, 7.6650474 51.5894233, 7.6650208 51.5894516)",,,roundabout,,
140245167,,Sesekedamm,tertiary,50,True,False,9.838999999999999,"LINESTRING (7.6648702 51.589491, 7.6648239 51.5894842, 7.6647824 51.5894699, 7.6647487 51.5894492)",,,roundabout,,
"[149617648, 541581069]",,Bahnhofstraße,residential,50,True,False,13.981000000000002,"LINESTRING (7.6648702 51.589491, 7.6647856 51.5895272, 7.6647057 51.5895642)",,,,,
140245167,,Sesekedamm,tertiary,50,True,False,5.161,"LINESTRING (7.6647487 51.5894492, 7.6647293 51.5894294, 7.6647173 51.5894074)",,,roundabout,,
140245167,,Sesekedamm,tertiary,50,True,False,10.248,"LINESTRING (7.6647173 51.5894074, 7.6647134 51.5893768, 7.6647237 51.5893467, 7.6647472 51.5893197)",,,roundabout,,
206983431,,,tertiary,50,True,False,62.406000000000006,"LINESTRING (7.6647173 51.5894074, 7.6646429 51.5893871, 7.6645961 51.5893774, 7.6645114 51.5893678, 7.6644283 51.5893659, 7.6643397 51.5893695, 7.6641976 51.5893862, 7.6640772 51.589408, 7.6639972 51.5894211, 7.66385 51.589463)",,,,,
62400492,,Bahnhofstraße,residential,10,True,False,30.174,"LINESTRING (7.6642164 51.5907237, 7.6642258 51.5904524)",,,,,
25655588,,Hanenpatt,residential,,True,False,69.104,"LINESTRING (7.6642164 51.5907237, 7.6636742 51.5907476, 7.6632213 51.5907843)",,,,,
32109405,,Wiemeling,living_street,,True,False,31.755,"LINESTRING (7.6632484 51.5915724, 7.6631769 51.5918545)",,,,,
"[25065010, 31106039]",,"['Bahnhofstraße', 'Kirchstraße']","['living_street', 'residential']",,True,False,74.488,"LINESTRING (7.6632484 51.5915724, 7.6638419 51.5916659, 7.6642054 51.5917016, 7.6642601 51.5916511)",,,,,
25065049,,Julius-Voos-Gasse,living_street,,False,False,47.182,"LINESTRING (7.6623422 51.5919028, 7.6622368 51.5918739, 7.6616811 51.5918015)",,,,,
62113910,,,living_street,,False,True,63.141999999999996,"LINESTRING (7.6623422 51.5919028, 7.662426 51.59175, 7.6624435 51.5917262, 7.6624777 51.5917025, 7.6625468 51.5916846, 7.6627164 51.5916456, 7.6627781 51.5916242, 7.6628426 51.5915909, 7.6628788 51.5915558, 7.6629067 51.5915069)",,,,,
129110910,,Schulstraße,living_street,,False,True,9.577,"LINESTRING (7.6616811 51.5918015, 7.6616441 51.5918845)",,,,,
25065049,,Julius-Voos-Gasse,living_street,,False,True,47.182,"LINESTRING (7.6616811 51.5918015, 7.6622368 51.5918739, 7.6623422 51.5919028)",,,,,
"[25417414, 129110910]",,"['Schulstraße', 'Kirchplatz']",living_street,,False,"[False, True]",49.82299999999999,"LINESTRING (7.6616811 51.5918015, 7.6617435 51.5916458, 7.6617891 51.5915258, 7.6617987 51.5914728, 7.6618054 51.5913619)",,,,,
25065018,,Weststraße,unclassified,30,True,False,23.736,"LINESTRING (7.6583688 51.5922121, 7.6587036 51.5922601)",,,,,
"[1263812803, 31106468]",,Buxtorfstraße,residential,30,False,False,75.19999999999999,"LINESTRING (7.6583688 51.5922121, 7.6582923 51.5923613, 7.6580385 51.5928565)",,,,,
25065018,,Weststraße,unclassified,30,True,False,58.537,"LINESTRING (7.6576044 51.5919849, 7.6583688 51.5922121)",,,,,
32109789,,Wallgasse,living_street,,False,False,57.684000000000005,"LINESTRING (7.6576044 51.5919849, 7.6577835 51.5916705, 7.6575104 51.5915961)",,,,,
25065018,,Weststraße,unclassified,30,True,False,8.832,"LINESTRING (7.6573205 51.5919045, 7.6574332 51.591942)",,,,,
32109854,,Lindenbergstraße,living_street,,False,False,36.716,"LINESTRING (7.6573205 51.5919045, 7.6575104 51.5915961)",,,,,
47008474,,Sesekedamm,tertiary,30,True,False,25.071,"LINESTRING (7.6671426 51.5901565, 7.6669558 51.5901166, 7.6668232 51.5900552)",,,,,
47008476,,Sesekedamm,tertiary,30,True,False,26.717,"LINESTRING (7.6665327 51.5899004, 7.6667188 51.5899492, 7.6668716 51.5900137)",,,,,
149617651,,Sesekedamm,tertiary,30,False,True,94.31700000000001,"LINESTRING (7.6665327 51.5899004, 7.6661937 51.589769, 7.6660387 51.589709, 7.6655862 51.5895336, 7.6653636 51.5894633)",,,,,
25065136,1,Hammer Straße,secondary,,True,False,17.328999999999997,"LINESTRING (7.6683418 51.59372, 7.6684219 51.5937348, 7.6684895 51.5937654, 7.6685367 51.5938083)",,,roundabout,,
25065143,,Ostenallee,tertiary,30,False,False,169.68899999999996,"LINESTRING (7.6683418 51.59372, 7.6683488 51.5936862, 7.6683573 51.5936344, 7.6684175 51.5934041, 7.6685065 51.5930945, 7.6686293 51.5926237, 7.6686624 51.5924755, 7.6686687 51.5922844, 7.6686583 51.5922103)",,,,,
25065136,1,Hammer Straße,secondary,,True,False,34.986000000000004,"LINESTRING (7.6685367 51.5938083, 7.6685582 51.593859, 7.668551 51.5939113, 7.6685158 51.5939589, 7.6684569 51.5939965, 7.668381 51.5940194, 7.6682971 51.5940252)",,,roundabout,,
25065136,1,Hammer Straße,secondary,,True,False,30.419999999999998,"LINESTRING (7.6682971 51.5940252, 7.6681915 51.5940058, 7.66811 51.5939599, 7.6680688 51.5938965, 7.668076 51.5938282)",,,roundabout,,
25065136,1,Hammer Straße,secondary,,True,False,23.725,"LINESTRING (7.668076 51.5938282, 7.6681146 51.5937806, 7.6681771 51.593744, 7.668256 51.593723, 7.6683418 51.59372)",,,roundabout,,
25415265,,Oststraße,tertiary,50,False,True,49.668,"LINESTRING (7.668076 51.5938282, 7.6680243 51.5938236, 7.6679393 51.5938144, 7.6677151 51.5937876, 7.6674803 51.5937613, 7.6674161 51.5937603, 7.6673682 51.5937678)",,,,,
25065143,,Ostenallee,tertiary,30,False,False,117.527,"LINESTRING (7.6686583 51.5922103, 7.6685559 51.5917796, 7.6685296 51.591611, 7.6685281 51.59151, 7.6685509 51.5914091, 7.6686755 51.5912684, 7.6687472 51.5911917)",,,,,
25065143,,Ostenallee,tertiary,30,False,True,169.68899999999996,"LINESTRING (7.6686583 51.5922103, 7.6686687 51.5922844, 7.6686624 51.5924755, 7.6686293 51.5926237, 7.6685065 51.5930945, 7.6684175 51.5934041, 7.6683573 51.5936344, 7.6683488 51.5936862, 7.6683418 51.59372)",,,,,
25065143,,Ostenallee,tertiary,30,False,True,117.527,"LINESTRING (7.6687472 51.5911917, 7.6686755 51.5912684, 7.6685509 51.5914091, 7.6685281 51.59151, 7.6685296 51.591611, 7.6685559 51.5917796, 7.6686583 51.5922103)",,,,,
217392077,,Mühlentorweg,residential,30,False,False,184.98399999999998,"LINESTRING (7.6687472 51.5911917, 7.6686587 51.5911587, 7.6680444 51.5908969, 7.6677417 51.5907785, 7.6674612 51.5906701, 7.667028 51.5904982, 7.6667563 51.5903898, 7.6664972 51.5902903)",,,,,
24617970,,,tertiary,50,True,False,5.219,"LINESTRING (7.6565931 51.5917435, 7.6566273 51.5917535, 7.6566555 51.5917691)",,,roundabout,,
"[25065011, 1165390605]",,Koppelstraße,tertiary,50,True,False,20.712,"LINESTRING (7.6565931 51.5917435, 7.6566136 51.5917168, 7.6566346 51.5916893, 7.6567219 51.5915753)",,,,,
25414779,,Dürerstraße,residential,30,False,True,5.699,"LINESTRING (7.6668716 51.5900137, 7.6668232 51.5900552)",,,,,
25414779,,Dürerstraße,residential,30,False,False,104.13300000000001,"LINESTRING (7.6668716 51.5900137, 7.6668946 51.5899898, 7.6676256 51.5892028)",,,,,
47008476,,Sesekedamm,tertiary,30,True,False,24.561999999999998,"LINESTRING (7.6668716 51.5900137, 7.6669926 51.5900727, 7.6671426 51.5901565)",,,,,
69611503,,Mersch,residential,30,False,True,10.969,"LINESTRING (7.6676256 51.5892028, 7.6677589 51.5892564)",,,,,
25414779,,Dürerstraße,residential,30,False,True,104.13300000000001,"LINESTRING (7.6676256 51.5892028, 7.6668946 51.5899898, 7.6668716 51.5900137)",,,,,
69611503,,Mersch,residential,30,False,False,41.488,"LINESTRING (7.6676256 51.5892028, 7.6672462 51.5890567, 7.6671152 51.5890062)",,,,,
69611503,,Mersch,residential,30,False,True,41.488,"LINESTRING (7.6671152 51.5890062, 7.6672462 51.5890567, 7.6676256 51.5892028)",,,,,
25415006,1,Nordenmauer,tertiary,,True,False,18.997,"LINESTRING (7.664495 51.594848, 7.6644477 51.5948322, 7.6644109 51.5948079, 7.6643884 51.5947776, 7.6643787 51.5947451, 7.6643945 51.5947087)",,,roundabout,,
62114222,,Nordstraße,tertiary,30,False,True,39.398,"LINESTRING (7.664495 51.594848, 7.6644556 51.5949549, 7.6643842 51.5951955)",,,,,
25415006,1,Nordenmauer,tertiary,,True,False,13.551,"LINESTRING (7.6645842 51.594648, 7.6646302 51.5946586, 7.6646692 51.594677, 7.664698 51.5947017, 7.664714 51.5947305)",,,roundabout,,
25415071,,Nordstraße,residential,30,False,True,84.869,"LINESTRING (7.6645842 51.594648, 7.6645954 51.5945824, 7.6646269 51.5944079, 7.6646715 51.5942817, 7.6647689 51.5940084, 7.6647761 51.5939727, 7.6647786 51.5939286, 7.6647852 51.5938964)",,,,,
25415006,1,Nordenmauer,tertiary,,True,False,24.017,"LINESTRING (7.664714 51.5947305, 7.6647147 51.5947665, 7.6646955 51.5948005, 7.6646589 51.5948284, 7.6646091 51.5948468, 7.6645522 51.5948536, 7.664495 51.594848)",,,roundabout,,
25415037,2,Nordenmauer,tertiary,30,False,True,161.239,"LINESTRING (7.664714 51.5947305, 7.6648755 51.5947389, 7.6650751 51.5947452, 7.665263 51.5947458, 7.6654535 51.5947384, 7.665511 51.5947337, 7.6656221 51.5947234, 7.6656966 51.5947129, 7.6659622 51.5946751, 7.6662198 51.5946107, 7.666547 51.5944981, 7.6667074 51.5944269, 7.6668369 51.5943568, 7.6668745 51.594333)",,,,,
25415037,2,Nordenmauer,tertiary,30,False,False,71.927,"LINESTRING (7.6673682 51.5937678, 7.6673384 51.5937896, 7.6673161 51.5938228, 7.6672825 51.5938692, 7.6672247 51.5939575, 7.6671135 51.5941033, 7.6670345 51.5941971, 7.6669625 51.5942695, 7.6668745 51.594333)",,,,,
25415265,,Oststraße,tertiary,50,False,False,49.668,"LINESTRING (7.6673682 51.5937678, 7.6674161 51.5937603, 7.6674803 51.5937613, 7.6677151 51.5937876, 7.6679393 51.5938144, 7.6680243 51.5938236, 7.668076 51.5938282)",,,,,
25655399,,Oststraße,residential,30,False,True,110.155,"LINESTRING (7.6673682 51.5937678, 7.6672569 51.5937512, 7.6663235 51.5935802, 7.6660794 51.5935056, 7.6658775 51.5934309)",,,,,
25655431,,Ostenmauer,living_street,,False,True,58.254,"LINESTRING (7.6673682 51.5937678, 7.6673716 51.5936927, 7.6674765 51.5932487)",,,,,
25415037,2,Nordenmauer,tertiary,30,False,False,161.239,"LINESTRING (7.6668745 51.594333, 7.6668369 51.5943568, 7.6667074 51.5944269, 7.666547 51.5944981, 7.6662198 51.5946107, 7.6659622 51.5946751, 7.6656966 51.5947129, 7.6656221 51.5947234, 7.665511 51.5947337, 7.6654535 51.5947384, 7.665263 51.5947458, 7.6650751 51.5947452, 7.6648755 51.5947389, 7.664714 51.5947305)",,,,,
25415037,2,Nordenmauer,tertiary,30,False,True,71.927,"LINESTRING (7.6668745 51.594333, 7.6669625 51.5942695, 7.6670345 51.5941971, 7.6671135 51.5941033, 7.6672247 51.5939575, 7.6672825 51.5938692, 7.6673161 51.5938228, 7.6673384 51.5937896, 7.6673682 51.5937678)",,,,,
338803801,,Sackgasse,residential,,False,True,97.892,"LINESTRING (7.6668745 51.594333, 7.6667154 51.5942446, 7.6666439 51.5942118, 7.6665503 51.5941789, 7.6661443 51.594111, 7.6655837 51.5940033)",,,,,
25415071,,Nordstraße,residential,30,False,False,107.58500000000001,"LINESTRING (7.6652766 51.593016, 7.6651544 51.5930544, 7.6651018 51.5930871, 7.6650552 51.5931493, 7.6649899 51.5932599, 7.6649392 51.5933641, 7.6648594 51.5936055, 7.6648081 51.5938026, 7.6647852 51.5938964)",,,,,
25655399,,Oststraße,residential,30,False,False,62.51400000000001,"LINESTRING (7.6652766 51.593016, 7.665477 51.5931988, 7.6655588 51.5932564, 7.6656567 51.5933174, 7.6657614 51.5933737, 7.6658775 51.5934309)",,,,,
42929764,,Am Geist,residential,10,False,True,38.236999999999995,"LINESTRING (7.6652766 51.593016, 7.6653161 51.5929315, 7.6653215 51.5927826, 7.6653304 51.5926758)",,,,,
25655399,,Oststraße,residential,30,False,False,110.155,"LINESTRING (7.6658775 51.5934309, 7.6660794 51.5935056, 7.6663235 51.5935802, 7.6672569 51.5937512, 7.6673682 51.5937678)",,,,,
25655399,,Oststraße,residential,30,False,True,62.513999999999996,"LINESTRING (7.6658775 51.5934309, 7.6657614 51.5933737, 7.6656567 51.5933174, 7.6655588 51.5932564, 7.665477 51.5931988, 7.6652766 51.593016)",,,,,
32109475,,Sackgasse,living_street,,True,False,118.559,"LINESTRING (7.6658775 51.5934309, 7.6658204 51.5934801, 7.6657354 51.5935628, 7.665595 51.5937335, 7.6654965 51.5939903, 7.6650969 51.593935, 7.6647852 51.5938964)",,,,,
25417224,,Kämerstraße,residential,30,False,True,64.65,"LINESTRING (7.6595464 51.5961829, 7.6596802 51.5958409, 7.6597156 51.5956125)",,,,,
25417224,,Kämerstraße,residential,30,False,False,98.39,"LINESTRING (7.6600315 51.5946992, 7.6599337 51.5949485, 7.6598998 51.595035, 7.6597915 51.5953561, 7.6597286 51.5955636)",,,,,
25417270,,Kämertorstraße,residential,30,False,True,109.00900000000001,"LINESTRING (7.6600315 51.5946992, 7.6594262 51.594587, 7.6590297 51.5945125, 7.6588633 51.5944844, 7.6587067 51.59446, 7.6586098 51.5944614, 7.6585094 51.59447)",,,,,
123170473,,Kämertorstraße,residential,30,False,False,96.55600000000001,"LINESTRING (7.6600315 51.5946992, 7.66062 51.5947816, 7.6609268 51.5948245, 7.6612939 51.5948759, 7.6613954 51.5948893)",,,,,
146386659,,Edelkirchenhof,unclassified,30,False,False,94.926,"LINESTRING (7.6591591 51.5930754, 7.6604744 51.5933226)",,,,,
25417281,,Edelkirchenhof,residential,30,False,True,81.14599999999999,"LINESTRING (7.6591591 51.5930754, 7.6590423 51.5930526, 7.6580385 51.5928565)",,,,,
31106557,,Reckhof,residential,30,False,False,82.47,"LINESTRING (7.6591591 51.5930754, 7.6592276 51.5928664, 7.6594326 51.5923536)",,,,,
31106557,,Reckhof,residential,30,False,True,91.495,"LINESTRING (7.6591591 51.5930754, 7.6591756 51.5931879, 7.6590329 51.5934839, 7.6590555 51.5935932, 7.6589226 51.593857, 7.6589147 51.5938704)",,,,,
31106557,,Reckhof,residential,30,False,True,82.47,"LINESTRING (7.6594326 51.5923536, 7.6592276 51.5928664, 7.6591591 51.5930754)",,,,,
1018578529,,Weststraße,unclassified,30,True,False,127.71199999999999,"LINESTRING (7.6594326 51.5923536, 7.659763 51.5923868, 7.6598894 51.5924103, 7.6599522 51.5924266, 7.660358 51.5924585, 7.6606129 51.5924619, 7.6610577 51.5924295, 7.6612558 51.5924043)",,,,,
25417281,,Edelkirchenhof,residential,30,False,False,64.211,"LINESTRING (7.6571467 51.5926938, 7.6576559 51.59279, 7.6579268 51.5928371, 7.6580385 51.5928565)",,,,,
1165398453,,Edelkirchenhof,residential,30,True,False,18.779,"LINESTRING (7.6571467 51.5926938, 7.6570557 51.5926964, 7.6569976 51.5927075, 7.6569799 51.5927108, 7.6568827 51.5927289)",,,,,
62113909,,Bollwerk,residential,30,False,False,36.778,"LINESTRING (7.6592529 51.5909857, 7.6591152 51.5913052)",,,,,
25065026,,Bollwerk,residential,30,False,True,182.869,"LINESTRING (7.6592529 51.5909857, 7.6593626 51.5906794, 7.6593283 51.5906101, 7.658342 51.5903324, 7.6581018 51.5902545, 7.6576395 51.5900684, 7.6576162 51.590059, 7.6575383 51.5900276)",,,,,
31106816,,Schwesterngang,residential,30,False,False,60.509,"LINESTRING (7.6592529 51.5909857, 7.6593747 51.591002, 7.6594072 51.5910063, 7.6595619 51.5910216, 7.659972 51.5910367, 7.6601226 51.5910365)",,,,,
31105543,,Dunkle Straße,residential,30,False,False,77.721,"LINESTRING (7.6601226 51.5910365, 7.6601728 51.5914343, 7.6601779 51.5914744, 7.6601884 51.5915403, 7.6601831 51.5916726, 7.6601764 51.5917336)",,,,,
31106816,,Schwesterngang,residential,30,False,False,80.06099999999999,"LINESTRING (7.6601226 51.5910365, 7.6603773 51.5909377, 7.6607788 51.5909417, 7.6609052 51.5909446, 7.6612356 51.5909522)",,,,,
31106816,,Schwesterngang,residential,30,False,True,60.50899999999999,"LINESTRING (7.6601226 51.5910365, 7.659972 51.5910367, 7.6595619 51.5910216, 7.6594072 51.5910063, 7.6593747 51.591002, 7.6592529 51.5909857)",,,,,
25417414,,Kirchplatz,living_street,,False,False,39.186,"LINESTRING (7.6618346 51.59101, 7.6618135 51.5912134, 7.6618054 51.5913619)",,,,,
31106810,,Hanenpatt,living_street,,True,False,77.38999999999999,"LINESTRING (7.6618346 51.59101, 7.6619222 51.5909857, 7.6621081 51.5909781, 7.6622655 51.590991, 7.6625574 51.5910177, 7.6627861 51.5909834, 7.662935 51.5909857)",,,,,
53789361,,Kirchplatz,residential,30,False,True,43.425,"LINESTRING (7.6618346 51.59101, 7.6617944 51.5909801, 7.6617327 51.5909618, 7.6615823 51.590955, 7.6612356 51.5909522)",,,,,
28167989,,Ostenmauer,living_street,,True,False,23.419,"LINESTRING (7.6675277 51.5930405, 7.6674765 51.5932487)",,,,,
25655394,,Güldentröge,living_street,,True,False,157.486,"LINESTRING (7.6653304 51.5926758, 7.665621 51.5927051, 7.666273 51.5928428, 7.6667892 51.5929454, 7.6672355 51.593012, 7.6675277 51.5930405)",,,,,
42929764,,Am Geist,residential,10,False,False,38.237,"LINESTRING (7.6653304 51.5926758, 7.6653215 51.5927826, 7.6653161 51.5929315, 7.6652766 51.593016)",,,,,
"[28237384, 42929764]",1,"['Markt', 'Am Geist']",residential,10,False,True,91.61900000000001,"LINESTRING (7.6653304 51.5926758, 7.6653354 51.5925462, 7.6653308 51.5924854, 7.6653132 51.5924386, 7.6652547 51.5923744, 7.6651652 51.5922975, 7.665132 51.5922706, 7.6650901 51.5922339, 7.6650591 51.5921964, 7.6650371 51.5921403, 7.6650117 51.5919808, 7.6650162 51.5919032)",,,,,
25655431,,Ostenmauer,living_street,,False,False,58.254,"LINESTRING (7.6674765 51.5932487, 7.6673716 51.5936927, 7.6673682 51.5937678)",,,,,
