osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width,bridge,access
27410638,,Synagogenstraße,residential,,True,False,8.946,"LINESTRING (8.9647839 48.3522779, 8.9648779 48.3522272)",,,,
27761878,,Schmidtestraße,residential,,True,False,61.132,"LINESTRING (8.9647839 48.3522779, 8.9653145 48.3526997)",,,,
155313051,,Turmstraße,residential,,True,False,29.823999999999998,"LINESTRING (8.9644967 48.3534186, 8.9645654 48.3535406, 8.9645354 48.3535823, 8.964505 48.3536197, 8.9644629 48.3536602)",,,,
27410638,,Synagogenstraße,residential,,True,False,47.592,"LINESTRING (8.9648779 48.3522272, 8.9653441 48.3519319)",,,,
624754252,,Martinstraße,residential,50,False,True,7.078,"LINESTRING (8.9618075 48.3560063, 8.9618784 48.3560491)",,,,
30968891,,Martinstraße,residential,,True,False,38.174,"LINESTRING (8.9618075 48.3560063, 8.9617826 48.3559631, 8.9617792 48.3558978, 8.9617864 48.3558515, 8.9618213 48.3557655, 8.9618849 48.3556792)",,,,destination
155313049,,Tobelstraße,residential,30,False,False,38.793000000000006,"LINESTRING (8.9618075 48.3560063, 8.9615826 48.355907, 8.9613727 48.3558108)",,,,
624754249,,Tobelstraße,residential,30,False,True,9.302,"LINESTRING (8.961272 48.3557606, 8.9613727 48.3558108)",,,,
27465233,,Martinstraße,residential,,True,False,56.856,"LINESTRING (8.961272 48.3557606, 8.9614655 48.3557395, 8.9615529 48.3557199, 8.961703 48.35568, 8.9619988 48.3555998)",,,,no
1060306557,,Tobelstraße,residential,30,False,False,17.281,"LINESTRING (8.961272 48.3557606, 8.9612254 48.3557402, 8.9610762 48.3556756)",,,,
624754236,,Tobelstraße,residential,30,False,False,208.235,"LINESTRING (8.9610762 48.3556756, 8.9609869 48.3556421, 8.9605164 48.3554655, 8.9600578 48.355376, 8.9597412 48.3552857, 8.9594049 48.3551591, 8.9591282 48.3550222, 8.9588334 48.3548764, 8.9587377 48.3548058, 8.9587068 48.3547351)",,,,
"[866033818, 27018010]",,Am Schloßberg,residential,,False,True,188.10000000000002,"LINESTRING (8.9610762 48.3556756, 8.9615285 48.3552087, 8.9615943 48.3551003, 8.9616247 48.3549789, 8.9616219 48.3549089, 8.9603988 48.3547596)",,,,
1060306557,,Tobelstraße,residential,30,False,True,17.281,"LINESTRING (8.9610762 48.3556756, 8.9612254 48.3557402, 8.961272 48.3557606)",,,,
624754236,,Tobelstraße,residential,30,False,True,208.235,"LINESTRING (8.9587068 48.3547351, 8.9587377 48.3548058, 8.9588334 48.3548764, 8.9591282 48.3550222, 8.9594049 48.3551591, 8.9597412 48.3552857, 8.9600578 48.355376, 8.9605164 48.3554655, 8.9609869 48.3556421, 8.9610762 48.3556756)",,,,
625265825,,Schloßackerstraße,residential,30,False,False,180.594,"LINESTRING (8.9587068 48.3547351, 8.9587073 48.3545416, 8.9586895 48.3541249, 8.9585851 48.3538507, 8.9584607 48.3535121, 8.9582037 48.35317)",,,,
624754244,,Martinstraße,residential,,False,True,12.197,"LINESTRING (8.9619988 48.3555998, 8.9618849 48.3556792)",,,,destination
"[866033813, 624754239]",,Martinstraße,residential,,False,False,80.296,"LINESTRING (8.9619988 48.3555998, 8.9621176 48.3554917, 8.9622212 48.3553784, 8.9622879 48.3553054, 8.9623945 48.3552355, 8.9627611 48.3551173)",,,,destination
624754247,,Martinstraße,residential,,True,False,51.098,"LINESTRING (8.9619988 48.3555998, 8.9619416 48.3557272, 8.9618955 48.3558521, 8.9618731 48.3559743, 8.9618784 48.3560491)",,,,
"[866033815, 27417792, 27417756, 47110439]",K 7107,Neustraße,tertiary,50,False,False,76.809,"LINESTRING (8.9627611 48.3551173, 8.9628921 48.3553043, 8.9630215 48.3554894, 8.9631417 48.3556603, 8.9631635 48.3556983, 8.9631847 48.3557474)",,,yes,
"[866033813, 624754239]",,Martinstraße,residential,,False,True,80.296,"LINESTRING (8.9627611 48.3551173, 8.9623945 48.3552355, 8.9622879 48.3553054, 8.9622212 48.3553784, 8.9621176 48.3554917, 8.9619988 48.3555998)",,,,destination
1028208190,K 7107,Neustraße,tertiary,50,False,True,271.601,"LINESTRING (8.9627611 48.3551173, 8.9623467 48.3545225, 8.9622601 48.3543307, 8.9620924 48.353771, 8.9618409 48.3530302, 8.9617216 48.352786)",,,,
"[27018008, 27196986, 129700883, 27196988]",,"['Masurenweg', 'Am Schloßberg']",residential,,False,"[False, True]",210.97200000000004,"LINESTRING (8.9617216 48.352786, 8.9616601 48.352802, 8.9612611 48.3529548, 8.9611125 48.3530603, 8.9609183 48.353276, 8.9607166 48.3533386, 8.9605542 48.3534179, 8.9605308 48.35343, 8.9604525 48.3534705, 8.9603725 48.3535176, 8.9602966 48.3535394, 8.9602035 48.3535167, 8.9600869 48.3534614, 8.9595875 48.3530915)",,,,
1028208190,K 7107,Neustraße,tertiary,50,False,False,271.601,"LINESTRING (8.9617216 48.352786, 8.9618409 48.3530302, 8.9620924 48.353771, 8.9622601 48.3543307, 8.9623467 48.3545225, 8.9627611 48.3551173)",,,,
1028208190,K 7107,Neustraße,tertiary,50,False,True,117.371,"LINESTRING (8.9617216 48.352786, 8.9614595 48.3523341, 8.9610968 48.3518162)",,,,
"[27018010, 866033818]",,Am Schloßberg,residential,,False,False,188.10000000000002,"LINESTRING (8.9603988 48.3547596, 8.9616219 48.3549089, 8.9616247 48.3549789, 8.9615943 48.3551003, 8.9615285 48.3552087, 8.9610762 48.3556756)",,,,
155263062,,Schalksburgstraße,residential,,False,False,206.27,"LINESTRING (8.9678 48.3502788, 8.967907 48.3501938, 8.9679975 48.3501612, 8.9680128 48.3501557, 8.9681214 48.350132, 8.9682153 48.3501353, 8.9683657 48.350194, 8.9686089 48.3503888, 8.9688117 48.3504863, 8.9690318 48.3505407, 8.969308 48.350558, 8.9695977 48.3505459, 8.9698905 48.3505092, 8.9702709 48.3504527)",,,,
625265829,,Stillfriedstraße,tertiary,50,False,False,105.864,"LINESTRING (8.9678 48.3502788, 8.9673032 48.3499291, 8.9672828 48.3499147, 8.967166 48.349851, 8.9671421 48.349838, 8.9670199 48.3497713, 8.9667579 48.3496283)",2,,,
27018009,,Fricourtweg,residential,,False,False,47.101,"LINESTRING (8.9595875 48.3530915, 8.9589504 48.3530782)",,,,
27018008,,Masurenweg,residential,,False,False,87.574,"LINESTRING (8.9595875 48.3530915, 8.959415 48.3526429, 8.9591957 48.3523529)",,,,
"[27018008, 27196986, 129700883, 27196988]",,"['Masurenweg', 'Am Schloßberg']",residential,,False,"[False, True]",210.97199999999998,"LINESTRING (8.9595875 48.3530915, 8.9600869 48.3534614, 8.9602035 48.3535167, 8.9602966 48.3535394, 8.9603725 48.3535176, 8.9604525 48.3534705, 8.9605308 48.35343, 8.9605542 48.3534179, 8.9607166 48.3533386, 8.9609183 48.353276, 8.9611125 48.3530603, 8.9612611 48.3529548, 8.9616601 48.352802, 8.9617216 48.352786)",,,,
27018008,,Masurenweg,residential,,False,True,87.574,"LINESTRING (8.9591957 48.3523529, 8.959415 48.3526429, 8.9595875 48.3530915)",,,,
27018009,,Fricourtweg,residential,,False,True,47.101,"LINESTRING (8.9589504 48.3530782, 8.9595875 48.3530915)",,,,
27195567,,Kohlbrunnenweg,residential,30,False,False,42.067,"LINESTRING (8.9582037 48.35317, 8.9576865 48.3533281)",,,,
625265825,,Schloßackerstraße,residential,30,False,True,180.594,"LINESTRING (8.9582037 48.35317, 8.9584607 48.3535121, 8.9585851 48.3538507, 8.9586895 48.3541249, 8.9587073 48.3545416, 8.9587068 48.3547351)",,,,
27195567,,Kohlbrunnenweg,residential,30,False,True,42.067,"LINESTRING (8.9576865 48.3533281, 8.9582037 48.35317)",,,,
155263043,,Eitel-Fritz-Straße,residential,30,False,False,89.557,"LINESTRING (8.9643626 48.3564132, 8.9640844 48.3556293)",,,,
27357088,,Eitel-Fritz-Straße,residential,,False,False,104.548,"LINESTRING (8.9643626 48.3564132, 8.9650744 48.3563007, 8.9657305 48.3561739)",,,,
155263043,,Eitel-Fritz-Straße,residential,30,False,True,71.84700000000001,"LINESTRING (8.9643626 48.3564132, 8.9643661 48.356423, 8.9644525 48.3566669, 8.9644867 48.3567623, 8.9645869 48.3570419)",,,,
27357088,,Eitel-Fritz-Straße,residential,,False,True,104.548,"LINESTRING (8.9657305 48.3561739, 8.9650744 48.3563007, 8.9643626 48.3564132)",,,,
27357232,,Siebergasse,residential,,False,True,148.64600000000002,"LINESTRING (8.9684577 48.3561307, 8.968163 48.3560722, 8.9670565 48.3558242, 8.9665205 48.3558101)",,,,
27410638,,Synagogenstraße,residential,,True,False,14.16,"LINESTRING (8.9646336 48.3523569, 8.9647839 48.3522779)",,,,
27410948,,Gutenbergstraße,residential,,False,True,78.73899999999999,"LINESTRING (8.9646336 48.3523569, 8.964479 48.3522235, 8.9640754 48.3518205, 8.964087 48.3517654)",,,,
27623140,,Schalksburgstraße,residential,,False,True,88.58000000000001,"LINESTRING (8.9699533 48.3487856, 8.9705659 48.349241, 8.9707579 48.349376)",,,,
"[155313033, 497593935]",,"['Runkellenstraße', 'Am Graben']",residential,,False,True,256.367,"LINESTRING (8.9666324 48.3516548, 8.9674469 48.3522155, 8.9676272 48.3524158, 8.9674554 48.3526024, 8.9672144 48.3527793, 8.9670662 48.352876, 8.966827 48.3529792, 8.9668165 48.3529837, 8.9665624 48.3530796, 8.9661865 48.3532553)",,,,
27623819,,Kapfgasse,residential,,False,True,73.914,"LINESTRING (8.966056 48.3515945, 8.9657168 48.3514472, 8.9654109 48.3513486, 8.9651757 48.351283)",,,,
27623903,,Reichenbachstraße,residential,,False,False,53.214,"LINESTRING (8.9695967 48.3525965, 8.9689519 48.3528096)",,,,
27623902,,Schüttestraße,residential,,False,False,55.621,"LINESTRING (8.9695967 48.3525965, 8.9695185 48.3525099, 8.9696476 48.3523813, 8.9699482 48.3522401)",,,,
27623902,,Schüttestraße,residential,,False,True,94.999,"LINESTRING (8.9695967 48.3525965, 8.9700879 48.3527997, 8.9706646 48.3530715)",,,,
27623902,,Schüttestraße,residential,,False,True,55.62100000000001,"LINESTRING (8.9699482 48.3522401, 8.9696476 48.3523813, 8.9695185 48.3525099, 8.9695967 48.3525965)",,,,
27623903,,Reichenbachstraße,residential,,False,True,75.975,"LINESTRING (8.9681749 48.3527986, 8.968355 48.3530069, 8.9689519 48.3528096)",,,,
27640972,,Schadenweilerstraße,residential,,False,False,23.289,"LINESTRING (8.9675546 48.3543271, 8.967575 48.3541181)",,,,
37236053,,Schadenweilerstraße,residential,,False,False,46.637,"LINESTRING (8.9675546 48.3543271, 8.9674363 48.3543322, 8.9669468 48.3542311)",,,,
37236053,,Schadenweilerstraße,residential,,False,True,71.762,"LINESTRING (8.9675546 48.3543271, 8.9681859 48.3545045, 8.9684689 48.3545308)",,,,
27640972,,Schadenweilerstraße,residential,,False,True,23.289,"LINESTRING (8.967575 48.3541181, 8.9675546 48.3543271)",,,,
27640972,,Schadenweilerstraße,residential,,False,False,90.926,"LINESTRING (8.967575 48.3541181, 8.9675421 48.3540799, 8.9674719 48.3540404, 8.9672188 48.3539676, 8.9670106 48.3538855, 8.9673625 48.3536008)",,,,
27640981,,Schadenweilerstraße,residential,,False,False,9.2,"LINESTRING (8.967575 48.3541181, 8.967603 48.3541146, 8.9676681 48.3541615)",,,,
27640986,,Schadenweilerstraße,residential,,False,False,32.527,"LINESTRING (8.9668625 48.3536894, 8.9667403 48.3536974, 8.9664454 48.3537754)",,,,
26839275,,Staig,residential,,False,False,15.353,"LINESTRING (8.9664454 48.3537754, 8.9664087 48.3536395)",,,,
"[155263065, 155263067, 26839275]",,Staig,residential,,False,True,91.114,"LINESTRING (8.9664454 48.3537754, 8.9666458 48.3541899, 8.9666661 48.3542326, 8.9666729 48.3542467, 8.9666931 48.354289, 8.9667402 48.3544532, 8.9667225 48.3545655)",,,yes,
27640986,,Schadenweilerstraße,residential,,False,True,32.527,"LINESTRING (8.9664454 48.3537754, 8.9667403 48.3536974, 8.9668625 48.3536894)",,,,
27640981,,Schadenweilerstraße,residential,,False,True,9.2,"LINESTRING (8.9676681 48.3541615, 8.967603 48.3541146, 8.967575 48.3541181)",,,,
27760778,,Untere Mühlstraße,residential,,False,False,71.132,"LINESTRING (8.9656798 48.3544643, 8.9662294 48.3542221, 8.9660813 48.3540463)",,,,
27760778,,Untere Mühlstraße,residential,,False,True,29.523000000000003,"LINESTRING (8.9656798 48.3544643, 8.9655483 48.3544048, 8.9653616 48.3543041)",,,,
"[27760780, 27760781, 27760783]",,Untere Mühlstraße,residential,,False,False,39.567,"LINESTRING (8.9656798 48.3544643, 8.9657855 48.3545608, 8.9658377 48.3545858, 8.9659084 48.3547119, 8.9658717 48.3547658)",,,yes,
27760778,,Untere Mühlstraße,residential,,False,True,71.132,"LINESTRING (8.9660813 48.3540463, 8.9662294 48.3542221, 8.9656798 48.3544643)",,,,
"[27760780, 27760781, 27760783]",,Untere Mühlstraße,residential,,False,True,39.567,"LINESTRING (8.9658717 48.3547658, 8.9659084 48.3547119, 8.9658377 48.3545858, 8.9657855 48.3545608, 8.9656798 48.3544643)",,,yes,
"[866033816, 625265917]",,Hospitalstraße,residential,30,False,False,66.743,"LINESTRING (8.9658717 48.3547658, 8.9661346 48.3547003, 8.966551 48.3545963, 8.9667225 48.3545655)",,,,
866033816,,Hospitalstraße,residential,30,False,True,76.589,"LINESTRING (8.9658717 48.3547658, 8.9656635 48.3548252, 8.9655482 48.3548855, 8.9653747 48.3550023, 8.9653277 48.355034, 8.965272 48.3550727, 8.9650864 48.3552018)",,,,
27761877,,Frauengartenstraße,residential,,False,False,95.262,"LINESTRING (8.9607356 48.3500413, 8.960856 48.3497321, 8.9607872 48.3495202, 8.9605565 48.3492387)",,,,
866033812,,Frauengartenstraße,residential,,False,True,187.79299999999998,"LINESTRING (8.9607356 48.3500413, 8.9612593 48.3503174, 8.9618556 48.3507422, 8.9622573 48.3510434, 8.9623427 48.3510753, 8.9624043 48.3510804, 8.9625075 48.3510763, 8.9626354 48.3510624)",,,,
27761877,,Frauengartenstraße,residential,,False,True,95.262,"LINESTRING (8.9605565 48.3492387, 8.9607872 48.3495202, 8.960856 48.3497321, 8.9607356 48.3500413)",,,,
"[27624112, 27624113, 27426151]",K 7108,Schadenweilerstraße,tertiary,50,False,False,70.83,"LINESTRING (8.9706646 48.3530715, 8.9706263 48.3531077, 8.9704731 48.3532494, 8.9700903 48.3535814)",,,yes,yes
27623902,,Schüttestraße,residential,,False,False,94.999,"LINESTRING (8.9706646 48.3530715, 8.9700879 48.3527997, 8.9695967 48.3525965)",,,,
37236053,,Schadenweilerstraße,residential,,False,True,46.637,"LINESTRING (8.9669468 48.3542311, 8.9674363 48.3543322, 8.9675546 48.3543271)",,,,
37236053,,Schadenweilerstraße,residential,,False,False,71.762,"LINESTRING (8.9684689 48.3545308, 8.9681859 48.3545045, 8.9675546 48.3543271)",,,,
"[27624112, 27624110, 154250711]",K 7108,Schadenweilerstraße,tertiary,50,False,"[False, True]",174.459,"LINESTRING (8.9684689 48.3545308, 8.9687483 48.3545182, 8.9690289 48.35446, 8.9692775 48.3543916, 8.9695344 48.3542893, 8.9696997 48.3541816, 8.9697936 48.3540854, 8.9700903 48.3535814)",,,yes,yes
"[154250706, 159000094, 154250711]",K 7108,"['Gutleuthausstraße', 'Schadenweilerstraße']",tertiary,,False,True,33.444,"LINESTRING (8.9684689 48.3545308, 8.9684799 48.354632, 8.9684791 48.3547933, 8.9684833 48.3548312)",,,yes,
154250712,K 7178,Sigmaringer Straße,tertiary,50,False,False,32.179,"LINESTRING (8.9705116 48.3555871, 8.9702027 48.3557911)",,,,
154250712,K 7178,Sigmaringer Straße,tertiary,50,False,True,32.179,"LINESTRING (8.9702027 48.3557911, 8.9705116 48.3555871)",,,,
159000085,K 7178,Bahnhofstraße,tertiary,50,False,False,8.857,"LINESTRING (8.9702027 48.3557911, 8.9701207 48.3558492)",2,,,
159000085,K 7178,Bahnhofstraße,tertiary,50,False,True,8.857,"LINESTRING (8.9701207 48.3558492, 8.9702027 48.3557911)",2,,,
27760901,K 7108,Gutleuthausstraße,tertiary,30,False,False,75.751,"LINESTRING (8.9701207 48.3558492, 8.9700163 48.3557272, 8.9699307 48.3556106, 8.9698014 48.3554681, 8.9696366 48.3553678, 8.9695151 48.3553154)",,,,
159000107,K 7178,Bahnhofstraße,tertiary,50,False,False,62.658,"LINESTRING (8.9701207 48.3558492, 8.9700168 48.3559147, 8.9696909 48.3561367, 8.9695246 48.3562499)",,,,
154250709,K 7178,Hofgartenstraße,tertiary,50,False,False,38.826,"LINESTRING (8.9651069 48.3569932, 8.9648511 48.3570109, 8.9645869 48.3570419)",,,,
154250709,K 7178,Hofgartenstraße,tertiary,50,False,True,38.826,"LINESTRING (8.9645869 48.3570419, 8.9648511 48.3570109, 8.9651069 48.3569932)",,,,
155263043,,Eitel-Fritz-Straße,residential,30,False,False,71.84700000000001,"LINESTRING (8.9645869 48.3570419, 8.9644867 48.3567623, 8.9644525 48.3566669, 8.9643661 48.356423, 8.9643626 48.3564132)",,,,
315357913,,Fürstin-Eugenie-Straße,tertiary,50,False,False,167.833,"LINESTRING (8.9657748 48.3492869, 8.9656142 48.3492737, 8.9653377 48.3493014, 8.9643763 48.3494755, 8.9635587 48.3495822)",2,,,
625265829,,Stillfriedstraße,tertiary,50,False,True,82.906,"LINESTRING (8.9657748 48.3492869, 8.9659141 48.3493025, 8.9660472 48.3493296, 8.9661834 48.3493779, 8.9663362 48.3494429, 8.9667579 48.3496283)",2,,,
643438931,,Fürstin-Eugenie-Straße,residential,,False,False,51.403999999999996,"LINESTRING (8.9657748 48.3492869, 8.9659114 48.3490974, 8.966185 48.3489227)",,,,
37236150,K 7107,Neustraße,tertiary,50,False,False,253.53199999999998,"LINESTRING (8.9597681 48.3498823, 8.9596716 48.349927, 8.9596093 48.3499855, 8.9595704 48.3500576, 8.9595717 48.350133, 8.9595989 48.3502214, 8.959664 48.3502935, 8.9604582 48.3509776, 8.9610968 48.3518162)",,,,
159000095,K 7109,Neustraße,tertiary,50,False,True,314.08699999999993,"LINESTRING (8.9597681 48.3498823, 8.959848 48.3498738, 8.9599268 48.3498777, 8.9599878 48.3498907, 8.9600666 48.3499224, 8.9601955 48.3500131, 8.9602853 48.3500772, 8.9604111 48.3501779, 8.9607794 48.3504021, 8.961343 48.3507452, 8.9620006 48.3511456, 8.9621122 48.3512136, 8.9623831 48.3513824, 8.9625621 48.351482, 8.9626403 48.3515198, 8.9627547 48.3515479, 8.9628084 48.3515583, 8.9628672 48.351562, 8.9629408 48.3515554, 8.9629871 48.3515414, 8.9630227 48.3515209)",,,,
