osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge,junction
10576700,Daimlerstraße,residential,False,False,211.35300000000004,"LINESTRING (6.7481889 49.3180607, 6.7474533 49.3186361, 6.7469814 49.3190135, 6.7469573 49.3191044, 6.7469679 49.3191335, 6.7469975 49.3192146, 6.7473389 49.3194257, 6.7473729 49.3194455, 6.7475145 49.3195266)",,,,,
"[1117000296, 101401521]",Gaswerkweg,residential,False,False,72.815,"LINESTRING (6.7481889 49.3180607, 6.7483324 49.3181349, 6.7483861 49.3181641, 6.748437 49.3181917, 6.7484839 49.3182173, 6.7485703 49.3182719, 6.7489352 49.3184983)",,,,,
10576700,Daimlerstraße,residential,False,True,211.353,"LINESTRING (6.7475145 49.3195266, 6.7473729 49.3194455, 6.7473389 49.3194257, 6.7469975 49.3192146, 6.7469679 49.3191335, 6.7469573 49.3191044, 6.7469814 49.3190135, 6.7474533 49.3186361, 6.7481889 49.3180607)",,,,,
37115471,Dieselstraße,residential,False,False,112.736,"LINESTRING (6.7475145 49.3195266, 6.7467217 49.3201453, 6.7466655 49.3201781, 6.7465927 49.3201983, 6.7465172 49.3202088, 6.7464308 49.320215)",,,,,
314685927,Hubert-Schreiner-Straße,primary,False,True,59.173,"LINESTRING (6.7547701 49.3198992, 6.7548336 49.319774, 6.7549481 49.3196195, 6.7551661 49.3194403)",2,B 405,50,,
314685928,Hubert-Schreiner-Straße,primary,False,False,37.284,"LINESTRING (6.7547701 49.3198992, 6.7547525 49.3200013, 6.7547556 49.3201143, 6.7547902 49.3202317)",2,B 405,50,,
93843842,Hubert-Schreiner-Straße,primary,False,True,10.207,"LINESTRING (6.7564017 49.318521, 6.7564937 49.3184515)",2,B 405,50,,
26013020,Zeughausstraße,unclassified,True,False,26.918999999999997,"LINESTRING (6.7564017 49.318521, 6.756318 49.3184656, 6.7562474 49.3184139, 6.7561613 49.3183371)",,,50,,
93843842,Hubert-Schreiner-Straße,primary,False,False,41.405,"LINESTRING (6.7564017 49.318521, 6.7563302 49.3185804, 6.7562687 49.3186314, 6.7560314 49.3188043)",2,B 405,50,,
39464248,Eisenhüttenstädter Allee,tertiary,True,False,49.764,"LINESTRING (6.7547902 49.3202317, 6.7546575 49.3201572, 6.7545559 49.3201115, 6.7544439 49.3200869, 6.7543023 49.3200798, 6.7541745 49.320079)",,,50,,
