osmid,name,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,ref,bridge,width
"[68416530, 9956835]",Schulstraße,residential,30,,False,False,146.337,"LINESTRING (12.3452945 47.8580143, 12.3453615 47.85785, 12.3454883 47.8574794, 12.3454928 47.8572923, 12.3454572 47.8568371, 12.3454406 47.8567151)",2,,,
165738496,Neugartenstraße,residential,,,False,True,65.49600000000001,"LINESTRING (12.3452945 47.8580143, 12.3452008 47.8579998, 12.3449736 47.8579692, 12.3444269 47.857929)",,,,
10059292,Lujo-Brentano-Straße,residential,30,,False,False,77.745,"LINESTRING (12.3418017 47.8575785, 12.3421584 47.8576806, 12.3424652 47.8577508, 12.3426467 47.8577923, 12.3426987 47.8578108, 12.342769 47.8578357)",,,,
10059292,Lujo-Brentano-Straße,residential,30,,False,True,185.76500000000004,"LINESTRING (12.3418017 47.8575785, 12.341663 47.8574729, 12.3415791 47.8573949, 12.3415508 47.8573585, 12.3414975 47.8573126, 12.3414625 47.857276, 12.3414583 47.8572673, 12.3414505 47.8572509, 12.341456 47.8572213, 12.3415176 47.8571278, 12.3415556 47.85707, 12.3416215 47.8569699, 12.3416615 47.8569091, 12.341685 47.8568678, 12.3417067 47.8568147, 12.3417199 47.8567446, 12.3417232 47.8566852, 12.3417182 47.8566177, 12.3417173 47.8566057, 12.3417029 47.8565357, 12.3416926 47.8565063, 12.3416314 47.8563979, 12.3414403 47.8561524, 12.3414286 47.8561374, 12.3413802 47.8560711)",,,,
10059293,Am Gries,residential,30,,False,False,83.47800000000001,"LINESTRING (12.3418017 47.8575785, 12.3419594 47.8574199, 12.3420652 47.8573096, 12.3421149 47.8572474, 12.342245 47.8570843, 12.342266 47.857058, 12.3423094 47.8570212, 12.3423563 47.8569902, 12.3424226 47.8569625)",,,,
10059289,An der Prien,residential,30,,False,False,168.17899999999997,"LINESTRING (12.3427719 47.8566753, 12.3425381 47.8563552, 12.3424478 47.8562464, 12.3422879 47.8560977, 12.3421231 47.855972, 12.3419911 47.8558939, 12.3418749 47.8558277, 12.3417667 47.8557889, 12.3416706 47.8557648, 12.3415635 47.8557473, 12.3414696 47.8557477, 12.3413878 47.8557614, 12.3413105 47.8557908, 12.3412491 47.8558287)",,,,
"[40272966, 40272981, 177021222]",Am Gries,residential,,,False,False,60.925,"LINESTRING (12.3427719 47.8566753, 12.3428857 47.8566299, 12.343105 47.8565291, 12.3434475 47.8563679)",,,yes,
461941651,Am Gries,residential,30,,False,True,43.754999999999995,"LINESTRING (12.3427719 47.8566753, 12.3427392 47.8567021, 12.3427143 47.8567263, 12.3426569 47.8568504, 12.3426104 47.8568978, 12.3425688 47.8569198, 12.3425195 47.8569379, 12.3424226 47.8569625)",,,,
10059289,An der Prien,residential,30,,False,True,168.179,"LINESTRING (12.3412491 47.8558287, 12.3413105 47.8557908, 12.3413878 47.8557614, 12.3414696 47.8557477, 12.3415635 47.8557473, 12.3416706 47.8557648, 12.3417667 47.8557889, 12.3418749 47.8558277, 12.3419911 47.8558939, 12.3421231 47.855972, 12.3422879 47.8560977, 12.3424478 47.8562464, 12.3425381 47.8563552, 12.3427719 47.8566753)",,,,
10059292,Lujo-Brentano-Straße,residential,30,,False,False,28.705999999999996,"LINESTRING (12.3412491 47.8558287, 12.3413142 47.8559316, 12.3413543 47.8560133, 12.3413802 47.8560711)",,,,
1160238883,Lujo-Brentano-Straße,residential,30,,False,False,44.645,"LINESTRING (12.3412491 47.8558287, 12.3412058 47.8558073, 12.340978 47.8557544, 12.3407653 47.8557049, 12.3406938 47.8556833)",,,,
10059292,Lujo-Brentano-Straße,residential,30,,False,False,185.765,"LINESTRING (12.3413802 47.8560711, 12.3414286 47.8561374, 12.3414403 47.8561524, 12.3416314 47.8563979, 12.3416926 47.8565063, 12.3417029 47.8565357, 12.3417173 47.8566057, 12.3417182 47.8566177, 12.3417232 47.8566852, 12.3417199 47.8567446, 12.3417067 47.8568147, 12.341685 47.8568678, 12.3416615 47.8569091, 12.3416215 47.8569699, 12.3415556 47.85707, 12.3415176 47.8571278, 12.341456 47.8572213, 12.3414505 47.8572509, 12.3414583 47.8572673, 12.3414625 47.857276, 12.3414975 47.8573126, 12.3415508 47.8573585, 12.3415791 47.8573949, 12.341663 47.8574729, 12.3418017 47.8575785)",,,,
10059292,Lujo-Brentano-Straße,residential,30,,False,True,28.706,"LINESTRING (12.3413802 47.8560711, 12.3413543 47.8560133, 12.3413142 47.8559316, 12.3412491 47.8558287)",,,,
61426291,Römerfeld,residential,,,False,False,179.18200000000002,"LINESTRING (12.3413802 47.8560711, 12.3413304 47.856099, 12.3412703 47.8562977, 12.3412433 47.8563675, 12.3412236 47.8563936, 12.3411961 47.8564121, 12.3411652 47.8564258, 12.3411325 47.8564382, 12.3408631 47.8565574, 12.3408253 47.8565902, 12.3408064 47.8566218, 12.3407116 47.8569632, 12.3406413 47.8571368, 12.3406178 47.8572025, 12.3405112 47.8574947)",,,,
461941652,An der Prien,residential,30,,False,True,23.717,"LINESTRING (12.3403867 47.8557335, 12.3405694 47.8556923, 12.3406938 47.8556833)",,,,
545476868,,secondary,50,roundabout,True,False,24.723,"LINESTRING (12.3403867 47.8557335, 12.3403929 47.8557704, 12.3403829 47.8558068, 12.3403576 47.8558397, 12.3403191 47.8558663, 12.3402708 47.8558843, 12.3402169 47.8558922)",,,,
"[313985920, 10507343]",Bahnhofplatz,residential,,,True,False,74.753,"LINESTRING (12.3460452 47.8551829, 12.3462061 47.8552259, 12.3463675 47.855269, 12.3466165 47.8548625)",,,,
313985925,Hochriesstraße,residential,30,,False,False,48.459,"LINESTRING (12.3460452 47.8551829, 12.3460715 47.8551035, 12.3461935 47.8548111, 12.3462113 47.8547617)",2,,,
316216338,Hochriesstraße,residential,30,,False,False,57.975,"LINESTRING (12.3460452 47.8551829, 12.345941 47.8555225, 12.3458949 47.8556944)",2,,,
139166745,Bahnhofplatz,residential,,,True,False,32.244,"LINESTRING (12.3466165 47.8548625, 12.3463798 47.8548028, 12.3462113 47.8547617)",,,,
313985925,Hochriesstraße,residential,30,,False,True,48.459,"LINESTRING (12.3462113 47.8547617, 12.3461935 47.8548111, 12.3460715 47.8551035, 12.3460452 47.8551829)",2,,,
"[461941683, 461941678]",Hochriesstraße,residential,30,,False,False,91.74699999999999,"LINESTRING (12.3462113 47.8547617, 12.3463657 47.8544556, 12.3465267 47.8541176, 12.3465444 47.8540599, 12.3465676 47.8539731)",2,,,
"[176222920, 569718250]",Bahnhofplatz,residential,,,False,False,29.276,"LINESTRING (12.3469228 47.8540849, 12.3467974 47.8540438, 12.3465676 47.8539731)",,,,
"[176222921, 569718251, 569718252, 569718253, 569718254, 569718255, 569718256, 459036883]",Bahnhofplatz,residential,,,True,False,91.221,"LINESTRING (12.3469228 47.8540849, 12.3469636 47.8541489, 12.3469233 47.8542415, 12.3468929 47.8543099, 12.346864 47.8543661, 12.3468211 47.8544522, 12.3467838 47.8545288, 12.3467507 47.8545949, 12.3466978 47.8547038, 12.3466302 47.8548357, 12.3466165 47.8548625)",,,,
9078588,Seestraße,residential,50,roundabout,True,False,14.328000000000001,"LINESTRING (12.3468229 47.8561115, 12.3468001 47.8560908, 12.3467866 47.8560666, 12.3467833 47.856041, 12.3467905 47.8560156, 12.3468077 47.8559926)",,,,
68416527,Hallwanger Straße,residential,50,,False,True,154.29500000000002,"LINESTRING (12.3468229 47.8561115, 12.3467364 47.8561512, 12.3466544 47.8561944, 12.3465477 47.8562712, 12.3464983 47.8563409, 12.3460235 47.8573573)",,,,
24504850,Joseph-von-Fraunhofer-Straße,residential,,,False,False,120.568,"LINESTRING (12.3440725 47.85028, 12.3424585 47.8502294)",,,,
24504850,Joseph-von-Fraunhofer-Straße,residential,,,False,True,120.568,"LINESTRING (12.3424585 47.8502294, 12.3440725 47.85028)",,,,
24504852,Joseph-von-Fraunhofer-Straße,residential,,,False,False,107.57,"LINESTRING (12.3424585 47.8502294, 12.3424702 47.8505272, 12.3424891 47.8506062, 12.3426948 47.8508749, 12.3426928 47.8511623)",,,,
1152748849,Trautersdorf,residential,50,,False,False,45.042,"LINESTRING (12.3402064 47.8497597, 12.3402504 47.8498739, 12.3402645 47.8499263, 12.3402835 47.8499968, 12.3403064 47.8500597, 12.3403142 47.8500812, 12.3403437 47.8501539)",,,,
24504852,Joseph-von-Fraunhofer-Straße,residential,,,False,True,107.57000000000001,"LINESTRING (12.3426928 47.8511623, 12.3426948 47.8508749, 12.3424891 47.8506062, 12.3424702 47.8505272, 12.3424585 47.8502294)",,,,
68416527,Hallwanger Straße,residential,50,,False,True,68.764,"LINESTRING (12.3460235 47.8573573, 12.3457326 47.8579441)",,,,
68416527,Hallwanger Straße,residential,50,,False,False,154.295,"LINESTRING (12.3460235 47.8573573, 12.3464983 47.8563409, 12.3465477 47.8562712, 12.3466544 47.8561944, 12.3467364 47.8561512, 12.3468229 47.8561115)",,,,
10059292,Lujo-Brentano-Straße,residential,30,,False,True,77.745,"LINESTRING (12.342769 47.8578357, 12.3426987 47.8578108, 12.3426467 47.8577923, 12.3424652 47.8577508, 12.3421584 47.8576806, 12.3418017 47.8575785)",,,,
40272749,Weißgerberweg,residential,,,False,False,117.966,"LINESTRING (12.342769 47.8578357, 12.342815 47.8577784, 12.3428528 47.8577102, 12.3428655 47.8576324, 12.3428538 47.8575615, 12.3428458 47.8575184, 12.3428274 47.8574187, 12.3428268 47.8573257, 12.3428582 47.8571929, 12.3428526 47.8571543, 12.3426157 47.857094, 12.3424873 47.8570474, 12.3424226 47.8569625)",,,,2
"[461941713, 461941716]",Lujo-Brentano-Straße,residential,30,,False,False,75.315,"LINESTRING (12.342769 47.8578357, 12.3428269 47.8579048, 12.3428628 47.8579823, 12.3428766 47.8580698, 12.3428836 47.8581139, 12.3428896 47.8582287, 12.3428794 47.8582737, 12.3428565 47.8583069, 12.3427513 47.8583995, 12.3426635 47.8584394)",,,,
"[461941713, 461941716]",Lujo-Brentano-Straße,residential,30,,False,True,75.31499999999998,"LINESTRING (12.3426635 47.8584394, 12.3427513 47.8583995, 12.3428565 47.8583069, 12.3428794 47.8582737, 12.3428896 47.8582287, 12.3428836 47.8581139, 12.3428766 47.8580698, 12.3428628 47.8579823, 12.3428269 47.8579048, 12.342769 47.8578357)",,,,
10059293,Am Gries,residential,30,,False,True,83.478,"LINESTRING (12.3424226 47.8569625, 12.3423563 47.8569902, 12.3423094 47.8570212, 12.342266 47.857058, 12.342245 47.8570843, 12.3421149 47.8572474, 12.3420652 47.8573096, 12.3419594 47.8574199, 12.3418017 47.8575785)",,,,
40272749,Weißgerberweg,residential,,,False,True,117.966,"LINESTRING (12.3424226 47.8569625, 12.3424873 47.8570474, 12.3426157 47.857094, 12.3428526 47.8571543, 12.3428582 47.8571929, 12.3428268 47.8573257, 12.3428274 47.8574187, 12.3428458 47.8575184, 12.3428538 47.8575615, 12.3428655 47.8576324, 12.3428528 47.8577102, 12.342815 47.8577784, 12.342769 47.8578357)",,,,2
461941651,Am Gries,residential,30,,False,False,43.755,"LINESTRING (12.3424226 47.8569625, 12.3425195 47.8569379, 12.3425688 47.8569198, 12.3426104 47.8568978, 12.3426569 47.8568504, 12.3427143 47.8567263, 12.3427392 47.8567021, 12.3427719 47.8566753)",,,,
"[52289190, 56419479]",Dr.-Paul-Weinhart-Straße,residential,,,False,"[False, True]",361.4400000000001,"LINESTRING (12.3418933 47.8520838, 12.3418201 47.8521113, 12.3416483 47.8521758, 12.3416145 47.8522052, 12.3416045 47.8522275, 12.3416003 47.8522543, 12.3416209 47.8523977, 12.3416123 47.8524342, 12.3415879 47.8524582, 12.3415602 47.8524727, 12.3415126 47.8524874, 12.3411708 47.8525527, 12.3410124 47.8525829, 12.3408014 47.852627, 12.3407682 47.852634, 12.340742 47.8526368, 12.3406295 47.852649, 12.3405997 47.8526507, 12.3402972 47.8526686, 12.3400969 47.8526757, 12.3399335 47.8526815, 12.3398037 47.8526888, 12.339444 47.8527089, 12.3389733 47.8527369, 12.3389352 47.8527312, 12.3389177 47.8527144, 12.3389084 47.8526786, 12.338907 47.8526731, 12.3389014 47.8526151, 12.3389083 47.8525404, 12.338931 47.8524094, 12.3389788 47.8521897, 12.3390136 47.8519893, 12.3390479 47.8517918)",,,,
"[1153032701, 176917549, 176917550, 173297575]",Trautersdorfer Straße,residential,50,,False,True,106.886,"LINESTRING (12.3418933 47.8520838, 12.3421793 47.8523284, 12.3422356 47.852415, 12.3422544 47.8524755, 12.3422617 47.8525023, 12.3422609 47.8525715, 12.342213 47.8526987, 12.3421962 47.8527398, 12.3421755 47.852796, 12.3421609 47.8528363, 12.3421141 47.8529567)",,,yes,
462154316,Trautersdorfer Straße,residential,50,,False,True,47.622,"LINESTRING (12.3418933 47.8520838, 12.3418243 47.8520186, 12.3417547 47.8519529, 12.3416403 47.8518511, 12.3415189 47.851737)",,,,
56077751,Eglwies,residential,,,False,False,151.98,"LINESTRING (12.34844 47.8536657, 12.3490537 47.853643, 12.3494694 47.8536332, 12.3497163 47.8536201, 12.3504659 47.853542)",,,,
332715865,Jensenstraße,residential,50,,False,False,55.31,"LINESTRING (12.34844 47.8536657, 12.3484458 47.8538017, 12.3484299 47.8539559, 12.3484029 47.85407, 12.3483609 47.8541568)",,,,
332715865,Jensenstraße,residential,50,,False,True,145.547,"LINESTRING (12.34844 47.8536657, 12.3484031 47.8532928, 12.3483954 47.8531069, 12.3484061 47.8529787, 12.3484364 47.8528158, 12.3485363 47.8525235, 12.3486028 47.8523732)",,,,
56077798,Wopfnerstraße,residential,30,,False,True,110.534,"LINESTRING (12.3520455 47.8550519, 12.3516087 47.8550634, 12.3511861 47.8550775, 12.3505657 47.8550983)",,,,2
56419495,Gedererweg,residential,,,False,False,61.248,"LINESTRING (12.3415189 47.851737, 12.341346 47.8517516, 12.3410305 47.8517562, 12.3409454 47.8517563, 12.3408278 47.8517565, 12.3406995 47.8517567)",,,,
56419504,Gedererweg,residential,,,False,True,73.05699999999999,"LINESTRING (12.3415189 47.851737, 12.341798 47.8517173, 12.3419607 47.8517057, 12.3422488 47.8516872, 12.3424942 47.851687)",,,,
462154316,Trautersdorfer Straße,residential,50,,False,False,47.622,"LINESTRING (12.3415189 47.851737, 12.3416403 47.8518511, 12.3417547 47.8519529, 12.3418243 47.8520186, 12.3418933 47.8520838)",,,,
462154316,Trautersdorfer Straße,residential,50,,False,True,57.253,"LINESTRING (12.3415189 47.851737, 12.3414362 47.851652, 12.3413595 47.8515245, 12.3412314 47.8513116, 12.3412059 47.8512686)",,,,
56419495,Gedererweg,residential,,,False,True,61.248000000000005,"LINESTRING (12.3406995 47.8517567, 12.3408278 47.8517565, 12.3409454 47.8517563, 12.3410305 47.8517562, 12.341346 47.8517516, 12.3415189 47.851737)",,,,
56419504,Gedererweg,residential,,,False,False,73.057,"LINESTRING (12.3424942 47.851687, 12.3422488 47.8516872, 12.3419607 47.8517057, 12.341798 47.8517173, 12.3415189 47.851737)",,,,
61426291,Römerfeld,residential,,,False,True,179.18200000000002,"LINESTRING (12.3405112 47.8574947, 12.3406178 47.8572025, 12.3406413 47.8571368, 12.3407116 47.8569632, 12.3408064 47.8566218, 12.3408253 47.8565902, 12.3408631 47.8565574, 12.3411325 47.8564382, 12.3411652 47.8564258, 12.3411961 47.8564121, 12.3412236 47.8563936, 12.3412433 47.8563675, 12.3412703 47.8562977, 12.3413304 47.856099, 12.3413802 47.8560711)",,,,
461941652,An der Prien,residential,30,,False,False,23.717,"LINESTRING (12.3406938 47.8556833, 12.3405694 47.8556923, 12.3403867 47.8557335)",,,,
1160238883,Lujo-Brentano-Straße,residential,30,,False,True,44.644999999999996,"LINESTRING (12.3406938 47.8556833, 12.3407653 47.8557049, 12.340978 47.8557544, 12.3412058 47.8558073, 12.3412491 47.8558287)",,,,
545476867,Alte Rathausstraße,secondary,50,,False,False,29.535,"LINESTRING (12.340619 47.8554928, 12.3403166 47.8556642)",2,St 2092,,
65162522,An der Prien,residential,,,True,False,22.198,"LINESTRING (12.340619 47.8554928, 12.3406348 47.8555964, 12.3406938 47.8556833)",,,,
"[461941649, 10376106, 176785571, 226126782]",Alte Rathausstraße,secondary,50,,False,True,33.777,"LINESTRING (12.340619 47.8554928, 12.3406672 47.8554578, 12.3408385 47.8553444, 12.3408898 47.8553143, 12.3409475 47.8552844)",2,St 2092,yes,
9956843,Spitzsteinstraße,residential,50,,False,True,22.094,"LINESTRING (12.3500612 47.8502942, 12.3503505 47.8503365)",2,,,
"[545317907, 9956843]",Spitzsteinstraße,residential,50,,False,False,124.148,"LINESTRING (12.3500612 47.8502942, 12.3497024 47.8502141, 12.3491755 47.850091, 12.3484869 47.8499331)","['2', '3']",,,
545319771,Spitzsteinstraße,residential,50,,True,False,28.273,"LINESTRING (12.3500612 47.8502942, 12.35026 47.8502795, 12.350432 47.8502465)",1,,,
185139041,Rimstinger Straße,secondary,50,,False,False,264.995,"LINESTRING (12.3398883 47.858264, 12.340013 47.8576368, 12.340139 47.8568122, 12.3402169 47.8558922)",2,St 2092,,
185139041,Rimstinger Straße,secondary,50,,False,True,264.995,"LINESTRING (12.3402169 47.8558922, 12.340139 47.8568122, 12.340013 47.8576368, 12.3398883 47.858264)",2,St 2092,,
545476868,,secondary,50,roundabout,True,False,23.105,"LINESTRING (12.3402169 47.8558922, 12.3401654 47.8558897, 12.3401168 47.855878, 12.3400748 47.8558579, 12.3400425 47.8558309, 12.3400223 47.8557991, 12.3400157 47.8557647)",,,,
9078588,Seestraße,residential,50,roundabout,True,False,17.259,"LINESTRING (12.3470295 47.8561074, 12.3469938 47.8561272, 12.3469506 47.8561382, 12.3469043 47.8561391, 12.3468602 47.8561299, 12.3468229 47.8561115)",,,,
"[9078589, 533852871]",Seestraße,residential,50,,False,False,78.356,"LINESTRING (12.3470295 47.8561074, 12.3471412 47.8561606, 12.3474278 47.8562586, 12.3475125 47.8562849, 12.3477546 47.8563559, 12.3479696 47.8564179)",2,,,
176785582,Seestraße,residential,50,,False,False,32.35,"LINESTRING (12.3449323 47.8556127, 12.3445038 47.8555683)",3,,,
176797514,Schulstraße,residential,50,,True,False,32.022000000000006,"LINESTRING (12.3449323 47.8556127, 12.3448337 47.855652, 12.3447558 47.8556986, 12.3447105 47.8557523, 12.3446877 47.8558301)",,,,
544211753,Seestraße,residential,50,,False,True,72.654,"LINESTRING (12.3449323 47.8556127, 12.3453141 47.8556556, 12.3456622 47.855697, 12.3457768 47.8557002, 12.3458949 47.8556944)",2,,,
"[68416530, 176797515]",Schulstraße,residential,30,,False,True,114.614,"LINESTRING (12.3446877 47.8558301, 12.3447845 47.8559378, 12.344929 47.8560639, 12.3450268 47.8561482, 12.3451453 47.8562379, 12.3453116 47.8564405, 12.3454406 47.8567151)",2,,,
"[176797516, 318277031]",Schulstraße,residential,50,,False,False,32.524,"LINESTRING (12.3446877 47.8558301, 12.3445879 47.8557356, 12.3445566 47.8556824, 12.3445038 47.8555683)",3,,,
36892490,Hochriesstraße,residential,30,,False,True,52.314,"LINESTRING (12.3469936 47.853161, 12.346673 47.8535794)",2,,,
9395280,Geigelsteinstraße,residential,50,,True,False,170.997,"LINESTRING (12.3469936 47.853161, 12.3467886 47.8531644, 12.3464912 47.8531934, 12.3463773 47.8532045, 12.3454317 47.8532963, 12.3447235 47.8533651)",,,,
36892490,Hochriesstraße,residential,30,,False,False,64.987,"LINESTRING (12.3469936 47.853161, 12.3470982 47.8530029, 12.3473551 47.8526293)",2,,,
228895331,,residential,,,False,False,103.715,"LINESTRING (12.3406772 47.8504273, 12.3417679 47.8505964, 12.3417949 47.8506021, 12.3418927 47.850623, 12.3420207 47.8506603)",,,,
"[462154315, 1153032676]","['Trautersdorf', 'Trautersdorfer Straße']",residential,50,,False,False,82.185,"LINESTRING (12.3406772 47.8504273, 12.3407381 47.8504983, 12.3408319 47.8506309, 12.3409112 47.8507597, 12.3409943 47.8509125, 12.3410986 47.8510796, 12.3411143 47.8511047)",,,,
462154315,Trautersdorfer Straße,residential,50,,False,True,39.554,"LINESTRING (12.3406772 47.8504273, 12.3406167 47.8503641, 12.3405807 47.8503335, 12.3405346 47.8503049, 12.3404903 47.85028, 12.34041 47.8502236, 12.3403437 47.8501539)",,,,
1153032676,Trautersdorf,residential,50,,False,False,19.464,"LINESTRING (12.3411143 47.8511047, 12.3412059 47.8512686)",,,,
228895328,,residential,,,False,False,61.663,"LINESTRING (12.3411143 47.8511047, 12.3412482 47.8511012, 12.3414789 47.8511095, 12.3415253 47.8511111, 12.3416525 47.8511193, 12.3419383 47.8511376)",,,,
"[462154315, 1153032676]","['Trautersdorf', 'Trautersdorfer Straße']",residential,50,,False,True,82.185,"LINESTRING (12.3411143 47.8511047, 12.3410986 47.8510796, 12.3409943 47.8509125, 12.3409112 47.8507597, 12.3408319 47.8506309, 12.3407381 47.8504983, 12.3406772 47.8504273)",,,,
228895328,,residential,,,False,True,61.663000000000004,"LINESTRING (12.3419383 47.8511376, 12.3416525 47.8511193, 12.3415253 47.8511111, 12.3414789 47.8511095, 12.3412482 47.8511012, 12.3411143 47.8511047)",,,,
68416527,Hallwanger Straße,residential,50,,False,False,68.764,"LINESTRING (12.3457326 47.8579441, 12.3460235 47.8573573)",,,,
309885737,Veilchenweg,residential,,,False,False,96.745,"LINESTRING (12.3457326 47.8579441, 12.3469693 47.8582057)",,,,
309885737,Veilchenweg,residential,,,False,True,96.745,"LINESTRING (12.3469693 47.8582057, 12.3457326 47.8579441)",,,,
56077751,Eglwies,residential,,,False,True,151.98,"LINESTRING (12.3504659 47.853542, 12.3497163 47.8536201, 12.3494694 47.8536332, 12.3490537 47.853643, 12.34844 47.8536657)",,,,
9632892,Ernsdorfer Straße,residential,50,,False,True,11.711,"LINESTRING (12.350432 47.8502465, 12.3503505 47.8503365)",,,,
95028299,Seestraße,residential,50,,False,True,76.734,"LINESTRING (12.3458949 47.8556944, 12.3459738 47.8557481, 12.3461176 47.8558141, 12.34642 47.8558749, 12.3466265 47.8559294, 12.3466869 47.8559514, 12.3467093 47.8559596, 12.3468077 47.8559926)",2,,,
316216338,Hochriesstraße,residential,30,,False,True,57.975,"LINESTRING (12.3458949 47.8556944, 12.345941 47.8555225, 12.3460452 47.8551829)",2,,,
544211753,Seestraße,residential,50,,False,False,72.654,"LINESTRING (12.3458949 47.8556944, 12.3457768 47.8557002, 12.3456622 47.855697, 12.3453141 47.8556556, 12.3449323 47.8556127)",2,,,
545476867,Alte Rathausstraße,secondary,50,,False,True,29.535,"LINESTRING (12.3403166 47.8556642, 12.340619 47.8554928)",2,St 2092,,
545476868,,secondary,50,roundabout,True,False,9.448,"LINESTRING (12.3403166 47.8556642, 12.3403604 47.8556948, 12.3403867 47.8557335)",,,,
545476868,,secondary,50,roundabout,True,False,30.817000000000004,"LINESTRING (12.3400157 47.8557647, 12.3400255 47.8557257, 12.3400528 47.8556906, 12.3400949 47.8556628, 12.3401477 47.8556452, 12.340206 47.8556393, 12.3402642 47.8556459, 12.3403166 47.8556642)",,,,
"[1159213929, 10058189]",Marktplatz,residential,,,False,False,95.084,"LINESTRING (12.3433808 47.8555526, 12.3433544 47.8557153, 12.3433478 47.8557557, 12.3433563 47.8557963, 12.3433621 47.8558242, 12.3433987 47.8558812, 12.3434278 47.8559144, 12.3434522 47.8559451, 12.343509 47.8560166, 12.3435413 47.8560767, 12.34354 47.856124, 12.3435269 47.8561933, 12.3435098 47.8562726, 12.3434475 47.8563679)",2,,,
"[448976641, 313985917, 313985918]",Alte Rathausstraße,secondary,50,,False,False,186.752,"LINESTRING (12.3433808 47.8555526, 12.34312 47.8555562, 12.3428231 47.85554, 12.3426205 47.8555186, 12.3424489 47.8554868, 12.3421424 47.8554119, 12.3418005 47.8553287, 12.3416733 47.8553049, 12.3415556 47.8552828, 12.3414467 47.8552674, 12.3413195 47.855254, 12.3411905 47.8552538, 12.3410431 47.8552663, 12.3409475 47.8552844)",2,St 2092,,
"[316216145, 1009365225]",Alte Rathausstraße,secondary,50,,False,False,44.402,"LINESTRING (12.3433808 47.8555526, 12.3437582 47.8555459, 12.3439757 47.8555419)",3,St 2092,,
9395776,Beilhackstraße,residential,50,,False,True,30.517,"LINESTRING (12.3421141 47.8529567, 12.3419972 47.8532197)",,,,
9077969,Bachstraße,residential,50,,True,False,193.61899999999997,"LINESTRING (12.3421141 47.8529567, 12.3422564 47.8529248, 12.3423788 47.8529039, 12.3425793 47.8528755, 12.342796 47.8528415, 12.3429566 47.8528163, 12.3431205 47.8528016, 12.3433099 47.852795, 12.3434859 47.8528052, 12.3435059 47.8528064, 12.343545 47.8528107, 12.3439875 47.8528596, 12.3446695 47.8529113)",,,,
"[176917549, 1153032701, 176917550, 173297575]",Trautersdorfer Straße,residential,50,,False,False,106.886,"LINESTRING (12.3421141 47.8529567, 12.3421609 47.8528363, 12.3421755 47.852796, 12.3421962 47.8527398, 12.342213 47.8526987, 12.3422609 47.8525715, 12.3422617 47.8525023, 12.3422544 47.8524755, 12.3422356 47.852415, 12.3421793 47.8523284, 12.3418933 47.8520838)",,,yes,
"[56419480, 1152748866]",Trautersdorf,residential,,,False,"[False, True]",83.587,"LINESTRING (12.3394243 47.850374, 12.3394764 47.850374, 12.3395876 47.8503741, 12.3397587 47.8503944, 12.3399054 47.8504163, 12.3399929 47.8504199, 12.3400621 47.8504069, 12.3401179 47.8503663, 12.3401812 47.8503151, 12.3402747 47.8502036, 12.3403437 47.8501539)",,,,
"[166684098, 56419479]",Dr.-Paul-Weinhart-Straße,residential,,,False,"[False, True]",165.466,"LINESTRING (12.3394243 47.850374, 12.3391595 47.8506554, 12.3391034 47.8507368, 12.3390893 47.8507892, 12.3390889 47.8508432, 12.3391016 47.8509029, 12.339104 47.8509146, 12.3391476 47.8510571, 12.3391642 47.8511184, 12.3391008 47.8513732, 12.3390479 47.8517918)",,,,
1153032676,Trautersdorf,residential,50,,False,True,19.464,"LINESTRING (12.3412059 47.8512686, 12.3411143 47.8511047)",,,,
462154316,Trautersdorfer Straße,residential,50,,False,False,57.253,"LINESTRING (12.3412059 47.8512686, 12.3412314 47.8513116, 12.3413595 47.8515245, 12.3414362 47.851652, 12.3415189 47.851737)",,,,
1152748872,,residential,,,False,False,61.352999999999994,"LINESTRING (12.3412059 47.8512686, 12.3408881 47.8512618, 12.3404577 47.8512525, 12.3403841 47.8512509)",,,,
1152748872,,residential,,,False,True,61.352999999999994,"LINESTRING (12.3403841 47.8512509, 12.3404577 47.8512525, 12.3408881 47.8512618, 12.3412059 47.8512686)",,,,
228895331,,residential,,,False,True,103.715,"LINESTRING (12.3420207 47.8506603, 12.3418927 47.850623, 12.3417949 47.8506021, 12.3417679 47.8505964, 12.3406772 47.8504273)",,,,
"[52289190, 56419479]",Dr.-Paul-Weinhart-Straße,residential,,,False,"[False, True]",361.43999999999994,"LINESTRING (12.3390479 47.8517918, 12.3390136 47.8519893, 12.3389788 47.8521897, 12.338931 47.8524094, 12.3389083 47.8525404, 12.3389014 47.8526151, 12.338907 47.8526731, 12.3389084 47.8526786, 12.3389177 47.8527144, 12.3389352 47.8527312, 12.3389733 47.8527369, 12.339444 47.8527089, 12.3398037 47.8526888, 12.3399335 47.8526815, 12.3400969 47.8526757, 12.3402972 47.8526686, 12.3405997 47.8526507, 12.3406295 47.852649, 12.340742 47.8526368, 12.3407682 47.852634, 12.3408014 47.852627, 12.3410124 47.8525829, 12.3411708 47.8525527, 12.3415126 47.8524874, 12.3415602 47.8524727, 12.3415879 47.8524582, 12.3416123 47.8524342, 12.3416209 47.8523977, 12.3416003 47.8522543, 12.3416045 47.8522275, 12.3416145 47.8522052, 12.3416483 47.8521758, 12.3418201 47.8521113, 12.3418933 47.8520838)",,,,
