osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,junction
26454510,False,Grabenstraße,residential,30,False,13.461,"LINESTRING (7.3550073 51.203341, 7.3550198 51.2032202)",,,
8565788,False,Telegrafenstraße,residential,50,False,182.98000000000002,"LINESTRING (7.3550073 51.203341, 7.3549258 51.2034915, 7.354664 51.2040398, 7.3546176 51.2041648, 7.354445 51.2044474, 7.3543635 51.2046016, 7.3541926 51.2049042)",,,
45821858,False,Kaiserstraße,tertiary,50,True,107.169,"LINESTRING (7.3550073 51.203341, 7.3548205 51.2032854, 7.3547622 51.2032713, 7.354594 51.2032538, 7.3544339 51.203258, 7.3541054 51.2032849, 7.353735 51.2033179, 7.3535052 51.2033412)",,,
55021840,False,Hohenfuhrstraße,tertiary,50,True,170.97899999999998,"LINESTRING (7.3550073 51.203341, 7.3551874 51.2034175, 7.3556614 51.2036189, 7.3557106 51.2036411, 7.3561983 51.2038448, 7.3564133 51.203893, 7.3567734 51.2039489, 7.3569441 51.2039744, 7.3571833 51.2039985)",,,
292289835,False,Westfalenstraße,primary,70,False,10.445,"LINESTRING (7.3589016 51.2012178, 7.35905 51.2012045)",3,B 229,
"[43628251, 7920639]",True,Bahnhofstraße,residential,,False,27.614,"LINESTRING (7.3589016 51.2012178, 7.3588243 51.201089, 7.358789 51.2009805)",1,,
699272583,False,Westfalenstraße,primary,70,True,37.745000000000005,"LINESTRING (7.3589016 51.2012178, 7.3587438 51.2012312, 7.3586759 51.2012363, 7.358364 51.2012596)",3,B 229,
43628246,False,Mühlenstraße,residential,50,True,117.244,"LINESTRING (7.3518407 51.2061876, 7.3524028 51.2059775, 7.3527952 51.2057848, 7.3528902 51.2057379, 7.3532055 51.2055748)",,,
45821861,False,Hohenfuhrstraße,tertiary,30,True,66.601,"LINESTRING (7.3595863 51.203395, 7.3596751 51.2033128, 7.3597498 51.2032185, 7.3598126 51.2031298, 7.3599169 51.2029464, 7.3599751 51.2028504)",,,
699898581,False,Hohenfuhrstraße,tertiary,30,False,65.75800000000001,"LINESTRING (7.3595863 51.203395, 7.35948 51.2034598, 7.3592445 51.2035959, 7.358819 51.2037284)",,,
25350758,False,Kottenstraße,residential,30,False,33.314,"LINESTRING (7.3571833 51.2039985, 7.3572371 51.2037008)",,,
"[55536041, 26423203]",False,Kottenstraße,residential,,False,101.898,"LINESTRING (7.3571833 51.2039985, 7.3571217 51.2042054, 7.3570259 51.2045235, 7.356982 51.2046621, 7.3569588 51.2047327, 7.3569389 51.2047964, 7.3569072 51.2048984)",,,
55021840,False,Hohenfuhrstraße,tertiary,50,False,170.979,"LINESTRING (7.3571833 51.2039985, 7.3569441 51.2039744, 7.3567734 51.2039489, 7.3564133 51.203893, 7.3561983 51.2038448, 7.3557106 51.2036411, 7.3556614 51.2036189, 7.3551874 51.2034175, 7.3550073 51.203341)",,,
"[1123998531, 55536038, 699428118]",False,Hohenfuhrstraße,tertiary,50,True,119.024,"LINESTRING (7.3571833 51.2039985, 7.3573849 51.2039968, 7.3577179 51.2039787, 7.3579434 51.2039416, 7.3581187 51.203899, 7.3587407 51.2037475, 7.358819 51.2037284)",2,,
25350758,False,Kottenstraße,residential,30,True,33.314,"LINESTRING (7.3572371 51.2037008, 7.3571833 51.2039985)",,,
26423186,False,Burgstraße,residential,,False,86.149,"LINESTRING (7.3572371 51.2037008, 7.3567462 51.203664, 7.3566449 51.2036524, 7.3563445 51.2035932, 7.3560844 51.2034719)",,,
"[828033308, 26479055]",True,"['Oststraße', 'Kottenstraße']",residential,30,False,108.463,"LINESTRING (7.3572371 51.2037008, 7.3573124 51.203483, 7.3574349 51.2032211, 7.3574681 51.2031708, 7.3579419 51.2033206, 7.3580895 51.2033272)",,,
55536040,True,Oststraße,residential,30,False,50.163,"LINESTRING (7.3580895 51.2033272, 7.3588092 51.2033404)",,,
26423159,False,Schützenstraße,residential,,False,48.791,"LINESTRING (7.3580895 51.2033272, 7.3580931 51.2035678, 7.3581015 51.2037659)",,,
26479019,True,Oststraße,residential,30,False,56.31399999999999,"LINESTRING (7.3588092 51.2033404, 7.3593067 51.2033339, 7.359416 51.2033354, 7.3594927 51.2033477, 7.3595632 51.2033752, 7.3595863 51.203395)",,,
26543200,False,Kaiserstraße,residential,30,True,84.032,"LINESTRING (7.3587056 51.2025619, 7.357548 51.2027741)",,,
25350761,True,Bischof-Bornewasser-Straße,residential,30,False,86.87100000000001,"LINESTRING (7.3587056 51.2025619, 7.3587648 51.2029536, 7.3588092 51.2033404)",,,
"[26451273, 26443156]",False,Im Springel,residential,,False,253.022,"LINESTRING (7.3517449 51.2034593, 7.3518713 51.20237, 7.3518762 51.2022519, 7.3518829 51.2020928, 7.3518423 51.2019822, 7.3517658 51.2018796, 7.3515649 51.2017596, 7.3511385 51.2016335, 7.3510415 51.2015895, 7.3509208 51.2014778)",,,
45821858,False,Kaiserstraße,tertiary,50,False,63.74300000000001,"LINESTRING (7.3517449 51.2034593, 7.3519124 51.2034673, 7.3519898 51.2034672, 7.3520206 51.2034672, 7.3520827 51.2034672, 7.3523555 51.2034431, 7.3526537 51.2034168)",,,
26371977,True,Bredderstraße,residential,30,False,147.759,"LINESTRING (7.3526537 51.2034168, 7.3529138 51.2047356)",,,
45821858,False,Kaiserstraße,tertiary,50,False,59.919,"LINESTRING (7.3526537 51.2034168, 7.3528868 51.2033942, 7.353101 51.2033762, 7.3533554 51.2033549, 7.3535052 51.2033412)",,,
45821858,False,Kaiserstraße,tertiary,50,True,63.743,"LINESTRING (7.3526537 51.2034168, 7.3523555 51.2034431, 7.3520827 51.2034672, 7.3520206 51.2034672, 7.3519898 51.2034672, 7.3519124 51.2034673, 7.3517449 51.2034593)",,,
25595950,True,Weststraße,residential,30,False,114.271,"LINESTRING (7.3567804 51.2029519, 7.3564314 51.2028233, 7.3562954 51.2027798, 7.3560966 51.2027089, 7.3559056 51.2026404, 7.3557149 51.2025749, 7.3555484 51.2025212, 7.3553431 51.2024576)",,,
26423775,False,Nordstraße,residential,,False,76.627,"LINESTRING (7.3567804 51.2029519, 7.3567692 51.2030054, 7.3565885 51.2031349, 7.3562945 51.2033065, 7.3560844 51.2034719)",,,
"[25929133, 25929390]",False,"['Lindenstraße', 'Gartenstraße']",residential,50,False,229.39699999999996,"LINESTRING (7.3539823 51.2022249, 7.354168 51.2020673, 7.3547611 51.2016325, 7.3548786 51.2015476, 7.3549367 51.2015073, 7.3549846 51.2014801, 7.3550074 51.201476, 7.3550558 51.2014912, 7.3551068 51.2015131, 7.3552537 51.2015918, 7.3554368 51.201684, 7.3557655 51.2018283, 7.3559067 51.2018933, 7.3559751 51.2019382, 7.3560003 51.2019876, 7.3559984 51.2020483, 7.355983 51.2021714, 7.3559984 51.2022435)",,,
25929133,False,Lindenstraße,residential,50,True,128.52,"LINESTRING (7.3539823 51.2022249, 7.3538726 51.2024673, 7.3537707 51.2027119, 7.3537187 51.2028307, 7.3535943 51.2031504, 7.3535052 51.2033412)",,,
26455649,False,Weststraße,residential,50,True,143.568,"LINESTRING (7.3539823 51.2022249, 7.3538063 51.202207, 7.353589 51.2021873, 7.3533687 51.2021634, 7.3532065 51.2021374, 7.3531037 51.2021073, 7.3530026 51.2020629, 7.3528049 51.2019447, 7.3527272 51.2018982, 7.3525143 51.2017708, 7.3525193 51.2017181, 7.3526375 51.2015622)",,,
39350588,True,Weststraße,residential,50,False,92.274,"LINESTRING (7.3539823 51.2022249, 7.3542236 51.2022474, 7.3544613 51.2022725, 7.3546569 51.202321, 7.3547106 51.2023366, 7.3552278 51.2024865)",,,
26454510,False,Grabenstraße,residential,30,True,13.461,"LINESTRING (7.3550198 51.2032202, 7.3550073 51.203341)",,,
25595949,True,Kaiserstraße,residential,30,False,126.654,"LINESTRING (7.3550198 51.2032202, 7.3558679 51.2030815, 7.3559743 51.2030632, 7.3565951 51.2029518, 7.3567804 51.2029519)",,,
43628248,False,Grabenstraße,residential,30,False,83.752,"LINESTRING (7.3550198 51.2032202, 7.35502 51.2031514, 7.3550177 51.2030508, 7.3550209 51.2029625, 7.3550662 51.2028072, 7.3550783 51.202771, 7.3551104 51.2026855, 7.3551503 51.2025988, 7.3551884 51.2025349, 7.3552278 51.2024865)",,,
43628248,False,Grabenstraße,residential,30,True,8.652,"LINESTRING (7.3553431 51.2024576, 7.3552278 51.2024865)",,,
43628248,False,Grabenstraße,residential,30,False,51.694,"LINESTRING (7.3553431 51.2024576, 7.3554577 51.2024046, 7.3555687 51.202365, 7.3557519 51.2023069, 7.3559984 51.2022435)",,,
25929133,False,Lindenstraße,residential,50,False,128.52,"LINESTRING (7.3535052 51.2033412, 7.3535943 51.2031504, 7.3537187 51.2028307, 7.3537707 51.2027119, 7.3538726 51.2024673, 7.3539823 51.2022249)",,,
45821858,False,Kaiserstraße,tertiary,50,False,107.16900000000001,"LINESTRING (7.3535052 51.2033412, 7.353735 51.2033179, 7.3541054 51.2032849, 7.3544339 51.203258, 7.354594 51.2032538, 7.3547622 51.2032713, 7.3548205 51.2032854, 7.3550073 51.203341)",,,
45821858,False,Kaiserstraße,tertiary,50,True,59.919000000000004,"LINESTRING (7.3535052 51.2033412, 7.3533554 51.2033549, 7.353101 51.2033762, 7.3528868 51.2033942, 7.3526537 51.2034168)",,,
26455811,False,Poststraße,tertiary,,True,134.799,"LINESTRING (7.3617817 51.2021122, 7.3617971 51.2020854, 7.3618109 51.2020574, 7.3618226 51.2020249, 7.36183 51.2019912, 7.3618334 51.2019557, 7.3618323 51.2019192, 7.3618305 51.2018789, 7.3618187 51.2018423, 7.3617989 51.2017949, 7.3617703 51.2017497, 7.3617348 51.2016956, 7.3616786 51.2016288, 7.3616135 51.2015509, 7.3615455 51.2014757, 7.361499 51.2014305, 7.3614615 51.201393, 7.361398 51.201342, 7.3613396 51.2013059, 7.3612872 51.2012823, 7.3612278 51.2012612, 7.3611716 51.2012428, 7.3611032 51.201227, 7.3610457 51.201218, 7.3609812 51.2012095, 7.3609256 51.2012066, 7.3608693 51.2012065)",,,
188458363,False,Kaiserstraße,residential,,True,168.48000000000002,"LINESTRING (7.3617817 51.2021122, 7.3619107 51.2021206, 7.3619363 51.2021229, 7.3619982 51.202124, 7.3620359 51.2021213, 7.3620766 51.202116, 7.3621166 51.2021075, 7.3631606 51.2017751, 7.3636161 51.2016183, 7.3639619 51.2015078)",,,
699397558,False,Kaiserstraße,tertiary,50,False,38.621,"LINESTRING (7.3617817 51.2021122, 7.3617486 51.2021607, 7.3617186 51.2021982, 7.3616929 51.2022225, 7.3616567 51.2022528, 7.3615906 51.2023006, 7.3615056 51.2023499, 7.3614444 51.2023817)",,,
369168164,False,Höhweg,residential,,False,94.698,"LINESTRING (7.3528936 51.1995587, 7.3530745 51.199384, 7.3531885 51.199268, 7.3532204 51.1992355, 7.3533346 51.1991219, 7.3533806 51.1990716, 7.3534077 51.199042, 7.3534801 51.1989502, 7.3535301 51.1988647, 7.3535591 51.198819)",,,
