osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,access,width
"[8319185, 151089634]",Karlstraße,residential,50,False,False,169.91500000000002,"LINESTRING (12.1292 50.498362, 12.1292572 50.4983454, 12.1298716 50.4981613, 12.1299721 50.4981388, 12.1300577 50.4981565, 12.1301381 50.4981913, 12.1309241 50.4986859, 12.1311095 50.4988026)",,,,,
8319185,Karlstraße,residential,50,False,True,45.411,"LINESTRING (12.1292 50.498362, 12.1288712 50.4982534, 12.1286263 50.4981788)",,,,,
218033122,Weststraße,residential,50,False,True,97.758,"LINESTRING (12.1301619 50.4994426, 12.1311095 50.4988026)",,,,,
22931404,Ziegelstraße,residential,50,True,False,138.128,"LINESTRING (12.1301619 50.4994426, 12.1299199 50.4991984, 12.1292 50.498362)",,,,,
218033122,Weststraße,residential,50,False,False,97.758,"LINESTRING (12.1311095 50.4988026, 12.1301619 50.4994426)",,,,,
151089634,Karlstraße,residential,50,False,False,103.968,"LINESTRING (12.1311095 50.4988026, 12.1319693 50.4993491, 12.1321493 50.4994635)",,,,,
"[8319185, 151089634]",Karlstraße,residential,50,False,True,169.915,"LINESTRING (12.1311095 50.4988026, 12.1309241 50.4986859, 12.1301381 50.4981913, 12.1300577 50.4981565, 12.1299721 50.4981388, 12.1298716 50.4981613, 12.1292572 50.4983454, 12.1292 50.498362)",,,,,
218033122,Weststraße,residential,50,False,True,109.204,"LINESTRING (12.1311095 50.4988026, 12.1314273 50.4985873, 12.1317458 50.4983907, 12.1320192 50.4982055, 12.1322025 50.4981105)",,,,,
4015166,Melanchthonstraße,residential,50,False,False,95.658,"LINESTRING (12.1286263 50.4981788, 12.1286493 50.4979936, 12.1287027 50.4978986, 12.128794 50.4978102, 12.128922 50.4977363, 12.129131 50.497625, 12.12938 50.4975304)",,,,,
8319185,Karlstraße,residential,50,False,False,45.411,"LINESTRING (12.1286263 50.4981788, 12.1288712 50.4982534, 12.1292 50.498362)",,,,,
4015165,Bärenstraße,residential,,False,True,107.1,"LINESTRING (12.1321493 50.4994635, 12.1331783 50.4987569)",,,,,
151089634,Karlstraße,residential,50,False,True,103.968,"LINESTRING (12.1321493 50.4994635, 12.1319693 50.4993491, 12.1311095 50.4988026)",,,,,
4015165,Bärenstraße,residential,,False,False,107.1,"LINESTRING (12.1331783 50.4987569, 12.1321493 50.4994635)",,,,,
4015164,Windmühlenstraße,residential,,False,False,112.295,"LINESTRING (12.1331783 50.4987569, 12.1332981 50.4988256, 12.1342803 50.4994835)",,,,,
23605047,Windmühlenstraße,residential,,False,False,99.712,"LINESTRING (12.1331783 50.4987569, 12.1328366 50.4985524, 12.1322025 50.4981105)",,,,,
23605048,Bärenstraße,residential,,False,False,134.07,"LINESTRING (12.1331783 50.4987569, 12.1336553 50.4984815, 12.1345536 50.4979274)",,,,,
305423942,Reichsstraße,residential,,True,False,26.588,"LINESTRING (12.1342803 50.4994835, 12.1344817 50.4992816)",,,,,
4015164,Windmühlenstraße,residential,,False,True,112.295,"LINESTRING (12.1342803 50.4994835, 12.1332981 50.4988256, 12.1331783 50.4987569)",,,,,
4015166,Melanchthonstraße,residential,50,False,True,237.581,"LINESTRING (12.1325492 50.4968919, 12.1319184 50.4970855, 12.1315267 50.4972095, 12.1311914 50.4973106, 12.1310129 50.4973398, 12.130684 50.4973554, 12.1297184 50.497459, 12.12938 50.4975304)",,,,,
"[932341436, 4015167]",Theaterstraße,residential,50,False,True,65.96499999999999,"LINESTRING (12.1325492 50.4968919, 12.1327599 50.4971814, 12.1329134 50.4972332, 12.1331447 50.4972563, 12.1331678 50.4972575)",,,,,
"[1267426378, 932341430, 932341431]",Melanchthonstraße,residential,50,False,False,210.80199999999996,"LINESTRING (12.1325492 50.4968919, 12.1336413 50.4965531, 12.1340128 50.4964399, 12.1343271 50.4963407, 12.134699 50.4962207, 12.1349019 50.4961552, 12.1349922 50.4961411, 12.1351741 50.4960399, 12.1351913 50.49603)",,,,,
932341435,Theaterstraße,residential,50,False,False,77.04400000000001,"LINESTRING (12.1325492 50.4968919, 12.1321338 50.4963483, 12.1321093 50.4963029, 12.1320936 50.4962637)",,,,,
4015374,Burgstraße,residential,50,False,False,145.89300000000003,"LINESTRING (12.1313852 50.4951753, 12.131338 50.4951867, 12.1308728 50.4952995, 12.1307894 50.4953197, 12.1304356 50.4954055, 12.1303316 50.4954344, 12.1300709 50.4955296, 12.1295324 50.4957403)",,,,,
"[304216216, 923022220]",Theaterstraße,residential,50,False,False,35.76199999999999,"LINESTRING (12.1313852 50.4951753, 12.1313475 50.4950475, 12.1313229 50.4949464, 12.1313137 50.4949101, 12.1313062 50.4948759, 12.1313023 50.4948581)",3,,,,
"[923022220, 932341437, 932341438]",Theaterstraße,residential,50,False,True,131.60899999999998,"LINESTRING (12.1313852 50.4951753, 12.1314537 50.4953462, 12.131546 50.495473, 12.1316534 50.4956206, 12.1317994 50.4958211, 12.1318607 50.4958703, 12.1318977 50.4959184, 12.1319512 50.495992, 12.132076 50.4962236, 12.1320936 50.4962637)",,,,,
1020815810,Forststraße,residential,20,False,True,7.908,"LINESTRING (12.1378612 50.4989097, 12.1378883 50.4989787)",,,,,
24150753,Forststraße,residential,20,False,False,90.595,"LINESTRING (12.1378612 50.4989097, 12.1376899 50.4985676, 12.1375239 50.4981243)",,,,,
23489790,Julius-Fucik-Straße,residential,,False,True,83.964,"LINESTRING (12.1407062 50.4969741, 12.1412747 50.4973422, 12.1415537 50.4975024)",,,,,
23489794,Stresemannstraße,residential,50,False,False,70.179,"LINESTRING (12.1407062 50.4969741, 12.141179 50.4966476, 12.1413784 50.4965099)",,,,,
23489803,Stresemannstraße,residential,20,True,False,124.441,"LINESTRING (12.1407062 50.4969741, 12.1404167 50.497172, 12.1401874 50.4973158, 12.1398429 50.4975671, 12.1395009 50.4977887)",,,,,
8318605,Julius-Fucik-Straße,residential,,True,False,81.91,"LINESTRING (12.1398688 50.4964653, 12.1407062 50.4969741)",,,,,
218033428,Rädelstraße,residential,20,True,False,70.158,"LINESTRING (12.1398688 50.4964653, 12.1405404 50.496001)",,,,,
8307308,Syrastraße,residential,50,True,False,58.195,"LINESTRING (12.138271 50.4947924, 12.1383026 50.4947278, 12.1384441 50.4945154, 12.138592 50.494311)",2,,,,
23480850,Hofwiesenstraße,residential,50,False,True,144.231,"LINESTRING (12.1403702 50.4925833, 12.1403785 50.4925283, 12.1403554 50.4924659, 12.1403172 50.4924144, 12.1402511 50.4923598, 12.1390104 50.4916645)",2,,,,
23480850,Hofwiesenstraße,residential,50,False,False,144.231,"LINESTRING (12.1390104 50.4916645, 12.1402511 50.4923598, 12.1403172 50.4924144, 12.1403554 50.4924659, 12.1403785 50.4925283, 12.1403702 50.4925833)",2,,,,
23480850,Hofwiesenstraße,residential,50,False,True,126.46000000000001,"LINESTRING (12.1390104 50.4916645, 12.1388312 50.4915752, 12.1387012 50.4915189, 12.1385959 50.4914835, 12.1384852 50.4914576, 12.1373681 50.4912457)",2,,,,
"[354689624, 23785015]","['Pfortenstraße', 'Bleichstraße']",residential,50,False,"[False, True]",210.81599999999997,"LINESTRING (12.1390104 50.4916645, 12.138772 50.4918558, 12.1382437 50.4921805, 12.138178 50.4922454, 12.1379655 50.4925789, 12.1378652 50.4925944, 12.1373518 50.4924569, 12.1371295 50.4924, 12.1368562 50.4923809)",,,,,
23480850,Hofwiesenstraße,residential,50,False,False,261.611,"LINESTRING (12.1338387 50.4906849, 12.1339277 50.4907191, 12.1340175 50.4907488, 12.1340883 50.4907635, 12.1341482 50.4907683, 12.1341923 50.4907686, 12.1345685 50.4907632, 12.1350928 50.4907476, 12.1352168 50.49075, 12.1353369 50.4907692, 12.1366039 50.4910664, 12.1373681 50.4912457)",2,,,,
"[24064729, 458767766]",Böhlerstraße,residential,50,False,True,98.857,"LINESTRING (12.1338387 50.4906849, 12.1338064 50.4908044, 12.1338008 50.4908252, 12.1337832 50.4908995, 12.1337745 50.490945, 12.1336825 50.4913643, 12.133643 50.4914617, 12.1336062 50.4915039, 12.1335577 50.4915476)",,,,,
23554142,Mühlberg,residential,,False,False,5.454,"LINESTRING (12.1337553 50.49317, 12.1337964 50.4931285)",,,,,
23553999,Straßberger Straße,residential,50,False,True,96.771,"LINESTRING (12.1337553 50.49317, 12.1335971 50.4931625, 12.1334325 50.4931528, 12.133094 50.4931271, 12.133038 50.4931228, 12.1328958 50.4931037, 12.1327544 50.4930743, 12.1325835 50.4930364, 12.132424 50.492996)",2,,,,
"[923586570, 923586571, 4015170]",Oberer Graben,residential,,False,True,196.683,"LINESTRING (12.1337553 50.49317, 12.1336488 50.4934252, 12.1333732 50.4939343, 12.1331317 50.4944142, 12.132966 50.4947491, 12.1329382 50.4948221, 12.1329347 50.4948429, 12.1329336 50.4948582)",,,,,
