osmid,name,highway,oneway,reversed,length,maxspeed,geometry,ref,junction,lanes,width
25425598,Flütjenburgstraße,residential,False,False,73.83,,"LINESTRING (10.1969904 52.4670299, 10.1970801 52.4673499, 10.1976259 52.4672822)",,,,3
25425483,Flütjenburgstraße,residential,False,False,45.263,,"LINESTRING (10.1976259 52.4672822, 10.1974936 52.4668832)",,,,
25425483,Flütjenburgstraße,residential,False,True,46.35,,"LINESTRING (10.1976259 52.4672822, 10.197766 52.4676902)",,,,
25425598,Flütjenburgstraße,residential,False,True,73.83,,"LINESTRING (10.1976259 52.4672822, 10.1970801 52.4673499, 10.1969904 52.4670299)",,,,3
25425205,Weststraße,residential,False,False,84.107,,"LINESTRING (10.1957367 52.4679317, 10.1958244 52.4686862)",,,,
25425205,Weststraße,residential,False,True,190.754,,"LINESTRING (10.1957367 52.4679317, 10.1955331 52.4662207)",,,,
25425636,Nordstraße,residential,False,True,140.065,,"LINESTRING (10.1957367 52.4679317, 10.1966115 52.4678276, 10.197766 52.4676902)",,,,
59381593,Katenser Weg,residential,False,True,95.088,,"LINESTRING (10.1983386 52.4632607, 10.1975793 52.4625415)",,,,
25759575,Baarsweg,residential,False,False,254.014,,"LINESTRING (10.1983386 52.4632607, 10.2009045 52.4630239, 10.2020457 52.4629186)",,,,
59381593,Katenser Weg,residential,False,False,107.674,,"LINESTRING (10.1983386 52.4632607, 10.1989526 52.4638267, 10.1991732 52.4640326, 10.1992178 52.4640672)",,,,
26661453,Herrschaftsweg,unclassified,False,True,152.56400000000002,,"LINESTRING (10.2043491 52.4674277, 10.2040312 52.4675503, 10.20313 52.4683414, 10.2029584 52.4684878)",,,,
32862168,Marktstraße,tertiary,False,False,191.981,30,"LINESTRING (10.2043491 52.4674277, 10.2043596 52.4673396, 10.204381 52.4672465, 10.2044132 52.4671288, 10.2045231 52.4667929, 10.2045634 52.4666452, 10.2045903 52.4665161, 10.2046144 52.4663723, 10.2046386 52.4661437, 10.2046546 52.4660683, 10.2046851 52.4659668, 10.2047297 52.4658273, 10.2047799 52.4657242)",,,,
27028410,Hünenburgstraße,residential,False,True,189.842,,"LINESTRING (10.2029584 52.4684878, 10.2001579 52.4685527)",,,,
26661453,Herrschaftsweg,unclassified,False,False,152.564,,"LINESTRING (10.2029584 52.4684878, 10.20313 52.4683414, 10.2040312 52.4675503, 10.2043491 52.4674277)",,,,
25425205,Weststraße,residential,False,False,113.2,,"LINESTRING (10.1952545 52.4642771, 10.1953974 52.4652914)",,,,
26037362,Am Mühlenberge,residential,False,True,99.44399999999999,,"LINESTRING (10.1952545 52.4642771, 10.1952372 52.4641182, 10.1952172 52.4639627, 10.1951346 52.4633858)",,,,
27104357,Burgdorfer Straße,secondary,False,True,269.51800000000003,50,"LINESTRING (10.1952545 52.4642771, 10.1957383 52.4642511, 10.196378 52.4642156, 10.1965839 52.4642042, 10.1967466 52.464196, 10.1968505 52.4641908, 10.1972806 52.4641709, 10.1977887 52.4641475, 10.1990149 52.4640787, 10.1992178 52.4640672)",L 387,,2,
25993747,Pastor-Lütkemann-Straße,living_street,False,False,81.371,,"LINESTRING (10.2044632 52.4608922, 10.2056478 52.4607716)",,,,
25993747,Pastor-Lütkemann-Straße,living_street,False,True,81.371,,"LINESTRING (10.2056478 52.4607716, 10.2044632 52.4608922)",,,,
25993672,Pastor-Lütkemann-Straße,living_street,False,False,71.158,,"LINESTRING (10.2056478 52.4607716, 10.2056061 52.460604, 10.2055168 52.4603617, 10.205353 52.4601633)",,,,
"[25993747, 23376483]","['Pastor-Lütkemann-Straße', 'Eigenstraße']","['living_street', 'residential']",False,False,134.86200000000002,30,"LINESTRING (10.2056478 52.4607716, 10.2062122 52.4607229, 10.2063005 52.4610555, 10.2064391 52.4615773)",,,,
25993672,Pastor-Lütkemann-Straße,living_street,False,True,71.158,,"LINESTRING (10.205353 52.4601633, 10.2055168 52.4603617, 10.2056061 52.460604, 10.2056478 52.4607716)",,,,
26393226,Pastor-Lütkemann-Straße,living_street,False,False,72.57300000000001,,"LINESTRING (10.205353 52.4601633, 10.2048916 52.4601975, 10.2046515 52.4601862, 10.2042904 52.4602208)",,,,
23119614,Dollberger Straße,secondary,False,False,25.971,50,"LINESTRING (10.2010754 52.4610432, 10.2009663 52.4608193)",L 387,,2,
26037354,Marienstraße,residential,False,False,300.822,,"LINESTRING (10.2010754 52.4610432, 10.1968406 52.4618564)",,,,
23119614,Dollberger Straße,secondary,False,True,115.959,50,"LINESTRING (10.2010754 52.4610432, 10.2012329 52.4613322, 10.2013329 52.4615288, 10.2014433 52.4617379, 10.2015917 52.4620374)",L 387,,2,
26037354,Marienstraße,residential,False,True,300.822,,"LINESTRING (10.1968406 52.4618564, 10.2010754 52.4610432)",,,,
59381593,Katenser Weg,residential,False,True,72.666,,"LINESTRING (10.1968406 52.4618564, 10.196254 52.4613093)",,,,
59381593,Katenser Weg,residential,False,False,91.149,,"LINESTRING (10.1968406 52.4618564, 10.1973831 52.4623584, 10.1975793 52.4625415)",,,,
26037355,Bebbenstraße,residential,False,False,226.56099999999998,30,"LINESTRING (10.2094468 52.4622965, 10.2092123 52.461369, 10.2091404 52.4613296, 10.2090694 52.4613359, 10.2085128 52.4613849, 10.2082668 52.4614065, 10.2079421 52.4614356, 10.207451 52.4614791)",,,,
32862161,Dedenhäuser Straße,tertiary,False,True,95.775,,"LINESTRING (10.2094468 52.4622965, 10.209068 52.4625664, 10.208528 52.4629511)",K 128,,,
26037355,Bebbenstraße,residential,False,False,69.421,30,"LINESTRING (10.207451 52.4614791, 10.2064391 52.4615773)",,,,
26037355,Bebbenstraße,residential,False,True,226.561,30,"LINESTRING (10.207451 52.4614791, 10.2079421 52.4614356, 10.2082668 52.4614065, 10.2085128 52.4613849, 10.2090694 52.4613359, 10.2091404 52.4613296, 10.2092123 52.461369, 10.2094468 52.4622965)",,,,
26037358,Schulstraße,residential,False,False,202.264,30,"LINESTRING (10.207451 52.4614791, 10.2078472 52.4629411, 10.2079181 52.4631917, 10.2079943 52.4632604)",,,,
26835789,Katenser Weg,residential,False,True,24.489,,"LINESTRING (10.1953518 52.4604893, 10.1951478 52.4603075)",,,,
"[59381596, 26835789]",Katenser Weg,residential,False,False,109.78200000000001,30,"LINESTRING (10.1953518 52.4604893, 10.1954966 52.4606294, 10.1956012 52.4607243, 10.1958845 52.460977, 10.1960927 52.4611657, 10.196254 52.4613093)",,,,
59381593,Katenser Weg,residential,False,False,72.666,,"LINESTRING (10.196254 52.4613093, 10.1968406 52.4618564)",,,,
26037362,Am Mühlenberge,residential,False,False,42.129,,"LINESTRING (10.196254 52.4613093, 10.1961942 52.4613296, 10.1957147 52.4614979)",,,,
"[59381596, 26835789]",Katenser Weg,residential,False,True,109.782,30,"LINESTRING (10.196254 52.4613093, 10.1960927 52.4611657, 10.1958845 52.460977, 10.1956012 52.4607243, 10.1954966 52.4606294, 10.1953518 52.4604893)",,,,
26037362,Am Mühlenberge,residential,False,False,159.549,,"LINESTRING (10.1957147 52.4614979, 10.1951189 52.4617084, 10.1949642 52.4618616, 10.1949507 52.4620273, 10.1950501 52.462694)",,,,
26037362,Am Mühlenberge,residential,False,True,42.129,,"LINESTRING (10.1957147 52.4614979, 10.1961942 52.4613296, 10.196254 52.4613093)",,,,
26661499,Schmiedestraße,residential,True,False,71.699,30,"LINESTRING (10.2086042 52.4657589, 10.2091283 52.4663191)",,,,
26131408,Bergstraße,residential,False,True,105.23100000000001,30,"LINESTRING (10.2086042 52.4657589, 10.2074662 52.4661747, 10.207272 52.4662456)",,,,
32862166,Kaiserstraße,tertiary,False,True,40.525,30,"LINESTRING (10.207272 52.4662456, 10.2067096 52.4661214)",,,,
26131408,Bergstraße,residential,False,False,105.23100000000001,30,"LINESTRING (10.207272 52.4662456, 10.2074662 52.4661747, 10.2086042 52.4657589)",,,,
32862166,Kaiserstraße,tertiary,False,False,42.167,30,"LINESTRING (10.207272 52.4662456, 10.2075093 52.466299, 10.2078559 52.466377)",,,,
24150314,Jägerstraße,residential,False,True,14.603,30,"LINESTRING (10.2063266 52.4669891, 10.2063507 52.4668586)",,,,2.5
27028370,Junkernhof,residential,False,False,50.171,30,"LINESTRING (10.2087204 52.4668059, 10.208854 52.4672497)",,,,
27028380,Runde Straße,residential,False,True,2.104,30,"LINESTRING (10.2087204 52.4668059, 10.2086894 52.466807)",,,,
27028380,Runde Straße,residential,False,False,39.85,30,"LINESTRING (10.2087204 52.4668059, 10.2090043 52.4667971, 10.2092841 52.4667247)",,,,
26393226,Pastor-Lütkemann-Straße,living_street,False,True,72.573,,"LINESTRING (10.2042904 52.4602208, 10.2046515 52.4601862, 10.2048916 52.4601975, 10.205353 52.4601633)",,,,
488523223,Thielenplatz,residential,True,False,8.575,30,"LINESTRING (10.2072127 52.4641736, 10.2071794 52.464248)",,roundabout,,
488523223,Thielenplatz,residential,True,False,21.909,30,"LINESTRING (10.2069453 52.4642496, 10.2069084 52.4641961, 10.206958 52.4641193, 10.2070422 52.4640957)",,roundabout,,
23119614,Dollberger Straße,secondary,False,True,40.675,50,"LINESTRING (10.200492 52.4599241, 10.2005321 52.4600006, 10.2006102 52.4601503, 10.2006749 52.4602725)",L 387,,2,
26661450,Eichendorffstraße,residential,False,False,62.839,,"LINESTRING (10.200492 52.4599241, 10.1999117 52.460013, 10.1995932 52.4600635)",,,,
26661450,Eichendorffstraße,residential,False,True,100.23100000000001,,"LINESTRING (10.1981609 52.4602891, 10.1984594 52.4602421, 10.1995932 52.4600635)",,,,
26626147,Bäckerstraße,residential,True,False,5.841,30,"LINESTRING (10.2069025 52.4642952, 10.2069453 52.4642496)",,,,
26661499,Schmiedestraße,residential,True,False,193.758,30,"LINESTRING (10.2071794 52.464248, 10.2086042 52.4657589)",,,,
488523223,Thielenplatz,residential,True,False,17.747999999999998,30,"LINESTRING (10.2071794 52.464248, 10.2071032 52.4642783, 10.2069934 52.4642722, 10.2069453 52.4642496)",,roundabout,,
25425205,Weststraße,residential,False,True,84.107,,"LINESTRING (10.1958244 52.4686862, 10.1957367 52.4679317)",,,,
26661487,Hünenburgstraße,residential,False,False,293.925,30,"LINESTRING (10.1958244 52.4686862, 10.1979921 52.4686202, 10.1999004 52.4685621, 10.2001579 52.4685527)",,,,
