osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge,tunnel
179860010,Friedhofstraße,secondary,False,True,59.297000000000004,"LINESTRING (9.7592497 47.91687, 9.7592915 47.9169999, 9.7592546 47.9170842, 9.7591708 47.9171793, 9.7591021 47.9172381, 9.7589695 47.9173294)",,L 316,50,,
"[156125794, 1060191423]",Wurzacher Straße,secondary,False,False,81.854,"LINESTRING (9.759508 47.9197864, 9.7590134 47.9197088, 9.7587588 47.9196766, 9.7586726 47.9196635, 9.7585642 47.919647, 9.7585096 47.9196321, 9.758466 47.919593)",2,L 300,30,,
"[131751256, 700192800]",Bleichestraße,secondary,False,False,97.833,"LINESTRING (9.7511675 47.9213727, 9.7511942 47.921428, 9.7512467 47.9214818, 9.7513152 47.9215413, 9.7516916 47.9218273, 9.7517241 47.9218638, 9.7517435 47.9218965, 9.7517686 47.9219772, 9.7517591 47.922062, 9.7517327 47.9221149)",2,L 275,50,,
181339838,Am Hofgarten,residential,False,False,73.449,"LINESTRING (9.7511675 47.9213727, 9.7510648 47.9213738, 9.7510042 47.9213783, 9.7509436 47.9214112, 9.7508872 47.9214539, 9.7507789 47.9215997, 9.7506646 47.92179, 9.7505969 47.9218479)",,,,,
"[822411280, 822411281, 662709338, 156125771]",Bleichestraße,secondary,False,True,58.938,"LINESTRING (9.7511675 47.9213727, 9.7511677 47.9213263, 9.7511786 47.9212789, 9.7511985 47.9212337, 9.7512413 47.9211741, 9.751296 47.9211331, 9.7513618 47.9210889, 9.7514102 47.9210563, 9.7515762 47.9209427)","['2', '3']",L 275,50,yes,
"[692543250, 39434847]",Am Stadtgraben,secondary,False,False,97.654,"LINESTRING (9.7579921 47.9189065, 9.7579455 47.9188544, 9.7579145 47.9188083, 9.7579056 47.91875, 9.7578983 47.9187043, 9.7579052 47.9185333, 9.7578941 47.9184424, 9.7578657 47.9183482, 9.7578389 47.9182642, 9.7578067 47.9181738, 9.7577928 47.9181413, 9.7577772 47.9181181, 9.7577517 47.9180889, 9.7577133 47.9180698)",,L 300,"['50', '30']",,
156125779,Muschgaystraße,secondary,False,True,93.257,"LINESTRING (9.7579921 47.9189065, 9.7580554 47.9189553, 9.7582033 47.91901, 9.7583088 47.9190664, 9.7583813 47.9191165, 9.7584102 47.9191397, 9.7584336 47.9191584, 9.7584755 47.9192291, 9.7584766 47.9193274, 9.758445 47.919442, 9.7584388 47.9194668, 9.758437 47.9194968, 9.7584357 47.9195382, 9.758466 47.919593)",,L 300,30,,
183420770,Am Stadtgraben,residential,False,True,43.650999999999996,"LINESTRING (9.7579921 47.9189065, 9.7578794 47.9189724, 9.7578399 47.9190496, 9.7578396 47.9190735, 9.7578376 47.9192603)",,,,,
179860010,Friedhofstraße,secondary,False,False,59.297,"LINESTRING (9.7589695 47.9173294, 9.7591021 47.9172381, 9.7591708 47.9171793, 9.7592546 47.9170842, 9.7592915 47.9169999, 9.7592497 47.91687)",,L 316,50,,
"[179860010, 1230077623]",Friedhofstraße,secondary,False,True,124.78500000000001,"LINESTRING (9.7589695 47.9173294, 9.7582589 47.9177471, 9.758043 47.9178741, 9.7579106 47.9179565, 9.7577731 47.9180237, 9.7577133 47.9180698)",,L 316,50,,
183420770,Am Stadtgraben,residential,False,False,27.136000000000003,"LINESTRING (9.7576905 47.9194813, 9.7577385 47.9194407, 9.7578376 47.9192603)",,,,,
183420778,Rosmaringasse,residential,False,True,107.962,"LINESTRING (9.7576905 47.9194813, 9.7576358 47.9196566, 9.7576169 47.9196856, 9.757572 47.9196902, 9.7572992 47.9197096, 9.7571227 47.9197373, 9.7567309 47.9198145, 9.7566359 47.9198271, 9.7565762 47.9198289, 9.756508 47.9198266)",,,,,
"[366953626, 183420787, 131380366]",Wurzacher Straße,living_street,False,False,44.778,"LINESTRING (9.7576905 47.9194813, 9.7578012 47.9195026, 9.7578811 47.919525, 9.7579072 47.9195322, 9.7579998 47.9195578, 9.7582567 47.919615)",,,,,building_passage
183420787,Wurzacher Straße,living_street,False,True,104.994,"LINESTRING (9.7576905 47.9194813, 9.7574896 47.9194508, 9.7572704 47.9194428, 9.7570736 47.9194529, 9.7569062 47.9194748, 9.7567185 47.9194986, 9.7566307 47.9195094, 9.7564602 47.9195411, 9.7563951 47.9195523, 9.7563051 47.9195614)",,,,,
40148380,Biberacher Straße,tertiary,False,False,66.68299999999999,"LINESTRING (9.7521668 47.9226085, 9.7519883 47.9222557, 9.7519276 47.922193, 9.7518247 47.9221468, 9.7517327 47.9221149)",,,,,
40148380,Biberacher Straße,tertiary,False,True,217.428,"LINESTRING (9.7521668 47.9226085, 9.7522658 47.9228688, 9.7523138 47.9230349, 9.7523081 47.9231201, 9.7522906 47.923196, 9.7522618 47.9232694, 9.7522003 47.9233869, 9.7521272 47.9234887, 9.7519839 47.9237519, 9.7519672 47.9238462, 9.7519767 47.9239398, 9.7520153 47.9240177, 9.752072 47.9240737, 9.7521586 47.9241338, 9.752293 47.9241878, 9.7524031 47.9242224, 9.7524917 47.9242456, 9.752619 47.924273)",,,,,
181339859,Schwanenberg,residential,False,False,79.167,"LINESTRING (9.7521668 47.9226085, 9.7524667 47.9225444, 9.7529338 47.9224385, 9.7531781 47.9223906)",,,,,
33384665,Friedhofstraße,secondary,False,False,66.927,"LINESTRING (9.7544726 47.9188206, 9.7546271 47.9188382, 9.7552746 47.9189064, 9.7553605 47.9189076)",,L 316,50,,
"[156125774, 330261231]",Frauenbergstraße,secondary,False,False,293.354,"LINESTRING (9.7544726 47.9188206, 9.7544819 47.9187608, 9.7544721 47.9187086, 9.7544536 47.918653, 9.7544265 47.9186081, 9.7543901 47.9185734, 9.7543354 47.9185272, 9.7541635 47.9184254, 9.754053 47.9183704, 9.7538965 47.9182996, 9.7536599 47.9181968, 9.7528412 47.9178881, 9.7523984 47.9177335, 9.7522733 47.9176898, 9.7520263 47.9176036, 9.7513834 47.9173274)",,L 275,30,,
"[574357569, 822411276, 822411277, 822411278, 822411279]",Bleichestraße,secondary,False,False,124.637,"LINESTRING (9.7544726 47.9188206, 9.754333 47.9189713, 9.7542869 47.9190157, 9.7541813 47.9191046, 9.7539894 47.9192611, 9.7539219 47.9193172, 9.7538756 47.9193518, 9.7537596 47.9194385, 9.753717 47.9194703, 9.7535862 47.9195681, 9.7534197 47.9196885)","['2', '3']",L 275,50,,
33384665,Friedhofstraße,secondary,False,True,66.92699999999999,"LINESTRING (9.7553605 47.9189076, 9.7552746 47.9189064, 9.7546271 47.9188382, 9.7544726 47.9188206)",,L 316,50,,
"[330261223, 700139315, 179573215]",Am Ravensburger Tor,living_street,False,False,47.434,"LINESTRING (9.7553605 47.9189076, 9.7553667 47.9189775, 9.7553885 47.9190709, 9.7554026 47.9192277, 9.7554235 47.9193317)",,,,,
"[1015226819, 691741095]",Friedhofstraße,secondary,False,False,201.33,"LINESTRING (9.7553605 47.9189076, 9.7555194 47.9188793, 9.7556882 47.9188184, 9.7568998 47.9183202, 9.7571129 47.9182297, 9.7572149 47.918188, 9.7574023 47.9181118, 9.757441 47.9180948, 9.7574868 47.9180786, 9.7575427 47.9180639, 9.7576323 47.9180543, 9.7577133 47.9180698)",2,L 316,50,,
40148380,Biberacher Straße,tertiary,False,True,66.683,"LINESTRING (9.7517327 47.9221149, 9.7518247 47.9221468, 9.7519276 47.922193, 9.7519883 47.9222557, 9.7521668 47.9226085)",,,,,
156125762,Bahnhofstraße,secondary,False,False,70.01700000000001,"LINESTRING (9.7517327 47.9221149, 9.7516831 47.9221702, 9.7513576 47.922428, 9.7512467 47.9225158, 9.7511383 47.9226016)",2,L 275,50,,
"[700192800, 131751256]",Bleichestraße,secondary,False,True,97.83299999999998,"LINESTRING (9.7517327 47.9221149, 9.7517591 47.922062, 9.7517686 47.9219772, 9.7517435 47.9218965, 9.7517241 47.9218638, 9.7516916 47.9218273, 9.7513152 47.9215413, 9.7512467 47.9214818, 9.7511942 47.921428, 9.7511675 47.9213727)",2,L 275,50,,
131758203,Rosmaringasse,living_street,False,False,38.907999999999994,"LINESTRING (9.7563051 47.9195614, 9.7563267 47.9196901, 9.7563201 47.9197625, 9.7564731 47.9197931, 9.756508 47.9198266)",,,,,
183420787,Wurzacher Straße,living_street,False,False,104.994,"LINESTRING (9.7563051 47.9195614, 9.7563951 47.9195523, 9.7564602 47.9195411, 9.7566307 47.9195094, 9.7567185 47.9194986, 9.7569062 47.9194748, 9.7570736 47.9194529, 9.7572704 47.9194428, 9.7574896 47.9194508, 9.7576905 47.9194813)",,,,,
183420787,Wurzacher Straße,living_street,False,True,33.711,"LINESTRING (9.7563051 47.9195614, 9.7562219 47.9195648, 9.7559527 47.9195737, 9.7558547 47.9195622)",,,,,
40148380,Biberacher Straße,tertiary,False,False,156.98,"LINESTRING (9.7546262 47.9246861, 9.7545275 47.9246469, 9.7543879 47.9245987, 9.7540543 47.9245407, 9.7532942 47.9244119, 9.752619 47.924273)",,,,,
156125792,Steinenberger Straße,tertiary,False,True,32.507,"LINESTRING (9.7494746 47.9252911, 9.7495614 47.9250046)",,K 7943,50,,
181490503,Wolpertsheimer Weg,residential,False,True,48.977999999999994,"LINESTRING (9.7515075 47.9168967, 9.7514028 47.9173071, 9.7513834 47.9173274)",,,,,
156662869,Bei der Stadtmauer,residential,False,False,56.811,"LINESTRING (9.7538575 47.9200038, 9.7538967 47.9200201, 9.7539899 47.9200369, 9.7541232 47.9200737, 9.7543342 47.920119, 9.7545845 47.9201479)",,,,,
156662869,Bei der Stadtmauer,residential,False,True,48.022,"LINESTRING (9.7538575 47.9200038, 9.7538175 47.9199777, 9.7537829 47.9199413, 9.7537475 47.9199148, 9.7536129 47.9198125, 9.7535157 47.9197534, 9.7534197 47.9196885)",,,,,
183420772,Dreikönigsgasse,residential,False,False,21.197000000000003,"LINESTRING (9.7538575 47.9200038, 9.7537911 47.9200658, 9.753749 47.9201364, 9.7537355 47.9201736)",,,,,
156662869,Bei der Stadtmauer,residential,False,False,48.022000000000006,"LINESTRING (9.7534197 47.9196885, 9.7535157 47.9197534, 9.7536129 47.9198125, 9.7537475 47.9199148, 9.7537829 47.9199413, 9.7538175 47.9199777, 9.7538575 47.9200038)",,,,,
"[574357565, 156125766]",Bleichestraße,secondary,False,False,197.33,"LINESTRING (9.7534197 47.9196885, 9.753263 47.9197835, 9.7530956 47.9198751, 9.7529144 47.9199456, 9.7524725 47.9202028, 9.7523551 47.9202869, 9.752293 47.9203272, 9.7522426 47.9203709, 9.7521063 47.920489, 9.7519902 47.9206093, 9.7519258 47.9206761, 9.7518281 47.9207583, 9.7515762 47.9209427)","['2', '3']",L 275,50,,
"[574357569, 822411276, 822411277, 822411278, 822411279]",Bleichestraße,secondary,False,True,124.63700000000001,"LINESTRING (9.7534197 47.9196885, 9.7535862 47.9195681, 9.753717 47.9194703, 9.7537596 47.9194385, 9.7538756 47.9193518, 9.7539219 47.9193172, 9.7539894 47.9192611, 9.7541813 47.9191046, 9.7542869 47.9190157, 9.754333 47.9189713, 9.7544726 47.9188206)","['2', '3']",L 275,50,,
330261233,Hauptstraße,living_street,False,True,16.63,"LINESTRING (9.7553639 47.9206616, 9.7555604 47.9205907)",,,,,
181339876,Adlergasse,residential,False,False,63.727000000000004,"LINESTRING (9.7553639 47.9206616, 9.7554749 47.9208214, 9.7554785 47.9208915, 9.7555221 47.920991, 9.7555835 47.9210786, 9.755693 47.9211813)",,,,,
"[330261233, 182745023]","['Hauptstraße', 'Ulrich-Kuderer-Straße']","['living_street', 'residential']",False,False,110.5,"LINESTRING (9.7553639 47.9206616, 9.7548406 47.9207934, 9.7552802 47.9212641, 9.7553253 47.9213203)",,,,,
183420776,Hauptstraße,living_street,False,True,16.794,"LINESTRING (9.7523401 47.9212442, 9.7525464 47.9211834)",,,,,
183420776,Hauptstraße,living_street,False,False,16.794,"LINESTRING (9.7525464 47.9211834, 9.7523401 47.9212442)",,,,,
183420776,Hauptstraße,living_street,False,True,13.937,"LINESTRING (9.7525464 47.9211834, 9.7527239 47.9211439)",,,,,
"[502317332, 220773637]",Klosterhof,residential,False,"[False, True]",180.605,"LINESTRING (9.7525464 47.9211834, 9.7526435 47.9212598, 9.7528175 47.9213914, 9.7532535 47.9217591, 9.7530185 47.9218751, 9.7528982 47.9219147, 9.7528003 47.9219401, 9.7526902 47.921941, 9.752519 47.9218939, 9.7524067 47.9218407, 9.7522663 47.9217589, 9.7521302 47.9217011)",,,,,
156662898,Hauptstraße,living_street,False,False,30.682,"LINESTRING (9.7558547 47.9195622, 9.7558372 47.9196299, 9.7558538 47.9197521, 9.7558471 47.9198365)",,,,,
183420787,Wurzacher Straße,living_street,False,False,33.711,"LINESTRING (9.7558547 47.9195622, 9.7559527 47.9195737, 9.7562219 47.9195648, 9.7563051 47.9195614)",,,,,
330261223,Am Ravensburger Tor,living_street,False,True,42.141000000000005,"LINESTRING (9.7558547 47.9195622, 9.755713 47.9195202, 9.7555807 47.9194637, 9.755531 47.9194355, 9.7554862 47.9193935, 9.7554235 47.9193317)",,,,,
182745048,Dreikönigsgasse,residential,False,False,80.405,"LINESTRING (9.7535756 47.9203143, 9.7540379 47.9206879, 9.7541126 47.9207661, 9.7541892 47.9209016)",,,,,
183420772,Dreikönigsgasse,residential,False,False,23.525,"LINESTRING (9.7535756 47.9203143, 9.7534848 47.9203505, 9.7532958 47.9204119)",,,,,
183420772,Dreikönigsgasse,residential,False,True,19.73,"LINESTRING (9.7535756 47.9203143, 9.7536292 47.9202701, 9.7536794 47.9202339, 9.7537355 47.9201736)",,,,,
182745037,Entenmoos,residential,False,False,71.00200000000001,"LINESTRING (9.7532958 47.9204119, 9.7534208 47.9206729, 9.7535312 47.9208877, 9.7535842 47.920929, 9.7536361 47.9210041)",,,,,
"[182745037, 182745055]","['Entenmoos', 'Ranzengasse']",residential,False,"[False, True]",97.991,"LINESTRING (9.7532958 47.9204119, 9.753123 47.9204536, 9.7528823 47.9205006, 9.7529676 47.9206697, 9.7530338 47.9208316, 9.7531451 47.9210637)",,,,,
183420772,Dreikönigsgasse,residential,False,True,23.525,"LINESTRING (9.7532958 47.9204119, 9.7534848 47.9203505, 9.7535756 47.9203143)",,,,,
181339863,Schulgasse,residential,False,True,19.382,"LINESTRING (9.7542442 47.9210695, 9.7541424 47.9209091)",,,,,
181339863,Schulgasse,residential,False,False,57.618,"LINESTRING (9.7542442 47.9210695, 9.7543749 47.9212455, 9.7541696 47.9213874, 9.7540778 47.9214511, 9.7540412 47.9214766)",,,,,
182745007,Am Kornhaus,residential,False,False,52.093,"LINESTRING (9.7542442 47.9210695, 9.7536824 47.9212324, 9.7536026 47.9212555)",,,,,
132105336,Gut-Betha-Platz,residential,False,True,14.818,"LINESTRING (9.7515762 47.9209427, 9.751702 47.9210459)",,,,,
"[574357565, 156125766]",Bleichestraße,secondary,False,True,197.33,"LINESTRING (9.7515762 47.9209427, 9.7518281 47.9207583, 9.7519258 47.9206761, 9.7519902 47.9206093, 9.7521063 47.920489, 9.7522426 47.9203709, 9.752293 47.9203272, 9.7523551 47.9202869, 9.7524725 47.9202028, 9.7529144 47.9199456, 9.7530956 47.9198751, 9.753263 47.9197835, 9.7534197 47.9196885)","['2', '3']",L 275,50,,
"[822411280, 822411281, 662709338, 156125771]",Bleichestraße,secondary,False,False,58.938,"LINESTRING (9.7515762 47.9209427, 9.7514102 47.9210563, 9.7513618 47.9210889, 9.751296 47.9211331, 9.7512413 47.9211741, 9.7511985 47.9212337, 9.7511786 47.9212789, 9.7511677 47.9213263, 9.7511675 47.9213727)","['2', '3']",L 275,50,yes,
183420772,Dreikönigsgasse,residential,False,False,19.73,"LINESTRING (9.7537355 47.9201736, 9.7536794 47.9202339, 9.7536292 47.9202701, 9.7535756 47.9203143)",,,,,
183420772,Dreikönigsgasse,residential,False,True,21.197000000000003,"LINESTRING (9.7537355 47.9201736, 9.753749 47.9201364, 9.7537911 47.9200658, 9.7538575 47.9200038)",,,,,
183420777,Hirschhof,residential,False,False,56.784,"LINESTRING (9.7537355 47.9201736, 9.7539731 47.9202751, 9.7540876 47.9203368, 9.7541359 47.9203974, 9.754162 47.9204422, 9.7541818 47.9204907, 9.7541997 47.9205457)",,,,,
182745037,Entenmoos,residential,False,True,71.002,"LINESTRING (9.7536361 47.9210041, 9.7535842 47.920929, 9.7535312 47.9208877, 9.7534208 47.9206729, 9.7532958 47.9204119)",,,,,
183420776,Hauptstraße,living_street,False,False,37.799,"LINESTRING (9.7536361 47.9210041, 9.7534008 47.92106, 9.753324 47.9210706, 9.7531451 47.9210637)",,,,,
183420776,Hauptstraße,living_street,False,True,39.192,"LINESTRING (9.7536361 47.9210041, 9.7540803 47.9209178, 9.7541424 47.9209091)",,,,,
182745061,Entenmoos,residential,False,True,57.954,"LINESTRING (9.7524412 47.9206602, 9.7524515 47.9206992, 9.7525219 47.9208351, 9.752638 47.9209883, 9.7527239 47.9211439)",,,,,
183420776,Hauptstraße,living_street,False,False,13.937,"LINESTRING (9.7527239 47.9211439, 9.7525464 47.9211834)",,,,,
182745061,Entenmoos,residential,False,False,57.95400000000001,"LINESTRING (9.7527239 47.9211439, 9.752638 47.9209883, 9.7525219 47.9208351, 9.7524515 47.9206992, 9.7524412 47.9206602)",,,,,
183420776,Hauptstraße,living_street,False,True,32.647999999999996,"LINESTRING (9.7527239 47.9211439, 9.7528378 47.9211268, 9.7531451 47.9210637)",,,,,
182745023,Ulrich-Kuderer-Straße,residential,False,True,42.68,"LINESTRING (9.755633 47.9216439, 9.755348 47.921349, 9.7553253 47.9213203)",,,,,
181339863,Schulgasse,residential,False,False,19.382,"LINESTRING (9.7541424 47.9209091, 9.7542442 47.9210695)",,,,,
183420776,Hauptstraße,living_street,False,True,3.586,"LINESTRING (9.7541424 47.9209091, 9.7541892 47.9209016)",,,,,
183420776,Hauptstraße,living_street,False,False,39.192,"LINESTRING (9.7541424 47.9209091, 9.7540803 47.9209178, 9.7536361 47.9210041)",,,,,
182745007,Am Kornhaus,residential,False,True,52.093,"LINESTRING (9.7536026 47.9212555, 9.7536824 47.9212324, 9.7542442 47.9210695)",,,,,
156662898,Hauptstraße,living_street,False,False,88.25699999999999,"LINESTRING (9.7558471 47.9198365, 9.7558384 47.9198962, 9.7558291 47.9199607, 9.7557984 47.9201286, 9.7557741 47.9202566, 9.7557328 47.9204008, 9.7556607 47.9205061, 9.7555604 47.9205907)",,,,,
156662898,Hauptstraße,living_street,False,True,30.682000000000002,"LINESTRING (9.7558471 47.9198365, 9.7558538 47.9197521, 9.7558372 47.9196299, 9.7558547 47.9195622)",,,,,
693900999,Oberamteigasse,living_street,False,False,47.298,"LINESTRING (9.7558471 47.9198365, 9.7559908 47.9198649, 9.7564647 47.9199337)",,,,,
182745024,Oberamteigasse,residential,False,False,47.818,"LINESTRING (9.7564647 47.9199337, 9.7565438 47.9199782, 9.7566734 47.9200037, 9.7568529 47.9200426, 9.7569025 47.9200501, 9.7569831 47.9201457)",,,,,
183420778,Rosmaringasse,residential,False,False,12.415000000000001,"LINESTRING (9.7564647 47.9199337, 9.7564867 47.9198575, 9.756508 47.9198266)",,,,,
693900999,Oberamteigasse,living_street,False,True,47.298,"LINESTRING (9.7564647 47.9199337, 9.7559908 47.9198649, 9.7558471 47.9198365)",,,,,
131758195,Herrgottsgasse,residential,False,True,180.56599999999997,"LINESTRING (9.7578376 47.9192603, 9.7571971 47.9192302, 9.7567233 47.919244, 9.756407 47.919271, 9.7561914 47.919279, 9.7556875 47.9193115, 9.7554235 47.9193317)",,,,,
183420770,Am Stadtgraben,residential,False,False,43.650999999999996,"LINESTRING (9.7578376 47.9192603, 9.7578396 47.9190735, 9.7578399 47.9190496, 9.7578794 47.9189724, 9.7579921 47.9189065)",,,,,
183420770,Am Stadtgraben,residential,False,True,27.136000000000003,"LINESTRING (9.7578376 47.9192603, 9.7577385 47.9194407, 9.7576905 47.9194813)",,,,,
183420776,Hauptstraße,living_street,False,False,3.586,"LINESTRING (9.7541892 47.9209016, 9.7541424 47.9209091)",,,,,
182745048,Dreikönigsgasse,residential,False,True,80.405,"LINESTRING (9.7541892 47.9209016, 9.7541126 47.9207661, 9.7540379 47.9206879, 9.7535756 47.9203143)",,,,,
"[183420776, 181339889]","['Hauptstraße', 'Wettgasse']","['living_street', 'residential']",False,"[False, True]",101.56700000000001,"LINESTRING (9.7541892 47.9209016, 9.7543697 47.9208662, 9.7545688 47.9211357, 9.754696 47.9213052, 9.7548051 47.9215017, 9.7548418 47.9215449, 9.7548723 47.9215764)",,,,,
183420767,Adlergasse,residential,False,False,31.459,"LINESTRING (9.755693 47.9211813, 9.7553253 47.9213203)",,,,,
181339876,Adlergasse,residential,False,False,36.402,"LINESTRING (9.755693 47.9211813, 9.7557774 47.9212718, 9.7558178 47.9213074, 9.7559557 47.9214571)",,,,,
181339876,Adlergasse,residential,False,True,63.727000000000004,"LINESTRING (9.755693 47.9211813, 9.7555835 47.9210786, 9.7555221 47.920991, 9.7554785 47.9208915, 9.7554749 47.9208214, 9.7553639 47.9206616)",,,,,
330261233,Hauptstraße,living_street,False,False,16.63,"LINESTRING (9.7555604 47.9205907, 9.7553639 47.9206616)",,,,,
156662898,Hauptstraße,living_street,False,True,88.257,"LINESTRING (9.7555604 47.9205907, 9.7556607 47.9205061, 9.7557328 47.9204008, 9.7557741 47.9202566, 9.7557984 47.9201286, 9.7558291 47.9199607, 9.7558384 47.9198962, 9.7558471 47.9198365)",,,,,
251039702,Spitalhof,residential,False,True,53.774,"LINESTRING (9.7555604 47.9205907, 9.7556299 47.9206693, 9.7557179 47.9207137, 9.7558165 47.9207582, 9.7560009 47.9208252, 9.756139 47.920858)",,,,,
183420767,Adlergasse,residential,False,True,31.459,"LINESTRING (9.7553253 47.9213203, 9.755693 47.9211813)",,,,,
182745023,Ulrich-Kuderer-Straße,residential,False,False,42.68,"LINESTRING (9.7553253 47.9213203, 9.755348 47.921349, 9.755633 47.9216439)",,,,,
"[330261233, 182745023]","['Ulrich-Kuderer-Straße', 'Hauptstraße']","['residential', 'living_street']",False,True,110.5,"LINESTRING (9.7553253 47.9213203, 9.7552802 47.9212641, 9.7548406 47.9207934, 9.7553639 47.9206616)",,,,,
131600785,Brühlweg,residential,False,False,281.426,"LINESTRING (9.7489996 47.9228224, 9.7489101 47.9227257, 9.7487797 47.9225317, 9.7487569 47.9224717, 9.748737 47.9223919, 9.7487355 47.9222984, 9.748771 47.922154, 9.7488274 47.922017, 9.7489441 47.9218371, 9.748971 47.9217364, 9.7490106 47.9216073, 9.7490479 47.9215397, 9.749134 47.9214735, 9.7491977 47.9214577, 9.7492626 47.921466, 9.7493413 47.921499, 9.749408 47.9215316, 9.7497748 47.9216759, 9.7499241 47.921712, 9.7501154 47.921693, 9.7502079 47.9217028, 9.7505969 47.9218479)",,,,,
181339838,Am Hofgarten,residential,False,True,161.69,"LINESTRING (9.7489996 47.9228224, 9.7492499 47.9227181, 9.749715 47.9224599, 9.7501352 47.9221945, 9.7503883 47.9220169, 9.7505969 47.9218479)",,,,,
183420771,Brühlweg,residential,False,False,108.76700000000001,"LINESTRING (9.7489996 47.9228224, 9.7491552 47.9229642, 9.7491805 47.9230126, 9.7497305 47.9235237, 9.7498073 47.9235603, 9.7498876 47.9235808)",,,,,
156125792,Steinenberger Straße,tertiary,False,False,32.507,"LINESTRING (9.7495614 47.9250046, 9.7494746 47.9252911)",,K 7943,50,,
57403477,Steinstraße,unclassified,False,False,37.836,"LINESTRING (9.7495614 47.9250046, 9.7496944 47.925023, 9.7500587 47.9250734)",,,,,
"[1015226824, 690925282, 690925283]",Steinenberger Straße,tertiary,False,True,50.53,"LINESTRING (9.7495614 47.9250046, 9.7496071 47.9248263, 9.7496389 47.9246293, 9.7496437 47.924554)",3,K 7943,50,,
57403477,Steinstraße,unclassified,False,False,103.625,"LINESTRING (9.7500587 47.9250734, 9.750311 47.9251078, 9.750531 47.925154, 9.7507867 47.925211, 9.7511194 47.9252922, 9.7513819 47.9253558)",,,,,
57403477,Steinstraße,unclassified,False,True,37.836,"LINESTRING (9.7500587 47.9250734, 9.7496944 47.925023, 9.7495614 47.9250046)",,,,,
158450661,Seidenstraße,residential,False,False,80.793,"LINESTRING (9.7500587 47.9250734, 9.7500376 47.9251311, 9.7500316 47.9251745, 9.7500805 47.9252062, 9.7507568 47.9253443, 9.7508991 47.9253864)",,,,,
