osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,bridge,access,junction
"[299081433, 13994121, 16570163, 295264727]","['Habererplatz', 'Susanna-Waitzinger-Straße']",residential,False,True,344.015,,,,"LINESTRING (11.8346842 47.7862786, 11.8341059 47.7863024, 11.8340183 47.7863151, 11.8339464 47.7863398, 11.833863 47.7863853, 11.8337948 47.7864402, 11.8337514 47.786488, 11.8337216 47.7865387, 11.8337022 47.7865844, 11.8336649 47.7866641, 11.8336395 47.786707, 11.8336002 47.7867505, 11.8335539 47.7867965, 11.8335239 47.7868412, 11.8335078 47.7868885, 11.8335053 47.7869297, 11.8335009 47.7870038, 11.8334888 47.78706, 11.8334798 47.7871004, 11.8334521 47.7871386, 11.8334184 47.7871734, 11.8332981 47.7872204, 11.8333043 47.7873246, 11.8333569 47.7876498, 11.833531 47.7877071, 11.8335487 47.7881362, 11.8335625 47.7881548, 11.833592 47.7881639, 11.8337498 47.7881849, 11.8338338 47.7882131, 11.8339458 47.788246, 11.8339841 47.7882498, 11.834358 47.788256)",,,
11292419,Kolpingstraße,residential,True,False,66.33699999999999,,,,"LINESTRING (11.8335272 47.7908927, 11.8335698 47.7908246, 11.8336559 47.7907053, 11.8337417 47.7906152, 11.8338222 47.7905395, 11.8338598 47.790453, 11.8338624 47.790353)",,,
51498166,Schulberg,residential,False,False,44.525,,,,"LINESTRING (11.8335272 47.7908927, 11.8337256 47.7909864, 11.8338812 47.7910585, 11.8340358 47.7910962)",,,
22575627,Schinharlstraße,residential,False,False,118.765,,,,"LINESTRING (11.8307138 47.7920064, 11.831227 47.7930173)",,,
22575696,Dirnbergerweg,residential,False,True,120.70400000000001,,,30,"LINESTRING (11.83727 47.7912843, 11.837614 47.7910672, 11.8377147 47.791059, 11.8379207 47.7910417, 11.8385301 47.7910244, 11.8386588 47.7910244, 11.8387447 47.7910533)",,,
111735829,Münchner Straße,tertiary,False,True,37.186,,,30,"LINESTRING (11.83727 47.7912843, 11.8375184 47.7914357, 11.837633 47.791513)",,,
295264730,Münchner Straße,tertiary,False,False,53.547999999999995,,,30,"LINESTRING (11.83727 47.7912843, 11.8371504 47.7912194, 11.836748 47.7909807, 11.8367281 47.7909692)",,,
"[295264725, 22575709]",Franz-und-Johann-Wallach-Straße,residential,False,False,95.08000000000001,,,30,"LINESTRING (11.8387569 47.7902702, 11.8389163 47.7909379, 11.8389078 47.7909841, 11.8388391 47.7910187, 11.838779 47.7910302, 11.8387447 47.7910533)",,,
22575709,Franz-und-Johann-Wallach-Straße,residential,False,True,153.43,,,30,"LINESTRING (11.8387569 47.7902702, 11.8386742 47.7899163, 11.8385626 47.7895414, 11.8383137 47.7889244)",,,
22575746,Riezlerstraße,residential,False,True,143.108,,,30,"LINESTRING (11.8387569 47.7902702, 11.8381592 47.790343, 11.8378073 47.7904064, 11.8370172 47.790575, 11.8369425 47.7905164)",,,
22575696,Dirnbergerweg,residential,False,False,120.70400000000001,,,30,"LINESTRING (11.8387447 47.7910533, 11.8386588 47.7910244, 11.8385301 47.7910244, 11.8379207 47.7910417, 11.8377147 47.791059, 11.837614 47.7910672, 11.83727 47.7912843)",,,
"[22575709, 295264725]",Franz-und-Johann-Wallach-Straße,residential,False,True,95.08,,,30,"LINESTRING (11.8387447 47.7910533, 11.838779 47.7910302, 11.8388391 47.7910187, 11.8389078 47.7909841, 11.8389163 47.7909379, 11.8387569 47.7902702)",,,
295264726,Franz-und-Johann-Wallach-Straße,residential,False,False,80.67699999999999,,,30,"LINESTRING (11.8387447 47.7910533, 11.8387018 47.7910879, 11.8386588 47.7911455, 11.8386588 47.7911974, 11.8386932 47.7912493, 11.8388884 47.7914111, 11.8391824 47.7916357)",,,
48795239,Franz-und-Johann-Wallach-Straße,residential,False,False,8.308,,,30,"LINESTRING (11.8391824 47.7916357, 11.8392698 47.7915895)",,,
295264726,Franz-und-Johann-Wallach-Straße,residential,False,False,74.141,,,30,"LINESTRING (11.8391824 47.7916357, 11.8384954 47.7921169)",,,
295264726,Franz-und-Johann-Wallach-Straße,residential,False,True,80.677,,,30,"LINESTRING (11.8391824 47.7916357, 11.8388884 47.7914111, 11.8386932 47.7912493, 11.8386588 47.7911974, 11.8386588 47.7911455, 11.8387018 47.7910879, 11.8387447 47.7910533)",,,
735174815,Rosenheimer Straße,tertiary,False,False,21.36,4,,50,"LINESTRING (11.8383137 47.7889244, 11.8385918 47.7888798)",,,
22575709,Franz-und-Johann-Wallach-Straße,residential,False,False,153.43,,,30,"LINESTRING (11.8383137 47.7889244, 11.8385626 47.7895414, 11.8386742 47.7899163, 11.8387569 47.7902702)",,,
"[61723126, 61723607]",Rosenheimer Straße,tertiary,False,True,201.781,2,,50,"LINESTRING (11.8383137 47.7889244, 11.8378904 47.7890067, 11.837692 47.7890453, 11.837641 47.7890552, 11.8372073 47.7891396, 11.8364364 47.7892895, 11.8363396 47.7893083, 11.8360985 47.7893552, 11.8357162 47.7894214)",,,
22575748,Riezlerstraße,residential,False,True,30.538,,,30,"LINESTRING (11.8364697 47.7900238, 11.8368381 47.7899048)",,,
1244938114,Riezlerstraße,residential,False,True,52.238,,,30,"LINESTRING (11.8364697 47.7900238, 11.8358553 47.7902481)",,no,
22575746,Riezlerstraße,residential,False,False,65.328,,,30,"LINESTRING (11.8364697 47.7900238, 11.8366527 47.7902468, 11.8368294 47.7904221, 11.8369203 47.7904961, 11.8369425 47.7905164)",,,
22575748,Riezlerstraße,residential,False,False,30.538,,,30,"LINESTRING (11.8368381 47.7899048, 11.8364697 47.7900238)",,,
23031497,Schützenstraße,residential,False,False,166.291,,,,"LINESTRING (11.8301996 47.7943041, 11.83034 47.7940816, 11.830554 47.7937425, 11.8308467 47.7932787, 11.8309068 47.7931923, 11.8309736 47.7931204, 11.8310805 47.7930581, 11.831227 47.7930173)",,,
23031922,Zwergerweg,residential,False,False,59.799,,,,"LINESTRING (11.8386179 47.7869265, 11.8382874 47.7874163)",,,
23031925,Wessingerweg,residential,False,True,61.843,,,,"LINESTRING (11.8386179 47.7869265, 11.8388842 47.7874531)",,,
23031925,Wessingerweg,residential,False,False,61.843,,,,"LINESTRING (11.8388842 47.7874531, 11.8386179 47.7869265)",,,
11293851,Schlierseer Straße,residential,False,True,46.388000000000005,2,,,"LINESTRING (11.8343514 47.7886419, 11.8343461 47.7887571, 11.834331 47.7888368, 11.8343031 47.7888899, 11.8342522 47.7889535, 11.8341537 47.7890189)",,,
23031947,Salzweg,residential,False,True,32.225,,,,"LINESTRING (11.8343514 47.7886419, 11.8344045 47.788627, 11.8347493 47.78853)",,,
295264733,Schlierseer Straße,residential,False,False,42.913,2,,,"LINESTRING (11.8343514 47.7886419, 11.8343527 47.7885646, 11.834358 47.788256)",,,
23031947,Salzweg,residential,False,False,32.225,,,,"LINESTRING (11.8347493 47.78853, 11.8344045 47.788627, 11.8343514 47.7886419)",,,
48705558,Salzweg,residential,False,True,126.86800000000002,,,,"LINESTRING (11.8370819 47.788097, 11.8374313 47.7880226, 11.8373826 47.7878994, 11.8374346 47.7878116, 11.8375495 47.7877344, 11.8379723 47.7876313, 11.8382384 47.787574, 11.8383434 47.787553)",,,
11294322,Bahnhofstraße,residential,False,False,28.838,,,,"LINESTRING (11.8309975 47.7895968, 11.8309847 47.7893376)",,,
11294322,Bahnhofstraße,residential,False,True,21.104,,,,"LINESTRING (11.8309975 47.7895968, 11.8309599 47.7897849)",,,
38663301,Manhardtwinkl,residential,False,True,53.958999999999996,,,,"LINESTRING (11.8309975 47.7895968, 11.8313145 47.7895953, 11.8313751 47.7895945, 11.8314704 47.7895946, 11.8317195 47.7896021)",,,
28116865,Marienplatz,residential,True,False,21.007,,,,"LINESTRING (11.8321383 47.7895953, 11.8318575 47.7896053)",,,
15226940,Marienplatz,residential,False,True,55.055,,,,"LINESTRING (11.8321383 47.7895953, 11.8320962 47.7896937, 11.8320834 47.7897921, 11.832092 47.7899021, 11.8321397 47.7900831)",,,
38663302,Heimbucherwinkl,residential,False,True,16.758,,,,"LINESTRING (11.8321383 47.7895953, 11.8321737 47.7895108, 11.8322093 47.7894526)",,,
45060078,Manhardtwinkl,residential,False,False,49.404,,,,"LINESTRING (11.8317195 47.7896021, 11.8316729 47.7891589)",,,
38663301,Manhardtwinkl,residential,False,False,53.959,,,,"LINESTRING (11.8317195 47.7896021, 11.8314704 47.7895946, 11.8313751 47.7895945, 11.8313145 47.7895953, 11.8309975 47.7895968)",,,
29359700,Kreuzberg,residential,False,True,182.775,,,30,"LINESTRING (11.8283694 47.7873351, 11.828186 47.7870561, 11.8278489 47.7865217, 11.827366 47.7858363)",,,
303988004,Tölzer Straße,tertiary,False,True,17.394,,,50,"LINESTRING (11.8296298 47.7895328, 11.8295286 47.78953, 11.8294009 47.7895088)",,,
"[60739794, 1131852844]",Albert-Schweitzer-Straße,residential,False,True,47.07899999999999,,,50,"LINESTRING (11.8296298 47.7895328, 11.8295692 47.7896504, 11.8294995 47.7897238, 11.8293289 47.789902)",,,
"[1131852845, 11952774]",Bergwerkstraße,residential,False,True,500.46900000000005,,,,"LINESTRING (11.8296298 47.7895328, 11.8297243 47.7896594, 11.8298101 47.7898327, 11.8299207 47.7902694, 11.8300914 47.7909492, 11.8301365 47.7911251, 11.8301866 47.7912845, 11.8302205 47.7914316, 11.8302341 47.7915861, 11.8301873 47.7917421, 11.8300886 47.7919599, 11.8295473 47.793001, 11.8290863 47.7938562)",,,
"[106183611, 1080233983, 1131852846, 30665175]","['Frühlingstraße', 'Johannisbrücke', 'Tölzer Straße']",tertiary,False,"[False, True]",63.24999999999999,,,50,"LINESTRING (11.8296298 47.7895328, 11.829703 47.7895298, 11.829922 47.7894818, 11.8300723 47.7894444, 11.8300984 47.789439, 11.8302667 47.7894114, 11.8302948 47.7894112, 11.8303133 47.7894114, 11.8304403 47.7894432)",yes,,
30149905,Lindenplatz,residential,False,False,164.868,,,,"LINESTRING (11.8302291 47.7873589, 11.8305118 47.7871889, 11.8307283 47.7870615, 11.8309047 47.7869533, 11.8310884 47.7868107, 11.8310806 47.7867777, 11.8310443 47.7867431, 11.8309425 47.7866867, 11.8308015 47.7866225, 11.8305643 47.7865132, 11.8304692 47.7864773, 11.8303932 47.7864531, 11.83027 47.7864425)",,,
44597885,Lindenplatz,residential,False,True,98.736,,,,"LINESTRING (11.8302291 47.7873589, 11.8301817 47.7873926, 11.8300036 47.7875194, 11.8295487 47.7877212, 11.8293568 47.7877782, 11.8292709 47.7878014, 11.829145 47.7878505)",,,
"[44649440, 44572152, 44572151]",Badstraße,residential,False,False,66.14800000000001,,,30,"LINESTRING (11.8302291 47.7873589, 11.8303554 47.7874571, 11.8303843 47.7874887, 11.8304724 47.7875544, 11.8306888 47.7877494, 11.8308165 47.7877932)",yes,,
44649440,Badstraße,residential,False,True,76.12100000000001,,,30,"LINESTRING (11.8302291 47.7873589, 11.8301494 47.7872925, 11.8300066 47.7871806, 11.8298719 47.787086, 11.8297045 47.7867854)",,,
30389190,Badstraße,residential,False,False,40.109,,,,"LINESTRING (11.83062 47.7861757, 11.830507 47.7862471, 11.8303514 47.786338, 11.83027 47.7864425)",,,
30149905,Lindenplatz,residential,False,True,164.868,,,,"LINESTRING (11.83027 47.7864425, 11.8303932 47.7864531, 11.8304692 47.7864773, 11.8305643 47.7865132, 11.8308015 47.7866225, 11.8309425 47.7866867, 11.8310443 47.7867431, 11.8310806 47.7867777, 11.8310884 47.7868107, 11.8309047 47.7869533, 11.8307283 47.7870615, 11.8305118 47.7871889, 11.8302291 47.7873589)",,,
30389190,Badstraße,residential,False,False,67.752,,,,"LINESTRING (11.83027 47.7864425, 11.8300783 47.7867763, 11.8299627 47.7867838, 11.8297045 47.7867854)",,,
30389190,Badstraße,residential,False,True,40.109,,,,"LINESTRING (11.83027 47.7864425, 11.8303514 47.786338, 11.830507 47.7862471, 11.83062 47.7861757)",,,
30389190,Badstraße,residential,False,True,67.752,,,,"LINESTRING (11.8297045 47.7867854, 11.8299627 47.7867838, 11.8300783 47.7867763, 11.83027 47.7864425)",,,
44649440,Badstraße,residential,False,False,76.121,,,30,"LINESTRING (11.8297045 47.7867854, 11.8298719 47.787086, 11.8300066 47.7871806, 11.8301494 47.7872925, 11.8302291 47.7873589)",,,
43898735,Schlachthofstraße,residential,False,False,22.601,,,,"LINESTRING (11.8308108 47.788491, 11.8305117 47.7885215)",,,
43899625,Rathausstraße,residential,False,True,69.324,,,,"LINESTRING (11.8308108 47.788491, 11.8308278 47.7885391, 11.8308664 47.7887551, 11.8309319 47.7889807, 11.8309599 47.7891059)",,,
45032380,Rathausstraße,residential,False,False,55.798,,,,"LINESTRING (11.8308108 47.788491, 11.8307868 47.7882992, 11.8307764 47.7882163, 11.8307725 47.7881241, 11.8307714 47.7879902)",,,
43898735,Schlachthofstraße,residential,False,True,73.12899999999999,,,,"LINESTRING (11.8295644 47.7883837, 11.829677 47.7883822, 11.8297465 47.7883823, 11.8302971 47.7884581, 11.8304001 47.7884927, 11.8305117 47.7885215)",,,
30149907,Simon-Schmid-Straße,residential,False,True,63.369,,,,"LINESTRING (11.8318736 47.7863242, 11.8312431 47.785943)",,,
315038016,Haidmühlstraße,residential,False,True,10.733,,,,"LINESTRING (11.8318736 47.7863242, 11.8318705 47.7864207)",,,
30149907,Simon-Schmid-Straße,residential,False,False,63.369,,,,"LINESTRING (11.8312431 47.785943, 11.8318736 47.7863242)",,,
"[30389536, 30149907]",Simon-Schmid-Straße,residential,False,"[False, True]",163.273,,,,"LINESTRING (11.8312431 47.785943, 11.8309372 47.7858913, 11.8305837 47.7857606, 11.8303927 47.785693, 11.8304264 47.785619, 11.8305185 47.7855193, 11.8308896 47.7857281, 11.8312431 47.785943)",,,
"[30389536, 30149907]",Simon-Schmid-Straße,residential,False,"[False, True]",163.27300000000002,,,,"LINESTRING (11.8312431 47.785943, 11.8308896 47.7857281, 11.8305185 47.7855193, 11.8304264 47.785619, 11.8303927 47.785693, 11.8305837 47.7857606, 11.8309372 47.7858913, 11.8312431 47.785943)",,,
30644828,Marktplatz,residential,False,True,61.548,,,,"LINESTRING (11.8315812 47.7880904, 11.8313938 47.7880734, 11.8312581 47.7880574, 11.8312343 47.7880527, 11.8307714 47.7879902)",,,
"[51821920, 801030549]","['Marktplatz', 'Marktwinkl']",residential,False,"[False, True]",68.03999999999999,,,,"LINESTRING (11.8315812 47.7880904, 11.831794 47.788075, 11.8316966 47.7879119, 11.8316502 47.7877483, 11.8316506 47.7877315, 11.8316531 47.7876225)",,,
"[801030548, 801030550]",Marktplatz,residential,True,False,103.121,,,,"LINESTRING (11.8315812 47.7880904, 11.8316841 47.7882231, 11.8317753 47.7882732, 11.8319061 47.7882637, 11.8320293 47.7884914, 11.8321126 47.7886612, 11.8322165 47.788837)",,,
30644828,Marktplatz,residential,False,False,61.548,,,,"LINESTRING (11.8307714 47.7879902, 11.8312343 47.7880527, 11.8312581 47.7880574, 11.8313938 47.7880734, 11.8315812 47.7880904)",,,
38181418,Haidmühlstraße,residential,False,False,22.266000000000002,,,,"LINESTRING (11.8307714 47.7879902, 11.8307711 47.7879348, 11.8308165 47.7877932)",,,
45032380,Rathausstraße,residential,False,True,55.798,,,,"LINESTRING (11.8307714 47.7879902, 11.8307725 47.7881241, 11.8307764 47.7882163, 11.8307868 47.7882992, 11.8308108 47.788491)",,,
30388767,Manhardtwinkl,residential,False,True,26.882,,,,"LINESTRING (11.8318782 47.7891402, 11.8318618 47.7888987)",,,
30644809,Manhardtwinkl,residential,False,False,15.478,,,,"LINESTRING (11.8318782 47.7891402, 11.8316729 47.7891589)",,,
30644809,Manhardtwinkl,residential,False,True,17.495,,,,"LINESTRING (11.8318782 47.7891402, 11.8321082 47.7891106)",,,
30644809,Manhardtwinkl,residential,False,True,15.478,,,,"LINESTRING (11.8316729 47.7891589, 11.8318782 47.7891402)",,,
45060078,Manhardtwinkl,residential,False,True,49.404,,,,"LINESTRING (11.8316729 47.7891589, 11.8317195 47.7896021)",,,
30644809,Manhardtwinkl,residential,False,False,56.465,,,,"LINESTRING (11.8316729 47.7891589, 11.8315198 47.7892476, 11.831374 47.7892831, 11.8310848 47.7893316, 11.8309847 47.7893376)",,,
11294322,Bahnhofstraße,residential,False,False,25.83,,,,"LINESTRING (11.8309847 47.7893376, 11.8309599 47.7891059)",,,
11294322,Bahnhofstraße,residential,False,True,28.838,,,,"LINESTRING (11.8309847 47.7893376, 11.8309975 47.7895968)",,,
30644809,Manhardtwinkl,residential,False,True,56.465,,,,"LINESTRING (11.8309847 47.7893376, 11.8310848 47.7893316, 11.831374 47.7892831, 11.8315198 47.7892476, 11.8316729 47.7891589)",,,
30644809,Manhardtwinkl,residential,False,False,17.495,,,,"LINESTRING (11.8321082 47.7891106, 11.8318782 47.7891402)",,,
15227015,Heimbucherwinkl,residential,False,True,32.861999999999995,,,,"LINESTRING (11.8321082 47.7891106, 11.8321478 47.7890759, 11.8322411 47.7888773, 11.8322165 47.788837)",,,
38663302,Heimbucherwinkl,residential,False,False,40.339999999999996,,,,"LINESTRING (11.8321082 47.7891106, 11.8321103 47.7892165, 11.8321893 47.7892759, 11.8322093 47.7894526)",,,
32792979,Stadtplatz,tertiary,False,False,51.525000000000006,,,50,"LINESTRING (11.8335362 47.7889054, 11.8337186 47.7888864, 11.8338192 47.7888845, 11.8339022 47.7888917, 11.8339634 47.7889062, 11.83402 47.788927, 11.83409 47.7889723, 11.8341537 47.7890189)",,,
"[32792979, 44601575]","['Ledererstraße', 'Stadtplatz']",tertiary,False,True,59.477000000000004,,,50,"LINESTRING (11.8335362 47.7889054, 11.8334959 47.7889232, 11.8334618 47.7889449, 11.8334337 47.7889833, 11.8334101 47.7890474, 11.8334069 47.7891238, 11.8334611 47.7893122, 11.8334941 47.7893441, 11.8335626 47.7893741)",,,
"[8009232, 373394309]",Rosenheimer Straße,tertiary,False,False,97.31000000000002,2,,50,"LINESTRING (11.8341537 47.7890189, 11.8342537 47.7891102, 11.8343781 47.7891957, 11.8345177 47.789271, 11.8347093 47.7893408, 11.8348992 47.7893876, 11.835149 47.7894526, 11.8352346 47.7894683)",,,
11293851,Schlierseer Straße,residential,False,False,46.388,2,,,"LINESTRING (11.8341537 47.7890189, 11.8342522 47.7889535, 11.8343031 47.7888899, 11.834331 47.7888368, 11.8343461 47.7887571, 11.8343514 47.7886419)",,,
32792979,Stadtplatz,tertiary,False,True,51.525,,,50,"LINESTRING (11.8341537 47.7890189, 11.83409 47.7889723, 11.83402 47.788927, 11.8339634 47.7889062, 11.8339022 47.7888917, 11.8338192 47.7888845, 11.8337186 47.7888864, 11.8335362 47.7889054)",,,
36962706,Münchner Straße,residential,False,True,40.449,,,,"LINESTRING (11.8354948 47.789746, 11.8355119 47.7896945, 11.8355438 47.7896064, 11.8355857 47.7895382, 11.8356359 47.7894832, 11.8357162 47.7894214)",,,
61723130,Münchner Straße,tertiary,False,True,62.056,,,30,"LINESTRING (11.8354948 47.789746, 11.8356715 47.7900222, 11.8358553 47.7902481)",,,
61723135,Münchner Straße,tertiary,False,False,36.746,,,50,"LINESTRING (11.8354948 47.789746, 11.8354746 47.7897254, 11.8354359 47.7896863, 11.8353778 47.7895978, 11.835309 47.7895222, 11.8352346 47.7894683)",,,
36962706,Münchner Straße,residential,False,False,40.449,,,,"LINESTRING (11.8357162 47.7894214, 11.8356359 47.7894832, 11.8355857 47.7895382, 11.8355438 47.7896064, 11.8355119 47.7896945, 11.8354948 47.789746)",,,
"[61723126, 61723607]",Rosenheimer Straße,tertiary,False,False,201.781,2,,50,"LINESTRING (11.8357162 47.7894214, 11.8360985 47.7893552, 11.8363396 47.7893083, 11.8364364 47.7892895, 11.8372073 47.7891396, 11.837641 47.7890552, 11.837692 47.7890453, 11.8378904 47.7890067, 11.8383137 47.7889244)",,,
94544240,Rosenheimer Straße,tertiary,False,True,36.545,2,,50,"LINESTRING (11.8357162 47.7894214, 11.8354423 47.7894606, 11.8353395 47.7894717, 11.8352346 47.7894683)",,,
15226940,Marienplatz,residential,False,False,55.055,,,,"LINESTRING (11.8321397 47.7900831, 11.832092 47.7899021, 11.8320834 47.7897921, 11.8320962 47.7896937, 11.8321383 47.7895953)",,,
15226940,Marienplatz,residential,False,True,25.986,,,,"LINESTRING (11.8321397 47.7900831, 11.8321476 47.7901021, 11.8321702 47.7901441, 11.8321952 47.7902468, 11.8322077 47.7903115)",,,
29359342,Marienplatz,residential,True,False,67.239,,,,"LINESTRING (11.8321397 47.7900831, 11.8319991 47.7900785, 11.8319624 47.7900577, 11.8318743 47.7900011, 11.8318674 47.7897864, 11.831867 47.7897724, 11.8318575 47.7896053)",,,
112859706,Harzberg,residential,False,True,18.683,,,,"LINESTRING (11.8392717 47.7876816, 11.839485 47.7877693)",,,
43266618,Kerndlweg,residential,False,False,63.551,,,,"LINESTRING (11.8392717 47.7876816, 11.8392466 47.7877852, 11.839249 47.7878713, 11.839285 47.7880201, 11.83936 47.7882442)",,,
112859706,Harzberg,residential,False,False,42.985,,,,"LINESTRING (11.8392717 47.7876816, 11.8390384 47.7876603, 11.8388678 47.7876635, 11.8387011 47.7876832)",,,
43266619,Kerndlweg,residential,False,True,58.297,,,,"LINESTRING (11.8388769 47.788194, 11.8387011 47.7876832)",,,
43266618,Kerndlweg,residential,False,True,63.551,,,,"LINESTRING (11.83936 47.7882442, 11.839285 47.7880201, 11.839249 47.7878713, 11.8392466 47.7877852, 11.8392717 47.7876816)",,,
15226940,Marienplatz,residential,False,False,25.986,,,,"LINESTRING (11.8322077 47.7903115, 11.8321952 47.7902468, 11.8321702 47.7901441, 11.8321476 47.7901021, 11.8321397 47.7900831)",,,
15227304,Pfarrgasse,residential,False,False,12.504000000000001,,,,"LINESTRING (11.8322077 47.7903115, 11.8321718 47.7903915, 11.8321577 47.7904188)",,,
15227304,Pfarrgasse,residential,False,True,75.302,,,,"LINESTRING (11.8322077 47.7903115, 11.832295 47.7902861, 11.8323897 47.7902554, 11.8325954 47.7902062, 11.8327244 47.7901722, 11.8328059 47.7901354, 11.8328694 47.790084, 11.8329278 47.790017, 11.833008 47.7899419)",,,
15226845,Kirchgasse,residential,False,True,113.68,,,,"LINESTRING (11.8335626 47.7893741, 11.8334716 47.78941, 11.833404 47.7894343, 11.8332484 47.7895014, 11.833172 47.7895369, 11.833082 47.7895763, 11.8330013 47.7896113, 11.8329182 47.7896198, 11.8328207 47.789599, 11.8326689 47.7895267, 11.8325508 47.7894763, 11.8324328 47.7894546, 11.8322093 47.7894526)",,,
"[32792979, 44601575]","['Ledererstraße', 'Stadtplatz']",tertiary,False,False,59.477000000000004,,,50,"LINESTRING (11.8335626 47.7893741, 11.8334941 47.7893441, 11.8334611 47.7893122, 11.8334069 47.7891238, 11.8334101 47.7890474, 11.8334337 47.7889833, 11.8334618 47.7889449, 11.8334959 47.7889232, 11.8335362 47.7889054)",,,
"[11166089, 44601575]",Ledererstraße,tertiary,False,True,121.49300000000001,,,50,"LINESTRING (11.8335626 47.7893741, 11.8336666 47.7894034, 11.8337483 47.7894484, 11.8337722 47.7894763, 11.8337979 47.7895058, 11.8338301 47.7895574, 11.8338591 47.7896067, 11.8338866 47.7896693, 11.8338992 47.7897261, 11.8339193 47.7898463, 11.8339365 47.7900077, 11.8339451 47.7901288, 11.8339429 47.7902223, 11.8339322 47.7902908, 11.8339022 47.7903364, 11.8338852 47.7903449, 11.8338624 47.790353)",,,
51498166,Schulberg,residential,False,True,44.525000000000006,,,,"LINESTRING (11.8340358 47.7910962, 11.8338812 47.7910585, 11.8337256 47.7909864, 11.8335272 47.7908927)",,,
30388767,Manhardtwinkl,residential,False,False,26.882,,,,"LINESTRING (11.8318618 47.7888987, 11.8318782 47.7891402)",,,
15226682,Marktplatz,residential,True,False,92.409,,,,"LINESTRING (11.8318618 47.7888987, 11.8318147 47.7886898, 11.8317058 47.788406, 11.8316569 47.7882617, 11.8315812 47.7880904)",,,
45059727,Fraunhoferstraße,residential,True,False,71.292,,,,"LINESTRING (11.8318618 47.7888987, 11.8315631 47.7889821, 11.8314375 47.789005, 11.8312439 47.7890453, 11.8309599 47.7891059)",,,
28116865,Marienplatz,residential,True,False,10.316,,,,"LINESTRING (11.8318575 47.7896053, 11.8317195 47.7896021)",,,
383413669,Fraunhoferstraße,residential,False,True,21.937,,,,"LINESTRING (11.8325074 47.7888101, 11.8322165 47.788837)",,,
48226391,Bayrischzeller Straße,primary,False,False,21.425,2,B 472,50,"LINESTRING (11.8383434 47.787553, 11.838416 47.7877394)",,,
48226391,Bayrischzeller Straße,primary,False,True,15.766,2,B 472,50,"LINESTRING (11.8383434 47.787553, 11.8382874 47.7874163)",,,
48705558,Salzweg,residential,False,False,126.86800000000001,,,,"LINESTRING (11.8383434 47.787553, 11.8382384 47.787574, 11.8379723 47.7876313, 11.8375495 47.7877344, 11.8374346 47.7878116, 11.8373826 47.7878994, 11.8374313 47.7880226, 11.8370819 47.788097)",,,
48795239,Franz-und-Johann-Wallach-Straße,residential,False,True,8.308,,,30,"LINESTRING (11.8392698 47.7915895, 11.8391824 47.7916357)",,,
53181026,Münchner Straße,residential,False,False,28.704,,,,"LINESTRING (11.837633 47.791513, 11.83743 47.7915651, 11.8372665 47.7915877)",,,
94544238,Münchner Straße,tertiary,False,True,93.06700000000001,,,30,"LINESTRING (11.837633 47.791513, 11.8377905 47.7916166, 11.8382211 47.791924, 11.8384954 47.7921169)",,,
111735829,Münchner Straße,tertiary,False,False,37.186,,,30,"LINESTRING (11.837633 47.791513, 11.8375184 47.7914357, 11.83727 47.7912843)",,,
111735840,Münchner Straße,residential,False,True,201.20600000000002,,,,"LINESTRING (11.8349703 47.7924945, 11.8351382 47.7923708, 11.8352116 47.7923243, 11.8355961 47.7921326, 11.8359712 47.7919661, 11.8363521 47.7918317, 11.8366668 47.791734, 11.8372665 47.7915877)",,,
60739795,Frauenschulstraße,residential,False,True,65.73400000000001,,,,"LINESTRING (11.8270395 47.7942593, 11.8272478 47.7943152, 11.8278516 47.7944869)",,,
60739795,Frauenschulstraße,residential,False,False,65.73400000000001,,,,"LINESTRING (11.8278516 47.7944869, 11.8272478 47.7943152, 11.8270395 47.7942593)",,,
61723132,Frauenschulstraße,residential,False,False,84.77,,,,"LINESTRING (11.8278516 47.7944869, 11.8279371 47.79436, 11.8281964 47.7940035, 11.828357 47.7938046)",,,
53181026,Münchner Straße,residential,False,True,28.704,,,,"LINESTRING (11.8372665 47.7915877, 11.83743 47.7915651, 11.837633 47.791513)",,,
111735840,Münchner Straße,residential,False,False,201.20600000000002,,,,"LINESTRING (11.8372665 47.7915877, 11.8366668 47.791734, 11.8363521 47.7918317, 11.8359712 47.7919661, 11.8355961 47.7921326, 11.8352116 47.7923243, 11.8351382 47.7923708, 11.8349703 47.7924945)",,,
"[1159212121, 1060038034]",,unclassified,True,False,80.077,,,,"LINESTRING (11.8372665 47.7915877, 11.8369585 47.7912713, 11.8368615 47.7911717, 11.836797 47.7911055, 11.8367281 47.7909692)",,no,
"[99042841, 60739783]",Waldeckerhöhe,residential,False,"[False, True]",82.108,,,,"LINESTRING (11.8270082 47.7894459, 11.8272499 47.7895619, 11.8274475 47.7897744, 11.8278714 47.7897297)",,,
144777328,,secondary_link,True,False,33.815,1,,50,"LINESTRING (11.8387935 47.7886648, 11.8389801 47.7887113, 11.8390635 47.7887282, 11.8392204 47.7887656)",,,
352618070,Bayrischzeller Straße,primary,False,False,19.13,4,B 472,50,"LINESTRING (11.8387935 47.7886648, 11.8388062 47.7887076, 11.8388309 47.7887733, 11.8388529 47.7888321)",,,
