osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,tunnel,width,access,bridge
70581819,False,1,Graben,tertiary,30,True,133.081,"LINESTRING (14.2883463 48.3043582, 14.2884017 48.3043994, 14.2886627 48.3045939, 14.2887438 48.3046442, 14.2888693 48.3047015, 14.289578 48.3049671, 14.2898018 48.3050377)",,,6,,
"[70581819, 6272908]",False,"['2', '1']","['Promenade', 'Graben']",tertiary,30,True,296.41499999999996,"LINESTRING (14.2848365 48.3032556, 14.2848948 48.3032568, 14.284949 48.3032677, 14.2856568 48.303544, 14.2857511 48.30358, 14.2868704 48.3040174, 14.2869033 48.3040302, 14.2869954 48.3040595, 14.2870836 48.3040743, 14.2871796 48.3040813, 14.2878741 48.3040786, 14.2879404 48.304091, 14.288004 48.3041169, 14.2880181 48.3041245, 14.2880316 48.304132, 14.2880825 48.3041657, 14.2881147 48.304187, 14.2881267 48.304195, 14.2882534 48.3042857, 14.2883463 48.3043582)",,,6,,
26316078,False,2,Promenade,tertiary,30,False,90.96199999999999,"LINESTRING (14.2848365 48.3032556, 14.2847928 48.3032599, 14.2847521 48.3032735, 14.2847204 48.3032938, 14.2845276 48.303444, 14.2842165 48.3036598, 14.2840274 48.3037875, 14.2839711 48.3038255)",,,,,
759980463,False,,Klammstraße,residential,30,True,10.278,"LINESTRING (14.2848365 48.3032556, 14.2848317 48.3032215, 14.2848136 48.3031988, 14.2847794 48.3031756)",,,,,
"[759818288, 13955273, 76359193]",False,1,Theatergasse,"['residential', 'living_street']","['20', '30']",False,98.80699999999999,"LINESTRING (14.2839711 48.3038255, 14.2841106 48.3038967, 14.2842044 48.3039445, 14.2843678 48.3040262, 14.2849798 48.3043321, 14.285046 48.3043508)",,,,,
26316078,False,2,Promenade,tertiary,30,True,90.96199999999999,"LINESTRING (14.2839711 48.3038255, 14.2840274 48.3037875, 14.2842165 48.3036598, 14.2845276 48.303444, 14.2847204 48.3032938, 14.2847521 48.3032735, 14.2847928 48.3032599, 14.2848365 48.3032556)",,,,,
"[30322125, 332673198]",False,"['2', '3']",Promenade,tertiary,30,False,82.006,"LINESTRING (14.2839711 48.3038255, 14.2835346 48.3041202, 14.2834338 48.3041762, 14.2833756 48.3042014, 14.2832895 48.3042305, 14.2831938 48.304255, 14.283108 48.3042641)",,,,,
27431208,False,2,Bethlehemstraße,residential,30,False,5.299,"LINESTRING (14.2904867 48.30357, 14.290423 48.3035482)",,,,,
27431208,False,2,Bethlehemstraße,residential,30,True,45.878,"LINESTRING (14.2904867 48.30357, 14.2908701 48.303701, 14.2909237 48.3037208, 14.2910374 48.3037598)",,,,,
760254279,True,1,Marienstraße,residential,30,False,16.827,"LINESTRING (14.2904867 48.30357, 14.2904634 48.3036058, 14.2903964 48.3037089)",,,,,
27431208,False,2,Bethlehemstraße,residential,30,False,45.878,"LINESTRING (14.2910374 48.3037598, 14.2909237 48.3037208, 14.2908701 48.303701, 14.2904867 48.30357)",,,,,
"[229165419, 229165420]",True,"['2', '3']",Dametzstraße,secondary,50,False,159.321,"LINESTRING (14.2910374 48.3037598, 14.2910669 48.3036993, 14.2910954 48.3036432, 14.2912364 48.3033255, 14.2913424 48.3030937, 14.2914023 48.3029628, 14.2915431 48.3026303, 14.291566 48.3025756, 14.2915984 48.3025004, 14.2916206 48.3024473, 14.2916464 48.3023856)",,,,,
29337342,False,1,Pfarrplatz,living_street,20,True,8.344,"LINESTRING (14.288531 48.3058298, 14.2884587 48.3058874)",,,,,
"[1106896322, 29337346, 1106896323, 19794716]",True,1,Domgasse,"['living_street', 'residential']","['20', '30']",False,230.276,"LINESTRING (14.288531 48.3058298, 14.2885916 48.3057885, 14.2887484 48.3055872, 14.2887552 48.3055705, 14.2887531 48.3055529, 14.2887238 48.3055182, 14.2886333 48.3054649, 14.2884562 48.3053916, 14.2884344 48.3053848, 14.2877099 48.305158, 14.2876731 48.3051382, 14.287663 48.3051219, 14.287663 48.3051077, 14.2876758 48.3050833, 14.2878698 48.3048838, 14.288071 48.3046292, 14.2882731 48.3044015, 14.288301 48.304385, 14.2883463 48.3043582)",,,,,
29337342,False,1,Pfarrplatz,living_street,20,False,8.344,"LINESTRING (14.2884587 48.3058874, 14.288531 48.3058298)",,,,,
29337342,False,1,Pfarrplatz,living_street,20,True,59.898999999999994,"LINESTRING (14.2884587 48.3058874, 14.2884315 48.3059142, 14.2884061 48.3059515, 14.2883722 48.3060012, 14.2881556 48.3063174, 14.2881395 48.306358, 14.2881373 48.3063793)",,,,,
8593393,True,1,Pfarrplatz,residential,30,False,65.922,"LINESTRING (14.2892853 48.3061081, 14.288536 48.3059149, 14.2884587 48.3058874)",,,,,
13959719,True,1,Pfarrplatz,residential,30,False,40.84,"LINESTRING (14.2892853 48.3061081, 14.2893894 48.3061357, 14.2897022 48.3062184, 14.2897429 48.3062291, 14.2897984 48.3062438)",,,,,
"[320881362, 13865141]",True,2,Hirschgasse,residential,30,False,80.77300000000001,"LINESTRING (14.2817661 48.3027862, 14.2818236 48.3027789, 14.2819022 48.302763, 14.2819977 48.3027376, 14.2820895 48.3026984, 14.2821312 48.3026792, 14.2822883 48.3025928, 14.2823594 48.3025455, 14.282386 48.3025254, 14.2824555 48.3024767, 14.2825613 48.3024356, 14.2826766 48.3024122)",,,,,
49723105,False,,Hirschgasse,residential,30,False,25.555,"LINESTRING (14.2817661 48.3027862, 14.281623 48.3027946, 14.2815159 48.3027963, 14.2814223 48.3027867)",,,,,
15093898,False,1,Römerstraße,residential,30,False,6.783,"LINESTRING (14.283108 48.3042641, 14.2831078 48.3043251)",,,,,
"[13865137, 13868237]",False,1,Lessingstraße,residential,30,False,185.27800000000002,"LINESTRING (14.283108 48.3042641, 14.2830431 48.3042631, 14.2829798 48.3042529, 14.2829286 48.3042353, 14.2828743 48.3042091, 14.2828246 48.3041815, 14.2825646 48.3040306, 14.2819938 48.3036992, 14.2814908 48.3034194, 14.2811637 48.3032368)",,,3,,
"[30322125, 332673198]",False,"['2', '3']",Promenade,tertiary,30,True,82.006,"LINESTRING (14.283108 48.3042641, 14.2831938 48.304255, 14.2832895 48.3042305, 14.2833756 48.3042014, 14.2834338 48.3041762, 14.2835346 48.3041202, 14.2839711 48.3038255)",,,,,
"[13865137, 13868237]",False,1,Lessingstraße,residential,30,True,185.27799999999996,"LINESTRING (14.2811637 48.3032368, 14.2814908 48.3034194, 14.2819938 48.3036992, 14.2825646 48.3040306, 14.2828246 48.3041815, 14.2828743 48.3042091, 14.2829286 48.3042353, 14.2829798 48.3042529, 14.2830431 48.3042631, 14.283108 48.3042641)",,,3,,
13868238,False,1,Lessingstraße,residential,30,False,10.527999999999999,"LINESTRING (14.2811637 48.3032368, 14.2811075 48.3032025, 14.2810588 48.3031728)",,,,,
1007387278,False,1,Flügelhofgasse,residential,30,False,35.028,"LINESTRING (14.2811637 48.3032368, 14.281123 48.3032681, 14.281087 48.3033904, 14.281061 48.3035384)",,,,destination,
14821622,False,2,Lessingstraße,residential,50,False,5.474,"LINESTRING (14.2810588 48.3031728, 14.2810043 48.3031395)",,,,,
13865138,False,1,Schlossergasse,residential,30,False,50.711,"LINESTRING (14.2810588 48.3031728, 14.2813875 48.3028365, 14.2814223 48.3027867)",,,,,
13868238,False,1,Lessingstraße,residential,30,True,10.527999999999999,"LINESTRING (14.2810588 48.3031728, 14.2811075 48.3032025, 14.2811637 48.3032368)",,,,,
48615225,False,2,,primary_link,50,False,22.619,"LINESTRING (14.284448 48.3065458, 14.2844294 48.3066078, 14.2844233 48.3066283, 14.284395 48.3067461)",B129,,,,
"[56018426, 124915004]",True,2,,primary_link,50,False,56.38399999999999,"LINESTRING (14.284448 48.3065458, 14.2842943 48.3065557, 14.2841667 48.3065678, 14.2841312 48.3065712, 14.283984 48.306586, 14.2836934 48.3066169)",B129,,,,
"[79814709, 13957110]",False,2,,primary_link,50,True,103.243,"LINESTRING (14.284448 48.3065458, 14.2845565 48.3065632, 14.2846767 48.3065899, 14.2847599 48.3066103, 14.2848866 48.3066415, 14.285009 48.3066703, 14.285098 48.3066833, 14.285189 48.3066871, 14.2852725 48.3066968, 14.2853744 48.3067227, 14.2856385 48.3068083, 14.2856885 48.306828, 14.2857548 48.3068526)",B129,,,,
48615225,False,2,,primary_link,50,True,22.619,"LINESTRING (14.284395 48.3067461, 14.2844233 48.3066283, 14.2844294 48.3066078, 14.284448 48.3065458)",B129,,,,
"[5579364, 25752931, 56018420, 314050086]",False,"['2', '3']","['Obere Donaulände', 'Untere Donaulände']",primary,50,False,205.198,"LINESTRING (14.284395 48.3067461, 14.2845796 48.3067799, 14.2846688 48.3067981, 14.2847477 48.3068142, 14.2851211 48.3069144, 14.285438 48.3070139, 14.2859275 48.3071746, 14.286283 48.3072959, 14.2867323 48.307473, 14.2868135 48.3075003, 14.2868558 48.3075139, 14.2869002 48.3075267)",B129,yes,,,
"[131252356, 56018430]",False,4,Obere Donaulände,primary,50,True,53.842,"LINESTRING (14.284395 48.3067461, 14.2841761 48.3067064, 14.2841377 48.3066994, 14.284107 48.3066938, 14.2840706 48.306687, 14.2836934 48.3066169)",B129,,,,
244599886,False,1,Altstadt,living_street,20,True,7.157,"LINESTRING (14.2847143 48.3047657, 14.2846666 48.3048217)",,,,,
29096891,False,1,Altstadt,living_street,20,True,61.18000000000001,"LINESTRING (14.2847143 48.3047657, 14.2846513 48.3047407, 14.2845976 48.3047139, 14.2843412 48.3045743, 14.2843187 48.3045614, 14.2841671 48.3044746, 14.2840719 48.3044201)",,,,,
244599886,False,1,Altstadt,living_street,20,False,52.252,"LINESTRING (14.2847143 48.3047657, 14.2848901 48.3045458, 14.2850107 48.304395, 14.2850174 48.3043866, 14.285046 48.3043508)",,,,,
26316079,True,1,Hauptplatz,residential,20,False,97.726,"LINESTRING (14.2865031 48.3061296, 14.2864864 48.3061771, 14.2864702 48.3062044, 14.2864607 48.3062204, 14.2863253 48.3064085, 14.2862311 48.3065248, 14.2861787 48.3065793, 14.2861104 48.3066503, 14.2859966 48.3068047, 14.285967 48.3068449, 14.2859175 48.3069147)",,,,,
13958204,False,,Tummelplatz,residential,30,True,66.918,"LINESTRING (14.2835993 48.3048232, 14.2835901 48.3047872, 14.28356 48.3047488, 14.283516 48.3047075, 14.2833726 48.3045983, 14.2832471 48.3044914, 14.2831919 48.3044344, 14.2831739 48.304415, 14.2831421 48.3043756, 14.2831078 48.3043251)",,,,,
60922106,False,1,Tummelplatz,residential,30,False,88.827,"LINESTRING (14.2835993 48.3048232, 14.2835462 48.3050846, 14.2835335 48.3052153, 14.2835254 48.3053067, 14.2835288 48.3054017, 14.283563 48.305618)",,,,,
143121861,False,,Schlossberg,residential,30,False,128.958,"LINESTRING (14.2835993 48.3048232, 14.283535 48.3048641, 14.2834749 48.3049111, 14.2834338 48.3049724, 14.283398 48.3050482, 14.28338 48.3051194, 14.2833615 48.3053725, 14.2833424 48.3056331, 14.2833359 48.3056946, 14.2833017 48.3057515, 14.2831449 48.3059017)",,,,,
759978964,False,1,Tummelplatz,residential,30,True,17.646,"LINESTRING (14.2835993 48.3048232, 14.2836518 48.3048473, 14.2837956 48.3049134)",,,,,
29337329,False,1,Zollamtstraße,residential,30,True,99.79,"LINESTRING (14.2894387 48.3069406, 14.2892985 48.3069264, 14.2892263 48.3069182, 14.2891446 48.3069149, 14.2890634 48.3069197, 14.288487 48.3069536, 14.2884704 48.3069546, 14.2883025 48.3069708, 14.2881938 48.3069866, 14.2881014 48.307)",,,,,
229165448,True,2,Rechte Donaustraße,secondary,50,False,34.804,"LINESTRING (14.2894387 48.3069406, 14.2894513 48.3068798, 14.289474 48.3068222, 14.2895219 48.3067272, 14.2895399 48.3066922, 14.28957 48.3066411)",,,,,
29337329,False,1,Zollamtstraße,residential,30,False,99.79,"LINESTRING (14.2881014 48.307, 14.2881938 48.3069866, 14.2883025 48.3069708, 14.2884704 48.3069546, 14.288487 48.3069536, 14.2890634 48.3069197, 14.2891446 48.3069149, 14.2892263 48.3069182, 14.2892985 48.3069264, 14.2894387 48.3069406)",,,,,
"[8593392, 29337329]",False,1,"['Zollamtstraße', 'Neutorgasse']",residential,30,"[False, True]",47.309999999999995,"LINESTRING (14.2881014 48.307, 14.2879753 48.3070175, 14.2878789 48.3070233, 14.2878069 48.3070256, 14.287822 48.3069482, 14.2878351 48.3068577, 14.2878467 48.3068212, 14.2878553 48.3068008)",,,,,
"[29337336, 320881352]",False,"['2', '1']",Adalbert-Stifter-Platz,residential,30,False,77.865,"LINESTRING (14.2881014 48.307, 14.2881292 48.3070999, 14.2881337 48.3071531, 14.2881268 48.3072238, 14.2881123 48.3072851, 14.2880856 48.3073546, 14.2880565 48.3074055, 14.2880473 48.3074215, 14.2878848 48.307668)",,,,,
13973096,False,2,,primary_link,50,True,23.738,"LINESTRING (14.2870445 48.3073587, 14.2870343 48.3074453, 14.287009 48.3074832, 14.2869632 48.3075079, 14.2869002 48.3075267)",B129,,,,
56018433,False,4,Untere Donaulände,primary,50,False,36.685,"LINESTRING (14.2870445 48.3073587, 14.2872379 48.3074389, 14.2874716 48.3075263)",,,,,
"[96751388, 320881374]",False,"['4', '5']",Untere Donaulände,primary,50,True,96.913,"LINESTRING (14.2870445 48.3073587, 14.2868785 48.3072877, 14.2865665 48.3071572, 14.2861167 48.3069906, 14.285993 48.3069426, 14.2859175 48.3069147)",B129,,,,
29733095,True,1,Neutorgasse,living_street,20,False,37.631,"LINESTRING (14.2880278 48.3064825, 14.2878746 48.3067581, 14.2878553 48.3068008)",,,,,
48983236,False,,Neutorgasse,living_street,20,True,14.509,"LINESTRING (14.2880278 48.3064825, 14.2880525 48.3064429, 14.2880566 48.3064363, 14.2880645 48.3064236, 14.2880936 48.3063977, 14.2881373 48.3063793)",,,,,
19794714,True,2,Graben,secondary,50,False,95.16799999999999,"LINESTRING (14.2897984 48.3062438, 14.2900392 48.3058089, 14.2902527 48.3055129, 14.2902699 48.305489, 14.2902944 48.3054551)",,,,,
13961064,False,1,Spittelwiese,living_street,20,False,77.448,"LINESTRING (14.2866921 48.3020883, 14.2867373 48.3021052, 14.2876016 48.3024334)",,,,,
13961064,False,1,Spittelwiese,living_street,20,True,77.448,"LINESTRING (14.2876016 48.3024334, 14.2867373 48.3021052, 14.2866921 48.3020883)",,,,,
"[49723114, 761823127]",True,"['2', '3']",Dametzstraße,secondary,50,False,73.119,"LINESTRING (14.2907574 48.3043904, 14.2907972 48.3042991, 14.2908299 48.3042238, 14.2908749 48.3041211, 14.2909931 48.3038518, 14.2910079 48.303818, 14.2910374 48.3037598)",,,,,
4943530,True,,Museumstraße,residential,30,False,58.650999999999996,"LINESTRING (14.2929164 48.3060676, 14.2928507 48.3060554, 14.2927172 48.3060273, 14.2925149 48.3059851, 14.2922144 48.3059207, 14.2921601 48.3059091)",,,,,
13973053,True,2,Prunerstraße,residential,30,False,73.49799999999999,"LINESTRING (14.2921601 48.3059091, 14.2921479 48.3059376, 14.2919286 48.3064491, 14.2919369 48.3065013, 14.2919443 48.306548)",,,,,
49723115,True,2,Museumstraße,residential,30,False,146.936,"LINESTRING (14.2921601 48.3059091, 14.2920832 48.3058904, 14.2904245 48.3054867, 14.2903948 48.3054795, 14.2902944 48.3054551)",,,,,
49723117,True,2,Graben,secondary,50,False,17.929,"LINESTRING (14.2902944 48.3054551, 14.290327 48.3054092, 14.2903617 48.3053602, 14.2903938 48.3053081)",,,,,
75807787,False,1,Lederergasse,residential,30,True,8.127,"LINESTRING (14.2919443 48.306548, 14.2920535 48.3065399)",,,,,
83653762,False,1,Lederergasse,residential,30,True,54.574,"LINESTRING (14.2919443 48.306548, 14.2918074 48.3065579, 14.291418 48.3065977, 14.2912197 48.3066353)",,,8,,
83653762,False,1,Lederergasse,residential,30,False,54.574000000000005,"LINESTRING (14.2912197 48.3066353, 14.291418 48.3065977, 14.2918074 48.3065579, 14.2919443 48.306548)",,,8,,
25724754,True,2,Pfarrplatz,secondary,50,False,47.297,"LINESTRING (14.28957 48.3066411, 14.2897984 48.3062438)",,,,,
29881295,True,1,Lederergasse,living_street,20,False,124.69299999999998,"LINESTRING (14.28957 48.3066411, 14.2896297 48.3066537, 14.2897489 48.3066788, 14.2899976 48.3067221, 14.2901139 48.3067377, 14.2902226 48.3067472, 14.290311 48.3067466, 14.2904227 48.3067392, 14.2906174 48.3067174, 14.2908308 48.3066892, 14.2912197 48.3066353)",,,,,
13973058,True,1,Eisenbahngasse,residential,30,False,163.047,"LINESTRING (14.2916075 48.3069501, 14.2915731 48.3069384, 14.291536 48.3069338, 14.2912488 48.3069635, 14.2904622 48.3070449, 14.2898919 48.3071039, 14.2896988 48.3071184, 14.2895168 48.3071193, 14.2894289 48.3071177)",,,,,
54179522,False,1,Prunerstraße,residential,30,False,123.133,"LINESTRING (14.2916075 48.3069501, 14.2916279 48.3069611, 14.2916453 48.3069861, 14.2916655 48.3070664, 14.2915022 48.3074698, 14.2914908 48.3074979, 14.2913077 48.3079503, 14.291272 48.3080114)",,,,,
54179522,False,1,Prunerstraße,residential,30,True,66.632,"LINESTRING (14.2916075 48.3069501, 14.2917622 48.3068749, 14.2918229 48.3068679, 14.2919103 48.3068579, 14.2919667 48.3068492, 14.2920156 48.3068301, 14.29204 48.3068016, 14.2920518 48.3067703, 14.2920584 48.3066201, 14.2920535 48.3065399)",,,,,
54179522,False,1,Prunerstraße,residential,30,True,123.13299999999998,"LINESTRING (14.291272 48.3080114, 14.2913077 48.3079503, 14.2914908 48.3074979, 14.2915022 48.3074698, 14.2916655 48.3070664, 14.2916453 48.3069861, 14.2916279 48.3069611, 14.2916075 48.3069501)",,,,,
132512173,False,1,Fabrikstraße,residential,30,False,144.166,"LINESTRING (14.291272 48.3080114, 14.2911449 48.3079697, 14.2907943 48.307885, 14.2905213 48.307819, 14.289819 48.3076493, 14.2897539 48.3076336, 14.2895286 48.3075942, 14.289434 48.307592)",,,,,
132512173,False,1,Fabrikstraße,residential,30,True,126.374,"LINESTRING (14.291272 48.3080114, 14.2913408 48.308034, 14.291682 48.3081588, 14.2919564 48.3082592, 14.29252 48.3085336, 14.2926908 48.308637)",,,,,
