osmid,lanes,ref,name,highway,oneway,reversed,length,maxspeed,geometry,bridge
"[365513512, 365513517]","['2', '3']",L 163,Untere Freyburger Straße,secondary,False,True,101.61099999999999,50,"LINESTRING (11.8070621 51.2998222, 11.8072762 51.3001117, 11.8073267 51.3002137, 11.8073321 51.3002641, 11.807332 51.3003158, 11.8073126 51.3004159, 11.8072521 51.3005126, 11.807082 51.3006593)",
961606364,2,L 163,Untere Freyburger Straße,secondary,False,False,51.724999999999994,50,"LINESTRING (11.8070621 51.2998222, 11.8070029 51.2997501, 11.8066702 51.2995543, 11.8065613 51.2994832)",
961606365,,,Bürgermeister-Fritsch-Straße,residential,False,False,103.967,,"LINESTRING (11.8070621 51.2998222, 11.807114 51.2997784, 11.807215 51.2997668, 11.8082062 51.2998689, 11.808503 51.2999002)",
475129774,,,Bürgermeister-Fritsch-Straße,residential,False,False,48.88,,"LINESTRING (11.8092499 51.2999805, 11.8099434 51.3000528)",
475129774,,,Bürgermeister-Fritsch-Straße,residential,False,True,52.69,,"LINESTRING (11.8092499 51.2999805, 11.808503 51.2999002)",
22901101,,,Johannes-Schlaf-Straße,residential,True,False,153.014,,"LINESTRING (11.8092499 51.2999805, 11.8091706 51.3002356, 11.8090057 51.3007991, 11.8087786 51.30117, 11.8086822 51.3013032)",
22901097,,,Am Echo,residential,False,False,66.457,,"LINESTRING (11.8047658 51.3005327, 11.8048653 51.3001511, 11.8049586 51.2999483)",
105024915,2,K 2163,Rudolf-Breitscheid-Straße,tertiary,False,True,75.65100000000001,,"LINESTRING (11.8047658 51.3005327, 11.8052915 51.3005915, 11.8058326 51.3006661)",
"[23079872, 366544473]",2,K 2163,"['Rudolf-Breitscheid-Straße', 'St. Michelner Straße']",tertiary,False,False,237.90699999999998,,"LINESTRING (11.8047658 51.3005327, 11.8043718 51.3005098, 11.8039081 51.3004778, 11.8037967 51.3004753, 11.8037477 51.3004743, 11.8037213 51.3004737, 11.8034833 51.3004685, 11.8032494 51.3004577, 11.8031815 51.3004546, 11.8030355 51.3004282, 11.8027834 51.3003826, 11.8023992 51.3002465, 11.8016472 51.2999471, 11.801564 51.2999377)",
160374811,2,L 163,Untere Freyburger Straße,secondary,False,True,23.809,50,"LINESTRING (11.8063274 51.2993268, 11.8065613 51.2994832)",
22901097,,,Am Echo,residential,False,True,117.741,,"LINESTRING (11.8063274 51.2993268, 11.8050437 51.2998938, 11.8049586 51.2999483)",
366873431,,,Gröster Straße,residential,False,False,30.736,,"LINESTRING (11.8063274 51.2993268, 11.806455 51.2992476, 11.8066514 51.2991389)",
6196376,2,L 163,Ernst-Thälmann-Straße,secondary,False,False,120.004,50,"LINESTRING (11.8089589 51.3028227, 11.8084838 51.3024849, 11.8077289 51.3020685)",
6196376,2,L 163,Ernst-Thälmann-Straße,secondary,False,True,199.762,50,"LINESTRING (11.8089589 51.3028227, 11.8095048 51.3031971, 11.8096139 51.3032634, 11.8097491 51.3033163, 11.8099544 51.3033889, 11.8103762 51.3035381, 11.8104699 51.3036066, 11.8106697 51.3038357, 11.8108945 51.3040934)",
22901099,,,Friedemannstraße,residential,True,False,82.186,,"LINESTRING (11.8089589 51.3028227, 11.8093589 51.3025831, 11.8094391 51.3025374, 11.809491 51.3025043, 11.8096395 51.3024158, 11.8097306 51.3022767)",
22901194,,,Johann-Sebastian-Bach-Straße,residential,False,True,3.801,,"LINESTRING (11.8086017 51.3014078, 11.8086254 51.301377)",
40886179,,,Johannes-Schlaf-Straße,living_street,True,False,95.369,,"LINESTRING (11.8086017 51.3014078, 11.8080458 51.3018554, 11.8077289 51.3020685)",
22901194,,,Johann-Sebastian-Bach-Straße,residential,False,False,9.107,,"LINESTRING (11.8086822 51.3013032, 11.8086254 51.301377)",
22901104,,,Johann-Sebastian-Bach-Straße,residential,True,False,104.029,,"LINESTRING (11.8086822 51.3013032, 11.8090247 51.3013641, 11.8101645 51.3013846)",
180315674,,,Johann-Sebastian-Bach-Straße,residential,False,True,133.73100000000002,,"LINESTRING (11.807082 51.3006593, 11.8076795 51.3009349, 11.8084005 51.3012674, 11.8086254 51.301377)",
219148389,2,L 163,Untere Freyburger Straße,secondary,False,True,38.435,50,"LINESTRING (11.807082 51.3006593, 11.8068579 51.3008094, 11.80674 51.3009288)",
"[365513512, 365513517]","['2', '3']",L 163,Untere Freyburger Straße,secondary,False,False,101.61099999999999,50,"LINESTRING (11.807082 51.3006593, 11.8072521 51.3005126, 11.8073126 51.3004159, 11.807332 51.3003158, 11.8073321 51.3002641, 11.8073267 51.3002137, 11.8072762 51.3001117, 11.8070621 51.2998222)",
22901105,,,Gröster Straße,residential,False,False,38.794,,"LINESTRING (11.8065613 51.2994832, 11.8066514 51.2991389)",
160374811,2,L 163,Untere Freyburger Straße,secondary,False,False,23.809,50,"LINESTRING (11.8065613 51.2994832, 11.8063274 51.2993268)",
961606364,2,L 163,Untere Freyburger Straße,secondary,False,True,51.724999999999994,50,"LINESTRING (11.8065613 51.2994832, 11.8066702 51.2995543, 11.8070029 51.2997501, 11.8070621 51.2998222)",
366873431,,,Gröster Straße,residential,False,True,216.399,,"LINESTRING (11.8071538 51.2972183, 11.8066763 51.2990437, 11.8066514 51.2991389)",
10572201,2,K 2163,Rudolf-Breitscheid-Straße,tertiary,False,True,69.581,,"LINESTRING (11.8058326 51.3006661, 11.8062302 51.3007669, 11.80674 51.3009288)",
22901113,,,Kirchberg,residential,True,False,135.874,,"LINESTRING (11.8058326 51.3006661, 11.8057047 51.3009327, 11.8056908 51.3009537, 11.8055912 51.3011038, 11.805524 51.3012051, 11.8054794 51.3012723, 11.8054394 51.3015089, 11.8053503 51.3015739, 11.8051729 51.3016461, 11.8050835 51.3017524)",
105024915,2,K 2163,Rudolf-Breitscheid-Straße,tertiary,False,False,75.65100000000001,,"LINESTRING (11.8058326 51.3006661, 11.8052915 51.3005915, 11.8047658 51.3005327)",
105028851,,,Kirchberg,residential,False,False,60.867000000000004,,"LINESTRING (11.8050835 51.3017524, 11.8052594 51.301809, 11.8054849 51.3020943, 11.8055296 51.302196)",
120815811,,,Markt,residential,True,False,95.32999999999998,,"LINESTRING (11.8050835 51.3017524, 11.80487 51.3017933, 11.804663 51.3017881, 11.8046239 51.3017871, 11.8044973 51.3017644, 11.8042894 51.3017168, 11.8037796 51.3015902)",
22901117,,,Merseburger Straße,residential,False,False,133.129,,"LINESTRING (11.8092177 51.3035705, 11.8094784 51.3036819, 11.8097269 51.3037699, 11.8105135 51.3040485, 11.8106914 51.3041115, 11.8108945 51.3040934)",
"[37213618, 23079869]",,,Mühlstraße,residential,False,"[False, True]",133.77300000000002,,"LINESTRING (11.8092177 51.3035705, 11.809023 51.3035007, 11.8086556 51.3034105, 11.8082697 51.3033807, 11.8082424 51.3033786, 11.8077559 51.3033972, 11.8075073 51.3034355, 11.8073776 51.3034765)",
40871250,,,Ölberg,residential,False,False,254.48400000000004,,"LINESTRING (11.8092177 51.3035705, 11.8091124 51.3034729, 11.8089205 51.3033935, 11.8085045 51.3032427, 11.8077507 51.3029348, 11.8074061 51.302805, 11.807284 51.3027791, 11.8071702 51.302755, 11.8067665 51.3025669, 11.8066218 51.3024734, 11.8064251 51.3023422, 11.806273 51.3022514)",
23079870,,,Auf dem Gerade,residential,True,False,47.402,,"LINESTRING (11.8048654 51.3022916, 11.804943 51.3022837, 11.8050709 51.3022652, 11.8054205 51.3022145, 11.8055296 51.302196)",
"[440503013, 23079871]",,,"['Markt', 'Unter dem Gerade']",residential,False,False,107.445,,"LINESTRING (11.8048654 51.3022916, 11.804749 51.3022148, 11.8044252 51.3020387, 11.8043292 51.3019898, 11.8043245 51.3019866, 11.8041207 51.3018596, 11.8036797 51.3016774)",
23079871,,,Unter dem Gerade,residential,False,True,51.169999999999995,,"LINESTRING (11.8048654 51.3022916, 11.8050231 51.3024546, 11.8050738 51.3025352, 11.8050768 51.3025627, 11.8050702 51.3026217, 11.8050401 51.3027162)",
"[440503013, 23079871]",,,"['Markt', 'Unter dem Gerade']",residential,False,True,107.445,,"LINESTRING (11.8036797 51.3016774, 11.8041207 51.3018596, 11.8043245 51.3019866, 11.8043292 51.3019898, 11.8044252 51.3020387, 11.804749 51.3022148, 11.8048654 51.3022916)",
996454773,,,Oberstraße,residential,False,False,19.534,,"LINESTRING (11.8036797 51.3016774, 11.8036031 51.3016528, 11.8034386 51.3015875)",
23079872,2,K 2163,St. Michelner Straße,tertiary,False,True,17.915,,"LINESTRING (11.8013429 51.3000181, 11.8014817 51.2999569, 11.801564 51.2999377)",
"[440500112, 160374807]",2,K 2163,St. Michelner Straße,tertiary,False,False,279.134,,"LINESTRING (11.8013429 51.3000181, 11.8012565 51.3000185, 11.8010259 51.3000404, 11.8004865 51.3000209, 11.7996924 51.2998722, 11.7991364 51.299769, 11.7985663 51.2996762, 11.797435 51.2995248)",
37213517,,,Mühlstraße,residential,False,False,76.44200000000001,,"LINESTRING (11.8073776 51.3034765, 11.8070354 51.3034038, 11.8066591 51.3033296, 11.8063269 51.3032747)",
"[37213618, 23079869]",,,Mühlstraße,residential,False,"[False, True]",133.773,,"LINESTRING (11.8073776 51.3034765, 11.8075073 51.3034355, 11.8077559 51.3033972, 11.8082424 51.3033786, 11.8082697 51.3033807, 11.8086556 51.3034105, 11.809023 51.3035007, 11.8092177 51.3035705)",
660203551,1,,Gehüfte,residential,False,True,89.40100000000001,50,"LINESTRING (11.8073776 51.3034765, 11.8074643 51.3035398, 11.8075534 51.3036448, 11.8077181 51.303839, 11.8078174 51.3040439, 11.8078342 51.3040879, 11.8078732 51.3042081)",
"[219148365, 37213517]",,,Mühlstraße,residential,False,False,51.536,,"LINESTRING (11.8063269 51.3032747, 11.806232 51.303218, 11.8060693 51.3031469, 11.8059867 51.3030694, 11.8059213 51.30303, 11.8057693 51.30298)",
37213517,,,Mühlstraße,residential,False,True,76.44200000000001,,"LINESTRING (11.8063269 51.3032747, 11.8066591 51.3033296, 11.8070354 51.3034038, 11.8073776 51.3034765)",
"[133730882, 133730883, 105028863]",,,Wenden,residential,False,False,98.75999999999999,,"LINESTRING (11.8063269 51.3032747, 11.806237 51.3034462, 11.8060977 51.3037369, 11.806042 51.3038235, 11.805955 51.3039524, 11.805866 51.3040457, 11.8058014 51.3040932)",yes
23079871,,,Unter dem Gerade,residential,False,False,51.17,,"LINESTRING (11.8050401 51.3027162, 11.8050702 51.3026217, 11.8050768 51.3025627, 11.8050738 51.3025352, 11.8050231 51.3024546, 11.8048654 51.3022916)",
"[145819041, 104408533]",,,Brauhausstraße,residential,False,False,147.517,,"LINESTRING (11.8050401 51.3027162, 11.804525 51.3026209, 11.8043231 51.3026123, 11.8039992 51.302535, 11.8037295 51.3024239, 11.80348 51.3023212, 11.8031844 51.30214)",
