osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,width,junction,bridge,access
30094379,Hans-Maier-Straße,tertiary,50,False,False,38.774,"LINESTRING (10.878072 49.5678501, 10.8782281 49.5677882, 10.8785553 49.5676994)",3,,,,,
"[314686769, 105598410, 314686773]",Hans-Maier-Straße,tertiary,,False,True,154.98999999999998,"LINESTRING (10.878072 49.5678501, 10.8779674 49.5679174, 10.8776882 49.5680973, 10.8775264 49.5681859, 10.8773018 49.5683061, 10.8772168 49.5683401, 10.8770441 49.5684093, 10.8767936 49.5684875, 10.8763096 49.5686185)","['2', '3']",St 2244,,,,
314686785,Steggasse,residential,50,False,True,36.573,"LINESTRING (10.878072 49.5678501, 10.8782109 49.567924, 10.8784916 49.5680334)",3,,,,,
432729967,Ansbacher Straße,tertiary,50,False,True,42.147,"LINESTRING (10.878072 49.5678501, 10.8779291 49.5677681, 10.8776342 49.567599)",,ERH 14,,,,
"[1253551896, 146456478, 432920438, 146456519]","['Burgstaller Weg', 'Langenzenner Straße']",residential,30,False,True,213.878,"LINESTRING (10.8767551 49.5665968, 10.8769922 49.566734, 10.8771357 49.5668513, 10.8773939 49.5671304, 10.877483 49.56728, 10.8778309 49.5673356, 10.8780704 49.5673474, 10.8783335 49.5673341, 10.878383 49.5673348, 10.8784529 49.5673359, 10.8785833 49.5673154, 10.878601 49.5673739, 10.87861 49.5674103, 10.8786722 49.5675052, 10.8787676 49.567651)",,,,,,
24869095,Glockengasse,residential,30,False,True,83.742,"LINESTRING (10.8871914 49.5675152, 10.8872384 49.5675869, 10.8873334 49.5677532, 10.8874985 49.5682394)",,,,,,
30094380,Erlanger Straße,residential,50,False,True,87.394,"LINESTRING (10.8871914 49.5675152, 10.8877649 49.567348, 10.8880916 49.5672317, 10.888276 49.567166)",2,,,,,
"[330493360, 329597825, 323785884]",Erlanger Straße,residential,30,False,False,140.582,"LINESTRING (10.8871914 49.5675152, 10.8870569 49.5675506, 10.8869361 49.56757, 10.8868102 49.5675878, 10.8867759 49.5675926, 10.8865834 49.5676147, 10.8863477 49.5676252, 10.8853939 49.5676279, 10.8852668 49.5676093)",,,,,,
30185911,Schlaffhäusergasse,residential,30,False,True,38.418,"LINESTRING (10.875373 49.5683048, 10.8754247 49.5683246, 10.8758318 49.5684804)",,,,,,
30185993,Richard-Wagner-Straße,residential,,False,False,80.955,"LINESTRING (10.875373 49.5683048, 10.8755511 49.5680503, 10.87564 49.5678903, 10.8758759 49.5676576)",,,,,,
30185911,Schlaffhäusergasse,residential,30,False,False,38.418,"LINESTRING (10.8758318 49.5684804, 10.8754247 49.5683246, 10.875373 49.5683048)",,,,,,
30185911,Schlaffhäusergasse,residential,30,False,True,37.981,"LINESTRING (10.8758318 49.5684804, 10.8761973 49.568567, 10.8763096 49.5686185)",,,,,,
30186070,Hermann-Müller-Straße,residential,30,False,False,84.943,"LINESTRING (10.8758318 49.5684804, 10.8760906 49.5683477, 10.8763288 49.5682845, 10.8766186 49.5681792, 10.8767883 49.5680528)",,,,,,
432729967,Ansbacher Straße,tertiary,50,False,False,42.147,"LINESTRING (10.8776342 49.567599, 10.8779291 49.5677681, 10.878072 49.5678501)",,ERH 14,,,,
432729967,Ansbacher Straße,tertiary,50,False,True,88.42699999999999,"LINESTRING (10.8776342 49.567599, 10.8773967 49.567439, 10.8770775 49.5672405, 10.8767295 49.5670643)",,ERH 14,,,,
30185993,Richard-Wagner-Straße,residential,,False,False,90.25,"LINESTRING (10.8758759 49.5676576, 10.8759881 49.5675876, 10.8767295 49.5670643)",,,,,,
30185993,Richard-Wagner-Straße,residential,,False,True,80.955,"LINESTRING (10.8758759 49.5676576, 10.87564 49.5678903, 10.8755511 49.5680503, 10.875373 49.5683048)",,,,,,
1182750133,Sandstraße,residential,30,False,True,79.124,"LINESTRING (10.8758759 49.5676576, 10.8763788 49.5678747, 10.8767883 49.5680528)",,,5.5,,,
30185993,Richard-Wagner-Straße,residential,,False,True,90.25,"LINESTRING (10.8767295 49.5670643, 10.8759881 49.5675876, 10.8758759 49.5676576)",,,,,,
432729967,Ansbacher Straße,tertiary,50,False,False,88.42699999999999,"LINESTRING (10.8767295 49.5670643, 10.8770775 49.5672405, 10.8773967 49.567439, 10.8776342 49.567599)",,ERH 14,,,,
30186070,Hermann-Müller-Straße,residential,30,False,True,84.943,"LINESTRING (10.8767883 49.5680528, 10.8766186 49.5681792, 10.8763288 49.5682845, 10.8760906 49.5683477, 10.8758318 49.5684804)",,,,,,
954071259,Hermann-Müller-Straße,residential,30,True,False,79.17,"LINESTRING (10.8767883 49.5680528, 10.8772119 49.567829, 10.8776342 49.567599)",,,2.5,,,
1182750133,Sandstraße,residential,30,False,False,79.124,"LINESTRING (10.8767883 49.5680528, 10.8763788 49.5678747, 10.8758759 49.5676576)",,,5.5,,,
30625583,Plonergasse,residential,30,False,False,105.87,"LINESTRING (10.8856228 49.5693908, 10.8856165 49.5694567, 10.8858256 49.5698721, 10.8858622 49.5699569, 10.8860122 49.5703046)",,,,,,
545009096,Zum Flughafen,tertiary,50,False,True,64.466,"LINESTRING (10.8856228 49.5693908, 10.8854696 49.5693582, 10.8853919 49.5693377, 10.8853214 49.5693078, 10.8852899 49.5692932, 10.8851609 49.569222, 10.8850342 49.5691363, 10.8849349 49.5690441)",2,ERH 3,,,,
30626107,Plonergasse,residential,30,False,False,46.29,"LINESTRING (10.8860122 49.5703046, 10.8866448 49.5702339)",,,,,,
30625583,Plonergasse,residential,30,False,False,51.947,"LINESTRING (10.8860122 49.5703046, 10.886143 49.5706685, 10.8861406 49.570762)",,,,,,
30625583,Plonergasse,residential,30,False,True,105.86999999999999,"LINESTRING (10.8860122 49.5703046, 10.8858622 49.5699569, 10.8858256 49.5698721, 10.8856165 49.5694567, 10.8856228 49.5693908)",,,,,,
30626107,Plonergasse,residential,30,False,True,46.29,"LINESTRING (10.8866448 49.5702339, 10.8860122 49.5703046)",,,,,,
30625583,Plonergasse,residential,30,False,True,51.947,"LINESTRING (10.8861406 49.570762, 10.886143 49.5706685, 10.8860122 49.5703046)",,,,,,
30626111,Edergasse,residential,30,False,False,36.078,"LINESTRING (10.8861406 49.570762, 10.8864742 49.5707748, 10.8866394 49.5707862)",,,,,,
"[30626565, 30626111]",Edergasse,residential,30,False,"[False, True]",196.49099999999999,"LINESTRING (10.8861406 49.570762, 10.8859087 49.5708542, 10.8855226 49.5709656, 10.8854272 49.5709665, 10.8852829 49.5709005, 10.8850301 49.5706318, 10.8848518 49.5704247, 10.8847426 49.5703338, 10.8846068 49.570271, 10.8844659 49.5702058, 10.8841208 49.5700886)",,,,,,
30626111,Edergasse,residential,30,False,True,36.078,"LINESTRING (10.8866394 49.5707862, 10.8864742 49.5707748, 10.8861406 49.570762)",,,,,,
24840166,Am Rahmberg,residential,30,False,True,86.45400000000001,"LINESTRING (10.8841208 49.5700886, 10.884265 49.5698918, 10.8844644 49.5694097, 10.8844951 49.5693526)",,,,,,
30626113,Edergasse,residential,30,True,False,57.423,"LINESTRING (10.8841208 49.5700886, 10.8840058 49.5700217, 10.8836205 49.5698337, 10.8835298 49.5697485)",,,,,,
30626561,Am Rahmberg,residential,30,False,False,68.831,"LINESTRING (10.8841208 49.5700886, 10.8839707 49.5702794, 10.8839282 49.5703335, 10.8838929 49.5703783, 10.8838081 49.5706669)",,,,,,
"[30626565, 30626111]",Edergasse,residential,30,False,"[False, True]",196.49099999999999,"LINESTRING (10.8841208 49.5700886, 10.8844659 49.5702058, 10.8846068 49.570271, 10.8847426 49.5703338, 10.8848518 49.5704247, 10.8850301 49.5706318, 10.8852829 49.5709005, 10.8854272 49.5709665, 10.8855226 49.5709656, 10.8859087 49.5708542, 10.8861406 49.570762)",,,,,,
42805933,Hintere Gasse,tertiary,30,False,False,48.821999999999996,"LINESTRING (10.8835298 49.5697485, 10.883803 49.5696116, 10.8839491 49.5695063, 10.8839987 49.5694402)",2,ERH 14,,,,
42805933,Hintere Gasse,tertiary,30,False,True,70.226,"LINESTRING (10.8835298 49.5697485, 10.8834165 49.5698023, 10.8829068 49.5700008, 10.8827101 49.5700887)",2,ERH 14,,,,
44213165,Engelgasse,residential,,False,True,61.734,"LINESTRING (10.8835298 49.5697485, 10.8834741 49.5696549, 10.8833586 49.5694607, 10.8832886 49.5692182)",,,,,,
30626563,Am Rahmberg,residential,30,False,False,105.239,"LINESTRING (10.8820749 49.5709524, 10.882618 49.5709707, 10.883531 49.5710152)",,,,,,
42805932,Bamberger Straße,tertiary,30,False,False,58.155,"LINESTRING (10.8820749 49.5709524, 10.8821028 49.5705242, 10.8821527 49.5704355)",2,ERH 14,,,,
"[146456473, 42805932]",Bamberger Straße,tertiary,"['50', '30']",False,True,29.073999999999998,"LINESTRING (10.8820749 49.5709524, 10.8820585 49.5711366, 10.8820508 49.5712134)",2,ERH 14,,,,
"[23187472, 25332075, 25332072, 314686784]","['An der Schütt', 'Steggasse']",residential,"['50', '30']",False,"[False, True]",108.513,"LINESTRING (10.8795475 49.5687021, 10.8794385 49.5686348, 10.8793986 49.5686038, 10.8793096 49.5685291, 10.8792441 49.5684702, 10.8790762 49.5682951, 10.8789578 49.5682108, 10.8788007 49.5681482, 10.8786995 49.5681134, 10.8784916 49.5680334)",3,,,,yes,
"[273303476, 34138517, 65009708]",An der Schütt,residential,30,False,False,173.65500000000003,"LINESTRING (10.8795475 49.5687021, 10.8796463 49.5686842, 10.8798408 49.5686282, 10.879869 49.5686201, 10.8800743 49.5684957, 10.8801752 49.5683683, 10.8802044 49.5682521, 10.8802511 49.5682086, 10.8803045 49.5681658, 10.8804304 49.5680938, 10.8807989 49.5679243, 10.8810941 49.5678099, 10.8813344 49.5677693)",,,,,,
146456555,Würzburger Straße,residential,30,False,False,30.846000000000004,"LINESTRING (10.8782127 49.5704851, 10.8780501 49.5705545, 10.8778439 49.570625)",,,,,,
"[23077210, 146456555]","['Hauptstraße', 'Würzburger Straße']",residential,"['20', '30']",False,True,151.58599999999998,"LINESTRING (10.8782127 49.5704851, 10.8784814 49.5703619, 10.8785687 49.570314, 10.8788858 49.57014, 10.8794361 49.5698384, 10.8796358 49.5697197, 10.8798016 49.5695967)",,,4,,,
146456555,Würzburger Straße,residential,30,False,False,97.40100000000001,"LINESTRING (10.8778439 49.570625, 10.8778324 49.5706287, 10.877746 49.5706563, 10.8777058 49.5706692, 10.8765872 49.570945)",,,,,,
146456555,Würzburger Straße,residential,30,False,True,30.846000000000004,"LINESTRING (10.8778439 49.570625, 10.8780501 49.5705545, 10.8782127 49.5704851)",,,,,,
"[1082486256, 44421621, 146456503]",Gartenstraße,residential,30,False,False,181.522,"LINESTRING (10.8778439 49.570625, 10.877965 49.570784, 10.8781109 49.5709754, 10.8781498 49.5710622, 10.8781736 49.5711594, 10.8782413 49.5716193, 10.8782874 49.57193, 10.8783286 49.5722074)",,,,,,
27861535,,tertiary,,True,False,18.032,"LINESTRING (10.8849981 49.5674007, 10.8850407 49.5674177, 10.8850716 49.5674432, 10.8850871 49.5674741, 10.8850853 49.5675065, 10.8850665 49.5675365)",1,ERH 3,6,roundabout,,
27861535,,tertiary,,True,False,17.308,"LINESTRING (10.8848069 49.5674632, 10.8848341 49.5674285, 10.8848809 49.5674041, 10.8849389 49.5673943, 10.8849981 49.5674007)",1,ERH 3,6,roundabout,,
"[65009707, 273430235, 30092861, 30092862]",An der Schütt,residential,30,False,True,257.513,"LINESTRING (10.8848069 49.5674632, 10.8846978 49.5674713, 10.8846247 49.567477, 10.8845382 49.5674934, 10.8844694 49.5675109, 10.8843415 49.5675434, 10.8842136 49.5675798, 10.8841385 49.5676011, 10.8840059 49.5676387, 10.8839068 49.5676668, 10.8836933 49.5677265, 10.8835711 49.5677421, 10.8834117 49.5677382, 10.8832939 49.5677309, 10.8831952 49.5677247, 10.8830479 49.5677096, 10.8829991 49.5677075, 10.8828781 49.5677021, 10.882839 49.5677004, 10.8827412 49.5676976, 10.8825384 49.5676831, 10.8823207 49.567685, 10.8822059 49.5676885, 10.8821416 49.5676904, 10.8821001 49.5676912, 10.8818307 49.5676962, 10.8813344 49.5677693)",,,,,,
44213165,Engelgasse,residential,,False,False,61.734,"LINESTRING (10.8832886 49.5692182, 10.8833586 49.5694607, 10.8834741 49.5696549, 10.8835298 49.5697485)",,,,,,
"[95941123, 44421635]",Marktplatz,living_street,,False,False,56.419999999999995,"LINESTRING (10.8814784 49.5692138, 10.8816037 49.5692013, 10.8818389 49.5691754, 10.8819961 49.569083, 10.8821451 49.5689918)",,,,,,destination
47848436,Noppengasse,residential,30,False,False,66.974,"LINESTRING (10.8806606 49.5732623, 10.8815847 49.5732017)",,,,,,
146456522,Noppengasse,residential,30,False,False,36.518,"LINESTRING (10.8806606 49.5732623, 10.8806915 49.5735901)",,,,,,
146456522,Noppengasse,residential,30,False,True,39.218,"LINESTRING (10.8806606 49.5732623, 10.8806426 49.5729098)",,,,,,
47848436,Noppengasse,residential,30,False,True,66.974,"LINESTRING (10.8815847 49.5732017, 10.8806606 49.5732623)",,,,,,
329597825,Erlanger Straße,residential,30,False,False,4.53,"LINESTRING (10.8852668 49.5676093, 10.8852126 49.5675887)",,,,,,
23815063,Störcher Straße,residential,30,False,False,106.147,"LINESTRING (10.8852668 49.5676093, 10.8852496 49.5676619, 10.8856664 49.5683598, 10.8857425 49.568504)",,,,,,
"[330493360, 329597825, 323785884]",Erlanger Straße,residential,30,False,True,140.582,"LINESTRING (10.8852668 49.5676093, 10.8853939 49.5676279, 10.8863477 49.5676252, 10.8865834 49.5676147, 10.8867759 49.5675926, 10.8868102 49.5675878, 10.8869361 49.56757, 10.8870569 49.5675506, 10.8871914 49.5675152)",,,,,,
58811891,Uhlandstraße,residential,30,False,False,16.746,"LINESTRING (10.8756029 49.5739193, 10.8753864 49.5739738)",,,,,,
58811891,Uhlandstraße,residential,30,False,True,161.038,"LINESTRING (10.8756029 49.5739193, 10.8754356 49.5735117, 10.8752487 49.5730947, 10.8750228 49.5725209)",,,,,,
58811944,Uhlandstraße,residential,30,False,True,65.838,"LINESTRING (10.8756029 49.5739193, 10.8758908 49.5738761, 10.8757594 49.5734848)",,,,,,
58811944,Uhlandstraße,residential,30,False,False,65.838,"LINESTRING (10.8757594 49.5734848, 10.8758908 49.5738761, 10.8756029 49.5739193)",,,,,,
58811891,Uhlandstraße,residential,30,False,True,16.746,"LINESTRING (10.8753864 49.5739738, 10.8756029 49.5739193)",,,,,,
4743499,Dambachstraße,tertiary,30,False,True,199.819,"LINESTRING (10.8753864 49.5739738, 10.8754606 49.5740249, 10.8755849 49.5740799, 10.8757344 49.5741361, 10.8761386 49.5742817, 10.8763099 49.57436, 10.8764047 49.5744217, 10.8764716 49.5744953, 10.8766321 49.5748029, 10.8767115 49.574965, 10.8767899 49.5751951, 10.8768325 49.5753714)",,,,,,
58904347,Flurstraße,residential,30,False,True,118.46,"LINESTRING (10.8871493 49.5693844, 10.8870045 49.5690753, 10.8867207 49.5683562)",,,,,,
23815064,Cyprianstraße,residential,30,False,False,72.431,"LINESTRING (10.8867207 49.5683562, 10.8857425 49.568504)",,,,,,
23815064,Cyprianstraße,residential,30,False,True,57.574,"LINESTRING (10.8867207 49.5683562, 10.8873892 49.5682558, 10.8874985 49.5682394)",,,,,,
58904347,Flurstraße,residential,30,False,False,118.46,"LINESTRING (10.8867207 49.5683562, 10.8870045 49.5690753, 10.8871493 49.5693844)",,,,,,
"[44421635, 95941123]",Marktplatz,living_street,,False,True,56.42,"LINESTRING (10.8821451 49.5689918, 10.8819961 49.569083, 10.8818389 49.5691754, 10.8816037 49.5692013, 10.8814784 49.5692138)",,,,,,destination
"[351440452, 30131214]","['Hauptstraße', 'Marktplatz']",living_street,,False,False,54.916999999999994,"LINESTRING (10.8821451 49.5689918, 10.882134 49.5689762, 10.882063 49.568866, 10.8820319 49.5688319, 10.8818978 49.5686479, 10.8818855 49.5686377, 10.8818636 49.5686027, 10.8817749 49.5686294)",,,,,,
"[35661276, 351440452]",Marktplatz,living_street,,False,True,43.328,"LINESTRING (10.8821451 49.5689918, 10.8822431 49.5690682, 10.8823457 49.5691432, 10.8824295 49.5692354, 10.8824947 49.5693068)",,,,,,
146456528,Schillerstraße,residential,30,False,True,159.67000000000002,"LINESTRING (10.8765872 49.570945, 10.876907 49.5716598, 10.876999 49.5719113, 10.8771531 49.5723328)",,,,,,
146456555,Würzburger Straße,residential,30,False,False,54.147999999999996,"LINESTRING (10.8765872 49.570945, 10.8762619 49.5710003, 10.8761404 49.5710235, 10.8758641 49.5710761)",,,,,,
146456555,Würzburger Straße,residential,30,False,True,97.401,"LINESTRING (10.8765872 49.570945, 10.8777058 49.5706692, 10.877746 49.5706563, 10.8778324 49.5706287, 10.8778439 49.570625)",,,,,,
146456555,Würzburger Straße,residential,30,False,True,54.147999999999996,"LINESTRING (10.8758641 49.5710761, 10.8761404 49.5710235, 10.8762619 49.5710003, 10.8765872 49.570945)",,,,,,
799304507,Schürrstraße,residential,,False,True,79.55600000000001,"LINESTRING (10.8758641 49.5710761, 10.8759492 49.5713784, 10.876033 49.5717, 10.8760546 49.5717808)",,,,,,
146456453,Albrecht-Dürer-Straße,residential,30,False,False,97.318,"LINESTRING (10.8791118 49.572143, 10.8793142 49.5730083)",,,,,,
146456505,Goethestraße,residential,30,False,False,56.928,"LINESTRING (10.8791118 49.572143, 10.8783286 49.5722074)",,,6,,,
146456505,Goethestraße,residential,30,False,True,112.317,"LINESTRING (10.8791118 49.572143, 10.8806611 49.5720389)",,,6,,,
44421621,Gartenstraße,residential,30,False,False,98.967,"LINESTRING (10.8783286 49.5722074, 10.8784881 49.5730914)",,,,,,
146456505,Goethestraße,residential,30,False,True,56.928,"LINESTRING (10.8783286 49.5722074, 10.8791118 49.572143)",,,6,,,
"[1082486256, 44421621, 146456503]",Gartenstraße,residential,30,False,True,181.522,"LINESTRING (10.8783286 49.5722074, 10.8782874 49.57193, 10.8782413 49.5716193, 10.8781736 49.5711594, 10.8781498 49.5710622, 10.8781109 49.5709754, 10.877965 49.570784, 10.8778439 49.570625)",,,,,,
146456505,Goethestraße,residential,30,False,False,85.904,"LINESTRING (10.8783286 49.5722074, 10.8772477 49.5723222, 10.8771531 49.5723328)",,,6,,,
146456505,Goethestraße,residential,30,False,False,54.098,"LINESTRING (10.8771531 49.5723328, 10.8764135 49.5724144)",,,6,,,
146456505,Goethestraße,residential,30,False,True,85.904,"LINESTRING (10.8771531 49.5723328, 10.8772477 49.5723222, 10.8783286 49.5722074)",,,6,,,
146456528,Schillerstraße,residential,30,False,False,159.67000000000002,"LINESTRING (10.8771531 49.5723328, 10.876999 49.5719113, 10.876907 49.5716598, 10.8765872 49.570945)",,,,,,
146456505,Goethestraße,residential,30,False,False,14.713,"LINESTRING (10.8764135 49.5724144, 10.876211 49.5724306)",,,6,,,
146456505,Goethestraße,residential,30,False,True,54.098,"LINESTRING (10.8764135 49.5724144, 10.8771531 49.5723328)",,,6,,,
146456509,Heinestraße,residential,30,False,True,108.686,"LINESTRING (10.8764135 49.5724144, 10.8766854 49.5733758)",,,,,,
146456473,Bamberger Straße,tertiary,50,False,False,51.306,"LINESTRING (10.8821679 49.5738528, 10.8821728 49.5737473, 10.8821892 49.5733916)",2,ERH 14,,,,
146456473,Bamberger Straße,tertiary,50,False,True,84.787,"LINESTRING (10.8821679 49.5738528, 10.8821615 49.5741176, 10.8821317 49.5746149)",2,ERH 14,,,,
146456529,Schreberstraße,residential,,False,False,107.79499999999999,"LINESTRING (10.8821679 49.5738528, 10.8827864 49.5738844, 10.8834509 49.5739051, 10.8836554 49.5738763)",,,,,,
146456529,Schreberstraße,residential,,False,True,107.79499999999999,"LINESTRING (10.8836554 49.5738763, 10.8834509 49.5739051, 10.8827864 49.5738844, 10.8821679 49.5738528)",,,,,,
105598410,Hans-Maier-Straße,tertiary,,False,False,29.63,"LINESTRING (10.8759815 49.5687789, 10.8763096 49.5686185)",2,,,,,
146459154,An der Bieg,residential,,True,False,117.56400000000001,"LINESTRING (10.8746333 49.5692902, 10.8747974 49.5692026, 10.8752359 49.5689877, 10.8758929 49.5687393, 10.8759815 49.5687789)",,,,,,
44213164,Kirchenplatz,living_street,,False,True,38.147999999999996,"LINESTRING (10.8829504 49.5691337, 10.8828574 49.56916, 10.8826594 49.5692402, 10.8825306 49.5692923, 10.8824947 49.5693068)",,,,,,
"[30092862, 65009707, 30092861, 273430235]",An der Schütt,residential,30,False,False,257.51300000000003,"LINESTRING (10.8813344 49.5677693, 10.8818307 49.5676962, 10.8821001 49.5676912, 10.8821416 49.5676904, 10.8822059 49.5676885, 10.8823207 49.567685, 10.8825384 49.5676831, 10.8827412 49.5676976, 10.882839 49.5677004, 10.8828781 49.5677021, 10.8829991 49.5677075, 10.8830479 49.5677096, 10.8831952 49.5677247, 10.8832939 49.5677309, 10.8834117 49.5677382, 10.8835711 49.5677421, 10.8836933 49.5677265, 10.8839068 49.5676668, 10.8840059 49.5676387, 10.8841385 49.5676011, 10.8842136 49.5675798, 10.8843415 49.5675434, 10.8844694 49.5675109, 10.8845382 49.5674934, 10.8846247 49.567477, 10.8846978 49.5674713, 10.8848069 49.5674632)",,,,,,
"[273303476, 65009708, 34138517]",An der Schütt,residential,30,False,True,173.655,"LINESTRING (10.8813344 49.5677693, 10.8810941 49.5678099, 10.8807989 49.5679243, 10.8804304 49.5680938, 10.8803045 49.5681658, 10.8802511 49.5682086, 10.8802044 49.5682521, 10.8801752 49.5683683, 10.8800743 49.5684957, 10.879869 49.5686201, 10.8798408 49.5686282, 10.8796463 49.5686842, 10.8795475 49.5687021)",,,,,,
394289494,Badgasse,living_street,,True,False,101.06200000000001,"LINESTRING (10.8813344 49.5677693, 10.8814498 49.5679711, 10.8815159 49.5681144, 10.8815577 49.568193, 10.8816497 49.5684507, 10.8817278 49.56857, 10.8817749 49.5686294)",,,,,,
270761040,Goethestraße,residential,30,False,False,54.72,"LINESTRING (10.8758615 49.5729545, 10.875726 49.5724703)",,,,,,
270761040,Goethestraße,residential,30,False,True,54.72,"LINESTRING (10.875726 49.5724703, 10.8758615 49.5729545)",,,,,,
146456505,Goethestraße,residential,30,False,False,51.018,"LINESTRING (10.875726 49.5724703, 10.8750597 49.5725182, 10.8750228 49.5725209)",,,6,,,
146456505,Goethestraße,residential,30,False,True,35.251,"LINESTRING (10.875726 49.5724703, 10.8758076 49.572464, 10.876211 49.5724306)",,,6,,,
"[146456522, 146456469]","['Noppengasse', 'Am Hirtengraben']",residential,30,False,"[False, True]",193.666,"LINESTRING (10.8820508 49.5712134, 10.8816972 49.5712083, 10.8805954 49.5712488, 10.8805709 49.5712797, 10.880618 49.5715201, 10.8806611 49.5720389)",,,6,,,yes
"[146456473, 42805932]",Bamberger Straße,tertiary,"['50', '30']",False,False,29.073999999999998,"LINESTRING (10.8820508 49.5712134, 10.8820585 49.5711366, 10.8820749 49.5709524)",2,ERH 14,,,,
146456473,Bamberger Straße,tertiary,50,False,True,79.662,"LINESTRING (10.8820508 49.5712134, 10.8820535 49.5714159, 10.8820609 49.571471, 10.8820759 49.5715836, 10.882148 49.571926)",2,ERH 14,,,,
"[351440452, 30131214]","['Hauptstraße', 'Marktplatz']",living_street,,False,True,54.916999999999994,"LINESTRING (10.8817749 49.5686294, 10.8818636 49.5686027, 10.8818855 49.5686377, 10.8818978 49.5686479, 10.8820319 49.5688319, 10.882063 49.568866, 10.882134 49.5689762, 10.8821451 49.5689918)",,,,,,
330756797,Hauptstraße,living_street,7,False,False,178.89800000000002,"LINESTRING (10.8817749 49.5686294, 10.8816687 49.5686664, 10.8816167 49.5686862, 10.8815618 49.568707, 10.8815176 49.5687244, 10.8812718 49.5688213, 10.8810077 49.5689393, 10.8808969 49.5689994, 10.8806234 49.5691478, 10.8803426 49.5693001, 10.8802822 49.5693329, 10.8800447 49.5694502, 10.8798016 49.5695967)",,,,,,
294898630,Noppenplatz,residential,30,False,True,47.019999999999996,"LINESTRING (10.8801475 49.572591, 10.8801367 49.5725023, 10.8806473 49.5724594)",,,,,,
315112082,Am Wiwaweiher,residential,30,False,False,50.705,"LINESTRING (10.8838464 49.5717041, 10.8838438 49.5721601)",,,5.15,,,
315112082,Am Wiwaweiher,residential,30,False,True,50.705,"LINESTRING (10.8838438 49.5721601, 10.8838464 49.5717041)",,,5.15,,,
24869119,Adlerstraße,residential,30,False,False,78.021,"LINESTRING (10.8838438 49.5721601, 10.8834083 49.5721604, 10.8832014 49.5721605, 10.8831727 49.5721605, 10.8830985 49.5721605, 10.8827618 49.5721604)",,,6,,,
23493839,Dieselstraße,residential,,False,False,37.109,"LINESTRING (10.883462 49.5749326, 10.8839758 49.5749134)",,,,,,
329336433,Dieselstraße,living_street,,False,False,29.375,"LINESTRING (10.883462 49.5749326, 10.8834472 49.5746686)",,,,,,
23493839,Dieselstraße,residential,,False,True,46.035999999999994,"LINESTRING (10.883462 49.5749326, 10.8832733 49.5749397, 10.8828246 49.5749565)",,,,,,
146456533,Schürrstraße,residential,,False,True,62.269,"LINESTRING (10.8760803 49.5718771, 10.8761212 49.57203, 10.876211 49.5724306)",,,,,,
799304507,Schürrstraße,residential,,False,False,79.55600000000001,"LINESTRING (10.8760546 49.5717808, 10.876033 49.5717, 10.8759492 49.5713784, 10.8758641 49.5710761)",,,,,,
