osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,access,bridge
"[647762730, 647762732]",False,"['2', '3']",K 28,Bahnhofstraße,secondary,50,False,130.66899999999998,"LINESTRING (7.3072828 51.5683483, 7.3073398 51.5682005, 7.3073758 51.5681115, 7.3073996 51.5680526, 7.3075225 51.5677509, 7.3076515 51.5674637, 7.3076758 51.5674096, 7.3077611 51.5672115)",,,
1253674180,False,,,Maslingstraße,residential,30,False,145.37500000000003,"LINESTRING (7.3072828 51.5683483, 7.3073878 51.5683653, 7.3074607 51.5683771, 7.3078289 51.5684366, 7.3078527 51.5684404, 7.3081612 51.5684903, 7.308212 51.5684985, 7.3082449 51.5685038, 7.3086207 51.5685645, 7.3086579 51.5685705, 7.308724 51.5685812, 7.3088202 51.5685967, 7.3092495 51.5686673, 7.3093164 51.5686816)",,,
"[647762728, 35534800]",False,"['2', '3']",K 28,Bahnhofstraße,secondary,50,False,111.887,"LINESTRING (7.3079364 51.5667992, 7.3079967 51.5666572, 7.3080189 51.5665969, 7.3080392 51.5665456, 7.3080434 51.5665268, 7.3080729 51.5664245, 7.3081088 51.5663393, 7.308166 51.5662034, 7.3082238 51.5660662, 7.3082624 51.5659747, 7.308323 51.5658225)",,,
741097154,False,,,Liebigstraße,residential,30,True,40.995000000000005,"LINESTRING (7.3079364 51.5667992, 7.3078223 51.5667822, 7.3077625 51.5667733, 7.3073597 51.5667131)",,,
"[1253584961, 647762729]",False,2,K 28,Bahnhofstraße,secondary,50,True,47.419999999999995,"LINESTRING (7.3079364 51.5667992, 7.3079009 51.5668826, 7.3078688 51.5669581, 7.3078032 51.5671126, 7.3077611 51.5672115)",,,
"[35534800, 647762728]",False,"['2', '3']",K 28,Bahnhofstraße,secondary,50,True,111.887,"LINESTRING (7.308323 51.5658225, 7.3082624 51.5659747, 7.3082238 51.5660662, 7.308166 51.5662034, 7.3081088 51.5663393, 7.3080729 51.5664245, 7.3080434 51.5665268, 7.3080392 51.5665456, 7.3080189 51.5665969, 7.3079967 51.5666572, 7.3079364 51.5667992)",,,
610054990,True,1,K 28,Bahnhofstraße,secondary,50,False,28.816,"LINESTRING (7.308323 51.5658225, 7.3083321 51.5656849, 7.308336 51.5656268, 7.3083095 51.5655657)",,,
"[17944232, 32924128]",True,2,,Bahnhofstraße,secondary,50,False,137.825,"LINESTRING (7.3084792 51.5653642, 7.3085172 51.5652854, 7.308737 51.564835, 7.3087997 51.5647242, 7.3088584 51.564652, 7.3089571 51.5644322, 7.3090327 51.5642856, 7.3090394 51.5642624, 7.3090628 51.5641812)",,,
840805648,True,1,,,secondary,50,False,7.668,"LINESTRING (7.3084792 51.5653642, 7.3085069 51.5653649, 7.3085343 51.5653679, 7.3085607 51.5653731, 7.3085858 51.5653804)",roundabout,,
46038374,True,1,,,secondary,50,False,12.738000000000001,"LINESTRING (7.3086856 51.565458, 7.308692 51.5654767, 7.3086939 51.5654957, 7.3086913 51.5655148, 7.3086843 51.5655333, 7.3086729 51.5655511, 7.3086575 51.5655676)",roundabout,,
"[90463226, 610050830]",True,"['2', '1']",,Europaplatz,tertiary,50,False,308.988,"LINESTRING (7.3086856 51.565458, 7.3088325 51.565475, 7.3095352 51.5655175, 7.3096865 51.5655257, 7.3117324 51.5656612, 7.3127462 51.5657283, 7.3128096 51.5657191, 7.3131286 51.5657403)",,,
840399349,True,1,,Bahnhofstraße,secondary,50,False,9.457,"LINESTRING (7.3086575 51.5655676, 7.3086279 51.5655891, 7.3085915 51.5656062, 7.3085499 51.5656179)",roundabout,,
610054991,True,1,K 28,Bahnhofstraße,secondary,50,False,28.022000000000002,"LINESTRING (7.3085499 51.5656179, 7.3084754 51.5656542, 7.3084387 51.5656965, 7.3084036 51.5657369, 7.308323 51.5658225)",,,
840399346,True,1,,,secondary,50,False,18.881,"LINESTRING (7.3085499 51.5656179, 7.3085054 51.5656238, 7.3084598 51.5656235, 7.3084155 51.5656171, 7.3083744 51.5656049, 7.3083385 51.5655875, 7.3083095 51.5655657)",roundabout,,
17944231,True,1,,,secondary,,False,10.111,"LINESTRING (7.3093215 51.5639576, 7.3093712 51.563991, 7.3094006 51.5640326)",roundabout,,
17944231,True,1,,,secondary,,False,10.031,"LINESTRING (7.3092012 51.564204, 7.309129 51.5641997, 7.3090628 51.5641812)",roundabout,,
25049129,True,1,K 28,Bahnhofstraße,secondary,50,False,137.56099999999998,"LINESTRING (7.3092012 51.564204, 7.3091595 51.5642829, 7.308916 51.5647436, 7.308715 51.5651161, 7.3086223 51.5653063, 7.3085858 51.5653804)",,,
17944231,True,1,,,secondary,,False,8.847,"LINESTRING (7.3090628 51.5641812, 7.3090152 51.5641547, 7.3089818 51.5641207)",roundabout,,
17944231,True,1,,,secondary,,False,18.61,"LINESTRING (7.309068 51.5639496, 7.3091298 51.5639331, 7.3091968 51.5639288, 7.3092627 51.5639372, 7.3093215 51.5639576)",roundabout,,
610036169,True,1,K 28,Bahnhofstraße,secondary,50,False,36.826,"LINESTRING (7.309068 51.5639496, 7.3091175 51.5639134, 7.3091405 51.5638404, 7.3092051 51.563635)",,,
292455280,True,3,B 235,Habinghorster Straße,primary,50,False,12.899,"LINESTRING (7.3147413 51.5659596, 7.3147434 51.5658436)",,,
"[991950674, 25417762]",True,1,,Europaplatz,tertiary,50,False,129.128,"LINESTRING (7.3147413 51.5659596, 7.3144951 51.5659373, 7.3138257 51.5658887, 7.3128862 51.5658231)",,,
24913747,False,,,Berzeliusstraße,residential,30,False,150.164,"LINESTRING (7.3073597 51.5667131, 7.3073705 51.5666869, 7.3073698 51.5666107, 7.3072648 51.5660644, 7.307242 51.5660107, 7.3071897 51.5659745, 7.3071142 51.5659478, 7.3069916 51.5659176, 7.306861 51.5658925, 7.30676 51.5658782, 7.3066484 51.5658723, 7.3065528 51.5658697, 7.3064384 51.5658787, 7.3062721 51.5659052)",,,
741097154,False,,,Liebigstraße,residential,30,False,40.995000000000005,"LINESTRING (7.3073597 51.5667131, 7.3077625 51.5667733, 7.3078223 51.5667822, 7.3079364 51.5667992)",,,
"[741097153, 741097154]",False,,,Liebigstraße,residential,30,True,122.389,"LINESTRING (7.3073597 51.5667131, 7.3070059 51.5666623, 7.3068535 51.5666686, 7.3067374 51.5667025, 7.3066436 51.566766, 7.3064954 51.5669512, 7.3062075 51.567317)",,,
25223320,False,,,Liebigstraße,residential,30,True,15.102,"LINESTRING (7.3062075 51.567317, 7.3060748 51.5674249)",,,
135204780,False,,,Liebigstraße,residential,30,False,75.76,"LINESTRING (7.3062075 51.567317, 7.3061711 51.5677292, 7.3061474 51.5679973)",,,
"[741097153, 741097154]",False,,,Liebigstraße,residential,30,False,122.389,"LINESTRING (7.3062075 51.567317, 7.3064954 51.5669512, 7.3066436 51.566766, 7.3067374 51.5667025, 7.3068535 51.5666686, 7.3070059 51.5666623, 7.3073597 51.5667131)",,,
25223320,False,,,Liebigstraße,residential,30,False,15.102,"LINESTRING (7.3060748 51.5674249, 7.3062075 51.567317)",,,
