osmid,name,highway,oneway,reversed,length,bridge,geometry,lanes,ref,maxspeed
"[200743019, 200743020, 200743021, 292696958, 292696959]",Mühlenstraße,residential,False,True,41.978,yes,"LINESTRING (6.2907189 50.0127481, 6.2906302 50.0127562, 6.2905288 50.0127671, 6.2903775 50.0127902, 6.2902898 50.0128251, 6.2902158 50.0128669, 6.2901925 50.0128861)",,,
"[105602209, 620570003]","['Tränkstraße', 'Poststraße']",secondary,False,False,42.872,,"LINESTRING (6.2907189 50.0127481, 6.2907098 50.0127811, 6.2907072 50.0128083, 6.2907068 50.0128434, 6.2907132 50.0128767, 6.2907439 50.0129303, 6.2907806 50.0129758, 6.2908458 50.0130446, 6.2909068 50.0130992)",2,L 4,50
620570003,Tränkstraße,secondary,False,True,80.094,,"LINESTRING (6.2907189 50.0127481, 6.2907463 50.0127121, 6.290786 50.0126758, 6.2908678 50.0126051, 6.2913881 50.0121828, 6.2913968 50.0121756)",2,L 4,50
"[105601832, 105601848]","['Lindenstraße', 'Am Rosenberg']",tertiary,False,True,234.56299999999996,,"LINESTRING (6.2923568 50.0147933, 6.292443 50.0147899, 6.2924905 50.0147881, 6.2925802 50.014763, 6.2926561 50.0147326, 6.2927404 50.0146917, 6.2928096 50.014647, 6.2928855 50.0145797, 6.2929442 50.0145104, 6.2929701 50.0144531, 6.2929739 50.0144092, 6.2929574 50.0143173, 6.2928752 50.0140915, 6.2928391 50.0139506, 6.2927983 50.0138341, 6.2927618 50.0137477, 6.2927097 50.0136523, 6.292642 50.013576, 6.2924204 50.0133379, 6.2922046 50.0131282, 6.2921752 50.0130937, 6.2921634 50.0130735, 6.2921624 50.0130516, 6.2921857 50.0130259)",,K 50,
105602209,Poststraße,secondary,False,True,218.04900000000004,,"LINESTRING (6.2923568 50.0147933, 6.2923681 50.0147376, 6.2923661 50.0146749, 6.2923635 50.0146229, 6.2923367 50.0145693, 6.2922777 50.0145054, 6.2921809 50.0144035, 6.2921421 50.0143627, 6.291939 50.0141492, 6.2918669 50.0140735, 6.2917561 50.0139679, 6.2916261 50.0138342, 6.2909068 50.0130992)",,L 4,50
"[105601848, 105601832]","['Lindenstraße', 'Am Rosenberg']",tertiary,False,False,234.56300000000002,,"LINESTRING (6.2921857 50.0130259, 6.2921624 50.0130516, 6.2921634 50.0130735, 6.2921752 50.0130937, 6.2922046 50.0131282, 6.2924204 50.0133379, 6.292642 50.013576, 6.2927097 50.0136523, 6.2927618 50.0137477, 6.2927983 50.0138341, 6.2928391 50.0139506, 6.2928752 50.0140915, 6.2929574 50.0143173, 6.2929739 50.0144092, 6.2929701 50.0144531, 6.2929442 50.0145104, 6.2928855 50.0145797, 6.2928096 50.014647, 6.2927404 50.0146917, 6.2926561 50.0147326, 6.2925802 50.014763, 6.2924905 50.0147881, 6.292443 50.0147899, 6.2923568 50.0147933)",,K 50,
154516835,Am Eligiusbrunnen,residential,False,True,44.441,,"LINESTRING (6.2921857 50.0130259, 6.2919084 50.0128744, 6.2918817 50.0128476, 6.291863 50.0128122, 6.2918347 50.0127778, 6.2917692 50.0127384)",,,
"[41899507, 136984798, 136984803]","['Mühlenstraße', 'Poststraße']",residential,False,False,34.361999999999995,yes,"LINESTRING (6.2909068 50.0130992, 6.2907271 50.0131656, 6.2907021 50.0131749, 6.2905743 50.0132304, 6.2904972 50.0132608)",,,
105602209,Poststraße,secondary,False,False,218.04900000000004,,"LINESTRING (6.2909068 50.0130992, 6.2916261 50.0138342, 6.2917561 50.0139679, 6.2918669 50.0140735, 6.291939 50.0141492, 6.2921421 50.0143627, 6.2921809 50.0144035, 6.2922777 50.0145054, 6.2923367 50.0145693, 6.2923635 50.0146229, 6.2923661 50.0146749, 6.2923681 50.0147376, 6.2923568 50.0147933)",,L 4,50
"[105602209, 620570003]","['Tränkstraße', 'Poststraße']",secondary,False,True,42.872,,"LINESTRING (6.2909068 50.0130992, 6.2908458 50.0130446, 6.2907806 50.0129758, 6.2907439 50.0129303, 6.2907132 50.0128767, 6.2907068 50.0128434, 6.2907072 50.0128083, 6.2907098 50.0127811, 6.2907189 50.0127481)",2,L 4,50
136984798,Mühlenstraße,residential,False,False,156.13899999999998,,"LINESTRING (6.2904972 50.0132608, 6.2904888 50.0133015, 6.2902369 50.0136934, 6.2902183 50.0137387, 6.2902219 50.0138259, 6.2902612 50.0141451, 6.2902626 50.0142977, 6.2902251 50.0144789, 6.2901814 50.014577, 6.2901475 50.0146191)",,,
"[136984803, 136984798, 41899507]","['Mühlenstraße', 'Poststraße']",residential,False,True,34.362,yes,"LINESTRING (6.2904972 50.0132608, 6.2905743 50.0132304, 6.2907021 50.0131749, 6.2907271 50.0131656, 6.2909068 50.0130992)",,,
200743007,Dechant-Zimmer-Straße,residential,False,True,71.689,,"LINESTRING (6.2904972 50.0132608, 6.2904192 50.013275, 6.2897661 50.0136022, 6.2896803 50.013627)",,,
200743021,Mühlenstraße,residential,False,False,47.034,,"LINESTRING (6.2904972 50.0132608, 6.2901992 50.0128995, 6.2901925 50.0128861)",,,
41899509,Gerberstraße,residential,False,False,20.267,,"LINESTRING (6.2961601 50.0086227, 6.2960646 50.008569, 6.2959292 50.0085183)",2,,50
41904947,Borenweg,residential,False,False,129.206,,"LINESTRING (6.2961601 50.0086227, 6.2960377 50.008704, 6.295732 50.0089052, 6.2956944 50.0089422, 6.295677 50.0089827, 6.2956743 50.0090931, 6.2956448 50.0093783, 6.2956139 50.0096628)",,,
620565910,Gerberstraße,residential,False,True,114.91199999999999,,"LINESTRING (6.2961601 50.0086227, 6.2962413 50.0087052, 6.2962992 50.0088267, 6.2963301 50.0089534, 6.2963395 50.009062, 6.296314 50.0091689, 6.2962456 50.009268, 6.2960257 50.0095335, 6.2960096 50.0095869)",2,,50
"[332456409, 41904949, 332460622]",Beilsbachstraße,residential,False,True,282.456,,"LINESTRING (6.2971865 50.0118492, 6.2971344 50.011841, 6.2970863 50.0118246, 6.2970429 50.0117954, 6.2969426 50.0116642, 6.2968885 50.0116057, 6.2966124 50.0113624, 6.2965474 50.0112856, 6.2965188 50.0112211, 6.2965087 50.0111667, 6.2965052 50.0109361, 6.2965031 50.010522, 6.2965252 50.0103807, 6.2965695 50.0102113, 6.2965755 50.0101407, 6.2965695 50.0100881, 6.2965285 50.0100192, 6.2964622 50.009939, 6.2962784 50.0097645, 6.2961932 50.009698, 6.2961528 50.0096682, 6.2960096 50.0095869)",,,
