osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,junction,maxspeed,bridge
1028443717,2,,An der Geistpromenade,residential,False,True,225.62,"LINESTRING (11.5996671 51.3752235, 11.5999138 51.3753753, 11.6001722 51.3755634, 11.600375 51.3757373, 11.6004634 51.3758068, 11.6005104 51.3758437, 11.6010259 51.3762668, 11.6010406 51.3762788, 11.6013286 51.3765272, 11.6015328 51.3767033, 11.6016727 51.376817)",,,
25011668,,,Freimarkt,residential,False,True,111.22900000000001,"LINESTRING (11.5990008 51.3751955, 11.5990655 51.3752254, 11.5992158 51.3754387, 11.5993239 51.37558, 11.5993691 51.3757624, 11.599357 51.3759039, 11.5992695 51.3760776, 11.5992224 51.3761206)",,,
86615561,,,Nebraer Straße,residential,True,False,107.52199999999999,"LINESTRING (11.5990008 51.3751955, 11.5989685 51.375231, 11.5988852 51.3752726, 11.5987451 51.375337, 11.5987016 51.3753569, 11.5985725 51.3754231, 11.5984634 51.3755292, 11.598383 51.3756489, 11.5983565 51.3757033, 11.5982131 51.3759899)",,20,
326795126,,,Nebraer Straße,residential,False,True,18.311,"LINESTRING (11.5990008 51.3751955, 11.5990213 51.375127, 11.5990149 51.3750321)",,30,
95976398,,,Nebraer Straße,residential,True,False,186.31,"LINESTRING (11.5979224 51.3769088, 11.5978607 51.3772401, 11.5978048 51.3777443, 11.5977466 51.3781133, 11.597738 51.378266, 11.5976978 51.378578)",,20,
"[386865112, 96733727]",,,"['Kirchplan', 'Neue Straße']",residential,False,False,156.445,"LINESTRING (11.5979224 51.3769088, 11.5975259 51.3769101, 11.5969116 51.3769385, 11.5967735 51.3769562, 11.5963477 51.3770423, 11.5963014 51.377099, 11.5962807 51.3772211, 11.5962968 51.3773356, 11.5963133 51.3774413)",,,
22989663,,,Burgstraße,residential,False,False,36.833,"LINESTRING (11.5976978 51.378578, 11.5976152 51.3785657, 11.5972938 51.3783729)",,,
96733680,,,Markt,residential,True,False,39.313,"LINESTRING (11.5976978 51.378578, 11.597669 51.3787876, 11.5976436 51.3789299)",,20,
25020588,,,Klippe,residential,True,False,74.633,"LINESTRING (11.597823 51.3791284, 11.5978541 51.3791353, 11.5986515 51.3792604, 11.5988657 51.3792921)",,20,
"[313759368, 477350114]",,,Tränkstraße,residential,False,True,84.20499999999998,"LINESTRING (11.597823 51.3791284, 11.5978468 51.3791809, 11.5979031 51.3792359, 11.5980348 51.379362, 11.5981238 51.3794771, 11.5982349 51.3797549, 11.598252 51.3798269)",,,
25020588,,,Klippe,residential,True,False,70.873,"LINESTRING (11.5993048 51.3794673, 11.5994799 51.3795688, 11.5996584 51.3796671, 11.5997979 51.3797614, 11.599861 51.3798303, 11.5999463 51.3798779, 11.6000229 51.379915)",,20,
239428798,,,Braunstraße,residential,False,False,70.74600000000001,"LINESTRING (11.5993048 51.3794673, 11.5986533 51.3798261, 11.5986071 51.3799155)",,,
893343887,,,Freimarkt,residential,False,False,87.319,"LINESTRING (11.6030819 51.3809104, 11.6034704 51.3801635)",,,
893170272,2,,Merseburger Straße,residential,False,True,111.78,"LINESTRING (11.6030819 51.3809104, 11.6027896 51.3808581, 11.6026566 51.380827, 11.6024022 51.3807704, 11.602141 51.380697, 11.6016672 51.3805256, 11.6016172 51.3805045)",,,
"[96412465, 22989662]",,,Burgring,residential,False,False,452.991,"LINESTRING (11.5943039 51.3747526, 11.5942052 51.3756301, 11.5941234 51.3760579, 11.5940904 51.3762221, 11.5940604 51.3763689, 11.5940255 51.3765321, 11.5939739 51.3766699, 11.5939673 51.376713, 11.5939846 51.3767556, 11.5940099 51.3767851, 11.5940479 51.3768088, 11.5940951 51.3768198, 11.5941498 51.3768243, 11.5943263 51.3768369, 11.5943993 51.3768435, 11.5944487 51.3768563, 11.594498 51.3768941, 11.5945217 51.376929, 11.5945278 51.3769764, 11.5945142 51.3770773, 11.5945095 51.3771221, 11.5944928 51.3771501, 11.5944578 51.3771663, 11.5943959 51.3771695, 11.5938183 51.3771478, 11.5934595 51.3771348, 11.593359 51.3771373, 11.5932792 51.3771612, 11.5930358 51.3773123, 11.592913 51.3773554, 11.5926735 51.3773776, 11.5923894 51.3774705)",,,
102630294,,,Burgring,residential,False,False,248.275,"LINESTRING (11.5943039 51.3747526, 11.5936779 51.3746561, 11.5933724 51.3746322, 11.5930602 51.3746109, 11.5926526 51.3746295, 11.5921349 51.3747065, 11.5915335 51.374803, 11.5909029 51.3750545)",,,
"[235201281, 22989661]",,,Burgring,residential,False,True,311.432,"LINESTRING (11.5943039 51.3747526, 11.5960704 51.3749845, 11.5962847 51.3749803, 11.5964612 51.3749855, 11.5968025 51.3750245, 11.5970672 51.3750455, 11.597272 51.3750543, 11.5975555 51.3750613, 11.5978119 51.3750543, 11.5979248 51.3750465, 11.5981405 51.3750149, 11.5984444 51.3749677, 11.5986585 51.3749203, 11.5987111 51.374909)",,,
22989663,,,Burgstraße,residential,False,True,96.377,"LINESTRING (11.5953491 51.3777948, 11.5955763 51.3778256, 11.5966357 51.3781145)",,,
22989666,,,Professor-Voigt-Straße,residential,False,False,163.78099999999995,"LINESTRING (11.5953491 51.3777948, 11.5953484 51.3778392, 11.5954159 51.3778953, 11.5959932 51.3782722, 11.5961966 51.3783848, 11.5962265 51.3784035, 11.5963996 51.378512, 11.5965333 51.3785925, 11.5966965 51.3786805, 11.5967601 51.3787064, 11.5968854 51.3787474, 11.5970372 51.3787836)",,,
96733798,,,Jacob-Christian-Schäffer-Gasse,residential,False,True,79.874,"LINESTRING (11.5953491 51.3777948, 11.5954184 51.3777114, 11.5955832 51.3776305, 11.5959164 51.3775398, 11.5963133 51.3774413)",,,
22989666,,,Professor-Voigt-Straße,residential,False,True,45.120999999999995,"LINESTRING (11.5976436 51.3789299, 11.5972012 51.3788227, 11.5970372 51.3787836)",,,
25020588,,,Klippe,residential,True,False,27.792,"LINESTRING (11.5976436 51.3789299, 11.5976443 51.3790171, 11.5976908 51.3790741, 11.597823 51.3791284)",,20,
24498693,,,Konrad-von-Querfurt-Straße,residential,False,False,80.563,"LINESTRING (11.6016727 51.376817, 11.6026146 51.3763936)",,,
96618331,,,Freimarkt,residential,True,False,106.82100000000001,"LINESTRING (11.6016727 51.376817, 11.6015383 51.3768934, 11.601302 51.3770663, 11.6006346 51.3775254)",,,
365197860,2,,An der Geistpromenade,residential,False,True,108.233,"LINESTRING (11.6016727 51.376817, 11.6025116 51.3775169, 11.6026152 51.3775922)",,,
1028443717,2,,An der Geistpromenade,residential,False,False,225.62,"LINESTRING (11.6016727 51.376817, 11.6015328 51.3767033, 11.6013286 51.3765272, 11.6010406 51.3762788, 11.6010259 51.3762668, 11.6005104 51.3758437, 11.6004634 51.3758068, 11.600375 51.3757373, 11.6001722 51.3755634, 11.5999138 51.3753753, 11.5996671 51.3752235)",,,
24498693,,,Konrad-von-Querfurt-Straße,residential,False,True,80.563,"LINESTRING (11.6026146 51.3763936, 11.6016727 51.376817)",,,
96618321,,,Bertha-von-Suttner-Straße,residential,True,False,161.10299999999998,"LINESTRING (11.6026146 51.3763936, 11.6022629 51.3760998, 11.6019527 51.3758407, 11.6018967 51.3757939, 11.6016273 51.3755689, 11.6014816 51.3753832, 11.6014816 51.3753291, 11.6014871 51.3751707)",,,
25011586,2,,Döcklitzer Tor,residential,False,False,55.789,"LINESTRING (11.5999887 51.3826537, 11.5999329 51.3825831, 11.59992 51.3825384, 11.5998481 51.3821635)",,,
893170273,1,,Döcklitzer Tor,secondary,True,False,23.621000000000002,"LINESTRING (11.5999887 51.3826537, 11.6000336 51.382651, 11.6000892 51.3826599, 11.600128 51.382677, 11.600162 51.3827093, 11.6001711 51.3827513, 11.6001532 51.3827874)",roundabout,,
159630114,2,L 219,Eislebener Straße,secondary,False,True,22.459,"LINESTRING (11.5999372 51.3828153, 11.5997077 51.3829577)",,,
928632950,1,,Döcklitzer Tor,secondary,True,False,6.039,"LINESTRING (11.5999372 51.3828153, 11.5999028 51.3827924, 11.5998867 51.3827718)",roundabout,,
25011586,2,,Döcklitzer Tor,residential,False,True,43.6,"LINESTRING (11.5999003 51.3817838, 11.5998494 51.3818353, 11.5998178 51.3819059, 11.5998481 51.3821635)",,,
25020586,2,,Roßplatz,residential,False,False,50.18599999999999,"LINESTRING (11.5999003 51.3817838, 11.6000139 51.3817399, 11.6001182 51.3817234, 11.6003676 51.3817078, 11.6005948 51.3816808)",,,
87400036,2,,Roßplatz,residential,False,True,50.955,"LINESTRING (11.6016172 51.3805045, 11.6015422 51.3805553, 11.6013141 51.3809175)",,,
893170272,2,,Merseburger Straße,residential,False,False,111.78,"LINESTRING (11.6016172 51.3805045, 11.6016672 51.3805256, 11.602141 51.380697, 11.6024022 51.3807704, 11.6026566 51.380827, 11.6027896 51.3808581, 11.6030819 51.3809104)",,,
25011668,,,Freimarkt,residential,False,False,54.117999999999995,"LINESTRING (11.5995143 51.3765717, 11.5993576 51.3763119, 11.5992224 51.3761206)",,,
25011668,,,Freimarkt,residential,False,True,131.546,"LINESTRING (11.5995143 51.3765717, 11.6000516 51.3770025, 11.6006346 51.3775254)",,,
96733750,,,Grüne Straße,residential,False,False,124.883,"LINESTRING (11.5995143 51.3765717, 11.5996245 51.3771724, 11.5996553 51.3773034, 11.5997029 51.3775054, 11.5997873 51.3776795)",,,
25011668,,,Freimarkt,residential,False,False,111.229,"LINESTRING (11.5992224 51.3761206, 11.5992695 51.3760776, 11.599357 51.3759039, 11.5993691 51.3757624, 11.5993239 51.37558, 11.5992158 51.3754387, 11.5990655 51.3752254, 11.5990008 51.3751955)",,,
25011668,,,Freimarkt,residential,False,True,54.117999999999995,"LINESTRING (11.5992224 51.3761206, 11.5993576 51.3763119, 11.5995143 51.3765717)",,,
25014958,,,Lederberg,residential,True,False,61.221999999999994,"LINESTRING (11.5916207 51.3798013, 11.5918861 51.3797768, 11.5922524 51.3797384, 11.5924896 51.3797072)",,,
25020579,2,L 219,Rudolf-Breitscheid-Straße,secondary,False,False,172.592,"LINESTRING (11.5916207 51.3798013, 11.5916613 51.3798374, 11.5917828 51.3799526, 11.5922035 51.3803553, 11.5922533 51.380403, 11.5926208 51.3807547, 11.5928435 51.3809679, 11.5929934 51.3810953)",,,
25020580,,,Klosterstraße,residential,True,False,214.649,"LINESTRING (11.5976438 51.3804877, 11.5979095 51.3805765, 11.5980609 51.380643, 11.5983707 51.3808322, 11.5986067 51.3810502, 11.5990023 51.3812582, 11.5995187 51.3815236, 11.5999003 51.3817838)",,,
"[87400040, 87400037, 68458215]",,,"['Matzplatz', 'Spiegelbrücke']",residential,False,True,46.312,"LINESTRING (11.5976438 51.3804877, 11.5977444 51.3803609, 11.5978 51.3802835, 11.5978203 51.3802629, 11.5979596 51.3801215)",,,yes
87400041,,,Friedhofstraße,residential,False,False,90.01,"LINESTRING (11.5976438 51.3804877, 11.597503 51.3807575, 11.5972292 51.3811934, 11.5971789 51.3812416)",,,
38073098,,,Oberer Freimarkt,residential,True,False,72.134,"LINESTRING (11.5982131 51.3759899, 11.5989221 51.3760427, 11.5990074 51.3760662, 11.5992224 51.3761206)",,,
"[86615561, 95976398]",,,Nebraer Straße,residential,True,False,104.749,"LINESTRING (11.5982131 51.3759899, 11.5980603 51.3763362, 11.5979871 51.3764736, 11.5979354 51.3766654, 11.5979224 51.3769088)",,20,
"[25020586, 895685709, 895916503]",2,,Roßplatz,residential,False,False,90.80700000000002,"LINESTRING (11.6005948 51.3816808, 11.6007256 51.3816511, 11.6008868 51.3815749, 11.6009375 51.3815294, 11.6009826 51.3814823, 11.6010617 51.3813671, 11.6010776 51.381331, 11.6011606 51.3811874, 11.6012503 51.3810186)",,,
25020586,2,,Roßplatz,residential,False,True,50.18599999999999,"LINESTRING (11.6005948 51.3816808, 11.6003676 51.3817078, 11.6001182 51.3817234, 11.6000139 51.3817399, 11.5999003 51.3817838)",,,
"[96733748, 96733669, 1106740303]",,,Gartenstraße,residential,False,"[False, True]",326.678,"LINESTRING (11.6005948 51.3816808, 11.6006598 51.3817623, 11.6009196 51.3820833, 11.6010291 51.3822485, 11.6010871 51.3823084, 11.6015809 51.3824966, 11.6020113 51.3826717, 11.6024058 51.3828492, 11.6026646 51.3829194, 11.6029568 51.382959, 11.6030358 51.3829576, 11.6030939 51.3829352, 11.6032721 51.3826296, 11.6035506 51.3821894)",,,
25011586,2,,Döcklitzer Tor,residential,False,False,43.6,"LINESTRING (11.5998481 51.3821635, 11.5998178 51.3819059, 11.5998494 51.3818353, 11.5999003 51.3817838)",,,
25011586,2,,Döcklitzer Tor,residential,False,True,55.788999999999994,"LINESTRING (11.5998481 51.3821635, 11.59992 51.3825384, 11.5999329 51.3825831, 11.5999887 51.3826537)",,,
38088562,,,Friedhofstraße,residential,False,False,216.767,"LINESTRING (11.5998481 51.3821635, 11.5996324 51.3821643, 11.599492 51.382154, 11.5992853 51.3821021, 11.5988909 51.3819248, 11.5986856 51.3818427, 11.5979454 51.3815715, 11.5978143 51.381516, 11.5975335 51.3814148, 11.5971823 51.3812784, 11.5971789 51.3812416)",,,
38088562,,,Friedhofstraße,residential,False,True,216.767,"LINESTRING (11.5971789 51.3812416, 11.5971823 51.3812784, 11.5975335 51.3814148, 11.5978143 51.381516, 11.5979454 51.3815715, 11.5986856 51.3818427, 11.5988909 51.3819248, 11.5992853 51.3821021, 11.599492 51.382154, 11.5996324 51.3821643, 11.5998481 51.3821635)",,,
87400041,,,Friedhofstraße,residential,False,True,90.00999999999999,"LINESTRING (11.5971789 51.3812416, 11.5972292 51.3811934, 11.597503 51.3807575, 11.5976438 51.3804877)",,,
87400030,,,Braunstraße,residential,True,False,90.04400000000001,"LINESTRING (11.5986071 51.3799155, 11.5988092 51.3799529, 11.5991068 51.3800341, 11.5995948 51.3801854, 11.5997863 51.380249)",,,
239428798,,,Braunstraße,residential,False,False,26.664,"LINESTRING (11.5986071 51.3799155, 11.5983069 51.3798499, 11.598252 51.3798269)",,,
239428798,,,Braunstraße,residential,False,True,70.74600000000001,"LINESTRING (11.5986071 51.3799155, 11.5986533 51.3798261, 11.5993048 51.3794673)",,,
87400030,,,Braunstraße,residential,True,False,40.607,"LINESTRING (11.5997863 51.380249, 11.6000229 51.379915)",,,
"[68458214, 68458230, 87400031]",,,"['Braunstraße', 'Kuehlloch']",residential,False,"[False, True]",43.25899999999999,"LINESTRING (11.5997863 51.380249, 11.5996292 51.380539, 11.5996106 51.3805739, 11.5995865 51.3806175)",,,yes
1178525068,,,Merseburger Straße,residential,True,False,36.157,"LINESTRING (11.6000229 51.379915, 11.6004785 51.3800727)",,20,
38243346,,,Hans-Schomburgk-Siedlung,residential,False,False,99.646,"LINESTRING (11.5965013 51.382991, 11.5965791 51.3826803, 11.5966633 51.3824531, 11.596874 51.3821304)",,30,
38243347,,,Hans-Schomburgk-Siedlung,residential,False,False,281.601,"LINESTRING (11.5965013 51.382991, 11.5956001 51.3829538, 11.5946458 51.3829021, 11.5945893 51.3828984, 11.5945004 51.3828942, 11.5946218 51.3823583, 11.5947276 51.3821097, 11.5948341 51.3819098, 11.5950053 51.381661)",,30,
12554530,2,L 219,Friedhofspromenade,secondary,False,True,139.797,"LINESTRING (11.596874 51.3821304, 11.5950053 51.381661)",,,
38243346,,,Hans-Schomburgk-Siedlung,residential,False,True,99.646,"LINESTRING (11.596874 51.3821304, 11.5966633 51.3824531, 11.5965791 51.3826803, 11.5965013 51.382991)",,30,
"[1028643953, 172510675, 1028443716]",2,,Friedhofspromenade,secondary,False,False,223.533,"LINESTRING (11.596874 51.3821304, 11.5972199 51.3822154, 11.5972339 51.3822189, 11.5975676 51.3822973, 11.5979481 51.3823954, 11.5981591 51.3824498, 11.5982496 51.3824732, 11.5983796 51.3825067, 11.5994931 51.3827875, 11.5995815 51.3827974, 11.5998111 51.3827818, 11.5998867 51.3827718)",,,
12554530,2,L 219,Friedhofspromenade,secondary,False,False,139.797,"LINESTRING (11.5950053 51.381661, 11.596874 51.3821304)",,,
12554530,2,L 219,Friedhofspromenade,secondary,False,True,122.661,"LINESTRING (11.5950053 51.381661, 11.5933725 51.3812387)",,,
38243347,,,Hans-Schomburgk-Siedlung,residential,False,True,281.601,"LINESTRING (11.5950053 51.381661, 11.5948341 51.3819098, 11.5947276 51.3821097, 11.5946218 51.3823583, 11.5945004 51.3828942, 11.5945893 51.3828984, 11.5946458 51.3829021, 11.5956001 51.3829538, 11.5965013 51.382991)",,30,
365197860,2,,An der Geistpromenade,residential,False,False,19.653,"LINESTRING (11.6042377 51.3790279, 11.6040767 51.3788825)",,,
45744649,,,Ringstraße,residential,True,False,65.987,"LINESTRING (11.6045648 51.3751775, 11.6045914 51.3745843)",,30,
1028443722,1,,Nebraer Tor,tertiary,True,False,27.319,"LINESTRING (11.5993421 51.3747063, 11.5993776 51.3747523, 11.5993935 51.3748032, 11.5993917 51.3748544, 11.5993642 51.3748959, 11.5993286 51.3749369)",roundabout,,
893170271,1,,Nebraer Tor,tertiary,True,False,11.149000000000001,"LINESTRING (11.5991714 51.3750115, 11.5990811 51.375028, 11.5990149 51.3750321)",roundabout,,
68458206,,,Hinterm Wehr,residential,False,True,282.044,"LINESTRING (11.5979596 51.3801215, 11.5978553 51.3799848, 11.5975261 51.3797172, 11.5973116 51.3795894, 11.5966907 51.3792404, 11.5966334 51.3792168, 11.5965418 51.3791928, 11.5964684 51.3791547, 11.5964267 51.379075, 11.596392 51.3790248, 11.5962599 51.3789177, 11.5962082 51.3787917, 11.5961478 51.3786598, 11.596004 51.3785049, 11.5958402 51.3783601, 11.5956993 51.3782662, 11.5955338 51.3781564)",,,
"[87400040, 87400037, 68458215]",,,"['Matzplatz', 'Spiegelbrücke']",residential,False,False,46.312000000000005,"LINESTRING (11.5979596 51.3801215, 11.5978203 51.3802629, 11.5978 51.3802835, 11.5977444 51.3803609, 11.5976438 51.3804877)",,,yes
"[68458218, 96851159]",,,"['Kühlloch', 'Kuehlloch']",residential,False,False,77.60099999999998,"LINESTRING (11.5979596 51.3801215, 11.5981463 51.3801781, 11.5988955 51.3803587, 11.5989962 51.3803353)",,,
"[68458227, 68458211]",,,Matzplatz,residential,False,"[False, True]",38.669,"LINESTRING (11.5979596 51.3801215, 11.5980367 51.3800303, 11.5981775 51.3798804, 11.598252 51.3798269)",,,
68458207,,,Roßplatz,residential,False,False,145.263,"LINESTRING (11.6012503 51.3810186, 11.6017007 51.3811482, 11.6019907 51.3812824, 11.6023842 51.3814999, 11.6025347 51.3815598, 11.6029873 51.3816891, 11.6030173 51.3816994)",,,
"[25020586, 895685709, 895916503]",2,,Roßplatz,residential,False,True,90.807,"LINESTRING (11.6012503 51.3810186, 11.6011606 51.3811874, 11.6010776 51.381331, 11.6010617 51.3813671, 11.6009826 51.3814823, 11.6009375 51.3815294, 11.6008868 51.3815749, 11.6007256 51.3816511, 11.6005948 51.3816808)",,,
"[1106745665, 1106745666, 87400042]",2,,Roßplatz,residential,False,False,12.082999999999998,"LINESTRING (11.6012503 51.3810186, 11.6012588 51.3810051, 11.6013067 51.3809292, 11.6013141 51.3809175)",,,yes
68458212,,,Roßplatz,residential,False,True,66.298,"LINESTRING (11.6013141 51.3809175, 11.6012334 51.3808974, 11.6011432 51.3808859, 11.6007639 51.3808378, 11.6003942 51.3807617)",,,
87400036,2,,Roßplatz,residential,False,False,50.955,"LINESTRING (11.6013141 51.3809175, 11.6015422 51.3805553, 11.6016172 51.3805045)",,,
"[1106745665, 87400042, 1106745666]",2,,Roßplatz,residential,False,True,12.082999999999998,"LINESTRING (11.6013141 51.3809175, 11.6013067 51.3809292, 11.6012588 51.3810051, 11.6012503 51.3810186)",,,yes
68458212,,,Roßplatz,residential,False,False,66.298,"LINESTRING (11.6003942 51.3807617, 11.6007639 51.3808378, 11.6011432 51.3808859, 11.6012334 51.3808974, 11.6013141 51.3809175)",,,
68458207,,,Roßplatz,residential,False,True,145.26299999999998,"LINESTRING (11.6030173 51.3816994, 11.6029873 51.3816891, 11.6025347 51.3815598, 11.6023842 51.3814999, 11.6019907 51.3812824, 11.6017007 51.3811482, 11.6012503 51.3810186)",,,
"[96733748, 96733669, 1106740303]",,,Gartenstraße,residential,False,"[False, True]",326.678,"LINESTRING (11.6035506 51.3821894, 11.6032721 51.3826296, 11.6030939 51.3829352, 11.6030358 51.3829576, 11.6029568 51.382959, 11.6026646 51.3829194, 11.6024058 51.3828492, 11.6020113 51.3826717, 11.6015809 51.3824966, 11.6010871 51.3823084, 11.6010291 51.3822485, 11.6009196 51.3820833, 11.6006598 51.3817623, 11.6005948 51.3816808)",,,
68458206,,,Hinterm Wehr,residential,False,False,282.044,"LINESTRING (11.5955338 51.3781564, 11.5956993 51.3782662, 11.5958402 51.3783601, 11.596004 51.3785049, 11.5961478 51.3786598, 11.5962082 51.3787917, 11.5962599 51.3789177, 11.596392 51.3790248, 11.5964267 51.379075, 11.5964684 51.3791547, 11.5965418 51.3791928, 11.5966334 51.3792168, 11.5966907 51.3792404, 11.5973116 51.3795894, 11.5975261 51.3797172, 11.5978553 51.3799848, 11.5979596 51.3801215)",,,
"[68458211, 68458227]",,,Matzplatz,residential,False,"[False, True]",38.669000000000004,"LINESTRING (11.598252 51.3798269, 11.5981775 51.3798804, 11.5980367 51.3800303, 11.5979596 51.3801215)",,,
86650790,,,Graben,residential,False,False,73.53,"LINESTRING (11.598252 51.3798269, 11.598591 51.3795674, 11.5988335 51.379352, 11.5988657 51.3792921)",,,
239428798,,,Braunstraße,residential,False,True,26.664,"LINESTRING (11.598252 51.3798269, 11.5983069 51.3798499, 11.5986071 51.3799155)",,,
"[313759368, 477350114]",,,Tränkstraße,residential,False,False,84.20500000000001,"LINESTRING (11.598252 51.3798269, 11.5982349 51.3797549, 11.5981238 51.3794771, 11.5980348 51.379362, 11.5979031 51.3792359, 11.5978468 51.3791809, 11.597823 51.3791284)",,,
25020588,,,Klippe,residential,True,False,36.343,"LINESTRING (11.5988657 51.3792921, 11.5990083 51.3793317, 11.5993048 51.3794673)",,20,
86650790,,,Graben,residential,False,True,73.53,"LINESTRING (11.5988657 51.3792921, 11.5988335 51.379352, 11.598591 51.3795674, 11.598252 51.3798269)",,,
"[68458218, 96851159]",,,"['Kühlloch', 'Kuehlloch']",residential,False,True,77.601,"LINESTRING (11.5989962 51.3803353, 11.5988955 51.3803587, 11.5981463 51.3801781, 11.5979596 51.3801215)",,,
"[68458230, 68458214, 87400031]",,,"['Braunstraße', 'Kuehlloch']",residential,False,"[False, True]",43.259,"LINESTRING (11.5995865 51.3806175, 11.5996106 51.3805739, 11.5996292 51.380539, 11.5997863 51.380249)",,,yes
"[95978152, 95978145, 95978157]",,,Sitzenstraße,residential,False,True,120.043,"LINESTRING (11.5927596 51.3779204, 11.5927308 51.3779577, 11.5926963 51.3780146, 11.5926604 51.3781245, 11.5926628 51.3782651, 11.5926735 51.3783396, 11.592734 51.3784972, 11.5927912 51.3786423, 11.5927873 51.3787677, 11.5928389 51.3789781)",,,yes
95978150,,,Sitzenstraße,residential,False,False,97.013,"LINESTRING (11.5924896 51.3797072, 11.5924643 51.3796661, 11.59241 51.3795181, 11.5924294 51.3793895, 11.5925064 51.3791186, 11.5925469 51.3790445, 11.592644 51.379024, 11.5927499 51.3789986, 11.5928389 51.3789781)",,,
201312259,,,Lederberg,residential,True,False,87.747,"LINESTRING (11.5924896 51.3797072, 11.5931094 51.3796817, 11.5937511 51.3797088)",,,
224095237,,,Friedhofstraße,residential,True,False,369.868,"LINESTRING (11.5924896 51.3797072, 11.5925098 51.3797456, 11.5926293 51.3797984, 11.5931738 51.3799977, 11.5933082 51.3800444, 11.5939666 51.3802686, 11.5943935 51.3804256, 11.5956508 51.3807204, 11.5961412 51.3808759, 11.5968615 51.3811562, 11.5971789 51.3812416)",,,
95978150,,,Sitzenstraße,residential,False,False,83.92699999999999,"LINESTRING (11.5928389 51.3789781, 11.5930051 51.3789639, 11.5933213 51.3789467, 11.5937446 51.3789515, 11.5940451 51.3789586)",,,
95978150,,,Sitzenstraße,residential,False,True,97.01299999999999,"LINESTRING (11.5928389 51.3789781, 11.5927499 51.3789986, 11.592644 51.379024, 11.5925469 51.3790445, 11.5925064 51.3791186, 11.5924294 51.3793895, 11.59241 51.3795181, 11.5924643 51.3796661, 11.5924896 51.3797072)",,,
"[95978152, 95978145, 95978157]",,,Sitzenstraße,residential,False,False,120.043,"LINESTRING (11.5928389 51.3789781, 11.5927873 51.3787677, 11.5927912 51.3786423, 11.592734 51.3784972, 11.5926735 51.3783396, 11.5926628 51.3782651, 11.5926604 51.3781245, 11.5926963 51.3780146, 11.5927308 51.3779577, 11.5927596 51.3779204)",,,yes
