osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,name,lanes,ref
15093939,residential,30,,False,False,80.831,"LINESTRING (9.6497682 48.0089874, 9.6498845 48.0089817, 9.6503001 48.0090421, 9.6506723 48.0090674, 9.6508423 48.0090765)",Paul-Gerhard-Straße,,
15093939,residential,30,,False,True,80.831,"LINESTRING (9.6508423 48.0090765, 9.6506723 48.0090674, 9.6503001 48.0090421, 9.6498845 48.0089817, 9.6497682 48.0089874)",Paul-Gerhard-Straße,,
166879939,residential,30,,False,True,31.199,"LINESTRING (9.6508423 48.0090765, 9.650854 48.0089505, 9.6508635 48.0087963)",Goethestraße,,
166879939,residential,30,,False,False,31.199,"LINESTRING (9.6508635 48.0087963, 9.650854 48.0089505, 9.6508423 48.0090765)",Goethestraße,,
15093938,residential,30,,True,False,43.589999999999996,"LINESTRING (9.6509767 48.0084119, 9.6509515 48.0084723, 9.6508635 48.0087963)",Goethestraße,,
24680233,tertiary,50,,False,False,101.273,"LINESTRING (9.6509767 48.0084119, 9.6506764 48.008361, 9.6503696 48.0083295, 9.6499873 48.0083125, 9.6496293 48.0083109)",Saulgauer Straße,,K 7556
790375841,tertiary,50,,False,True,71.274,"LINESTRING (9.6509767 48.0084119, 9.6511661 48.0084473, 9.6513648 48.0084928, 9.6516801 48.0085788, 9.6518829 48.0086176)",Saulgauer Straße,,K 7556
25649271,residential,,,False,True,33.176,"LINESTRING (9.652727 48.0039397, 9.6524009 48.0037362)",Schulstraße,,
865749507,residential,,,False,False,215.432,"LINESTRING (9.652727 48.0039397, 9.6539086 48.0045296, 9.6540576 48.004602, 9.6545436 48.0048375, 9.6549319 48.0049759, 9.6550318 48.0050207, 9.6550901 48.0050543)",Schulstraße,,
25649271,residential,,,False,False,33.176,"LINESTRING (9.6524009 48.0037362, 9.652727 48.0039397)",Schulstraße,,
24914186,residential,,,False,False,142.486,"LINESTRING (9.6524009 48.0037362, 9.6524374 48.0037066, 9.6524783 48.0036685, 9.6525112 48.0036263, 9.6526528 48.0033388, 9.6530762 48.0026586, 9.6531351 48.002557)",Konradin-Kreutzer-Straße,,
25649271,residential,,,False,True,61.335,"LINESTRING (9.6524009 48.0037362, 9.6523046 48.0036767, 9.6522346 48.0036328, 9.6521636 48.0035764, 9.6519991 48.0034249, 9.651875 48.0033138)",Schulstraße,,
24914186,residential,,,False,False,69.398,"LINESTRING (9.6535071 48.001814, 9.6537041 48.0015172, 9.6538998 48.001248)",Konradin-Kreutzer-Straße,,
24914186,residential,,,False,True,87.13199999999999,"LINESTRING (9.6535071 48.001814, 9.6531847 48.0024633, 9.6531351 48.002557)",Konradin-Kreutzer-Straße,,
319602721,residential,,,False,False,73.77,"LINESTRING (9.6535071 48.001814, 9.6536069 48.0018698, 9.6538622 48.0020114, 9.6542216 48.0022719)",Pater-Mohr-Straße,,
319602721,residential,,,False,True,110.241,"LINESTRING (9.6535071 48.001814, 9.6534506 48.0017837, 9.6529539 48.0015879, 9.6526551 48.0014829, 9.6522019 48.0013492)",Pater-Mohr-Straße,,
319602721,residential,,,False,False,60.537,"LINESTRING (9.6542216 48.0022719, 9.6546952 48.0027146)",Pater-Mohr-Straße,,
25201297,residential,,,False,False,93.97699999999999,"LINESTRING (9.6542216 48.0022719, 9.6549372 48.0016881, 9.6550297 48.0016226)",Allgaierstraße,,
319602721,residential,,,False,True,73.77,"LINESTRING (9.6542216 48.0022719, 9.6538622 48.0020114, 9.6536069 48.0018698, 9.6535071 48.001814)",Pater-Mohr-Straße,,
319580262,residential,,,False,False,83.963,"LINESTRING (9.6546952 48.0027146, 9.6537922 48.0031675)",Keilbachstraße,,
319580262,residential,,,False,True,19.065,"LINESTRING (9.6546952 48.0027146, 9.6549041 48.0026153)",Keilbachstraße,,
319602721,residential,,,False,True,60.537,"LINESTRING (9.6546952 48.0027146, 9.6542216 48.0022719)",Pater-Mohr-Straße,,
319580262,residential,,,False,True,83.963,"LINESTRING (9.6537922 48.0031675, 9.6546952 48.0027146)",Keilbachstraße,,
25649729,residential,,,False,False,113.206,"LINESTRING (9.6537922 48.0031675, 9.6539707 48.0033383, 9.6541437 48.0035038, 9.6542551 48.0036104, 9.654492 48.0037985, 9.6547267 48.0039688)",Löwenstraße,,
25649729,residential,,,False,True,83.71900000000001,"LINESTRING (9.6537922 48.0031675, 9.6532429 48.0026395, 9.6531351 48.002557)",Löwenstraße,,
1056615732,tertiary,20,,False,True,11.363,"LINESTRING (9.6568345 48.0054112, 9.6567113 48.0054716)",Wilhelm-Schussen-Straße,,
25649729,residential,,,False,True,67.52,"LINESTRING (9.6568345 48.0054112, 9.656735 48.0053375, 9.6564812 48.0051618, 9.6562071 48.0049725)",Löwenstraße,,
166880014,tertiary,20,,False,False,85.911,"LINESTRING (9.6568345 48.0054112, 9.656902 48.0053682, 9.6569826 48.0053118, 9.657112 48.0052146, 9.65731 48.005081, 9.6576417 48.004859)",Wilhelm-Schussen-Straße,,
10269518,residential,,,False,False,116.232,"LINESTRING (9.6602166 48.0049928, 9.6603109 48.0049371, 9.6612639 48.004841, 9.6617314 48.0047939)",Kohlplatte,,
19871990,tertiary,,,False,True,59.711,"LINESTRING (9.6602166 48.0049928, 9.6600929 48.0049383, 9.6599536 48.0048924, 9.6598642 48.0048669, 9.659803 48.0048519, 9.6597274 48.0048375, 9.6596462 48.0048293, 9.659556 48.0048249, 9.6594703 48.0048249)",Biberacher Straße,2,L 284
"[166879936, 739096105, 739096104]",tertiary,,,False,False,241.858,"LINESTRING (9.6602166 48.0049928, 9.660314 48.0050506, 9.6603833 48.0051013, 9.6604579 48.0051728, 9.6605306 48.0052513, 9.6606837 48.0054493, 9.6607529 48.0055551, 9.6608185 48.0056638, 9.6608609 48.0057468, 9.6609153 48.0058715, 9.6610171 48.006157, 9.6610681 48.00632, 9.6611121 48.0064874, 9.6611272 48.0065641, 9.6611845 48.0068177, 9.6611924 48.0068522, 9.6612396 48.0070169)",Biberacher Straße,2,L 284
24680228,residential,,,False,False,3.047,"LINESTRING (9.6571853 48.0061327, 9.6572078 48.0061556)",Klosterstraße,,
24680228,residential,,,False,True,82.1,"LINESTRING (9.6571853 48.0061327, 9.6571554 48.0061024, 9.6569373 48.0058493, 9.6569005 48.0057835, 9.6568833 48.0057426, 9.6568621 48.0056756, 9.6568448 48.0056337, 9.6568196 48.005598, 9.6567756 48.0055449, 9.6567113 48.0054716)",Klosterstraße,,
25028591,residential,,,False,False,74.027,"LINESTRING (9.6571853 48.0061327, 9.6568756 48.0062711, 9.6566393 48.0064465, 9.6564638 48.0065835)",Kirchweg,,
25028591,residential,,,False,True,74.027,"LINESTRING (9.6564638 48.0065835, 9.6566393 48.0064465, 9.6568756 48.0062711, 9.6571853 48.0061327)",Kirchweg,,
"[509093513, 1002182946, 166880013, 793130207]",tertiary,"['50', '20']",,False,False,381.8150000000001,"LINESTRING (9.6541945 48.0083391, 9.6544017 48.0082498, 9.6545114 48.008197, 9.6546209 48.0081354, 9.6547582 48.0080292, 9.6548772 48.0079052, 9.654946 48.007804, 9.6550062 48.0076929, 9.655092 48.007487, 9.6551997 48.0072361, 9.6552193 48.0071905, 9.6552566 48.0071035, 9.6552888 48.0070311, 9.6553798 48.0068534, 9.6554835 48.0066738, 9.6555553 48.006554, 9.6556333 48.0064223, 9.6556964 48.0063004, 9.6558039 48.0060993, 9.6558633 48.0060203, 9.6559339 48.0059505, 9.6561041 48.0058317, 9.6563072 48.0057067, 9.6563803 48.0056466, 9.6564376 48.0056087, 9.6564743 48.005581, 9.6565182 48.0055528, 9.6565708 48.0055313, 9.6567113 48.0054716)",Wilhelm-Schussen-Straße,2,
793130203,tertiary,50,,False,True,23.36,"LINESTRING (9.6541945 48.0083391, 9.6540649 48.0083912, 9.6539257 48.0084477)",Wilhelm-Schussen-Straße,2,
8590065,secondary,50,roundabout,True,False,21.879999999999995,"LINESTRING (9.6524193 48.0088929, 9.6524611 48.0088757, 9.6525086 48.0088676, 9.6525575 48.0088693, 9.6526035 48.0088806, 9.6526424 48.0089006, 9.6526706 48.0089274)",,,
"[790375842, 943498777, 943498778]",tertiary,50,,False,False,29.46,"LINESTRING (9.6524193 48.0088929, 9.6523801 48.0088733, 9.6521774 48.0087718, 9.6521022 48.0087342)",Saulgauer Straße,,K 7556
25639207,residential,,,False,True,76.475,"LINESTRING (9.6519167 48.0020096, 9.6519593 48.0019357, 9.6520753 48.0016551, 9.6522019 48.0013492)",Hohkreuzstraße,,
25649729,residential,,,False,False,111.726,"LINESTRING (9.6519167 48.0020096, 9.6520028 48.0020085, 9.6522491 48.0020772, 9.6524509 48.0021451, 9.6525692 48.0021958, 9.6526849 48.0022653, 9.6528914 48.0023921, 9.6530441 48.0024943, 9.6531351 48.002557)",Löwenstraße,,
"[142010427, 166719471]",residential,30,,False,False,145.16400000000002,"LINESTRING (9.6519167 48.0020096, 9.6519191 48.0020941, 9.6519268 48.0022006, 9.6519093 48.0030593, 9.6518967 48.0031778, 9.651875 48.0033138)",Am Kurpark,2,
"[183228944, 24914187]",residential,,,False,True,296.58599999999996,"LINESTRING (9.6519167 48.0020096, 9.6518591 48.0019937, 9.6516884 48.001942, 9.650812 48.0016564, 9.6507329 48.0016308, 9.6505116 48.0015551, 9.6503578 48.0015012, 9.650163 48.0014101, 9.6500764 48.0013651, 9.6499967 48.001312, 9.6498517 48.001197, 9.6493804 48.0008132, 9.6493046 48.0007377, 9.6492793 48.0006916, 9.6492892 48.0006333, 9.6493159 48.0005697, 9.6494468 48.0003448, 9.6494661 48.000301)","['Welfenstraße', 'Alpenstraße']",,
24914186,residential,,,False,False,18.23,"LINESTRING (9.6542206 48.000885, 9.6543486 48.0007452)",Konradin-Kreutzer-Straße,,
24914186,residential,,,False,True,46.893,"LINESTRING (9.6542206 48.000885, 9.6538998 48.001248)",Konradin-Kreutzer-Straße,,
25201298,residential,,,False,False,102.77799999999999,"LINESTRING (9.6542206 48.000885, 9.6543182 48.0009263, 9.6544437 48.0010118, 9.6545703 48.0011154, 9.6547176 48.0012619, 9.6550297 48.0016226)",Ziegelweiherstraße,,
25201298,residential,,,False,False,79.423,"LINESTRING (9.6554961 48.0021481, 9.6560561 48.0027562)",Ziegelweiherstraße,,
25201298,residential,,,False,True,67.96,"LINESTRING (9.6554961 48.0021481, 9.6550297 48.0016226)",Ziegelweiherstraße,,
25640626,residential,,,False,False,47.408,"LINESTRING (9.6554961 48.0021481, 9.6553954 48.0021805, 9.655345 48.0022227, 9.65516 48.0024933)",Huebstraße,,
24715806,residential,,,False,False,74.26,"LINESTRING (9.6616859 48.0080066, 9.6618198 48.007966, 9.6619559 48.0079552, 9.6621085 48.007966, 9.6626508 48.0080613)",Olzreuter Straße,,
166879935,tertiary,,,False,True,115.28,"LINESTRING (9.6616859 48.0080066, 9.6615343 48.0077692, 9.661472 48.0076445, 9.6614191 48.0075242, 9.6612648 48.0071226, 9.6612396 48.0070169)",Biberacher Straße,2,L 284
"[183228944, 24914187]",residential,,,False,False,296.58599999999996,"LINESTRING (9.6494661 48.000301, 9.6494468 48.0003448, 9.6493159 48.0005697, 9.6492892 48.0006333, 9.6492793 48.0006916, 9.6493046 48.0007377, 9.6493804 48.0008132, 9.6498517 48.001197, 9.6499967 48.001312, 9.6500764 48.0013651, 9.650163 48.0014101, 9.6503578 48.0015012, 9.6505116 48.0015551, 9.6507329 48.0016308, 9.650812 48.0016564, 9.6516884 48.001942, 9.6518591 48.0019937, 9.6519167 48.0020096)","['Welfenstraße', 'Alpenstraße']",,
24716736,residential,,,False,False,76.91,"LINESTRING (9.652518 48.0007718, 9.652408 48.0007321, 9.6518126 48.0003582, 9.6517454 48.000316)",Berengerstraße,,
24716736,residential,,,False,True,115.694,"LINESTRING (9.652518 48.0007718, 9.6526054 48.0008013, 9.6532275 48.0009994, 9.6538998 48.001248)",Berengerstraße,,
25639207,residential,,,False,False,64.258,"LINESTRING (9.652518 48.0007718, 9.652373 48.0010353, 9.6522188 48.0013139)",Hohkreuzstraße,,
25639207,residential,,,False,False,4.122,"LINESTRING (9.6522188 48.0013139, 9.6522019 48.0013492)",Hohkreuzstraße,,
25639207,residential,,,False,True,64.258,"LINESTRING (9.6522188 48.0013139, 9.652373 48.0010353, 9.652518 48.0007718)",Hohkreuzstraße,,
319602720,residential,,,False,True,79.09299999999999,"LINESTRING (9.6522188 48.0013139, 9.6516167 48.0011627, 9.6513505 48.001099, 9.6512199 48.0010708)",Pater-Mohr-Straße,,
24914186,residential,,,False,False,46.893,"LINESTRING (9.6538998 48.001248, 9.6542206 48.000885)",Konradin-Kreutzer-Straße,,
24716736,residential,,,False,False,115.694,"LINESTRING (9.6538998 48.001248, 9.6532275 48.0009994, 9.6526054 48.0008013, 9.652518 48.0007718)",Berengerstraße,,
24914186,residential,,,False,True,69.398,"LINESTRING (9.6538998 48.001248, 9.6537041 48.0015172, 9.6535071 48.001814)",Konradin-Kreutzer-Straße,,
24914186,residential,,,False,True,18.23,"LINESTRING (9.6543486 48.0007452, 9.6542206 48.000885)",Konradin-Kreutzer-Straße,,
24914186,residential,,,False,False,66.629,"LINESTRING (9.6543486 48.0007452, 9.6545637 48.0005363, 9.6547666 48.0003616, 9.6549386 48.0003147)",Konradin-Kreutzer-Straße,,
24716736,residential,,,False,True,76.91,"LINESTRING (9.6517454 48.000316, 9.6518126 48.0003582, 9.652408 48.0007321, 9.652518 48.0007718)",Berengerstraße,,
24680233,tertiary,50,,False,True,101.273,"LINESTRING (9.6496293 48.0083109, 9.6499873 48.0083125, 9.6503696 48.0083295, 9.6506764 48.008361, 9.6509767 48.0084119)",Saulgauer Straße,,K 7556
790375840,residential,30,,False,False,42.244,"LINESTRING (9.6496293 48.0083109, 9.6496306 48.0084113, 9.6496875 48.0086882)",Schillerstraße,,
790375839,residential,30,,False,False,33.807,"LINESTRING (9.6496875 48.0086882, 9.6497682 48.0089874)",Schillerstraße,,
790375840,residential,30,,False,True,42.244,"LINESTRING (9.6496875 48.0086882, 9.6496306 48.0084113, 9.6496293 48.0083109)",Schillerstraße,,
25201298,residential,,,False,False,67.96,"LINESTRING (9.6550297 48.0016226, 9.6554961 48.0021481)",Ziegelweiherstraße,,
25201297,residential,,,False,False,72.982,"LINESTRING (9.6550297 48.0016226, 9.6550995 48.001584, 9.6559125 48.0013411)",Allgaierstraße,,
25201297,residential,,,False,True,93.97699999999999,"LINESTRING (9.6550297 48.0016226, 9.6549372 48.0016881, 9.6542216 48.0022719)",Allgaierstraße,,
25201298,residential,,,False,True,102.778,"LINESTRING (9.6550297 48.0016226, 9.6547176 48.0012619, 9.6545703 48.0011154, 9.6544437 48.0010118, 9.6543182 48.0009263, 9.6542206 48.000885)",Ziegelweiherstraße,,
25201297,residential,,,False,True,72.982,"LINESTRING (9.6559125 48.0013411, 9.6550995 48.001584, 9.6550297 48.0016226)",Allgaierstraße,,
286300737,tertiary,50,,False,False,96.55400000000002,"LINESTRING (9.6559125 48.0013411, 9.6558973 48.0013217, 9.6556877 48.0010448, 9.6555595 48.0008796, 9.6554858 48.0007905, 9.6554008 48.0007044, 9.6552657 48.0005912)",Aulendorfer Straße,2,
286300737,tertiary,50,,False,True,40.040000000000006,"LINESTRING (9.6559125 48.0013411, 9.6559697 48.0014046, 9.6560361 48.0014664, 9.6561168 48.0015246, 9.6561883 48.0015669, 9.6562724 48.0016025)",Aulendorfer Straße,2,
25201298,residential,,,False,True,79.423,"LINESTRING (9.6560561 48.0027562, 9.6554961 48.0021481)",Ziegelweiherstraße,,
25201298,residential,,,False,False,94.092,"LINESTRING (9.6560561 48.0027562, 9.6562678 48.0029726, 9.6563203 48.0030116, 9.6563734 48.0030369, 9.6564441 48.0030654, 9.6565167 48.0030865, 9.6566779 48.00313, 9.6570479 48.0032299)",Ziegelweiherstraße,,
25640628,residential,,,False,True,62.023,"LINESTRING (9.6560561 48.0027562, 9.6559753 48.0027828, 9.6553282 48.0030279)",Schulgässle,,
25640629,residential,,,False,True,104.664,"LINESTRING (9.6560561 48.0027562, 9.65614 48.0027263, 9.6565392 48.0024176, 9.6569402 48.0020953, 9.6570085 48.0020748)",Schäfergasse,,
25201298,residential,,,False,False,42.076,"LINESTRING (9.6570479 48.0032299, 9.6575689 48.0033771)",Ziegelweiherstraße,,
25649273,residential,,,False,True,58.401,"LINESTRING (9.6570479 48.0032299, 9.656763 48.0037193)",Georg-Kaeß-Straße,,
25201298,residential,,,False,True,94.092,"LINESTRING (9.6570479 48.0032299, 9.6566779 48.00313, 9.6565167 48.0030865, 9.6564441 48.0030654, 9.6563734 48.0030369, 9.6563203 48.0030116, 9.6562678 48.0029726, 9.6560561 48.0027562)",Ziegelweiherstraße,,
25201298,residential,,,False,True,64.023,"LINESTRING (9.6583549 48.0036115, 9.6575689 48.0033771)",Ziegelweiherstraße,,
166880015,tertiary,20,,False,False,42.216,"LINESTRING (9.6583549 48.0036115, 9.6584518 48.00346, 9.6584832 48.0034084, 9.6584983 48.0033733, 9.6585025 48.0033369, 9.6585003 48.0033082, 9.6585029 48.0032805, 9.6585174 48.0032525)",Wilhelm-Schussen-Straße,,L 284
166880015,tertiary,20,,False,True,116.42699999999999,"LINESTRING (9.6583549 48.0036115, 9.6582451 48.0037757, 9.6581567 48.0039052, 9.6581283 48.0039468, 9.6579776 48.0041794, 9.6579279 48.0042782, 9.6579044 48.0043612, 9.6578736 48.0044514, 9.6578086 48.004589)",Wilhelm-Schussen-Straße,,L 284
25201298,residential,,,False,False,64.023,"LINESTRING (9.6575689 48.0033771, 9.6583549 48.0036115)",Ziegelweiherstraße,,
25201298,residential,,,False,True,42.076,"LINESTRING (9.6575689 48.0033771, 9.6570479 48.0032299)",Ziegelweiherstraße,,
25201299,residential,,,False,False,63.57,"LINESTRING (9.6575689 48.0033771, 9.6578039 48.0030693, 9.6580187 48.0028948)",Kopfhausstraße,,
319580262,residential,,,False,False,23.378,"LINESTRING (9.65516 48.0024933, 9.6549041 48.0026153)",Keilbachstraße,,
25640626,residential,,,False,False,26.137,"LINESTRING (9.65516 48.0024933, 9.655068 48.0026617, 9.6550719 48.0027174)",Huebstraße,,
25640626,residential,,,False,True,47.408,"LINESTRING (9.65516 48.0024933, 9.655345 48.0022227, 9.6553954 48.0021805, 9.6554961 48.0021481)",Huebstraße,,
25201302,residential,,,False,False,48.226,"LINESTRING (9.6556884 48.0033962, 9.6556266 48.0034397, 9.6552023 48.0036827)",Sportstraße,,
25640626,residential,,,False,False,87.97,"LINESTRING (9.6556884 48.0033962, 9.6558319 48.0034625, 9.6559648 48.0035093, 9.6560671 48.0035402, 9.656763 48.0037193)",Huebstraße,,
25640626,residential,,,False,True,49.007999999999996,"LINESTRING (9.6556884 48.0033962, 9.6556045 48.0033272, 9.6553282 48.0030279)",Huebstraße,,
25649273,residential,,,False,False,58.401,"LINESTRING (9.656763 48.0037193, 9.6570479 48.0032299)",Georg-Kaeß-Straße,,
25649273,residential,,,False,True,44.806,"LINESTRING (9.656763 48.0037193, 9.6565396 48.0040935)",Georg-Kaeß-Straße,,
25640626,residential,,,False,True,87.97,"LINESTRING (9.656763 48.0037193, 9.6560671 48.0035402, 9.6559648 48.0035093, 9.6558319 48.0034625, 9.6556884 48.0033962)",Huebstraße,,
25640626,residential,,,False,True,39.442,"LINESTRING (9.6553282 48.0030279, 9.6550719 48.0027174)",Huebstraße,,
25640626,residential,,,False,False,49.007999999999996,"LINESTRING (9.6553282 48.0030279, 9.6556045 48.0033272, 9.6556884 48.0033962)",Huebstraße,,
25640628,residential,,,False,False,62.023,"LINESTRING (9.6553282 48.0030279, 9.6559753 48.0027828, 9.6560561 48.0027562)",Schulgässle,,
25640629,residential,,,False,False,104.66400000000002,"LINESTRING (9.6570085 48.0020748, 9.6569402 48.0020953, 9.6565392 48.0024176, 9.65614 48.0027263, 9.6560561 48.0027562)",Schäfergasse,,
286300737,tertiary,50,,False,False,77.83000000000001,"LINESTRING (9.6570085 48.0020748, 9.6568825 48.0019195, 9.6568198 48.0018609, 9.656751 48.0018093, 9.6566352 48.0017463, 9.6564601 48.0016762, 9.6562724 48.0016025)",Aulendorfer Straße,2,
286300737,tertiary,50,,False,True,120.53500000000001,"LINESTRING (9.6570085 48.0020748, 9.6571 48.0022015, 9.6572672 48.0024104, 9.6573107 48.0024609, 9.6573596 48.0025128, 9.6574083 48.0025557, 9.6574896 48.0026189, 9.6575743 48.0026711, 9.6576634 48.0027226, 9.6577745 48.0027793, 9.6580187 48.0028948)",Aulendorfer Straße,2,
25201302,residential,,,False,False,47.582,"LINESTRING (9.6552023 48.0036827, 9.6547267 48.0039688)",Sportstraße,,
25201302,residential,,,False,True,48.226,"LINESTRING (9.6552023 48.0036827, 9.6556266 48.0034397, 9.6556884 48.0033962)",Sportstraße,,
25201304,residential,,,False,True,110.242,"LINESTRING (9.6552023 48.0036827, 9.6552707 48.0037295, 9.655575 48.0038472, 9.6565396 48.0040935)",Rosenstraße,,
25201302,residential,,,False,True,47.582,"LINESTRING (9.6547267 48.0039688, 9.6552023 48.0036827)",Sportstraße,,
25649729,residential,,,False,False,112.902,"LINESTRING (9.6547267 48.0039688, 9.6549835 48.0041674, 9.6550557 48.0042352, 9.6553999 48.0044348, 9.6556596 48.0046061, 9.6557855 48.0046926)",Löwenstraße,,
25649729,residential,,,False,True,113.206,"LINESTRING (9.6547267 48.0039688, 9.654492 48.0037985, 9.6542551 48.0036104, 9.6541437 48.0035038, 9.6539707 48.0033383, 9.6537922 48.0031675)",Löwenstraße,,
25649273,residential,,,False,False,44.806,"LINESTRING (9.6565396 48.0040935, 9.656763 48.0037193)",Georg-Kaeß-Straße,,
25201304,residential,,,False,False,110.24199999999999,"LINESTRING (9.6565396 48.0040935, 9.655575 48.0038472, 9.6552707 48.0037295, 9.6552023 48.0036827)",Rosenstraße,,
25649273,residential,,,False,True,21.624,"LINESTRING (9.6565396 48.0040935, 9.6564748 48.0042171, 9.6564235 48.0042705)",Georg-Kaeß-Straße,,
25649275,residential,,,False,False,10.336,"LINESTRING (9.6564235 48.0042705, 9.6565409 48.0043202)",St.-Veit-Straße,,
25649273,residential,,,False,False,21.624,"LINESTRING (9.6564235 48.0042705, 9.6564748 48.0042171, 9.6565396 48.0040935)",Georg-Kaeß-Straße,,
25649273,residential,,,False,True,66.756,"LINESTRING (9.6564235 48.0042705, 9.6563282 48.0043366, 9.6557855 48.0046926)",Georg-Kaeß-Straße,,
25649729,residential,,,False,False,44.187,"LINESTRING (9.6557855 48.0046926, 9.6562071 48.0049725)",Löwenstraße,,
25649273,residential,,,False,False,66.756,"LINESTRING (9.6557855 48.0046926, 9.6563282 48.0043366, 9.6564235 48.0042705)",Georg-Kaeß-Straße,,
25649273,residential,,,False,True,62.663,"LINESTRING (9.6557855 48.0046926, 9.6557455 48.0047168, 9.6556876 48.0047607, 9.6556531 48.0047948, 9.6556118 48.0048272, 9.6555181 48.0049052, 9.6553684 48.0050068, 9.6553013 48.0050608, 9.6552547 48.0050806, 9.655203 48.0050874)",Georg-Kaeß-Straße,,
25649729,residential,,,False,True,112.90200000000002,"LINESTRING (9.6557855 48.0046926, 9.6556596 48.0046061, 9.6553999 48.0044348, 9.6550557 48.0042352, 9.6549835 48.0041674, 9.6547267 48.0039688)",Löwenstraße,,
25649275,residential,,,False,True,98.937,"LINESTRING (9.6578086 48.004589, 9.6569511 48.0044072, 9.6565409 48.0043202)",St.-Veit-Straße,,
