osmid,lanes,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,name,width,est_width,access,bridge
34914010,,residential,30,,False,False,43.681,"LINESTRING (7.8503205 51.0316015, 7.8501272 51.0317048, 7.8499371 51.0317996, 7.8498132 51.0318207)",,Luise-Hensel-Weg,,,,
"[23091912, 625504445]",2,tertiary,50,,False,False,71.316,"LINESTRING (7.8438267 51.0261054, 7.8438044 51.0261989, 7.8438001 51.0262281, 7.8437809 51.0263017, 7.8436948 51.0266146, 7.8436667 51.0267387)",L 512,,,,,
23091942,1,tertiary,50,roundabout,True,False,19.244000000000003,"LINESTRING (7.8438267 51.0261054, 7.8437738 51.026096, 7.8437278 51.026077, 7.8436928 51.0260503, 7.8436721 51.0260182, 7.8436675 51.0259837)",L 512,,,,,
23091942,1,tertiary,50,roundabout,True,False,19.973000000000003,"LINESTRING (7.8438837 51.0258787, 7.8439374 51.0258908, 7.8439826 51.0259128, 7.8440148 51.0259425, 7.8440308 51.025977, 7.8440291 51.0260129)",L 512,,,,,
823201021,2,tertiary,50,,False,False,42.858000000000004,"LINESTRING (7.841758 51.0260298, 7.8412999 51.0260148, 7.8411505 51.0259911)",K 36,Am Bratzkopf,,,,
"[40478737, 823201021]",2,tertiary,50,,False,True,26.777,"LINESTRING (7.841758 51.0260298, 7.8420081 51.0260308, 7.8421406 51.026036)",K 36,Am Bratzkopf,,,,
46512855,2,tertiary,50,,False,False,88.213,"LINESTRING (7.8411505 51.0259911, 7.8410606 51.0259647, 7.8409059 51.0258959, 7.8407876 51.0258227, 7.840696 51.0257392, 7.8405457 51.0255582, 7.8404621 51.025424, 7.840407 51.025378)",K 36,Am Bratzkopf,,,,
112383671,,residential,30,,False,True,93.25999999999999,"LINESTRING (7.8411505 51.0259911, 7.8410917 51.026061, 7.8404697 51.0263049, 7.8400871 51.0264817)",,Finkenstraße,,,,
823201021,2,tertiary,50,,False,True,42.858000000000004,"LINESTRING (7.8411505 51.0259911, 7.8412999 51.0260148, 7.841758 51.0260298)",K 36,Am Bratzkopf,,,,
29150297,,residential,30,,True,False,44.315,"LINESTRING (7.8455538 51.0307461, 7.8454488 51.0308263, 7.8452697 51.0309428, 7.8451318 51.0310431)",,Agathastraße,,,,
29207856,,residential,30,,True,False,53.885,"LINESTRING (7.8451318 51.0310431, 7.8445551 51.0307217)",,Winterbergstraße,,,,
34553107,,residential,30,,True,False,205.117,"LINESTRING (7.8451318 51.0310431, 7.8459893 51.0315062, 7.8470228 51.0320644, 7.8472915 51.0322046, 7.8473806 51.0322175)",,Winterbergstraße,,,,
34382901,,residential,30,,True,False,27.804000000000002,"LINESTRING (7.843152 51.0299636, 7.8429965 51.0298786, 7.8429807 51.0298725, 7.8429274 51.0298439, 7.8428711 51.0297897)",,Winterbergstraße,,,,
34750943,,residential,30,,True,False,26.365000000000002,"LINESTRING (7.843152 51.0299636, 7.8430296 51.0299413, 7.842997 51.0299464, 7.8429621 51.0299518, 7.8429044 51.0299749, 7.8428183 51.0300196)",,Winterbergstraße,,,,
"[625504444, 1153951733, 145011479]",2,tertiary,50,,False,True,85.753,"LINESTRING (7.8434395 51.0274958, 7.8434556 51.0274684, 7.8434672 51.0274463, 7.8434792 51.0274102, 7.8434891 51.0273684, 7.8434958 51.0273356, 7.8435467 51.0271554, 7.8435967 51.0269844, 7.8436667 51.0267387)",L 512,Bruchstraße,,,,
953648072,1,tertiary,50,roundabout,True,False,18.038999999999998,"LINESTRING (7.8434395 51.0274958, 7.8434692 51.0275076, 7.8434914 51.0275197, 7.8435127 51.0275359, 7.8435274 51.0275533, 7.8435369 51.0275747, 7.8435432 51.0275925, 7.8435371 51.0276328)",,,,,,
894298425,1,tertiary,50,roundabout,True,False,17.42,"LINESTRING (7.8435371 51.0276328, 7.8435111 51.0276682, 7.8434933 51.027683, 7.8434681 51.0276964, 7.843443 51.0277071, 7.8434128 51.0277142, 7.8433514 51.0277197)",,,,,,
1092368313,2,tertiary,50,,False,True,108.115,"LINESTRING (7.8435371 51.0276328, 7.8436395 51.027683, 7.8439545 51.0278899, 7.8442237 51.0280645, 7.8444799 51.0282187, 7.8446501 51.0283057)",,Bahnhofstraße,,,,
25830439,,residential,30,,False,False,428.909,"LINESTRING (7.8378949 51.0309215, 7.8384102 51.0304521, 7.8384598 51.0301755, 7.8384445 51.0294644, 7.8384601 51.0285071, 7.8384797 51.0283227, 7.8385437 51.028118, 7.8386723 51.0278131, 7.8388039 51.0275095, 7.8389931 51.0272163)",,Am Finkenhagen,,,,
34472910,,residential,30,,False,False,97.006,"LINESTRING (7.8483138 51.0271556, 7.8489083 51.0263674)",,Josefstraße,,,,
1182509076,,residential,30,,False,True,67.879,"LINESTRING (7.8483138 51.0271556, 7.8478907 51.027705)",,Josefstraße,,,,
40842668,,residential,30,,False,True,232.906,"LINESTRING (7.8483138 51.0271556, 7.8453666 51.0263804, 7.8452414 51.0263475)",,Kolpingstraße,,,,
1182509077,,residential,30,,False,False,139.66799999999998,"LINESTRING (7.8483138 51.0271556, 7.8500896 51.0276638, 7.8501357 51.0276634)",,Kolpingstraße,,,,
8509398,2,residential,50,,False,False,28.252,"LINESTRING (7.8499991 51.0308457, 7.850097 51.0310922)",,Rochusstraße,,,,
31747328,,residential,50,,False,False,49.147,"LINESTRING (7.8499991 51.0308457, 7.8498365 51.0304157)",,Pannenklöpperstraße,,,,
34517282,,residential,30,,False,False,222.95799999999997,"LINESTRING (7.8499991 51.0308457, 7.8499569 51.0308519, 7.848734 51.0310314, 7.8483071 51.0311004, 7.8481248 51.0311096, 7.8479826 51.0310817, 7.8478555 51.0310377, 7.8475399 51.0309288, 7.8472544 51.0308447, 7.8470126 51.0307371)",,Felmicke,,,,
"[43008381, 25848214]",,residential,,,True,False,106.832,"LINESTRING (7.8449081 51.028366, 7.8444652 51.0287584, 7.8439701 51.0291231)",,Kölner Straße,,,,
34326267,2,tertiary,50,,False,False,19.29,"LINESTRING (7.8449081 51.028366, 7.844787 51.0283437, 7.8446501 51.0283057)",,Bahnhofstraße,,,,
497912678,2,tertiary,50,,False,True,158.56300000000002,"LINESTRING (7.8449081 51.028366, 7.8451807 51.0284024, 7.845379 51.0284284, 7.8455107 51.0284467, 7.8457386 51.0284908, 7.8460273 51.0285717, 7.8464185 51.0286902, 7.8466485 51.0287543, 7.8468391 51.0288097, 7.8468632 51.0288167, 7.8470234 51.0288601)",,Martinstraße,,,,
894298434,,residential,30,,False,False,53.393,"LINESTRING (7.8501357 51.0276634, 7.8508991 51.0276572)",,Kolpingstraße,,,,
34326803,,residential,30,,False,True,102.147,"LINESTRING (7.8501357 51.0276634, 7.8500486 51.027472, 7.8500409 51.0274145, 7.8500443 51.0273401, 7.8500583 51.0271098, 7.8500795 51.0267531)",,Bergstraße,,,,
1182509077,,residential,30,,False,True,139.66799999999998,"LINESTRING (7.8501357 51.0276634, 7.8500896 51.0276638, 7.8483138 51.0271556)",,Kolpingstraße,,,,
34326803,,residential,30,,False,False,183.326,"LINESTRING (7.8507166 51.0252135, 7.8508124 51.0255928, 7.8508019 51.0257403, 7.8507384 51.0258384, 7.8505068 51.0260816, 7.8503152 51.0263044, 7.8501524 51.0265507, 7.8500795 51.0267531)",,Bergstraße,,,,
37107648,,residential,30,,False,False,35.568,"LINESTRING (7.8402609 51.0252649, 7.8397625 51.0252013)",,Tannenbergstraße,,,,
46512855,2,tertiary,50,,False,True,16.204,"LINESTRING (7.8402609 51.0252649, 7.840407 51.025378)",K 36,Am Bratzkopf,,,,
46512855,2,tertiary,50,,False,False,49.234,"LINESTRING (7.8402609 51.0252649, 7.8399146 51.0250854, 7.8396851 51.0250152)",K 36,Am Bratzkopf,,,,
40842670,3,tertiary,50,,False,False,13.541,"LINESTRING (7.850083 51.0294508, 7.8498901 51.0294614)",,Martinstraße,,,,
144529539,,residential,,,False,True,25.394,"LINESTRING (7.8502069 51.0287452, 7.8500992 51.0289633)",,Bergstraße,5,,,
70542829,2,tertiary,50,,False,False,65.731,"LINESTRING (7.8457766 51.0307373, 7.8464954 51.0311182)",,Westfälische Straße,,,,
29150297,,residential,30,,True,False,16.101,"LINESTRING (7.8457766 51.0307373, 7.8456668 51.0307239, 7.8455538 51.0307461)",,Agathastraße,,,,
191385481,,residential,30,,True,False,10.889,"LINESTRING (7.8455443 51.0306133, 7.8456631 51.0306766)",,Westfälische Straße,,,,
29207855,,residential,30,,True,False,15.16,"LINESTRING (7.8455443 51.0306133, 7.8455732 51.0306807, 7.8455538 51.0307461)",,Agathastraße,4,,,
29207857,,residential,30,,False,False,50.976,"LINESTRING (7.8434647 51.0294823, 7.8429928 51.0298317)",,Kölner Straße,,,,
"[191385481, 191385486, 46512863]",,residential,30,,True,False,121.73299999999998,"LINESTRING (7.8434647 51.0294823, 7.8439013 51.0297185, 7.8439566 51.02975, 7.8440386 51.0297968, 7.8442364 51.0299073, 7.8443742 51.0299875, 7.8447745 51.0302032)",,Westfälische Straße,,,,
46512864,,residential,,,True,False,53.334,"LINESTRING (7.8439701 51.0291231, 7.8434647 51.0294823)",,Kölner Straße,,,,
"[144610015, 191385495]",,residential,30,,False,True,122.486,"LINESTRING (7.8439701 51.0291231, 7.8443355 51.0293139, 7.8447549 51.029534, 7.8448654 51.0295884, 7.8450861 51.0297146, 7.845299 51.02984)",,Frankfurter Straße,,,,
"[894298427, 1182509078]",,tertiary,50,roundabout,True,False,15.405000000000001,"LINESTRING (7.8496984 51.0294709, 7.8496972 51.0294976, 7.8496815 51.0295223, 7.8496532 51.0295423, 7.849608 51.0295565, 7.8495657 51.0295585)",,Martinstraße,,,,
1152632659,,tertiary,50,,False,True,13.448,"LINESTRING (7.8496984 51.0294709, 7.8498213 51.0294651, 7.8498901 51.0294614)",,Martinstraße,,,,
34425728,,residential,30,,False,True,86.805,"LINESTRING (7.8490315 51.0280126, 7.8478907 51.027705)",,Kardinal-von-Galen-Straße,,,,
41388130,,residential,30,,False,True,75.821,"LINESTRING (7.8500795 51.0267531, 7.8491199 51.0264358)",,Goethestraße,,2.5,,
34326803,,residential,30,,False,False,102.14699999999999,"LINESTRING (7.8500795 51.0267531, 7.8500583 51.0271098, 7.8500443 51.0273401, 7.8500409 51.0274145, 7.8500486 51.027472, 7.8501357 51.0276634)",,Bergstraße,,,,
34326803,,residential,30,,False,True,183.32600000000002,"LINESTRING (7.8500795 51.0267531, 7.8501524 51.0265507, 7.8503152 51.0263044, 7.8505068 51.0260816, 7.8507384 51.0258384, 7.8508019 51.0257403, 7.8508124 51.0255928, 7.8507166 51.0252135)",,Bergstraße,,,,
34472910,,residential,30,,False,True,97.006,"LINESTRING (7.8489083 51.0263674, 7.8483138 51.0271556)",,Josefstraße,,,,
34472920,,residential,30,,False,False,7.864,"LINESTRING (7.8489083 51.0263674, 7.8490075 51.0264007)",,Goethestraße,,2.5,,
34913955,,residential,30,,False,True,81.112,"LINESTRING (7.8489083 51.0263674, 7.8478711 51.026041)",,Goethestraße,,,,
497912678,2,tertiary,50,,False,False,158.563,"LINESTRING (7.8470234 51.0288601, 7.8468632 51.0288167, 7.8468391 51.0288097, 7.8466485 51.0287543, 7.8464185 51.0286902, 7.8460273 51.0285717, 7.8457386 51.0284908, 7.8455107 51.0284467, 7.845379 51.0284284, 7.8451807 51.0284024, 7.8449081 51.028366)",,Martinstraße,,,,
718354091,3,tertiary,50,,False,True,61.54900000000001,"LINESTRING (7.8470234 51.0288601, 7.8473073 51.0289408, 7.8478226 51.0290919)",,Martinstraße,,,,
1182509076,,residential,30,,False,False,73.14999999999999,"LINESTRING (7.8470234 51.0288601, 7.8472069 51.0286201, 7.8474766 51.0282672)",,Josefstraße,,,,
35361156,,residential,30,,False,True,62.906,"LINESTRING (7.8373189 51.027994, 7.83808 51.0276925)",,An den Klippen,,,,
41384981,,residential,,,False,False,79.093,"LINESTRING (7.8442279 51.0286407, 7.8438589 51.028594, 7.8437643 51.0285829, 7.8431801 51.0285144, 7.8431169 51.0285078)",,Mühlenstraße,,,,
41384981,,residential,,,False,True,79.09300000000002,"LINESTRING (7.8431169 51.0285078, 7.8431801 51.0285144, 7.8437643 51.0285829, 7.8438589 51.028594, 7.8442279 51.0286407)",,Mühlenstraße,,,,
"[625504449, 24828526, 625504446]",2,tertiary,50,,False,True,89.191,"LINESTRING (7.8431169 51.0285078, 7.8431354 51.0284508, 7.8432991 51.0279478, 7.8433264 51.0278401, 7.8433347 51.0278081, 7.8433514 51.0277197)",L 512,Franziskanerstraße,,,,
"[684263571, 1080716206]",2,tertiary,50,,False,False,78.055,"LINESTRING (7.8431169 51.0285078, 7.8430538 51.0287146, 7.8429067 51.0291972)",L 512,Franziskanerstraße,,,,
34913955,,residential,30,,False,False,71.599,"LINESTRING (7.8459615 51.0254154, 7.8468714 51.0257105)",,Goethestraße,,,,
34425673,,residential,30,,False,False,115.23400000000001,"LINESTRING (7.8459615 51.0254154, 7.8455862 51.0259047, 7.8452853 51.0262911, 7.8452414 51.0263475)",,Kurfürst-Heinrich-Straße,,,,
484415167,,residential,30,,False,True,80.614,"LINESTRING (7.8459615 51.0254154, 7.8455859 51.0252895, 7.8453634 51.0252214, 7.8449305 51.0250916)",,Am Oberen Stötchen,,,,
"[43008379, 34322508]",,residential,30,,False,False,105.445,"LINESTRING (7.8465995 51.0293891, 7.8467373 51.0294271, 7.8468062 51.0294677, 7.8467922 51.0295543, 7.8467829 51.0296114, 7.8468329 51.0296753, 7.8468664 51.0297086, 7.847006 51.0297788, 7.8473598 51.0298839, 7.8474586 51.0297142)",,"['Im Weierhohl', 'Löherweg']",,,,
43008379,,residential,30,,False,True,21.546,"LINESTRING (7.847745 51.0297856, 7.8475609 51.0297408, 7.8474586 51.0297142)",,Löherweg,,,,
"[152180659, 124432742, 124432743]",,residential,30,,False,True,52.262,"LINESTRING (7.8487891 51.0301155, 7.8489256 51.0302549, 7.8489232 51.0303496, 7.8489234 51.0304317, 7.8489258 51.0304506, 7.848971 51.0305574)",,Gerberweg,2.5,,permissive,yes
43008382,3,tertiary,50,,False,True,65.92999999999999,"LINESTRING (7.8428711 51.0297897, 7.8428748 51.0297392, 7.8429067 51.0291972)",L 512,Franziskanerstraße,,,,
146545712,2,tertiary,50,,False,False,25.829,"LINESTRING (7.8428711 51.0297897, 7.842851 51.0298773, 7.8428183 51.0300196)",L 512,Franziskanerstraße,,,,
1152632851,,tertiary,50,,False,True,69.437,"LINESTRING (7.8478226 51.0290919, 7.8487317 51.029343)",,Martinstraße,,,,
"[34425650, 172320141, 172320142]",,residential,,,False,False,74.38900000000001,"LINESTRING (7.8478226 51.0290919, 7.8475603 51.0294503, 7.8475308 51.0295009, 7.8474931 51.0295593, 7.847465 51.0296196, 7.8474586 51.0297142)",,Löherweg,,,,yes
718354091,3,tertiary,50,,False,False,61.54900000000001,"LINESTRING (7.8478226 51.0290919, 7.8473073 51.0289408, 7.8470234 51.0288601)",,Martinstraße,,,,
43008379,,residential,30,,False,False,21.546,"LINESTRING (7.8474586 51.0297142, 7.8475609 51.0297408, 7.847745 51.0297856)",,Löherweg,,,,
"[43008379, 34322508]",,residential,30,,False,True,105.44500000000001,"LINESTRING (7.8474586 51.0297142, 7.8473598 51.0298839, 7.847006 51.0297788, 7.8468664 51.0297086, 7.8468329 51.0296753, 7.8467829 51.0296114, 7.8467922 51.0295543, 7.8468062 51.0294677, 7.8467373 51.0294271, 7.8465995 51.0293891)",,"['Im Weierhohl', 'Löherweg']",,,,
"[34425650, 172320141, 172320142]",,residential,,,False,True,74.38900000000001,"LINESTRING (7.8474586 51.0297142, 7.847465 51.0296196, 7.8474931 51.0295593, 7.8475308 51.0295009, 7.8475603 51.0294503, 7.8478226 51.0290919)",,Löherweg,,,,yes
34425677,,residential,30,,False,False,60.332,"LINESTRING (7.8452414 51.0263475, 7.8450834 51.0268809)",,Kurfürst-Heinrich-Straße,,,,
40842668,,residential,30,,False,True,25.03,"LINESTRING (7.8452414 51.0263475, 7.8449218 51.0262462)",,Kolpingstraße,,,,
34425673,,residential,30,,False,True,115.23400000000001,"LINESTRING (7.8452414 51.0263475, 7.8452853 51.0262911, 7.8455862 51.0259047, 7.8459615 51.0254154)",,Kurfürst-Heinrich-Straße,,,,
40842668,,residential,30,,False,False,232.906,"LINESTRING (7.8452414 51.0263475, 7.8453666 51.0263804, 7.8483138 51.0271556)",,Kolpingstraße,,,,
34326267,2,tertiary,50,,False,True,19.29,"LINESTRING (7.8446501 51.0283057, 7.844787 51.0283437, 7.8449081 51.028366)",,Bahnhofstraße,,,,
1092368313,2,tertiary,50,,False,False,108.115,"LINESTRING (7.8446501 51.0283057, 7.8444799 51.0282187, 7.8442237 51.0280645, 7.8439545 51.0278899, 7.8436395 51.027683, 7.8435371 51.0276328)",,Bahnhofstraße,,,,
34425677,,residential,30,,False,True,9.749,"LINESTRING (7.8450616 51.0269675, 7.8450834 51.0268809)",,Kurfürst-Heinrich-Straße,,,,
34425677,,residential,30,,False,False,67.838,"LINESTRING (7.8450616 51.0269675, 7.8449907 51.0271671, 7.8448718 51.0275657)",,Kurfürst-Heinrich-Straße,,,,
"[32512453, 34425687]",,residential,30,,True,False,214.255,"LINESTRING (7.8450616 51.0269675, 7.8452391 51.0270005, 7.8458777 51.0271702, 7.8478907 51.027705)",,Kardinal-von-Galen-Straße,,,,
34425677,,residential,30,,False,False,9.749,"LINESTRING (7.8450834 51.0268809, 7.8450616 51.0269675)",,Kurfürst-Heinrich-Straße,,,,
34425677,,residential,30,,False,True,60.332,"LINESTRING (7.8450834 51.0268809, 7.8452414 51.0263475)",,Kurfürst-Heinrich-Straße,,,,
34425712,,residential,30,,False,False,100.35199999999999,"LINESTRING (7.8450834 51.0268809, 7.8443145 51.0267988, 7.8440824 51.026774, 7.8437544 51.0267484, 7.8436667 51.0267387)",,Kardinal-von-Galen-Straße,,,,
34425712,,residential,30,,False,True,100.35199999999999,"LINESTRING (7.8436667 51.0267387, 7.8437544 51.0267484, 7.8440824 51.026774, 7.8443145 51.0267988, 7.8450834 51.0268809)",,Kardinal-von-Galen-Straße,,,,
"[23091912, 625504445]",2,tertiary,50,,False,True,71.316,"LINESTRING (7.8436667 51.0267387, 7.8436948 51.0266146, 7.8437809 51.0263017, 7.8438001 51.0262281, 7.8438044 51.0261989, 7.8438267 51.0261054)",L 512,,,,,
"[625504444, 1153951733, 145011479]",2,tertiary,50,,False,False,85.753,"LINESTRING (7.8436667 51.0267387, 7.8435967 51.0269844, 7.8435467 51.0271554, 7.8434958 51.0273356, 7.8434891 51.0273684, 7.8434792 51.0274102, 7.8434672 51.0274463, 7.8434556 51.0274684, 7.8434395 51.0274958)",L 512,Bruchstraße,,,,
34425677,,residential,30,,False,True,67.838,"LINESTRING (7.8448718 51.0275657, 7.8449907 51.0271671, 7.8450616 51.0269675)",,Kurfürst-Heinrich-Straße,,,,
34425788,,residential,30,,True,False,83.741,"LINESTRING (7.8448718 51.0275657, 7.8446808 51.0282216, 7.8446501 51.0283057)",,Kurfürst-Heinrich-Straße,,,,
34913955,,residential,30,,False,False,78.987,"LINESTRING (7.8468714 51.0257105, 7.8478711 51.026041)",,Goethestraße,,,,
34913955,,residential,30,,False,True,71.599,"LINESTRING (7.8468714 51.0257105, 7.8459615 51.0254154)",,Goethestraße,,,,
34913955,,residential,30,,False,False,81.112,"LINESTRING (7.8478711 51.026041, 7.8489083 51.0263674)",,Goethestraße,,,,
34913955,,residential,30,,False,True,78.987,"LINESTRING (7.8478711 51.026041, 7.8468714 51.0257105)",,Goethestraße,,,,
34553097,,living_street,,,False,False,70.702,"LINESTRING (7.8491557 51.0287349, 7.8500992 51.0289633)",,Kampstraße,,,,
34553097,,living_street,,,False,True,128.428,"LINESTRING (7.8491557 51.0287349, 7.8474766 51.0282672)",,Kampstraße,,,,
34553098,,living_street,,,False,False,73.834,"LINESTRING (7.8491557 51.0287349, 7.8489459 51.0290389, 7.8487317 51.029343)",,Wilhelmstraße,,,,
34553097,,living_street,,,False,True,70.702,"LINESTRING (7.8500992 51.0289633, 7.8491557 51.0287349)",,Kampstraße,,,,
144529539,,residential,,,False,False,25.394,"LINESTRING (7.8500992 51.0289633, 7.8502069 51.0287452)",,Bergstraße,5,,,
105930673,,residential,,,False,True,32.804,"LINESTRING (7.8500992 51.0289633, 7.8500641 51.0290522, 7.8500571 51.0290699, 7.849986 51.0292496)",,Bergstraße,5,,,
1152632851,,tertiary,50,,False,False,69.437,"LINESTRING (7.8487317 51.029343, 7.8478226 51.0290919)",,Martinstraße,,,,
31747332,2,tertiary,50,,False,True,52.762,"LINESTRING (7.8487317 51.029343, 7.8493385 51.0294295, 7.8494675 51.0294479)",,Martinstraße,,,,
34553098,,living_street,,,False,True,73.834,"LINESTRING (7.8487317 51.029343, 7.8489459 51.0290389, 7.8491557 51.0287349)",,Wilhelmstraße,,,,
"[35361121, 237602915, 386833741, 386833742]",,residential,,,False,True,54.023999999999994,"LINESTRING (7.8421738 51.0287304, 7.8420451 51.0287103, 7.8419969 51.0287027, 7.8419521 51.0286938, 7.841656 51.02864, 7.8415507 51.0286273, 7.8414263 51.0286089)",,Am Bahnhof,,,,yes
894298423,1,secondary,50,roundabout,True,False,13.515999999999998,"LINESTRING (7.8422 51.0313177, 7.8422448 51.0313063, 7.8422929 51.0313036, 7.8423402 51.0313098, 7.8423826 51.0313244)",,,,,,
"[1153408677, 237602918, 237602919, 237602917, 34553102, 1153408660]",2,secondary,50,,False,True,158.328,"LINESTRING (7.8422 51.0313177, 7.842126 51.0312293, 7.8420611 51.0311179, 7.8420087 51.0310314, 7.8419263 51.0309774, 7.8418376 51.0309288, 7.8416903 51.0308834, 7.8414122 51.0308271, 7.8411072 51.0307694, 7.8410905 51.0307625, 7.8410738 51.0307522, 7.8406364 51.0305709, 7.8405925 51.0305565, 7.8405548 51.0305398, 7.8404769 51.0305054)",,Stellwerkstraße,,,,yes
34553106,,residential,30,,True,False,43.129000000000005,"LINESTRING (7.8440251 51.0304461, 7.8438929 51.0305317, 7.8437423 51.0306079, 7.8435291 51.0306681)",,Wüstenpforte,,,,
"[1153410370, 144768309, 191385503]",2,residential,30,,True,False,81.295,"LINESTRING (7.8440251 51.0304461, 7.8438656 51.0303537, 7.8435326 51.0301688, 7.8433244 51.0300532, 7.8432618 51.0300199, 7.8431996 51.0299869, 7.843152 51.0299636)",,Winterbergstraße,,,,
34553110,,residential,30,,False,False,52.286,"LINESTRING (7.8473806 51.0322175, 7.8478402 51.0318466)",,Schützenstraße,,,,
34914013,,residential,30,,False,False,69.55199999999999,"LINESTRING (7.8473806 51.0322175, 7.8474218 51.0323872, 7.8474655 51.0328402)",,Schützenstraße,,,,
34553110,,residential,30,,False,True,52.286,"LINESTRING (7.8478402 51.0318466, 7.8473806 51.0322175)",,Schützenstraße,,,,
8509402,2,tertiary,50,,False,True,156.096,"LINESTRING (7.8478402 51.0318466, 7.8479881 51.0318956, 7.84809 51.0319294, 7.8486474 51.0320833, 7.8497878 51.0325271)",,Westfälische Straße,,,,
70542829,2,tertiary,50,,False,True,124.113,"LINESTRING (7.8478402 51.0318466, 7.8468029 51.0312848, 7.8464954 51.0311182)",,Westfälische Straße,,,,
34914011,,residential,30,,False,True,104.428,"LINESTRING (7.8485209 51.031382, 7.8486704 51.0314402, 7.8490396 51.0315378, 7.8492992 51.0315767, 7.8494863 51.0316328, 7.8498132 51.0318207)",,Luise-Hensel-Weg,,,,
34663911,,secondary,50,roundabout,True,False,30.33,"LINESTRING (7.8426993 51.0250254, 7.8427387 51.0250432, 7.8427672 51.025068, 7.842782 51.0250971, 7.8427815 51.0251276, 7.8427662 51.0251562, 7.8427377 51.0251803, 7.8426987 51.0251978, 7.842653 51.0252068, 7.8426051 51.0252066)",,Stellwerkstraße,,,,
34663900,2,secondary,50,,False,False,82.501,"LINESTRING (7.8426051 51.0252066, 7.8425808 51.0252703, 7.842572 51.0252935, 7.8423478 51.0258305, 7.8423167 51.0259259)",,Stellwerkstraße,,,,
34663911,,secondary,50,roundabout,True,False,21.308999999999997,"LINESTRING (7.8426051 51.0252066, 7.8425636 51.0251983, 7.8425275 51.0251829, 7.8424997 51.0251619, 7.8424825 51.0251367, 7.8424772 51.0251096, 7.8424842 51.0250825, 7.842503 51.0250579)",,Stellwerkstraße,,,,
34663911,,secondary,50,roundabout,True,False,15.463000000000001,"LINESTRING (7.842503 51.0250579, 7.8425327 51.0250372, 7.8425704 51.0250228, 7.8426132 51.0250157, 7.8426573 51.0250166, 7.8426993 51.0250254)",,Stellwerkstraße,,,,
484415167,,residential,30,,False,False,80.61399999999999,"LINESTRING (7.8449305 51.0250916, 7.8453634 51.0252214, 7.8455859 51.0252895, 7.8459615 51.0254154)",,Am Oberen Stötchen,,,,
950156988,,residential,,,False,False,131.0,"LINESTRING (7.8449305 51.0250916, 7.8448172 51.0253289, 7.8447955 51.0254365, 7.8447878 51.025628, 7.8448049 51.0257944, 7.8448659 51.0259195, 7.8449235 51.0261001, 7.8449432 51.0261888, 7.8449218 51.0262462)",,Am Oberen Stötchen,,,,
40842668,,residential,30,,False,False,25.03,"LINESTRING (7.8449218 51.0262462, 7.8452414 51.0263475)",,Kolpingstraße,,,,
40842668,,residential,30,,False,True,67.656,"LINESTRING (7.8449218 51.0262462, 7.8442725 51.0260675, 7.8441552 51.0260378, 7.8440291 51.0260129)",,Kolpingstraße,,,,
