osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,bridge
160603938,1,B 274,primary,50,,True,False,13.545,"LINESTRING (7.855061 50.1982274, 7.8550057 50.1982074, 7.8549469 50.1981922, 7.8548855 50.1981822)",Rheinstraße,
107223069,2,B 274,primary,50,,False,True,43.764,"LINESTRING (7.8555215 50.1978318, 7.8558255 50.1974897)",Brückwiese,
32597901,1,B 274,primary,50,,True,False,34.695,"LINESTRING (7.8555215 50.1978318, 7.855351 50.1980659, 7.8553379 50.1980912, 7.8553246 50.1981169)",Brückwiese,
"[1038764707, 31283397]",,K 77,tertiary,50,,True,False,131.242,"LINESTRING (7.8575029 50.1994497, 7.8567734 50.1989768, 7.8563703 50.1987156, 7.8563172 50.1986812, 7.8562073 50.1986099)",Rheinstraße,
31283399,1,K 77,tertiary,50,,True,False,64.585,"LINESTRING (7.8582582 50.199128, 7.8581579 50.1991668, 7.8576216 50.1993999, 7.8575029 50.1994497)",Römerstraße,
244848470,,K 77,tertiary,50,,False,True,160.76399999999998,"LINESTRING (7.8582582 50.199128, 7.8584025 50.1992126, 7.8585054 50.1992557, 7.8585787 50.199283, 7.858741 50.199341, 7.8587612 50.1993985, 7.8587524 50.1994481, 7.8587269 50.1995915, 7.8587512 50.1996559, 7.8588151 50.1997122, 7.8590292 50.1997956, 7.8591133 50.1998447, 7.8591597 50.1999048, 7.8591895 50.1999735, 7.859179 50.2001049, 7.8591326 50.2002787)",Poststraße,
"[31283400, 531059237]",2,K 107,tertiary,50,,False,True,65.792,"LINESTRING (7.8592708 50.19872, 7.8597192 50.1987795, 7.8598302 50.1987993, 7.8601609 50.1988749)",Oberstraße,
531059238,1,K 77,tertiary,50,,True,False,20.701,"LINESTRING (7.8592708 50.19872, 7.8592106 50.198713, 7.8591457 50.1987067, 7.8590639 50.1987032, 7.8589819 50.1987047)",Römerstraße,
31283400,2,K 107,tertiary,50,,False,False,9.315000000000001,"LINESTRING (7.8627657 50.1988601, 7.8626993 50.198856, 7.8626356 50.1988609)",Oberstraße,
31283400,2,K 107,tertiary,50,,False,True,71.952,"LINESTRING (7.8627657 50.1988601, 7.8631803 50.198953, 7.8637235 50.1990669)",Oberstraße,
31437510,,,residential,,,False,False,29.058999999999997,"LINESTRING (7.8627657 50.1988601, 7.8627777 50.1988029, 7.8629225 50.1986216)",Gronauer Straße,
25360852,,K 77,tertiary,,,True,False,125.69800000000001,"LINESTRING (7.8580429 50.1977396, 7.8580898 50.1977594, 7.8581188 50.1977819, 7.8581745 50.1978623, 7.8582785 50.1979705, 7.8583488 50.1980325, 7.8584264 50.1980908, 7.8585131 50.1981463, 7.8586064 50.1981972, 7.8587572 50.1982715, 7.8588424 50.1983161, 7.8589209 50.1983655, 7.858992 50.1984193, 7.8590539 50.1984757, 7.8591076 50.1985355, 7.8591527 50.1985982)",Rheingaustraße,
531059239,,,residential,50,,False,False,111.38000000000001,"LINESTRING (7.8580429 50.1977396, 7.8580817 50.1976969, 7.8581107 50.1976512, 7.8581278 50.1976085, 7.8581363 50.1975647, 7.8581361 50.1975205, 7.8580122 50.1968532, 7.8580081 50.1968042, 7.8580231 50.1967557)",Rheingaustraße,
459647383,2,B 274,primary,50,,False,False,52.777,"LINESTRING (7.8567639 50.1950832, 7.8568456 50.1952297, 7.8569068 50.1953795, 7.8569518 50.1955412)",Brückwiese,
"[522214065, 525427061, 27241614]",2,L 337,secondary,50,,False,False,115.15899999999999,"LINESTRING (7.8567639 50.1950832, 7.8566752 50.1951013, 7.8565833 50.1951106, 7.8565053 50.1951115, 7.8564279 50.195106, 7.8559311 50.195035, 7.8554492 50.1949733, 7.8552366 50.1949522, 7.8551772 50.1949463)",Oranienstraße,yes
"[377939118, 107223159]",,,residential,,,False,False,343.24300000000005,"LINESTRING (7.8592934 50.2012553, 7.859344 50.2011848, 7.8593628 50.2010921, 7.8593668 50.2009324, 7.859411 50.2008466, 7.8595214 50.2007169, 7.8596368 50.2006055, 7.8597745 50.200521, 7.8599103 50.2004621, 7.8601433 50.2004129, 7.8603203 50.2003976, 7.8605133 50.2003935, 7.8607092 50.2004087, 7.8608821 50.2004341, 7.8626893 50.2007855, 7.8631449 50.2009003)","['Bremig', 'Sonnenfeld']",
244848470,,K 77,tertiary,50,,False,False,109.691,"LINESTRING (7.8592934 50.2012553, 7.8592039 50.2009894, 7.8591455 50.2007212, 7.8591169 50.2005352, 7.8591187 50.2004199, 7.8591326 50.2002787)",Poststraße,
"[531059246, 244848470]",,K 77,tertiary,50,,False,True,314.174,"LINESTRING (7.8592934 50.2012553, 7.8594065 50.2014863, 7.8595909 50.2016564, 7.8598794 50.2018538, 7.861563 50.2027932, 7.8617235 50.2029121, 7.861839 50.2030423, 7.8619257 50.2031675, 7.8620695 50.2033811)",Poststraße,
27802660,,,residential,50,,False,False,161.514,"LINESTRING (7.8580231 50.1967557, 7.8579771 50.1967253, 7.8579325 50.196677, 7.857318 50.1956982, 7.857238 50.1956168, 7.8571607 50.1955763, 7.8570654 50.1955525, 7.8569518 50.1955412)",Rheingaustraße,
27802663,,,residential,30,,False,True,53.905,"LINESTRING (7.8580231 50.1967557, 7.8580945 50.1966948, 7.8581423 50.1966464, 7.8581731 50.1965954, 7.8581914 50.1965399, 7.85821 50.1964993, 7.8582384 50.1964612, 7.858276 50.1964264, 7.8583216 50.1963958, 7.8583654 50.1963741, 7.8584132 50.1963563)",Schwalbacher Straße,
531059239,,,residential,50,,False,True,111.38,"LINESTRING (7.8580231 50.1967557, 7.8580081 50.1968042, 7.8580122 50.1968532, 7.8581361 50.1975205, 7.8581363 50.1975647, 7.8581278 50.1976085, 7.8581107 50.1976512, 7.8580817 50.1976969, 7.8580429 50.1977396)",Rheingaustraße,
27802660,,,residential,50,,False,True,161.514,"LINESTRING (7.8569518 50.1955412, 7.8570654 50.1955525, 7.8571607 50.1955763, 7.857238 50.1956168, 7.857318 50.1956982, 7.8579325 50.196677, 7.8579771 50.1967253, 7.8580231 50.1967557)",Rheingaustraße,
459647383,2,B 274,primary,50,,False,True,52.777,"LINESTRING (7.8569518 50.1955412, 7.8569068 50.1953795, 7.8568456 50.1952297, 7.8567639 50.1950832)",Brückwiese,
"[31437528, 107223069, 1120993146, 107223133]","['2', '3']",B 274,primary,50,,False,False,166.585,"LINESTRING (7.8569518 50.1955412, 7.8569594 50.1956941, 7.8569489 50.19585, 7.8569202 50.1960049, 7.8568732 50.1961581, 7.8568148 50.1962952, 7.8566994 50.196465, 7.8566008 50.1965978, 7.8564756 50.1967423, 7.856295 50.1969497)",Brückwiese,yes
74403929,,,residential,,,False,False,37.839,"LINESTRING (7.8543808 50.1995422, 7.8540193 50.1992927)",Bahnhofstraße,
31282233,,,residential,,,False,True,109.56,"LINESTRING (7.8543808 50.1995422, 7.8547792 50.1993225, 7.8555673 50.1989147)",Brühlstraße,
31282237,,,residential,,,False,True,143.62099999999998,"LINESTRING (7.8543808 50.1995422, 7.8547514 50.1997853, 7.8551166 50.2000038, 7.8557603 50.2003844, 7.8558506 50.2004257)",Bahnhofstraße,
39824951,,,residential,,,False,False,133.974,"LINESTRING (7.8538438 50.1991343, 7.8540341 50.1990276, 7.8552599 50.1983406)",Bahnhofsallee,
"[74403920, 814643706, 83288788, 65488839]",,,residential,,,False,False,42.456999999999994,"LINESTRING (7.8538438 50.1991343, 7.8537346 50.1991797, 7.8537139 50.1991895, 7.8536279 50.1992305, 7.8535419 50.1992657, 7.8534287 50.1993175, 7.8533516 50.1993497)",Bahnhofstraße,
"[382218936, 382218937, 74403929]",,,residential,,,False,True,21.593,"LINESTRING (7.8538438 50.1991343, 7.8539083 50.1991933, 7.853998 50.1992735, 7.8540193 50.1992927)",Bahnhofstraße,yes
25360851,,K 77,tertiary,,,True,False,165.33,"LINESTRING (7.8562073 50.1986099, 7.8565166 50.1984316, 7.8568604 50.1982297, 7.8574478 50.1979245, 7.8576686 50.1978265, 7.8579041 50.1977383, 7.8579381 50.1977324, 7.8579732 50.1977306, 7.8580087 50.197733, 7.8580429 50.1977396)",Hoster,
31282233,,,residential,,,False,False,56.778999999999996,"LINESTRING (7.8562073 50.1986099, 7.855974 50.198721, 7.8555673 50.1989147)",Brühlstraße,
"[107223126, 107223021, 31283398]",,K 77,tertiary,50,,False,False,75.219,"LINESTRING (7.8562073 50.1986099, 7.855962 50.1984596, 7.8558803 50.1984102, 7.8556321 50.198294, 7.8554765 50.1982345, 7.855412 50.1982145, 7.8553686 50.1982085)",Rheinstraße,yes
31437510,,,residential,,,False,False,164.78300000000002,"LINESTRING (7.8629225 50.1986216, 7.8629677 50.1985209, 7.8630015 50.1983128, 7.8630176 50.1980282, 7.8630487 50.197612, 7.8631902 50.1971544)",Gronauer Straße,
31437510,,,residential,,,False,True,29.058999999999997,"LINESTRING (7.8629225 50.1986216, 7.8627777 50.1988029, 7.8627657 50.1988601)",Gronauer Straße,
107223073,,,residential,,,False,False,109.85400000000001,"LINESTRING (7.8629225 50.1986216, 7.8632516 50.1985931, 7.8635848 50.1985179, 7.8640639 50.1984001, 7.8643548 50.1982817)",Gronauer Straße,
31437510,,,residential,,,False,True,71.6,"LINESTRING (7.8633588 50.1965197, 7.8632474 50.196905, 7.8631902 50.1971544)",Gronauer Straße,
531059243,,,residential,30,,False,False,139.119,"LINESTRING (7.8633588 50.1965197, 7.8628873 50.1966134, 7.862767 50.196624, 7.8626393 50.1966197, 7.8614474 50.1964811)",Schwalbacher Straße,
1221380535,,,residential,,,False,True,64.702,"LINESTRING (7.8614474 50.1964811, 7.8610522 50.1970051)",Ellig,
27802663,,,residential,30,,False,False,122.81999999999998,"LINESTRING (7.8614474 50.1964811, 7.861387 50.1964755, 7.8613101 50.196481, 7.8611416 50.1965193, 7.8609715 50.196552, 7.8608258 50.196566, 7.860679 50.1965744, 7.8605024 50.1965772, 7.8603259 50.196572, 7.8601533 50.1965634, 7.8599814 50.1965502, 7.8598104 50.1965326, 7.8597484 50.196525)",Schwalbacher Straße,
39980864,,,residential,50,,False,False,83.159,"LINESTRING (7.8614474 50.1964811, 7.8615896 50.1963236, 7.8616892 50.1961884, 7.8617843 50.1960595, 7.861967 50.1958118)",Sauerbornsweg,
531059243,,,residential,30,,False,True,139.119,"LINESTRING (7.8614474 50.1964811, 7.8626393 50.1966197, 7.862767 50.196624, 7.8628873 50.1966134, 7.8633588 50.1965197)",Schwalbacher Straße,
31283400,2,K 107,tertiary,50,,False,False,185.673,"LINESTRING (7.8626356 50.1988609, 7.8623816 50.1989325, 7.8619473 50.1990418, 7.8617794 50.1990758, 7.8616499 50.1990968, 7.8615165 50.1991069, 7.8613822 50.1991103, 7.861248 50.1991068, 7.8611135 50.1990965, 7.8609807 50.1990793, 7.8608505 50.1990554, 7.860596 50.1989841, 7.8604149 50.1989362, 7.8601609 50.1988749)",Oberstraße,
31283400,2,K 107,tertiary,50,,False,True,9.315000000000001,"LINESTRING (7.8626356 50.1988609, 7.8626993 50.198856, 7.8627657 50.1988601)",Oberstraße,
"[729669291, 31437509]",,,residential,30,,False,False,316.8109999999999,"LINESTRING (7.8626356 50.1988609, 7.862417 50.1986581, 7.862217 50.198623, 7.861177 50.198597, 7.860703 50.198522, 7.860535 50.198443, 7.860464 50.198365, 7.8604426 50.1982898, 7.8604608 50.1981714, 7.8605455 50.1979836, 7.860798 50.1976092, 7.8608681 50.1974513, 7.8609058 50.1973128, 7.8609402 50.1971502)","['Schänzchen', 'Ellig']",
244848470,,K 77,tertiary,50,,False,False,160.764,"LINESTRING (7.8591326 50.2002787, 7.859179 50.2001049, 7.8591895 50.1999735, 7.8591597 50.1999048, 7.8591133 50.1998447, 7.8590292 50.1997956, 7.8588151 50.1997122, 7.8587512 50.1996559, 7.8587269 50.1995915, 7.8587524 50.1994481, 7.8587612 50.1993985, 7.858741 50.199341, 7.8585787 50.199283, 7.8585054 50.1992557, 7.8584025 50.1992126, 7.8582582 50.199128)",Poststraße,
244848470,,K 77,tertiary,50,,False,True,109.691,"LINESTRING (7.8591326 50.2002787, 7.8591187 50.2004199, 7.8591169 50.2005352, 7.8591455 50.2007212, 7.8592039 50.2009894, 7.8592934 50.2012553)",Poststraße,
372868701,,,residential,,,False,False,93.69200000000001,"LINESTRING (7.8591326 50.2002787, 7.8586975 50.2006202, 7.8583007 50.2009317)",Hochstraße,
372868702,,,residential,,,False,True,57.57,"LINESTRING (7.8591326 50.2002787, 7.8591951 50.200219, 7.8592568 50.2001371, 7.8593172 50.2000654, 7.859535 50.2000391, 7.8597377 50.200017)",Poststraße,
31645665,,,residential,,,False,True,188.781,"LINESTRING (7.8587109 50.2023388, 7.8586374 50.2021707, 7.8586292 50.2020681, 7.8586472 50.2019862, 7.8587351 50.2018286, 7.8589041 50.2015824, 7.8590389 50.2014318, 7.8590172 50.2013268, 7.8589872 50.2012715, 7.8588803 50.2011696, 7.8583007 50.2009317)",Hasenplatz,
31645667,,,residential,,,False,True,134.513,"LINESTRING (7.8587109 50.2023388, 7.858445 50.2023864, 7.8583328 50.2023952, 7.8582281 50.2023755, 7.8581459 50.2023274, 7.857419 50.2016528)",Borngraben,
372868701,,,residential,,,False,True,76.809,"LINESTRING (7.857419 50.2016528, 7.8580976 50.2011157)",Hochstraße,
31645666,,,residential,,,False,False,177.301,"LINESTRING (7.857419 50.2016528, 7.8572658 50.201489, 7.8570856 50.2013264, 7.8570135 50.2012814, 7.8563159 50.2008467, 7.8559425 50.2004891, 7.8558506 50.2004257)",Borngasse,
31645667,,,residential,,,False,False,134.513,"LINESTRING (7.857419 50.2016528, 7.8581459 50.2023274, 7.8582281 50.2023755, 7.8583328 50.2023952, 7.858445 50.2023864, 7.8587109 50.2023388)",Borngraben,
372868701,,,residential,,,False,False,71.792,"LINESTRING (7.857419 50.2016528, 7.85728 50.2017707, 7.8571264 50.2019761, 7.8570534 50.2021539, 7.8570475 50.2022402)",Hochstraße,
31282237,,,residential,,,False,False,143.621,"LINESTRING (7.8558506 50.2004257, 7.8557603 50.2003844, 7.8551166 50.2000038, 7.8547514 50.1997853, 7.8543808 50.1995422)",Bahnhofstraße,
31645666,,,residential,,,False,True,177.30100000000002,"LINESTRING (7.8558506 50.2004257, 7.8559425 50.2004891, 7.8563159 50.2008467, 7.8570135 50.2012814, 7.8570856 50.2013264, 7.8572658 50.201489, 7.857419 50.2016528)",Borngasse,
39824950,,,residential,,,True,False,49.053999999999995,"LINESTRING (7.8558506 50.2004257, 7.8559587 50.2003195, 7.85622 50.2001433, 7.8563053 50.2000972)",Römerstraße,
"[65489609, 373366555]",,,residential,,,False,True,188.775,"LINESTRING (7.8558506 50.2004257, 7.855716 50.2005087, 7.8550694 50.2006181, 7.8547876 50.2006426, 7.8542087 50.2005959, 7.8540689 50.200621, 7.853963 50.2006882, 7.8538848 50.2007421, 7.8535313 50.2009857)","['Paul-Spindler-Straße', 'Römerstraße']",
65489609,,,residential,,,False,True,32.811,"LINESTRING (7.8518292 50.2019848, 7.8514778 50.2021758)",Paul-Spindler-Straße,
65489609,,,residential,,,False,False,164.488,"LINESTRING (7.8518292 50.2019848, 7.8531557 50.201238, 7.8535313 50.2009857)",Paul-Spindler-Straße,
65489609,,,residential,,,False,False,32.811,"LINESTRING (7.8514778 50.2021758, 7.8518292 50.2019848)",Paul-Spindler-Straße,
39824946,,,residential,,,False,True,30.012,"LINESTRING (7.8620695 50.2033811, 7.8616847 50.2034915)",Johannesgraben,
244541181,,,residential,,,False,True,125.21000000000001,"LINESTRING (7.8620695 50.2033811, 7.8622708 50.2032664, 7.8624492 50.2031493, 7.8630228 50.202709, 7.8631956 50.2025625, 7.8632071 50.2025302)",Hollerblick,
"[244848470, 531059246]",,K 77,tertiary,50,,False,False,314.17400000000004,"LINESTRING (7.8620695 50.2033811, 7.8619257 50.2031675, 7.861839 50.2030423, 7.8617235 50.2029121, 7.861563 50.2027932, 7.8598794 50.2018538, 7.8595909 50.2016564, 7.8594065 50.2014863, 7.8592934 50.2012553)",Poststraße,
74403929,,,residential,,,False,True,37.839,"LINESTRING (7.8540193 50.1992927, 7.8543808 50.1995422)",Bahnhofstraße,
"[382218936, 74403929, 382218937]",,,residential,,,False,False,21.593,"LINESTRING (7.8540193 50.1992927, 7.853998 50.1992735, 7.8539083 50.1991933, 7.8538438 50.1991343)",Bahnhofstraße,yes
39824951,,,residential,,,False,True,133.974,"LINESTRING (7.8552599 50.1983406, 7.8540341 50.1990276, 7.8538438 50.1991343)",Bahnhofsallee,
39979832,,,residential,,,False,False,17.317,"LINESTRING (7.856295 50.1969497, 7.8562074 50.1968776, 7.8561551 50.1968226)",Brückwiese,
107223069,2,B 274,primary,50,,False,False,68.723,"LINESTRING (7.856295 50.1969497, 7.8560583 50.1972292, 7.8558255 50.1974897)",Brückwiese,
"[31437528, 1120993146, 107223133, 107223069]","['2', '3']",B 274,primary,50,,False,True,166.58499999999998,"LINESTRING (7.856295 50.1969497, 7.8564756 50.1967423, 7.8566008 50.1965978, 7.8566994 50.196465, 7.8568148 50.1962952, 7.8568732 50.1961581, 7.8569202 50.1960049, 7.8569489 50.19585, 7.8569594 50.1956941, 7.8569518 50.1955412)",Brückwiese,yes
39979832,,,residential,,,False,False,120.542,"LINESTRING (7.8561551 50.1968226, 7.8561514 50.1967341, 7.8562186 50.1964422, 7.8558408 50.1957848)",Brückwiese,
39979832,,,residential,,,False,True,17.317,"LINESTRING (7.8561551 50.1968226, 7.8562074 50.1968776, 7.856295 50.1969497)",Brückwiese,
263087091,,,residential,,,False,False,79.54499999999999,"LINESTRING (7.8561551 50.1968226, 7.8558559 50.1971994, 7.8558245 50.1973493, 7.8558117 50.1974103, 7.8558255 50.1974897)",Brückwiese,
39979832,,,residential,,,False,True,120.542,"LINESTRING (7.8558408 50.1957848, 7.8562186 50.1964422, 7.8561514 50.1967341, 7.8561551 50.1968226)",Brückwiese,
27802663,,,residential,30,,False,False,53.904999999999994,"LINESTRING (7.8584132 50.1963563, 7.8583654 50.1963741, 7.8583216 50.1963958, 7.858276 50.1964264, 7.8582384 50.1964612, 7.85821 50.1964993, 7.8581914 50.1965399, 7.8581731 50.1965954, 7.8581423 50.1966464, 7.8580945 50.1966948, 7.8580231 50.1967557)",Schwalbacher Straße,
27802663,,,residential,30,,False,True,99.451,"LINESTRING (7.8584132 50.1963563, 7.85847 50.1963415, 7.8585295 50.1963323, 7.8585905 50.1963288, 7.8586815 50.196323, 7.8588024 50.1963232, 7.8589224 50.1963322, 7.8590401 50.1963499, 7.8597484 50.196525)",Schwalbacher Straße,
39979834,,,residential,30,,False,False,14.770999999999999,"LINESTRING (7.8584132 50.1963563, 7.8584338 50.1963094, 7.858467 50.1962724, 7.8585153 50.1962448)",Pestalozzistraße,
39979834,,,residential,30,,False,False,98.88199999999999,"LINESTRING (7.8585153 50.1962448, 7.8585884 50.1962105, 7.8586965 50.1961522, 7.8595114 50.1956263)",Pestalozzistraße,
39979834,,,residential,30,,False,True,14.770999999999999,"LINESTRING (7.8585153 50.1962448, 7.858467 50.1962724, 7.8584338 50.1963094, 7.8584132 50.1963563)",Pestalozzistraße,
39979834,,,residential,30,,False,True,98.88199999999999,"LINESTRING (7.8595114 50.1956263, 7.8586965 50.1961522, 7.8585884 50.1962105, 7.8585153 50.1962448)",Pestalozzistraße,
39980864,,,residential,50,,False,False,139.41,"LINESTRING (7.861967 50.1958118, 7.8621492 50.1955395, 7.8623185 50.1953023, 7.8625975 50.1949135, 7.8628476 50.1946975)",Sauerbornsweg,
39980864,,,residential,50,,False,True,83.15899999999999,"LINESTRING (7.861967 50.1958118, 7.8617843 50.1960595, 7.8616892 50.1961884, 7.8615896 50.1963236, 7.8614474 50.1964811)",Sauerbornsweg,
39980867,,,residential,,,False,False,131.39,"LINESTRING (7.861967 50.1958118, 7.8626624 50.1958582, 7.8630062 50.1958462, 7.863282 50.1958067, 7.8637533 50.1956665)",Schillerstraße,
39980864,,,residential,50,,False,True,139.41,"LINESTRING (7.8628476 50.1946975, 7.8625975 50.1949135, 7.8623185 50.1953023, 7.8621492 50.1955395, 7.861967 50.1958118)",Sauerbornsweg,
39980865,,,residential,,,False,False,52.607,"LINESTRING (7.8628476 50.1946975, 7.8629279 50.1947336, 7.8635563 50.194653)",Goethestraße,
39980865,,,residential,,,False,False,76.988,"LINESTRING (7.8635563 50.194653, 7.863822 50.1946104, 7.8641027 50.1945996, 7.8646275 50.1946259)",Goethestraße,
39980865,,,residential,,,False,True,52.607,"LINESTRING (7.8635563 50.194653, 7.8629279 50.1947336, 7.8628476 50.1946975)",Goethestraße,
39980868,,,residential,,,False,True,113.733,"LINESTRING (7.8635563 50.194653, 7.8635818 50.1949972, 7.8637079 50.1954893, 7.8637533 50.1956665)",Lessingstraße,
39980865,,,residential,,,False,True,76.988,"LINESTRING (7.8646275 50.1946259, 7.8641027 50.1945996, 7.863822 50.1946104, 7.8635563 50.194653)",Goethestraße,
39980870,,,residential,,,False,True,112.325,"LINESTRING (7.8646275 50.1946259, 7.8644823 50.1949636, 7.864399 50.1952559, 7.8643561 50.1955178, 7.8643399 50.1956167)",Kantstraße,
39980867,,,residential,,,False,False,42.257000000000005,"LINESTRING (7.8637533 50.1956665, 7.8639203 50.1956384, 7.8640732 50.1956305, 7.8643399 50.1956167)",Schillerstraße,
39980867,,,residential,,,False,True,131.39,"LINESTRING (7.8637533 50.1956665, 7.863282 50.1958067, 7.8630062 50.1958462, 7.8626624 50.1958582, 7.861967 50.1958118)",Schillerstraße,
39980868,,,residential,,,False,False,113.733,"LINESTRING (7.8637533 50.1956665, 7.8637079 50.1954893, 7.8635818 50.1949972, 7.8635563 50.194653)",Lessingstraße,
39980867,,,residential,,,False,True,42.257000000000005,"LINESTRING (7.8643399 50.1956167, 7.8640732 50.1956305, 7.8639203 50.1956384, 7.8637533 50.1956665)",Schillerstraße,
39980870,,,residential,,,False,False,112.325,"LINESTRING (7.8643399 50.1956167, 7.8643561 50.1955178, 7.864399 50.1952559, 7.8644823 50.1949636, 7.8646275 50.1946259)",Kantstraße,
1221380535,,,residential,,,False,False,64.702,"LINESTRING (7.8610522 50.1970051, 7.8614474 50.1964811)",Ellig,
1221801327,,,residential,,,False,False,17.997,"LINESTRING (7.8610522 50.1970051, 7.8609402 50.1971502)",Eilig,
1221801328,,,residential,,,False,True,79.023,"LINESTRING (7.8610522 50.1970051, 7.8621558 50.1970823)",Schulstraße,
39981174,,,residential,,,False,False,105.912,"LINESTRING (7.8621558 50.1970823, 7.8618688 50.1980169)",Stielstraße,
1221801328,,,residential,,,False,False,79.023,"LINESTRING (7.8621558 50.1970823, 7.8610522 50.1970051)",Schulstraße,
1221801328,,,residential,,,False,True,74.065,"LINESTRING (7.8621558 50.1970823, 7.8631902 50.1971544)",Schulstraße,
39981174,,,residential,,,False,False,79.179,"LINESTRING (7.8618688 50.1980169, 7.8607571 50.197992)",Stielstraße,
39981174,,,residential,,,False,True,105.912,"LINESTRING (7.8618688 50.1980169, 7.8621558 50.1970823)",Stielstraße,
39981175,,,residential,,,False,False,46.687,"LINESTRING (7.8618688 50.1980169, 7.8625243 50.1980315)",Stielstraße,
39981175,,,residential,,,False,True,46.687,"LINESTRING (7.8625243 50.1980315, 7.8618688 50.1980169)",Stielstraße,
1221801327,,,residential,,,False,True,17.997,"LINESTRING (7.8609402 50.1971502, 7.8610522 50.1970051)",Eilig,
"[39987091, 39981173]",,,residential,,,False,False,209.182,"LINESTRING (7.8609402 50.1971502, 7.8606454 50.1974335, 7.8605939 50.1974565, 7.8605215 50.1974599, 7.8595102 50.1970946, 7.859355 50.197043, 7.8593326 50.1970194, 7.8593234 50.1969985, 7.859327 50.1969768, 7.8596154 50.1966903, 7.8596891 50.196618, 7.8597267 50.1965648, 7.8597484 50.196525)",Schulstraße,
"[729669291, 31437509]",,,residential,30,,False,True,316.81100000000004,"LINESTRING (7.8609402 50.1971502, 7.8609058 50.1973128, 7.8608681 50.1974513, 7.860798 50.1976092, 7.8605455 50.1979836, 7.8604608 50.1981714, 7.8604426 50.1982898, 7.860464 50.198365, 7.860535 50.198443, 7.860703 50.198522, 7.861177 50.198597, 7.862217 50.198623, 7.862417 50.1986581, 7.8626356 50.1988609)","['Schänzchen', 'Ellig']",
27802663,,,residential,30,,False,False,99.451,"LINESTRING (7.8597484 50.196525, 7.8590401 50.1963499, 7.8589224 50.1963322, 7.8588024 50.1963232, 7.8586815 50.196323, 7.8585905 50.1963288, 7.8585295 50.1963323, 7.85847 50.1963415, 7.8584132 50.1963563)",Schwalbacher Straße,
27802663,,,residential,30,,False,True,122.81999999999996,"LINESTRING (7.8597484 50.196525, 7.8598104 50.1965326, 7.8599814 50.1965502, 7.8601533 50.1965634, 7.8603259 50.196572, 7.8605024 50.1965772, 7.860679 50.1965744, 7.8608258 50.196566, 7.8609715 50.196552, 7.8611416 50.1965193, 7.8613101 50.196481, 7.861387 50.1964755, 7.8614474 50.1964811)",Schwalbacher Straße,
