osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction,access
42878949,Griemshorster Straße,residential,30,False,True,150.34499999999997,"LINESTRING (9.5030396 53.4519226, 9.5033262 53.4518989, 9.5035012 53.4518845, 9.5039624 53.4518044, 9.504325 53.4517271, 9.5046536 53.4516231, 9.5049714 53.4515137, 9.5051656 53.4514859)",,,,
45371407,Griemshorster Straße,residential,,False,False,120.38499999999999,"LINESTRING (9.5030396 53.4519226, 9.5026946 53.451905, 9.5015307 53.4517604, 9.5012554 53.4517218)",,,,
46008258,Wilhelmstraße,residential,,False,True,72.824,"LINESTRING (9.5030396 53.4519226, 9.5029656 53.4520685, 9.5028738 53.4521914, 9.5028255 53.4522435, 9.5027563 53.4523182, 9.5026522 53.4524149, 9.5025157 53.4524865)",,,,
22660991,Klosterstraße,residential,30,False,False,117.03399999999999,"LINESTRING (9.5066576 53.4543483, 9.5069382 53.4538728, 9.5070117 53.4537546, 9.5072439 53.4533554)",,,,
164607590,Grashofweg,residential,,False,True,316.13500000000005,"LINESTRING (9.5066576 53.4543483, 9.5065731 53.4544827, 9.5066291 53.4550079, 9.5066978 53.4555565, 9.506808 53.4565572, 9.5068267 53.4567273, 9.5068551 53.4569854, 9.5068552 53.4571766)",,,,
666741163,Buxtehuder Straße,tertiary,30,False,False,148.497,"LINESTRING (9.5066576 53.4543483, 9.5075378 53.4546356, 9.5076793 53.4546818, 9.5082023 53.4548525, 9.508625 53.4549894)",2,,,
666741163,Buxtehuder Straße,tertiary,30,False,True,85.776,"LINESTRING (9.5066576 53.4543483, 9.5059797 53.4541243, 9.5055256 53.4539732)",2,,,
24623072,Hohenfelde,residential,,False,True,153.788,"LINESTRING (9.508625 53.4549894, 9.5086185 53.4550184, 9.508222 53.4555131, 9.5082646 53.4558257, 9.5082745 53.4558983, 9.5083226 53.4562514, 9.5083314 53.4563161)",,,,
666741163,Buxtehuder Straße,tertiary,30,False,True,148.497,"LINESTRING (9.508625 53.4549894, 9.5082023 53.4548525, 9.5076793 53.4546818, 9.5075378 53.4546356, 9.5066576 53.4543483)",2,,,
24579086,Brüggfelde,residential,,False,False,69.022,"LINESTRING (9.5068552 53.4571766, 9.5059021 53.4569251)",,,,
24703483,Heuweg,residential,,False,True,119.543,"LINESTRING (9.5068552 53.4571766, 9.5084953 53.4576262)",,,,
164607590,Grashofweg,residential,,False,False,316.13500000000005,"LINESTRING (9.5068552 53.4571766, 9.5068551 53.4569854, 9.5068267 53.4567273, 9.506808 53.4565572, 9.5066978 53.4555565, 9.5066291 53.4550079, 9.5065731 53.4544827, 9.5066576 53.4543483)",,,,
"[22660900, 802937510]",Herrenstraße,secondary,50,False,False,146.03499999999997,"LINESTRING (9.5006221 53.4523519, 9.5005943 53.4524031, 9.5004693 53.4526329, 9.5004264 53.4527117, 9.5002403 53.4530414, 9.4999511 53.45349, 9.4998803 53.4535881)",,L 124,,
261598965,Herrenstraße,secondary,,True,False,18.798000000000002,"LINESTRING (9.5006221 53.4523519, 9.5005657 53.4523331, 9.5005309 53.4523077, 9.5005121 53.4522758, 9.5005127 53.4522442, 9.5005314 53.4522138)",,,roundabout,
261598967,Marktstraße,tertiary,30,False,False,8.19,"LINESTRING (9.503223 53.4531551, 9.5033111 53.4532068)",,,,
