osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,ref,width,bridge,access
36742981,Teichweidener Straße,residential,False,True,48.028999999999996,"LINESTRING (11.3419396 50.7244385, 11.3418421 50.7243816, 11.341622 50.7242372, 11.3414604 50.7241312)",,,,,,
122885639,Debrastraße,residential,False,False,22.445,"LINESTRING (11.3419396 50.7244385, 11.3419117 50.7244985, 11.3419004 50.7245951, 11.3419033 50.7246375)",30,,,,,
122885644,Debrastraße,residential,False,True,171.18599999999995,"LINESTRING (11.3419396 50.7244385, 11.3425435 50.7241057, 11.3429693 50.7238501, 11.3430361 50.7238024, 11.3430725 50.7237586, 11.3430829 50.7237378, 11.3430981 50.723707, 11.3431083 50.7236456, 11.343094 50.7235329, 11.3430783 50.7234095, 11.3430485 50.7232633, 11.3430336 50.7232164)",30,,,,,
36742981,Teichweidener Straße,residential,False,False,48.029,"LINESTRING (11.3414604 50.7241312, 11.341622 50.7242372, 11.3418421 50.7243816, 11.3419396 50.7244385)",,,,,,
"[141045733, 32849877]",Schloßaufgang VI,residential,False,True,199.62900000000002,"LINESTRING (11.3393676 50.7221338, 11.3395625 50.7220835, 11.3400125 50.7219942, 11.3402962 50.7219411, 11.3405776 50.7218953, 11.3413053 50.7217772, 11.3414289 50.7217507, 11.3415141 50.7217225, 11.3415628 50.721691, 11.3415915 50.7216536, 11.3415959 50.7216124, 11.3415742 50.7215408, 11.3414409 50.7213894)",,,,,,
141045667,Alte Straße,residential,True,False,44.769,"LINESTRING (11.3362782 50.7210224, 11.3363753 50.7206245)",20,,,,,
37352536,Borngasse,residential,False,True,62.811,"LINESTRING (11.3362782 50.7210224, 11.3361299 50.7210099, 11.335762 50.720969, 11.3355743 50.7209565, 11.3353951 50.7209435)",,,,,,
38802723,Schloßaufgang IV,residential,False,False,23.746000000000002,"LINESTRING (11.3391714 50.7216995, 11.339166 50.7216255, 11.3391522 50.7214863)",,,,,,
140655379,Anton-Sommer-Straße,primary,False,True,30.529,"LINESTRING (11.3443163 50.7194659, 11.3447433 50.7195138)",50,2,B 88,,,
41925224,Anton-Sommer-Straße,primary,False,False,90.523,"LINESTRING (11.3443163 50.7194659, 11.3435661 50.7193555, 11.3430657 50.7192767)",50,3,B 85;B 88,,,
141045668,Am Anger,residential,False,True,8.024,"LINESTRING (11.3360551 50.7191097, 11.3361584 50.7191402)",,,,,,
"[312325633, 452818628]",Anton-Sommer-Straße,primary,True,False,56.958,"LINESTRING (11.3360551 50.7191097, 11.3356416 50.7191185, 11.3354816 50.7191219, 11.3353486 50.7191307, 11.3352507 50.7191477)",50,2,B 85;B 88,,,
141045675,Angerstraße,residential,False,False,40.011,"LINESTRING (11.3371834 50.7194032, 11.3371767 50.719763)",,,,,,
141045668,Am Anger,residential,False,False,78.087,"LINESTRING (11.3371834 50.7194032, 11.3369711 50.7193555, 11.3362644 50.7191856, 11.3361584 50.7191402)",,,,,,
141045675,Angerstraße,residential,False,True,30.756,"LINESTRING (11.3371834 50.7194032, 11.3371829 50.7193493, 11.3371825 50.7193124, 11.3371958 50.7191268)",,,,,,
140275833,Ludwigstraße,primary,False,True,44.268,"LINESTRING (11.3446358 50.7196837, 11.34448 50.7200694)",50,3,B 85,,,
140655395,Ludwigstraße,primary,False,True,20.351,"LINESTRING (11.3446358 50.7196837, 11.3447433 50.7195138)",50,2,B 85,,,
140275812,,primary_link,True,False,35.822,"LINESTRING (11.3446358 50.7196837, 11.3446259 50.7196334, 11.3446034 50.7195924, 11.3445719 50.7195605, 11.344535 50.7195344, 11.3445009 50.7195173, 11.344445 50.719498, 11.3443163 50.7194659)",50,1,B 85,,,
140275815,Am Saaldamm,primary,True,False,187.589,"LINESTRING (11.3422513 50.7189238, 11.3423377 50.7189455, 11.3424241 50.7189756, 11.3426061 50.7190312, 11.3426989 50.7190651, 11.342831 50.7191043, 11.3429362 50.7191306, 11.3430623 50.7191565, 11.3435039 50.7192177, 11.3438296 50.7192701, 11.3442504 50.7193571, 11.3446173 50.7194373, 11.3446929 50.7194522, 11.3447633 50.7194669)",50,1,B 88,,,
140655378,,primary_link,True,False,49.949,"LINESTRING (11.3422513 50.7189238, 11.34234 50.7189998, 11.3423549 50.7190313, 11.3423569 50.7190682, 11.3423541 50.7191015, 11.3423427 50.7191239, 11.3423194 50.7191408, 11.3422632 50.719159, 11.3422117 50.7191639, 11.3420022 50.7191658)",50,1,B 85;B 88,,,
822883175,Am Saaldamm,primary,True,False,70.236,"LINESTRING (11.3422513 50.7189238, 11.3423438 50.7189778, 11.3425215 50.7190907, 11.342664 50.7191524, 11.3427941 50.7191985, 11.3430657 50.7192767)",50,1,B 85,,,
140779938,Saalgasse,residential,True,False,62.156000000000006,"LINESTRING (11.3406157 50.7191383, 11.3406437 50.7190592, 11.3407484 50.7185859)",50,,,,,
141045730,Saalgasse,residential,False,True,42.429,"LINESTRING (11.3406157 50.7191383, 11.3405795 50.719265, 11.3405122 50.7195142)",50,,,,,
160245804,Anton-Sommer-Straße,primary,True,False,99.59100000000001,"LINESTRING (11.3406157 50.7191383, 11.3399835 50.7191117, 11.3393606 50.7190824, 11.3392043 50.7190782)",50,2,B 85;B 88,,,
92441643,Albert-Lindner-Straße,unclassified,False,True,61.255,"LINESTRING (11.3352507 50.7191477, 11.3352279 50.7191065, 11.3352198 50.7190657, 11.3352217 50.7190358, 11.3353565 50.718733, 11.3353829 50.7186804, 11.335416 50.7186174)",50,,,,,
140275805,Albert-Lindner-Straße,primary,True,False,33.865,"LINESTRING (11.3352507 50.7191477, 11.3352017 50.7191693, 11.3351648 50.7191888, 11.3351273 50.719233, 11.3350472 50.719366, 11.3350284 50.7193878, 11.3350107 50.7194031)",50,1,B 85;B 88,,,
822883174,Anton-Sommer-Straße,primary,True,False,13.186,"LINESTRING (11.3430657 50.7192767, 11.3428813 50.7192559)",50,2,B 85;B 88,,,
41925224,Anton-Sommer-Straße,primary,False,True,90.523,"LINESTRING (11.3430657 50.7192767, 11.3435661 50.7193555, 11.3443163 50.7194659)",50,3,B 85;B 88,,,
140655379,Anton-Sommer-Straße,primary,False,False,30.529,"LINESTRING (11.3447433 50.7195138, 11.3443163 50.7194659)",50,2,B 88,,,
140655395,Ludwigstraße,primary,False,False,20.351,"LINESTRING (11.3447433 50.7195138, 11.3446358 50.7196837)",50,2,B 85,,,
310769126,Ludwigstraße,primary,True,False,5.402,"LINESTRING (11.3447433 50.7195138, 11.3447633 50.7194669)",50,2,B 85,,,
141045681,Freiligrathstraße,residential,False,False,10.777,"LINESTRING (11.3425648 50.7198857, 11.3426115 50.7197934)",,,,,,
141045681,Freiligrathstraße,residential,False,True,57.219,"LINESTRING (11.3425648 50.7198857, 11.3422968 50.7203715)",,,,,,
120416379,Freiligrathstraße,residential,False,True,27.037,"LINESTRING (11.3425648 50.7198857, 11.342764 50.7199266, 11.3427567 50.7199432, 11.34284 50.7199611, 11.342843 50.7199987)",,,,,,
"[341006342, 160245803, 80432430, 1190692669, 252027327]",Am Saaldamm,primary,True,False,247.451,"LINESTRING (11.3358751 50.7178432, 11.3371154 50.7180367, 11.3376033 50.7181129, 11.3376888 50.718127, 11.3381233 50.7181981, 11.338226 50.7182174, 11.3387235 50.7182931, 11.3390329 50.7183412, 11.3392882 50.7183737)",50,2,B 85;B 88,,,
120618709,Albert-Lindner-Straße,unclassified,True,False,91.97699999999999,"LINESTRING (11.3358751 50.7178432, 11.3358508 50.7178871, 11.3357552 50.7180683, 11.3354441 50.7185719, 11.335416 50.7186174)",,,,,,
32849356,Am Saaldamm,primary,True,False,105.49,"LINESTRING (11.3392882 50.7183737, 11.3397152 50.7184292, 11.339984 50.7184718, 11.3402244 50.7185047, 11.3407484 50.7185859)",30,2,B 85;B 88,,,
"[32849356, 888469008, 870841876, 888465051, 888465052]",Am Saaldamm,primary,True,False,112.531,"LINESTRING (11.3407484 50.7185859, 11.3410793 50.7186352, 11.3415312 50.7187355, 11.3418377 50.7188142, 11.3419361 50.7188395, 11.3421409 50.7188881, 11.3422513 50.7189238)","['50', '30']",2,B 85;B 88,,,
140779939,Platz der Opfer des Faschismus,residential,True,False,82.12900000000002,"LINESTRING (11.3392043 50.7190782, 11.3391678 50.7190388, 11.3391387 50.7189973, 11.3391332 50.7189506, 11.3391624 50.7187331, 11.3391925 50.7184589, 11.3392086 50.7184266, 11.3392399 50.7183989, 11.3392882 50.7183737)",,,,,,
"[1121218789, 160245805, 120364901]",Anton-Sommer-Straße,primary,True,False,140.636,"LINESTRING (11.3392043 50.7190782, 11.3388695 50.7190773, 11.3388164 50.7190776, 11.3383759 50.7190814, 11.3378547 50.7190884, 11.3375789 50.7190947, 11.3374391 50.7190988, 11.3373205 50.7190963, 11.337266 50.7190966, 11.3372388 50.7190968, 11.3372072 50.719096)",50,"['2', '1']",B 85;B 88,11,,
141045675,Angerstraße,residential,False,False,3.518,"LINESTRING (11.3372072 50.719096, 11.3371958 50.7191268)",,,,,,
120364901,Anton-Sommer-Straße,primary,True,False,81.231,"LINESTRING (11.3372072 50.719096, 11.3370571 50.7190866, 11.3369383 50.7190866, 11.3366282 50.7190887, 11.336267 50.7191002, 11.3360551 50.7191097)",50,1,B 85;B 88,,,
138572558,Anton-Sommer-Straße,primary,True,False,97.658,"LINESTRING (11.3420022 50.7191658, 11.341457 50.7191551, 11.3413568 50.7191531, 11.3406157 50.7191383)",50,1,B 85;B 88,,,
140275810,Anton-Sommer-Straße,primary,True,False,62.697,"LINESTRING (11.3428813 50.7192559, 11.3426292 50.7192282, 11.3423184 50.7191957, 11.3420022 50.7191658)",50,1,B 85;B 88,,,
140275839,Marktstraße,primary,True,False,68.085,"LINESTRING (11.3348847 50.7194344, 11.3348373 50.7194309, 11.334785 50.7194231, 11.3345457 50.719365, 11.3341662 50.7192758, 11.3339807 50.7192212)",50,1,B 85;B 88,,,
"[141045685, 868584870]",Große Allee,residential,True,False,170.527,"LINESTRING (11.3348847 50.7194344, 11.3348559 50.71946, 11.3348257 50.7195101, 11.3347897 50.71967, 11.3347815 50.7196863, 11.3347805 50.7197224, 11.3347416 50.7199444, 11.3347254 50.7200279, 11.3346809 50.720258, 11.3345537 50.7209478)","['50', '30']",,,,,
122885625,Gartenstraße,primary,False,False,87.58099999999999,"LINESTRING (11.3463186 50.7197495, 11.3462875 50.7197472, 11.3460509 50.7197105, 11.345871 50.7196835, 11.3458042 50.719675, 11.3455031 50.7196337, 11.3451066 50.7195727)",50,2,B 88,,,
140275833,Ludwigstraße,primary,False,False,44.268,"LINESTRING (11.34448 50.7200694, 11.3446358 50.7196837)",50,3,B 85,,,
140275833,Ludwigstraße,primary,False,True,13.835,"LINESTRING (11.34448 50.7200694, 11.3444281 50.7201894)",50,3,B 85,,,
140655389,Jettinastraße,residential,True,False,122.544,"LINESTRING (11.34448 50.7200694, 11.3461951 50.7202578)",30,,,,,
140275833,Ludwigstraße,primary,False,False,13.835,"LINESTRING (11.3444281 50.7201894, 11.34448 50.7200694)",50,3,B 85,,,
141045678,Brückengasse,residential,False,False,113.588,"LINESTRING (11.3444281 50.7201894, 11.3438093 50.7201186, 11.3430622 50.7200259, 11.342843 50.7199987)",,,,,,
194251805,Ludwigstraße,primary,False,True,55.157000000000004,"LINESTRING (11.3444281 50.7201894, 11.3442656 50.7206105, 11.3442393 50.7206708)",50,3,B 85,,,
194251805,Ludwigstraße,primary,False,False,55.157000000000004,"LINESTRING (11.3442393 50.7206708, 11.3442656 50.7206105, 11.3444281 50.7201894)",50,3,B 85,,,
"[488322355, 140275835]",Ludwigstraße,primary,False,True,46.944,"LINESTRING (11.3442393 50.7206708, 11.3442325 50.720683, 11.3442218 50.7206981, 11.3441687 50.7208017, 11.3440084 50.7210667)",50,2,B 85,,,
122885630,Oststraße,primary,True,False,135.646,"LINESTRING (11.346132 50.7208618, 11.345616 50.7207642, 11.3454952 50.7207414, 11.34545 50.7207366, 11.3451608 50.7207057, 11.3444915 50.7206804, 11.3442393 50.7206708)",50,1,B 88,,,
140655390,Jettinastraße,residential,False,False,67.479,"LINESTRING (11.346132 50.7208618, 11.3462068 50.7204495, 11.3461951 50.7202578)",30,,,,,
876234133,Mühlgasse,residential,False,True,70.739,"LINESTRING (11.346132 50.7208618, 11.3459651 50.720952, 11.3458595 50.7210091, 11.3458111 50.7210321, 11.3456796 50.7210946, 11.3455108 50.7211748, 11.3453361 50.7212227, 11.3453176 50.7212278)",,1,,,,
122885629,Oststraße,primary,True,False,7.706,"LINESTRING (11.3462369 50.7208816, 11.346132 50.7208618)",50,1,B 88,,,
"[292709805, 141045671]",Am Bache,residential,False,False,201.67600000000002,"LINESTRING (11.3462369 50.7208816, 11.3461324 50.7210267, 11.3461805 50.7210953, 11.3462658 50.7211791, 11.346473 50.7212649, 11.3465453 50.7213123, 11.346551 50.7213655, 11.346521 50.7214336, 11.3462343 50.7217391, 11.3460075 50.7219454, 11.3455343 50.722271, 11.345413 50.7223043)",30,,,,,
140655385,Glockenstraße,residential,True,False,158.762,"LINESTRING (11.3472496 50.7210631, 11.3471499 50.7211944, 11.3471185 50.7212495, 11.3466792 50.7220194, 11.3465971 50.7221632, 11.3465747 50.7222025, 11.3464773 50.7224035)",50,,,,,
"[140275841, 140275842, 809587764]",Oststraße,primary,True,False,74.139,"LINESTRING (11.3472496 50.7210631, 11.3470237 50.7210327, 11.3468022 50.7209908, 11.3466797 50.7209671, 11.3462369 50.7208816)",50,1,B 88,,yes,
140275835,Ludwigstraße,primary,False,True,47.96,"LINESTRING (11.3440084 50.7210667, 11.3437249 50.7214589)",50,2,B 85,,,
39654877,Mühlgasse,residential,True,False,95.693,"LINESTRING (11.3440084 50.7210667, 11.3445972 50.7212071, 11.3449202 50.7212461, 11.345275 50.7212394, 11.3453176 50.7212278)",,1,,,,
"[488322355, 140275835]",Ludwigstraße,primary,False,False,46.944,"LINESTRING (11.3440084 50.7210667, 11.3441687 50.7208017, 11.3442218 50.7206981, 11.3442325 50.720683, 11.3442393 50.7206708)",50,2,B 85,,,
140275835,Ludwigstraße,primary,False,False,47.96,"LINESTRING (11.3437249 50.7214589, 11.3440084 50.7210667)",50,2,B 85,,,
"[140275835, 452818631]",Ludwigstraße,primary,False,True,72.25,"LINESTRING (11.3437249 50.7214589, 11.3436802 50.7215416, 11.3436154 50.72169, 11.3434847 50.7220002, 11.3434335 50.7220813)",50,2,B 85,,,
"[140275835, 452818631]",Ludwigstraße,primary,False,False,72.25,"LINESTRING (11.3434335 50.7220813, 11.3434847 50.7220002, 11.3436154 50.72169, 11.3436802 50.7215416, 11.3437249 50.7214589)",50,2,B 85,,,
703494075,Lengefeldstraße,primary,False,False,91.80100000000002,"LINESTRING (11.3434335 50.7220813, 11.3433066 50.7221932, 11.343106 50.7223283, 11.3427882 50.7226203, 11.3426541 50.7227413)",50,2,B 85,,,
52009261,Lengefeldstraße,primary,False,False,224.261,"LINESTRING (11.3426541 50.7227413, 11.3425983 50.722775, 11.342502 50.7228156, 11.3422997 50.7228892, 11.3418922 50.7229972, 11.3414625 50.7231437, 11.3412345 50.7232194, 11.3408362 50.7233526, 11.3407226 50.7233955, 11.340559 50.7234545, 11.3405402 50.7234621, 11.3404818 50.7234857, 11.3402914 50.7235758, 11.3402272 50.7236034, 11.3399253 50.7237641)",50,2,B 85,,,
