osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,width,junction
24453382,Mottener Straße,residential,30,False,True,17.37,"LINESTRING (6.9046806 49.4137671, 6.9049199 49.4137543)",,,,,
9947862,Zum Hallenbad,residential,30,False,False,85.252,"LINESTRING (6.9046806 49.4137671, 6.9045626 49.4132909, 6.9045312 49.4130073)",,,,,
"[23900073, 1148982644]",Mottener Straße,residential,30,False,True,154.398,"LINESTRING (6.9046806 49.4137671, 6.9045103 49.4137706, 6.9037485 49.4137775, 6.9036097 49.4137763, 6.9033569 49.413774, 6.9029734 49.413754, 6.9027126 49.4137389, 6.9026391 49.413729, 6.9025522 49.4137173)",,,,,
9947862,Zum Hallenbad,residential,30,False,True,85.252,"LINESTRING (6.9045312 49.4130073, 6.9045626 49.4132909, 6.9046806 49.4137671)",,,,,
24939970,Zum Hallenbad,residential,30,False,False,173.50099999999998,"LINESTRING (6.9045312 49.4130073, 6.9048737 49.4129705, 6.9051138 49.4129321, 6.9053362 49.4128774, 6.9055751 49.4128021, 6.9059377 49.4126406, 6.9063368 49.4124583, 6.9066409 49.4123171)",,,,,
24939970,Zum Hallenbad,residential,30,False,True,149.848,"LINESTRING (6.9045312 49.4130073, 6.9044567 49.4130124, 6.9042425 49.4130128, 6.9033356 49.4130077, 6.9024605 49.4129956)",,,,,
24939970,Zum Hallenbad,residential,30,False,True,173.501,"LINESTRING (6.9066409 49.4123171, 6.9063368 49.4124583, 6.9059377 49.4126406, 6.9055751 49.4128021, 6.9053362 49.4128774, 6.9051138 49.4129321, 6.9048737 49.4129705, 6.9045312 49.4130073)",,,,,
24939972,Am Markt,residential,30,False,True,43.879000000000005,"LINESTRING (6.9066409 49.4123171, 6.9066216 49.4122633, 6.9065238 49.412006, 6.9064987 49.4119335)",,,,,
101373075,Zum Hallenbad,residential,30,False,False,121.68299999999999,"LINESTRING (6.9066409 49.4123171, 6.9072621 49.4122009, 6.9080755 49.4120589, 6.9081701 49.4120552, 6.9082686 49.412059)",,,,,
"[148699115, 202462935]",Poststraße,residential,30,False,True,431.925,"LINESTRING (6.902563 49.4089327, 6.9026307 49.408975, 6.9027424 49.4090631, 6.9028894 49.4091877, 6.9029841 49.4092464, 6.9031005 49.4093002, 6.903176 49.4093299, 6.9033628 49.4093518, 6.9036802 49.4093555, 6.9038143 49.409353, 6.9049231 49.4093129, 6.9052825 49.4093083, 6.9054356 49.4093171, 6.9055751 49.4093319, 6.9058203 49.4093716, 6.9059701 49.4093899, 6.9061283 49.4094017, 6.9062832 49.4094017, 6.906509 49.4093923, 6.9065846 49.4093861, 6.9068711 49.4093628, 6.9069366 49.4093578, 6.9082424 49.4092589)",,,,,
"[23937621, 28731134]",Saarbrücker Straße,primary,50,False,False,55.547000000000004,"LINESTRING (6.9119189 49.4095889, 6.9119077 49.409535, 6.911829 49.4090928)",2,B 268; B 269,yes,,
24649461,Marktstraße,residential,50,True,False,46.582,"LINESTRING (6.911829 49.4090928, 6.9111878 49.4091307)",,,,,
28731133,Saarbrücker Straße,primary,50,False,False,22.451,"LINESTRING (6.911829 49.4090928, 6.9118191 49.4089998, 6.9118126 49.4088912)",2,B 268; B 269,,,
"[23937621, 28731134]",Saarbrücker Straße,primary,50,False,True,55.547000000000004,"LINESTRING (6.911829 49.4090928, 6.9119077 49.409535, 6.9119189 49.4095889)",2,B 268; B 269,yes,,
