osmid,lanes,name,highway,oneway,reversed,length,maxspeed,geometry,ref,width,bridge
"[30008560, 267266455, 27746879]",2,"['Peter-Apian-Platz', 'Teichgasse']",residential,False,"[False, True]",288.50100000000003,30,"LINESTRING (12.9265414 51.1588105, 12.9258471 51.1587774, 12.9254638 51.1587556, 12.9247887 51.1587634, 12.924725 51.1587549, 12.9246743 51.1587291, 12.9246261 51.1586809, 12.9245951 51.1586364, 12.9245788 51.158546, 12.9245739 51.1584235, 12.9245749 51.1581586, 12.9245794 51.1580704, 12.9245826 51.1579481, 12.9245391 51.1578979, 12.9244708 51.1578568, 12.9243919 51.1578384, 12.9243534 51.157835, 12.9243182 51.1578408, 12.9242557 51.1578671, 12.9242123 51.1579855, 12.9241295 51.1582112)",,,
37706396,2,Karl-Wagler-Straße,residential,False,True,87.349,,"LINESTRING (12.9300231 51.1592201, 12.9305567 51.1585094)",,,
48549970,,,residential,False,False,25.413,,"LINESTRING (12.9217389 51.1604273, 12.9215801 51.160633)",,,
27746633,,Gärtnerweg,residential,False,True,124.80000000000001,,"LINESTRING (12.9217389 51.1604273, 12.9220467 51.1605863, 12.9221916 51.1606487, 12.9223407 51.1606958, 12.9225301 51.1607366, 12.9226395 51.160762, 12.9228012 51.1607882, 12.9231666 51.1607938, 12.9233648 51.1607847)",,,
27746637,,Breite Gasse,residential,False,True,121.19500000000001,,"LINESTRING (12.9195555 51.1591419, 12.9197413 51.1591025, 12.9201344 51.1589884, 12.9211204 51.1586706)",,,
259974438,,Kleine Viehweide,residential,False,False,99.716,,"LINESTRING (12.9195555 51.1591419, 12.9195366 51.1590728, 12.9195603 51.1590097, 12.9196471 51.1589128, 12.9201589 51.1583468)",,,
27746737,,,unclassified,False,True,28.115,,"LINESTRING (12.9201589 51.1583468, 12.9197915 51.1582427)",,,
"[1042230878, 259974438]",,"['Kleine Viehweide', 'Brösener Gasse']",residential,False,"[False, True]",158.184,,"LINESTRING (12.9201589 51.1583468, 12.9205649 51.1578649, 12.9207157 51.1578497, 12.9208652 51.1578668, 12.9210856 51.1579305, 12.9213514 51.1579938, 12.921892 51.1581021)",,,
259974438,,Kleine Viehweide,residential,False,True,99.716,,"LINESTRING (12.9201589 51.1583468, 12.9196471 51.1589128, 12.9195603 51.1590097, 12.9195366 51.1590728, 12.9195555 51.1591419)",,,
27746737,,,unclassified,False,False,28.115,,"LINESTRING (12.9197915 51.1582427, 12.9201589 51.1583468)",,,
27746731,,Brösener Gasse,residential,False,False,72.938,,"LINESTRING (12.9241295 51.1582112, 12.9239578 51.1581951, 12.9238168 51.1581814, 12.9236483 51.1581661, 12.9236301 51.1581647, 12.9232761 51.1581414, 12.9230923 51.1581279)",,,
"[30008560, 27746879, 267266455]",2,"['Teichgasse', 'Peter-Apian-Platz']",residential,False,"[False, True]",288.501,30,"LINESTRING (12.9241295 51.1582112, 12.9242123 51.1579855, 12.9242557 51.1578671, 12.9243182 51.1578408, 12.9243534 51.157835, 12.9243919 51.1578384, 12.9244708 51.1578568, 12.9245391 51.1578979, 12.9245826 51.1579481, 12.9245794 51.1580704, 12.9245749 51.1581586, 12.9245739 51.1584235, 12.9245788 51.158546, 12.9245951 51.1586364, 12.9246261 51.1586809, 12.9246743 51.1587291, 12.924725 51.1587549, 12.9247887 51.1587634, 12.9254638 51.1587556, 12.9258471 51.1587774, 12.9265414 51.1588105)",,,
267266455,2,Teichgasse,residential,False,True,195.19700000000003,,"LINESTRING (12.9241295 51.1582112, 12.9241532 51.1583084, 12.9241394 51.1583961, 12.9240857 51.1585744, 12.9239569 51.1589326, 12.9238904 51.1591251, 12.9238591 51.1593097, 12.9238536 51.1594941, 12.9238899 51.1597271, 12.9239148 51.1598327, 12.9239371 51.1598954, 12.9239638 51.1599406)",,,
37693956,,Lichtenberggasse,residential,False,False,77.732,,"LINESTRING (12.9238314 51.1617079, 12.9230865 51.1616465, 12.9230091 51.1616957, 12.9229333 51.1618472)",,,
37693957,,Bachgasse,residential,False,True,108.19699999999999,,"LINESTRING (12.9238314 51.1617079, 12.9238158 51.1616422, 12.9237776 51.1614815, 12.9236795 51.1612719, 12.9235006 51.1610028, 12.9233648 51.1607847)",,,
268367468,,Lichtenberggasse,residential,False,False,119.985,,"LINESTRING (12.9238314 51.1617079, 12.9239188 51.1617584, 12.923984 51.1617873, 12.924279 51.1618605, 12.9243698 51.1618893, 12.9244417 51.1619121, 12.9245764 51.1619934, 12.9246673 51.162066, 12.9247421 51.1621532, 12.9248075 51.1622279, 12.9248569 51.1623004, 12.9249097 51.1623763, 12.9249438 51.1624593)",,,
30976346,2,Schloßberg,residential,False,True,91.49600000000001,30,"LINESTRING (12.9249438 51.1624593, 12.9250109 51.1623533, 12.9251027 51.1622475, 12.9251924 51.1621742, 12.9253067 51.1621368, 12.9255228 51.1620667, 12.925717 51.1620304, 12.925842 51.1620206, 12.9259314 51.1620272)",,,
268367468,,Lichtenberggasse,residential,False,True,119.98500000000001,,"LINESTRING (12.9249438 51.1624593, 12.9249097 51.1623763, 12.9248569 51.1623004, 12.9248075 51.1622279, 12.9247421 51.1621532, 12.9246673 51.162066, 12.9245764 51.1619934, 12.9244417 51.1619121, 12.9243698 51.1618893, 12.924279 51.1618605, 12.923984 51.1617873, 12.9239188 51.1617584, 12.9238314 51.1617079)",,,
269052876,,Neumarkt,residential,False,True,4.278,,"LINESTRING (12.9235492 51.160215, 12.9236086 51.1602054)",,,
267266455,2,Teichgasse,residential,False,False,22.398,,"LINESTRING (12.9240619 51.1601324, 12.9239638 51.1599406)",,,
37693956,,Lichtenberggasse,residential,False,True,77.732,,"LINESTRING (12.9229333 51.1618472, 12.9230091 51.1616957, 12.9230865 51.1616465, 12.9238314 51.1617079)",,,
"[30645681, 1254064334]",2,Scheunengasse,residential,False,True,88.28800000000001,30,"LINESTRING (12.9253711 51.1583942, 12.9254046 51.1584213, 12.9254507 51.1584339, 12.9260074 51.1584608, 12.9265186 51.1584934, 12.926607 51.158499)",,,
37693953,2,Badergasse,residential,False,True,78.782,,"LINESTRING (12.9249733 51.160824, 12.9261012 51.1608644)",,,
33550372,2,Niederlanggasse,residential,False,False,90.323,,"LINESTRING (12.9249733 51.160824, 12.9249921 51.1610257, 12.924993 51.1612299, 12.924999 51.1613298, 12.9250079 51.161432, 12.9250406 51.1616347)",,,
"[1169301739, 37689222]",2,"['Niederlanggasse', 'Oberlanggasse']",residential,False,True,68.617,,"LINESTRING (12.9249733 51.160824, 12.9249643 51.1607861, 12.9249383 51.1607497, 12.9248788 51.1606957, 12.9249294 51.1605798, 12.9249939 51.1604679, 12.9251274 51.1602493)",,,
33550372,2,Niederlanggasse,residential,False,False,44.440000000000005,,"LINESTRING (12.9250406 51.1616347, 12.9250613 51.1618481, 12.9250869 51.16192, 12.9251277 51.1619907, 12.9251576 51.1620226)",,,
33550372,2,Niederlanggasse,residential,False,True,90.32300000000001,,"LINESTRING (12.9250406 51.1616347, 12.9250079 51.161432, 12.924999 51.1613298, 12.924993 51.1612299, 12.9249921 51.1610257, 12.9249733 51.160824)",,,
37693952,,Kleine Kirchgasse,residential,False,False,65.665,,"LINESTRING (12.9250406 51.1616347, 12.9252763 51.1616374, 12.9253371 51.161673, 12.9254794 51.1616958, 12.9256285 51.1617087, 12.9257674 51.1617068, 12.9258998 51.1617009, 12.9259525 51.1617073)",,,
37689221,2,Kirchstraße,residential,False,False,35.609,,"LINESTRING (12.9259525 51.1617073, 12.9259462 51.1618803, 12.9259314 51.1620272)",,,
37689221,2,Kirchstraße,residential,False,True,94.477,,"LINESTRING (12.9259525 51.1617073, 12.9259931 51.1613784, 12.9260134 51.1612079, 12.9260349 51.1610866, 12.9260507 51.1609859, 12.9261012 51.1608644)",,,
37693952,,Kleine Kirchgasse,residential,False,True,65.66499999999999,,"LINESTRING (12.9259525 51.1617073, 12.9258998 51.1617009, 12.9257674 51.1617068, 12.9256285 51.1617087, 12.9254794 51.1616958, 12.9253371 51.161673, 12.9252763 51.1616374, 12.9250406 51.1616347)",,,
30976346,2,Schloßberg,residential,False,False,91.496,30,"LINESTRING (12.9259314 51.1620272, 12.925842 51.1620206, 12.925717 51.1620304, 12.9255228 51.1620667, 12.9253067 51.1621368, 12.9251924 51.1621742, 12.9251027 51.1622475, 12.9250109 51.1623533, 12.9249438 51.1624593)",,,
37689221,2,Kirchstraße,residential,False,True,35.609,,"LINESTRING (12.9259314 51.1620272, 12.9259462 51.1618803, 12.9259525 51.1617073)",,,
"[37705088, 502131260]",1,Schloßstraße,"['residential', 'unclassified']",False,False,411.70700000000005,,"LINESTRING (12.9259314 51.1620272, 12.9260036 51.1620488, 12.9260858 51.1620823, 12.9261779 51.1621381, 12.9262531 51.1622043, 12.9263136 51.1621483, 12.9265192 51.1622165, 12.9265788 51.1622026, 12.9266546 51.1621453, 12.9267773 51.1620475, 12.9268423 51.1620125, 12.9269315 51.1619768, 12.9271117 51.1619305, 12.9272463 51.1618596, 12.927379 51.1617809, 12.9277034 51.1614842, 12.9278304 51.1613958, 12.9279433 51.1613327, 12.9280608 51.1612759, 12.928233 51.1612245, 12.9284018 51.1611949, 12.9285448 51.1611678, 12.9286658 51.1611123, 12.9287437 51.161058, 12.9288053 51.1609943, 12.9289532 51.1609117, 12.9292098 51.1608263, 12.9295009 51.1607259, 12.929801 51.1606115, 12.9300334 51.1605077, 12.9303433 51.1603405, 12.9305015 51.1603842)",,,
1169301738,2,Kirchstraße,residential,False,True,19.739,30,"LINESTRING (12.9262906 51.1603066, 12.9263141 51.1601297)",,,
252652961,2,Niedermarktgasse,residential,False,False,81.66399999999999,,"LINESTRING (12.9262906 51.1603066, 12.9261932 51.1603186, 12.9260977 51.1603168, 12.9251274 51.1602493)",,,
1169301738,2,Kirchstraße,residential,False,False,63.499,30,"LINESTRING (12.9262906 51.1603066, 12.9262294 51.1605448, 12.9261845 51.1606812, 12.9261413 51.1607727, 12.9261012 51.1608644)",,,
1169301738,2,Kirchstraße,residential,False,False,19.739,30,"LINESTRING (12.9263141 51.1601297, 12.9262906 51.1603066)",,,
37706088,2,Markt,residential,False,True,34.644999999999996,,"LINESTRING (12.9263141 51.1601297, 12.926408 51.1602224, 12.926548 51.160286, 12.9266761 51.1603335)",,,
"[765511915, 331622431]",2,Markt,residential,False,False,79.119,30,"LINESTRING (12.9263141 51.1601297, 12.9263653 51.1598627, 12.9264023 51.159695, 12.9264613 51.1594242)",,,
37689222,2,Oberlanggasse,residential,False,False,107.49499999999999,,"LINESTRING (12.9254819 51.1593085, 12.9252259 51.1599772, 12.9251274 51.1602493)",,,
37689234,2,Turnerstraße,residential,False,False,69.169,,"LINESTRING (12.9254819 51.1593085, 12.9263944 51.1593709, 12.9264679 51.159376)",,,
"[37689232, 37689234]",2,Turnerstraße,residential,False,True,85.51,,"LINESTRING (12.9254819 51.1593085, 12.9247346 51.1592632, 12.9247237 51.1590978, 12.924725 51.1590205, 12.924773 51.1589741)",,,
37705232,2,Chemnitzer Straße,residential,False,False,13.203,30,"LINESTRING (12.926519 51.1589284, 12.9265414 51.1588105)",,,
"[37705232, 1254072291]",2,Chemnitzer Straße,residential,False,True,49.897999999999996,30,"LINESTRING (12.926519 51.1589284, 12.926477 51.159296, 12.9264679 51.159376)",,,
"[37689233, 1254067325]",1,Peter-Apian-Platz,residential,True,False,122.74300000000001,30,"LINESTRING (12.926519 51.1589284, 12.9263656 51.1589256, 12.926138 51.1589214, 12.9259967 51.1589575, 12.9248518 51.1589612, 12.924773 51.1589741)",,,
37689223,2,Muldenstraße,residential,False,False,38.81,30,"LINESTRING (12.9281911 51.1606774, 12.9278699 51.1606064, 12.9276652 51.1605632)",,,
37689225,1,Poststraße,residential,True,False,102.376,,"LINESTRING (12.9281911 51.1606774, 12.9283028 51.1605722, 12.9285517 51.1602627, 12.9285946 51.1601864, 12.9286987 51.1600395, 12.9287461 51.1599588, 12.9287993 51.1599151, 12.9288694 51.1598672)",,,
"[31015515, 1167702854]",2,Bergstraße,residential,False,True,707.575,"['50', '30']","LINESTRING (12.9281911 51.1606774, 12.9283279 51.16068, 12.928426 51.1606686, 12.9285095 51.1606379, 12.9286054 51.1605868, 12.9294417 51.1601405, 12.9295929 51.1600582, 12.9309239 51.1593503, 12.9312172 51.1591966, 12.9326835 51.1583807, 12.9327352 51.1583586, 12.932788 51.1583416, 12.9328522 51.1583366, 12.9328894 51.1583382, 12.9329219 51.158343, 12.9329475 51.1583481, 12.9329746 51.1583621, 12.9329941 51.1583834, 12.9330021 51.1584096, 12.9329962 51.1584487, 12.9329501 51.1585079, 12.9328951 51.1585642, 12.9315732 51.1596155, 12.9313364 51.1598094, 12.9311755 51.1599121, 12.9310711 51.1599654, 12.9309737 51.1600045, 12.9307781 51.1600626, 12.9307145 51.160093, 12.9306898 51.1601355, 12.9306945 51.1601846, 12.9307568 51.160288)",,,
1042230880,1,Lindenplatz,residential,True,False,156.301,30,"LINESTRING (12.929115 51.1593496, 12.928912 51.1593057, 12.928471 51.1592083, 12.9282691 51.1591695, 12.9281921 51.1591547, 12.9279634 51.1591182, 12.9279009 51.1591083, 12.9274548 51.1590459, 12.9272886 51.1590227, 12.9272037 51.1590046, 12.9271764 51.1589902, 12.9271191 51.158959, 12.9270907 51.1588741)",,,
37689230,2,Obermarktgasse,residential,False,True,46.284,30,"LINESTRING (12.9288694 51.1598672, 12.9287851 51.1598216, 12.9285937 51.1597642, 12.9282839 51.159676)",,,
447307422,1,Poststraße,residential,True,False,61.843,,"LINESTRING (12.9288694 51.1598672, 12.928939 51.1598311, 12.9289879 51.1597875, 12.9290227 51.1597288, 12.929115 51.1593496)",,,
37689230,2,Obermarktgasse,residential,False,False,46.284,30,"LINESTRING (12.9282839 51.159676, 12.9285937 51.1597642, 12.9287851 51.1598216, 12.9288694 51.1598672)",,,
37689230,2,Obermarktgasse,residential,False,True,92.669,30,"LINESTRING (12.9282839 51.159676, 12.9281241 51.1596271, 12.9276645 51.1595197, 12.9273789 51.1594735, 12.9272358 51.159453, 12.9271466 51.1594558, 12.9270281 51.1594886)",,,
37689231,2,Mittelgasse,residential,False,False,60.497,30,"LINESTRING (12.9282839 51.159676, 12.9280161 51.1600408, 12.9279101 51.1601668)",,,
26456571,2,Neugasse,residential,False,True,74.572,,"LINESTRING (12.9279101 51.1601668, 12.9269277 51.1599019)",,,
37689231,2,Mittelgasse,residential,False,False,47.271,30,"LINESTRING (12.9279101 51.1601668, 12.9276652 51.1605632)",,,
37689231,2,Mittelgasse,residential,False,True,60.497,30,"LINESTRING (12.9279101 51.1601668, 12.9280161 51.1600408, 12.9282839 51.159676)",,,
"[1169301739, 37689222]",2,"['Niederlanggasse', 'Oberlanggasse']",residential,False,False,68.61699999999999,,"LINESTRING (12.9251274 51.1602493, 12.9249939 51.1604679, 12.9249294 51.1605798, 12.9248788 51.1606957, 12.9249383 51.1607497, 12.9249643 51.1607861, 12.9249733 51.160824)",,,
37689222,2,Oberlanggasse,residential,False,True,107.49499999999999,,"LINESTRING (12.9251274 51.1602493, 12.9252259 51.1599772, 12.9254819 51.1593085)",,,
252652961,2,Niedermarktgasse,residential,False,True,81.66399999999999,,"LINESTRING (12.9251274 51.1602493, 12.9260977 51.1603168, 12.9261932 51.1603186, 12.9262906 51.1603066)",,,
37693953,2,Badergasse,residential,False,False,78.782,,"LINESTRING (12.9261012 51.1608644, 12.9249733 51.160824)",,,
37689221,2,Kirchstraße,residential,False,False,94.477,,"LINESTRING (12.9261012 51.1608644, 12.9260507 51.1609859, 12.9260349 51.1610866, 12.9260134 51.1612079, 12.9259931 51.1613784, 12.9259525 51.1617073)",,,
1169301738,2,Kirchstraße,residential,False,True,63.498999999999995,30,"LINESTRING (12.9261012 51.1608644, 12.9261413 51.1607727, 12.9261845 51.1606812, 12.9262294 51.1605448, 12.9262906 51.1603066)",,,
37693957,,Bachgasse,residential,False,True,3.972,,"LINESTRING (12.9233648 51.1607847, 12.9233858 51.1607515)",,,
27746633,,Gärtnerweg,residential,False,False,124.80000000000001,,"LINESTRING (12.9233648 51.1607847, 12.9231666 51.1607938, 12.9228012 51.1607882, 12.9226395 51.160762, 12.9225301 51.1607366, 12.9223407 51.1606958, 12.9221916 51.1606487, 12.9220467 51.1605863, 12.9217389 51.1604273)",,,
37693957,,Bachgasse,residential,False,False,108.197,,"LINESTRING (12.9233648 51.1607847, 12.9235006 51.1610028, 12.9236795 51.1612719, 12.9237776 51.1614815, 12.9238158 51.1616422, 12.9238314 51.1617079)",,,
37704684,,Eulenbergstraße,residential,False,True,101.584,,"LINESTRING (12.922521 51.1572781, 12.921892 51.1581021)",,,
37704683,,Weststraße,residential,False,True,240.35999999999999,,"LINESTRING (12.922521 51.1572781, 12.9202466 51.1566046, 12.9200961 51.1565609, 12.91957 51.1564058, 12.9195286 51.1563568, 12.9195091 51.156298)",,,
37704684,,Eulenbergstraße,residential,False,False,167.795,,"LINESTRING (12.922521 51.1572781, 12.923434 51.1560191, 12.9235113 51.1559029)",,,
37704684,,Eulenbergstraße,residential,False,True,167.795,,"LINESTRING (12.9235113 51.1559029, 12.923434 51.1560191, 12.922521 51.1572781)",,,
387578371,,Colditzer Straße,tertiary,False,False,263.42300000000006,50,"LINESTRING (12.9235113 51.1559029, 12.9238124 51.1559857, 12.923886 51.156007, 12.9241028 51.1560522, 12.9244465 51.1561152, 12.9246348 51.1561509, 12.9254035 51.1562461, 12.9263042 51.1563634, 12.9265524 51.1564049, 12.9268918 51.1564573, 12.9269786 51.1564844, 12.9271409 51.1565291)",,,
"[37705088, 502131260]",1,Schloßstraße,"['unclassified', 'residential']",False,True,411.70699999999994,,"LINESTRING (12.9305015 51.1603842, 12.9303433 51.1603405, 12.9300334 51.1605077, 12.929801 51.1606115, 12.9295009 51.1607259, 12.9292098 51.1608263, 12.9289532 51.1609117, 12.9288053 51.1609943, 12.9287437 51.161058, 12.9286658 51.1611123, 12.9285448 51.1611678, 12.9284018 51.1611949, 12.928233 51.1612245, 12.9280608 51.1612759, 12.9279433 51.1613327, 12.9278304 51.1613958, 12.9277034 51.1614842, 12.927379 51.1617809, 12.9272463 51.1618596, 12.9271117 51.1619305, 12.9269315 51.1619768, 12.9268423 51.1620125, 12.9267773 51.1620475, 12.9266546 51.1621453, 12.9265788 51.1622026, 12.9265192 51.1622165, 12.9263136 51.1621483, 12.9262531 51.1622043, 12.9261779 51.1621381, 12.9260858 51.1620823, 12.9260036 51.1620488, 12.9259314 51.1620272)",,,
257832868,2,Bergstraße,tertiary,False,False,20.878,50,"LINESTRING (12.9305015 51.1603842, 12.9306166 51.1603297, 12.9307568 51.160288)",K 7515,,
"[1260544585, 257832868]","['2', '3']",Bergstraße,tertiary,False,True,104.094,50,"LINESTRING (12.9305015 51.1603842, 12.9303349 51.160477, 12.9301193 51.1606123, 12.9299005 51.160755, 12.9297254 51.1608794, 12.9295703 51.1610088, 12.9295023 51.1610757)",K 7515,11.0,
1254072291,2,Chemnitzer Straße,residential,False,False,5.379,30,"LINESTRING (12.9264613 51.1594242, 12.9264679 51.159376)",,,
331622432,2,Markt,residential,False,False,40.197,30,"LINESTRING (12.9264613 51.1594242, 12.9267047 51.159447, 12.9268926 51.1594677, 12.9270281 51.1594886)",,,
"[765511915, 331622431]",2,Markt,residential,False,True,79.119,30,"LINESTRING (12.9264613 51.1594242, 12.9264023 51.159695, 12.9263653 51.1598627, 12.9263141 51.1601297)",,,
37705232,2,Chemnitzer Straße,residential,False,True,62.567,30,"LINESTRING (12.9267363 51.1579422, 12.9266528 51.1583084, 12.926607 51.158499)",,,
"[849492320, 1254062826]",,Chemnitzer Straße,residential,False,False,86.708,30,"LINESTRING (12.9267363 51.1579422, 12.9268063 51.157762, 12.9268375 51.157663, 12.92687 51.1575277, 12.9269118 51.1573536, 12.9269503 51.1571747)",,,
37706402,,Rosa-Luxemburg-Straße,residential,True,False,155.949,30,"LINESTRING (12.9269503 51.1571747, 12.9269983 51.1571794, 12.9283954 51.1573508, 12.9284638 51.1573592, 12.9291478 51.1574339)",,,
849492320,,Chemnitzer Straße,residential,False,False,59.775999999999996,,"LINESTRING (12.9269503 51.1571747, 12.9270225 51.1568068, 12.9271101 51.1566492)",,,
"[849492320, 1254062826]",,Chemnitzer Straße,residential,False,True,86.70800000000001,30,"LINESTRING (12.9269503 51.1571747, 12.9269118 51.1573536, 12.92687 51.1575277, 12.9268375 51.157663, 12.9268063 51.157762, 12.9267363 51.1579422)",,,
37705232,2,Chemnitzer Straße,residential,False,True,34.938,30,"LINESTRING (12.926607 51.158499, 12.9265414 51.1588105)",,,
37705232,2,Chemnitzer Straße,residential,False,False,62.567,30,"LINESTRING (12.926607 51.158499, 12.9266528 51.1583084, 12.9267363 51.1579422)",,,
"[30645681, 1254064334]",2,Scheunengasse,residential,False,False,88.28800000000001,30,"LINESTRING (12.926607 51.158499, 12.9265186 51.1584934, 12.9260074 51.1584608, 12.9254507 51.1584339, 12.9254046 51.1584213, 12.9253711 51.1583942)",,,
37705442,,,residential,False,True,65.579,,"LINESTRING (12.9213603 51.159056, 12.9215602 51.1587999, 12.9211204 51.1586706)",,,
27746637,,Breite Gasse,residential,False,False,121.195,,"LINESTRING (12.9211204 51.1586706, 12.9201344 51.1589884, 12.9197413 51.1591025, 12.9195555 51.1591419)",,,
27746637,,Breite Gasse,residential,False,True,53.958,,"LINESTRING (12.9211204 51.1586706, 12.9213607 51.1585822, 12.9216375 51.1585177, 12.9218345 51.1584966)",,,
37705442,,,residential,False,False,65.579,,"LINESTRING (12.9211204 51.1586706, 12.9215602 51.1587999, 12.9213603 51.159056)",,,
27746656,,Ziegelgasse,residential,False,True,57.642,,"LINESTRING (12.9230923 51.1581279, 12.9230706 51.1581968, 12.9230555 51.1582497, 12.922999 51.1583222, 12.9229168 51.1583991, 12.9226286 51.1585265)",,,
27746731,,Brösener Gasse,residential,False,True,72.93799999999999,,"LINESTRING (12.9230923 51.1581279, 12.9232761 51.1581414, 12.9236301 51.1581647, 12.9236483 51.1581661, 12.9238168 51.1581814, 12.9239578 51.1581951, 12.9241295 51.1582112)",,,
"[31015515, 1167702854]",2,Bergstraße,residential,False,False,707.5749999999999,"['50', '30']","LINESTRING (12.9307568 51.160288, 12.9306945 51.1601846, 12.9306898 51.1601355, 12.9307145 51.160093, 12.9307781 51.1600626, 12.9309737 51.1600045, 12.9310711 51.1599654, 12.9311755 51.1599121, 12.9313364 51.1598094, 12.9315732 51.1596155, 12.9328951 51.1585642, 12.9329501 51.1585079, 12.9329962 51.1584487, 12.9330021 51.1584096, 12.9329941 51.1583834, 12.9329746 51.1583621, 12.9329475 51.1583481, 12.9329219 51.158343, 12.9328894 51.1583382, 12.9328522 51.1583366, 12.932788 51.1583416, 12.9327352 51.1583586, 12.9326835 51.1583807, 12.9312172 51.1591966, 12.9309239 51.1593503, 12.9295929 51.1600582, 12.9294417 51.1601405, 12.9286054 51.1605868, 12.9285095 51.1606379, 12.928426 51.1606686, 12.9283279 51.16068, 12.9281911 51.1606774)",,,
257832868,2,Bergstraße,tertiary,False,True,20.878,50,"LINESTRING (12.9307568 51.160288, 12.9306166 51.1603297, 12.9305015 51.1603842)",K 7515,,
26456571,2,Neugasse,residential,False,False,74.572,,"LINESTRING (12.9269277 51.1599019, 12.9279101 51.1601668)",,,
37706090,2,Markt,residential,False,True,49.172000000000004,30,"LINESTRING (12.9269277 51.1599019, 12.9270928 51.1595894, 12.9270827 51.1595321, 12.9270281 51.1594886)",,,
1254072625,2,Markt,residential,False,False,51.099,30,"LINESTRING (12.9269277 51.1599019, 12.926912 51.1599289, 12.9266761 51.1603335)",,,
37689230,2,Obermarktgasse,residential,False,False,92.66900000000001,30,"LINESTRING (12.9270281 51.1594886, 12.9271466 51.1594558, 12.9272358 51.159453, 12.9273789 51.1594735, 12.9276645 51.1595197, 12.9281241 51.1596271, 12.9282839 51.159676)",,,
37706090,2,Markt,residential,False,False,49.172,30,"LINESTRING (12.9270281 51.1594886, 12.9270827 51.1595321, 12.9270928 51.1595894, 12.9269277 51.1599019)",,,
331622432,2,Markt,residential,False,True,40.197,30,"LINESTRING (12.9270281 51.1594886, 12.9268926 51.1594677, 12.9267047 51.159447, 12.9264613 51.1594242)",,,
37706088,2,Markt,residential,False,False,34.644999999999996,,"LINESTRING (12.9266761 51.1603335, 12.926548 51.160286, 12.926408 51.1602224, 12.9263141 51.1601297)",,,
