osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,bridge,width,tunnel,access
4117863,False,Mühlenstraße,tertiary,30,True,46.415,"LINESTRING (10.686918 53.8629335, 10.6865755 53.8632988)",,,,,,
"[968216150, 4277478, 968216151]",True,Pergamentmachergang,residential,30,False,187.92999999999995,"LINESTRING (10.686918 53.8629335, 10.6870184 53.8629656, 10.6876362 53.8631634, 10.6875062 53.8633287, 10.6873612 53.8635131, 10.6875885 53.8637761, 10.6876893 53.8638927, 10.6877461 53.8639816, 10.6877838 53.8640419, 10.6879003 53.8642198, 10.6879267 53.8642638)",,,,,building_passage,
4117862,True,An der Mauer,living_street,,False,133.452,"LINESTRING (10.6892103 53.8620427, 10.6894056 53.8621694, 10.6895256 53.862242, 10.6897672 53.8623847, 10.689945 53.862472, 10.6901288 53.8625354, 10.6907993 53.862778)",,,,,,
4277481,True,Düvekenstraße,residential,,False,106.435,"LINESTRING (10.6892103 53.8620427, 10.6887635 53.8622835, 10.6881878 53.8627785)",,,,,,
"[506755401, 61232258]",False,Beckergrube,tertiary,30,False,115.85799999999999,"LINESTRING (10.6845976 53.869631, 10.6844529 53.8696329, 10.6837601 53.8696535, 10.6834799 53.8696559, 10.6833989 53.8696566, 10.6828315 53.8696615)","['2', '3']",,,,,
"[4277489, 506755402, 506755403]",False,Fünfhausen,tertiary,30,False,143.158,"LINESTRING (10.6845976 53.869631, 10.6845834 53.8695022, 10.6845308 53.8691132, 10.6845245 53.8690738, 10.6845128 53.8690001, 10.6844704 53.8687333, 10.6843626 53.8684694, 10.6842998 53.8683604)","['2', '3']",,,,,
4242785,False,Pferdemarkt,residential,30,True,20.864,"LINESTRING (10.6850361 53.8629629, 10.6850425 53.8631505)",,,,,,
4242786,True,Kapitelstraße,residential,30,False,107.653,"LINESTRING (10.6850361 53.8629629, 10.6854934 53.8630534, 10.6864577 53.8632721, 10.6865755 53.8632988)",,,,,,
4117863,False,Mühlenstraße,tertiary,30,False,46.415,"LINESTRING (10.6865755 53.8632988, 10.686918 53.8629335)",,,,,,
4117863,False,Mühlenstraße,tertiary,30,True,41.956999999999994,"LINESTRING (10.6865755 53.8632988, 10.6862722 53.8635978, 10.686247 53.8636226)",,,,,,
4277482,False,Weberstraße,living_street,,False,55.842,"LINESTRING (10.6907993 53.862778, 10.6912766 53.8623621)",,,,,,
4117862,True,An der Mauer,living_street,,False,56.349,"LINESTRING (10.6907993 53.862778, 10.6909677 53.8628586, 10.6911688 53.8629145, 10.6913161 53.8629306, 10.6914342 53.8629627, 10.691528 53.8630242)",,,,,,
4277483,True,Weberstraße,residential,,False,114.572,"LINESTRING (10.6907993 53.862778, 10.6903468 53.8631314, 10.6902577 53.8632045, 10.6897172 53.8635865)",,,,,,
"[903264776, 212766634, 4253782]",True,Balauerfohr,residential,30,False,75.174,"LINESTRING (10.6908657 53.8646016, 10.6909146 53.8646687, 10.6910533 53.864862, 10.6911159 53.8649492, 10.6911339 53.8649744, 10.6913125 53.8652242)",,,,,,
4253783,False,Wahmstraße,tertiary,30,False,297.709,"LINESTRING (10.6908657 53.8646016, 10.6901869 53.8647259, 10.6898525 53.8647912, 10.6897532 53.8648101, 10.688566 53.8650397, 10.688554 53.8650422, 10.6884574 53.8650622, 10.6881759 53.8651253, 10.6878394 53.8652071, 10.6866695 53.8654915, 10.6865988 53.8655107)",,,,,,
4277479,True,Schildstraße,residential,30,False,5.209,"LINESTRING (10.6878999 53.8643079, 10.6879267 53.8642638)",,,,,,
135869436,True,Aegidienstraße,residential,30,False,58.078,"LINESTRING (10.6878999 53.8643079, 10.687033 53.864415)",,,,,,
4277484,True,Sankt-Annen-Straße,residential,30,False,3.564,"LINESTRING (10.6896797 53.8635633, 10.6897172 53.8635865)",,,,,,
"[4277480, 119880664]",True,Sankt-Annen-Straße,residential,30,False,131.302,"LINESTRING (10.6881878 53.8627785, 10.688387 53.8628849, 10.6885614 53.8629558, 10.6891172 53.8632324, 10.6896797 53.8635633)",,,,,,
4117863,False,Mühlenstraße,tertiary,30,True,30.605999999999998,"LINESTRING (10.6874507 53.8623984, 10.6873597 53.8624887, 10.6872125 53.8626351)",,,,,,
4277480,True,Sankt-Annen-Straße,residential,30,False,64.208,"LINESTRING (10.6874507 53.8623984, 10.6875812 53.8624657, 10.6881878 53.8627785)",,,,,,
119880660,True,Balauerfohr,residential,30,False,6.146,"LINESTRING (10.6904606 53.8640433, 10.6904955 53.8640946)",,,,,,
4277482,False,Weberstraße,living_street,,True,55.842,"LINESTRING (10.6912766 53.8623621, 10.6907993 53.862778)",,,,,,
4277485,True,Stavenstraße,residential,30,False,133.257,"LINESTRING (10.691528 53.8630242, 10.6913754 53.8631819, 10.6913394 53.8632159, 10.6911588 53.8633959, 10.6910875 53.8634614, 10.6909853 53.8635552, 10.690885 53.8636513, 10.6907216 53.8638188, 10.6905022 53.8640076, 10.6904606 53.8640433)",,,,,,
4277490,True,Kupferschmiedestraße,residential,30,False,120.296,"LINESTRING (10.684709 53.8707108, 10.6846387 53.8700061, 10.6846013 53.869698, 10.6845976 53.869631)",,,,,,
4277491,False,Fischergrube,residential,30,True,107.31,"LINESTRING (10.684709 53.8707108, 10.683563 53.8708711, 10.6831164 53.8709335)",,,,,,
121139517,True,Fischergrube,residential,30,False,221.591,"LINESTRING (10.684709 53.8707108, 10.6853798 53.870623, 10.6856179 53.8705905, 10.6860715 53.8705389, 10.6869436 53.8704296, 10.6880288 53.8703443)",,,,,,
4114952,False,Alfstraße,residential,30,False,59.263000000000005,"LINESTRING (10.6803721 53.8682072, 10.6809028 53.8682037, 10.6812759 53.8682069)",,,,,,
"[30742696, 43283423]",False,An der Untertrave,secondary,50,False,73.98400000000001,"LINESTRING (10.6803721 53.8682072, 10.6805175 53.8676813, 10.6805565 53.8675508)",2,,,,,
43283423,False,An der Untertrave,secondary,50,True,80.054,"LINESTRING (10.6803721 53.8682072, 10.6803451 53.8682858, 10.6801296 53.8689128)",2,,,,,
53396551,False,Gerade Querstraße,residential,30,True,65.705,"LINESTRING (10.6813287 53.8676151, 10.6813102 53.8682059)",,,,,,
4114953,False,Fischstraße,residential,30,True,51.133,"LINESTRING (10.6813287 53.8676151, 10.6811487 53.8676001, 10.6810154 53.867589, 10.6805565 53.8675508)",,,,,,
53396560,True,Fischstraße,residential,30,False,124.832,"LINESTRING (10.6813287 53.8676151, 10.681586 53.8676168, 10.6817343 53.8676223, 10.6832309 53.8675842)",,,,,,
4730152,False,Pagönnienstraße,residential,30,False,79.404,"LINESTRING (10.6823088 53.8658525, 10.681456 53.8656843, 10.6811495 53.8656507)",,,,,,
212702406,False,An der Obertrave,residential,30,False,33.421,"LINESTRING (10.6811495 53.8656507, 10.6812061 53.865352)",,,,,,
4730152,False,Pagönnienstraße,residential,30,True,79.404,"LINESTRING (10.6811495 53.8656507, 10.681456 53.8656843, 10.6823088 53.8658525)",,,,,,
"[38539845, 212702406, 5837582]",False,An der Obertrave,residential,30,True,69.194,"LINESTRING (10.6811495 53.8656507, 10.6809607 53.8661879, 10.6809521 53.8662124, 10.6809279 53.8662589)",,,,,,
4117863,False,Mühlenstraße,tertiary,30,True,38.391,"LINESTRING (10.6872125 53.8626351, 10.686918 53.8629335)",,,,,,
4117863,False,Mühlenstraße,tertiary,30,False,30.605999999999998,"LINESTRING (10.6872125 53.8626351, 10.6873597 53.8624887, 10.6874507 53.8623984)",,,,,,
212702406,False,An der Obertrave,residential,30,False,43.328,"LINESTRING (10.6812061 53.865352, 10.6812248 53.8649625)",,,,,,
212702406,False,An der Obertrave,residential,30,True,33.421,"LINESTRING (10.6812061 53.865352, 10.6811495 53.8656507)",,,,,,
"[5837576, 5837575]",True,"['Kolk', 'Kleine Petersgrube']",residential,30,False,125.00600000000001,"LINESTRING (10.6812061 53.865352, 10.6815957 53.8654076, 10.6818697 53.8654674, 10.6822114 53.8655618, 10.6823976 53.865609, 10.6824383 53.865619, 10.6825132 53.8655261, 10.6827953 53.8653467)",,,,,,
212702406,False,An der Obertrave,residential,30,True,43.328,"LINESTRING (10.6812248 53.8649625, 10.6812061 53.865352)",,,,,,
5837577,True,Große Petersgrube,residential,30,False,113.824,"LINESTRING (10.6812248 53.8649625, 10.6813901 53.8649669, 10.681634 53.8649953, 10.6820191 53.8650659, 10.6822475 53.8651211, 10.6823762 53.8651568, 10.6825776 53.8652362, 10.6827953 53.8653467)",,,,,,
212702406,False,An der Obertrave,residential,30,False,74.559,"LINESTRING (10.6812248 53.8649625, 10.6811987 53.8647102, 10.6811205 53.864295)",,,,,,
"[136216946, 212702406]",False,An der Obertrave,residential,30,False,69.322,"LINESTRING (10.6811205 53.864295, 10.6809706 53.863968, 10.6808574 53.8637659, 10.6808117 53.8636993)",,,,,,
212702406,False,An der Obertrave,residential,30,True,74.559,"LINESTRING (10.6811205 53.864295, 10.6811987 53.8647102, 10.6812248 53.8649625)",,,,,,
5837563,True,Ellerbrook,residential,30,False,69.746,"LINESTRING (10.6831164 53.8709335, 10.6829487 53.8703141)",,,,,,
4277491,False,Fischergrube,residential,30,False,107.31,"LINESTRING (10.6831164 53.8709335, 10.683563 53.8708711, 10.684709 53.8707108)",,,,,,
5837563,True,Ellerbrook,residential,30,False,72.971,"LINESTRING (10.6829487 53.8703141, 10.6829196 53.8701519, 10.6828435 53.8697281, 10.6828315 53.8696615)",,,,,,
5837566,False,Bierspünderstraße,residential,30,False,63.459,"LINESTRING (10.6829487 53.8703141, 10.6828302 53.8703212, 10.6827096 53.8703329, 10.6825648 53.870363, 10.6824106 53.8704101, 10.6820866 53.8705478)",,,,,,
5837566,False,Bierspünderstraße,residential,30,True,63.458999999999996,"LINESTRING (10.6820866 53.8705478, 10.6824106 53.8704101, 10.6825648 53.870363, 10.6827096 53.8703329, 10.6828302 53.8703212, 10.6829487 53.8703141)",,,,,,
5837564,False,Clemensstraße,living_street,,False,101.206,"LINESTRING (10.681784 53.8701205, 10.6816365 53.8701467, 10.6815856 53.8701458, 10.6812369 53.8702028, 10.6811704 53.8702428, 10.6808021 53.8702956, 10.6803542 53.8704303)",,,,,,
5837565,True,Böttcherstraße,residential,30,False,51.492,"LINESTRING (10.681784 53.8701205, 10.6819003 53.8702827, 10.6819934 53.8704199, 10.6820866 53.8705478)",,,,,,
"[5837569, 135303701]",False,Petrikirchhof,residential,30,True,102.04099999999998,"LINESTRING (10.6823744 53.8658925, 10.6827275 53.8660148, 10.6828346 53.8660529, 10.682954 53.8660517, 10.6832899 53.8660232, 10.683618 53.8659663, 10.6838172 53.86591)",,,,,,
5837579,True,Kleine Kiesau,residential,30,False,53.932,"LINESTRING (10.6827953 53.8653467, 10.6830609 53.8651749, 10.6833184 53.8649731)",,,,,,
5837572,True,Große Petersgrube,residential,30,False,75.032,"LINESTRING (10.6837752 53.8655607, 10.6835979 53.8655782, 10.6833419 53.8655859, 10.6832279 53.8655806, 10.6829963 53.8654915, 10.6827953 53.8653467)",,,,,,
62646675,False,Schmiedestraße,residential,30,True,38.939,"LINESTRING (10.6837752 53.8655607, 10.6837848 53.8656586, 10.6838172 53.86591)",,,,,,
112808547,False,Schmiedestraße,residential,30,False,124.783,"LINESTRING (10.6837752 53.8655607, 10.6837606 53.8654401, 10.6837782 53.8652881, 10.6838092 53.8651968, 10.6839459 53.8650775, 10.684155 53.8649502, 10.6843673 53.8648541, 10.6846453 53.8647586, 10.6847802 53.8647232)",,,,,,delivery
120060085,False,Kleine Kiesau,residential,30,True,13.308,"LINESTRING (10.6834136 53.8648674, 10.6833184 53.8649731)",,,,,,
4925230,True,Depenau,residential,30,False,163.81199999999998,"LINESTRING (10.6834136 53.8648674, 10.6828556 53.8647267, 10.6825314 53.8646461, 10.6818694 53.8644633, 10.6813546 53.8643234, 10.6812353 53.8642981, 10.6811205 53.864295)",,,,,,
5837578,False,Kleine Kiesau,residential,30,False,6.816000000000001,"LINESTRING (10.6834136 53.8648674, 10.6834421 53.8648276, 10.6834547 53.8648111)",,,,,,
5837585,False,Marlesgrube,residential,30,True,63.266999999999996,"LINESTRING (10.6808117 53.8636993, 10.6810237 53.8637092, 10.6816116 53.8638148, 10.6817439 53.8638371)",,,,,,
"[136216946, 212702406]",False,An der Obertrave,residential,30,True,69.322,"LINESTRING (10.6808117 53.8636993, 10.6808574 53.8637659, 10.6809706 53.863968, 10.6811205 53.864295)",,,,,,
136216947,False,An der Obertrave,residential,30,False,105.74600000000001,"LINESTRING (10.6808117 53.8636993, 10.68068 53.8635132, 10.6805893 53.8633543, 10.6804214 53.8629996, 10.6803419 53.8627914)",,,,,,
120233347,False,Dankwartsgrube,residential,30,True,105.893,"LINESTRING (10.6803419 53.8627914, 10.6805134 53.8627967, 10.6808545 53.8628258, 10.6819329 53.8629491)",,,,,,
136216947,False,An der Obertrave,residential,30,True,105.74600000000001,"LINESTRING (10.6803419 53.8627914, 10.6804214 53.8629996, 10.6805893 53.8633543, 10.68068 53.8635132, 10.6808117 53.8636993)",,,,,,
5837588,False,Hartengrube,living_street,,True,92.182,"LINESTRING (10.6805926 53.8619568, 10.6809213 53.8619978, 10.6812052 53.8620203, 10.6812262 53.8620209, 10.6815672 53.8620311, 10.6819873 53.8620162)",,,,,,
1093724719,True,An der Obertrave,living_street,,False,96.43199999999999,"LINESTRING (10.6805926 53.8619568, 10.6804782 53.8620884, 10.6803885 53.8622345, 10.6803331 53.8623606, 10.6802983 53.8626378, 10.6803419 53.8627914)",,,,,,
5837585,False,Marlesgrube,residential,30,False,63.267,"LINESTRING (10.6817439 53.8638371, 10.6816116 53.8638148, 10.6810237 53.8637092, 10.6808117 53.8636993)",,,,,,
5837585,False,Marlesgrube,residential,30,True,128.47099999999998,"LINESTRING (10.6817439 53.8638371, 10.6825119 53.8639645, 10.6825605 53.8639726, 10.6829603 53.8640375, 10.6832278 53.8640798, 10.6832473 53.8640829, 10.6833136 53.8640915, 10.6835454 53.8641231, 10.683636 53.8641363)",,,,,,
4242785,False,Pferdemarkt,residential,30,False,20.864,"LINESTRING (10.6850425 53.8631505, 10.6850361 53.8629629)",,,,,,
"[4242785, 5837585]",False,"['Pferdemarkt', 'Marlesgrube']",residential,30,"[False, True]",213.85299999999998,"LINESTRING (10.6850425 53.8631505, 10.6850269 53.8636747, 10.685025 53.8637381, 10.6849566 53.8642802, 10.6848887 53.8642728, 10.6848125 53.8642645, 10.683636 53.8641363)",,,,,,
"[5837586, 120233347]",False,Dankwartsgrube,residential,30,False,205.91400000000002,"LINESTRING (10.6850425 53.8631505, 10.6843296 53.8631531, 10.6839028 53.8631466, 10.6835027 53.8631271, 10.6832443 53.863105, 10.6824546 53.8630096, 10.6819329 53.8629491)",,,,,,
5837587,True,Düstere Querstraße,residential,30,False,99.555,"LINESTRING (10.6819329 53.8629491, 10.6819295 53.8630147, 10.6818518 53.8633753, 10.6817893 53.8636614, 10.6817439 53.8638371)",,,,,,
5837589,True,Lichte Querstraße,living_street,,False,103.807,"LINESTRING (10.6819329 53.8629491, 10.6819822 53.8622915, 10.6819873 53.8620162)",,,,3,,
120233347,False,Dankwartsgrube,residential,30,False,105.893,"LINESTRING (10.6819329 53.8629491, 10.6808545 53.8628258, 10.6805134 53.8627967, 10.6803419 53.8627914)",,,,,,
"[5837586, 120233347]",False,Dankwartsgrube,residential,30,True,205.914,"LINESTRING (10.6819329 53.8629491, 10.6824546 53.8630096, 10.6832443 53.863105, 10.6835027 53.8631271, 10.6839028 53.8631466, 10.6843296 53.8631531, 10.6850425 53.8631505)",,,,,,
5837588,False,Hartengrube,living_street,,False,92.18199999999999,"LINESTRING (10.6819873 53.8620162, 10.6815672 53.8620311, 10.6812262 53.8620209, 10.6812052 53.8620203, 10.6809213 53.8619978, 10.6805926 53.8619568)",,,,,,
5837596,False,Wallstraße,residential,,True,51.727000000000004,"LINESTRING (10.6781604 53.8641908, 10.6782809 53.8642103, 10.6784907 53.8641932, 10.6786099 53.8641785, 10.6789371 53.8641518)",2,,,,,
"[965227823, 965227919]",False,Possehlstraße,secondary,50,True,213.083,"LINESTRING (10.6781604 53.8641908, 10.67803 53.8644567, 10.6778083 53.8647915, 10.6777623 53.864861, 10.6776119 53.8651708, 10.677576 53.8653042, 10.6775718 53.8653198, 10.6773958 53.8659622, 10.6773832 53.8660435)","['4', '3']",K 23,,,,
5837596,False,Wallstraße,residential,,False,51.727000000000004,"LINESTRING (10.6789371 53.8641518, 10.6786099 53.8641785, 10.6784907 53.8641932, 10.6782809 53.8642103, 10.6781604 53.8641908)",2,,,,,
"[118219019, 33430415]",False,Wallstraße,residential,,True,139.996,"LINESTRING (10.6789371 53.8641518, 10.6788022 53.8635111, 10.6787946 53.8633869, 10.6788249 53.863216, 10.678896 53.8629015)",,,,,,
