osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,access,width,est_width
37592455,2,,Bongardstraße,residential,30,False,True,60.352,"LINESTRING (6.9113339 51.223447, 6.9116765 51.2235181, 6.911793 51.2235408, 6.9118926 51.2235569, 6.9119798 51.2235713, 6.9120571 51.2235809, 6.9121689 51.2235832)",,,,,
"[354355625, 354355641, 157031011]","['2', '3']",L 357,Neanderstraße,secondary,50,False,False,184.36900000000003,"LINESTRING (6.9090418 51.2244674, 6.9096322 51.2244147, 6.9099456 51.2243893, 6.9102149 51.2243767, 6.9107115 51.2243702, 6.9109898 51.2243759, 6.9112812 51.2244006, 6.9113715 51.2244101, 6.9114183 51.224415, 6.9116716 51.2244417)",,,,,
"[354355616, 354355619, 25017031, 30880744, 1030971598]","['2', '3']",L 357,Neanderstraße,secondary,50,False,True,216.338,"LINESTRING (6.9090418 51.2244674, 6.9087389 51.2245017, 6.9085751 51.2245208, 6.9081458 51.2245645, 6.9076582 51.2246298, 6.9073723 51.2246801, 6.9071053 51.224727, 6.9067773 51.2247847, 6.9062996 51.2249148, 6.9062496 51.2249338, 6.9060752 51.2250004)",yes,,,,
631600314,,,Gerberstraße,residential,30,False,False,162.58,"LINESTRING (6.9090418 51.2244674, 6.9089685 51.2243524, 6.9088598 51.2241819, 6.9088275 51.2241312, 6.9087024 51.2240093, 6.9083598 51.2237506, 6.9078558 51.2234365, 6.9078067 51.2233922, 6.9077699 51.2233432, 6.9077337 51.2232815)",,,,,
29406478,,,Am Baviersacker,living_street,,False,True,95.6,"LINESTRING (6.9106375 51.2173061, 6.9106375 51.2173935, 6.910631 51.2175257, 6.9106712 51.2181653)",,,,5,
29406484,,,Am Wimmersberg,living_street,,False,False,37.178999999999995,"LINESTRING (6.9106375 51.2173061, 6.9101748 51.2173045, 6.9101199 51.2173328)",,,,3,
161709812,,,Am Baviersacker,living_street,,False,False,75.769,"LINESTRING (6.9106375 51.2173061, 6.9106448 51.217257, 6.9107496 51.2170605, 6.9109831 51.2169109, 6.9111276 51.2168417, 6.9112534 51.2167773)",,,,5,
"[157030977, 25017034]",2,,Bismarckstraße,residential,50,False,False,116.353,"LINESTRING (6.9048334 51.2231443, 6.9048757 51.2233184, 6.9049281 51.2234925, 6.9050132 51.2236667, 6.9053586 51.2241296)",,,,,
"[25017033, 25017034, 41724845]",2,,Bismarckstraße,residential,50,False,True,95.709,"LINESTRING (6.9048334 51.2231443, 6.904845 51.2229498, 6.9048488 51.2229196, 6.9048768 51.22275, 6.9049633 51.2223856, 6.9049841 51.2222896)",yes,,,,
41724014,,,Gertrud-Küpper-Straße,living_street,,False,False,182.836,"LINESTRING (6.9048334 51.2231443, 6.9045713 51.2231849, 6.9044241 51.2232358, 6.9043868 51.2233512, 6.9043644 51.2234042, 6.9043239 51.2234666, 6.9044124 51.2236489, 6.9044648 51.2237668, 6.9044742 51.2238363, 6.9045111 51.2239243, 6.904557 51.2240489, 6.9042664 51.2241445, 6.9042778 51.224252, 6.9044086 51.2244509)",,,permissive,,
"[973111270, 23211111]",,,Am Brockerberg,residential,30,False,False,75.19999999999999,"LINESTRING (6.9044086 51.2244509, 6.9049456 51.2242763, 6.9053586 51.2241296)",,,,,
23211111,,,Am Brockerberg,residential,30,False,True,89.613,"LINESTRING (6.9044086 51.2244509, 6.9042969 51.2244973, 6.9037031 51.2246519, 6.9032058 51.224722)",,,,,
41724014,,,Gertrud-Küpper-Straße,living_street,,False,True,182.83600000000004,"LINESTRING (6.9044086 51.2244509, 6.9042778 51.224252, 6.9042664 51.2241445, 6.904557 51.2240489, 6.9045111 51.2239243, 6.9044742 51.2238363, 6.9044648 51.2237668, 6.9044124 51.2236489, 6.9043239 51.2234666, 6.9043644 51.2234042, 6.9043868 51.2233512, 6.9044241 51.2232358, 6.9045713 51.2231849, 6.9048334 51.2231443)",,,permissive,,
41724222,,,Düsselstraße,residential,30,False,True,79.439,"LINESTRING (6.9028673 51.223973, 6.9028866 51.2240165, 6.9030959 51.2246728)",,,,,
787268051,,,Freiheitstraße,residential,30,False,True,58.495,"LINESTRING (6.9031432 51.2226113, 6.9023384 51.2227619)",,,,,
41724461,,,Am Kaiserhof,living_street,,False,False,184.914,"LINESTRING (6.9031432 51.2226113, 6.9029914 51.2218553, 6.9029407 51.2216287, 6.9030118 51.2215909, 6.9034051 51.2215628, 6.9035094 51.2214908, 6.9037477 51.2214756, 6.903867 51.2215332, 6.9039057 51.2215319)",,,,,5
787268051,,,Freiheitstraße,residential,30,False,False,69.483,"LINESTRING (6.9031432 51.2226113, 6.9036484 51.2224998, 6.9040846 51.2224043)",,,,,
41724461,,,Am Kaiserhof,living_street,,False,False,97.844,"LINESTRING (6.9039057 51.2215319, 6.9040529 51.2223115, 6.9040846 51.2224043)",,,,,5
41724461,,,Am Kaiserhof,living_street,,False,True,184.914,"LINESTRING (6.9039057 51.2215319, 6.903867 51.2215332, 6.9037477 51.2214756, 6.9035094 51.2214908, 6.9034051 51.2215628, 6.9030118 51.2215909, 6.9029407 51.2216287, 6.9029914 51.2218553, 6.9031432 51.2226113)",,,,,5
41724462,,,Am Kaiserhof,living_street,,False,False,36.977000000000004,"LINESTRING (6.9039057 51.2215319, 6.904304 51.2215043, 6.9044188 51.2214658)",,,,,
41724461,,,Am Kaiserhof,living_street,,False,True,97.844,"LINESTRING (6.9040846 51.2224043, 6.9040529 51.2223115, 6.9039057 51.2215319)",,,,,5
787268051,,,Freiheitstraße,residential,30,False,False,65.053,"LINESTRING (6.9040846 51.2224043, 6.9047463 51.2222719, 6.9049841 51.2222896)",,,,,
787268051,,,Freiheitstraße,residential,30,False,True,69.483,"LINESTRING (6.9040846 51.2224043, 6.9036484 51.2224998, 6.9031432 51.2226113)",,,,,
41724462,,,Am Kaiserhof,living_street,,False,True,36.977000000000004,"LINESTRING (6.9044188 51.2214658, 6.904304 51.2215043, 6.9039057 51.2215319)",,,,,
"[23211128, 787268050]",,,Freiheitstraße,residential,30,False,False,101.70100000000001,"LINESTRING (6.899419 51.2230559, 6.8995494 51.2231006, 6.8997471 51.2231684, 6.8998009 51.2231866, 6.8999699 51.2231993, 6.9002103 51.223154, 6.9003029 51.2231367, 6.9007009 51.2230676, 6.9007917 51.2230517)",,,,6.4,
"[155318880, 157030965]",3,,Morper Allee,tertiary,"['50', '30']",False,False,76.743,"LINESTRING (6.899419 51.2230559, 6.899134 51.2233174, 6.8991006 51.223346, 6.8990659 51.2233774, 6.8987935 51.2236241)",,,,,
157031010,2,,Morper Allee,tertiary,50,False,True,39.133,"LINESTRING (6.899419 51.2230559, 6.8995693 51.2229069, 6.8997251 51.2227608)",,,,,
"[155318880, 157030965]",3,,Morper Allee,tertiary,"['50', '30']",False,True,76.743,"LINESTRING (6.8987935 51.2236241, 6.8990659 51.2233774, 6.8991006 51.223346, 6.899134 51.2233174, 6.899419 51.2230559)",,,,,
157030982,2,,Morper Allee,tertiary,30,False,False,31.534,"LINESTRING (6.8987935 51.2236241, 6.898655 51.2237498, 6.898534 51.2238565)",,,,,
50216519,,,Morper Allee,residential,,False,True,24.536,"LINESTRING (6.9015986 51.2209237, 6.9016042 51.2210697, 6.9016053 51.2211034, 6.9016067 51.2211443)",,,,,
55543971,2,,Morper Allee,tertiary,,False,False,6.778,"LINESTRING (6.9016067 51.2211443, 6.90152 51.221172)",,,,,
"[330912454, 608954360, 27455510, 38858872, 27455513]",2,,"['Morper Allee', 'Bahnstraße']",tertiary,50,False,True,269.825,"LINESTRING (6.9016067 51.2211443, 6.9016648 51.2211342, 6.9018498 51.221103, 6.9023425 51.221056, 6.9027253 51.2210194, 6.9029562 51.2209822, 6.9031544 51.2209358, 6.9032942 51.2208999, 6.9034069 51.2208725, 6.903531 51.2208402, 6.9036356 51.2208113, 6.9041921 51.2206574, 6.9043638 51.2206347, 6.9053459 51.2206206)",,,,,
50216519,,,Morper Allee,residential,,False,False,24.536,"LINESTRING (6.9016067 51.2211443, 6.9016053 51.2211034, 6.9016042 51.2210697, 6.9015986 51.2209237)",,,,,
163965356,,,Am Wimmersberg,living_street,,False,True,16.444,"LINESTRING (6.9099776 51.2174508, 6.9101199 51.2173328)",,,,2,
168942557,,,Am Düsselufer,residential,,False,True,19.957,"LINESTRING (6.9010622 51.2240103, 6.901266 51.2239626, 6.9013204 51.223936)",,,yes,,
168942556,,,Am Düsselufer,living_street,,False,False,105.173,"LINESTRING (6.9007917 51.2230517, 6.9009218 51.2233233, 6.9009779 51.2234403, 6.9013204 51.223936)",,,yes,,
787268050,,,Freiheitstraße,residential,30,False,False,99.098,"LINESTRING (6.9007917 51.2230517, 6.9019672 51.2228427, 6.9021574 51.2228019)",,,,6.4,
"[23211128, 787268050]",,,Freiheitstraße,residential,30,False,True,101.70100000000001,"LINESTRING (6.9007917 51.2230517, 6.9007009 51.2230676, 6.9003029 51.2231367, 6.9002103 51.223154, 6.8999699 51.2231993, 6.8998009 51.2231866, 6.8997471 51.2231684, 6.8995494 51.2231006, 6.899419 51.2230559)",,,,6.4,
169392954,,,Am Stadtpark,living_street,,False,False,37.822,"LINESTRING (6.9079329 51.2225312, 6.9074035 51.2224553)",,,,,
"[157030981, 27645205]",,,Gerberstraße,residential,30,False,False,78.611,"LINESTRING (6.9079329 51.2225312, 6.907939 51.222499, 6.9079499 51.2224418, 6.9079687 51.2223796, 6.9079881 51.2223154, 6.9080359 51.2221967, 6.9080854 51.2221139, 6.9081618 51.2219994, 6.9082049 51.2219428, 6.90828 51.2218653)",,,,,
27645205,,,Gerberstraße,residential,30,False,True,46.164,"LINESTRING (6.9079329 51.2225312, 6.9079154 51.2226081, 6.907804 51.2229383)",,,,,
169392954,,,Am Stadtpark,living_street,,False,True,20.896,"LINESTRING (6.9059205 51.2224598, 6.9059547 51.2222731)",,,,,
787268052,,,Düsselstraße,residential,30,False,False,161.067,"LINESTRING (6.9015892 51.2213315, 6.9022171 51.2227256)",,,,,
301429630,,,Alte Papierfabrik,residential,,False,False,101.504,"LINESTRING (6.9077915 51.2242725, 6.906777 51.2243754, 6.9063514 51.2244132)",,,,,
169392954,,,Am Stadtpark,living_street,,False,True,37.822,"LINESTRING (6.9074035 51.2224553, 6.9079329 51.2225312)",,,,,
169392954,,,Am Stadtpark,living_street,,False,False,103.00800000000001,"LINESTRING (6.9074035 51.2224553, 6.9070186 51.2223981, 6.9065294 51.2223253, 6.9059547 51.2222731)",,,,,
301431250,,,Alte Gießerei,residential,,False,False,126.976,"LINESTRING (6.9074035 51.2224553, 6.9072319 51.2230027, 6.907229 51.2230261, 6.9072353 51.2230448, 6.9072699 51.2231012, 6.9072787 51.2231443, 6.9072707 51.2232162, 6.9072537 51.2232769, 6.9073972 51.2232652, 6.9074664 51.2232736, 6.9075547 51.2232844, 6.907609 51.2232877, 6.9076563 51.2232886, 6.9077337 51.2232815)",,,,,
301429630,,,Alte Papierfabrik,residential,,False,False,27.928,"LINESTRING (6.9063514 51.2244132, 6.9061176 51.2244308, 6.9059547 51.2244493)",,,,,
301429630,,,Alte Papierfabrik,residential,,False,True,101.504,"LINESTRING (6.9063514 51.2244132, 6.906777 51.2243754, 6.9077915 51.2242725)",,,,,
"[1150910920, 301431249, 301431253]",,,"['Alte Papierfabrik', 'Bernsauplatz']",residential,,False,"[False, True]",138.124,"LINESTRING (6.9063514 51.2244132, 6.9062832 51.2241161, 6.9061845 51.2237962, 6.9058255 51.2239524, 6.9057188 51.2239958, 6.9054778 51.2240939, 6.9053586 51.2241296)",,,,,
973111269,,,Am Brockerberg,residential,30,False,True,125.495,"LINESTRING (6.9030154 51.2247438, 6.9023817 51.2247743, 6.9020326 51.2248308, 6.901465 51.2249714, 6.9012831 51.2250164)",,,,,
1178530537,,,,residential,30,False,False,10.759,"LINESTRING (6.9030154 51.2247438, 6.9030146 51.2247245, 6.9030237 51.224706, 6.9030416 51.2246902, 6.9030665 51.2246787, 6.9030959 51.2246728)",,,,,
1178530537,,,,residential,30,False,True,10.688,"LINESTRING (6.9030154 51.2247438, 6.9030257 51.2247619, 6.9030446 51.2247771, 6.9030701 51.2247878, 6.9030996 51.2247929, 6.9031303 51.224792)",,,,,
1115954536,,,Am Stadtpark,living_street,,False,False,26.314,"LINESTRING (6.9059949 51.2220378, 6.9059547 51.2222731)",,,,,
301429630,,,Alte Papierfabrik,residential,,False,True,27.928,"LINESTRING (6.9059547 51.2244493, 6.9061176 51.2244308, 6.9063514 51.2244132)",,,,,
23211142,,,Düsselstraße,residential,30,False,False,70.884,"LINESTRING (6.9022642 51.2228418, 6.9022778 51.2228734, 6.9023349 51.2229816, 6.9025856 51.2234466)",,,,,
157031009,,,Freiheitstraße,residential,30,True,False,9.384,"LINESTRING (6.9022642 51.2228418, 6.9022373 51.2228422, 6.9022112 51.2228379, 6.902188 51.2228293, 6.9021696 51.2228169, 6.9021574 51.2228019)",,circular,,,
787268052,,,Düsselstraße,residential,30,False,True,161.067,"LINESTRING (6.9022171 51.2227256, 6.9015892 51.2213315)",,,,,
157031009,,,Freiheitstraße,residential,30,True,False,10.329,"LINESTRING (6.9022171 51.2227256, 6.9022463 51.2227224, 6.9022757 51.2227249, 6.9023025 51.2227329, 6.9023241 51.2227456, 6.9023384 51.2227619)",,circular,,,
787268051,,,Freiheitstraße,residential,30,False,False,58.495,"LINESTRING (6.9023384 51.2227619, 6.9031432 51.2226113)",,,,,
157031009,,,Freiheitstraße,residential,30,True,False,11.68,"LINESTRING (6.9023384 51.2227619, 6.902344 51.222779, 6.9023416 51.2227965, 6.9023312 51.2228127, 6.9023138 51.2228264, 6.9022908 51.2228364, 6.9022642 51.2228418)",,circular,,,
157031009,,,Freiheitstraße,residential,30,True,False,10.451000000000002,"LINESTRING (6.9021574 51.2228019, 6.9021522 51.2227834, 6.9021565 51.2227648, 6.9021697 51.2227479, 6.9021906 51.2227344, 6.9022171 51.2227256)",,circular,,,
787268050,,,Freiheitstraße,residential,30,False,True,99.098,"LINESTRING (6.9021574 51.2228019, 6.9019672 51.2228427, 6.9007917 51.2230517)",,,,6.4,
"[25017033, 25017034, 41724845]",2,,Bismarckstraße,residential,50,False,False,95.709,"LINESTRING (6.9049841 51.2222896, 6.9049633 51.2223856, 6.9048768 51.22275, 6.9048488 51.2229196, 6.904845 51.2229498, 6.9048334 51.2231443)",yes,,,,
"[25017033, 157030996, 23211069]",2,,Bismarckstraße,residential,50,False,True,187.30299999999997,"LINESTRING (6.9049841 51.2222896, 6.9050064 51.2221754, 6.905013 51.2221456, 6.9050509 51.2219409, 6.9050666 51.2218719, 6.9053023 51.2208446, 6.90534 51.2206655, 6.9053459 51.2206206)",,,,,
787268051,,,Freiheitstraße,residential,30,False,True,65.053,"LINESTRING (6.9049841 51.2222896, 6.9047463 51.2222719, 6.9040846 51.2224043)",,,,,
27801651,,,Gerberstraße,residential,30,False,False,93.47000000000001,"LINESTRING (6.9089327 51.2211319, 6.9088382 51.2212358, 6.9087345 51.2213808, 6.9084573 51.2216905, 6.9083291 51.2218183, 6.90828 51.2218653)",,,,,
37592455,2,,Bongardstraße,residential,30,False,False,60.352000000000004,"LINESTRING (6.9121689 51.2235832, 6.9120571 51.2235809, 6.9119798 51.2235713, 6.9118926 51.2235569, 6.911793 51.2235408, 6.9116765 51.2235181, 6.9113339 51.223447)",,,,,
"[157030987, 157030983]","['2', '3']","['K 21', 'K 7']",Kreuzstraße,secondary,30,False,False,48.054,"LINESTRING (6.9121689 51.2235832, 6.9121856 51.2235515, 6.9122806 51.2233711, 6.9123889 51.2231736)",,,,,
"[10690752, 157030983]","['2', '3']","['K 21', 'K 7']",Kreuzstraße,secondary,30,False,True,101.911,"LINESTRING (6.9121689 51.2235832, 6.912148 51.2236292, 6.9120293 51.2238413, 6.9119904 51.2238984, 6.9117358 51.2242724, 6.9117041 51.2243156, 6.9116716 51.2244417)",,,,,
1178530537,,,,residential,30,False,False,10.688,"LINESTRING (6.9031303 51.224792, 6.9030996 51.2247929, 6.9030701 51.2247878, 6.9030446 51.2247771, 6.9030257 51.2247619, 6.9030154 51.2247438)",,,,,
1178530537,,,,residential,30,False,True,10.354,"LINESTRING (6.9031303 51.224792, 6.9031581 51.2247855, 6.9031815 51.2247739, 6.9031981 51.2247585, 6.9032065 51.2247406, 6.9032058 51.224722)",,,,,
183586343,,,Am Brockerberg,residential,30,False,True,6.498,"LINESTRING (6.9011978 51.2250401, 6.9012831 51.2250164)",,,,,
183586343,,,Am Brockerberg,residential,30,False,False,50.01,"LINESTRING (6.9011978 51.2250401, 6.9010583 51.2250826, 6.9009744 51.2250789, 6.9009342 51.2250402, 6.900953 51.224981, 6.9010636 51.2249571, 6.9011427 51.2249907, 6.9011978 51.2250401)",,,,,
183586343,,,Am Brockerberg,residential,30,False,True,50.00999999999999,"LINESTRING (6.9011978 51.2250401, 6.9011427 51.2249907, 6.9010636 51.2249571, 6.900953 51.224981, 6.9009342 51.2250402, 6.9009744 51.2250789, 6.9010583 51.2250826, 6.9011978 51.2250401)",,,,,
169392954,,,Am Stadtpark,living_street,,False,False,20.896,"LINESTRING (6.9059547 51.2222731, 6.9059205 51.2224598)",,,,,
1115954536,,,Am Stadtpark,living_street,,False,True,26.314,"LINESTRING (6.9059547 51.2222731, 6.9059949 51.2220378)",,,,,
169392954,,,Am Stadtpark,living_street,,False,True,103.00800000000001,"LINESTRING (6.9059547 51.2222731, 6.9065294 51.2223253, 6.9070186 51.2223981, 6.9074035 51.2224553)",,,,,
