osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,width,bridge,access
27824526,False,,,Zum Maidlebach,residential,30,False,157.959,"LINESTRING (7.7263585 47.8836833, 7.7262611 47.8835432, 7.7262122 47.8834296, 7.7262263 47.8833514, 7.7262566 47.8832609, 7.7270035 47.882423)",,,
32130798,False,,,St.-Martin-Allee,residential,30,False,106.744,"LINESTRING (7.7263585 47.8836833, 7.7265389 47.8836317, 7.7277013 47.8833513)",,,
27824526,False,,,Zum Maidlebach,residential,30,True,157.959,"LINESTRING (7.7270035 47.882423, 7.7262566 47.8832609, 7.7262263 47.8833514, 7.7262122 47.8834296, 7.7262611 47.8835432, 7.7263585 47.8836833)",,,
27824527,False,,,Im Hofacker,residential,30,False,120.481,"LINESTRING (7.7270035 47.882423, 7.727153 47.8825062, 7.7274309 47.8827077, 7.727526 47.8827934, 7.7275756 47.8828734, 7.7277013 47.8833513)",,,
27824527,False,,,Im Hofacker,residential,30,True,15.826,"LINESTRING (7.7278951 47.8834093, 7.7277013 47.8833513)",,,
4812089,False,2,L 123,Neumagenstraße,secondary,30,False,173.043,"LINESTRING (7.7278951 47.8834093, 7.7282344 47.8830834, 7.7282585 47.8830611, 7.7282814 47.8830398, 7.7288001 47.8825119, 7.7290704 47.8822368, 7.729188 47.8821172)",,,
4812089,False,2,L 123,Neumagenstraße,secondary,30,True,177.428,"LINESTRING (7.7278951 47.8834093, 7.7276379 47.8836515, 7.7271234 47.8841362, 7.7269424 47.8843088, 7.7265167 47.8847099)",,,
"[927979456, 4812092]",False,2,L 125,Grunerner Straße,tertiary,30,False,255.936,"LINESTRING (7.7271795 47.8791809, 7.7278313 47.8794573, 7.7281151 47.8795669, 7.7290969 47.8799507, 7.7292694 47.8800272, 7.7293774 47.8800795, 7.7297213 47.8802692, 7.7298159 47.8803177, 7.7299996 47.8803774, 7.7300791 47.8804032)",,,
27796290,False,,,Albert-Hugard-Straße,residential,30,True,9.094,"LINESTRING (7.7331798 47.8798229, 7.7332825 47.8797788)",,,
28089234,False,,,Albert-Hugard-Straße,residential,,True,110.131,"LINESTRING (7.7331798 47.8798229, 7.7326994 47.8800823, 7.7321801 47.8803627, 7.7320537 47.8804608)",,,
301645255,False,,,Schladererstraße,residential,30,False,87.036,"LINESTRING (7.7331798 47.8798229, 7.7332659 47.8801336, 7.7334404 47.8805854)",,,
301645255,False,,,Schladererstraße,residential,30,True,190.45200000000003,"LINESTRING (7.7331798 47.8798229, 7.7331247 47.879701, 7.7330783 47.8796059, 7.7330194 47.8794849, 7.7329089 47.8793345, 7.7326588 47.8791016, 7.7324436 47.8789662, 7.7321215 47.8788432, 7.731906 47.8787817, 7.7317119 47.8787622, 7.7314616 47.878772)",,,
283233566,False,,,Auf dem Rempart,residential,30,False,14.965,"LINESTRING (7.7339553 47.881014, 7.7338022 47.880927)",,,
28036723,False,,,Weiherweg,residential,,False,129.273,"LINESTRING (7.7339553 47.881014, 7.7339968 47.8809844, 7.7343665 47.880176, 7.7343965 47.88004, 7.734395 47.8799011)",5,,
283233566,False,,,Auf dem Rempart,residential,30,True,121.687,"LINESTRING (7.7339553 47.881014, 7.7341085 47.8812631, 7.7342994 47.8817622, 7.7344205 47.882061)",,,
28036723,False,,,Weiherweg,residential,,True,129.273,"LINESTRING (7.734395 47.8799011, 7.7343965 47.88004, 7.7343665 47.880176, 7.7339968 47.8809844, 7.7339553 47.881014)",5,,
242599753,False,,,Rudolf-Hugard-Weg,residential,,False,84.14999999999999,"LINESTRING (7.734395 47.8799011, 7.7342141 47.8798691, 7.7332825 47.8797788)",,,
"[27676586, 987116085]",False,,,Im Rondell,residential,,False,56.08800000000001,"LINESTRING (7.7336941 47.884777, 7.734072 47.8847847, 7.7342999 47.8847674, 7.7343957 47.884753, 7.7344411 47.8847461)",,,
27676586,False,,,Im Rondell,residential,,False,9.978,"LINESTRING (7.7344411 47.8847461, 7.7345709 47.8847243)",,,
28581723,False,,,Burghaldenweg,residential,,True,124.693,"LINESTRING (7.7344411 47.8847461, 7.7339431 47.8836756)",,,
"[27676586, 987116085]",False,,,Im Rondell,residential,,True,56.08800000000001,"LINESTRING (7.7344411 47.8847461, 7.7343957 47.884753, 7.7342999 47.8847674, 7.734072 47.8847847, 7.7336941 47.884777)",,,
44782455,False,,,Bötzenstraße,residential,,True,95.11800000000001,"LINESTRING (7.7352197 47.8834271, 7.7353139 47.8835469, 7.7355681 47.8839015, 7.7356529 47.883982, 7.735849 47.8841682)",,,
119289258,False,,,Kaplaneiweg,residential,30,False,100.634,"LINESTRING (7.7352197 47.8834271, 7.7346895 47.883585, 7.734442 47.883652, 7.734215 47.8836789, 7.7340266 47.8836766, 7.7339431 47.8836756)",,,
932024085,False,,,Bötzenstraße,residential,,False,130.571,"LINESTRING (7.7352197 47.8834271, 7.7351169 47.8832609, 7.734943 47.8829127, 7.7347847 47.8826694, 7.7345321 47.8824776, 7.7343865 47.882437)",,,
27647801,False,,,Im Weingarten,residential,,True,268.80300000000005,"LINESTRING (7.7365083 47.8837665, 7.7363981 47.8834327, 7.7362896 47.8831754, 7.736139 47.8829018, 7.7359799 47.8827039, 7.7357426 47.8824448, 7.7354764 47.8821862, 7.7349233 47.8817517, 7.7347882 47.8817048)",,,
28581724,False,,,Am Strenzleweg,residential,,False,68.841,"LINESTRING (7.7365015 47.8824395, 7.7364752 47.8825252, 7.7365032 47.8827279, 7.7366197 47.8830465)",,,
"[27796241, 28581725]",False,,,"['Am Strenzleweg', 'Alois-Schnorr-Straße']",residential,,"[False, True]",213.437,"LINESTRING (7.7365015 47.8824395, 7.7371247 47.8827839, 7.7373238 47.8829255, 7.7375863 47.8831174, 7.7384983 47.8838085)",,,
"[27796250, 28581725, 28581726]",False,,,Am Strenzleweg,residential,,True,157.829,"LINESTRING (7.7365015 47.8824395, 7.7359948 47.8821048, 7.735865 47.8820017, 7.7357325 47.8818632, 7.7353694 47.8816346, 7.7350271 47.8814279)",4,,
28581724,False,,,Am Strenzleweg,residential,,True,68.841,"LINESTRING (7.7366197 47.8830465, 7.7365032 47.8827279, 7.7364752 47.8825252, 7.7365015 47.8824395)",,,
27796248,False,,,Burgblick,residential,,True,51.794,"LINESTRING (7.737482 47.8844077, 7.7377956 47.884266, 7.7380026 47.8841055)",,,
27796248,False,,,Burgblick,residential,,False,51.794,"LINESTRING (7.7380026 47.8841055, 7.7377956 47.884266, 7.737482 47.8844077)",,,
27796248,False,,,Burgblick,residential,,True,49.573,"LINESTRING (7.7380026 47.8841055, 7.7381806 47.8840026, 7.7384983 47.8838085)",,,
28581727,False,,,Burgblick,residential,,False,41.516,"LINESTRING (7.7380026 47.8841055, 7.7376553 47.8839023, 7.7375613 47.8838898)",4,,
28581727,False,,,Burgblick,residential,,True,41.516,"LINESTRING (7.7375613 47.8838898, 7.7376553 47.8839023, 7.7380026 47.8841055)",4,,
27796290,False,,,Albert-Hugard-Straße,residential,30,False,9.094,"LINESTRING (7.7332825 47.8797788, 7.7331798 47.8798229)",,,
242599753,False,,,Rudolf-Hugard-Weg,residential,,True,84.14999999999999,"LINESTRING (7.7332825 47.8797788, 7.7342141 47.8798691, 7.734395 47.8799011)",,,
28089234,False,,,Albert-Hugard-Straße,residential,,False,110.131,"LINESTRING (7.7320537 47.8804608, 7.7321801 47.8803627, 7.7326994 47.8800823, 7.7331798 47.8798229)",,,
28089234,False,,,Albert-Hugard-Straße,residential,,True,31.774,"LINESTRING (7.7320537 47.8804608, 7.7319288 47.8805572, 7.7317456 47.8806566)",,,
301645256,False,,,Auf dem Rempart,residential,30,True,105.46300000000001,"LINESTRING (7.7320537 47.8804608, 7.7321823 47.880505, 7.7327622 47.8805241, 7.732999 47.8805383, 7.7333397 47.8805923, 7.7334404 47.8805854)",,,
398825639,False,,,Krozinger Straße,unclassified,40,True,54.617000000000004,"LINESTRING (7.7287455 47.8875403, 7.7287785 47.8874813, 7.7289055 47.8872337, 7.7289874 47.8870767)",,,
44782455,False,,,Bötzenstraße,residential,,True,36.743,"LINESTRING (7.7371558 47.8848845, 7.7376443 47.8849277)",,,
27796231,False,,,Prof. Kurt Lehmann Weg,residential,,True,105.44500000000001,"LINESTRING (7.7371558 47.8848845, 7.7372982 47.8850865, 7.7374008 47.8852122, 7.7375196 47.8853544, 7.7376115 47.8854631, 7.737705 47.8855769, 7.7378489 47.8857091)",,,
44782455,False,,,Bötzenstraße,residential,,False,126.12,"LINESTRING (7.7371558 47.8848845, 7.7370654 47.8848562, 7.7367407 47.8846832, 7.7362134 47.8843829, 7.735849 47.8841682)",,,
27676656,False,,,Burgweg,residential,,False,69.678,"LINESTRING (7.735542 47.8851085, 7.7354557 47.8849238, 7.7352567 47.8845118)",,,destination
131344835,False,,,Im Rondell,residential,,True,41.495000000000005,"LINESTRING (7.7344683 47.8850889, 7.7345093 47.8849495, 7.7345285 47.8848746, 7.7345739 47.8847794, 7.7345709 47.8847243)",,,
"[162285888, 27647808, 27314076]",False,,,Im Grün,"['living_street', 'residential']","['5', '30']",False,230.47700000000003,"LINESTRING (7.7304454 47.8812632, 7.7301018 47.8817458, 7.7299464 47.8821283, 7.7298959 47.8821942, 7.7295299 47.8826375, 7.72942 47.8827453, 7.7291608 47.8829871, 7.7290573 47.8830997)",,,
27796242,False,,,Akazienweg,residential,,True,175.203,"LINESTRING (7.738036 47.8823187, 7.7381943 47.8826058, 7.7382896 47.8827207, 7.7388435 47.8832099, 7.7393923 47.8835826)",,,
27796241,False,,,Alois-Schnorr-Straße,residential,,False,38.251999999999995,"LINESTRING (7.7392271 47.8841775, 7.7389632 47.8840936, 7.7388689 47.8840615, 7.7387912 47.8840045)",,,
27796241,False,,,Alois-Schnorr-Straße,residential,,False,30.855,"LINESTRING (7.7387912 47.8840045, 7.7384983 47.8838085)",,,
987117361,False,,,Schuppengasse,residential,,False,64.885,"LINESTRING (7.7387912 47.8840045, 7.7393923 47.8835826)",,,
27796237,False,,,Alois-Schnorr-Straße,residential,,True,135.597,"LINESTRING (7.7387912 47.8840045, 7.7387698 47.8840849, 7.7386735 47.8842112, 7.7380725 47.8846621, 7.7376443 47.8849277)",,,
27796241,False,,,Alois-Schnorr-Straße,residential,,True,38.251999999999995,"LINESTRING (7.7387912 47.8840045, 7.7388689 47.8840615, 7.7389632 47.8840936, 7.7392271 47.8841775)",,,
27647802,False,,,Mannwerk,residential,,True,102.437,"LINESTRING (7.7352558 47.8805432, 7.7351266 47.8806837, 7.7350284 47.8808837, 7.7350209 47.8811894, 7.7350265 47.8812637, 7.735042 47.8813535, 7.7350271 47.8814279)",,,
27314071,False,,,Grünmatten,residential,30,False,101.82300000000001,"LINESTRING (7.7265421 47.8852449, 7.7270285 47.8854085, 7.7277586 47.8856608)",,,
243299053,False,,,Rathausgasse,living_street,30,True,76.184,"LINESTRING (7.7325031 47.8817515, 7.7322006 47.8821241, 7.7321169 47.8821868, 7.7320074 47.8821922, 7.7318609 47.882161)",,,
283233565,False,,,Auf dem Rempart,residential,30,True,8.809,"LINESTRING (7.734408 47.8823591, 7.7343865 47.882437)",,,
283233566,False,,,Auf dem Rempart,residential,30,False,33.16,"LINESTRING (7.734408 47.8823591, 7.7344205 47.882061)",,,
27510425,True,,,St.-Johannesgasse,residential,,False,140.256,"LINESTRING (7.734408 47.8823591, 7.7343086 47.8823442, 7.7340579 47.8822733, 7.7339868 47.8822418, 7.7339316 47.8821966, 7.7338977 47.8821229, 7.7338439 47.8820368, 7.7337679 47.8819438, 7.7336456 47.8818147, 7.7334792 47.8816834, 7.733425 47.8816406, 7.7332995 47.8815416, 7.7331764 47.8814734)",,,
27314076,False,,,Im Grün,residential,30,False,187.64600000000002,"LINESTRING (7.7290573 47.8830997, 7.728936 47.8832611, 7.7288598 47.8834095, 7.7288104 47.8835679, 7.7287844 47.8837171, 7.7287817 47.8838475, 7.7288101 47.8840482, 7.7289492 47.8847478)",,,
"[27647808, 162285888, 27314076]",False,,,Im Grün,"['residential', 'living_street']","['5', '30']",True,230.47699999999998,"LINESTRING (7.7290573 47.8830997, 7.7291608 47.8829871, 7.72942 47.8827453, 7.7295299 47.8826375, 7.7298959 47.8821942, 7.7299464 47.8821283, 7.7301018 47.8817458, 7.7304454 47.8812632)",,,
243413538,False,1,,Im Grün,residential,,False,78.942,"LINESTRING (7.7290573 47.8830997, 7.7292114 47.8831673, 7.7293085 47.8832554, 7.7293713 47.8833677, 7.7293884 47.8834558, 7.7293834 47.8835235, 7.7293522 47.8836053, 7.729282 47.8837112)",,,
243413538,False,1,,Im Grün,residential,,True,78.942,"LINESTRING (7.729282 47.8837112, 7.7293522 47.8836053, 7.7293834 47.8835235, 7.7293884 47.8834558, 7.7293713 47.8833677, 7.7293085 47.8832554, 7.7292114 47.8831673, 7.7290573 47.8830997)",,,
27314065,False,,,Bahnhofstraße,residential,30,False,11.012,"LINESTRING (7.7289492 47.8847478, 7.728811 47.8847827)",,,
27314065,False,,,Bahnhofstraße,residential,30,True,110.642,"LINESTRING (7.7289492 47.8847478, 7.7294867 47.8846388, 7.7299894 47.8845104, 7.7301894 47.8844679, 7.7303614 47.8844875)",,,
27314076,False,,,Im Grün,residential,30,True,187.64600000000002,"LINESTRING (7.7289492 47.8847478, 7.7288101 47.8840482, 7.7287817 47.8838475, 7.7287844 47.8837171, 7.7288104 47.8835679, 7.7288598 47.8834095, 7.728936 47.8832611, 7.7290573 47.8830997)",,,
27676586,False,,,Im Rondell,residential,,True,9.978,"LINESTRING (7.7345709 47.8847243, 7.7344411 47.8847461)",,,
27676586,False,,,Im Rondell,residential,,False,56.565,"LINESTRING (7.7345709 47.8847243, 7.7348607 47.8846592, 7.7352567 47.8845118)",,,
131344835,False,,,Im Rondell,residential,,False,41.495000000000005,"LINESTRING (7.7345709 47.8847243, 7.7345739 47.8847794, 7.7345285 47.8848746, 7.7345093 47.8849495, 7.7344683 47.8850889)",,,
"[97464168, 33473243]",False,,,Hauptstraße,living_street,,False,104.82100000000001,"LINESTRING (7.7313194 47.8815063, 7.7314386 47.8815418, 7.7314408 47.8815922, 7.731382 47.8816811, 7.7310692 47.8822805, 7.731084 47.8823523)",5.7,,
97464168,False,,,Hauptstraße,living_street,,True,46.416000000000004,"LINESTRING (7.7313194 47.8815063, 7.7312695 47.8814914, 7.7307456 47.8813446)",,,
"[27471824, 1232381363]",False,,,Freihofgasse,living_street,,"[False, True]",90.838,"LINESTRING (7.7313194 47.8815063, 7.7313705 47.881384, 7.7315204 47.8811331, 7.7315842 47.8810785, 7.7316866 47.8810386, 7.7319255 47.8809485, 7.7320462 47.8809166)",,,
