osmid,highway,oneway,reversed,length,geometry,lanes,junction,name
120738097,tertiary,False,True,15.518,"LINESTRING (85.8948281 26.1563143, 85.8946732 26.1563023)",,,
120738097,tertiary,False,False,123.231,"LINESTRING (85.8948281 26.1563143, 85.8951452 26.1564176, 85.8955617 26.1565709, 85.8959315 26.1567966)",,,
461613493,residential,False,True,84.955,"LINESTRING (85.8948281 26.1563143, 85.8948885 26.1561977, 85.8949877 26.15607, 85.8950856 26.1559688, 85.8953941 26.1557618)",,,
120738048,primary,False,False,30.027,"LINESTRING (85.8986824 26.1568973, 85.8986602 26.1571666)",2,,
120738048,primary,False,True,221.19099999999997,"LINESTRING (85.8986824 26.1568973, 85.8987936 26.156011, 85.8987899 26.1555514, 85.8987199 26.1550114, 85.8987066 26.1549181)",2,,
461613880,tertiary,False,False,192.23699999999997,"LINESTRING (85.8986824 26.1568973, 85.8995755 26.1570149, 85.9000555 26.1570607, 85.9001805 26.1570597, 85.9005962 26.1570566)",,,
120738048,primary,False,False,46.817,"LINESTRING (85.8986211 26.1573939, 85.8986152 26.1578149)",2,,
120738048,primary,False,True,25.574,"LINESTRING (85.8986211 26.1573939, 85.8986602 26.1571666)",2,,
120738097,tertiary,False,True,171.195,"LINESTRING (85.8986211 26.1573939, 85.8977645 26.157337, 85.8974123 26.1573032, 85.8969145 26.1572443)",,,
120738048,primary,False,False,69.366,"LINESTRING (85.8986152 26.1578149, 85.8985795 26.1584379)",2,,
120738048,primary,False,True,46.817,"LINESTRING (85.8986152 26.1578149, 85.8986211 26.1573939)",2,,
991157947,residential,False,True,51.111,"LINESTRING (85.8986152 26.1578149, 85.8981031 26.1578155)",,,
120738048,primary,False,True,70.327,"LINESTRING (85.898597 26.1598402, 85.8985808 26.1592079)",2,,
461613491,tertiary,False,False,53.689,"LINESTRING (85.898597 26.1598402, 85.8986714 26.1603184)",,,
461613489,primary,False,False,55.676,"LINESTRING (85.898597 26.1598402, 85.8983553 26.1599617, 85.8980874 26.1600373)",2,,
738332815,unclassified,False,False,162.52,"LINESTRING (85.898597 26.1598402, 85.8988595 26.1595331, 85.8991599 26.1591841, 85.8993071 26.1590044, 85.8995781 26.1586738)",,,
120738074,primary,True,False,30.806,"LINESTRING (85.8973847 26.1599095, 85.897302 26.1599219, 85.8972565 26.159951, 85.8972369 26.1599694, 85.8972219 26.1599887, 85.8972057 26.1600206, 85.8971979 26.1600512, 85.8971972 26.1600874)",,roundabout,
680291772,residential,False,True,125.36099999999999,"LINESTRING (85.8973847 26.1599095, 85.8973038 26.1594826, 85.8971579 26.1588007)",,,
461613486,primary,False,False,52.884,"LINESTRING (85.8980874 26.1600373, 85.8975586 26.1600676)",2,,
461613489,primary,False,True,55.676,"LINESTRING (85.8980874 26.1600373, 85.8983553 26.1599617, 85.898597 26.1598402)",2,,
461613490,tertiary,False,False,66.59400000000001,"LINESTRING (85.8980874 26.1600373, 85.8983702 26.1601394, 85.898476 26.1601885, 85.8985804 26.160253, 85.8986714 26.1603184)",,,
461613486,primary,False,True,52.884,"LINESTRING (85.8975586 26.1600676, 85.8980874 26.1600373)",2,,
120738074,primary,True,False,27.096999999999998,"LINESTRING (85.8975586 26.1600676, 85.8975419 26.1600035, 85.8975166 26.1599677, 85.8974835 26.1599401, 85.8974653 26.1599297, 85.8974424 26.1599201, 85.8973847 26.1599095)",,roundabout,
120738075,tertiary,False,False,34.733,"LINESTRING (85.8971972 26.1600874, 85.8968497 26.1601043)",,,
120738074,primary,True,False,25.767,"LINESTRING (85.8971972 26.1600874, 85.8972125 26.1601388, 85.897241 26.1601787, 85.8972855 26.160212, 85.8973039 26.1602204, 85.8973696 26.1602344)",,roundabout,
120738074,primary,True,False,29.528000000000002,"LINESTRING (85.8973696 26.1602344, 85.8974155 26.1602304, 85.8974426 26.1602237, 85.8974894 26.1601998, 85.8975289 26.1601613, 85.897542 26.1601401, 85.8975586 26.1600676)",,roundabout,
120738048,primary,False,False,60.829,"LINESTRING (85.8985667 26.158661, 85.8985808 26.1592079)",2,,
120738048,primary,False,True,24.84,"LINESTRING (85.8985667 26.158661, 85.8985795 26.1584379)",2,,
1237989929,secondary,False,True,100.954,"LINESTRING (85.8985667 26.158661, 85.8995781 26.1586738)",2,,
1237989929,secondary,False,False,26.29,"LINESTRING (85.8998403 26.1586964, 85.8995781 26.1586738)",2,,
680291788,residential,False,False,203.231,"LINESTRING (85.8998403 26.1586964, 85.8999659 26.1586063, 85.9000665 26.1585461, 85.9001966 26.1585076, 85.9003991 26.1584859, 85.9006512 26.1584859, 85.9017912 26.1586858)",,,
1237989929,secondary,False,True,108.80799999999999,"LINESTRING (85.8998403 26.1586964, 85.900669 26.1589456, 85.9008041 26.1589818, 85.9008685 26.1590167)",2,,
461613487,tertiary,False,True,3.558,"LINESTRING (85.901311 26.1527716, 85.9012754 26.15277)",,,tertiary road
461613487,tertiary,False,False,89.24900000000001,"LINESTRING (85.901311 26.1527716, 85.9014147 26.1527944, 85.9015265 26.1528698, 85.9019684 26.1532947)",,,tertiary road
461613495,tertiary,False,True,29.322,"LINESTRING (85.9026742 26.1532864, 85.9023808 26.1532997)",,,
738304317,residential,False,True,61.358,"LINESTRING (85.9026742 26.1532864, 85.9027165 26.1538369)",,,
461613495,tertiary,False,False,109.24199999999999,"LINESTRING (85.9026742 26.1532864, 85.9031134 26.1531658, 85.9034107 26.1531044, 85.9037366 26.1530571)",,,
461613495,tertiary,False,False,11.233,"LINESTRING (85.9019684 26.1532947, 85.902079 26.1533134)",,,
461613487,tertiary,False,True,89.24900000000001,"LINESTRING (85.9019684 26.1532947, 85.9015265 26.1528698, 85.9014147 26.1527944, 85.901311 26.1527716)",,,tertiary road
