osmid,highway,oneway,reversed,length,ref,geometry,lanes,name,maxspeed
638593131,tertiary,False,False,7.281,,"LINESTRING (75.8846764 30.5347973, 75.8847474 30.5348207)",,,
323223538,primary,True,False,182.48700000000002,SH11,"LINESTRING (75.8846764 30.5347973, 75.8840157 30.535802, 75.8837413 30.5362272)",,,
397749907,tertiary,False,False,18.165,,"LINESTRING (75.8760253 30.5320102, 75.8761445 30.5320478, 75.8762062 30.5320575)",,,
397749907,tertiary,False,True,31.663,,"LINESTRING (75.8760253 30.5320102, 75.8759236 30.5319731, 75.8757984 30.531908, 75.87574 30.531869)",,,
638592973,tertiary,False,False,36.059,,"LINESTRING (75.8760253 30.5320102, 75.8759256 30.5322136, 75.8759119 30.5322644, 75.8759198 30.5323153)",,,
397749907,tertiary,False,False,309.71999999999997,,"LINESTRING (75.8771418 30.5321933, 75.8771971 30.5322195, 75.8772589 30.5322434, 75.877318 30.5322563, 75.8774312 30.5322631, 75.8778381 30.5322796, 75.8779327 30.5322968, 75.8780201 30.5323233, 75.8781227 30.5323659, 75.878384 30.5325267, 75.8789122 30.5328474, 75.8789813 30.5328799, 75.8790465 30.5329009, 75.879137 30.5329172, 75.8792335 30.5329395, 75.8793463 30.5329757, 75.8794509 30.5330185, 75.879533 30.5330593, 75.8796404 30.5331188, 75.8797725 30.5332084, 75.8798504 30.5332638, 75.8799146 30.5333121, 75.8799563 30.5333873)",,,
397749907,tertiary,False,True,91.139,,"LINESTRING (75.8771418 30.5321933, 75.8770239 30.532156, 75.8769412 30.5321412, 75.8762854 30.5320699, 75.8762062 30.5320575)",,,
638593003,residential,False,False,116.529,,"LINESTRING (75.8771418 30.5321933, 75.8773037 30.5318852, 75.8773489 30.5317708, 75.8774043 30.5316321, 75.8774425 30.5315079, 75.8775285 30.531203)",,,
638592954,residential,False,True,33.749,,"LINESTRING (75.8799563 30.5333873, 75.8796182 30.5333018)",,,
1113517489,residential,False,False,127.402,,"LINESTRING (75.8799563 30.5333873, 75.8812486 30.5336589)",,,
397749907,tertiary,False,False,180.956,,"LINESTRING (75.8799563 30.5333873, 75.8799326 30.5335245, 75.8799359 30.5335818, 75.8799536 30.533639, 75.8802091 30.5341244, 75.880554 30.5349092)",,,
397749907,tertiary,False,True,309.71999999999997,,"LINESTRING (75.8799563 30.5333873, 75.8799146 30.5333121, 75.8798504 30.5332638, 75.8797725 30.5332084, 75.8796404 30.5331188, 75.879533 30.5330593, 75.8794509 30.5330185, 75.8793463 30.5329757, 75.8792335 30.5329395, 75.879137 30.5329172, 75.8790465 30.5329009, 75.8789813 30.5328799, 75.8789122 30.5328474, 75.878384 30.5325267, 75.8781227 30.5323659, 75.8780201 30.5323233, 75.8779327 30.5322968, 75.8778381 30.5322796, 75.8774312 30.5322631, 75.877318 30.5322563, 75.8772589 30.5322434, 75.8771971 30.5322195, 75.8771418 30.5321933)",,,
638593053,residential,False,True,53.755,,"LINESTRING (75.8799563 30.5333873, 75.8801082 30.5330701, 75.8801327 30.5330021, 75.8801463 30.532934)",,,
397749907,tertiary,False,False,51.496,,"LINESTRING (75.880554 30.5349092, 75.880688 30.5353577)",,,
397749907,tertiary,False,True,180.956,,"LINESTRING (75.880554 30.5349092, 75.8802091 30.5341244, 75.8799536 30.533639, 75.8799359 30.5335818, 75.8799326 30.5335245, 75.8799563 30.5333873)",,,
638593144,unclassified,False,True,157.26800000000003,,"LINESTRING (75.880554 30.5349092, 75.8806841 30.5347542, 75.880988 30.5343522, 75.8814549 30.533727)",,,
397749907,tertiary,False,False,71.742,,"LINESTRING (75.8808893 30.5362658, 75.880832 30.5369091)",,,
638592946,residential,False,False,41.935,,"LINESTRING (75.8808893 30.5362658, 75.8804635 30.5363537)",,,
397749907,tertiary,False,True,103.083,,"LINESTRING (75.8808893 30.5362658, 75.8808877 30.5361701, 75.8808758 30.5360656, 75.8807393 30.53552, 75.880688 30.5353577)",,,
397749907,tertiary,False,True,71.742,,"LINESTRING (75.880832 30.5369091, 75.8808893 30.5362658)",,,
397749911,tertiary,False,True,66.487,,"LINESTRING (75.880832 30.5369091, 75.8808538 30.5370108, 75.8808786 30.5371263, 75.8809009 30.5372584, 75.8809172 30.5374089, 75.8809179 30.5375013)",,,
397749912,tertiary,False,False,68.973,,"LINESTRING (75.880832 30.5369091, 75.8807821 30.5371348, 75.8807509 30.5373103, 75.8807326 30.5375227)",,,
1113538533,residential,False,True,17.905,,"LINESTRING (75.8807326 30.5375227, 75.8809179 30.5375013)",,,
397749912,tertiary,False,True,68.973,,"LINESTRING (75.8807326 30.5375227, 75.8807509 30.5373103, 75.8807821 30.5371348, 75.880832 30.5369091)",,,
638592952,residential,False,False,36.842,,"LINESTRING (75.8774481 30.5355445, 75.8776072 30.5355218, 75.8777608 30.5354947, 75.8778261 30.5354833)",,,
638592952,residential,False,True,111.608,,"LINESTRING (75.8774481 30.5355445, 75.8772884 30.5355748, 75.8764506 30.5357732, 75.8763857 30.5357927, 75.8763299 30.53582)",,,
1113540009,residential,False,True,135.22899999999998,,"LINESTRING (75.8774481 30.5355445, 75.8772965 30.535157, 75.8772407 30.5350369, 75.8771763 30.5349278, 75.8770991 30.5348225, 75.8768093 30.5344712)",,,
638592950,residential,False,False,97.074,,"LINESTRING (75.8763331 30.5349561, 75.8763086 30.5349916, 75.8762921 30.535029, 75.876293 30.5350896, 75.8763299 30.53582)",,,
638592950,residential,False,True,34.872,,"LINESTRING (75.8763331 30.5349561, 75.8763446 30.5349395, 75.8763576 30.5349138, 75.8763613 30.534882, 75.8763435 30.534808, 75.876339 30.5347798, 75.8763483 30.5347525, 75.876378 30.5347252, 75.8764406 30.53469)",,,
638592950,residential,False,False,37.999,,"LINESTRING (75.8767726 30.5345029, 75.8764406 30.53469)",,,
