osmid,lanes,highway,oneway,reversed,length,geometry,name,junction
26775317,,primary,False,False,120.608,"LINESTRING (92.7424689 11.665932, 92.7426057 11.6658146, 92.742815 11.6656751, 92.7429678 11.6655129, 92.743188 11.6651318)",RTG Road,
26775317,,primary,False,True,86.32900000000001,"LINESTRING (92.7424689 11.665932, 92.7423653 11.6661529, 92.7420047 11.6665525)",RTG Road,
26775527,,residential,False,True,236.63799999999998,"LINESTRING (92.7424689 11.665932, 92.742401 11.6657819, 92.74169 11.66549, 92.741034 11.6644659)",Kamaraj Road,
26775658,,tertiary,False,True,107.85,"LINESTRING (92.7424689 11.665932, 92.7425442 11.66608, 92.7426407 11.6661417, 92.7427319 11.6662389, 92.7430136 11.6665646, 92.7431351 11.6666237)",Kamaraj Road,
26775702,1,secondary,False,True,98.056,"LINESTRING (92.737971 11.6675671, 92.7379129 11.6684471)",,
26775290,,residential,False,True,227.31,"LINESTRING (92.737971 11.6675671, 92.7393897 11.6680645, 92.73974 11.66825, 92.7398466 11.6683948)",,
26775702,1,secondary,False,False,66.036,"LINESTRING (92.737971 11.6675671, 92.7380361 11.6674534, 92.7382624 11.6670463)",,
26775290,,residential,False,False,227.31,"LINESTRING (92.7398466 11.6683948, 92.73974 11.66825, 92.7393897 11.6680645, 92.737971 11.6675671)",,
26775310,,residential,False,False,305.63199999999995,"LINESTRING (92.7398466 11.6683948, 92.74013 11.6680856, 92.7402577 11.6677905, 92.7407249 11.6665637, 92.7407273 11.6663728, 92.7408173 11.6658681)",,
26775677,,primary,False,False,87.79,"LINESTRING (92.7408173 11.6658681, 92.7401574 11.6654146)",,
26775310,,residential,False,True,305.632,"LINESTRING (92.7408173 11.6658681, 92.7407273 11.6663728, 92.7407249 11.6665637, 92.7402577 11.6677905, 92.74013 11.6680856, 92.7398466 11.6683948)",,
26775677,,primary,False,True,150.637,"LINESTRING (92.7408173 11.6658681, 92.7417944 11.6664825, 92.7420047 11.6665525)",,
26775320,,residential,False,False,232.29799999999997,"LINESTRING (92.73888 11.66701, 92.7391897 11.666252, 92.739384 11.6660977, 92.7395471 11.6659099, 92.7396736 11.6658249, 92.7398944 11.6656846, 92.7401574 11.6654146)",,
26775677,,primary,False,True,87.79,"LINESTRING (92.7401574 11.6654146, 92.7408173 11.6658681)",,
26775320,,residential,False,True,232.298,"LINESTRING (92.7401574 11.6654146, 92.7398944 11.6656846, 92.7396736 11.6658249, 92.7395471 11.6659099, 92.739384 11.6660977, 92.7391897 11.666252, 92.73888 11.66701)",,
266258302,,primary,True,False,33.915,"LINESTRING (92.7401574 11.6654146, 92.740099 11.6652761, 92.7400105 11.6651474)",,
26775341,,residential,False,False,190.243,"LINESTRING (92.7382624 11.6670463, 92.7367492 11.6661913)",,
26775702,1,secondary,False,False,222.796,"LINESTRING (92.7382624 11.6670463, 92.73845 11.66679, 92.7393395 11.6653438)",,
26775702,1,secondary,False,True,66.036,"LINESTRING (92.7382624 11.6670463, 92.7380361 11.6674534, 92.737971 11.6675671)",,
26775341,,residential,False,True,190.243,"LINESTRING (92.7367492 11.6661913, 92.7382624 11.6670463)",,
26775359,,residential,False,False,101.34,"LINESTRING (92.7367492 11.6661913, 92.7361566 11.666894)",,
26775341,,residential,False,False,265.24399999999997,"LINESTRING (92.7367492 11.6661913, 92.73658 11.66596, 92.7346751 11.6649939)",,
26775341,,residential,False,True,7.146,"LINESTRING (92.7346168 11.6649644, 92.7346751 11.6649939)",,
26775301,,residential,False,False,19.427,"LINESTRING (92.7377996 11.6629365, 92.7379558 11.6628521)",,
26775404,,residential,False,True,336.55800000000005,"LINESTRING (92.7377996 11.6629365, 92.7377229 11.6629444, 92.7375915 11.6629194, 92.7373112 11.6628629, 92.7370081 11.662771, 92.7366594 11.6626423, 92.7363375 11.6625372, 92.7359942 11.6623875, 92.7358225 11.6623638, 92.7355329 11.6623743, 92.7352579 11.6624545, 92.7348958 11.6625674, 92.7348378 11.6625721)",,
266258305,,secondary,False,False,262.918,"LINESTRING (92.7377996 11.6629365, 92.73744 11.66265, 92.7371863 11.6623746, 92.7370827 11.6622101, 92.737002 11.6620002, 92.7369694 11.6617144, 92.73682 11.66109, 92.7367075 11.6609314)",VIP Road,
266258305,,secondary,False,True,352.39799999999997,"LINESTRING (92.7377996 11.6629365, 92.738 11.66315, 92.7383426 11.6636983, 92.7384323 11.6637861, 92.7385277 11.6638533, 92.7387909 11.6639588, 92.7390479 11.6641054, 92.7392063 11.6642789, 92.7393055 11.6643393, 92.7394411 11.6643836, 92.7396462 11.6643892, 92.7397803 11.6643787, 92.7398817 11.664356, 92.7399841 11.66425, 92.7400324 11.6641501, 92.7401611 11.6639352)",VIP Road,
26775454,,residential,False,False,89.955,"LINESTRING (92.7362737 11.665057, 92.7367094 11.6643697)",,
26775454,,residential,False,True,89.955,"LINESTRING (92.7367094 11.6643697, 92.7362737 11.665057)",,
266258297,,primary,False,False,99.105,"LINESTRING (92.7367094 11.6643697, 92.7359541 11.6638725)",,
26775454,,residential,False,False,246.49099999999999,"LINESTRING (92.7367094 11.6643697, 92.7369392 11.6636547, 92.7360938 11.6632888, 92.7357431 11.6637336)",,
266258297,,primary,False,True,285.538,"LINESTRING (92.7367094 11.6643697, 92.73703 11.6646, 92.7374252 11.6648414, 92.7381428 11.6649783, 92.7386271 11.6649301, 92.7391672 11.6649031)",,
266258297,,primary,False,True,27.686,"LINESTRING (92.7357431 11.6637336, 92.7359541 11.6638725)",,
26775454,,residential,False,True,246.491,"LINESTRING (92.7357431 11.6637336, 92.7360938 11.6632888, 92.7369392 11.6636547, 92.7367094 11.6643697)",,
26775504,,residential,False,True,175.06,"LINESTRING (92.7424483 11.6637175, 92.741034 11.6644659)",,
26805174,1,primary,False,False,212.368,"LINESTRING (92.7345306 11.6688937, 92.7347371 11.6689646, 92.7350054 11.6690145, 92.7352441 11.669004, 92.7356652 11.6689699, 92.7361694 11.668765, 92.7363938 11.6686551)",MG Road,
26805174,1,primary,False,True,18.407,"LINESTRING (92.736545 11.6685811, 92.7363938 11.6686551)",MG Road,
26775809,,residential,False,False,112.40899999999999,"LINESTRING (92.736545 11.6685811, 92.7362 11.66793, 92.73594 11.66782)",,
26805174,1,primary,False,False,151.35899999999998,"LINESTRING (92.736545 11.6685811, 92.7369124 11.6684734, 92.7372772 11.6684156, 92.7376473 11.6684235, 92.7379129 11.6684471)",MG Road,
26775809,,residential,False,True,112.40899999999999,"LINESTRING (92.73594 11.66782, 92.7362 11.66793, 92.736545 11.6685811)",,
26775301,,residential,False,True,62.975,"LINESTRING (92.738276 11.6623805, 92.7379558 11.6628521)",,
26775301,,residential,False,False,62.975,"LINESTRING (92.7379558 11.6628521, 92.738276 11.6623805)",,
26775301,,residential,False,True,19.427,"LINESTRING (92.7379558 11.6628521, 92.7377996 11.6629365)",,
26775305,,residential,False,False,153.14299999999997,"LINESTRING (92.7379558 11.6628521, 92.7377993 11.6626751, 92.7376974 11.6625411, 92.7375928 11.6624229, 92.7375204 11.6623271, 92.737464 11.6622351, 92.7374721 11.6621681, 92.7374922 11.6621117, 92.7376317 11.6620933, 92.7377873 11.6620893, 92.7378315 11.6620289, 92.7378892 11.6619448)",,
26775305,,residential,False,True,300.398,"LINESTRING (92.7379558 11.6628521, 92.7381974 11.6631721, 92.7384737 11.6634374, 92.7393615 11.6639286, 92.7394608 11.663947, 92.7401018 11.663792, 92.7401608 11.6638183, 92.7401611 11.6639352)",,
26775305,,residential,False,True,153.143,"LINESTRING (92.7378892 11.6619448, 92.7378315 11.6620289, 92.7377873 11.6620893, 92.7376317 11.6620933, 92.7374922 11.6621117, 92.7374721 11.6621681, 92.737464 11.6622351, 92.7375204 11.6623271, 92.7375928 11.6624229, 92.7376974 11.6625411, 92.7377993 11.6626751, 92.7379558 11.6628521)",,
26775614,,tertiary,False,True,19.853,"LINESTRING (92.7422343 11.6674324, 92.7423597 11.6673028)",,
26775677,,primary,False,False,100.985,"LINESTRING (92.7422343 11.6674324, 92.7420047 11.6665525)",,
26775305,,residential,False,False,300.39799999999997,"LINESTRING (92.7401611 11.6639352, 92.7401608 11.6638183, 92.7401018 11.663792, 92.7394608 11.663947, 92.7393615 11.6639286, 92.7384737 11.6634374, 92.7381974 11.6631721, 92.7379558 11.6628521)",,
266258305,,secondary,False,False,352.398,"LINESTRING (92.7401611 11.6639352, 92.7400324 11.6641501, 92.7399841 11.66425, 92.7398817 11.664356, 92.7397803 11.6643787, 92.7396462 11.6643892, 92.7394411 11.6643836, 92.7393055 11.6643393, 92.7392063 11.6642789, 92.7390479 11.6641054, 92.7387909 11.6639588, 92.7385277 11.6638533, 92.7384323 11.6637861, 92.7383426 11.6636983, 92.738 11.66315, 92.7377996 11.6629365)",VIP Road,
266258305,,secondary,False,True,139.285,"LINESTRING (92.7401611 11.6639352, 92.7402984 11.6638416, 92.7404566 11.6637955, 92.7406212 11.6638321, 92.7407328 11.6639159, 92.741034 11.6644659)",VIP Road,
266258305,,secondary,False,True,262.918,"LINESTRING (92.7367075 11.6609314, 92.73682 11.66109, 92.7369694 11.6617144, 92.737002 11.6620002, 92.7370827 11.6622101, 92.7371863 11.6623746, 92.73744 11.66265, 92.7377996 11.6629365)",VIP Road,
266258301,,primary,True,False,9.472,"LINESTRING (92.7396512 11.6650056, 92.7396308 11.6649854, 92.7396062 11.6649704, 92.7395787 11.6649614)",,roundabout
266258300,,secondary,True,False,32.028,"LINESTRING (92.7400105 11.6651474, 92.7402076 11.6650437, 92.7402649 11.6650037)",,
266258302,,primary,True,False,20.567999999999998,"LINESTRING (92.7400105 11.6651474, 92.7399507 11.6650811, 92.739863 11.6650371)",,
266258301,,primary,True,False,4.049,"LINESTRING (92.7394282 11.6650831, 92.7394344 11.665119)",,roundabout
266258300,,secondary,True,False,18.308999999999997,"LINESTRING (92.7398513 11.6651982, 92.7399096 11.6651871, 92.7400105 11.6651474)",,
266258303,,primary,True,False,41.248,"LINESTRING (92.7398513 11.6651982, 92.7399193 11.6652314, 92.7400561 11.6653365, 92.7401574 11.6654146)",,
26775614,,tertiary,False,False,65.941,"LINESTRING (92.7431351 11.6666237, 92.7430642 11.6667714, 92.7428778 11.6669337, 92.7427198 11.6670361)",,
26775658,,tertiary,False,False,107.85,"LINESTRING (92.7431351 11.6666237, 92.7430136 11.6665646, 92.7427319 11.6662389, 92.7426407 11.6661417, 92.7425442 11.66608, 92.7424689 11.665932)",Kamaraj Road,
266258299,,primary_link,True,False,25.011,"LINESTRING (92.739863 11.6650371, 92.7398359 11.6650486, 92.7398116 11.6650628, 92.7397934 11.6650829, 92.7397852 11.665108, 92.7397892 11.6651333, 92.739804 11.6651553, 92.7398513 11.6651982)",,
454542261,,primary,True,False,23.357,"LINESTRING (92.739863 11.6650371, 92.7397557 11.665016, 92.7396512 11.6650056)",,
266258301,,primary,True,False,24.313000000000002,"LINESTRING (92.7395787 11.6649614, 92.7395416 11.6649593, 92.7395054 11.664968, 92.7394735 11.6649867, 92.7394487 11.6650138, 92.7394332 11.6650469, 92.7394282 11.6650831)",,roundabout
266258304,,primary,True,False,46.905,"LINESTRING (92.7395787 11.6649614, 92.7394364 11.6648896, 92.7393132 11.6648839, 92.7391672 11.6649031)",,
266258301,,primary,True,False,4.473,"LINESTRING (92.7395837 11.6651994, 92.7396213 11.6651832)",,roundabout
26775641,,primary,False,True,173.817,"LINESTRING (92.7393945 11.6690286, 92.738897 11.6688333, 92.7386545 11.6687372, 92.7379129 11.6684471)",,
266258301,,primary,True,False,20.342,"LINESTRING (92.7394344 11.665119, 92.7394513 11.6651517, 92.7394772 11.665178, 92.7395099 11.6651956, 92.7395465 11.665203, 92.7395837 11.6651994)",,roundabout
403439491,,secondary,True,False,27.287,"LINESTRING (92.7394344 11.665119, 92.7393988 11.6652455, 92.7393395 11.6653438)",,
266258301,,primary,True,False,22.402,"LINESTRING (92.7396213 11.6651832, 92.7396516 11.6651559, 92.7396711 11.6651204, 92.7396778 11.6650807, 92.7396709 11.6650409, 92.7396512 11.6650056)",,roundabout
266258303,,primary,True,False,25.153999999999996,"LINESTRING (92.7396213 11.6651832, 92.7397716 11.6651861, 92.7398513 11.6651982)",,
26775404,,residential,False,False,336.558,"LINESTRING (92.7348378 11.6625721, 92.7348958 11.6625674, 92.7352579 11.6624545, 92.7355329 11.6623743, 92.7358225 11.6623638, 92.7359942 11.6623875, 92.7363375 11.6625372, 92.7366594 11.6626423, 92.7370081 11.662771, 92.7373112 11.6628629, 92.7375915 11.6629194, 92.7377229 11.6629444, 92.7377996 11.6629365)",,
26775359,,residential,False,True,101.34,"LINESTRING (92.7361566 11.666894, 92.7367492 11.6661913)",,
411273630,,residential,False,False,341.483,"LINESTRING (92.7361566 11.666894, 92.7351798 11.6664471, 92.7343768 11.6660993, 92.7343691 11.6659783, 92.7344038 11.6657136, 92.7346751 11.6649939)",,
26805174,1,primary,False,False,18.407,"LINESTRING (92.7363938 11.6686551, 92.736545 11.6685811)",MG Road,
26805174,1,primary,False,True,212.36800000000002,"LINESTRING (92.7363938 11.6686551, 92.7361694 11.668765, 92.7356652 11.6689699, 92.7352441 11.669004, 92.7350054 11.6690145, 92.7347371 11.6689646, 92.7345306 11.6688937)",MG Road,
26775341,,residential,False,False,7.146,"LINESTRING (92.7346751 11.6649939, 92.7346168 11.6649644)",,
26775341,,residential,False,True,265.24399999999997,"LINESTRING (92.7346751 11.6649939, 92.73658 11.66596, 92.7367492 11.6661913)",,
411273630,,residential,False,False,217.50399999999996,"LINESTRING (92.7346751 11.6649939, 92.7347372 11.6647692, 92.7348928 11.6646957, 92.7351315 11.6645827, 92.7353038 11.6640712, 92.7356391 11.6641086, 92.7357558 11.6641152, 92.7359541 11.6638725)",,
411273630,,residential,False,True,341.483,"LINESTRING (92.7346751 11.6649939, 92.7344038 11.6657136, 92.7343691 11.6659783, 92.7343768 11.6660993, 92.7351798 11.6664471, 92.7361566 11.666894)",,
266258297,,primary,False,False,27.686,"LINESTRING (92.7359541 11.6638725, 92.7357431 11.6637336)",,
266258297,,primary,False,True,99.105,"LINESTRING (92.7359541 11.6638725, 92.7367094 11.6643697)",,
411273630,,residential,False,True,217.50399999999996,"LINESTRING (92.7359541 11.6638725, 92.7357558 11.6641152, 92.7356391 11.6641086, 92.7353038 11.6640712, 92.7351315 11.6645827, 92.7348928 11.6646957, 92.7347372 11.6647692, 92.7346751 11.6649939)",,
