osmid,highway,oneway,reversed,length,geometry,ref,name,junction,tunnel
1269264105,trunk,False,True,88.653,"LINESTRING (81.5294144 16.545894, 81.5302413 16.5459797)",NH165,,,
"[1269264104, 1269264103]",unclassified,False,False,56.186,"LINESTRING (81.5294144 16.545894, 81.5293496 16.5455676, 81.5293159 16.5453976)",,,,
1269264105,trunk,False,False,23.318,"LINESTRING (81.5304588 16.5460022, 81.5302413 16.5459797)",NH165,,,
1269264105,trunk,False,True,7.372,"LINESTRING (81.5304588 16.5460022, 81.5305274 16.5460106)",NH165,,,
282291740,unclassified,False,True,64.786,"LINESTRING (81.5304588 16.5460022, 81.5304682 16.5458685, 81.5304948 16.5454206)",,Motupalli Vari Road,,
1269264105,trunk,False,False,20.888,"LINESTRING (81.5307792 16.5460413, 81.5305848 16.5460176)",NH165,,,
850435941,unclassified,False,False,129.84900000000002,"LINESTRING (81.5307792 16.5460413, 81.5310112 16.5461219, 81.531974 16.5462458)",,,,
282291744,unclassified,False,False,30.939,"LINESTRING (81.527323 16.5386393, 81.5274552 16.538887)",,Sunkara Baddaiah Street,,
282291744,unclassified,False,True,15.978,"LINESTRING (81.527323 16.5386393, 81.5272438 16.5385173)",,Sunkara Baddaiah Street,,
282291819,residential,False,True,86.527,"LINESTRING (81.527323 16.5386393, 81.5265523 16.5388836)",,Pallivari veedi,,
282291819,residential,False,False,86.527,"LINESTRING (81.5265523 16.5388836, 81.527323 16.5386393)",,Pallivari veedi,,
849672538,residential,False,False,111.182,"LINESTRING (81.5265523 16.5388836, 81.526596 16.5398826)",,,,
282291819,residential,False,True,130.406,"LINESTRING (81.5265523 16.5388836, 81.5257512 16.5389864, 81.5253454 16.5390703)",,Pallivari veedi,,
285876091,primary,False,False,25.417,"LINESTRING (81.5253454 16.5390703, 81.5252527 16.5388597)",SH302,Kalipatnam - Bhimavaram Road,,
282291819,residential,False,False,130.406,"LINESTRING (81.5253454 16.5390703, 81.5257512 16.5389864, 81.5265523 16.5388836)",,Pallivari veedi,,
285876091,primary,False,True,117.172,"LINESTRING (81.5253454 16.5390703, 81.5256367 16.5396381, 81.5258487 16.5400068)",SH302,Kalipatnam - Bhimavaram Road,,
282291744,unclassified,False,False,17.564,"LINESTRING (81.5278157 16.5397283, 81.5278402 16.5398845)",,Sunkara Baddaiah Street,,
282291744,unclassified,False,True,14.741,"LINESTRING (81.5278157 16.5397283, 81.5277809 16.5396)",,Sunkara Baddaiah Street,,
282291826,residential,False,True,90.94,"LINESTRING (81.5278157 16.5397283, 81.526973 16.5398559)",,Marellavari Street,,
282291826,residential,False,False,90.94,"LINESTRING (81.526973 16.5398559, 81.5278157 16.5397283)",,Marellavari Street,,
282291826,residential,False,True,40.295,"LINESTRING (81.526973 16.5398559, 81.526596 16.5398826)",,Marellavari Street,,
849672530,residential,False,False,120.219,"LINESTRING (81.526973 16.5398559, 81.5269755 16.5395187, 81.5269902 16.5394801, 81.5270184 16.5394647, 81.5277187 16.5394408)",,,,
285876091,primary,False,True,24.449,"LINESTRING (81.5258487 16.5400068, 81.5259388 16.540209)",SH302,Kalipatnam - Bhimavaram Road,,
282291826,residential,False,False,81.20400000000001,"LINESTRING (81.5258487 16.5400068, 81.5264021 16.5398846, 81.526596 16.5398826)",,Marellavari Street,,
285876091,primary,False,False,117.172,"LINESTRING (81.5258487 16.5400068, 81.5256367 16.5396381, 81.5253454 16.5390703)",SH302,Kalipatnam - Bhimavaram Road,,
282291746,unclassified,False,False,41.617,"LINESTRING (81.529072 16.5403806, 81.5290112 16.5400109)",,Rayaprolu vari Street,,
282291746,unclassified,False,True,11.306,"LINESTRING (81.529072 16.5403806, 81.5290823 16.5404818)",,Rayaprolu vari Street,,
849672527,residential,False,False,148.062,"LINESTRING (81.529072 16.5403806, 81.5304562 16.5404916)",,,,
282291744,unclassified,False,True,77.581,"LINESTRING (81.5280075 16.5410053, 81.5279054 16.5403145)",,Sunkara Baddaiah Street,,
282291867,unclassified,False,True,116.291,"LINESTRING (81.5280075 16.5410053, 81.5290962 16.5410729)",,,,
282291744,unclassified,False,False,137.153,"LINESTRING (81.5280075 16.5410053, 81.5279585 16.5416559, 81.5279512 16.5417501, 81.5279413 16.5422367)",,Sunkara Baddaiah Street,,
282291867,unclassified,False,False,211.003,"LINESTRING (81.5280075 16.5410053, 81.5266402 16.5410415, 81.5260287 16.541056)",,,,
282291867,unclassified,False,False,116.291,"LINESTRING (81.5290962 16.5410729, 81.5280075 16.5410053)",,,,
282291867,unclassified,False,True,20.706,"LINESTRING (81.5290962 16.5410729, 81.5292898 16.5410577)",,,,
282291746,unclassified,False,False,65.78,"LINESTRING (81.5290962 16.5410729, 81.529077 16.5406436, 81.5290823 16.5404818)",,Rayaprolu vari Street,,
282291867,unclassified,False,False,20.706,"LINESTRING (81.5292898 16.5410577, 81.5290962 16.5410729)",,,,
282291867,unclassified,False,True,129.591,"LINESTRING (81.5292898 16.5410577, 81.5304961 16.5409127)",,,,
665786872,residential,False,True,67.589,"LINESTRING (81.5292898 16.5410577, 81.5293697 16.5416607)",,,,
396423232,primary,False,False,22.05,"LINESTRING (81.5311016 16.5410422, 81.5313084 16.5410471)",SH229,Bhimavaram - Narsapuram Road,,
282291867,unclassified,False,False,66.84299999999999,"LINESTRING (81.5311016 16.5410422, 81.5308218 16.5409494, 81.5306948 16.5409138, 81.5304961 16.5409127)",,,,
282291867,unclassified,False,True,91.925,"LINESTRING (81.5311016 16.5410422, 81.5313327 16.541235, 81.5314829 16.5414201, 81.5316492 16.5415126, 81.5317672 16.5415283)",,,,
396423232,primary,False,True,197.07999999999998,"LINESTRING (81.5311016 16.5410422, 81.5304959 16.5412774, 81.5298181 16.5414943, 81.5293697 16.5416607)",SH229,Bhimavaram - Narsapuram Road,,
396423232,primary,False,False,23.603,"LINESTRING (81.5291848 16.5417775, 81.5293697 16.5416607)",SH229,Bhimavaram - Narsapuram Road,,
396423232,primary,False,True,143.121,"LINESTRING (81.5291848 16.5417775, 81.5284051 16.5421461, 81.5279413 16.5422367)",SH229,Bhimavaram - Narsapuram Road,,
665786873,residential,False,False,91.31200000000001,"LINESTRING (81.5291848 16.5417775, 81.5292541 16.5420655, 81.5292969 16.5422069, 81.529382 16.5425764)",,,,
282291768,unclassified,False,False,77.027,"LINESTRING (81.5237038 16.5420542, 81.5244251 16.5420962)",,,,
282291848,unclassified,False,False,22.751,"LINESTRING (81.5237038 16.5420542, 81.5237269 16.5418508)",,,,
282291848,unclassified,False,True,103.698,"LINESTRING (81.5237038 16.5420542, 81.5236273 16.5428011, 81.5235873 16.5429791)",,,,
282291768,unclassified,False,True,89.191,"LINESTRING (81.5260682 16.542181, 81.5252327 16.5421372)",,,,
285876091,primary,False,False,59.713,"LINESTRING (81.5260682 16.542181, 81.526049 16.5416443)",SH302,Kalipatnam - Bhimavaram Road,,
285876091,primary,False,True,16.815,"LINESTRING (81.5260682 16.542181, 81.5261052 16.542328)",SH302,Kalipatnam - Bhimavaram Road,,
849672525,residential,False,True,53.765,"LINESTRING (81.5279413 16.5422367, 81.5280046 16.5427164)",,,,
282291744,unclassified,False,True,137.15300000000002,"LINESTRING (81.5279413 16.5422367, 81.5279512 16.5417501, 81.5279585 16.5416559, 81.5280075 16.5410053)",,Sunkara Baddaiah Street,,
396423232,primary,False,False,143.121,"LINESTRING (81.5279413 16.5422367, 81.5284051 16.5421461, 81.5291848 16.5417775)",SH229,Bhimavaram - Narsapuram Road,,
396423232,primary,False,True,113.08600000000001,"LINESTRING (81.5279413 16.5422367, 81.5276827 16.5422695, 81.526883 16.5422927)",SH229,Bhimavaram - Narsapuram Road,,
285876091,primary,False,False,16.815,"LINESTRING (81.5261052 16.542328, 81.5260682 16.542181)",SH302,Kalipatnam - Bhimavaram Road,,
285876091,primary,False,True,66.14,"LINESTRING (81.5261052 16.542328, 81.5261173 16.5425618, 81.5261377 16.542922)",SH302,Kalipatnam - Bhimavaram Road,,
396423232,primary,False,False,83.003,"LINESTRING (81.5261052 16.542328, 81.5267386 16.5422969, 81.526883 16.5422927)",SH229,Bhimavaram - Narsapuram Road,,
282291844,unclassified,False,False,82.205,"LINESTRING (81.5235873 16.5429791, 81.5243579 16.5429498)",,,,
282291848,unclassified,False,True,99.442,"LINESTRING (81.5235873 16.5429791, 81.5235891 16.5438734)",,,,
680514012,residential,False,True,96.319,"LINESTRING (81.5235873 16.5429791, 81.522687 16.5430533)",,,,
282291848,unclassified,False,False,103.698,"LINESTRING (81.5235873 16.5429791, 81.5236273 16.5428011, 81.5237038 16.5420542)",,,,
282291740,unclassified,False,False,50.317,"LINESTRING (81.5261419 16.5430297, 81.5266039 16.5431226)",,Motupalli Vari Road,,
285876091,primary,False,False,11.984,"LINESTRING (81.5261419 16.5430297, 81.5261377 16.542922)",SH302,Kalipatnam - Bhimavaram Road,,
285876091,primary,False,True,96.51199999999999,"LINESTRING (81.5261419 16.5430297, 81.5261448 16.543279, 81.5261548 16.5437162, 81.526139 16.5438969)",SH302,Kalipatnam - Bhimavaram Road,,
1049883120,residential,False,False,33.835,"LINESTRING (81.5302093 16.5430507, 81.5302169 16.5427465)",,,,
282291740,unclassified,False,False,45.876999999999995,"LINESTRING (81.5302093 16.5430507, 81.5303166 16.5431947, 81.5303854 16.5434209)",,Motupalli Vari Road,,
282291740,unclassified,False,True,75.828,"LINESTRING (81.5302093 16.5430507, 81.5300547 16.5430189, 81.5297694 16.5430515, 81.5295065 16.54309)",,Motupalli Vari Road,,
282291740,unclassified,False,False,120.234,"LINESTRING (81.5283825 16.5431791, 81.5293081 16.5431124, 81.5295065 16.54309)",,Motupalli Vari Road,,
282291740,unclassified,False,True,41.786,"LINESTRING (81.5283825 16.5431791, 81.5281923 16.5431878, 81.5279907 16.5431889)",,Motupalli Vari Road,,
282291823,unclassified,False,True,65.949,"LINESTRING (81.5283825 16.5431791, 81.5284506 16.5435753, 81.5285043 16.5437598)",,,,
282291848,unclassified,False,False,99.442,"LINESTRING (81.5235891 16.5438734, 81.5235873 16.5429791)",,,,
282291848,unclassified,False,True,28.137,"LINESTRING (81.5235891 16.5438734, 81.5235937 16.5441264)",,,,
849672533,residential,False,False,122.81400000000001,"LINESTRING (81.5235891 16.5438734, 81.5243804 16.5438576, 81.5247411 16.5438535)",,,,
282291740,unclassified,False,False,108.88,"LINESTRING (81.5304491 16.5444424, 81.5304948 16.5454206)",,Motupalli Vari Road,,
282291740,unclassified,False,True,93.074,"LINESTRING (81.5304491 16.5444424, 81.5304286 16.5436056)",,Motupalli Vari Road,,
282291781,unclassified,False,True,156.47,"LINESTRING (81.5304491 16.5444424, 81.5289824 16.5445003)",,FIRE STATION ROAD,,
282291781,unclassified,False,False,63.873,"LINESTRING (81.5304491 16.5444424, 81.5308532 16.5444493, 81.5310447 16.5444849)",,FIRE STATION ROAD,,
282291781,unclassified,False,True,76.616,"LINESTRING (81.5317624 16.5444793, 81.5310928 16.5444939, 81.5310447 16.5444849)",,FIRE STATION ROAD,,
282291874,unclassified,False,False,58.512,"LINESTRING (81.5317624 16.5444793, 81.531741 16.5446563, 81.531719 16.5448269, 81.5316809 16.5449992)",,,,
282291781,unclassified,False,False,156.47,"LINESTRING (81.5289824 16.5445003, 81.5304491 16.5444424)",,FIRE STATION ROAD,,
282291781,unclassified,False,True,103.042,"LINESTRING (81.5289824 16.5445003, 81.5282318 16.5446447, 81.528033 16.544674)",,FIRE STATION ROAD,,
282291823,unclassified,False,False,87.702,"LINESTRING (81.5289824 16.5445003, 81.5287087 16.5440678, 81.5285381 16.543837)",,,,
1269264103,unclassified,False,True,109.13499999999999,"LINESTRING (81.5289824 16.5445003, 81.5291458 16.5446566, 81.529194 16.5447829, 81.5293159 16.5453976)",,,,
712225281,trunk,True,False,5.677,"LINESTRING (81.5236349 16.5446174, 81.5236488 16.5445956, 81.523649 16.5445701)",NH165,,roundabout,
712225282,trunk,True,False,123.982,"LINESTRING (81.5236349 16.5446174, 81.523791 16.5446251, 81.5239405 16.5446225, 81.5245521 16.5446431, 81.524797 16.5446572)",NH165,,,
282291781,unclassified,False,False,103.042,"LINESTRING (81.528033 16.544674, 81.5282318 16.5446447, 81.5289824 16.5445003)",,FIRE STATION ROAD,,
282291781,unclassified,False,True,169.211,"LINESTRING (81.528033 16.544674, 81.5278599 16.5446996, 81.5272447 16.544823, 81.5265678 16.5449625, 81.5264806 16.5449889)",,FIRE STATION ROAD,,
282291847,unclassified,False,True,78.615,"LINESTRING (81.528033 16.544674, 81.5280142 16.5451772, 81.5279956 16.5453799)",,,,
849672522,residential,False,True,78.775,"LINESTRING (81.528033 16.544674, 81.5279826 16.5442792, 81.5279308 16.5439725)",,,,
282291855,residential,False,False,37.984,"LINESTRING (81.5255982 16.5456215, 81.5257472 16.5453112)",,,,
282291855,residential,False,True,24.71,"LINESTRING (81.5255982 16.5456215, 81.525507 16.5458258)",,,,
849704595,residential,False,False,99.64499999999998,"LINESTRING (81.5255982 16.5456215, 81.5260072 16.5456638, 81.5261064 16.5456599, 81.5261976 16.5456452, 81.5262808 16.5456015, 81.5263069 16.5455571, 81.5263312 16.5453826)",,,,
282291847,unclassified,False,False,36.936,"LINESTRING (81.5279061 16.5457008, 81.5279956 16.5453799)",,,,
850430713,trunk,False,True,67.114,"LINESTRING (81.5279061 16.5457008, 81.5285302 16.5457807)",NH165,,,
282291847,unclassified,False,True,136.887,"LINESTRING (81.5279061 16.5457008, 81.5278327 16.5459657, 81.5277477 16.5464081, 81.5275516 16.5468791)",,,,
850430713,trunk,False,False,63.55,"LINESTRING (81.5279061 16.5457008, 81.5276981 16.5456744, 81.5273203 16.5455967)",NH165,,,
282291855,residential,False,False,24.71,"LINESTRING (81.525507 16.5458258, 81.5255982 16.5456215)",,,,
282291855,residential,False,True,8.728,"LINESTRING (81.525507 16.5458258, 81.5254988 16.5459039)",,,,
849672526,residential,False,True,45.756,"LINESTRING (81.525507 16.5458258, 81.5252092 16.5457718, 81.5250859 16.5457461)",,,,
406904936,residential,False,False,43.79,"LINESTRING (81.531971 16.546486, 81.5319501 16.5468793)",,,,
406904936,residential,False,True,26.711,"LINESTRING (81.531971 16.546486, 81.531974 16.5462458)",,,,
680514011,residential,False,False,77.734,"LINESTRING (81.5254403 16.5465357, 81.5261671 16.5465933)",,,,
850430715,residential,False,True,9.17,"LINESTRING (81.5254403 16.5465357, 81.5254194 16.5466157)",,,,
"[850430714, 850430715, 282291855]",residential,False,False,71.655,"LINESTRING (81.5254403 16.5465357, 81.5254332 16.5463207, 81.5254171 16.5461587, 81.5254988 16.5459039)",,,,yes
850430715,residential,False,False,9.17,"LINESTRING (81.5254194 16.5466157, 81.5254403 16.5465357)",,,,
850430715,residential,False,True,39.093,"LINESTRING (81.5254194 16.5466157, 81.5254337 16.546967)",,,,
406904936,residential,False,True,43.79,"LINESTRING (81.5319501 16.5468793, 81.531971 16.546486)",,,,
849693731,residential,False,True,186.49099999999999,"LINESTRING (81.5319501 16.5468793, 81.5310846 16.5468407, 81.5310229 16.5468125, 81.5310082 16.5467591, 81.5310323 16.5464583, 81.5310135 16.5463901, 81.5309411 16.5463336, 81.5306742 16.546268)",,,,
282291863,unclassified,False,False,18.022,"LINESTRING (81.5275516 16.5468791, 81.527521 16.5470385)",,,,
282291847,unclassified,False,False,136.887,"LINESTRING (81.5275516 16.5468791, 81.5277477 16.5464081, 81.5278327 16.5459657, 81.5279061 16.5457008)",,,,
680514011,residential,False,True,151.34300000000002,"LINESTRING (81.5275516 16.5468791, 81.5274712 16.5468418, 81.5263341 16.5466091, 81.5261671 16.5465933)",,,,
849672479,residential,False,False,77.548,"LINESTRING (81.5254337 16.546967, 81.5261587 16.5470252)",,,,
850430715,residential,False,False,39.093,"LINESTRING (81.5254337 16.546967, 81.5254194 16.5466157)",,,,
285876091,primary,False,True,11.984,"LINESTRING (81.5261377 16.542922, 81.5261419 16.5430297)",SH302,Kalipatnam - Bhimavaram Road,,
282291844,unclassified,False,True,91.89200000000001,"LINESTRING (81.5261377 16.542922, 81.5255404 16.5429168, 81.52533 16.5429329, 81.5252763 16.5429331)",,,,
285876091,primary,False,False,66.14,"LINESTRING (81.5261377 16.542922, 81.5261173 16.5425618, 81.5261052 16.542328)",SH302,Kalipatnam - Bhimavaram Road,,
282291874,unclassified,False,False,54.331,"LINESTRING (81.5317577 16.5456144, 81.5319052 16.5460821)",,,,
282291874,unclassified,False,True,30.925,"LINESTRING (81.5317577 16.5456144, 81.5317188 16.5453388)",,,,
282291874,unclassified,False,True,54.331,"LINESTRING (81.5319052 16.5460821, 81.5317577 16.5456144)",,,,
406904935,unclassified,False,False,141.336,"LINESTRING (81.5319052 16.5460821, 81.5310901 16.5459952, 81.5305848 16.5460176)",,,,
406904936,residential,False,False,26.711,"LINESTRING (81.531974 16.5462458, 81.531971 16.546486)",,,,
850435941,unclassified,False,True,129.84900000000002,"LINESTRING (81.531974 16.5462458, 81.5310112 16.5461219, 81.5307792 16.5460413)",,,,
282291746,unclassified,False,False,36.254,"LINESTRING (81.5289679 16.5386046, 81.528981 16.5382788)",,Rayaprolu vari Street,,
282291746,unclassified,False,True,122.79400000000001,"LINESTRING (81.5289679 16.5386046, 81.5289453 16.5393476, 81.5289781 16.5396426, 81.5289838 16.5397067)",,Rayaprolu vari Street,,
849672503,residential,False,True,157.771,"LINESTRING (81.5289679 16.5386046, 81.5284909 16.5385814, 81.5281369 16.5385789, 81.5274891 16.5386072)",,,,
282291744,unclassified,False,False,14.741,"LINESTRING (81.5277809 16.5396, 81.5278157 16.5397283)",,Sunkara Baddaiah Street,,
282291744,unclassified,False,True,18.903,"LINESTRING (81.5277809 16.5396, 81.5277187 16.5394408)",,Sunkara Baddaiah Street,,
517761250,residential,False,False,58.509,"LINESTRING (81.5277809 16.5396, 81.5281596 16.5396092, 81.5283284 16.5396291)",,Vanapalli Street,,
517761250,residential,False,False,70.60499999999999,"LINESTRING (81.5283284 16.5396291, 81.528459 16.5396435, 81.5286739 16.5396656, 81.5289119 16.5396828, 81.5289838 16.5397067)",,Vanapalli Street,,
517761250,residential,False,True,58.509,"LINESTRING (81.5283284 16.5396291, 81.5281596 16.5396092, 81.5277809 16.5396)",,Vanapalli Street,,
849672502,residential,False,True,159.83799999999997,"LINESTRING (81.5283284 16.5396291, 81.5283421 16.5390738, 81.5283354 16.5390108, 81.5283119 16.5389723, 81.5282837 16.5389485, 81.5282066 16.5389543, 81.527516 16.5390042)",,,,
282291746,unclassified,False,False,122.79400000000001,"LINESTRING (81.5289838 16.5397067, 81.5289781 16.5396426, 81.5289453 16.5393476, 81.5289679 16.5386046)",,Rayaprolu vari Street,,
282291746,unclassified,False,True,34.025999999999996,"LINESTRING (81.5289838 16.5397067, 81.5289812 16.5397768, 81.5290112 16.5400109)",,Rayaprolu vari Street,,
517761250,residential,False,False,42.221,"LINESTRING (81.5289838 16.5397067, 81.5290837 16.5397102, 81.529199 16.5397102, 81.5293774 16.5397385)",,Vanapalli Street,,
517761250,residential,False,True,70.605,"LINESTRING (81.5289838 16.5397067, 81.5289119 16.5396828, 81.5286739 16.5396656, 81.528459 16.5396435, 81.5283284 16.5396291)",,Vanapalli Street,,
282291746,unclassified,False,True,36.254,"LINESTRING (81.528981 16.5382788, 81.5289679 16.5386046)",,Rayaprolu vari Street,,
568986472,residential,False,True,67.637,"LINESTRING (81.5316809 16.5449992, 81.5310484 16.545048)",,,,
282291874,unclassified,False,False,32.467,"LINESTRING (81.5316809 16.5449992, 81.5316812 16.545073, 81.5317118 16.5452892)",,,,
282291874,unclassified,False,True,58.512,"LINESTRING (81.5316809 16.5449992, 81.531719 16.5448269, 81.531741 16.5446563, 81.5317624 16.5444793)",,,,
568986472,residential,False,False,67.637,"LINESTRING (81.5310484 16.545048, 81.5316809 16.5449992)",,,,
568986480,residential,False,False,50.193,"LINESTRING (81.5310248 16.5429502, 81.5310551 16.5430347, 81.531094 16.5430887, 81.5313918 16.5431685)",,,,
568986501,residential,False,False,94.769,"LINESTRING (81.5310248 16.5429502, 81.5308258 16.5430167, 81.5306729 16.5431042, 81.53063 16.5431736, 81.5305978 16.5433408, 81.5306031 16.5435696)",,,,
568986501,residential,False,True,46.016,"LINESTRING (81.5310248 16.5429502, 81.5310913 16.5429313, 81.531271 16.5429049, 81.5313468 16.5428953, 81.5313985 16.5428792, 81.531428 16.5428738, 81.5314477 16.5428741)",,,,
568986478,residential,False,True,35.819,"LINESTRING (81.5313918 16.5431685, 81.5313677 16.5434898)",,,,
568986478,residential,False,False,33.277,"LINESTRING (81.5313918 16.5431685, 81.5314408 16.5429189, 81.5314477 16.5428741)",,,,
568986480,residential,False,True,50.193,"LINESTRING (81.5313918 16.5431685, 81.531094 16.5430887, 81.5310551 16.5430347, 81.5310248 16.5429502)",,,,
568986481,residential,False,True,65.939,"LINESTRING (81.5313918 16.5431685, 81.5317807 16.5432379, 81.5319993 16.5432803)",,,,
568986476,residential,False,True,97.831,"LINESTRING (81.5310135 16.5440684, 81.5319295 16.5440131)",,,,
568986474,residential,False,False,70.784,"LINESTRING (81.5310135 16.5440684, 81.5309867 16.5440195, 81.5306997 16.5436956, 81.5306031 16.5435696)",,,,
665786874,residential,False,False,46.537,"LINESTRING (81.5310135 16.5440684, 81.5310404 16.5442355, 81.5310447 16.5444849)",,,,
568986476,residential,False,False,97.831,"LINESTRING (81.5319295 16.5440131, 81.5310135 16.5440684)",,,,
568986494,residential,False,True,56.198,"LINESTRING (81.5319295 16.5440131, 81.5319443 16.5435079)",,,,
568986495,residential,False,False,25.978,"LINESTRING (81.5319993 16.5432803, 81.5319443 16.5435079)",,,,
568986481,residential,False,False,65.939,"LINESTRING (81.5319993 16.5432803, 81.5317807 16.5432379, 81.5313918 16.5431685)",,,,
568986494,residential,False,False,56.198,"LINESTRING (81.5319443 16.5435079, 81.5319295 16.5440131)",,,,
568986495,residential,False,True,25.978,"LINESTRING (81.5319443 16.5435079, 81.5319993 16.5432803)",,,,
568986497,residential,False,True,61.589999999999996,"LINESTRING (81.5319443 16.5435079, 81.5317056 16.5435156, 81.5313677 16.5434898)",,,,
568986478,residential,False,False,35.819,"LINESTRING (81.5313677 16.5434898, 81.5313918 16.5431685)",,,,
568986497,residential,False,False,61.589999999999996,"LINESTRING (81.5313677 16.5434898, 81.5317056 16.5435156, 81.5319443 16.5435079)",,,,
568986497,residential,False,True,82.376,"LINESTRING (81.5313677 16.5434898, 81.5310484 16.5434873, 81.5306031 16.5435696)",,,,
282291867,unclassified,False,False,91.925,"LINESTRING (81.5317672 16.5415283, 81.5316492 16.5415126, 81.5314829 16.5414201, 81.5313327 16.541235, 81.5311016 16.5410422)",,,,
568986499,residential,False,False,66.292,"LINESTRING (81.5317672 16.5415283, 81.5317619 16.5417787, 81.5317324 16.5419729, 81.5316933 16.5421176)",,,,
282291740,unclassified,False,False,93.074,"LINESTRING (81.5304286 16.5436056, 81.5304491 16.5444424)",,Motupalli Vari Road,,
568986501,residential,False,True,19.026,"LINESTRING (81.5304286 16.5436056, 81.5306031 16.5435696)",,,,
282291740,unclassified,False,True,21.067,"LINESTRING (81.5304286 16.5436056, 81.5304033 16.54348, 81.5303854 16.5434209)",,Motupalli Vari Road,,
568986501,residential,False,False,19.026,"LINESTRING (81.5306031 16.5435696, 81.5304286 16.5436056)",,,,
568986474,residential,False,True,70.78399999999999,"LINESTRING (81.5306031 16.5435696, 81.5306997 16.5436956, 81.5309867 16.5440195, 81.5310135 16.5440684)",,,,
568986497,residential,False,False,82.376,"LINESTRING (81.5306031 16.5435696, 81.5310484 16.5434873, 81.5313677 16.5434898)",,,,
568986501,residential,False,True,94.769,"LINESTRING (81.5306031 16.5435696, 81.5305978 16.5433408, 81.53063 16.5431736, 81.5306729 16.5431042, 81.5308258 16.5430167, 81.5310248 16.5429502)",,,,
282291746,unclassified,False,True,41.617,"LINESTRING (81.5290112 16.5400109, 81.529072 16.5403806)",,Rayaprolu vari Street,,
282291746,unclassified,False,False,34.025999999999996,"LINESTRING (81.5290112 16.5400109, 81.5289812 16.5397768, 81.5289838 16.5397067)",,Rayaprolu vari Street,,
569248605,residential,False,False,157.74900000000002,"LINESTRING (81.5290112 16.5400109, 81.5292158 16.5400609, 81.5301178 16.5402503, 81.5304014 16.5402987, 81.5304587 16.5403)",,,,
569248605,residential,False,False,21.307,"LINESTRING (81.5304587 16.5403, 81.5304562 16.5404916)",,,,
849672492,residential,False,False,5.172,"LINESTRING (81.5304587 16.5403, 81.5305067 16.5402932)",,,,
569248605,residential,False,True,157.74900000000002,"LINESTRING (81.5304587 16.5403, 81.5304014 16.5402987, 81.5301178 16.5402503, 81.5292158 16.5400609, 81.5290112 16.5400109)",,,,
569248605,residential,False,False,47.017,"LINESTRING (81.5304562 16.5404916, 81.5304961 16.5409127)",,,,
569248605,residential,False,True,21.307,"LINESTRING (81.5304562 16.5404916, 81.5304587 16.5403)",,,,
849672527,residential,False,True,148.062,"LINESTRING (81.5304562 16.5404916, 81.529072 16.5403806)",,,,
282291867,unclassified,False,False,129.591,"LINESTRING (81.5304961 16.5409127, 81.5292898 16.5410577)",,,,
569248605,residential,False,True,47.017,"LINESTRING (81.5304961 16.5409127, 81.5304562 16.5404916)",,,,
