osmid,highway,oneway,reversed,length,geometry,lanes,name,maxspeed,ref,access
53547241,primary,False,True,231.026,"LINESTRING (78.39285 13.1611799, 78.3932319 13.1621747, 78.3935571 13.1631397)",,,,,
53547246,primary,False,True,112.977,"LINESTRING (78.39285 13.1611799, 78.39228 13.16097, 78.3918521 13.1608992)",2,Bangalore Kolar Road,60,,
244314314,secondary,False,False,10.867,"LINESTRING (78.3945577 13.164491, 78.3945439 13.1645878)",,Ramasamudram - Mulbagal Road,,,
1021920690,primary,True,False,106.946,"LINESTRING (78.3945577 13.164491, 78.3944312 13.1644183, 78.3943267 13.1643571, 78.3942464 13.1643007, 78.3941476 13.1642187, 78.3940573 13.1641274, 78.3940043 13.1640598, 78.3939462 13.1639776, 78.3938646 13.1638323)",2,Old Madras Road,,SH58,
244314314,secondary,False,False,154.012,"LINESTRING (78.394379 13.1655938, 78.3941488 13.1665485, 78.3940593 13.1669434)",,Ramasamudram - Mulbagal Road,,,
244314314,secondary,False,True,113.35000000000001,"LINESTRING (78.394379 13.1655938, 78.3943972 13.16552, 78.3944384 13.1653276, 78.3944765 13.1650907, 78.3945264 13.1647223, 78.3945439 13.1645878)",,Ramasamudram - Mulbagal Road,,,
378535617,residential,False,True,217.84699999999998,"LINESTRING (78.394379 13.1655938, 78.3933588 13.1656945, 78.3923751 13.1657681)",,Jahangir Mohalla Road,,,
378535617,residential,False,True,39.261,"LINESTRING (78.3923751 13.1657681, 78.3920155 13.1658135)",,Jahangir Mohalla Road,,,
244314313,tertiary,False,False,123.90799999999999,"LINESTRING (78.3923751 13.1657681, 78.3922616 13.1651723, 78.3922348 13.1647647, 78.3922264 13.1646651)",,,,,
378535617,residential,False,False,217.84699999999998,"LINESTRING (78.3923751 13.1657681, 78.3933588 13.1656945, 78.394379 13.1655938)",,Jahangir Mohalla Road,,,
53547241,primary,False,False,83.902,"LINESTRING (78.3938646 13.1638323, 78.3935571 13.1631397)",,,,,
53547237,tertiary,False,False,300.25,"LINESTRING (78.3938646 13.1638323, 78.3938945 13.1637021, 78.3946953 13.1629534, 78.395461 13.1619651, 78.3956129 13.1617663)",2,Sonnavadi Road (Malnayakana Halli),40,,yes
53547238,secondary,False,False,186.206,"LINESTRING (78.3938646 13.1638323, 78.3929959 13.1640056, 78.3921876 13.1642018)",2,Old Market Road,20,,yes
321522441,secondary,False,False,355.52599999999995,"LINESTRING (78.3938646 13.1638323, 78.3941908 13.1637573, 78.3954254 13.1635128, 78.3969223 13.1632352, 78.3970814 13.1631936)",2,K. Baipalli Road,40,Mulbagilu Road,yes
758742919,primary,True,False,118.17099999999999,"LINESTRING (78.3938646 13.1638323, 78.3939347 13.1640626, 78.3939731 13.1641691, 78.3940187 13.1642544, 78.3940697 13.1643095, 78.3941901 13.1643876, 78.3943137 13.1644586, 78.3945439 13.1645878)",2,Old Madras Road,,SH58,
53547246,primary,False,False,112.977,"LINESTRING (78.3918521 13.1608992, 78.39228 13.16097, 78.39285 13.1611799)",2,Bangalore Kolar Road,60,,
244314313,tertiary,False,True,141.613,"LINESTRING (78.3918521 13.1608992, 78.3918697 13.1613183, 78.3919834 13.1621652)",,,,,
244314313,tertiary,False,False,141.613,"LINESTRING (78.3919834 13.1621652, 78.3918697 13.1613183, 78.3918521 13.1608992)",,,,,
244314313,tertiary,False,True,114.269,"LINESTRING (78.3919834 13.1621652, 78.3919938 13.1622427, 78.3920643 13.1631897)",,,,,
53547241,primary,False,True,83.902,"LINESTRING (78.3935571 13.1631397, 78.3938646 13.1638323)",,,,,
53547241,primary,False,False,231.026,"LINESTRING (78.3935571 13.1631397, 78.3932319 13.1621747, 78.39285 13.1611799)",,,,,
412171798,residential,False,True,161.867,"LINESTRING (78.3935571 13.1631397, 78.3933496 13.1631612, 78.3930599 13.1631612, 78.3924221 13.1631636, 78.3920643 13.1631897)",,,,,
244314313,tertiary,False,True,113.33,"LINESTRING (78.3920643 13.1631897, 78.3921876 13.1642018)",,,,,
412171798,residential,False,True,81.556,"LINESTRING (78.3920643 13.1631897, 78.3913122 13.16323)",,,,,
244314313,tertiary,False,False,114.269,"LINESTRING (78.3920643 13.1631897, 78.3919938 13.1622427, 78.3919834 13.1621652)",,,,,
412171798,residential,False,False,161.867,"LINESTRING (78.3920643 13.1631897, 78.3924221 13.1631636, 78.3930599 13.1631612, 78.3933496 13.1631612, 78.3935571 13.1631397)",,,,,
412171798,residential,False,False,81.556,"LINESTRING (78.3913122 13.16323, 78.3920643 13.1631897)",,,,,
412171783,residential,False,True,116.96000000000001,"LINESTRING (78.3913122 13.16323, 78.3913414 13.16348, 78.391339 13.1636957, 78.391339 13.16389, 78.3913665 13.1642793)",,Gunagunta Palya Road,20,,yes
244314313,tertiary,False,False,113.33,"LINESTRING (78.3921876 13.1642018, 78.3920643 13.1631897)",,,,,
244314313,tertiary,False,True,51.688,"LINESTRING (78.3921876 13.1642018, 78.3922264 13.1646651)",,,,,
53547238,secondary,False,False,89.40100000000001,"LINESTRING (78.3921876 13.1642018, 78.3921583 13.1642089, 78.3917786 13.1642552, 78.3913665 13.1642793)",2,Old Market Road,20,,yes
53547238,secondary,False,True,186.206,"LINESTRING (78.3921876 13.1642018, 78.3929959 13.1640056, 78.3938646 13.1638323)",2,Old Market Road,20,,yes
53547238,secondary,False,True,89.40100000000001,"LINESTRING (78.3913665 13.1642793, 78.3917786 13.1642552, 78.3921583 13.1642089, 78.3921876 13.1642018)",2,Old Market Road,20,,yes
412171783,residential,False,False,116.96000000000001,"LINESTRING (78.3913665 13.1642793, 78.391339 13.16389, 78.391339 13.1636957, 78.3913414 13.16348, 78.3913122 13.16323)",,Gunagunta Palya Road,20,,yes
378535617,residential,False,False,39.261,"LINESTRING (78.3920155 13.1658135, 78.3923751 13.1657681)",,Jahangir Mohalla Road,,,
378535617,residential,False,True,62.716,"LINESTRING (78.3920155 13.1658135, 78.3919233 13.1658252, 78.3914672 13.1658302, 78.3914371 13.1658288)",,Jahangir Mohalla Road,,,
378535617,residential,False,False,62.716,"LINESTRING (78.3914371 13.1658288, 78.3914672 13.1658302, 78.3919233 13.1658252, 78.3920155 13.1658135)",,Jahangir Mohalla Road,,,
412171784,tertiary,False,True,93.00999999999999,"LINESTRING (78.3914371 13.1658288, 78.3914657 13.1662677, 78.3914808 13.1666641)",,,,,
321522441,secondary,False,False,75.419,"LINESTRING (78.3970814 13.1631936, 78.3977541 13.1630176)",2,K. Baipalli Road,40,Mulbagilu Road,yes
321522441,secondary,False,True,355.526,"LINESTRING (78.3970814 13.1631936, 78.3969223 13.1632352, 78.3954254 13.1635128, 78.3941908 13.1637573, 78.3938646 13.1638323)",2,K. Baipalli Road,40,Mulbagilu Road,yes
451900432,residential,False,False,197.665,"LINESTRING (78.3970814 13.1631936, 78.3969723 13.1626479, 78.3969016 13.1622607, 78.3968493 13.161863, 78.3967654 13.1614434)",,Kuvempu Road,,,
451900432,residential,False,True,190.956,"LINESTRING (78.3970814 13.1631936, 78.3971393 13.1634964, 78.3972037 13.1640997, 78.3973056 13.1648963)",,Kuvempu Road,,,
451900432,residential,False,True,197.66499999999996,"LINESTRING (78.3967654 13.1614434, 78.3968493 13.161863, 78.3969016 13.1622607, 78.3969723 13.1626479, 78.3970814 13.1631936)",,Kuvempu Road,,,
321522441,secondary,False,True,75.419,"LINESTRING (78.3977541 13.1630176, 78.3970814 13.1631936)",2,K. Baipalli Road,40,Mulbagilu Road,yes
321522441,secondary,False,False,247.755,"LINESTRING (78.3977541 13.1630176, 78.3987882 13.1627471, 78.3999715 13.1624682)",2,K. Baipalli Road,40,Mulbagilu Road,yes
451900925,residential,False,False,207.898,"LINESTRING (78.3977541 13.1630176, 78.3976516 13.1626052, 78.3975947 13.1622008, 78.3975657 13.161164)",,Bhagath Singh Road,20,,yes
451900925,residential,False,True,59.6,"LINESTRING (78.3975444 13.1604008, 78.3975594 13.1609366)",,Bhagath Singh Road,20,,yes
53547237,tertiary,False,False,406.256,"LINESTRING (78.3956129 13.1617663, 78.396137 13.1610806, 78.3962658 13.1608654, 78.3962882 13.160133, 78.3963247 13.1597669, 78.3964639 13.1594124, 78.3970673 13.1585186)",2,Sonnavadi Road (Malnayakana Halli),40,,yes
53547237,tertiary,False,True,300.24999999999994,"LINESTRING (78.3956129 13.1617663, 78.395461 13.1619651, 78.3946953 13.1629534, 78.3938945 13.1637021, 78.3938646 13.1638323)",2,Sonnavadi Road (Malnayakana Halli),40,,yes
451910328,residential,False,False,195.55100000000004,"LINESTRING (78.3956129 13.1617663, 78.3953194 13.1617521, 78.3953031 13.1617271, 78.3952074 13.161743, 78.3950719 13.1617475, 78.3948291 13.1617953, 78.394668 13.1617976, 78.3944391 13.1618339, 78.3942056 13.1618521, 78.3938344 13.1618976)",,Pallipalya Road,,,
451910328,residential,False,True,195.55100000000002,"LINESTRING (78.3938344 13.1618976, 78.3942056 13.1618521, 78.3944391 13.1618339, 78.394668 13.1617976, 78.3948291 13.1617953, 78.3950719 13.1617475, 78.3952074 13.161743, 78.3953031 13.1617271, 78.3953194 13.1617521, 78.3956129 13.1617663)",,Pallipalya Road,,,
451913009,residential,False,False,94.128,"LINESTRING (78.3970673 13.1585186, 78.3976263 13.1591669)",,Teachers Colony Road,,,
53547237,tertiary,False,True,406.25600000000003,"LINESTRING (78.3970673 13.1585186, 78.3964639 13.1594124, 78.3963247 13.1597669, 78.3962882 13.160133, 78.3962658 13.1608654, 78.396137 13.1610806, 78.3956129 13.1617663)",2,Sonnavadi Road (Malnayakana Halli),40,,yes
451914459,residential,False,False,60.434,"LINESTRING (78.3977223 13.1597023, 78.3976263 13.1591669)",,Brahmins street Road (Agrahara),20,,permissive
451913009,residential,False,True,94.128,"LINESTRING (78.3976263 13.1591669, 78.3970673 13.1585186)",,Teachers Colony Road,,,
451914459,residential,False,True,60.434,"LINESTRING (78.3976263 13.1591669, 78.3977223 13.1597023)",,Brahmins street Road (Agrahara),20,,permissive
561770452,residential,False,True,148.352,"LINESTRING (78.3954212 13.1670899, 78.3940593 13.1669434)",,,,,
451915254,residential,False,True,193.59300000000002,"LINESTRING (78.3954212 13.1670899, 78.3954778 13.1662181, 78.3955557 13.166156, 78.3956725 13.1659734, 78.3959215 13.1654749)",,Tyagaraj Colony Road,,,
321522441,secondary,False,True,3.453,"LINESTRING (78.4004543 13.1623544, 78.4004233 13.1623617)",2,K. Baipalli Road,40,Mulbagilu Road,yes
451917046,residential,False,False,27.835,"LINESTRING (78.4004543 13.1623544, 78.4004269 13.1621055)",,Ganesh Palya Road,20,,permissive
451917046,residential,False,True,27.835,"LINESTRING (78.4004269 13.1621055, 78.4004543 13.1623544)",,Ganesh Palya Road,20,,permissive
321522441,secondary,False,False,3.453,"LINESTRING (78.4004233 13.1623617, 78.4004543 13.1623544)",2,K. Baipalli Road,40,Mulbagilu Road,yes
321522441,secondary,False,True,50.331,"LINESTRING (78.4004233 13.1623617, 78.3999715 13.1624682)",2,K. Baipalli Road,40,Mulbagilu Road,yes
"[451917048, 561770451]",residential,False,"[False, True]",419.327,"LINESTRING (78.4004233 13.1623617, 78.4004836 13.162626, 78.4005079 13.1632174, 78.4005618 13.1637262, 78.3994675 13.1637523, 78.398121 13.1639822)",,Ganesh Palya Road,20,,
321522441,secondary,False,False,50.331,"LINESTRING (78.3999715 13.1624682, 78.4004233 13.1623617)",2,K. Baipalli Road,40,Mulbagilu Road,yes
451917051,residential,False,False,81.722,"LINESTRING (78.3999715 13.1624682, 78.400157 13.1631806)",,,,,
321522441,secondary,False,True,247.755,"LINESTRING (78.3999715 13.1624682, 78.3987882 13.1627471, 78.3977541 13.1630176)",2,K. Baipalli Road,40,Mulbagilu Road,yes
451917051,residential,False,True,81.722,"LINESTRING (78.400157 13.1631806, 78.3999715 13.1624682)",,,,,
561770449,residential,False,True,109.134,"LINESTRING (78.3985662 13.1608899, 78.3975594 13.1609366)",,,,,
451900925,residential,False,False,59.6,"LINESTRING (78.3975594 13.1609366, 78.3975444 13.1604008)",,Bhagath Singh Road,20,,yes
