osmid,oneway,lanes,highway,reversed,length,name,maxspeed,geometry,bridge
176135929,True,2,primary,False,9.912,,,"LINESTRING (77.2980502 30.1646972, 77.297961 30.1647419)",
1105147563,True,1,secondary,False,15.622,Saharanpur-Ambala Highway,40,"LINESTRING (77.2980502 30.1646972, 77.2979203 30.1646128)",
176135930,True,2,primary,False,43.54,,,"LINESTRING (77.2981153 30.1648005, 77.2985102 30.1646088)",
1105147563,True,1,secondary,False,13.081,Saharanpur-Ambala Highway,40,"LINESTRING (77.2981153 30.1648005, 77.2980502 30.1646972)",
298693826,False,,tertiary,False,88.76,,,"LINESTRING (77.3042848 30.1686005, 77.3049594 30.1680555)",
298693838,False,,tertiary,True,101.72,,,"LINESTRING (77.3042848 30.1686005, 77.3048399 30.1693793)",
298693925,False,,tertiary,True,33.402,,,"LINESTRING (77.3042848 30.1686005, 77.3040208 30.1687958)",
298693838,False,,tertiary,False,88.26400000000001,,,"LINESTRING (77.3042848 30.1686005, 77.3041808 30.1684638, 77.3041166 30.1683693, 77.3040646 30.1682749, 77.3038506 30.1679023)",
298693838,False,,tertiary,True,47.26,,,"LINESTRING (77.3024839 30.1656764, 77.3027157 30.1660512)",
298693963,False,,residential,True,29.724,,,"LINESTRING (77.3024839 30.1656764, 77.3021949 30.1657714)",
298693838,False,,tertiary,False,40.54,,,"LINESTRING (77.3024839 30.1656764, 77.3024599 30.1656075, 77.3024275 30.1654996, 77.3023993 30.1653201)",
299468711,False,,residential,True,11.138,,,"LINESTRING (77.3059146 30.167013, 77.3058667 30.1669218)",
298693829,False,,tertiary,False,119.911,,,"LINESTRING (77.3059146 30.167013, 77.3059331 30.1669761, 77.3059606 30.1669496, 77.306455 30.1666553, 77.3069182 30.1663842)",
298693829,False,,tertiary,True,43.929,,,"LINESTRING (77.3059146 30.167013, 77.3059243 30.1670547, 77.3060981 30.1673736)",
1104849932,False,,residential,False,35.556,,,"LINESTRING (77.3060981 30.1673736, 77.3062878 30.1676481)",
298693826,False,,tertiary,True,47.389,,,"LINESTRING (77.3060981 30.1673736, 77.3060948 30.1674005, 77.3060851 30.1674255, 77.3060635 30.1674458, 77.3058314 30.1675811, 77.3057831 30.1676192, 77.305752 30.1676573)",
298693829,False,,tertiary,False,43.929,,,"LINESTRING (77.3060981 30.1673736, 77.3059243 30.1670547, 77.3059146 30.167013)",
298693956,False,,residential,True,35.992,,,"LINESTRING (77.3003509 30.1673977, 77.3005105 30.1676905)",
298693833,False,,residential,True,25.171,,,"LINESTRING (77.3003509 30.1673977, 77.3002419 30.1674688, 77.3001329 30.1675222)",
298693963,False,,residential,False,131.569,,,"LINESTRING (77.3003509 30.1673977, 77.3007466 30.1669789, 77.3010024 30.166709, 77.3012253 30.1664876)",
298693826,False,,tertiary,True,7.343,,,"LINESTRING (77.305752 30.1676573, 77.3057346 30.1677216)",
298693826,False,,tertiary,False,47.38900000000001,,,"LINESTRING (77.305752 30.1676573, 77.3057831 30.1676192, 77.3058314 30.1675811, 77.3060635 30.1674458, 77.3060851 30.1674255, 77.3060948 30.1674005, 77.3060981 30.1673736)",
1053356023,False,,residential,False,69.60900000000001,,,"LINESTRING (77.305752 30.1676573, 77.3056148 30.1677156, 77.3055704 30.1677207, 77.3055316 30.1677203, 77.3055043 30.1676993, 77.3054786 30.1676624, 77.3052816 30.1673602)",
298693833,False,,residential,False,26.432,,,"LINESTRING (77.298902 30.1679461, 77.299151 30.1678453)",
298693833,False,,residential,True,35.163,,,"LINESTRING (77.298902 30.1679461, 77.2985714 30.1680814)",
298693904,False,,residential,True,46.91,,,"LINESTRING (77.298902 30.1679461, 77.2991137 30.1683262)",
298693956,False,,residential,True,29.684,,,"LINESTRING (77.3007626 30.1680423, 77.3009418 30.1682597)",
298693956,False,,residential,False,46.057,,,"LINESTRING (77.3007626 30.1680423, 77.300691 30.1679547, 77.300632 30.167875, 77.3005105 30.1676905)",
1104868539,False,,residential,False,74.302,,,"LINESTRING (77.3007626 30.1680423, 77.3010776 30.1677518, 77.3010974 30.1677315, 77.3011335 30.167719, 77.301175 30.1677346, 77.3013201 30.1678504)",
299477174,False,,residential,False,36.458,,,"LINESTRING (77.3066959 30.1681649, 77.3070339 30.1680162)",
1104849932,False,,residential,True,60.579,,,"LINESTRING (77.3066959 30.1681649, 77.306336 30.1677177)",
298693833,False,,residential,False,87.078,,,"LINESTRING (77.2977911 30.1684791, 77.2985714 30.1680814)",
298693833,False,,residential,True,101.671,,,"LINESTRING (77.2977911 30.1684791, 77.29688 30.1689434)",
298693909,False,,residential,True,86.347,,,"LINESTRING (77.2977911 30.1684791, 77.2973145 30.1678209)",
298693885,False,,residential,True,35.328,,,"LINESTRING (77.299468 30.1689956, 77.2991474 30.1691509)",
298693904,False,,residential,False,81.857,,,"LINESTRING (77.299468 30.1689956, 77.2991137 30.1683262)",
299467220,False,,residential,False,46.604,,,"LINESTRING (77.299468 30.1689956, 77.2999077 30.1688191)",
"[298693885, 298693943]",False,,residential,False,100.367,,,"LINESTRING (77.2990621 30.1700016, 77.2987117 30.1694686, 77.2986916 30.1694298, 77.2986909 30.1694043, 77.2987097 30.169377, 77.2987385 30.1693556, 77.2988958 30.1692773)",
298693943,False,,residential,True,86.186,,,"LINESTRING (77.2990621 30.1700016, 77.299352 30.1704518, 77.2995148 30.1706702)",
299467214,False,,residential,False,78.02799999999999,,,"LINESTRING (77.2990621 30.1700016, 77.2987254 30.17016, 77.298333 30.1703085)",
298693925,False,,tertiary,False,14.934000000000001,,,"LINESTRING (77.3023286 30.1701068, 77.3023561 30.1700603, 77.3023797 30.1700278, 77.3024135 30.1699953)",
298693925,False,,tertiary,True,68.44800000000001,,,"LINESTRING (77.3023286 30.1701068, 77.3023127 30.1701497, 77.3022929 30.1701965, 77.3022608 30.1702339, 77.3021995 30.1702803, 77.302136 30.1703359, 77.3019111 30.170597)",
298693956,False,,residential,False,52.166000000000004,,,"LINESTRING (77.3023286 30.1701068, 77.3021123 30.1697837, 77.3020529 30.1697028)",
298693921,False,,residential,True,101.666,,,"LINESTRING (77.299597 30.1707798, 77.2986566 30.1711981)",
298693943,False,,residential,False,14.525,,,"LINESTRING (77.299597 30.1707798, 77.2995148 30.1706702)",
298693943,False,,residential,True,73.194,,,"LINESTRING (77.299597 30.1707798, 77.2999742 30.1713516)",
298693949,False,,residential,True,71.22,,,"LINESTRING (77.2977801 30.1708699, 77.2974431 30.1702995)",
299467059,False,,residential,True,64.326,,,"LINESTRING (77.2977801 30.1708699, 77.2971535 30.1710729)",
298693949,False,,residential,False,246.86599999999999,,,"LINESTRING (77.2977801 30.1708699, 77.2981489 30.1715507, 77.2986673 30.1725934, 77.2987934 30.1729085)",
298693921,False,,residential,False,101.666,,,"LINESTRING (77.2986566 30.1711981, 77.299597 30.1707798)",
298693921,False,,residential,True,32.373,,,"LINESTRING (77.2986566 30.1711981, 77.2983571 30.1713312)",
298693911,False,,residential,False,191.41299999999998,,,"LINESTRING (77.2986566 30.1711981, 77.2993348 30.1726087, 77.2994073 30.1727921)",
298693921,False,,residential,False,32.373,,,"LINESTRING (77.2983571 30.1713312, 77.2986566 30.1711981)",
298693928,False,,residential,False,113.478,,,"LINESTRING (77.2967508 30.1714811, 77.2972361 30.1724114)",
298693838,False,,tertiary,False,156.61,,,"LINESTRING (77.3065072 30.1716642, 77.3062456 30.1713623, 77.3061197 30.1712144, 77.3060114 30.1710946, 77.3059213 30.1709879, 77.305815 30.1708433, 77.305573 30.1705117)",
298693842,False,,unclassified,True,281.656,,,"LINESTRING (77.3065072 30.1716642, 77.3059193 30.1720009, 77.3054786 30.172279, 77.3052429 30.1724191, 77.3049715 30.1725547, 77.3044815 30.1727865, 77.3040967 30.1729651, 77.3040205 30.1729963)",
298693925,False,,tertiary,True,9.525,,,"LINESTRING (77.3004105 30.17201, 77.3003722 30.172089)",
298693943,False,,residential,False,46.356,,,"LINESTRING (77.3004105 30.17201, 77.3001792 30.1716442)",
298693925,False,,tertiary,False,52.974000000000004,,,"LINESTRING (77.3004105 30.17201, 77.3004479 30.1719521, 77.3004851 30.1719033, 77.3006693 30.1717306, 77.3007673 30.1716503)",
298693961,False,,residential,False,11.842,,,"LINESTRING (77.2994073 30.1727921, 77.2995301 30.1727836)",
298693911,False,,residential,True,191.41299999999998,,,"LINESTRING (77.2994073 30.1727921, 77.2993348 30.1726087, 77.2986566 30.1711981)",
298693961,False,,residential,True,60.452,,,"LINESTRING (77.2994073 30.1727921, 77.2990405 30.1728709, 77.2987934 30.1729085)",
298693961,False,,residential,True,11.842,,,"LINESTRING (77.2995301 30.1727836, 77.2994073 30.1727921)",
298693925,False,,tertiary,False,45.068,,,"LINESTRING (77.2995301 30.1727836, 77.2995727 30.1727453, 77.2998949 30.1725298)",
298693925,False,,tertiary,True,47.91,,,"LINESTRING (77.2995301 30.1727836, 77.2995112 30.1728488, 77.2995123 30.172924, 77.2996 30.1732023)",
298693961,False,,residential,True,21.766,,,"LINESTRING (77.2987934 30.1729085, 77.2985704 30.1729424)",
298693949,False,,residential,True,246.86599999999999,,,"LINESTRING (77.2987934 30.1729085, 77.2986673 30.1725934, 77.2981489 30.1715507, 77.2977801 30.1708699)",
298693961,False,,residential,False,60.452,,,"LINESTRING (77.2987934 30.1729085, 77.2990405 30.1728709, 77.2994073 30.1727921)",
298693842,False,,unclassified,False,281.656,,,"LINESTRING (77.3040205 30.1729963, 77.3040967 30.1729651, 77.3044815 30.1727865, 77.3049715 30.1725547, 77.3052429 30.1724191, 77.3054786 30.172279, 77.3059193 30.1720009, 77.3065072 30.1716642)",
298693842,False,,unclassified,True,54.983,,,"LINESTRING (77.3040205 30.1729963, 77.3038284 30.1730686, 77.3036738 30.1731146, 77.3034839 30.1731659)",
298693928,False,,residential,True,74.253,,,"LINESTRING (77.2975406 30.1730251, 77.2972361 30.1724114)",
298693961,False,,residential,False,90.39099999999999,,,"LINESTRING (77.2975406 30.1730251, 77.2983983 30.1729685, 77.2984772 30.1729565)",
298693842,False,,unclassified,True,27.43,,,"LINESTRING (77.3034839 30.1731659, 77.3032062 30.1732226)",
1053354605,False,,residential,True,69.608,,,"LINESTRING (77.3034839 30.1731659, 77.3032017 30.1725894)",
298693842,False,,unclassified,False,54.983,,,"LINESTRING (77.3034839 30.1731659, 77.3036738 30.1731146, 77.3038284 30.1730686, 77.3040205 30.1729963)",
299467291,False,,residential,False,137.39700000000002,,,"LINESTRING (77.2985102 30.1646088, 77.2986651 30.1647105, 77.2989549 30.1648656, 77.2994051 30.1651422, 77.299677 30.1653209)",
299467208,False,,residential,True,9.187,,,"LINESTRING (77.2973514 30.1650717, 77.2974161 30.1651325)",
299467224,False,,residential,False,64.741,,,"LINESTRING (77.2985807 30.1651346, 77.2979902 30.1654145)",
169377072,True,2,primary,False,67.9,,,"LINESTRING (77.2974161 30.1651325, 77.2980352 30.1648386)",
299467208,False,,residential,False,9.187,,,"LINESTRING (77.2974161 30.1651325, 77.2973514 30.1650717)",
"[299467208, 299467224]",False,,residential,True,72.983,,,"LINESTRING (77.2974161 30.1651325, 77.2977836 30.1654667, 77.2978212 30.1654783, 77.2978561 30.1654737, 77.2979902 30.1654145)",
1053357648,False,,residential,True,27.194,,,"LINESTRING (77.299677 30.1653209, 77.2995142 30.1655209)",
299467291,False,,residential,False,92.391,,,"LINESTRING (77.299677 30.1653209, 77.2997351 30.1653468, 77.2998165 30.1653896, 77.3000012 30.1655462, 77.3004005 30.1658627)",
299467291,False,,residential,True,137.39700000000002,,,"LINESTRING (77.299677 30.1653209, 77.2994051 30.1651422, 77.2989549 30.1648656, 77.2986651 30.1647105, 77.2985102 30.1646088)",
299467060,False,,residential,False,50.518,,,"LINESTRING (77.2979902 30.1654145, 77.2982576 30.1658056)",
299467224,False,,residential,True,64.741,,,"LINESTRING (77.2979902 30.1654145, 77.2985807 30.1651346)",
"[299467224, 299467208]",False,,residential,False,72.983,,,"LINESTRING (77.2979902 30.1654145, 77.2978561 30.1654737, 77.2978212 30.1654783, 77.2977836 30.1654667, 77.2974161 30.1651325)",
299467289,False,,residential,True,66.264,,,"LINESTRING (77.2994062 30.1656508, 77.2988045 30.1659415)",
1053357648,False,,residential,False,17.789,,,"LINESTRING (77.2994062 30.1656508, 77.2995142 30.1655209)",
"[1053357648, 299467298]",False,,residential,"[False, True]",73.31,,,"LINESTRING (77.2994062 30.1656508, 77.2992335 30.1659152, 77.2989615 30.166182)",
299467073,False,,residential,True,41.859,,,"LINESTRING (77.2984568 30.1656782, 77.2986661 30.1660083)",
299467313,False,,residential,False,23.821,,,"LINESTRING (77.2984568 30.1656782, 77.2982576 30.1658056)",
299467313,False,,residential,True,125.81599999999999,,,"LINESTRING (77.2984568 30.1656782, 77.2985212 30.1656369, 77.2989866 30.1653716, 77.299106 30.1652835, 77.2991382 30.1652696, 77.2991717 30.1652777, 77.2992307 30.1653241, 77.2995142 30.1655209)",
299467060,False,,residential,True,50.518,,,"LINESTRING (77.2982576 30.1658056, 77.2979902 30.1654145)",
299467313,False,,residential,False,13.616,,,"LINESTRING (77.2982576 30.1658056, 77.2981438 30.1658785)",
299467313,False,,residential,True,23.821,,,"LINESTRING (77.2982576 30.1658056, 77.2984568 30.1656782)",
299467107,False,,residential,True,37.092,,,"LINESTRING (77.2981438 30.1658785, 77.2983322 30.1661696)",
299467313,False,,residential,True,13.616,,,"LINESTRING (77.2981438 30.1658785, 77.2982576 30.1658056)",
299467313,False,,residential,False,77.035,,,"LINESTRING (77.2981438 30.1658785, 77.297966 30.1659676, 77.2978681 30.1660105, 77.2977555 30.1660557, 77.2977108 30.1660884, 77.2974993 30.1662764)",
298693944,False,,residential,False,39.881,,,"LINESTRING (77.297038 30.1658959, 77.297335 30.1661463)",
299467063,False,,residential,False,30.708,,,"LINESTRING (77.2988045 30.1659415, 77.2989615 30.166182)",
299467289,False,,residential,False,66.264,,,"LINESTRING (77.2988045 30.1659415, 77.2994062 30.1656508)",
299467289,False,,residential,True,15.238,,,"LINESTRING (77.2988045 30.1659415, 77.2986661 30.1660083)",
