osmid,oneway,name,highway,reversed,length,lanes,ref,geometry,bridge,junction,maxspeed
826853851,True,Kollampalayam Bypass,tertiary,False,11.671,,,"LINESTRING (77.7305748 11.3270879, 77.7306654 11.3271438)",,,
826853857,True,Erode - Dharapuram Road,primary,False,100.105,2,SH83A,"LINESTRING (77.7305748 11.3270879, 77.7303717 11.3274988, 77.7301602 11.327891)",,,
826853852,True,Kollampalayam Bypass,tertiary,False,4.823,,,"LINESTRING (77.7307389 11.3269652, 77.7306977 11.3269494)",,,
821834190,False,,residential,True,47.483,,,"LINESTRING (77.7307389 11.3269652, 77.7309327 11.3267052, 77.7310071 11.3266297)",,,
31520630,False,,residential,False,140.491,,,"LINESTRING (77.7261728 11.3341985, 77.7273904 11.3346121)",,,
70560347,False,,unclassified,False,75.531,,,"LINESTRING (77.7261728 11.3341985, 77.7260625 11.3348691)",,,
31520630,False,,residential,True,173.659,,,"LINESTRING (77.7261728 11.3341985, 77.7251529 11.3336345, 77.7247687 11.3334636)",,,
31520630,False,,residential,True,140.491,,,"LINESTRING (77.7273904 11.3346121, 77.7261728 11.3341985)",,,
205520295,False,Gandhiji Road,primary,False,38.365,,SH79,"LINESTRING (77.7273904 11.3346121, 77.7272911 11.3349431)",,,
"[822176328, 822176329, 205520295]",False,Gandhiji Road,primary,True,108.212,,SH79,"LINESTRING (77.7273904 11.3346121, 77.7274268 11.3344185, 77.727542 11.3337184, 77.7275467 11.3336514)",yes,,
31520650,False,,residential,False,105.087,,,"LINESTRING (77.7246162 11.3323689, 77.7243489 11.3332769)",,,
70560333,False,,unclassified,False,53.837,,,"LINESTRING (77.7246162 11.3323689, 77.7250495 11.3326011)",,,
70560333,False,,unclassified,True,59.375,,,"LINESTRING (77.7246162 11.3323689, 77.7241211 11.3321465)",,,
31520650,False,,residential,True,117.742,,,"LINESTRING (77.7240409 11.3342918, 77.7243489 11.3332769)",,,
70560328,False,,unclassified,False,58.053,,,"LINESTRING (77.7240409 11.3342918, 77.7235097 11.3342558)",,,
70560328,False,,unclassified,True,50.655,,,"LINESTRING (77.7240409 11.3342918, 77.7244906 11.3344063)",,,
70560236,False,,unclassified,False,100.674,,,"LINESTRING (77.7250495 11.3326011, 77.7247687 11.3334636)",,,
70560333,False,,unclassified,False,196.665,,,"LINESTRING (77.7250495 11.3326011, 77.7262604 11.333912)",,,
70560333,False,,unclassified,True,53.837,,,"LINESTRING (77.7250495 11.3326011, 77.7246162 11.3323689)",,,
70560346,False,,residential,True,35.071,,,"LINESTRING (77.731859 11.3318141, 77.731859 11.3321295)",,,
"[70560273, 822109069]",False,,residential,False,127.63900000000001,,,"LINESTRING (77.731859 11.3318141, 77.7315525 11.3318008, 77.7313686 11.3317935, 77.7306891 11.3317723)",,,
70560257,False,,residential,True,35.498,,,"LINESTRING (77.7275467 11.3336514, 77.7278706 11.3336839)",,,
822176329,False,Gandhiji Road,primary,True,89.083,,SH79,"LINESTRING (77.7275467 11.3336514, 77.7275312 11.3328504)",,,
822176327,False,,residential,False,69.465,,,"LINESTRING (77.7275467 11.3336514, 77.7272771 11.33351, 77.7271423 11.3334064, 77.7270091 11.3333193)",,,
"[822176328, 822176329, 205520295]",False,Gandhiji Road,primary,False,108.212,,SH79,"LINESTRING (77.7275467 11.3336514, 77.727542 11.3337184, 77.7274268 11.3344185, 77.7273904 11.3346121)",yes,,
70560257,False,,residential,False,41.403,,,"LINESTRING (77.7296632 11.3338633, 77.7292864 11.333817)",,,
70560257,False,,residential,True,43.916,,,"LINESTRING (77.7296632 11.3338633, 77.7300644 11.3338985)",,,
70560304,False,,residential,False,88.808,,,"LINESTRING (77.7296632 11.3338633, 77.7297345 11.3330677)",,,
70560291,False,,tertiary,False,37.838,,,"LINESTRING (77.7306621 11.3320812, 77.7306435 11.332421)",,,
70560291,False,,tertiary,True,24.585,,,"LINESTRING (77.7306621 11.3320812, 77.7306931 11.3318622)",,,
70560306,False,,residential,True,47.038999999999994,,,"LINESTRING (77.7306621 11.3320812, 77.7303792 11.3319993, 77.7302431 11.3319895)",,,
821852990,False,,residential,False,130.684,,,"LINESTRING (77.7306621 11.3320812, 77.7309208 11.3321085, 77.731859 11.3321295)",,,
70560304,False,,residential,False,125.532,,,"LINESTRING (77.7297345 11.3330677, 77.7298365 11.3319432)",,,
70560304,False,,residential,True,88.808,,,"LINESTRING (77.7297345 11.3330677, 77.7296632 11.3338633)",,,
821852994,False,,residential,False,44.941,,,"LINESTRING (77.7297345 11.3330677, 77.7301447 11.3331075)",,,
821852994,False,,residential,True,41.223,,,"LINESTRING (77.7297345 11.3330677, 77.7293603 11.3330146)",,,
70560259,False,,residential,False,131.538,,,"LINESTRING (77.7306435 11.332421, 77.7318496 11.3324504)",,,
70560291,False,,tertiary,False,45.619,,,"LINESTRING (77.7306435 11.332421, 77.7305996 11.332829)",,,
70560291,False,,tertiary,True,37.838,,,"LINESTRING (77.7306435 11.332421, 77.7306621 11.3320812)",,,
70560251,False,,residential,True,88.226,,,"LINESTRING (77.727949 11.3328942, 77.7278706 11.3336839)",,,
70560297,False,,residential,False,112.432,,,"LINESTRING (77.727949 11.3328942, 77.7289752 11.332994)",,,
70560297,False,,residential,True,45.811,,,"LINESTRING (77.727949 11.3328942, 77.7275312 11.3328504)",,,
70560309,False,,unclassified,False,28.688,,,"LINESTRING (77.7240475 11.3323942, 77.7241211 11.3321465)",,,
