osmid,oneway,lanes,ref,highway,maxspeed,access,reversed,length,geometry
498085662,False,2,NH369,trunk,50,yes,True,292.552,"LINESTRING (75.70456 13.846814, 75.7047824 13.8494361)"
244276669,False,,,unclassified,,,False,264.294,"LINESTRING (75.70456 13.846814, 75.7033747 13.8467813, 75.7025034 13.8467573, 75.702113 13.8467465)"
1022328783,False,2,,primary,50,,False,121.929,"LINESTRING (75.70456 13.846814, 75.7047426 13.8468083, 75.7056883 13.8467669)"
95011990,False,,,tertiary,,,False,122.888,"LINESTRING (75.7051731 13.8512944, 75.7062909 13.851503)"
498085662,False,2,NH369,trunk,50,yes,False,212.72000000000003,"LINESTRING (75.7051731 13.8512944, 75.7049836 13.8509, 75.7048436 13.85008, 75.7048105 13.8497319, 75.7047824 13.8494361)"
498085662,False,2,NH369,trunk,50,yes,True,405.541,"LINESTRING (75.7051731 13.8512944, 75.7067136 13.85264, 75.7079607 13.853739)"
892944241,False,,,secondary,,,True,417.679,"LINESTRING (75.7051731 13.8512944, 75.7043126 13.8512449, 75.7037372 13.8511617, 75.7029574 13.8509349, 75.7028923 13.850916, 75.7021599 13.8506654, 75.7017526 13.850604, 75.7014009 13.8505625)"
95011990,False,,,tertiary,,,True,107.68,"LINESTRING (75.7072786 13.8516377, 75.7062909 13.851503)"
186938731,False,,,unclassified,,,False,147.79100000000003,"LINESTRING (75.7072786 13.8516377, 75.7073165 13.8515355, 75.7073585 13.8512756, 75.7074005 13.8509036, 75.7074477 13.8506998, 75.707495 13.8504704, 75.707499 13.8503301)"
892944241,False,,,secondary,,,True,56.23,"LINESTRING (75.7014009 13.8505625, 75.7008803 13.8505475)"
892944241,False,,,secondary,,,False,417.679,"LINESTRING (75.7014009 13.8505625, 75.7017526 13.850604, 75.7021599 13.8506654, 75.7028923 13.850916, 75.7029574 13.8509349, 75.7037372 13.8511617, 75.7043126 13.8512449, 75.7051731 13.8512944)"
946672927,False,,,unclassified,,,False,413.5369999999999,"LINESTRING (75.7014009 13.8505625, 75.7014435 13.8509722, 75.7015555 13.8511841, 75.7016403 13.8513447, 75.7017365 13.8515266, 75.7018238 13.8516918, 75.7019069 13.8518491, 75.7020399 13.852316, 75.7024719 13.8526951, 75.7029835 13.8528302, 75.7030773 13.8529736, 75.7031386 13.8535578)"
95011994,False,,,tertiary,,,False,204.012,"LINESTRING (75.707499 13.8503301, 75.7068623 13.8504806, 75.7067562 13.8505242, 75.7066174 13.8506986, 75.7063685 13.8512454, 75.7062909 13.851503)"
95011994,False,,,tertiary,,,True,121.238,"LINESTRING (75.707499 13.8503301, 75.7075806 13.8502112, 75.7076581 13.849811, 75.7077765 13.8494425, 75.7077742 13.8492883)"
186938731,False,,,unclassified,,,True,147.79100000000003,"LINESTRING (75.707499 13.8503301, 75.707495 13.8504704, 75.7074477 13.8506998, 75.7074005 13.8509036, 75.7073585 13.8512756, 75.7073165 13.8515355, 75.7072786 13.8516377)"
949254469,False,,,residential,,,False,177.266,"LINESTRING (75.6998682 13.850584, 75.6995486 13.8521477)"
892944241,False,,,secondary,,,False,109.344,"LINESTRING (75.6998682 13.850584, 75.7003204 13.8505677, 75.7008803 13.8505475)"
95011990,False,,,tertiary,,,False,107.68,"LINESTRING (75.7062909 13.851503, 75.7072786 13.8516377)"
95011990,False,,,tertiary,,,True,122.888,"LINESTRING (75.7062909 13.851503, 75.7051731 13.8512944)"
95011994,False,,,tertiary,,,True,204.012,"LINESTRING (75.7062909 13.851503, 75.7063685 13.8512454, 75.7066174 13.8506986, 75.7067562 13.8505242, 75.7068623 13.8504806, 75.707499 13.8503301)"
892944241,False,,,secondary,,,False,56.23,"LINESTRING (75.7008803 13.8505475, 75.7014009 13.8505625)"
187046381,False,,,unclassified,,,False,68.477,"LINESTRING (75.7008803 13.8505475, 75.7009018 13.850269, 75.700962 13.850041, 75.7009879 13.849943)"
892944241,False,,,secondary,,,True,109.344,"LINESTRING (75.7008803 13.8505475, 75.7003204 13.8505677, 75.6998682 13.850584)"
187073017,False,,,unclassified,,,True,54.698,"LINESTRING (75.7056883 13.8467669, 75.7056461 13.8472571)"
1022328783,False,2,,primary,50,,False,100.299,"LINESTRING (75.7056883 13.8467669, 75.7065208 13.8466916, 75.7066135 13.8466857)"
1022328783,False,2,,primary,50,,True,121.929,"LINESTRING (75.7056883 13.8467669, 75.7047426 13.8468083, 75.70456 13.846814)"
187046707,False,,,unclassified,,,True,60.859,"LINESTRING (75.7066135 13.8466857, 75.7065914 13.8472326)"
1022328783,False,2,,primary,50,,False,81.146,"LINESTRING (75.7066135 13.8466857, 75.7073635 13.8466381)"
1022328783,False,2,,primary,50,,True,100.299,"LINESTRING (75.7066135 13.8466857, 75.7065208 13.8466916, 75.7056883 13.8467669)"
187046707,False,,,unclassified,,,False,60.859,"LINESTRING (75.7065914 13.8472326, 75.7066135 13.8466857)"
187046707,False,,,unclassified,,,True,3.015,"LINESTRING (75.7065914 13.8472326, 75.7065923 13.8472597)"
339132378,False,,,unclassified,,,False,65.819,"LINESTRING (75.7065914 13.8472326, 75.7059834 13.847276)"
187046707,False,,,unclassified,,,False,30.183,"LINESTRING (75.706609 13.8477709, 75.7066001 13.8474996)"
339132380,False,,,unclassified,,,False,68.171,"LINESTRING (75.706609 13.8477709, 75.7059806 13.8478309)"
339132380,False,,,unclassified,,,True,98.783,"LINESTRING (75.706609 13.8477709, 75.707521 13.8476994)"
187046707,False,,,unclassified,,,True,61.747,"LINESTRING (75.706609 13.8477709, 75.706653 13.8482751, 75.7066576 13.8483242)"
187046707,False,,,unclassified,,,False,47.183,"LINESTRING (75.7067026 13.8492142, 75.7066975 13.8487899)"
411392055,False,,,unclassified,,,False,113.475,"LINESTRING (75.7067026 13.8492142, 75.7077505 13.8491351)"
187046706,False,,,unclassified,,,True,106.076,"LINESTRING (75.7067026 13.8492142, 75.7062634 13.8492636, 75.7057266 13.849324)"
187046706,False,,,unclassified,,,False,106.076,"LINESTRING (75.7057266 13.849324, 75.7062634 13.8492636, 75.7067026 13.8492142)"
187046706,False,,,unclassified,,,True,102.699,"LINESTRING (75.7057266 13.849324, 75.7054033 13.8493603, 75.7047824 13.8494361)"
187073017,False,,,unclassified,,,False,50.232,"LINESTRING (75.7057266 13.849324, 75.7056974 13.8489576, 75.7056895 13.8488737)"
498085662,False,2,NH369,trunk,50,yes,False,292.552,"LINESTRING (75.7047824 13.8494361, 75.70456 13.846814)"
187046706,False,,,unclassified,,,False,102.699,"LINESTRING (75.7047824 13.8494361, 75.7054033 13.8493603, 75.7057266 13.849324)"
