osmid,oneway,ref,highway,reversed,length,junction,geometry,name
793380804,True,NH129A,trunk,False,9.891,,"LINESTRING (93.7210976 25.9083889, 93.7210755 25.9084756)",
198347360,True,NH129A,trunk,False,10.939,,"LINESTRING (93.7205512 25.9114095, 93.720577 25.9113139)",
732127040,True,NH29,trunk,False,8.294,roundabout,"LINESTRING (93.7205512 25.9114095, 93.7205143 25.9113924, 93.7204736 25.9113855)",
793696615,False,,tertiary,False,141.99499999999998,,"LINESTRING (93.7266255 25.9097665, 93.7265479 25.9103126, 93.7264213 25.910953, 93.7264025 25.9110271)",Khermahal Road
793696615,False,,tertiary,False,7.024,,"LINESTRING (93.7229973 25.9136132, 93.7229571 25.913665)",Khermahal Road
732127039,True,NH29,trunk,False,88.636,,"LINESTRING (93.7229973 25.9136132, 93.7226821 25.9135396, 93.7223375 25.9134756, 93.7221313 25.9134466)",
793696615,False,,tertiary,True,406.462,,"LINESTRING (93.7229973 25.9136132, 93.7232747 25.9132735, 93.7234022 25.9131721, 93.7241028 25.9127585, 93.7248335 25.9123902, 93.7253114 25.9121004, 93.7261123 25.911612, 93.7262644 25.9114876)",Khermahal Road
"[793377754, 793696613]",True,,secondary,False,136.036,,"LINESTRING (93.7223874 25.9090037, 93.7222354 25.9089706, 93.7220062 25.9088651, 93.7218294 25.9087658, 93.7214206 25.9085112, 93.7213739 25.9084935, 93.7211989 25.9084272)",Church Road
248435942,False,,tertiary,True,70.536,,"LINESTRING (93.7262295 25.9073499, 93.7263514 25.9079747)",
248441840,False,,residential,False,93.065,,"LINESTRING (93.7262295 25.9073499, 93.725591 25.9073706, 93.7253007 25.9073463)",
248441841,False,,residential,False,49.155,,"LINESTRING (93.7255304 25.9089114, 93.7255314 25.9088795, 93.7255366 25.9087042, 93.7255167 25.9084701)",
793377754,True,,secondary,False,315.065,,"LINESTRING (93.7255304 25.9089114, 93.7248908 25.9088887, 93.7244254 25.9089132, 93.7234024 25.9089975, 93.7229297 25.9090248, 93.7223874 25.9090037)",Church Road
248441841,False,,residential,True,37.18,,"LINESTRING (93.7254423 25.9081425, 93.7255167 25.9084701)",
