osmid,highway,oneway,reversed,length,geometry,ref,name
185659592,residential,False,True,15.817,"LINESTRING (72.7082761 24.5925009, 72.7082991 24.5923602)",,
185659593,residential,False,False,33.855,"LINESTRING (72.7082761 24.5925009, 72.7080389 24.592286)",,
170505333,residential,False,True,64.407,"LINESTRING (72.7082761 24.5925009, 72.7083182 24.5925476, 72.7085243 24.5926728, 72.7088132 24.5928036)",,
220750735,secondary,False,False,183.13000000000002,"LINESTRING (72.7116427 24.5901884, 72.7113292 24.5903086, 72.7111372 24.5903598, 72.710962 24.5904338, 72.7108284 24.5906027, 72.7107867 24.5907507, 72.7107909 24.5908702, 72.710795 24.590986, 72.7107491 24.5911511, 72.7107199 24.5912725, 72.7106836 24.5913553)",MDR60,
386846770,residential,False,True,316.733,"LINESTRING (72.7116427 24.5901884, 72.7115641 24.5900528, 72.7115838 24.5898866, 72.7116083 24.5896554, 72.7115824 24.5895071, 72.7115752 24.5893586, 72.7115269 24.5892513, 72.7114143 24.5890855, 72.7113445 24.5890074, 72.7112748 24.5889587, 72.7112051 24.5889245, 72.7111031 24.588905, 72.7109422 24.588905, 72.7104406 24.5889464, 72.7102035 24.5889294, 72.7099923 24.5889563, 72.7098471 24.5890143, 72.7096642 24.5890833)",,
"[170504802, 170505327]","['residential', 'tertiary']",False,True,70.941,"LINESTRING (72.7060767 24.5969143, 72.7062913 24.5967144, 72.706656 24.5965778)",,
170505335,living_street,False,True,656.266,"LINESTRING (72.7060767 24.5969143, 72.7060883 24.5968461, 72.7063094 24.596472, 72.7063274 24.596292, 72.7064019 24.5960816, 72.7065099 24.5959484, 72.7067079 24.5959086, 72.7068365 24.5958011, 72.7069625 24.595787, 72.707127 24.5956725, 72.7071527 24.5956, 72.7070447 24.5952306, 72.7070087 24.5950857, 72.7070295 24.5949994, 72.7071064 24.5949548, 72.7072196 24.5949127, 72.707415 24.5948963, 72.7075513 24.5949197, 72.7076233 24.5949103, 72.7077107 24.5948472, 72.7078161 24.5946368, 72.7078315 24.5945503, 72.7078212 24.5944404, 72.7078804 24.5943656, 72.7080295 24.5943539, 72.7082223 24.5943469, 72.7082536 24.5943037, 72.7082918 24.594251, 72.7082789 24.5938536, 72.7081964 24.5937567, 72.7079124 24.5937611, 72.7077465 24.5936339, 72.707498 24.5934134, 72.7073575 24.5933177, 72.7071027 24.5931786, 72.7069758 24.5930629)",,
"[170504802, 170505327]","['residential', 'tertiary']",False,False,70.941,"LINESTRING (72.706656 24.5965778, 72.7062913 24.5967144, 72.7060767 24.5969143)",,
170505327,tertiary,False,True,509.07199999999995,"LINESTRING (72.706656 24.5965778, 72.7069564 24.5963973, 72.7076699 24.5959778, 72.7078845 24.5958998, 72.7079918 24.5958949, 72.7083619 24.5959534, 72.7085604 24.5960169, 72.7086999 24.5960266, 72.7088125 24.5959925, 72.7088956 24.5959411, 72.7089574 24.5959047, 72.7090968 24.5958413, 72.7091988 24.595773, 72.7094131 24.5956215, 72.7095662 24.5954261, 72.7095846 24.5953287, 72.7095629 24.5951745, 72.7094882 24.5949066, 72.7094613 24.5947141, 72.7094857 24.5945407, 72.7095957 24.5943387, 72.7097352 24.5941682, 72.7098085 24.5940195)",,
170505330,tertiary,False,True,267.91200000000003,"LINESTRING (72.706656 24.5965778, 72.707745 24.5963046, 72.7078952 24.5962656, 72.7080094 24.596297, 72.708119 24.5963876, 72.7086796 24.596783, 72.7089818 24.5969104, 72.7090335 24.5968965)",,
