osmid,highway,oneway,reversed,length,ref,name,geometry,lanes
99571632,tertiary,False,True,30.851,,,"LINESTRING (75.7006069 16.1817284, 75.7003369 16.1818271)",
157247353,primary,False,False,43.076,SH57,Station Road,"LINESTRING (75.7006069 16.1817284, 75.7004888 16.1819114, 75.7004006 16.1820612)",
99571628,unclassified,False,True,313.915,,,"LINESTRING (75.699665 16.1819789, 75.7003296 16.1847289)",
99571632,tertiary,False,False,73.711,,,"LINESTRING (75.699665 16.1819789, 75.7003369 16.1818271)",
99571632,tertiary,False,True,75.271,,,"LINESTRING (75.699665 16.1819789, 75.6989863 16.1821616)",
99571632,tertiary,False,False,88.744,,,"LINESTRING (75.6931598 16.1843887, 75.6939569 16.184163)",
99571632,tertiary,False,True,88.065,,,"LINESTRING (75.6931598 16.1843887, 75.6923596 16.1845802)",
128763787,residential,False,True,60.041,,,"LINESTRING (75.6931598 16.1843887, 75.6933171 16.1849071)",
128763787,residential,False,False,66.19,,,"LINESTRING (75.6931598 16.1843887, 75.6930903 16.1841507, 75.6929627 16.1838249)",
99571628,unclassified,False,False,112.679,,,"LINESTRING (75.7005609 16.1857176, 75.7003296 16.1847289)",
99571628,unclassified,False,True,103.678,,,"LINESTRING (75.7005609 16.1857176, 75.7008277 16.1866141)",
1227269654,residential,False,True,89.263,,,"LINESTRING (75.7005609 16.1857176, 75.7013635 16.1854933)",
128763783,residential,False,True,196.135,,,"LINESTRING (75.7005609 16.1857176, 75.699152 16.186105, 75.6988277 16.1862784)",
99571632,tertiary,False,False,43.937,,,"LINESTRING (75.6939569 16.184163, 75.6943308 16.1839981)",
99571632,tertiary,False,True,88.744,,,"LINESTRING (75.6939569 16.184163, 75.6931598 16.1843887)",
127555914,tertiary,False,False,65.185,,,"LINESTRING (75.6939569 16.184163, 75.6937382 16.1836157)",
127555914,tertiary,False,True,59.688,,,"LINESTRING (75.6939569 16.184163, 75.6941251 16.1846749)",
99571632,tertiary,False,False,30.851,,,"LINESTRING (75.7003369 16.1818271, 75.7006069 16.1817284)",
