osmid,highway,oneway,reversed,length,lanes,name,maxspeed,geometry,bridge
211682870,residential,False,False,34.922,,,,"LINESTRING (77.2830408 12.7291195, 77.2829561 12.7288165)",
829988548,primary,True,False,53.849999999999994,2,Bengaluru - Mysuru Road,60,"LINESTRING (77.2830408 12.7291195, 77.2828726 12.7291492, 77.2827519 12.7291753, 77.2825588 12.7292329)",
204013617,secondary,False,True,70.615,,,40,"LINESTRING (77.2763284 12.7215408, 77.2769214 12.7212787)",
204013617,secondary,False,False,14.46,,,40,"LINESTRING (77.2770423 12.7212239, 77.2769214 12.7212787)",
"[204013617, 269393436, 204013622]",secondary,False,True,155.47199999999998,,,40,"LINESTRING (77.2770423 12.7212239, 77.2772525 12.7211092, 77.2775959 12.7210674, 77.2777208 12.7210366, 77.2782091 12.72099, 77.2783604 12.7209825, 77.2784358 12.7209788)",yes
204013625,tertiary,False,True,118.401,,,,"LINESTRING (77.2799407 12.7208462, 77.2801007 12.7218995)",
269393436,secondary,False,True,31.15,,,40,"LINESTRING (77.2799407 12.7208462, 77.280225 12.7208066)",
269393436,secondary,False,False,98.88,,,40,"LINESTRING (77.2799407 12.7208462, 77.2795412 12.7208963, 77.2790349 12.7209458)",
211682859,residential,False,False,153.873,,,,"LINESTRING (77.2835726 12.7241692, 77.2849562 12.7238635)",
269393436,secondary,False,False,37.078,,,40,"LINESTRING (77.2835726 12.7241692, 77.2834865 12.7238465)",
269393436,secondary,False,True,37.6,,,40,"LINESTRING (77.2835726 12.7241692, 77.2836487 12.7244991)",
269393436,secondary,False,False,34.985,,,40,"LINESTRING (77.2845955 12.7267849, 77.2843774 12.7265531)",
269393436,secondary,False,True,64.066,,,40,"LINESTRING (77.2845955 12.7267849, 77.2848144 12.7269828, 77.2850324 12.7271726)",
269393436,secondary,False,True,34.985,,,40,"LINESTRING (77.2843774 12.7265531, 77.2845955 12.7267849)",
269393436,secondary,False,False,26.686999999999998,,,40,"LINESTRING (77.2843774 12.7265531, 77.2842988 12.7264532, 77.2842333 12.7263587)",
212211831,residential,False,True,6.338,,,,"LINESTRING (77.2834987 12.7290736, 77.2834868 12.7291294)",
212211831,residential,False,False,53.46300000000001,,,,"LINESTRING (77.2834987 12.7290736, 77.2835781 12.7287741, 77.2835827 12.7286027)",
829988548,primary,True,False,49.95,2,Bengaluru - Mysuru Road,60,"LINESTRING (77.2834987 12.7290736, 77.2832264 12.729094, 77.2830408 12.7291195)",
204013625,tertiary,False,False,132.646,,,,"LINESTRING (77.2842333 12.7263587, 77.2832434 12.7256582)",
269393436,secondary,False,False,60.081,,,40,"LINESTRING (77.2842333 12.7263587, 77.2841513 12.7262203, 77.2840929 12.7260837, 77.2840196 12.7258625)",
269393436,secondary,False,True,26.686999999999998,,,40,"LINESTRING (77.2842333 12.7263587, 77.2842988 12.7264532, 77.2843774 12.7265531)",
204013625,tertiary,False,True,67.88,,,,"LINESTRING (77.28051 12.723578, 77.2809955 12.7239632)",
211682896,residential,False,False,155.707,,,,"LINESTRING (77.28051 12.723578, 77.2790745 12.7235657)",
211682896,residential,False,True,48.338,,,,"LINESTRING (77.28051 12.723578, 77.280527 12.7240124)",
204013625,tertiary,False,False,62.14999999999999,,,,"LINESTRING (77.28051 12.723578, 77.2803214 12.7233847, 77.2802774 12.7230958)",
269393436,secondary,False,False,31.15,,,40,"LINESTRING (77.280225 12.7208066, 77.2799407 12.7208462)",
211682839,residential,False,True,119.00800000000001,,,,"LINESTRING (77.280225 12.7208066, 77.2802389 12.7209166, 77.2802962 12.7210117, 77.2803966 12.7211654, 77.2804997 12.7213192, 77.2805341 12.7214954, 77.2805766 12.7217963)",
269393436,secondary,False,True,29.632,,,40,"LINESTRING (77.2828489 12.7208604, 77.2828999 12.7211222)",
