osmid,highway,oneway,reversed,length,lanes,ref,name,geometry,junction,bridge
500432975,tertiary,False,True,44.158,,,,"LINESTRING (84.7482374 25.780845, 84.7483349 25.7812323)",,
500432976,tertiary,False,False,34.738,,,,"LINESTRING (84.7482374 25.780845, 84.7481229 25.7805501)",,
991311870,trunk,False,False,90.612,2,NH31,Chapra - Patna Highway,"LINESTRING (84.7482374 25.780845, 84.7491286 25.7807034)",,
991311870,trunk,False,True,83.3,2,NH31,Chapra - Patna Highway,"LINESTRING (84.7482374 25.780845, 84.7474247 25.7810052)",,
724035102,tertiary,False,False,7.202,,,,"LINESTRING (84.7526174 25.7771305, 84.7525462 25.7771397)",,
724035102,tertiary,False,True,47.957,,,,"LINESTRING (84.7526174 25.7771305, 84.7529672 25.7768359)",,
995448997,residential,False,False,39.948,,,,"LINESTRING (84.7526174 25.7771305, 84.7530154 25.7771056)",,
724035102,tertiary,False,False,29.939,,,,"LINESTRING (84.753613 25.7755382, 84.753484 25.7757811)",,
724035102,tertiary,False,True,89.826,,,,"LINESTRING (84.753613 25.7755382, 84.7536699 25.7752956, 84.7537002 25.775045, 84.7537303 25.7747384)",,
993867568,residential,False,False,56.952,,,,"LINESTRING (84.753613 25.7755382, 84.7537503 25.7755458, 84.754181 25.7755269)",,
387154423,residential,False,False,87.652,,,,"LINESTRING (84.7509972 25.7773483, 84.7508053 25.7765792)",,
724035102,tertiary,False,False,70.002,,,,"LINESTRING (84.7509972 25.7773483, 84.7502995 25.7773882)",,
724035102,tertiary,False,True,156.827,,,,"LINESTRING (84.7509972 25.7773483, 84.7525462 25.7771397)",,
387154377,residential,False,False,159.399,,,,"LINESTRING (84.7509972 25.7773483, 84.7511148 25.7778513, 84.7512358 25.7787643)",,
724035102,tertiary,False,False,20.76,,,,"LINESTRING (84.7531352 25.7764399, 84.7530612 25.7766143)",,
724035102,tertiary,False,True,81.187,,,,"LINESTRING (84.7531352 25.7764399, 84.7534296 25.7759021, 84.753484 25.7757811)",,
993867569,residential,False,True,72.281,,,,"LINESTRING (84.7531352 25.7764399, 84.7528352 25.776386, 84.75242 25.7763634)",,
131485562,trunk,False,False,187.08299999999997,,NH722,,"LINESTRING (84.7543758 25.7812522, 84.7543824 25.7817012, 84.754389 25.7820996, 84.754395 25.7823086, 84.7543985 25.7824282, 84.7544602 25.7826407, 84.7545847 25.7829045)",,
991311869,trunk,True,False,13.155,,NH31,Chapra - Patna Highway,"LINESTRING (84.7543758 25.7812522, 84.7543961 25.7812447, 84.7544133 25.7812326, 84.7544263 25.7812167, 84.7544339 25.7811982, 84.7544357 25.7811786, 84.7544315 25.7811592)",roundabout,
387154374,residential,False,False,61.134,,,,"LINESTRING (84.7475121 25.7778778, 84.74759 25.7784231)",,
387154374,residential,False,True,65.606,,,,"LINESTRING (84.7475121 25.7778778, 84.7474408 25.7772913)",,
724035102,tertiary,False,False,101.691,,,,"LINESTRING (84.7475121 25.7778778, 84.747359 25.7778925, 84.7465145 25.7780464)",,
724035102,tertiary,False,True,186.10999999999999,,,,"LINESTRING (84.7475121 25.7778778, 84.7480657 25.7778617, 84.7484275 25.7778074, 84.7485937 25.7777825, 84.7492251 25.7776344, 84.7493347 25.7775974)",,
387154374,residential,False,True,61.134,,,,"LINESTRING (84.74759 25.7784231, 84.7475121 25.7778778)",,
995214771,residential,False,True,73.97,,,,"LINESTRING (84.74759 25.7784231, 84.7477734 25.7790675)",,
387154374,residential,False,False,79.96300000000001,,,,"LINESTRING (84.74759 25.7784231, 84.7475697 25.7785315, 84.7472171 25.7790514)",,
387154375,residential,False,True,38.239,,,,"LINESTRING (84.7486566 25.7789835, 84.7486749 25.779327)",,
387154421,residential,False,True,11.34,,,,"LINESTRING (84.7486566 25.7789835, 84.7485486 25.7789528)",,
387154375,residential,False,False,41.019000000000005,,,,"LINESTRING (84.7486566 25.7789835, 84.7488792 25.7790119, 84.7489492 25.7790139, 84.7490042 25.7790039, 84.7490515 25.7789726)",,
387154375,residential,False,True,81.992,,,,"LINESTRING (84.7493347 25.7775974, 84.7494525 25.7783271)",,
724035102,tertiary,False,False,186.11,,,,"LINESTRING (84.7493347 25.7775974, 84.7492251 25.7776344, 84.7485937 25.7777825, 84.7484275 25.7778074, 84.7480657 25.7778617, 84.7475121 25.7778778)",,
724035102,tertiary,False,True,64.81700000000001,,,,"LINESTRING (84.7493347 25.7775974, 84.7498609 25.7774195, 84.7499459 25.7774134)",,
387154375,residential,False,False,81.992,,,,"LINESTRING (84.7494525 25.7783271, 84.7493347 25.7775974)",,
387154375,residential,False,True,83.07,,,,"LINESTRING (84.7494525 25.7783271, 84.7494176 25.7784273, 84.7493197 25.7786266, 84.7491635 25.7788536, 84.7490907 25.7789439, 84.7490515 25.7789726)",,
387154376,residential,False,False,104.19299999999998,,,,"LINESTRING (84.7494525 25.7783271, 84.749828 25.7781411, 84.7500251 25.7780083, 84.7501042 25.777963, 84.7501726 25.7779322, 84.7503356 25.7778784, 84.7503547 25.7778685)",,
724035102,tertiary,False,False,35.517,,,,"LINESTRING (84.7502995 25.7773882, 84.7499459 25.7774134)",,
724035102,tertiary,False,True,70.002,,,,"LINESTRING (84.7502995 25.7773882, 84.7509972 25.7773483)",,
387154376,residential,False,True,54.039,,,,"LINESTRING (84.7502995 25.7773882, 84.7503651 25.7778205, 84.7503648 25.7778398, 84.7503617 25.7778552, 84.7503547 25.7778685)",,
1044731452,residential,False,True,167.40300000000002,,,,"LINESTRING (84.7502995 25.7773882, 84.7502945 25.7771492, 84.7501551 25.7764729, 84.7500692 25.7758995)",,
387154377,residential,False,False,63.013000000000005,,,,"LINESTRING (84.7513106 25.7801579, 84.7512463 25.7802497, 84.7512463 25.7805202, 84.7511677 25.780694)",,
387154377,residential,False,True,117.05600000000001,,,,"LINESTRING (84.7513106 25.7801579, 84.7513214 25.7799961, 84.751367 25.7795227, 84.7513415 25.7791942, 84.7513299 25.7791087)",,
995216630,residential,False,False,130.036,,,,"LINESTRING (84.7513106 25.7801579, 84.7514306 25.7801512, 84.7515003 25.7801542, 84.7515915 25.7801645, 84.7517458 25.7801772, 84.751845 25.780185, 84.7519281 25.7801826, 84.752022 25.7801663, 84.7521957 25.7801325, 84.7522902 25.7801258, 84.7523975 25.7801252, 84.7526008 25.7801365)",,
