osmid,oneway,ref,highway,reversed,length,geometry
22865359,False,NH52,trunk,False,76.65799999999999,"LINESTRING (75.3549933 15.5556381, 75.3552481 15.5556357, 75.3555096 15.5557512, 75.3556161 15.5558827)"
22865359,False,NH52,trunk,True,270.986,"LINESTRING (75.3549933 15.5556381, 75.3540904 15.5556953, 75.3529609 15.5557791, 75.3524696 15.5557539)"
60468829,False,,tertiary,True,39.674,"LINESTRING (75.3559532 15.5560282, 75.3556531 15.5562373)"
97004803,False,,secondary,False,39.57,"LINESTRING (75.3559532 15.5560282, 75.3556161 15.5558827)"
22865359,False,NH52,trunk,True,141.016,"LINESTRING (75.3566334 15.5574777, 75.3563775 15.5573342, 75.3561996 15.5571938, 75.3560224 15.5570082, 75.3558211 15.5568143, 75.3557728 15.5566909, 75.3557386 15.5565932)"
97004824,False,,tertiary,True,300.274,"LINESTRING (75.3566334 15.5574777, 75.3566238 15.5578187, 75.3566376 15.5580087, 75.3566514 15.5581986, 75.3567106 15.5586278, 75.3568762 15.5596762, 75.3569663 15.5601534)"
60468829,False,,tertiary,False,39.674,"LINESTRING (75.3556531 15.5562373, 75.3559532 15.5560282)"
22865359,False,NH52,trunk,False,40.739999999999995,"LINESTRING (75.3556531 15.5562373, 75.355661 15.5563226, 75.3557386 15.5565932)"
22865359,False,NH52,trunk,True,39.827,"LINESTRING (75.3556531 15.5562373, 75.3556445 15.5559898, 75.3556161 15.5558827)"
97004824,False,,tertiary,False,174.686,"LINESTRING (75.3575701 15.5623161, 75.3573927 15.5617653, 75.3571956 15.5612031, 75.3571246 15.5608081)"
1214495114,False,,residential,False,98.69,"LINESTRING (75.3575701 15.5623161, 75.3577984 15.562475, 75.3584272 15.5625881)"
1214495116,False,,residential,True,73.678,"LINESTRING (75.3575701 15.5623161, 75.3570378 15.5622728, 75.3568875 15.5623034)"
97004885,False,,tertiary,False,187.576,"LINESTRING (75.3527666 15.5584067, 75.3527777 15.5586838, 75.3527016 15.5592881, 75.3526116 15.5597769, 75.3525327 15.5600717)"
97004885,False,,tertiary,True,181.45400000000004,"LINESTRING (75.3527666 15.5584067, 75.3527716 15.5582049, 75.3527136 15.5578528, 75.3526168 15.5575806, 75.3525873 15.5574268, 75.3526338 15.55727, 75.3527402 15.5571132, 75.3528492 15.5570121, 75.3528342 15.5568797)"
"[222843024, 1214495707]",False,,unclassified,False,225.048,"LINESTRING (75.3527666 15.5584067, 75.3524165 15.5584516, 75.3522341 15.5584464, 75.3518505 15.5583456, 75.351585 15.5582836, 75.351239 15.5582164, 75.3509335 15.5582858, 75.3507078 15.5582577)"
22865359,False,NH52,trunk,False,141.016,"LINESTRING (75.3557386 15.5565932, 75.3557728 15.5566909, 75.3558211 15.5568143, 75.3560224 15.5570082, 75.3561996 15.5571938, 75.3563775 15.5573342, 75.3566334 15.5574777)"
22865359,False,NH52,trunk,True,40.739999999999995,"LINESTRING (75.3557386 15.5565932, 75.355661 15.5563226, 75.3556531 15.5562373)"
97004858,False,,tertiary,False,78.408,"LINESTRING (75.3557386 15.5565932, 75.3552818 15.5567623, 75.3550721 15.5568798)"
97004858,False,,tertiary,False,225.10000000000002,"LINESTRING (75.3528342 15.5568797, 75.3526143 15.5568211, 75.352298 15.5567034, 75.3520362 15.556618, 75.3514849 15.5566552, 75.3507799 15.5566641)"
97004858,False,,tertiary,True,128.16899999999998,"LINESTRING (75.3528342 15.5568797, 75.352938 15.5569029, 75.3533993 15.5569677, 75.3539134 15.5570258, 75.3540186 15.5570392)"
97004885,False,,tertiary,False,181.45399999999998,"LINESTRING (75.3528342 15.5568797, 75.3528492 15.5570121, 75.3527402 15.5571132, 75.3526338 15.55727, 75.3525873 15.5574268, 75.3526168 15.5575806, 75.3527136 15.5578528, 75.3527716 15.5582049, 75.3527666 15.5584067)"
97004803,False,,secondary,True,39.57,"LINESTRING (75.3556161 15.5558827, 75.3559532 15.5560282)"
22865359,False,NH52,trunk,False,39.827,"LINESTRING (75.3556161 15.5558827, 75.3556445 15.5559898, 75.3556531 15.5562373)"
22865359,False,NH52,trunk,True,76.65799999999999,"LINESTRING (75.3556161 15.5558827, 75.3555096 15.5557512, 75.3552481 15.5556357, 75.3549933 15.5556381)"
97004885,False,,tertiary,True,194.911,"LINESTRING (75.3523162 15.561808, 75.3523324 15.5613159, 75.3523869 15.560785, 75.3524837 15.5602922, 75.3525327 15.5600717)"
97004824,False,,tertiary,False,74.784,"LINESTRING (75.3571246 15.5608081, 75.3570024 15.5603447, 75.3569663 15.5601534)"
97004824,False,,tertiary,True,174.68599999999998,"LINESTRING (75.3571246 15.5608081, 75.3571956 15.5612031, 75.3573927 15.5617653, 75.3575701 15.5623161)"
97004861,False,,tertiary,True,66.559,"LINESTRING (75.3571246 15.5608081, 75.3574873 15.560998, 75.3576923 15.5610349)"
126563366,False,,tertiary,False,48.792,"LINESTRING (75.3507875 15.5552196, 75.3507618 15.5556577)"
22865359,False,NH52,trunk,False,93.36000000000001,"LINESTRING (75.3507875 15.5552196, 75.3514718 15.5554853, 75.3515983 15.5555271)"
22865359,False,NH52,trunk,True,129.31799999999998,"LINESTRING (75.3507875 15.5552196, 75.3499972 15.5549353, 75.34971 15.5547205)"
