osmid,highway,oneway,reversed,length,bridge,geometry
"[460360746, 460360742, 460360743]",residential,False,"[False, True]",701.751,yes,"LINESTRING (86.5081471 21.0616833, 86.5074392 21.0616067, 86.5064012 21.0615867, 86.5058782 21.0617044, 86.5056958 21.0617569, 86.5052693 21.061842, 86.5048187 21.061852, 86.5042689 21.0618946, 86.5040171 21.0620061, 86.5039148 21.0621599, 86.5039014 21.0623877, 86.5033623 21.0625404, 86.502799 21.0626705, 86.5024825 21.0627481, 86.5019077 21.0630439)"
763042202,tertiary,False,False,646.775,,"LINESTRING (86.5081471 21.0616833, 86.5080696 21.061862, 86.5081286 21.063514, 86.5080964 21.0636942, 86.5079087 21.0639895, 86.5076284 21.0642692, 86.5073132 21.0644025, 86.5065971 21.0646078, 86.506302 21.0647479, 86.5061411 21.0649432, 86.5060955 21.0652485, 86.5061304 21.0656089, 86.5062162 21.0658793, 86.5062886 21.0661996, 86.5062504 21.0664016)"
763042202,tertiary,False,True,116.753,,"LINESTRING (86.5081471 21.0616833, 86.5084988 21.0615841, 86.509178 21.0612706)"
460360744,residential,False,True,146.61100000000002,,"LINESTRING (86.5051466 21.0677266, 86.5050257 21.0672673, 86.5051379 21.0669431, 86.505154 21.0668029, 86.5051004 21.0664425)"
763042202,tertiary,False,True,187.689,,"LINESTRING (86.5051466 21.0677266, 86.5054142 21.0672959, 86.5056422 21.0669906, 86.5060674 21.0665805, 86.5062504 21.0664016)"
"[460360745, 460360747]","['living_street', 'residential']",False,False,297.004,,"LINESTRING (86.5085416 21.0667153, 86.5083431 21.0667328, 86.5082224 21.0667754, 86.5080481 21.0666452, 86.5078044 21.0663312, 86.5076592 21.065992, 86.5071227 21.0662873, 86.5062504 21.0664016)"
"[460360745, 460360747]","['residential', 'living_street']",False,True,297.0040000000001,,"LINESTRING (86.5062504 21.0664016, 86.5071227 21.0662873, 86.5076592 21.065992, 86.5078044 21.0663312, 86.5080481 21.0666452, 86.5082224 21.0667754, 86.5083431 21.0667328, 86.5085416 21.0667153)"
763042202,tertiary,False,False,187.689,,"LINESTRING (86.5062504 21.0664016, 86.5060674 21.0665805, 86.5056422 21.0669906, 86.5054142 21.0672959, 86.5051466 21.0677266)"
763042202,tertiary,False,True,646.775,,"LINESTRING (86.5062504 21.0664016, 86.5062886 21.0661996, 86.5062162 21.0658793, 86.5061304 21.0656089, 86.5060955 21.0652485, 86.5061411 21.0649432, 86.506302 21.0647479, 86.5065971 21.0646078, 86.5073132 21.0644025, 86.5076284 21.0642692, 86.5079087 21.0639895, 86.5080964 21.0636942, 86.5081286 21.063514, 86.5080696 21.061862, 86.5081471 21.0616833)"
460360744,residential,False,False,146.61100000000002,,"LINESTRING (86.5051004 21.0664425, 86.505154 21.0668029, 86.5051379 21.0669431, 86.5050257 21.0672673, 86.5051466 21.0677266)"
"[460360746, 460360742, 460360743]",residential,False,"[False, True]",701.7509999999999,yes,"LINESTRING (86.5019077 21.0630439, 86.5024825 21.0627481, 86.502799 21.0626705, 86.5033623 21.0625404, 86.5039014 21.0623877, 86.5039148 21.0621599, 86.5040171 21.0620061, 86.5042689 21.0618946, 86.5048187 21.061852, 86.5052693 21.061842, 86.5056958 21.0617569, 86.5058782 21.0617044, 86.5064012 21.0615867, 86.5074392 21.0616067, 86.5081471 21.0616833)"
478050369,unclassified,False,False,382.05400000000003,,"LINESTRING (86.5019077 21.0630439, 86.5022144 21.0634589, 86.5024987 21.0639095, 86.502791 21.064375, 86.5028715 21.0648756, 86.5030163 21.0654112, 86.5031344 21.0659118, 86.503121 21.0662097)"
478050369,unclassified,False,True,397.178,,"LINESTRING (86.5019077 21.0630439, 86.5016243 21.0626004, 86.5013346 21.06224, 86.501171 21.0616843, 86.5010852 21.0611411, 86.5010422 21.0606005, 86.501053 21.06018, 86.5012193 21.0596869)"
478050369,unclassified,False,True,382.054,,"LINESTRING (86.503121 21.0662097, 86.5031344 21.0659118, 86.5030163 21.0654112, 86.5028715 21.0648756, 86.502791 21.064375, 86.5024987 21.0639095, 86.5022144 21.0634589, 86.5019077 21.0630439)"
478050369,unclassified,False,False,397.178,,"LINESTRING (86.5012193 21.0596869, 86.501053 21.06018, 86.5010422 21.0606005, 86.5010852 21.0611411, 86.501171 21.0616843, 86.5013346 21.06224, 86.5016243 21.0626004, 86.5019077 21.0630439)"
763042202,tertiary,False,False,116.753,,"LINESTRING (86.509178 21.0612706, 86.5084988 21.0615841, 86.5081471 21.0616833)"
