osmid,oneway,highway,reversed,length,geometry,tunnel,bridge
937018699,False,unclassified,False,35.147000000000006,"LINESTRING (72.8776141 21.077002, 72.8777669 21.0769901, 72.8778716 21.076982, 72.8779519 21.0769794)",,
937018699,False,unclassified,True,25.168,"LINESTRING (72.8776141 21.077002, 72.877502 21.0770171, 72.8773727 21.0770171)",,
260121425,False,residential,False,10.941,"LINESTRING (72.875721 21.0802681, 72.8757076 21.0803657)",,
260121388,False,residential,False,56.818999999999996,"LINESTRING (72.875721 21.0802681, 72.8757451 21.0798702, 72.8757794 21.0797624)",,
260121425,False,residential,True,33.067,"LINESTRING (72.875721 21.0802681, 72.8759704 21.0802931, 72.8760348 21.0802731)",,
260121403,False,residential,False,39.595,"LINESTRING (72.8778748 21.0776177, 72.8775152 21.0774985)",,
936566293,False,residential,True,45.603,"LINESTRING (72.8773727 21.0770171, 72.8772541 21.077412)",,
937018699,False,unclassified,True,5.6,"LINESTRING (72.8773727 21.0770171, 72.8773225 21.0769986)",,
937018699,False,unclassified,False,25.168,"LINESTRING (72.8773727 21.0770171, 72.877502 21.0770171, 72.8776141 21.077002)",,
260121425,False,residential,True,12.521,"LINESTRING (72.8760348 21.0802731, 72.876155 21.0802831)",,
260121425,False,residential,False,33.067,"LINESTRING (72.8760348 21.0802731, 72.8759704 21.0802931, 72.875721 21.0802681)",,
"[260121388, 937018703]",False,residential,"[False, True]",62.81099999999999,"LINESTRING (72.8760348 21.0802731, 72.8761029 21.0799058, 72.876098 21.0798786, 72.8760691 21.0798489, 72.8759417 21.0798122)",,
260121389,False,residential,True,21.164,"LINESTRING (72.8769333 21.0811341, 72.8767317 21.0811051)",,
260121417,False,residential,False,95.424,"LINESTRING (72.8769333 21.0811341, 72.876871 21.0819903)",,
260121417,False,residential,True,97.50999999999999,"LINESTRING (72.8769333 21.0811341, 72.8769682 21.0807962, 72.8770111 21.0805209, 72.8770481 21.0803958, 72.8770943 21.0803157, 72.8771198 21.0802854)",,
260121407,False,residential,False,48.788,"LINESTRING (72.8756673 21.0777203, 72.8755667 21.0781489)",,
260121407,False,residential,True,95.78999999999999,"LINESTRING (72.8756673 21.0777203, 72.8759034 21.0777779, 72.8762279 21.0778705, 72.8765445 21.0779858)",,
260121421,False,residential,True,32.658,"LINESTRING (72.8756673 21.0777203, 72.875493 21.0776903, 72.8753565 21.0776747)",,
260121389,False,residential,False,14.496,"LINESTRING (72.8759919 21.0809989, 72.87613 21.0810187)",,
260121426,False,residential,False,14.296,"LINESTRING (72.8759919 21.0809989, 72.8758552 21.0809828)",,
260121426,False,residential,True,81.381,"LINESTRING (72.8759919 21.0809989, 72.8760214 21.0808512, 72.8760825 21.0805785, 72.876155 21.0802831)",,
260121392,False,residential,True,29.012,"LINESTRING (72.876871 21.0819903, 72.8765946 21.0819508)",,
260121417,False,residential,True,95.424,"LINESTRING (72.876871 21.0819903, 72.8769333 21.0811341)",,
948912763,False,residential,False,29.533,"LINESTRING (72.876871 21.0819903, 72.8771475 21.0820534)",,
260121399,False,residential,False,53.622,"LINESTRING (72.8752865 21.0796174, 72.8757794 21.0797624)",,
260121424,False,residential,False,6.601,"LINESTRING (72.8763352 21.0787715, 72.8762771 21.0787473)",,
260121424,False,residential,True,97.65899999999999,"LINESTRING (72.8763352 21.0787715, 72.8765036 21.0788541, 72.8767429 21.0789792, 72.8768421 21.0790518, 72.8771921 21.0790323)",,
915527009,False,residential,True,56.173,"LINESTRING (72.8763352 21.0787715, 72.8761996 21.0789879, 72.876103 21.0792259)",,
260118157,True,residential,False,87.19,"LINESTRING (72.8789011 21.0746172, 72.878937 21.0754006)",,
407318699,False,residential,False,33.982,"LINESTRING (72.8789011 21.0746172, 72.8785748 21.0746435)",,
936695721,False,residential,True,9.797,"LINESTRING (72.8789011 21.0746172, 72.8789955 21.0746192)",,
407318699,False,residential,False,26.212,"LINESTRING (72.8785748 21.0746435, 72.8783224 21.0746534)",,
407318699,False,residential,True,33.982,"LINESTRING (72.8785748 21.0746435, 72.8789011 21.0746172)",,
407318736,False,residential,True,85.949,"LINESTRING (72.8785748 21.0746435, 72.8786394 21.0754141)",,
407318699,False,residential,False,22.087,"LINESTRING (72.8783224 21.0746534, 72.8781097 21.0746614)",,
407318699,False,residential,True,26.212,"LINESTRING (72.8783224 21.0746534, 72.8785748 21.0746435)",,
407318718,False,residential,True,85.956,"LINESTRING (72.8783224 21.0746534, 72.8783931 21.0754236)",,
407318699,False,residential,False,25.266,"LINESTRING (72.8781097 21.0746614, 72.8778664 21.0746709)",,
407318699,False,residential,True,22.087,"LINESTRING (72.8781097 21.0746614, 72.8783224 21.0746534)",,
407318740,False,residential,True,85.653,"LINESTRING (72.8781097 21.0746614, 72.8781362 21.0754313)",,
936672027,False,residential,False,85.955,"LINESTRING (72.8781097 21.0746614, 72.878105 21.0738884)",,
407318699,False,residential,False,34.273,"LINESTRING (72.8778664 21.0746709, 72.8775364 21.0746845)",,
407318699,False,residential,True,25.266,"LINESTRING (72.8778664 21.0746709, 72.8781097 21.0746614)",,
407318723,False,residential,True,85.419,"LINESTRING (72.8778664 21.0746709, 72.8778793 21.075439)",,
936672028,False,residential,False,78.732,"LINESTRING (72.8778664 21.0746709, 72.8778573 21.0739629)",,
407318699,False,residential,False,33.412,"LINESTRING (72.8775364 21.0746845, 72.8772145 21.0746926)",,
407318699,False,residential,True,34.273,"LINESTRING (72.8775364 21.0746845, 72.8778664 21.0746709)",,
260121404,False,residential,False,84.918,"LINESTRING (72.8775364 21.0746845, 72.877539 21.0747596, 72.8775589 21.0754479)",,
407318699,False,residential,False,26.779,"LINESTRING (72.8772145 21.0746926, 72.8769565 21.074699)",,
407318699,False,residential,True,33.412,"LINESTRING (72.8772145 21.0746926, 72.8775364 21.0746845)",,
407318729,False,residential,True,85.359,"LINESTRING (72.8772145 21.0746926, 72.8772354 21.07546)",,
407318699,False,residential,False,25.316,"LINESTRING (72.8769565 21.074699, 72.8767126 21.0747052)",,
407318699,False,residential,True,26.779,"LINESTRING (72.8769565 21.074699, 72.8772145 21.0746926)",,
407318725,False,residential,True,85.699,"LINESTRING (72.8769565 21.074699, 72.8769835 21.0754693)",,
407318699,False,residential,False,26.686,"LINESTRING (72.8767126 21.0747052, 72.8764555 21.0747117)",,
407318699,False,residential,True,25.316,"LINESTRING (72.8767126 21.0747052, 72.8769565 21.074699)",,
407318724,False,residential,True,86.024,"LINESTRING (72.8767126 21.0747052, 72.8767369 21.0754785)",,
407318699,False,residential,False,24.516,"LINESTRING (72.8764555 21.0747117, 72.8762193 21.0747176)",,
407318699,False,residential,True,26.686,"LINESTRING (72.8764555 21.0747117, 72.8767126 21.0747052)",,
407318719,False,residential,True,86.362,"LINESTRING (72.8764555 21.0747117, 72.8764873 21.0754878)",,
407318699,False,residential,True,24.516,"LINESTRING (72.8762193 21.0747176, 72.8764555 21.0747117)",,
407318716,False,residential,True,86.704,"LINESTRING (72.8762193 21.0747176, 72.8762353 21.0754972)",,
"[407318737, 407318699]",False,residential,"[False, True]",115.196,"LINESTRING (72.8762193 21.0747176, 72.8759482 21.0747244, 72.8759911 21.0755063)",,
260118157,True,residential,False,43.187,"LINESTRING (72.878937 21.0754006, 72.8789458 21.0757889)",,
407318705,False,residential,True,30.915,"LINESTRING (72.878937 21.0754006, 72.8786394 21.0754141)",,
407318705,False,residential,False,30.915,"LINESTRING (72.8786394 21.0754141, 72.878937 21.0754006)",,
407318705,False,residential,True,25.577,"LINESTRING (72.8786394 21.0754141, 72.8783931 21.0754236)",,
407318736,False,residential,False,85.949,"LINESTRING (72.8786394 21.0754141, 72.8785748 21.0746435)",,
407318736,False,residential,True,83.97,"LINESTRING (72.8786394 21.0754141, 72.8786897 21.0761678)",,
407318705,False,residential,False,25.577,"LINESTRING (72.8783931 21.0754236, 72.8786394 21.0754141)",,
407318705,False,residential,True,26.669,"LINESTRING (72.8783931 21.0754236, 72.8781362 21.0754313)",,
407318718,False,residential,False,85.956,"LINESTRING (72.8783931 21.0754236, 72.8783224 21.0746534)",,
407318718,False,residential,True,82.429,"LINESTRING (72.8783931 21.0754236, 72.8784276 21.0761642)",,
407318705,False,residential,False,26.669,"LINESTRING (72.8781362 21.0754313, 72.8783931 21.0754236)",,
407318705,False,residential,True,26.669,"LINESTRING (72.8781362 21.0754313, 72.8778793 21.075439)",,
407318740,False,residential,False,85.653,"LINESTRING (72.8781362 21.0754313, 72.8781097 21.0746614)",,
407318740,False,residential,True,83.421,"LINESTRING (72.8781362 21.0754313, 72.8781802 21.0761804)",,
407318705,False,residential,False,26.669,"LINESTRING (72.8778793 21.075439, 72.8781362 21.0754313)",,
407318705,False,residential,True,33.258,"LINESTRING (72.8778793 21.075439, 72.8775589 21.0754479)",,
407318723,False,residential,False,85.419,"LINESTRING (72.8778793 21.075439, 72.8778664 21.0746709)",,
407318723,False,residential,True,83.551,"LINESTRING (72.8778793 21.075439, 72.8779246 21.0761892)",,
260121404,False,residential,False,83.816,"LINESTRING (72.8775589 21.0754479, 72.8775807 21.0762014)",,
407318705,False,residential,False,33.258,"LINESTRING (72.8775589 21.0754479, 72.8778793 21.075439)",,
407318705,False,residential,True,33.592,"LINESTRING (72.8775589 21.0754479, 72.8772354 21.07546)",,
260121404,False,residential,True,84.918,"LINESTRING (72.8775589 21.0754479, 72.877539 21.0747596, 72.8775364 21.0746845)",,
407318705,False,residential,False,33.592,"LINESTRING (72.8772354 21.07546, 72.8775589 21.0754479)",,
407318705,False,residential,True,26.157,"LINESTRING (72.8772354 21.07546, 72.8769835 21.0754693)",,
407318729,False,residential,False,85.359,"LINESTRING (72.8772354 21.07546, 72.8772145 21.0746926)",,
407318729,False,residential,True,83.072,"LINESTRING (72.8772354 21.07546, 72.877318 21.0762031)",,
407318705,False,residential,False,26.157,"LINESTRING (72.8769835 21.0754693, 72.8772354 21.07546)",,
407318705,False,residential,True,25.607,"LINESTRING (72.8769835 21.0754693, 72.8767369 21.0754785)",,
407318725,False,residential,False,85.699,"LINESTRING (72.8769835 21.0754693, 72.8769565 21.074699)",,
407318725,False,residential,True,81.387,"LINESTRING (72.8769835 21.0754693, 72.8770667 21.0761971)",,
407318705,False,residential,False,25.607,"LINESTRING (72.8767369 21.0754785, 72.8769835 21.0754693)",,
407318705,False,residential,True,25.918,"LINESTRING (72.8767369 21.0754785, 72.8764873 21.0754878)",,
407318724,False,residential,False,86.024,"LINESTRING (72.8767369 21.0754785, 72.8767126 21.0747052)",,
407318724,False,residential,True,82.447,"LINESTRING (72.8767369 21.0754785, 72.8767901 21.0762183)",,
407318705,False,residential,False,25.918,"LINESTRING (72.8764873 21.0754878, 72.8767369 21.0754785)",,
407318705,False,residential,True,26.168,"LINESTRING (72.8764873 21.0754878, 72.8762353 21.0754972)",,
407318719,False,residential,False,86.362,"LINESTRING (72.8764873 21.0754878, 72.8764555 21.0747117)",,
407318719,False,residential,True,83.991,"LINESTRING (72.8764873 21.0754878, 72.8765256 21.0762423)",,
407318705,False,residential,False,26.168,"LINESTRING (72.8762353 21.0754972, 72.8764873 21.0754878)",,
407318705,False,residential,True,25.358,"LINESTRING (72.8762353 21.0754972, 72.8759911 21.0755063)",,
407318716,False,residential,False,86.704,"LINESTRING (72.8762353 21.0754972, 72.8762193 21.0747176)",,
407318716,False,residential,True,84.022,"LINESTRING (72.8762353 21.0754972, 72.8762732 21.076252)",,
407318705,False,residential,False,25.358,"LINESTRING (72.8759911 21.0755063, 72.8762353 21.0754972)",,
407318705,False,residential,True,17.63,"LINESTRING (72.8759911 21.0755063, 72.8758212 21.0755082)",,
407318737,False,residential,True,84.068,"LINESTRING (72.8759911 21.0755063, 72.8760187 21.0762619)",,
"[407318737, 407318699]",False,residential,"[False, True]",115.196,"LINESTRING (72.8759911 21.0755063, 72.8759482 21.0747244, 72.8762193 21.0747176)",,
260118157,True,residential,False,83.479,"LINESTRING (72.8789577 21.0761549, 72.8789934 21.0769049)",,
407318703,False,residential,True,27.844,"LINESTRING (72.8789577 21.0761549, 72.8786897 21.0761678)",,
407318703,False,residential,False,27.844,"LINESTRING (72.8786897 21.0761678, 72.8789577 21.0761549)",,
407318703,False,residential,True,27.198,"LINESTRING (72.8786897 21.0761678, 72.8784276 21.0761642)",,
407318736,False,residential,False,83.97,"LINESTRING (72.8786897 21.0761678, 72.8786394 21.0754141)",,
936623246,False,residential,True,89.069,"LINESTRING (72.8786897 21.0761678, 72.8786957 21.0769688)",,
407318703,False,residential,False,27.198,"LINESTRING (72.8784276 21.0761642, 72.8786897 21.0761678)",,
407318703,False,residential,True,25.732,"LINESTRING (72.8784276 21.0761642, 72.8781802 21.0761804)",,
407318718,False,residential,False,82.429,"LINESTRING (72.8784276 21.0761642, 72.8783931 21.0754236)",,
936623245,False,residential,True,90.678,"LINESTRING (72.8784276 21.0761642, 72.8784509 21.0769794)",,
407318703,False,residential,False,25.732,"LINESTRING (72.8781802 21.0761804, 72.8784276 21.0761642)",,
407318703,False,residential,True,26.538,"LINESTRING (72.8781802 21.0761804, 72.8779246 21.0761892)",,
407318740,False,residential,False,83.421,"LINESTRING (72.8781802 21.0761804, 72.8781362 21.0754313)",,
407318740,False,residential,True,88.302,"LINESTRING (72.8781802 21.0761804, 72.8782232 21.0769735)",,
407318703,False,residential,False,26.538,"LINESTRING (72.8779246 21.0761892, 72.8781802 21.0761804)",,
407318703,False,residential,True,35.708,"LINESTRING (72.8779246 21.0761892, 72.8775807 21.0762014)",,
407318723,False,residential,False,83.551,"LINESTRING (72.8779246 21.0761892, 72.8778793 21.075439)",,
936623244,False,residential,True,87.912,"LINESTRING (72.8779246 21.0761892, 72.8779519 21.0769794)",,
260121404,False,residential,True,83.816,"LINESTRING (72.8775807 21.0762014, 72.8775589 21.0754479)",,
407318703,False,residential,False,35.708,"LINESTRING (72.8775807 21.0762014, 72.8779246 21.0761892)",,
407318703,False,residential,True,27.257,"LINESTRING (72.8775807 21.0762014, 72.877318 21.0762031)",,
260121404,False,residential,False,89.09400000000001,"LINESTRING (72.8775807 21.0762014, 72.8775873 21.0764314, 72.8776039 21.0768118, 72.8776141 21.077002)",,
407318703,False,residential,False,27.257,"LINESTRING (72.877318 21.0762031, 72.8775807 21.0762014)",,
407318703,False,residential,True,26.083,"LINESTRING (72.877318 21.0762031, 72.8770667 21.0761971)",,
407318729,False,residential,False,83.072,"LINESTRING (72.877318 21.0762031, 72.8772354 21.07546)",,
936623240,False,residential,True,36.473,"LINESTRING (72.877318 21.0762031, 72.8773199 21.0765311)",,
407318703,False,residential,False,26.083,"LINESTRING (72.8770667 21.0761971, 72.877318 21.0762031)",,
407318703,False,residential,True,28.796,"LINESTRING (72.8770667 21.0761971, 72.8767901 21.0762183)",,
407318725,False,residential,False,81.387,"LINESTRING (72.8770667 21.0761971, 72.8769835 21.0754693)",,
936623242,False,residential,True,37.644,"LINESTRING (72.8770667 21.0761971, 72.8770772 21.0765355)",,
407318703,False,residential,False,28.796,"LINESTRING (72.8767901 21.0762183, 72.8770667 21.0761971)",,
407318703,False,residential,True,27.573,"LINESTRING (72.8767901 21.0762183, 72.8765256 21.0762423)",,
407318724,False,residential,False,82.447,"LINESTRING (72.8767901 21.0762183, 72.8767369 21.0754785)",,
936623239,False,residential,True,38.878,"LINESTRING (72.8767901 21.0762183, 72.8768006 21.0765678)",,
407318703,False,residential,False,27.573,"LINESTRING (72.8765256 21.0762423, 72.8767901 21.0762183)",,
407318703,False,residential,True,26.21,"LINESTRING (72.8765256 21.0762423, 72.8762732 21.076252)",,
407318719,False,residential,False,83.991,"LINESTRING (72.8765256 21.0762423, 72.8764873 21.0754878)",,
407318703,False,residential,False,26.21,"LINESTRING (72.8762732 21.076252, 72.8765256 21.0762423)",,
407318703,False,residential,True,26.429,"LINESTRING (72.8762732 21.076252, 72.8760187 21.0762619)",,
407318716,False,residential,False,84.022,"LINESTRING (72.8762732 21.076252, 72.8762353 21.0754972)",,
407318703,False,residential,False,26.429,"LINESTRING (72.8760187 21.0762619, 72.8762732 21.076252)",,
407318703,False,residential,True,24.232,"LINESTRING (72.8760187 21.0762619, 72.8757852 21.0762661)",,
407318737,False,residential,False,84.068,"LINESTRING (72.8760187 21.0762619, 72.8759911 21.0755063)",,
407318703,False,residential,False,7.16,"LINESTRING (72.8757162 21.0762673, 72.8757852 21.0762661)",,
603453855,False,unclassified,True,135.471,"LINESTRING (72.8734792 21.0737347, 72.8732398 21.0743186, 72.8731781 21.0745368, 72.873124 21.0749008)",,
"[915527033, 915527034, 915527038]",False,residential,False,159.635,"LINESTRING (72.8734792 21.0737347, 72.8724812 21.0736171, 72.8721644 21.0735797, 72.8719528 21.0735548)",,yes
603453856,False,residential,True,92.524,"LINESTRING (72.873124 21.0749008, 72.8739362 21.0752443)",,
603453850,False,unclassified,True,57.55800000000001,"LINESTRING (72.873124 21.0749008, 72.8730672 21.0752004, 72.873061 21.0754137)",,
603453855,False,unclassified,False,135.471,"LINESTRING (72.873124 21.0749008, 72.8731781 21.0745368, 72.8732398 21.0743186, 72.8734792 21.0737347)",,
603453856,False,residential,False,92.524,"LINESTRING (72.8739362 21.0752443, 72.873124 21.0749008)",,
"[260121400, 603453858]",False,unclassified,False,87.223,"LINESTRING (72.8744842 21.0763274, 72.874527 21.0763563, 72.8745725 21.0763743, 72.8752954 21.0765147)",yes,
260121400,False,unclassified,True,95.39000000000001,"LINESTRING (72.8744842 21.0763274, 72.8744879 21.076251, 72.8745086 21.076128, 72.8745142 21.0760845, 72.8744693 21.0760073, 72.8744138 21.0759469, 72.8743213 21.0758879, 72.8740748 21.0757933, 72.8739821 21.0757608)",,
947604084,False,residential,True,155.186,"LINESTRING (72.8744842 21.0763274, 72.8743606 21.0764213, 72.8743225 21.0764613, 72.8740681 21.0768315, 72.8740281 21.076888, 72.8739793 21.0769409, 72.8739222 21.0769855, 72.8737977 21.0770445, 72.8736475 21.077042, 72.8735939 21.077047, 72.8735402 21.0770721, 72.873387 21.0771638)",,
260121400,False,unclassified,False,103.076,"LINESTRING (72.873061 21.0754137, 72.8737111 21.0756538, 72.8739821 21.0757608)",,
603453850,False,unclassified,False,57.55800000000001,"LINESTRING (72.873061 21.0754137, 72.8730672 21.0752004, 72.873124 21.0749008)",,
603453850,False,unclassified,True,74.446,"LINESTRING (72.873061 21.0754137, 72.8730446 21.0757251, 72.8730632 21.0759739, 72.8730876 21.0760798)",,
260121425,False,residential,True,20.028,"LINESTRING (72.8767501 21.0798789, 72.8768898 21.0797546)",,
260121425,False,residential,False,75.439,"LINESTRING (72.8767501 21.0798789, 72.8766705 21.0799403, 72.8766588 21.0800666, 72.8766351 21.0803232, 72.876424 21.0803056)",,
915527010,False,unclassified,False,62.55800000000001,"LINESTRING (72.8767501 21.0798789, 72.8766851 21.0798139, 72.8765372 21.0796834, 72.8762984 21.0795077)",,
915527010,False,unclassified,True,59.322,"LINESTRING (72.8767501 21.0798789, 72.8769383 21.0800708, 72.8771198 21.0802854)",,
260121417,False,residential,True,22.361,"LINESTRING (72.8771198 21.0802854, 72.8772845 21.0801557)",,
260121417,False,residential,False,97.51,"LINESTRING (72.8771198 21.0802854, 72.8770943 21.0803157, 72.8770481 21.0803958, 72.8770111 21.0805209, 72.8769682 21.0807962, 72.8769333 21.0811341)",,
915527010,False,unclassified,False,59.322,"LINESTRING (72.8771198 21.0802854, 72.8769383 21.0800708, 72.8767501 21.0798789)",,
915527010,False,unclassified,True,202.53500000000003,"LINESTRING (72.8771198 21.0802854, 72.8773902 21.0805765, 72.877697 21.0808679, 72.8780351 21.0811858, 72.8782744 21.0813682, 72.8785294 21.0815367)",,
915527009,False,residential,False,21.943,"LINESTRING (72.8760478 21.0794164, 72.876103 21.0792259)",,
915527010,False,unclassified,True,7.35,"LINESTRING (72.8760478 21.0794164, 72.8761126 21.0794431)",,
915527010,False,unclassified,False,90.431,"LINESTRING (72.8760478 21.0794164, 72.8757111 21.079313, 72.8753354 21.0792318, 72.8752093 21.0791971)",,
915527010,False,unclassified,False,20.572,"LINESTRING (72.8762984 21.0795077, 72.8761126 21.0794431)",,
