osmid,highway,oneway,reversed,length,geometry,ref,tunnel
155431881,secondary,False,False,34.476,"LINESTRING (77.8627015 13.3860079, 77.8627277 13.3863169)",,
155431881,secondary,False,True,70.142,"LINESTRING (77.8627015 13.3860079, 77.8626894 13.3856629, 77.8626897 13.3853773)",,
216482973,residential,False,False,245.26099999999997,"LINESTRING (77.8627015 13.3860079, 77.8629547 13.3859521, 77.8638937 13.3858419, 77.8649508 13.3857443)",,
216482985,residential,False,True,59.440999999999995,"LINESTRING (77.8627015 13.3860079, 77.8625798 13.3860629, 77.8621887 13.3861988)",,
155431880,tertiary,False,False,28.483,"LINESTRING (77.8681861 13.3878658, 77.8679234 13.3878484)",,
155431880,tertiary,False,True,34.169,"LINESTRING (77.8681861 13.3878658, 77.8684869 13.3879596)",,
216483023,residential,False,False,178.45299999999997,"LINESTRING (77.8681861 13.3878658, 77.8681728 13.3880229, 77.8681705 13.3892459, 77.8681782 13.38947)",,
155431880,tertiary,False,False,34.169,"LINESTRING (77.8684869 13.3879596, 77.8681861 13.3878658)",,
249317174,trunk,False,False,106.449,"LINESTRING (77.8684869 13.3879596, 77.8684855 13.387514, 77.8685685 13.3870087)",NH69,
249317174,trunk,False,True,34.031,"LINESTRING (77.8684869 13.3879596, 77.8684876 13.3881743, 77.8685225 13.3882591)",NH69,
249317174,trunk,False,True,141.47899999999998,"LINESTRING (77.8663002 13.3841128, 77.8664081 13.384233, 77.8671419 13.3850866)",NH69,
155431881,secondary,False,False,80.864,"LINESTRING (77.8638327 13.3916855, 77.8632045 13.3920797)",,
155431881,secondary,False,True,49.433,"LINESTRING (77.8638327 13.3916855, 77.8637445 13.3912493)",,
215778498,secondary,False,False,174.80800000000002,"LINESTRING (77.8638327 13.3916855, 77.8640561 13.3916101, 77.8654348 13.3915628)",,
216483002,residential,False,True,127.364,"LINESTRING (77.8638327 13.3916855, 77.8637228 13.3916359, 77.8630215 13.3917319, 77.862959 13.3913988)",,
216483011,residential,False,False,122.30000000000001,"LINESTRING (77.8671419 13.3850866, 77.8669452 13.3852627, 77.8668892 13.3854229, 77.8667378 13.3855061, 77.8666521 13.3856503, 77.8664585 13.3859272)",,
249317174,trunk,False,False,141.47899999999998,"LINESTRING (77.8671419 13.3850866, 77.8664081 13.384233, 77.8663002 13.3841128)",NH69,
249317174,trunk,False,True,277.41400000000004,"LINESTRING (77.8671419 13.3850866, 77.8683623 13.3863196, 77.86853 13.3864823, 77.8686102 13.3866255, 77.8686199 13.3868116, 77.8685685 13.3870087)",NH69,
155431880,tertiary,False,True,62.085,"LINESTRING (77.8631452 13.3883078, 77.863706 13.388189)",,
155431881,secondary,False,False,3.595,"LINESTRING (77.8631452 13.3883078, 77.8631527 13.3883393)",,
155431881,secondary,False,True,88.215,"LINESTRING (77.8631452 13.3883078, 77.8629106 13.387548)",,
155431881,secondary,False,True,80.864,"LINESTRING (77.8632045 13.3920797, 77.8638327 13.3916855)",,
"[169550105, 169550101]","['secondary', 'tertiary']",False,False,58.226,"LINESTRING (77.8632045 13.3920797, 77.8631465 13.3924625, 77.8632142 13.3925823)",,yes
249316861,secondary,False,True,291.438,"LINESTRING (77.8632045 13.3920797, 77.8627797 13.3921286, 77.8623319 13.3921654, 77.8618495 13.3922295, 77.8614495 13.3922951, 77.8610577 13.3924248, 77.8608816 13.3924857, 77.8607647 13.3924889, 77.8607093 13.3924437, 77.8606409 13.392331)",,
169550094,secondary,False,True,58.517,"LINESTRING (77.8606409 13.392331, 77.8605909 13.391807)",,
216482920,unclassified,False,True,175.294,"LINESTRING (77.8606409 13.392331, 77.8603403 13.392352, 77.8600939 13.39235, 77.8598107 13.3923387, 77.8598663 13.3924004, 77.8599716 13.3924725, 77.8600968 13.3925702, 77.8601593 13.3926855, 77.8601725 13.3927976, 77.8602268 13.3929499)",,
"[215778512, 249316862]",unclassified,False,"[False, True]",92.327,"LINESTRING (77.8606409 13.392331, 77.8606701 13.3925057, 77.860668 13.3926015, 77.8606295 13.3926627, 77.8602268 13.3929499)",,
249316861,secondary,False,False,291.438,"LINESTRING (77.8606409 13.392331, 77.8607093 13.3924437, 77.8607647 13.3924889, 77.8608816 13.3924857, 77.8610577 13.3924248, 77.8614495 13.3922951, 77.8618495 13.3922295, 77.8623319 13.3921654, 77.8627797 13.3921286, 77.8632045 13.3920797)",,
216483045,residential,False,True,61.044,"LINESTRING (77.8648497 13.3852042, 77.8649508 13.3857443)",,
216482965,residential,False,True,234.49099999999999,"LINESTRING (77.8648497 13.3852042, 77.8633735 13.3853038, 77.8626897 13.3853773)",,
249316858,tertiary,False,False,192.08100000000002,"LINESTRING (77.8648497 13.3852042, 77.8650128 13.3853008, 77.8652789 13.3854025, 77.8657638 13.385593, 77.8662574 13.3858122, 77.8664585 13.3859272)",,
249316858,tertiary,False,True,246.007,"LINESTRING (77.8648497 13.3852042, 77.8645815 13.3850163, 77.8640365 13.3847789, 77.8633584 13.3844736, 77.8627802 13.3843202)",,
155431880,tertiary,False,False,7.371,"LINESTRING (77.8669651 13.3877846, 77.866897 13.3877824)",,
155431880,tertiary,False,True,30.742,"LINESTRING (77.8669651 13.3877846, 77.8672488 13.3878008)",,
249316858,tertiary,False,True,139.667,"LINESTRING (77.8669651 13.3877846, 77.8669311 13.3872082, 77.8669311 13.3867489, 77.8669327 13.3865295)",,
