osmid,highway,oneway,reversed,length,geometry,name,ref,lanes,maxspeed,access
615513093,residential,False,False,104.20599999999999,"LINESTRING (80.6089588 17.1116255, 80.6096077 17.1116178, 80.6099393 17.1116166)",,,,,
1237307418,primary,False,False,42.716,"LINESTRING (80.6089588 17.1116255, 80.6088407 17.1119485, 80.6088252 17.1119878)",Tiruvuru Main Road,,,,
1237307418,primary,False,True,152.91,"LINESTRING (80.6089588 17.1116255, 80.6090124 17.1114153, 80.6090714 17.1110821, 80.6092518 17.1104129, 80.609266 17.1102838)",Tiruvuru Main Road,,,,
215563795,primary,False,False,29.844,"LINESTRING (80.6088997 17.1160603, 80.608971 17.1163199)",Tiruvuru Main Road,,,,
215563795,primary,False,True,6.236,"LINESTRING (80.6088997 17.1160603, 80.6089029 17.1160043)",Tiruvuru Main Road,,,,
710721152,residential,False,False,110.74999999999999,"LINESTRING (80.6088997 17.1160603, 80.6082923 17.116226, 80.608244 17.1161466, 80.608173 17.1158539)",,,,,
215563829,primary,True,False,19.419,"LINESTRING (80.6099841 17.1093015, 80.6100842 17.1091554)",Tiruvuru Main Road,,,,
615513072,residential,False,False,112.377,"LINESTRING (80.6099841 17.1093015, 80.6108764 17.1098438)",,,,,
215563824,secondary,False,True,108.899,"LINESTRING (80.609266 17.1102838, 80.6091625 17.1103848, 80.6090508 17.1104473, 80.608922 17.1104781, 80.6083114 17.1105449)",,MDR,,,
215563829,primary,True,False,133.656,"LINESTRING (80.609266 17.1102838, 80.609327 17.1102295, 80.6094092 17.1100772, 80.6095702 17.1098388, 80.6099841 17.1093015)",Tiruvuru Main Road,,,,
1237307418,primary,False,False,152.91,"LINESTRING (80.609266 17.1102838, 80.6092518 17.1104129, 80.6090714 17.1110821, 80.6090124 17.1114153, 80.6089588 17.1116255)",Tiruvuru Main Road,,,,
615513070,residential,False,True,88.825,"LINESTRING (80.6088085 17.1128457, 80.6094655 17.1127611, 80.6096383 17.1127559)",,,,,
1237307418,primary,False,False,121.427,"LINESTRING (80.6088085 17.1128457, 80.6088729 17.1133072, 80.6089105 17.1139326)",Tiruvuru Main Road,,,,
1237307418,primary,False,True,69.213,"LINESTRING (80.6088085 17.1128457, 80.6087388 17.1123587, 80.6087466 17.112228)",Tiruvuru Main Road,,,,
549466914,tertiary,False,False,96.575,"LINESTRING (80.6089105 17.1139326, 80.6091034 17.1139428, 80.6093663 17.1139172, 80.609554 17.1139377, 80.6097472 17.1139582, 80.6097928 17.1140064)",,,,,
1237307418,primary,False,False,231.31900000000002,"LINESTRING (80.6089105 17.1139326, 80.6089266 17.1143684, 80.6089588 17.1146863, 80.6089748 17.1149375, 80.6089802 17.1153374, 80.6089588 17.1156809, 80.6089105 17.1158706, 80.6089029 17.1160043)",Tiruvuru Main Road,,,,
1237307418,primary,False,True,121.427,"LINESTRING (80.6089105 17.1139326, 80.6088729 17.1133072, 80.6088085 17.1128457)",Tiruvuru Main Road,,,,
215563824,secondary,False,False,159.703,"LINESTRING (80.6065699 17.1095128, 80.6066625 17.1096721, 80.6068503 17.1099899, 80.6071775 17.1104924, 80.6073019 17.1106561, 80.6073712 17.110724)",,MDR,,,
615513057,residential,False,False,88.054,"LINESTRING (80.6065699 17.1095128, 80.6061986 17.1088184, 80.6061934 17.1088074)",,,,,
215563824,secondary,False,True,14.327,"LINESTRING (80.6074888 17.110787, 80.6073712 17.110724)",,MDR,,,
1237307420,secondary,False,False,67.043,"LINESTRING (80.6074888 17.110787, 80.6076701 17.1113645)",,,,,
215563824,secondary,False,False,58.268,"LINESTRING (80.6074888 17.110787, 80.6079768 17.1106154, 80.6080044 17.1106094)",,MDR,,,
215570035,tertiary,False,False,82.722,"LINESTRING (80.608333 17.1176582, 80.6075559 17.1177015)",,,,,
215570035,tertiary,False,True,53.387,"LINESTRING (80.608333 17.1176582, 80.6085602 17.1176269, 80.6088285 17.1175796)",,,,,
215570035,tertiary,False,True,82.722,"LINESTRING (80.6075559 17.1177015, 80.608333 17.1176582)",,,,,
215570035,tertiary,False,False,77.069,"LINESTRING (80.6075559 17.1177015, 80.6074672 17.1176546, 80.6073384 17.1175572, 80.607199 17.1174598, 80.6069468 17.117465, 80.6069151 17.1174784)",,,,,
215570035,tertiary,False,False,34.701,"LINESTRING (80.6091496 17.1175229, 80.6088285 17.1175796)",,,,,
215563795,primary,False,True,62.597,"LINESTRING (80.6091496 17.1175229, 80.6091285 17.1174174, 80.6091036 17.1171933, 80.609094 17.1169633)",Tiruvuru Main Road,,,,
323603321,residential,False,False,57.144,"LINESTRING (80.611065 17.1168838, 80.6113461 17.1173219)",,,,,
323603321,residential,False,True,19.769,"LINESTRING (80.611065 17.1168838, 80.6109724 17.1167296)",,,,,
323603321,residential,False,False,79.738,"LINESTRING (80.6106644 17.1160757, 80.6109724 17.1167296)",,,,,
549467571,residential,False,False,218.902,"LINESTRING (80.6106644 17.1160757, 80.610761 17.116073, 80.6108791 17.1160551, 80.61104 17.1160141, 80.6111875 17.1160064, 80.611386 17.1159782, 80.6115577 17.1159449, 80.6117508 17.1159218, 80.6119519 17.1158987, 80.6121075 17.1158705, 80.6122416 17.1158346, 80.6124401 17.1157962, 80.6125849 17.1157731, 80.612692 17.1157517)",,,,,
549467571,residential,False,True,92.20800000000003,"LINESTRING (80.6106644 17.1160757, 80.6105626 17.1160628, 80.6104392 17.1160653, 80.6103185 17.116073, 80.6101602 17.1160653, 80.6100047 17.1160269, 80.6099188 17.1159628, 80.6098732 17.1158859)",,,,,
323603321,residential,False,False,19.769,"LINESTRING (80.6109724 17.1167296, 80.611065 17.1168838)",,,,,
323603321,residential,False,True,79.738,"LINESTRING (80.6109724 17.1167296, 80.6106644 17.1160757)",,,,,
323603323,residential,False,False,36.682,"LINESTRING (80.6109724 17.1167296, 80.6106316 17.116782)",,,,,
323603323,residential,False,True,201.883,"LINESTRING (80.6109724 17.1167296, 80.6111768 17.1166857, 80.6113806 17.1166344, 80.611614 17.1166113, 80.6118312 17.1165575, 80.6120378 17.1165088, 80.6122926 17.1164755, 80.6124911 17.1164319, 80.61266 17.116414, 80.6128344 17.1163858)",,,,,
323603323,residential,False,False,58.336,"LINESTRING (80.6099429 17.116896, 80.6093984 17.1169626)",,,,,
323603323,residential,False,True,74.278,"LINESTRING (80.6099429 17.116896, 80.6106316 17.116782)",,,,,
323603324,residential,True,False,131.345,"LINESTRING (80.6099429 17.116896, 80.6100451 17.1170183, 80.6100975 17.1170646, 80.6101465 17.1170802, 80.6107416 17.1170007, 80.6108445 17.1169804, 80.6109254 17.1169539, 80.611065 17.1168838)",APSRTC Bus Stand Road,,,,
323603323,residential,False,True,58.336,"LINESTRING (80.6093984 17.1169626, 80.6099429 17.116896)",,,,,
323603323,residential,False,False,32.376000000000005,"LINESTRING (80.6093984 17.1169626, 80.6093084 17.1169573, 80.609094 17.1169633)",,,,,
615513058,residential,False,False,122.631,"LINESTRING (80.6093984 17.1169626, 80.6094709 17.1172701, 80.609538 17.1173829, 80.6097016 17.1176136, 80.6098625 17.1177315, 80.6100556 17.1177495)",,,,,
215563795,primary,False,False,62.596999999999994,"LINESTRING (80.609094 17.1169633, 80.6091036 17.1171933, 80.6091285 17.1174174, 80.6091496 17.1175229)",Tiruvuru Main Road,,,,
215563795,primary,False,True,72.846,"LINESTRING (80.609094 17.1169633, 80.6090929 17.116937, 80.609066 17.1167216, 80.6089856 17.116373, 80.608971 17.1163199)",Tiruvuru Main Road,,,,
323603323,residential,False,True,32.376000000000005,"LINESTRING (80.609094 17.1169633, 80.6093084 17.1169573, 80.6093984 17.1169626)",,,,,
1237307419,residential,False,True,23.88,"LINESTRING (80.6099071 17.1156736, 80.6098732 17.1158859)",,,,,
549468444,residential,False,False,331.79799999999994,"LINESTRING (80.6099071 17.1156736, 80.6100503 17.1156475, 80.6101361 17.1156449, 80.6102487 17.1156244, 80.6102219 17.1151073, 80.6104576 17.1151161, 80.6106338 17.1151515, 80.6107718 17.1155629, 80.6108791 17.1155527, 80.6110051 17.1155578, 80.6111714 17.1155475, 80.6112733 17.1155321, 80.6114289 17.1155091, 80.6115201 17.1154963, 80.6116596 17.1154706, 80.6117347 17.1154655, 80.6118178 17.1154578, 80.6118795 17.1154501, 80.6119546 17.1154424, 80.6120378 17.115427, 80.6121263 17.1154142)",market,,1,40,no
1237307419,residential,False,False,166.76999999999998,"LINESTRING (80.6099071 17.1156736, 80.6099381 17.1155456, 80.6099476 17.1153806, 80.6099612 17.1149791, 80.6099068 17.1147901, 80.6098813 17.1146221, 80.6098518 17.1143786, 80.6099993 17.1142504)",,,,,
1237307419,residential,False,False,23.88,"LINESTRING (80.6098732 17.1158859, 80.6099071 17.1156736)",,,,,
549467571,residential,False,False,92.208,"LINESTRING (80.6098732 17.1158859, 80.6099188 17.1159628, 80.6100047 17.1160269, 80.6101602 17.1160653, 80.6103185 17.116073, 80.6104392 17.1160653, 80.6105626 17.1160628, 80.6106644 17.1160757)",,,,,
1237307419,residential,False,True,105.073,"LINESTRING (80.6098732 17.1158859, 80.6097911 17.1158642, 80.6093798 17.1158996, 80.6092073 17.115921, 80.6091517 17.1159372, 80.6089029 17.1160043)",,,,,
215563795,primary,False,False,6.236,"LINESTRING (80.6089029 17.1160043, 80.6088997 17.1160603)",Tiruvuru Main Road,,,,
549467539,secondary,False,True,41.649,"LINESTRING (80.6089029 17.1160043, 80.608736 17.1156654)",,,,,
1237307418,primary,False,True,231.31900000000002,"LINESTRING (80.6089029 17.1160043, 80.6089105 17.1158706, 80.6089588 17.1156809, 80.6089802 17.1153374, 80.6089748 17.1149375, 80.6089588 17.1146863, 80.6089266 17.1143684, 80.6089105 17.1139326)",Tiruvuru Main Road,,,,
1237307419,residential,False,False,105.07300000000001,"LINESTRING (80.6089029 17.1160043, 80.6091517 17.1159372, 80.6092073 17.115921, 80.6093798 17.1158996, 80.6097911 17.1158642, 80.6098732 17.1158859)",,,,,
549466914,tertiary,False,True,99.656,"LINESTRING (80.6141031 17.1144299, 80.6138509 17.1143735, 80.6136417 17.1143478, 80.61347 17.11431, 80.613336 17.1142812, 80.6131857 17.114248)",,,,,
549469341,tertiary,False,False,144.837,"LINESTRING (80.6141031 17.1144299, 80.6142332 17.1143991, 80.6143686 17.1143594, 80.6144652 17.1143235, 80.6145738 17.1142825, 80.614661 17.1142299, 80.6147334 17.1141979, 80.6148742 17.1141556, 80.6149802 17.1141223, 80.6152055 17.1140735, 80.615357 17.1140402, 80.6153953 17.1140402)",,,,,
1221648758,residential,False,False,119.85700000000001,"LINESTRING (80.6141031 17.1144299, 80.614154 17.1145811, 80.6141943 17.1147272, 80.6142721 17.1149015, 80.6143177 17.1150605, 80.6143418 17.1151169, 80.6143874 17.1151886, 80.6144384 17.1153117, 80.6144786 17.1153835, 80.6145038 17.1154329)",,,,,
1221648759,residential,False,True,257.275,"LINESTRING (80.6141031 17.1144299, 80.6139931 17.1141069, 80.6139582 17.1138403, 80.6139448 17.1135173, 80.6138831 17.1127303, 80.6138402 17.1123842, 80.614095 17.1123637)",,,,,
549466914,tertiary,False,True,25.861,"LINESTRING (80.6122416 17.1141376, 80.6119983 17.1141329)",,,,,
549466914,tertiary,False,False,101.27299999999998,"LINESTRING (80.6122416 17.1141376, 80.6123811 17.1141376, 80.6124686 17.1141534, 80.6125796 17.1141735, 80.6128746 17.1142043, 80.6131267 17.114235, 80.6131857 17.114248)",,,,,
549468835,residential,False,False,137.36899999999997,"LINESTRING (80.6122416 17.1141376, 80.6122416 17.1142299, 80.6122604 17.1143504, 80.6123033 17.1144658, 80.6123382 17.1145504, 80.6123623 17.1146529, 80.6123891 17.1147503, 80.6124347 17.1148657, 80.6124938 17.1149887, 80.6125206 17.1151092, 80.6125528 17.1152143, 80.6125847 17.1153207)",,,,,
549466914,tertiary,False,False,110.74799999999999,"LINESTRING (80.6109595 17.1141889, 80.6113082 17.1141581, 80.6115067 17.1141428, 80.6117535 17.1141223, 80.6119788 17.1141325, 80.6119983 17.1141329)",,,,,
549466914,tertiary,False,True,102.57499999999999,"LINESTRING (80.6109595 17.1141889, 80.6107557 17.1142145, 80.6104553 17.1142094, 80.6102836 17.1142094, 80.6099993 17.1142504)",,,,,
615513070,residential,False,False,194.71699999999998,"LINESTRING (80.6109595 17.1141889, 80.6108005 17.1132322, 80.6107215 17.1127656, 80.6103988 17.1127366)",,,,,
549466914,tertiary,False,False,102.57499999999999,"LINESTRING (80.6099993 17.1142504, 80.6102836 17.1142094, 80.6104553 17.1142094, 80.6107557 17.1142145, 80.6109595 17.1141889)",,,,,
549466914,tertiary,False,True,34.95,"LINESTRING (80.6099993 17.1142504, 80.6099027 17.1141223, 80.6097928 17.1140064)",,,,,
1237307419,residential,False,True,166.77,"LINESTRING (80.6099993 17.1142504, 80.6098518 17.1143786, 80.6098813 17.1146221, 80.6099068 17.1147901, 80.6099612 17.1149791, 80.6099476 17.1153806, 80.6099381 17.1155456, 80.6099071 17.1156736)",,,,,
710717879,residential,False,False,49.247,"LINESTRING (80.6135613 17.1151528, 80.613632 17.1155905)",,,,,
710717880,residential,False,False,54.184,"LINESTRING (80.6135613 17.1151528, 80.6134649 17.1146743)",,,,,
549468444,residential,False,True,105.61699999999999,"LINESTRING (80.6135613 17.1151528, 80.6134325 17.1151784, 80.6133923 17.1151784, 80.6132045 17.1152066, 80.6130972 17.1152373, 80.6129926 17.1152527, 80.6128827 17.1152681, 80.6127512 17.1152912, 80.6126279 17.1153143, 80.6125847 17.1153207)",market,,1,40,no
710717882,residential,False,False,143.122,"LINESTRING (80.6121263 17.1154142, 80.6119983 17.1141329)",,,,,
549468444,residential,False,False,49.894000000000005,"LINESTRING (80.6121263 17.1154142, 80.6121987 17.1153937, 80.612365 17.1153527, 80.6125072 17.1153322, 80.6125847 17.1153207)",market,,1,40,no
549468444,residential,False,True,331.798,"LINESTRING (80.6121263 17.1154142, 80.6120378 17.115427, 80.6119546 17.1154424, 80.6118795 17.1154501, 80.6118178 17.1154578, 80.6117347 17.1154655, 80.6116596 17.1154706, 80.6115201 17.1154963, 80.6114289 17.1155091, 80.6112733 17.1155321, 80.6111714 17.1155475, 80.6110051 17.1155578, 80.6108791 17.1155527, 80.6107718 17.1155629, 80.6106338 17.1151515, 80.6104576 17.1151161, 80.6102219 17.1151073, 80.6102487 17.1156244, 80.6101361 17.1156449, 80.6100503 17.1156475, 80.6099071 17.1156736)",market,,1,40,no
549468835,residential,False,True,60.936,"LINESTRING (80.6129685 17.1169164, 80.6129229 17.1167446, 80.6128746 17.1166216, 80.6128451 17.116496, 80.6128344 17.1163858)",,,,,
710715336,residential,False,False,177.129,"LINESTRING (80.6129685 17.1169164, 80.6134214 17.1168124, 80.6143052 17.1168157, 80.614622 17.1168006)",,,,,
710715336,residential,False,True,178.447,"LINESTRING (80.6129685 17.1169164, 80.6123794 17.1170228, 80.6113461 17.1173219)",,,,,
323603323,residential,False,False,201.883,"LINESTRING (80.6128344 17.1163858, 80.61266 17.116414, 80.6124911 17.1164319, 80.6122926 17.1164755, 80.6120378 17.1165088, 80.6118312 17.1165575, 80.611614 17.1166113, 80.6113806 17.1166344, 80.6111768 17.1166857, 80.6109724 17.1167296)",,,,,
323603323,residential,False,True,98.106,"LINESTRING (80.6128344 17.1163858, 80.6130034 17.1163165, 80.6131107 17.1162755, 80.6133172 17.1162396, 80.6135049 17.1162063, 80.6136873 17.1161833, 80.6137262 17.116185)",,,,,
549468835,residential,False,False,60.93599999999999,"LINESTRING (80.6128344 17.1163858, 80.6128451 17.116496, 80.6128746 17.1166216, 80.6129229 17.1167446, 80.6129685 17.1169164)",,,,,
549468835,residential,False,True,72.192,"LINESTRING (80.6128344 17.1163858, 80.6128022 17.1162371, 80.6127834 17.1161063, 80.6127539 17.1159705, 80.6127191 17.11585, 80.612692 17.1157517)",,,,,
549467571,residential,False,False,101.658,"LINESTRING (80.612692 17.1157517, 80.6127512 17.1157398, 80.6128988 17.115727, 80.6130651 17.1156911, 80.6132501 17.1156629, 80.6135103 17.1156244, 80.613632 17.1155905)",,,,,
549467571,residential,False,True,218.902,"LINESTRING (80.612692 17.1157517, 80.6125849 17.1157731, 80.6124401 17.1157962, 80.6122416 17.1158346, 80.6121075 17.1158705, 80.6119519 17.1158987, 80.6117508 17.1159218, 80.6115577 17.1159449, 80.611386 17.1159782, 80.6111875 17.1160064, 80.61104 17.1160141, 80.6108791 17.1160551, 80.610761 17.116073, 80.6106644 17.1160757)",,,,,
549468835,residential,False,False,72.19200000000001,"LINESTRING (80.612692 17.1157517, 80.6127191 17.11585, 80.6127539 17.1159705, 80.6127834 17.1161063, 80.6128022 17.1162371, 80.6128344 17.1163858)",,,,,
549468835,residential,False,True,49.457,"LINESTRING (80.612692 17.1157517, 80.6126654 17.115668, 80.6126305 17.1155603, 80.612593 17.1154245, 80.6125847 17.1153207)",,,,,
549468444,residential,False,False,105.617,"LINESTRING (80.6125847 17.1153207, 80.6126279 17.1153143, 80.6127512 17.1152912, 80.6128827 17.1152681, 80.6129926 17.1152527, 80.6130972 17.1152373, 80.6132045 17.1152066, 80.6133923 17.1151784, 80.6134325 17.1151784, 80.6135613 17.1151528)",market,,1,40,no
549468444,residential,False,True,49.894,"LINESTRING (80.6125847 17.1153207, 80.6125072 17.1153322, 80.612365 17.1153527, 80.6121987 17.1153937, 80.6121263 17.1154142)",market,,1,40,no
549468835,residential,False,False,49.45700000000001,"LINESTRING (80.6125847 17.1153207, 80.612593 17.1154245, 80.6126305 17.1155603, 80.6126654 17.115668, 80.612692 17.1157517)",,,,,
549468835,residential,False,True,137.36899999999997,"LINESTRING (80.6125847 17.1153207, 80.6125528 17.1152143, 80.6125206 17.1151092, 80.6124938 17.1149887, 80.6124347 17.1148657, 80.6123891 17.1147503, 80.6123623 17.1146529, 80.6123382 17.1145504, 80.6123033 17.1144658, 80.6122604 17.1143504, 80.6122416 17.1142299, 80.6122416 17.1141376)",,,,,
323603323,residential,False,False,109.41600000000001,"LINESTRING (80.6147522 17.1161551, 80.6145725 17.1161397, 80.6144276 17.1161525, 80.6142828 17.1161704, 80.6140897 17.1161858, 80.6139207 17.1161935, 80.6137262 17.116185)",,,,,
323603323,residential,False,True,35.224000000000004,"LINESTRING (80.6147522 17.1161551, 80.6149131 17.1161679, 80.6150526 17.1161653, 80.615083 17.1161672)",,,,,
1221648758,residential,False,True,87.51499999999999,"LINESTRING (80.6147522 17.1161551, 80.6147656 17.1160576, 80.6147119 17.1159372, 80.6146234 17.1158603, 80.6145939 17.1157347, 80.6145564 17.1155988, 80.6145269 17.1154783, 80.6145038 17.1154329)",,,,,
215563795,primary,False,True,29.844,"LINESTRING (80.608971 17.1163199, 80.6088997 17.1160603)",Tiruvuru Main Road,,,,
215563795,primary,False,False,72.846,"LINESTRING (80.608971 17.1163199, 80.6089856 17.116373, 80.609066 17.1167216, 80.6090929 17.116937, 80.609094 17.1169633)",Tiruvuru Main Road,,,,
615513046,residential,False,True,104.981,"LINESTRING (80.608971 17.1163199, 80.608913 17.1164909, 80.6088502 17.1172529)",,,,,
215570035,tertiary,False,True,34.701,"LINESTRING (80.6088285 17.1175796, 80.6091496 17.1175229)",,,,,
615513046,residential,False,False,36.401,"LINESTRING (80.6088285 17.1175796, 80.6088502 17.1172529)",,,,,
215570035,tertiary,False,False,53.387,"LINESTRING (80.6088285 17.1175796, 80.6085602 17.1176269, 80.608333 17.1176582)",,,,,
615513046,residential,False,True,36.401,"LINESTRING (80.6088502 17.1172529, 80.6088285 17.1175796)",,,,,
615513046,residential,False,False,104.981,"LINESTRING (80.6088502 17.1172529, 80.608913 17.1164909, 80.608971 17.1163199)",,,,,
615513047,residential,False,True,225.261,"LINESTRING (80.6088502 17.1172529, 80.6083011 17.1172606, 80.6069067 17.1173112, 80.6069151 17.1174784)",,,,,
215570035,tertiary,False,True,77.06899999999999,"LINESTRING (80.6069151 17.1174784, 80.6069468 17.117465, 80.607199 17.1174598, 80.6073384 17.1175572, 80.6074672 17.1176546, 80.6075559 17.1177015)",,,,,
615513047,residential,False,False,225.261,"LINESTRING (80.6069151 17.1174784, 80.6069067 17.1173112, 80.6083011 17.1172606, 80.6088502 17.1172529)",,,,,
