osmid,ref,highway,oneway,reversed,length,geometry,lanes,maxspeed
295320805,SH54A,primary,False,False,212.216,"LINESTRING (78.1408779 24.71555, 78.1392655 24.7161633, 78.1389456 24.7162987)",,
327692405,,unclassified,False,False,371.637,"LINESTRING (78.1408779 24.71555, 78.140788 24.715314, 78.1407129 24.7150386, 78.1406861 24.7147999, 78.14067 24.7146634, 78.14067 24.7145075, 78.1406673 24.7144271, 78.1406352 24.7143686, 78.1405601 24.7142078, 78.1404286 24.7140031, 78.1403669 24.7138837, 78.1403482 24.713779, 78.140324 24.7136766, 78.1402999 24.7135962, 78.1402865 24.7135499, 78.1402275 24.7135402, 78.1402167 24.7132965, 78.140198 24.7130943, 78.1401953 24.7129335, 78.140198 24.7127995, 78.1402248 24.7126581, 78.1403046 24.7123622)",1,20
327691585,,tertiary,False,False,62.486999999999995,"LINESTRING (78.1358503 24.7109959, 78.1360155 24.7110429, 78.1363689 24.7112893)",1,
327691585,,tertiary,False,False,216.757,"LINESTRING (78.1363689 24.7112893, 78.1366549 24.7113238, 78.136967 24.7113456, 78.1371831 24.7113325, 78.1375096 24.7112278, 78.1377352 24.7112584, 78.1378265 24.7113107, 78.1378985 24.7113281, 78.138411 24.7115567)",1,
327691585,,tertiary,False,True,62.486999999999995,"LINESTRING (78.1363689 24.7112893, 78.1360155 24.7110429, 78.1358503 24.7109959)",1,
327691585,,tertiary,False,False,73.181,"LINESTRING (78.1385609 24.7116236, 78.1392112 24.7119137)",1,
327691585,,tertiary,False,True,16.87,"LINESTRING (78.1385609 24.7116236, 78.138411 24.7115567)",1,
"[327692258, 327692404]",,unclassified,False,"[False, True]",576.85,"LINESTRING (78.1385609 24.7116236, 78.138558 24.712197, 78.1385462 24.7124808, 78.1384675 24.7129244, 78.1384135 24.7133401, 78.1384208 24.7140484, 78.1383633 24.7141013, 78.1383177 24.7141319, 78.1383393 24.7142169, 78.1386682 24.7143826, 78.1388194 24.7144393, 78.1388915 24.7144742, 78.1389107 24.7146312, 78.1389707 24.7147185, 78.1389971 24.7148602, 78.1389827 24.7149911, 78.1389587 24.715039, 78.1389107 24.7150957, 78.1387498 24.7151982, 78.1387066 24.7152811, 78.1386994 24.7154207, 78.1387522 24.7155886, 78.1388483 24.7159135, 78.1389456 24.7162987)",1,20
295320805,SH54A,primary,False,True,212.216,"LINESTRING (78.1389456 24.7162987, 78.1392655 24.7161633, 78.1408779 24.71555)",,
"[327692258, 327692404]",,unclassified,False,"[False, True]",576.85,"LINESTRING (78.1389456 24.7162987, 78.1388483 24.7159135, 78.1387522 24.7155886, 78.1386994 24.7154207, 78.1387066 24.7152811, 78.1387498 24.7151982, 78.1389107 24.7150957, 78.1389587 24.715039, 78.1389827 24.7149911, 78.1389971 24.7148602, 78.1389707 24.7147185, 78.1389107 24.7146312, 78.1388915 24.7144742, 78.1388194 24.7144393, 78.1386682 24.7143826, 78.1383393 24.7142169, 78.1383177 24.7141319, 78.1383633 24.7141013, 78.1384208 24.7140484, 78.1384135 24.7133401, 78.1384675 24.7129244, 78.1385462 24.7124808, 78.138558 24.712197, 78.1385609 24.7116236)",1,20
