osmid,highway,oneway,reversed,length,ref,geometry,bridge
169805042,tertiary,False,True,2.82,,"LINESTRING (79.1987074 22.9467066, 79.1986803 22.9467111)",
972461786,secondary,False,False,64.99600000000001,MD3810,"LINESTRING (79.1987074 22.9467066, 79.1987269 22.9466825, 79.198747 22.9466695, 79.1992498 22.9464078)",
972461786,secondary,False,True,100.446,MD3810,"LINESTRING (79.1987074 22.9467066, 79.1987027 22.9467365, 79.1987054 22.9467628, 79.1988861 22.947593)",
133732500,tertiary,False,False,69.076,,"LINESTRING (79.1981683 22.945781, 79.1982196 22.9457547, 79.1985606 22.9454908, 79.1986114 22.9454682, 79.1986719 22.9454556, 79.1987239 22.9454547)",
133732500,tertiary,False,True,68.468,,"LINESTRING (79.1981683 22.945781, 79.1981019 22.9457949, 79.1979184 22.9458106, 79.1978539 22.9458121, 79.1975028 22.9457926)",
169805039,residential,False,False,116.252,,"LINESTRING (79.1981683 22.945781, 79.1983941 22.9461169, 79.1984133 22.9461474, 79.198464 22.9462404, 79.1986803 22.9467111)",
133732497,tertiary,False,False,53.775,,"LINESTRING (79.1953219 22.9461403, 79.194875 22.9463943)",
133732500,tertiary,False,False,1.382,,"LINESTRING (79.1953219 22.9461403, 79.1953325 22.9461326)",
972468510,tertiary,False,True,34.865,,"LINESTRING (79.1953219 22.9461403, 79.1952656 22.9459042, 79.1952668 22.9458577, 79.1952752 22.9458336)",
972461783,secondary,True,False,9.671,MD3810,"LINESTRING (79.198985 22.9481926, 79.1989462 22.9482719)",
972461786,secondary,False,False,13.105,MD3810,"LINESTRING (79.198985 22.9481926, 79.1989751 22.9480751)",
169805045,unclassified,False,False,9.557,,"LINESTRING (79.19576 22.9503684, 79.1957924 22.950449)",
169805045,unclassified,False,True,8.457,,"LINESTRING (79.19576 22.9503684, 79.1958099 22.9503078)",
972461785,secondary,True,False,88.17,MD3810,"LINESTRING (79.19576 22.9503684, 79.1958149 22.9503919, 79.195863 22.9504056, 79.1959051 22.9504112, 79.195947 22.9504045, 79.1960242 22.950378, 79.1965071 22.9500776)",
169805044,tertiary,False,False,24.585,,"LINESTRING (79.2004023 22.9489365, 79.2006075 22.9490513)",
169805044,tertiary,False,True,86.878,,"LINESTRING (79.2004023 22.9489365, 79.1996413 22.948591)",
585704241,unclassified,False,False,43.75300000000001,,"LINESTRING (79.2004023 22.9489365, 79.200494 22.948783, 79.200613 22.948629, 79.2006358 22.9486086)",
972532629,residential,False,True,29.607,,"LINESTRING (79.2017461 22.9476036, 79.2015476 22.94741)",
585704241,unclassified,False,False,84.91799999999999,,"LINESTRING (79.2017461 22.9476036, 79.201749 22.9475488, 79.2017518 22.9474966, 79.2018 22.9474496, 79.2022168 22.947246, 79.2023273 22.9471833, 79.2023409 22.9471475)",
585704241,unclassified,False,True,120.71799999999999,,"LINESTRING (79.2017461 22.9476036, 79.2017234 22.9476585, 79.2016705 22.9477074, 79.2014437 22.9479163, 79.2011035 22.9482113, 79.2009153 22.9483658)",
585704241,unclassified,False,True,147.029,,"LINESTRING (79.201808 22.9450597, 79.2019729 22.9452644, 79.202058 22.9454811, 79.2021571 22.9459895, 79.2021969 22.9461938, 79.2022179 22.946305)",
972468507,secondary,True,False,27.468999999999998,MD3810,"LINESTRING (79.201808 22.9450597, 79.2018228 22.9449535, 79.2018342 22.9449041, 79.2018503 22.9448646, 79.2018785 22.9448251)",
972461783,secondary,True,False,7.25,MD3810,"LINESTRING (79.1937873 22.9486977, 79.1937195 22.9486789)",
1007564795,residential,False,False,51.933,,"LINESTRING (79.1937873 22.9486977, 79.1937608 22.9485547, 79.1937326 22.9484683, 79.1936466 22.9482505)",
972558188,residential,False,False,9.475,,"LINESTRING (79.1975999 22.949296, 79.1976364 22.9493743)",
972461783,secondary,True,False,131.63799999999998,MD3810,"LINESTRING (79.1975999 22.949296, 79.1975427 22.9493334, 79.1968382 22.949794, 79.1965473 22.9499756)",
972558188,residential,False,True,94.132,,"LINESTRING (79.1975999 22.949296, 79.1973858 22.9487733, 79.197346 22.9486847, 79.1973261 22.9486464, 79.1972366 22.9485216)",
169805044,tertiary,False,False,55.29,,"LINESTRING (79.199157 22.9483711, 79.1996413 22.948591)",
978290185,tertiary,True,False,16.001,,"LINESTRING (79.199157 22.9483711, 79.1990233 22.9482966)",
169805045,unclassified,False,False,8.457,,"LINESTRING (79.1958099 22.9503078, 79.19576 22.9503684)",
972461783,secondary,True,False,50.371,MD3810,"LINESTRING (79.1958099 22.9503078, 79.1957645 22.9502802, 79.1954376 22.9500124)",
972532584,residential,False,True,57.43,,"LINESTRING (79.194794 22.9502604, 79.1943768 22.9506056)",
972461812,unclassified,False,False,58.656,,"LINESTRING (79.194794 22.9502604, 79.1948395 22.9502465, 79.1948785 22.9502285, 79.1949161 22.9502044, 79.1952732 22.9499749)",
972461812,unclassified,False,True,181.745,,"LINESTRING (79.194794 22.9502604, 79.1947474 22.9502674, 79.1945774 22.9502804, 79.1945145 22.9502934, 79.1944539 22.9503113, 79.194373 22.9503473, 79.1939166 22.9505507, 79.1938841 22.9505627, 79.1938375 22.9505766, 79.1936811 22.9506166, 79.193584 22.9506415, 79.1935559 22.9506465, 79.1933187 22.9506943, 79.1932764 22.9507103, 79.1932418 22.9507323, 79.193143 22.9508041)",
972461785,secondary,True,False,66.325,MD3810,"LINESTRING (79.1952732 22.9499749, 79.19576 22.9503684)",
