osmid,highway,oneway,reversed,length,geometry,junction,ref,name,lanes
409450973,residential,False,True,40.484,"LINESTRING (80.4545685 16.2942915, 80.4541991 16.2943742)",,,,
309857534,primary,True,False,86.315,"LINESTRING (80.4545685 16.2942915, 80.4547981 16.2947403, 80.4549208 16.2949902)",,,,
99744863,primary,True,False,13.038,"LINESTRING (80.4544373 16.2936451, 80.4544751 16.2936306, 80.454506 16.2936051, 80.4545264 16.2935713)",roundabout,,,
99744863,primary,True,False,10.126999999999999,"LINESTRING (80.4543461 16.2936294, 80.4543703 16.2936407, 80.4544027 16.2936479, 80.4544373 16.2936451)",roundabout,,,
309857534,primary,True,False,78.718,"LINESTRING (80.4543461 16.2936294, 80.4543386 16.2937299, 80.4543451 16.2937946, 80.4543628 16.2938611, 80.4545685 16.2942915)",,,,
847037892,primary,False,True,55.823,"LINESTRING (80.4543083 16.2934672, 80.4539118 16.2931398)",,,,
99744863,primary,True,False,12.262,"LINESTRING (80.4543083 16.2934672, 80.4542931 16.2935009, 80.4542895 16.2935375, 80.4542979 16.2935734)",roundabout,,,
99744863,primary,True,False,25.268,"LINESTRING (80.4545103 16.2934605, 80.4544821 16.293434, 80.4544466 16.2934175, 80.4544074 16.2934127, 80.4543687 16.2934201, 80.4543345 16.2934389, 80.4543083 16.2934672)",roundabout,,,
299130205,primary,True,False,155.779,"LINESTRING (80.4545103 16.2934605, 80.4545934 16.2933848, 80.4546145 16.293337, 80.4546214 16.2932724, 80.4545479 16.2921004)",,,,
409510652,residential,False,False,85.167,"LINESTRING (80.4567499 16.2875882, 80.4569937 16.2883175)",,,,
412358349,unclassified,False,False,32.197,"LINESTRING (80.4567499 16.2875882, 80.4570478 16.2875426)",,,,
412358349,unclassified,False,True,77.20700000000001,"LINESTRING (80.4567499 16.2875882, 80.4564362 16.2876359, 80.4561183 16.2877019, 80.4560823 16.2877099, 80.4560421 16.287726)",,,,
409510519,residential,False,True,11.943,"LINESTRING (80.4543649 16.2885952, 80.454457 16.2886562)",,,,
412358349,unclassified,False,False,59.799,"LINESTRING (80.4543649 16.2885952, 80.4544195 16.2885886, 80.4544552 16.288578, 80.4548654 16.288362)",,,,
412358349,unclassified,False,True,25.879,"LINESTRING (80.4543649 16.2885952, 80.4543171 16.2885916, 80.4541262 16.2885557)",,,,
412358349,unclassified,False,True,7.989,"LINESTRING (80.4529933 16.2883036, 80.4529195 16.2882916)",,,,
515123105,primary,True,False,34.871,"LINESTRING (80.4529933 16.2883036, 80.4528816 16.2880089)",,SH,Guntur - Chirala Road,
412358349,unclassified,False,False,124.148,"LINESTRING (80.4529933 16.2883036, 80.4531003 16.2883208, 80.4532729 16.2883611, 80.4541262 16.2885557)",,,,
409703739,tertiary,False,True,29.072000000000003,"LINESTRING (80.4497307 16.2890866, 80.4498294 16.2892299, 80.4498667 16.2893121)",,,,
418555213,residential,False,True,47.684,"LINESTRING (80.4497307 16.2890866, 80.4498943 16.2888808, 80.4498655 16.2887131)",,,,
409703739,tertiary,False,False,79.698,"LINESTRING (80.4505617 16.2910887, 80.4501406 16.2904968)",,,,
224459766,tertiary,False,False,45.676,"LINESTRING (80.4505617 16.2910887, 80.4504494 16.2911783, 80.4504269 16.2912039, 80.4504075 16.2912413, 80.4503508 16.2914289)",,,,
224459766,tertiary,False,True,21.181,"LINESTRING (80.4505617 16.2910887, 80.450669 16.2910022, 80.4507214 16.2909776)",,,,
409703739,tertiary,False,True,33.197,"LINESTRING (80.4505617 16.2910887, 80.4506682 16.2912752, 80.450686 16.2913172, 80.4506971 16.2913563)",,,,
120288917,residential,False,False,91.174,"LINESTRING (80.4514589 16.2948116, 80.4506507 16.2950772)",,,,
409433738,residential,False,False,19.177,"LINESTRING (80.4514589 16.2948116, 80.4515182 16.2949744)",,,,
120288917,residential,False,True,58.233999999999995,"LINESTRING (80.4514589 16.2948116, 80.4515383 16.2946849, 80.4514124 16.294329)",,,,
224459767,residential,False,True,45.813,"LINESTRING (80.4513454 16.2896111, 80.4514579 16.2900087)",,,,
224459766,tertiary,False,True,25.673,"LINESTRING (80.4511746 16.2903763, 80.4510864 16.2901615)",,,,
224459766,tertiary,False,False,85.05600000000001,"LINESTRING (80.4511746 16.2903763, 80.450896 16.2906146, 80.4507619 16.2908051, 80.4507381 16.2909063, 80.4507214 16.2909776)",,,,
411312274,residential,False,False,46.973,"LINESTRING (80.4511746 16.2903763, 80.4512679 16.2905083, 80.4514215 16.290726)",,,,
224459766,tertiary,False,False,16.068,"LINESTRING (80.452525 16.2896439, 80.4523833 16.2896927)",,,,
224459765,tertiary,False,True,53.532,"LINESTRING (80.452525 16.2896439, 80.4527325 16.2895668, 80.4529904 16.2894645)",,,,
847047274,residential,False,False,63.251000000000005,"LINESTRING (80.452525 16.2896439, 80.4526523 16.2899792, 80.4527351 16.2901757)",,,,
224459766,tertiary,False,False,30.34,"LINESTRING (80.4517297 16.2899288, 80.4514579 16.2900087)",,,,
224459766,tertiary,False,True,75.02799999999999,"LINESTRING (80.4517297 16.2899288, 80.4518451 16.2898569, 80.4518899 16.2898355, 80.4523833 16.2896927)",,,,
847047273,residential,False,False,118.76599999999999,"LINESTRING (80.4517297 16.2899288, 80.4517699 16.2899637, 80.45179 16.2899715, 80.4518128 16.2899753, 80.4519643 16.2899702, 80.4519992 16.2899727, 80.4520314 16.2899818, 80.4521628 16.2900551, 80.4522017 16.2900731, 80.4522326 16.2900822, 80.4522661 16.2900925, 80.4522929 16.2901092, 80.4523519 16.2901748, 80.4523801 16.2901993, 80.4524136 16.290216, 80.4524659 16.2902302, 80.4525209 16.2902341, 80.4525705 16.2902276, 80.4526188 16.2902147, 80.4527351 16.2901757)",,,,
224459766,tertiary,False,False,25.673,"LINESTRING (80.4510864 16.2901615, 80.4511746 16.2903763)",,,,
224459766,tertiary,False,True,8.287,"LINESTRING (80.4510864 16.2901615, 80.45111 16.2900905)",,,,
411312290,residential,False,True,108.486,"LINESTRING (80.4510864 16.2901615, 80.4506369 16.2902593, 80.4503717 16.2903686, 80.4501406 16.2904968)",,,,
224459766,tertiary,False,False,38.23,"LINESTRING (80.4514579 16.2900087, 80.45111 16.2900905)",,,,
224459766,tertiary,False,True,30.34,"LINESTRING (80.4514579 16.2900087, 80.4517297 16.2899288)",,,,
224459767,residential,False,False,45.813,"LINESTRING (80.4514579 16.2900087, 80.4513454 16.2896111)",,,,
224459766,tertiary,False,False,8.287,"LINESTRING (80.45111 16.2900905, 80.4510864 16.2901615)",,,,
224459766,tertiary,False,True,38.23,"LINESTRING (80.45111 16.2900905, 80.4514579 16.2900087)",,,,
409706916,residential,False,True,38.768,"LINESTRING (80.45111 16.2900905, 80.4510484 16.2897469)",,,,
100114803,unclassified,False,True,95.827,"LINESTRING (80.4545479 16.2921004, 80.4554185 16.2918897)",,,,
515123106,primary,True,False,91.508,"LINESTRING (80.4545479 16.2921004, 80.454006 16.2922315, 80.4537155 16.2922975)",,,,
515123107,primary,True,False,32.975,"LINESTRING (80.4533571 16.2923811, 80.4530581 16.2924558)",,,,
99744863,primary,True,False,3.971,"LINESTRING (80.45453 16.2934908, 80.4545103 16.2934605)",roundabout,,,
409433743,residential,False,False,144.334,"LINESTRING (80.4501539 16.2931872, 80.450492 16.294444)",,,,
120289291,primary,True,False,95.989,"LINESTRING (80.4501539 16.2931872, 80.4502643 16.293158, 80.450503 16.2930949, 80.4507371 16.2930331, 80.4510238 16.2929686)",,,Grand Trunk Road,
409433743,residential,False,False,73.083,"LINESTRING (80.450492 16.294444, 80.4506136 16.2950908)",,,,
409433743,residential,False,True,144.334,"LINESTRING (80.450492 16.294444, 80.4501539 16.2931872)",,,,
409433752,residential,False,True,80.953,"LINESTRING (80.450492 16.294444, 80.4497347 16.2944849)",,,,
409433746,residential,False,True,92.734,"LINESTRING (80.4497347 16.2944849, 80.4498116 16.2953156)",,,,
409433752,residential,False,False,80.953,"LINESTRING (80.4497347 16.2944849, 80.450492 16.294444)",,,,
409450962,residential,False,False,73.521,"LINESTRING (80.452495 16.2947557, 80.4526384 16.2954024)",,,,
409450962,residential,False,True,73.497,"LINESTRING (80.452495 16.2947557, 80.4523158 16.2941175)",,,,
409450973,residential,False,False,58.446,"LINESTRING (80.452495 16.2947557, 80.4530283 16.2946363)",,,,
409450973,residential,False,True,52.725,"LINESTRING (80.452495 16.2947557, 80.4520139 16.2948634)",,,,
409433750,residential,False,False,72.377,"LINESTRING (80.4520139 16.2948634, 80.4521596 16.2954991)",,,,
409433750,residential,False,True,73.022,"LINESTRING (80.4520139 16.2948634, 80.4518208 16.2942334)",,,,
409450973,residential,False,False,52.725,"LINESTRING (80.4520139 16.2948634, 80.452495 16.2947557)",,,,
409450973,residential,False,True,22.259,"LINESTRING (80.4520139 16.2948634, 80.4518108 16.2949089)",,,,
409450972,residential,False,False,72.829,"LINESTRING (80.4518108 16.2949089, 80.4516125 16.2942822)",,,,
409450973,residential,False,False,22.259,"LINESTRING (80.4518108 16.2949089, 80.4520139 16.2948634)",,,,
409450973,residential,False,True,32.067,"LINESTRING (80.4518108 16.2949089, 80.4515182 16.2949744)",,,,
409433738,residential,False,False,72.67,"LINESTRING (80.4515182 16.2949744, 80.4517262 16.2955967)",,,,
409433738,residential,False,True,19.177,"LINESTRING (80.4515182 16.2949744, 80.4514589 16.2948116)",,,,
409450973,residential,False,False,32.067,"LINESTRING (80.4515182 16.2949744, 80.4518108 16.2949089)",,,,
309857534,primary,True,False,23.624,"LINESTRING (80.4549208 16.2949902, 80.4550243 16.295178)",,,,
409433738,residential,False,True,60.11,"LINESTRING (80.4549208 16.2949902, 80.4543722 16.2951125)",,,,
120288917,residential,False,False,4.239,"LINESTRING (80.4506507 16.2950772, 80.4506136 16.2950908)",,,,
120288917,residential,False,True,91.174,"LINESTRING (80.4506507 16.2950772, 80.4514589 16.2948116)",,,,
850790523,residential,False,True,83.489,"LINESTRING (80.4506507 16.2950772, 80.4508434 16.2958049)",,,,
120288917,residential,False,False,20.887,"LINESTRING (80.4506136 16.2950908, 80.4504238 16.2951366)",,,,
120288917,residential,False,True,4.239,"LINESTRING (80.4506136 16.2950908, 80.4506507 16.2950772)",,,,
409433743,residential,False,True,73.083,"LINESTRING (80.4506136 16.2950908, 80.450492 16.294444)",,,,
409433738,residential,False,False,60.11,"LINESTRING (80.4543722 16.2951125, 80.4549208 16.2949902)",,,,
409433738,residential,False,True,46.895,"LINESTRING (80.4543722 16.2951125, 80.4539403 16.29519)",,,,
850790516,residential,False,False,84.148,"LINESTRING (80.4543722 16.2951125, 80.4541991 16.2943742)",,,,
120288917,residential,False,False,68.303,"LINESTRING (80.4504238 16.2951366, 80.4498116 16.2953156)",,,,
120288917,residential,False,True,20.887,"LINESTRING (80.4504238 16.2951366, 80.4506136 16.2950908)",,,,
409433749,residential,False,True,83.708,"LINESTRING (80.4504238 16.2951366, 80.4505125 16.2954934, 80.4505801 16.2958739)",,,,
409433738,residential,False,False,46.895,"LINESTRING (80.4539403 16.29519, 80.4543722 16.2951125)",,,,
409433738,residential,False,True,36.184,"LINESTRING (80.4539403 16.29519, 80.4536076 16.2952526)",,,,
409450955,residential,False,True,81.967,"LINESTRING (80.4539403 16.29519, 80.4537514 16.2944755)",,,,
409433738,residential,False,False,36.184,"LINESTRING (80.4536076 16.2952526, 80.4539403 16.29519)",,,,
409433738,residential,False,True,45.24,"LINESTRING (80.4536076 16.2952526, 80.4531871 16.2953039)",,,,
