osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,tunnel
45076954,False,2,NH66,trunk,80,True,93.665,"LINESTRING (74.4465277 14.2786163, 74.446094 14.2778863)",,
45076954,False,2,NH66,trunk,80,False,65.121,"LINESTRING (74.4465277 14.2786163, 74.4466903 14.2788677, 74.446951 14.2790079)",,
124421500,False,,,tertiary,,False,44.114999999999995,"LINESTRING (74.4465277 14.2786163, 74.4464482 14.2789123, 74.4464626 14.2790021)",,
45076954,False,2,NH66,trunk,80,False,62.096,"LINESTRING (74.4453615 14.2768845, 74.445711 14.2773285)",,
124421503,False,,,unclassified,,False,15.361,"LINESTRING (74.4453615 14.2768845, 74.4454645 14.276789)",,
124421491,False,,,unclassified,,False,130.525,"LINESTRING (74.44418 14.2781659, 74.4443639 14.2780917, 74.4446858 14.2780137, 74.4452413 14.27801, 74.4453634 14.2780347)",,
124421491,False,,,unclassified,,True,85.369,"LINESTRING (74.44418 14.2781659, 74.4441187 14.2784258, 74.44418 14.2789234)",,
1123808347,False,,,unclassified,,False,79.144,"LINESTRING (74.44418 14.2781659, 74.4439997 14.2779902, 74.4437495 14.27777, 74.4436605 14.2776643)",Hospital Road,
124421491,False,,,unclassified,,False,85.369,"LINESTRING (74.44418 14.2789234, 74.4441187 14.2784258, 74.44418 14.2781659)",,
124421491,False,,,unclassified,,True,115.256,"LINESTRING (74.44418 14.2789234, 74.4442298 14.2794803, 74.4441302 14.2797328, 74.4440743 14.2797996, 74.4439698 14.2798662)",,
124421616,False,,,unclassified,,False,169.53599999999997,"LINESTRING (74.44418 14.2789234, 74.4444993 14.2795801, 74.4449483 14.2798992, 74.4451862 14.2800175)",,
45076954,False,2,NH66,trunk,80,False,178.131,"LINESTRING (74.446951 14.2790079, 74.4470883 14.27909, 74.4484303 14.2797212)",,
45076954,False,2,NH66,trunk,80,True,65.121,"LINESTRING (74.446951 14.2790079, 74.4466903 14.2788677, 74.4465277 14.2786163)",,
124421488,False,,,tertiary,,False,52.722,"LINESTRING (74.446951 14.2790079, 74.4466021 14.2789914, 74.4464626 14.2790021)",,
124421488,False,,,tertiary,,False,189.631,"LINESTRING (74.4464626 14.2790021, 74.4462232 14.279096, 74.4456525 14.279279, 74.4454927 14.2794416, 74.4451862 14.2800175)",,
124421488,False,,,tertiary,,True,52.722,"LINESTRING (74.4464626 14.2790021, 74.4466021 14.2789914, 74.446951 14.2790079)",,
124421491,False,,,unclassified,,True,162.96599999999998,"LINESTRING (74.4464626 14.2790021, 74.446366 14.2789426, 74.4462936 14.2788958, 74.446248 14.2788568, 74.4461882 14.2787835, 74.4457777 14.2783256, 74.445498 14.278062, 74.4453634 14.2780347)",,
124421500,False,,,tertiary,,False,211.076,"LINESTRING (74.4464626 14.2790021, 74.4466065 14.2795047, 74.4465347 14.2808796)",,
124421500,False,,,tertiary,,True,44.114999999999995,"LINESTRING (74.4464626 14.2790021, 74.4464482 14.2789123, 74.4465277 14.2786163)",,
124421620,False,,,tertiary,,True,48.604,"LINESTRING (74.4439698 14.2798662, 74.4435198 14.2798959)",,
124421488,False,,,tertiary,,True,61.172000000000004,"LINESTRING (74.4439698 14.2798662, 74.4441692 14.2799405, 74.4442362 14.2802774)",,
124421491,False,,,unclassified,,False,115.256,"LINESTRING (74.4439698 14.2798662, 74.4440743 14.2797996, 74.4441302 14.2797328, 74.4442298 14.2794803, 74.44418 14.2789234)",,
124421620,False,,,tertiary,,False,48.604,"LINESTRING (74.4435198 14.2798959, 74.4439698 14.2798662)",,
124421620,False,,,tertiary,,True,292.528,"LINESTRING (74.4435198 14.2798959, 74.4432992 14.279986, 74.4430522 14.2803269, 74.4428951 14.2814436, 74.4426706 14.2819585, 74.4425378 14.2822253)",,
124421623,False,,,unclassified,,True,132.22899999999998,"LINESTRING (74.4435198 14.2798959, 74.4432336 14.2797897, 74.4430914 14.2796156, 74.4429113 14.2789686)",,
124421488,False,,,tertiary,,False,137.845,"LINESTRING (74.4451862 14.2800175, 74.4449872 14.2803914, 74.4447776 14.2804954, 74.4445731 14.2804954, 74.4442362 14.2802774)",,
124421488,False,,,tertiary,,True,189.631,"LINESTRING (74.4451862 14.2800175, 74.4454927 14.2794416, 74.4456525 14.279279, 74.4462232 14.279096, 74.4464626 14.2790021)",,
124421616,False,,,unclassified,,False,177.877,"LINESTRING (74.4451862 14.2800175, 74.4459959 14.2803517, 74.4463431 14.280636, 74.4465347 14.2808796)",,
124421616,False,,,unclassified,,True,169.536,"LINESTRING (74.4451862 14.2800175, 74.4449483 14.2798992, 74.4444993 14.2795801, 74.44418 14.2789234)",,
124421488,False,,,tertiary,,False,61.172000000000004,"LINESTRING (74.4442362 14.2802774, 74.4441692 14.2799405, 74.4439698 14.2798662)",,
124421488,False,,,tertiary,,True,137.845,"LINESTRING (74.4442362 14.2802774, 74.4445731 14.2804954, 74.4447776 14.2804954, 74.4449872 14.2803914, 74.4451862 14.2800175)",,
124421607,False,,,residential,,False,251.81,"LINESTRING (74.4442362 14.2802774, 74.4441592 14.2812907, 74.4441684 14.2825392)",,
124421500,False,,,tertiary,,False,17.174,"LINESTRING (74.4465347 14.2808796, 74.4465641 14.2810314)",,
124421500,False,,,tertiary,,True,211.076,"LINESTRING (74.4465347 14.2808796, 74.4466065 14.2795047, 74.4464626 14.2790021)",,
124421616,False,,,unclassified,,True,177.877,"LINESTRING (74.4465347 14.2808796, 74.4463431 14.280636, 74.4459959 14.2803517, 74.4451862 14.2800175)",,
124421500,False,,,tertiary,,False,130.16,"LINESTRING (74.4467753 14.2821435, 74.4466146 14.2824939, 74.4463638 14.2832016, 74.446351 14.2832384)",,
124421500,False,,,tertiary,,True,126.304,"LINESTRING (74.4467753 14.2821435, 74.4467682 14.2818659, 74.4466245 14.2813438, 74.4465641 14.2810314)",,
124421607,False,,,residential,,False,160.37599999999998,"LINESTRING (74.4467753 14.2821435, 74.4480444 14.2820855, 74.4482406 14.2821771)",,
124421607,False,,,residential,,True,138.817,"LINESTRING (74.4467753 14.2821435, 74.4462724 14.2822016, 74.4457037 14.2823698, 74.4455227 14.282416)",,
124421607,False,,,residential,,False,147.695,"LINESTRING (74.4441684 14.2825392, 74.4450452 14.282538, 74.4455227 14.282416)",,
124421607,False,,,residential,,True,251.81,"LINESTRING (74.4441684 14.2825392, 74.4441592 14.2812907, 74.4442362 14.2802774)",,
479268265,False,,,unclassified,,False,180.847,"LINESTRING (74.4441684 14.2825392, 74.444052 14.2825366, 74.4434317 14.2824932, 74.4429066 14.2823807, 74.4425378 14.2822253)",,
479268265,False,,,unclassified,,True,141.951,"LINESTRING (74.4441684 14.2825392, 74.4440084 14.2833328, 74.4439688 14.2833866, 74.4439225 14.2834108, 74.4438427 14.2834152, 74.4438025 14.2834412, 74.4437676 14.2834854, 74.4437167 14.2836491)",,
124421620,False,,,tertiary,,False,84.92,"LINESTRING (74.4421955 14.2829132, 74.4425378 14.2822253)",,
124421546,False,,,tertiary,,False,54.207,"LINESTRING (74.4421955 14.2829132, 74.441774 14.2828483, 74.4417013 14.2828706)",,
124421546,False,,,tertiary,,True,216.97500000000002,"LINESTRING (74.4402052 14.2840716, 74.440548 14.283512, 74.4408353 14.283266, 74.4415777 14.2829086, 74.4417013 14.2828706)",,
45076954,False,2,NH66,trunk,80,False,93.665,"LINESTRING (74.446094 14.2778863, 74.4465277 14.2786163)",,
45076954,False,2,NH66,trunk,80,True,74.636,"LINESTRING (74.446094 14.2778863, 74.4459354 14.2776191, 74.445711 14.2773285)",,
257677213,False,,,unclassified,,True,85.565,"LINESTRING (74.446094 14.2778863, 74.4459718 14.2779314, 74.445768 14.277869, 74.4455078 14.2779262, 74.4453634 14.2780347)",,
45076954,False,2,NH66,trunk,80,True,62.096,"LINESTRING (74.445711 14.2773285, 74.4453615 14.2768845)",,
45076954,False,2,NH66,trunk,80,False,74.636,"LINESTRING (74.445711 14.2773285, 74.4459354 14.2776191, 74.446094 14.2778863)",,
124421535,False,,,tertiary,,False,97.265,"LINESTRING (74.445711 14.2773285, 74.4456178 14.2773284, 74.4453074 14.2770615, 74.4451664 14.2768872, 74.4450691 14.276767, 74.445064 14.2767607)",,
124421491,False,,,unclassified,,False,162.966,"LINESTRING (74.4453634 14.2780347, 74.445498 14.278062, 74.4457777 14.2783256, 74.4461882 14.2787835, 74.446248 14.2788568, 74.4462936 14.2788958, 74.446366 14.2789426, 74.4464626 14.2790021)",,
124421491,False,,,unclassified,,True,130.525,"LINESTRING (74.4453634 14.2780347, 74.4452413 14.27801, 74.4446858 14.2780137, 74.4443639 14.2780917, 74.44418 14.2781659)",,
257677213,False,,,unclassified,,False,85.565,"LINESTRING (74.4453634 14.2780347, 74.4455078 14.2779262, 74.445768 14.277869, 74.4459718 14.2779314, 74.446094 14.2778863)",,
45076954,False,2,NH66,trunk,80,True,178.131,"LINESTRING (74.4484303 14.2797212, 74.4470883 14.27909, 74.446951 14.2790079)",,
