osmid,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,name
141973201,residential,False,False,44.427,,,,"LINESTRING (75.0239803 14.1630776, 75.0240782 14.1634657)",
151518263,trunk,False,False,49.628,2,NH69,50,"LINESTRING (75.0239803 14.1630776, 75.0244371 14.1630226)",
151518263,trunk,False,True,50.105,2,NH69,50,"LINESTRING (75.0239803 14.1630776, 75.0236272 14.1631686, 75.0235425 14.163219)",
122442437,secondary,False,False,123.503,,,,"LINESTRING (75.0230619 14.1681137, 75.0241366 14.1677292)",Jayachamarajendra Road
122442445,tertiary,False,False,241.0,,,,"LINESTRING (75.0230619 14.1681137, 75.0234618 14.1690371, 75.0235523 14.1691807, 75.0245055 14.1688052)",
151518263,trunk,False,False,110.78,2,NH69,50,"LINESTRING (75.0230619 14.1681137, 75.0230378 14.1679855, 75.0227328 14.1671716)",
151518263,trunk,False,True,143.503,2,NH69,50,"LINESTRING (75.0230619 14.1681137, 75.0224819 14.1683078, 75.0218111 14.1685546)",
142147135,residential,False,False,96.863,,,,"LINESTRING (75.0253543 14.1629076, 75.0251505 14.1620592)",
142147135,residential,False,True,42.917,,,,"LINESTRING (75.0253543 14.1629076, 75.0254428 14.1632839)",
151518263,trunk,False,False,143.403,2,NH69,50,"LINESTRING (75.0253543 14.1629076, 75.0266803 14.1628066)",
151518263,trunk,False,True,53.443,2,NH69,50,"LINESTRING (75.0253543 14.1629076, 75.024863 14.1629714)",
122442447,primary,False,False,163.963,,SH62,,"LINESTRING (75.0297246 14.1624373, 75.0299733 14.163892)",
151518263,trunk,False,False,83.481,2,NH69,50,"LINESTRING (75.0297246 14.1624373, 75.0304969 14.1623834)",
151518263,trunk,False,True,83.672,2,NH69,50,"LINESTRING (75.0297246 14.1624373, 75.0289554 14.1625372)",
122442433,tertiary,False,True,208.566,,,,"LINESTRING (75.0280688 14.1626488, 75.0282481 14.1645164)",
142149060,residential,False,True,23.431,,,,"LINESTRING (75.0280688 14.1626488, 75.0280807 14.1624384)",
151518263,trunk,False,False,96.391,2,NH69,50,"LINESTRING (75.0280688 14.1626488, 75.0289554 14.1625372)",
151518263,trunk,False,True,77.127,2,NH69,50,"LINESTRING (75.0280688 14.1626488, 75.0273583 14.1627295)",
331591062,secondary,True,False,91.707,,,,"LINESTRING (75.0284033 14.1665499, 75.0285008 14.1673692)",
122442433,tertiary,False,False,213.66500000000002,,,,"LINESTRING (75.0284033 14.1665499, 75.0283801 14.1658923, 75.0282571 14.1646344)",
122442437,secondary,False,True,64.661,,,,"LINESTRING (75.0284033 14.1665499, 75.0280895 14.1665249, 75.0278048 14.1665351)",Jayachamarajendra Road
141502650,residential,False,True,21.829,,,,"LINESTRING (75.0285008 14.1673692, 75.028361 14.1675112)",J. C. Road
151327458,secondary,True,False,77.259,,,,"LINESTRING (75.0285008 14.1673692, 75.0286707 14.1674675, 75.029188 14.1675051)",Jayachamarajendra Road
122442435,tertiary,False,False,122.232,,,,"LINESTRING (75.02512 14.1673774, 75.0255068 14.1684107)",
122442437,secondary,False,False,204.036,,,,"LINESTRING (75.02512 14.1673774, 75.0269006 14.1667558)",Jayachamarajendra Road
122442437,secondary,False,True,113.01,,,,"LINESTRING (75.02512 14.1673774, 75.0241366 14.1677292)",Jayachamarajendra Road
141973199,residential,False,True,111.886,,,,"LINESTRING (75.02512 14.1673774, 75.0247522 14.1664365)",
122442419,secondary,True,False,96.938,,,,"LINESTRING (75.029972 14.1675622, 75.0308665 14.1676506)",J. C. Road
122442447,primary,False,True,118.208,,SH62,,"LINESTRING (75.029972 14.1675622, 75.030042 14.1665013)",
151327459,primary,False,False,322.571,,SH62,,"LINESTRING (75.029972 14.1675622, 75.0299179 14.1703169, 75.0299309 14.1704621)",
122442435,tertiary,False,True,122.232,,,,"LINESTRING (75.0255068 14.1684107, 75.02512 14.1673774)",
122442445,tertiary,False,True,116.525,,,,"LINESTRING (75.0255068 14.1684107, 75.0245055 14.1688052)",
141502650,residential,False,False,325.29200000000003,,,,"LINESTRING (75.0255068 14.1684107, 75.0277696 14.1675721, 75.028361 14.1675112)",J. C. Road
