osmid,ref,highway,oneway,reversed,length,geometry,name,lanes,maxspeed,bridge
"[25954040, 1130861834, 1130861835]",,secondary,False,True,360.365,"LINESTRING (73.4041846 18.7533097, 73.4038117 18.752739, 73.4036292 18.7525106, 73.4033907 18.7522051, 73.4032647 18.7519046, 73.4032453 18.7517204, 73.4033616 18.7515847, 73.4035361 18.7514975, 73.4042728 18.7512163, 73.4045193 18.7510594)",Main Bazar Rd,,,yes
1265052121,,secondary,True,False,79.654,"LINESTRING (73.4041846 18.7533097, 73.4041749 18.7533969, 73.4042926 18.7540156)",,,,
97699135,NH48,trunk,False,True,78.777,"LINESTRING (73.3990745 18.755693, 73.3997027 18.7553082)",,,,
316184804,,tertiary,False,False,44.745,"LINESTRING (73.3990745 18.755693, 73.3991917 18.7560798)",New Tungarli Road,,,
97699135,NH48,trunk,False,False,161.179,"LINESTRING (73.3990745 18.755693, 73.3978949 18.7564155, 73.3977881 18.7564787)",,,,
440328157,,residential,False,True,47.979,"LINESTRING (73.3977881 18.7564787, 73.3980004 18.7568605)",MDC Main Road,,,
97699135,NH48,trunk,False,True,161.179,"LINESTRING (73.3977881 18.7564787, 73.3978949 18.7564155, 73.3990745 18.755693)",,,,
316184804,,tertiary,False,False,27.016,"LINESTRING (73.4009426 18.7582418, 73.4009282 18.7583707, 73.400912 18.758483)",New Tungarli Road,,,
316184804,,tertiary,False,True,230.75300000000001,"LINESTRING (73.4009426 18.7582418, 73.400896 18.7581298, 73.4007634 18.7579669, 73.4006594 18.7578854, 73.4004767 18.7577565, 73.4003317 18.757713, 73.4002682 18.7576769, 73.4002047 18.7575988, 73.4000554 18.7575177, 73.3999634 18.7574545, 73.3997793 18.7574244, 73.3996586 18.7573763, 73.3995634 18.7572861, 73.3994463 18.7569082)",New Tungarli Road,,,
440444152,,residential,False,False,204.453,"LINESTRING (73.4009426 18.7582418, 73.4010795 18.7580717, 73.4012428 18.7580386, 73.4015109 18.7581048, 73.4016975 18.7580165, 73.4020123 18.7578398, 73.4021639 18.7577405, 73.4026769 18.7577405)",,,,
316184804,,tertiary,False,False,52.792,"LINESTRING (73.4008924 18.7586185, 73.4008245 18.7590889)",New Tungarli Road,,,
316184804,,tertiary,False,True,15.208,"LINESTRING (73.4008924 18.7586185, 73.400912 18.758483)",New Tungarli Road,,,
1185946688,,residential,False,False,144.12,"LINESTRING (73.4008924 18.7586185, 73.4001088 18.7585287, 73.4000122 18.7585388, 73.3999693 18.7585947, 73.3998942 18.7589757)",,,,
316184804,,tertiary,False,True,52.792,"LINESTRING (73.4008245 18.7590889, 73.4008924 18.7586185)",New Tungarli Road,,,
316184804,,tertiary,False,False,215.362,"LINESTRING (73.4008245 18.7590889, 73.4014175 18.7591734, 73.4020052 18.7591435, 73.4022938 18.7590839, 73.4026244 18.7592081, 73.4028068 18.7592991)",New Tungarli Road,,,
440328157,,residential,False,False,47.979,"LINESTRING (73.3980004 18.7568605, 73.3977881 18.7564787)",MDC Main Road,,,
440328158,,residential,False,False,70.897,"LINESTRING (73.3980004 18.7568605, 73.3981374 18.7570864, 73.398323 18.7573792, 73.3983571 18.7573942)",MDC Main Road,,,
440328158,,residential,False,True,185.82899999999998,"LINESTRING (73.4006646 18.7580946, 73.4001388 18.7579816, 73.399803 18.7575675, 73.3996705 18.7574922, 73.3994982 18.7574629, 73.3991626 18.7575378)",MDC Main Road,,,
440328158,,residential,False,False,94.884,"LINESTRING (73.3983571 18.7573942, 73.3985129 18.7574629, 73.3986632 18.7576177, 73.3989548 18.7575842, 73.3991626 18.7575378)",MDC Main Road,,,
440328158,,residential,False,True,70.897,"LINESTRING (73.3983571 18.7573942, 73.398323 18.7573792, 73.3981374 18.7570864, 73.3980004 18.7568605)",MDC Main Road,,,
440328159,,residential,False,False,133.497,"LINESTRING (73.3983571 18.7573942, 73.3982788 18.7575089, 73.3981109 18.7576428, 73.3980844 18.7577013, 73.3981418 18.7577892, 73.3980711 18.7578812, 73.3979253 18.7579105, 73.3978812 18.7580695, 73.3978767 18.758195, 73.3979518 18.7583205)",,,,
440328159,,residential,False,False,99.26499999999999,"LINESTRING (73.3979518 18.7583205, 73.3980402 18.7585045, 73.3981462 18.7586719, 73.3981462 18.7588225, 73.3982655 18.7589689, 73.3983892 18.7590777)",,,,
440328159,,residential,False,True,133.497,"LINESTRING (73.3979518 18.7583205, 73.3978767 18.758195, 73.3978812 18.7580695, 73.3979253 18.7579105, 73.3980711 18.7578812, 73.3981418 18.7577892, 73.3980844 18.7577013, 73.3981109 18.7576428, 73.3982788 18.7575089, 73.3983571 18.7573942)",,,,
440328163,,residential,False,False,82.571,"LINESTRING (73.3979518 18.7583205, 73.3975328 18.7582885, 73.3974601 18.7579509)",,,,
440328162,,residential,False,True,41.029,"LINESTRING (73.3983892 18.7590777, 73.398377 18.7587089)",,,,
"[440328160, 440328159]",,residential,False,False,234.525,"LINESTRING (73.3983892 18.7590777, 73.398535 18.7590609, 73.3986587 18.7589815, 73.3991359 18.7584753, 73.3991182 18.7584041, 73.3991977 18.758333, 73.398862 18.7581615, 73.3991182 18.7577473, 73.3992552 18.7577222)",,,,
440328159,,residential,False,True,99.26500000000001,"LINESTRING (73.3983892 18.7590777, 73.3982655 18.7589689, 73.3981462 18.7588225, 73.3981462 18.7586719, 73.3980402 18.7585045, 73.3979518 18.7583205)",,,,
440328161,,residential,False,False,22.704,"LINESTRING (73.3992552 18.7577222, 73.3991626 18.7575378)",,,,
440328161,,residential,False,True,9.956,"LINESTRING (73.3992552 18.7577222, 73.3993303 18.7577766)",,,,
440328160,,residential,False,False,25.726,"LINESTRING (73.3992552 18.7577222, 73.3993126 18.7576637, 73.3993966 18.757672, 73.3994231 18.757739)",,,,
"[440328160, 440328159]",,residential,False,True,234.52500000000003,"LINESTRING (73.3992552 18.7577222, 73.3991182 18.7577473, 73.398862 18.7581615, 73.3991977 18.758333, 73.3991182 18.7584041, 73.3991359 18.7584753, 73.3986587 18.7589815, 73.398535 18.7590609, 73.3983892 18.7590777)",,,,
440328160,,residential,False,True,25.726,"LINESTRING (73.3994231 18.757739, 73.3993966 18.757672, 73.3993126 18.7576637, 73.3992552 18.7577222)",,,,
440328161,,residential,False,False,9.956,"LINESTRING (73.3993303 18.7577766, 73.3992552 18.7577222)",,,,
440328161,,residential,False,True,22.704,"LINESTRING (73.3991626 18.7575378, 73.3992552 18.7577222)",,,,
440328158,,residential,False,False,185.829,"LINESTRING (73.3991626 18.7575378, 73.3994982 18.7574629, 73.3996705 18.7574922, 73.399803 18.7575675, 73.4001388 18.7579816, 73.4006646 18.7580946)",MDC Main Road,,,
440328158,,residential,False,True,94.884,"LINESTRING (73.3991626 18.7575378, 73.3989548 18.7575842, 73.3986632 18.7576177, 73.3985129 18.7574629, 73.3983571 18.7573942)",MDC Main Road,,,
440328162,,residential,False,False,41.029,"LINESTRING (73.398377 18.7587089, 73.3983892 18.7590777)",,,,
440328163,,residential,False,True,82.571,"LINESTRING (73.3974601 18.7579509, 73.3975328 18.7582885, 73.3979518 18.7583205)",,,,
316184804,,tertiary,False,True,215.36200000000002,"LINESTRING (73.4028068 18.7592991, 73.4026244 18.7592081, 73.4022938 18.7590839, 73.4020052 18.7591435, 73.4014175 18.7591734, 73.4008245 18.7590889)",New Tungarli Road,,,
440334663,,residential,False,True,47.129,"LINESTRING (73.4057511 18.7527284, 73.4053078 18.752787)",,,,
440334660,,residential,False,True,107.339,"LINESTRING (73.4057511 18.7527284, 73.4057475 18.7533996, 73.4057896 18.753691)",Railway Station Road 2,1,40,
440334662,,residential,False,False,184.43800000000002,"LINESTRING (73.4057511 18.7527284, 73.4057386 18.7526633, 73.4056856 18.7524039, 73.4055177 18.7522868, 73.4051113 18.7523704, 73.4049522 18.7520525, 73.4047225 18.7517345)",,,,
440334662,,residential,False,True,184.438,"LINESTRING (73.4047225 18.7517345, 73.4049522 18.7520525, 73.4051113 18.7523704, 73.4055177 18.7522868, 73.4056856 18.7524039, 73.4057386 18.7526633, 73.4057511 18.7527284)",,,,
440334663,,residential,False,False,47.129,"LINESTRING (73.4053078 18.752787, 73.4057511 18.7527284)",,,,
440334660,,residential,False,False,107.339,"LINESTRING (73.4057896 18.753691, 73.4057475 18.7533996, 73.4057511 18.7527284)",Railway Station Road 2,1,40,
440334660,,residential,False,True,56.349000000000004,"LINESTRING (73.4057896 18.753691, 73.405795 18.7539279, 73.4057933 18.7541977)",Railway Station Road 2,1,40,
440337821,,residential,False,False,70.211,"LINESTRING (73.3993425 18.7526083, 73.399658 18.7524452, 73.3999496 18.7523532)",,,,
440337821,,residential,False,True,64.139,"LINESTRING (73.3993425 18.7526083, 73.3993134 18.7527883, 73.3993032 18.7531829)",,,,
440337824,,residential,False,False,227.59500000000003,"LINESTRING (73.3993425 18.7526083, 73.3991391 18.752345, 73.3992339 18.7509057, 73.3995272 18.7508853)",,,,
440337823,,residential,False,True,89.796,"LINESTRING (73.3999496 18.7523532, 73.3999839 18.7531601)",,,,
440337821,,residential,False,False,128.453,"LINESTRING (73.3999496 18.7523532, 73.4002677 18.7524201, 73.4005063 18.7525707, 73.4005947 18.7531397)",,,,
440337821,,residential,False,True,70.211,"LINESTRING (73.3999496 18.7523532, 73.399658 18.7524452, 73.3993425 18.7526083)",,,,
440337822,,residential,False,False,27.373,"LINESTRING (73.4005947 18.7531397, 73.4008509 18.7531815)",,,,
440337822,,residential,False,True,64.352,"LINESTRING (73.4005947 18.7531397, 73.3999839 18.7531601)",,,,
440337821,,residential,False,True,128.453,"LINESTRING (73.4005947 18.7531397, 73.4005063 18.7525707, 73.4002677 18.7524201, 73.3999496 18.7523532)",,,,
440337821,,residential,False,True,163.513,"LINESTRING (73.3993032 18.7531829, 73.3992991 18.7546534)",,,,
440337822,,residential,False,False,71.717,"LINESTRING (73.3993032 18.7531829, 73.3999839 18.7531601)",,,,
440337821,,residential,False,False,64.139,"LINESTRING (73.3993032 18.7531829, 73.3993134 18.7527883, 73.3993425 18.7526083)",,,,
440337822,,residential,False,True,27.373,"LINESTRING (73.4008509 18.7531815, 73.4005947 18.7531397)",,,,
440337822,,residential,False,False,64.352,"LINESTRING (73.3999839 18.7531601, 73.4005947 18.7531397)",,,,
440337822,,residential,False,True,71.717,"LINESTRING (73.3999839 18.7531601, 73.3993032 18.7531829)",,,,
440337823,,residential,False,False,89.796,"LINESTRING (73.3999839 18.7531601, 73.3999496 18.7523532)",,,,
440337824,,residential,False,True,83.729,"LINESTRING (73.399552 18.7515667, 73.3995962 18.7508805, 73.3995272 18.7508853)",,,,
440337824,,residential,False,False,83.729,"LINESTRING (73.3995272 18.7508853, 73.3995962 18.7508805, 73.399552 18.7515667)",,,,
440337824,,residential,False,True,227.59500000000003,"LINESTRING (73.3995272 18.7508853, 73.3992339 18.7509057, 73.3991391 18.752345, 73.3993425 18.7526083)",,,,
440444152,,residential,False,True,204.453,"LINESTRING (73.4026769 18.7577405, 73.4021639 18.7577405, 73.4020123 18.7578398, 73.4016975 18.7580165, 73.4015109 18.7581048, 73.4012428 18.7580386, 73.4010795 18.7580717, 73.4009426 18.7582418)",,,,
440444153,,residential,False,False,217.661,"LINESTRING (73.4006481 18.7567137, 73.4017091 18.7568462, 73.4021712 18.7560096)",,,,
440444153,,residential,False,True,46.023,"LINESTRING (73.4023737 18.7556428, 73.4021712 18.7560096)",,,,
440444153,,residential,False,False,187.55999999999997,"LINESTRING (73.4023737 18.7556428, 73.4027818 18.7552123, 73.4027235 18.7547265, 73.4028284 18.7546161, 73.4029217 18.7544726, 73.4029637 18.7541729)",,,,
440444154,,residential,False,False,73.30799999999999,"LINESTRING (73.4023737 18.7556428, 73.4028284 18.7558526, 73.4030143 18.7558917)",,,,
97699135,NH48,trunk,False,True,53.415,"LINESTRING (73.4029637 18.7541729, 73.4034669 18.7541119)",,,,
97699135,NH48,trunk,False,False,160.911,"LINESTRING (73.4029637 18.7541729, 73.4025893 18.7542183, 73.401716 18.7542897, 73.4014515 18.7543583)",,,,
440444153,,residential,False,True,187.56,"LINESTRING (73.4029637 18.7541729, 73.4029217 18.7544726, 73.4028284 18.7546161, 73.4027235 18.7547265, 73.4027818 18.7552123, 73.4023737 18.7556428)",,,,
440444154,,residential,False,True,197.404,"LINESTRING (73.4039944 18.7550687, 73.4038778 18.7560072, 73.403563 18.7560072, 73.4030143 18.7558917)",,,,
440444155,,residential,False,False,105.424,"LINESTRING (73.4031408 18.7568241, 73.4030275 18.7564622, 73.4030143 18.7558917)",,,,
440444154,,residential,False,False,197.404,"LINESTRING (73.4030143 18.7558917, 73.403563 18.7560072, 73.4038778 18.7560072, 73.4039944 18.7550687)",,,,
440444154,,residential,False,True,73.30799999999999,"LINESTRING (73.4030143 18.7558917, 73.4028284 18.7558526, 73.4023737 18.7556428)",,,,
440444155,,residential,False,True,105.424,"LINESTRING (73.4030143 18.7558917, 73.4030275 18.7564622, 73.4031408 18.7568241)",,,,
440444156,,residential,False,False,111.749,"LINESTRING (73.4011234 18.7558991, 73.401449 18.7558857, 73.4017322 18.7559125, 73.4021712 18.7560096)",,,,
440444153,,residential,False,False,46.023,"LINESTRING (73.4021712 18.7560096, 73.4023737 18.7556428)",,,,
440444153,,residential,False,True,217.661,"LINESTRING (73.4021712 18.7560096, 73.4017091 18.7568462, 73.4006481 18.7567137)",,,,
440444156,,residential,False,True,111.749,"LINESTRING (73.4021712 18.7560096, 73.4017322 18.7559125, 73.401449 18.7558857, 73.4011234 18.7558991)",,,,
25954039,,residential,False,False,69.197,"LINESTRING (73.3970422 18.7547375, 73.3976895 18.7548451)",old khandala Rd,,,
440446406,,residential,False,False,38.81,"LINESTRING (73.3970422 18.7547375, 73.397078 18.7545544, 73.3971623 18.7544125)",,,,
440446406,,residential,False,True,103.79599999999999,"LINESTRING (73.3974248 18.7535155, 73.3972054 18.7543399, 73.3971623 18.7544125)",,,,
440446407,,residential,False,False,37.041,"LINESTRING (73.3979781 18.7548739, 73.397982 18.7545408)",,,,
25954039,,residential,False,False,87.547,"LINESTRING (73.3979781 18.7548739, 73.3983944 18.7549023, 73.3986342 18.7548954, 73.398781 18.7548066)",old khandala Rd,,,
25954039,,residential,False,True,30.59,"LINESTRING (73.3979781 18.7548739, 73.3977828 18.7548606, 73.3976895 18.7548451)",old khandala Rd,,,
25954039,,residential,False,False,57.979,"LINESTRING (73.398781 18.7548066, 73.3989157 18.7547251, 73.3992991 18.7546534)",old khandala Rd,,,
25954039,,residential,False,True,87.547,"LINESTRING (73.398781 18.7548066, 73.3986342 18.7548954, 73.3983944 18.7549023, 73.3979781 18.7548739)",old khandala Rd,,,
440446407,,residential,False,True,276.979,"LINESTRING (73.398781 18.7548066, 73.3988192 18.7546415, 73.3988688 18.7545075, 73.3988829 18.7542662, 73.3989254 18.7540651, 73.3989466 18.7538774, 73.3987626 18.7538573, 73.3985219 18.7539177, 73.3983591 18.7540249, 73.3981256 18.7539713, 73.3979627 18.753978, 73.3979627 18.7540986, 73.397984 18.7543734, 73.397982 18.7545408)",,,,
440446408,,residential,False,False,87.478,"LINESTRING (73.3971623 18.7544125, 73.397982 18.7545408)",,,,
440446406,,residential,False,False,103.79599999999999,"LINESTRING (73.3971623 18.7544125, 73.3972054 18.7543399, 73.3974248 18.7535155)",,,,
440446406,,residential,False,True,38.81,"LINESTRING (73.3971623 18.7544125, 73.397078 18.7545544, 73.3970422 18.7547375)",,,,
440446407,,residential,False,True,37.041,"LINESTRING (73.397982 18.7545408, 73.3979781 18.7548739)",,,,
440446408,,residential,False,True,87.478,"LINESTRING (73.397982 18.7545408, 73.3971623 18.7544125)",,,,
440446407,,residential,False,False,276.979,"LINESTRING (73.397982 18.7545408, 73.397984 18.7543734, 73.3979627 18.7540986, 73.3979627 18.753978, 73.3981256 18.7539713, 73.3983591 18.7540249, 73.3985219 18.7539177, 73.3987626 18.7538573, 73.3989466 18.7538774, 73.3989254 18.7540651, 73.3988829 18.7542662, 73.3988688 18.7545075, 73.3988192 18.7546415, 73.398781 18.7548066)",,,,
440451257,,residential,False,False,290.992,"LINESTRING (73.4055128 18.755883, 73.4043739 18.7554786, 73.4043502 18.7545125, 73.4043103 18.7540151)",,,,
97699135,NH48,trunk,False,False,1.864,"LINESTRING (73.4043103 18.7540151, 73.4042926 18.7540156)",,,,
97699135,NH48,trunk,False,True,7.124,"LINESTRING (73.4043103 18.7540151, 73.4043777 18.7540095)",,,,
440451257,,residential,False,True,290.99199999999996,"LINESTRING (73.4043103 18.7540151, 73.4043502 18.7545125, 73.4043739 18.7554786, 73.4055128 18.755883)",,,,
316184804,,tertiary,False,False,15.208,"LINESTRING (73.400912 18.758483, 73.4008924 18.7586185)",New Tungarli Road,,,
316184804,,tertiary,False,True,27.016,"LINESTRING (73.400912 18.758483, 73.4009282 18.7583707, 73.4009426 18.7582418)",New Tungarli Road,,,
1185946687,,residential,False,False,142.33300000000003,"LINESTRING (73.400912 18.758483, 73.4009886 18.7584576, 73.4012622 18.7583763, 73.4014231 18.7583509, 73.4022439 18.7583509)",,,,
1185946687,,residential,False,True,142.333,"LINESTRING (73.4022439 18.7583509, 73.4014231 18.7583509, 73.4012622 18.7583763, 73.4009886 18.7584576, 73.400912 18.758483)",,,,
1185946688,,residential,False,True,144.12,"LINESTRING (73.3998942 18.7589757, 73.3999693 18.7585947, 73.4000122 18.7585388, 73.4001088 18.7585287, 73.4008924 18.7586185)",,,,
1185957242,,residential,False,True,98.48499999999999,"LINESTRING (73.4002322 18.7560346, 73.4000122 18.7557044, 73.3999801 18.7556333, 73.3997027 18.7553082)",,,,
316184804,,tertiary,False,True,44.745,"LINESTRING (73.3991917 18.7560798, 73.3990745 18.755693)",New Tungarli Road,,,
316184804,,tertiary,False,False,95.936,"LINESTRING (73.3991917 18.7560798, 73.399284 18.7563843, 73.3994463 18.7569082)",New Tungarli Road,,,
1185957243,,residential,False,False,139.27499999999998,"LINESTRING (73.3991917 18.7560798, 73.3996207 18.7559171, 73.3999211 18.7563694, 73.3996689 18.7565168)",,,,
1185957243,,residential,False,True,139.27499999999998,"LINESTRING (73.3996689 18.7565168, 73.3999211 18.7563694, 73.3996207 18.7559171, 73.3991917 18.7560798)",,,,
1185957244,,residential,False,False,63.834,"LINESTRING (73.3994463 18.7569082, 73.4000069 18.7566896)",,,,
316184804,,tertiary,False,False,230.75300000000004,"LINESTRING (73.3994463 18.7569082, 73.3995634 18.7572861, 73.3996586 18.7573763, 73.3997793 18.7574244, 73.3999634 18.7574545, 73.4000554 18.7575177, 73.4002047 18.7575988, 73.4002682 18.7576769, 73.4003317 18.757713, 73.4004767 18.7577565, 73.4006594 18.7578854, 73.4007634 18.7579669, 73.400896 18.7581298, 73.4009426 18.7582418)",New Tungarli Road,,,
316184804,,tertiary,False,True,95.936,"LINESTRING (73.3994463 18.7569082, 73.399284 18.7563843, 73.3991917 18.7560798)",New Tungarli Road,,,
1185957244,,residential,False,True,63.834,"LINESTRING (73.4000069 18.7566896, 73.3994463 18.7569082)",,,,
97699135,NH48,trunk,False,False,53.415,"LINESTRING (73.4034669 18.7541119, 73.4029637 18.7541729)",,,,
97699135,NH48,trunk,False,True,87.597,"LINESTRING (73.4034669 18.7541119, 73.4036211 18.7540932, 73.4042926 18.7540156)",,,,
1186007025,,residential,False,False,52.902,"LINESTRING (73.4034669 18.7541119, 73.4034669 18.754393, 73.4034401 18.754586)",,,,
1186007025,,residential,False,True,52.902,"LINESTRING (73.4034401 18.754586, 73.4034669 18.754393, 73.4034669 18.7541119)",,,,
25954039,,residential,False,True,69.197,"LINESTRING (73.3976895 18.7548451, 73.3970422 18.7547375)",old khandala Rd,,,
1187771908,,residential,False,True,52.124,"LINESTRING (73.3976895 18.7548451, 73.3976466 18.7553121)",,,,
25954039,,residential,False,False,30.59,"LINESTRING (73.3976895 18.7548451, 73.3977828 18.7548606, 73.3979781 18.7548739)",old khandala Rd,,,
1187771908,,residential,False,False,52.124,"LINESTRING (73.3976466 18.7553121, 73.3976895 18.7548451)",,,,
"[1187771908, 1187771909]",,residential,False,True,262.71000000000004,"LINESTRING (73.3976466 18.7553121, 73.3975569 18.7560524, 73.3976766 18.7560822, 73.3978219 18.7560188, 73.3979504 18.755971, 73.3983086 18.7557406, 73.3982474 18.7556576, 73.3980758 18.7554341, 73.3978505 18.7553325, 73.3976466 18.7553121)",,,,
"[1187771908, 1187771909]",,residential,False,False,262.71000000000004,"LINESTRING (73.3976466 18.7553121, 73.3978505 18.7553325, 73.3980758 18.7554341, 73.3982474 18.7556576, 73.3983086 18.7557406, 73.3979504 18.755971, 73.3978219 18.7560188, 73.3976766 18.7560822, 73.3975569 18.7560524, 73.3976466 18.7553121)",,,,
97699135,NH48,trunk,False,True,1.864,"LINESTRING (73.4042926 18.7540156, 73.4043103 18.7540151)",,,,
97699135,NH48,trunk,False,False,87.597,"LINESTRING (73.4042926 18.7540156, 73.4036211 18.7540932, 73.4034669 18.7541119)",,,,
