osmid,ref,highway,oneway,reversed,length,geometry
231707729,SH93,primary,False,False,34.946,"LINESTRING (74.1019809 27.9437683, 74.1019449 27.9438143, 74.1019328 27.9439381, 74.1019576 27.9440704)"
576569730,,unclassified,False,False,254.554,"LINESTRING (74.1019809 27.9437683, 74.1018176 27.9434646, 74.1012034 27.9434386, 74.101139 27.9435381, 74.1007018 27.943512, 74.1004765 27.9434007, 74.0999776 27.9436352, 74.0998033 27.94373)"
204826743,SH93,primary,False,False,13.562,"LINESTRING (74.102855 27.9473775, 74.1029629 27.9474536)"
204826743,SH93,primary,False,True,50.123000000000005,"LINESTRING (74.102855 27.9473775, 74.1026466 27.9472736, 74.1025046 27.9471726, 74.1024776 27.947098)"
576569726,,unclassified,False,True,59.775,"LINESTRING (74.102855 27.9473775, 74.1025016 27.9474145, 74.1023406 27.9473861, 74.1022554 27.9474072)"
204826743,SH93,primary,False,True,80.274,"LINESTRING (74.1031622 27.9481291, 74.1031693 27.9479891, 74.1031409 27.947731, 74.1030876 27.9476137, 74.102992 27.947474, 74.1029629 27.9474536)"
576569707,,unclassified,False,True,538.0079999999999,"LINESTRING (74.098588 27.9399409, 74.0985802 27.9402279, 74.0986177 27.9404672, 74.0986606 27.940697, 74.0987706 27.9409885, 74.0988457 27.9410927, 74.0989798 27.9414671, 74.0990201 27.9417041, 74.0989798 27.9420216, 74.0989262 27.942422, 74.0989906 27.9426543, 74.0992507 27.9429315, 74.0992561 27.9432087, 74.0992373 27.9434883, 74.0990683 27.9437253, 74.0988752 27.9437584, 74.0986982 27.9439764, 74.098607 27.9441707, 74.0986928 27.9443579)"
576569714,,unclassified,False,True,54.236000000000004,"LINESTRING (74.098588 27.9399409, 74.0986526 27.9400478, 74.0987465 27.9401947, 74.0989369 27.9402989)"
576569708,,unclassified,False,True,681.4079999999999,"LINESTRING (74.0977283 27.9396093, 74.0978238 27.9396449, 74.0978841 27.9396947, 74.0979137 27.9397504, 74.097923 27.9401651, 74.0978734 27.9405821, 74.0978761 27.9408961, 74.097911 27.9414245, 74.097801 27.9418356, 74.0977702 27.9421093, 74.0977326 27.9424149, 74.097746 27.9427443, 74.0977608 27.9430891, 74.0977259 27.9434445, 74.0976575 27.9437656, 74.0976293 27.9440321, 74.0975797 27.9442572, 74.0975583 27.9444136, 74.0975569 27.9446482, 74.0975958 27.9447892, 74.0977433 27.9449396, 74.0976977 27.9451067, 74.0976736 27.9452891, 74.0975843 27.9455503)"
576569711,,unclassified,False,False,614.154,"LINESTRING (74.0977283 27.9396093, 74.0977299 27.9397018, 74.0976602 27.9401283, 74.0975073 27.940652, 74.0973142 27.9410003, 74.0970969 27.9415548, 74.0970138 27.9417301, 74.0970969 27.9421804, 74.0971211 27.9425263, 74.0969896 27.942768, 74.0968823 27.9430097, 74.0966061 27.9430642, 74.0963218 27.9433533, 74.0962172 27.9436637, 74.0960616 27.9439551, 74.0959677 27.9442489, 74.09578 27.9445901)"
