osmid,oneway,highway,reversed,length,geometry,tunnel,ref
678625022,True,trunk_link,False,350.236,"LINESTRING (79.9884105 14.5188744, 79.9884389 14.5187505, 79.988459 14.5186246, 79.9884349 14.5184831, 79.9882928 14.5179326, 79.9881586 14.5172354, 79.9881291 14.5168005, 79.9881399 14.5165097, 79.9881627 14.5163539, 79.9881975 14.516189, 79.9882472 14.5160345, 79.9883469 14.5157919)",,
1220165665,False,secondary,True,58.025999999999996,"LINESTRING (79.9878473 14.5155981, 79.9879161 14.5156358, 79.9883469 14.5157919)",yes,MDR
1220165666,True,trunk_link,False,337.10299999999995,"LINESTRING (79.9878473 14.5155981, 79.9877536 14.5161604, 79.9877628 14.5167247, 79.9879843 14.5180923, 79.9881778 14.5185703)",,
1220165665,False,secondary,False,58.025999999999996,"LINESTRING (79.9883469 14.5157919, 79.9879161 14.5156358, 79.9878473 14.5155981)",yes,MDR
