osmid,lanes,ref,highway,oneway,reversed,length,geometry
131616930,2,SH52;MDR25,primary,False,True,55.569,"LINESTRING (76.3513791 27.6858812, 76.3519356 27.6857981)"
131616929,2,SH52,primary,False,False,375.384,"LINESTRING (76.3513791 27.6858812, 76.3508208 27.6842394, 76.3505638 27.6835135, 76.350547 27.6832607, 76.3505848 27.683071, 76.3508367 27.6826748)"
131616927,2,MDR25,secondary,False,False,429.07300000000004,"LINESTRING (76.3543497 27.685072, 76.3544253 27.6850553, 76.3544621 27.6850535, 76.3544799 27.6850574, 76.3544955 27.6850648, 76.3549477 27.6856134, 76.3551123 27.6857324, 76.3567752 27.6865356, 76.3573698 27.6870145, 76.3577091 27.6871306, 76.3578742 27.6871425)"
131616927,2,MDR25,secondary,False,True,215.62599999999998,"LINESTRING (76.3543497 27.685072, 76.3537819 27.6853159, 76.3534897 27.6855807, 76.3532108 27.6859228, 76.3528214 27.6863993)"
610218170,,,unclassified,False,False,107.535,"LINESTRING (76.3543497 27.685072, 76.3543823 27.6849579, 76.3543797 27.684718, 76.3542697 27.6846872, 76.35425 27.68452, 76.3542451 27.6844165, 76.3542339 27.6841811)"
131616927,2,MDR25,secondary,False,False,215.626,"LINESTRING (76.3528214 27.6863993, 76.3532108 27.6859228, 76.3534897 27.6855807, 76.3537819 27.6853159, 76.3543497 27.685072)"
131616930,2,SH52;MDR25,primary,False,False,122.03399999999999,"LINESTRING (76.3528214 27.6863993, 76.3527395 27.6861732, 76.3524546 27.6858947, 76.352253 27.6857995, 76.3519896 27.68579, 76.3519356 27.6857981)"
131616927,2,MDR25,secondary,False,True,429.073,"LINESTRING (76.3578742 27.6871425, 76.3577091 27.6871306, 76.3573698 27.6870145, 76.3567752 27.6865356, 76.3551123 27.6857324, 76.3549477 27.6856134, 76.3544955 27.6850648, 76.3544799 27.6850574, 76.3544621 27.6850535, 76.3544253 27.6850553, 76.3543497 27.685072)"
131616930,2,SH52;MDR25,primary,False,False,55.569,"LINESTRING (76.3519356 27.6857981, 76.3513791 27.6858812)"
131616930,2,SH52;MDR25,primary,False,True,122.03399999999999,"LINESTRING (76.3519356 27.6857981, 76.3519896 27.68579, 76.352253 27.6857995, 76.3524546 27.6858947, 76.3527395 27.6861732, 76.3528214 27.6863993)"
