osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,bridge
836287711,False,2,Military Cantonement Road,tertiary,80,False,74.108,"LINESTRING (74.8584607 32.7164527, 74.8587958 32.7170566)",
836287711,False,2,Military Cantonement Road,tertiary,80,True,313.387,"LINESTRING (74.8584607 32.7164527, 74.8582684 32.7161523, 74.8580757 32.7158556, 74.8575837 32.7153352, 74.8575073 32.7152543, 74.857332 32.7150689, 74.8564878 32.7141851)",
1124139132,False,,,residential,,False,22.917,"LINESTRING (74.8584607 32.7164527, 74.8583105 32.716543, 74.8582619 32.7165731)",
836287711,False,2,Military Cantonement Road,tertiary,80,True,74.108,"LINESTRING (74.8587958 32.7170566, 74.8584607 32.7164527)",
602729764,True,,,tertiary,,False,70.737,"LINESTRING (74.8587958 32.7170566, 74.8588242 32.7172155, 74.8588577 32.717317, 74.8588845 32.7173825, 74.8589234 32.7174479, 74.8590515 32.7176485)",
836287711,False,2,Military Cantonement Road,tertiary,80,False,8.872,"LINESTRING (74.8564284 32.7141229, 74.8564878 32.7141851)",
408576302,True,3,,primary,,False,22.906,"LINESTRING (74.8591529 32.717461, 74.8590515 32.7176485)",
1116717583,True,2,Military Cantonement Road,tertiary,80,False,56.518,"LINESTRING (74.8591529 32.717461, 74.8590486 32.7172985, 74.8589274 32.7171591, 74.8587958 32.7170566)",
168148657,True,3,,primary,,False,30.256,"LINESTRING (74.8594455 32.7177131, 74.8595417 32.7174909, 74.8595582 32.7174581)",
837284116,True,,ਯੂਨੀਵਰਸਿਟੀ ਰੋਡ,primary,,False,39.272000000000006,"LINESTRING (74.8594455 32.7177131, 74.8592838 32.717591, 74.8591529 32.717461)",
408576302,True,3,,primary,,False,68.934,"LINESTRING (74.8590515 32.7176485, 74.8587688 32.718221)",
548162568,True,,ਯੂਨੀਵਰਸਿਟੀ ਰੋਡ,primary,,False,37.093,"LINESTRING (74.8590515 32.7176485, 74.8591999 32.7177309, 74.8593744 32.7178418)",
848321771,True,3,,primary,,False,15.781,"LINESTRING (74.8593744 32.7178418, 74.8594455 32.7177131)",
"[848321772, 848321774]",True,,ਯੂਨੀਵਰਸਿਟੀ ਰੋਡ,primary,,False,62.742999999999995,"LINESTRING (74.8593744 32.7178418, 74.8594609 32.7178981, 74.8595428 32.7179401, 74.8596347 32.7179838, 74.8599915 32.718023)",
168112641,True,,,primary,,False,39.661,"LINESTRING (74.8587688 32.718221, 74.8586631 32.7183972, 74.8586 32.7185474)",
386603410,True,3,Tawi Bridge,primary,,False,45.939,"LINESTRING (74.8587688 32.718221, 74.8587397 32.7183065, 74.8587153 32.7183854, 74.8586549 32.7186227)",
408576308,False,,University Road,primary,,True,219.07000000000002,"LINESTRING (74.8602499 32.7180298, 74.8604204 32.7180612, 74.8605992 32.7180942, 74.860777 32.7181296, 74.8609564 32.7181651, 74.8610856 32.7181793, 74.861218 32.718187, 74.8614272 32.7181994, 74.8616689 32.7182035, 74.8619046 32.7182021, 74.8620849 32.7181903, 74.862276 32.7181732, 74.8623963 32.7181639, 74.8625072 32.7181494, 74.8625668 32.7181392)",
837284116,True,,ਯੂਨੀਵਰਸਿਟੀ ਰੋਡ,primary,,False,51.015,"LINESTRING (74.8602499 32.7180298, 74.8602009 32.7179962, 74.8601335 32.7179677, 74.8598227 32.7179023, 74.8597435 32.7178735)",
408576305,True,3,,primary,,False,79.82799999999999,"LINESTRING (74.8590443 32.7188101, 74.8591584 32.7184647, 74.859234 32.7182188, 74.859267 32.7181171)",
408576308,False,,University Road,primary,,False,2.723,"LINESTRING (74.8632207 32.717948, 74.8631947 32.717959)",
"[44816385, 408576305, 168148615]",True,"['2', '3']",,primary,80,False,374.443,"LINESTRING (74.8577522 32.7219807, 74.8579296 32.7217389, 74.8580464 32.7215973, 74.8590228 32.7188783, 74.8590443 32.7188101)",yes
848321775,True,3,,primary,,False,32.219,"LINESTRING (74.859267 32.7181171, 74.8593744 32.7178418)",
1025160081,True,,,primary_link,,False,68.608,"LINESTRING (74.859267 32.7181171, 74.8593824 32.7180991, 74.8594952 32.7180837, 74.8596105 32.7180658, 74.8597422 32.7180478, 74.8598577 32.7180354, 74.8599915 32.718023)",
848321774,True,,ਯੂਨੀਵਰਸਿਟੀ ਰੋਡ,primary,,False,24.34,"LINESTRING (74.8599915 32.718023, 74.8600996 32.7180346, 74.8601748 32.7180387, 74.8602499 32.7180298)",
837284116,True,,ਯੂਨੀਵਰਸਿਟੀ ਰੋਡ,primary,,False,33.266,"LINESTRING (74.8597435 32.7178735, 74.8597088 32.7178608, 74.859598 32.7178116, 74.8594948 32.7177494, 74.8594455 32.7177131)",
1025160082,True,,,primary_link,,False,49.50699999999999,"LINESTRING (74.8597435 32.7178735, 74.8596791 32.7177571, 74.8596365 32.7176767, 74.8595917 32.7175775, 74.8595582 32.7174581)",
168148657,True,3,,primary,,False,33.585,"LINESTRING (74.8595582 32.7174581, 74.8596883 32.7171766)",
742675394,True,3,,primary,,False,26.953,"LINESTRING (74.8592891 32.7172474, 74.8591529 32.717461)",
1025160083,True,,,primary_link,,False,67.54900000000002,"LINESTRING (74.8592891 32.7172474, 74.8592828 32.7173039, 74.8592839 32.7173274, 74.8592857 32.7173467, 74.8592946 32.7173665, 74.859307 32.7173838, 74.8593256 32.717397, 74.8593477 32.7174071, 74.8593757 32.7174167, 74.8594108 32.717424, 74.8594324 32.7174271, 74.8594541 32.7174264, 74.8594739 32.7174228, 74.8594862 32.7174142, 74.8594974 32.7173984, 74.8595132 32.7173691, 74.8595439 32.7173114, 74.8595836 32.7172517, 74.8596037 32.7172225, 74.8596276 32.7172025, 74.8596466 32.7171918, 74.8596883 32.7171766)",
