osmid,highway,junction,oneway,reversed,length,geometry,ref,name
880573142,secondary,roundabout,True,False,11.824,"LINESTRING (78.5341711 19.6760941, 78.5342197 19.6761239, 78.5342743 19.6761296)",,
369848614,primary,,True,False,126.39,"LINESTRING (78.5301494 19.6753942, 78.5302524 19.6754703, 78.5306362 19.6757312, 78.5307492 19.6757996, 78.5310059 19.6759504, 78.53115 19.6760279)",Old NH7,
22839844,unclassified,,False,True,11.342,"LINESTRING (78.532079 19.6765898, 78.5321825 19.6765597)",,
369848612,primary,,False,False,36.2,"LINESTRING (78.532079 19.6765898, 78.5319297 19.6766197, 78.5317428 19.6766654)",,
369848614,primary,,True,False,227.90200000000002,"LINESTRING (78.532079 19.6765898, 78.5331429 19.677215, 78.5339292 19.6776694)",Old NH7,
280449031,residential,,False,False,5.795,"LINESTRING (78.5370656 19.6795698, 78.5370853 19.6795211)",,
280452120,residential,,False,False,46.911,"LINESTRING (78.5313968 19.6751499, 78.5310554 19.6754231)",,
280466123,residential,,False,True,26.848,"LINESTRING (78.5313968 19.6751499, 78.5315729 19.6753254)",,
280466123,residential,,False,False,74.788,"LINESTRING (78.5313968 19.6751499, 78.5311794 19.6748013, 78.5313232 19.6746384, 78.5313603 19.674594)",,
280452119,residential,,False,True,81.298,"LINESTRING (78.5332572 19.6740345, 78.5325155 19.6742508)",,
280279538,residential,,False,False,20.413,"LINESTRING (78.5387626 19.6721833, 78.5385678 19.6721906)",,
280279530,residential,,False,False,15.189,"LINESTRING (78.5383524 19.6721939, 78.5383082 19.6720638)",,
280279530,residential,,False,True,8.047,"LINESTRING (78.5383524 19.6721939, 78.538342 19.6722656)",,
280279538,residential,,False,True,22.556,"LINESTRING (78.5383524 19.6721939, 78.5385678 19.6721906)",,
280279530,residential,,False,False,17.101,"LINESTRING (78.5383372 19.6730138, 78.5382846 19.6728682)",,
280279530,residential,,False,True,18.904,"LINESTRING (78.5383372 19.6730138, 78.538336 19.6731838)",,
369851048,residential,,False,False,31.118,"LINESTRING (78.5383372 19.6730138, 78.5386317 19.6729762)",,
280279538,residential,,False,False,22.556,"LINESTRING (78.5385678 19.6721906, 78.5383524 19.6721939)",,
280279538,residential,,False,True,20.413,"LINESTRING (78.5385678 19.6721906, 78.5387626 19.6721833)",,
