osmid,highway,oneway,reversed,length,geometry,ref,name,access,junction
65596792,unclassified,False,True,35.911,"LINESTRING (75.5477761 30.376261, 75.5478316 30.3761031, 75.5478618 30.3760333, 75.5478959 30.3759552)",,Parwahi Bazar,,
107962667,unclassified,False,True,44.483,"LINESTRING (75.5477761 30.376261, 75.5479457 30.3762316, 75.5481137 30.3762229, 75.5482361 30.3762218)",,,,
1107372695,unclassified,False,False,31.081,"LINESTRING (75.5477761 30.376261, 75.5475538 30.3763074, 75.547462 30.3763294)",,Parwahi Bazar,,
77758609,tertiary,False,True,54.136,"LINESTRING (75.5471682 30.3754753, 75.5472066 30.3755054, 75.5472316 30.3755366, 75.5472547 30.3755868, 75.5473039 30.375744, 75.547335 30.375841, 75.5473515 30.3759265)",,Purana Bazar Road,,
133349470,tertiary,False,True,33.994,"LINESTRING (75.5471682 30.3754753, 75.5470717 30.3756203, 75.5470371 30.3756711, 75.547007 30.3757065, 75.5469717 30.3757251)",Sadar Bazar,Sadar Bazar,,
1107372683,tertiary,True,False,80.843,"LINESTRING (75.5471682 30.3754753, 75.5472259 30.3754249, 75.5472557 30.3753865, 75.5475966 30.3748521)",Sadar Bazzar,,,
66035491,tertiary,False,False,23.532,"LINESTRING (75.5477417 30.3796712, 75.5479804 30.3796224)",,Purana Bazar Road,,
66034133,tertiary,False,True,74.312,"LINESTRING (75.5477417 30.3796712, 75.5477837 30.3797164, 75.5478168 30.3797638, 75.5478547 30.3798362, 75.5478829 30.3798983, 75.5479469 30.3800882, 75.5480036 30.3802936)",,Sandhu Patti Road,,
77390644,tertiary,False,True,42.217,"LINESTRING (75.5477417 30.3796712, 75.5476799 30.3796278, 75.5475257 30.3795465, 75.5473785 30.3794576)",Baba Gandha singh Gurudwara Road,,,
66034133,tertiary,False,False,74.31200000000001,"LINESTRING (75.5480036 30.3802936, 75.5479469 30.3800882, 75.5478829 30.3798983, 75.5478547 30.3798362, 75.5478168 30.3797638, 75.5477837 30.3797164, 75.5477417 30.3796712)",,Sandhu Patti Road,,
107962672,residential,False,False,55.316,"LINESTRING (75.5480036 30.3802936, 75.5481508 30.3802409, 75.5482536 30.3801945, 75.5483595 30.3801367, 75.548499 30.3800442)",,,,
66035491,tertiary,False,True,23.532,"LINESTRING (75.5479804 30.3796224, 75.5477417 30.3796712)",,Purana Bazar Road,,
66035491,tertiary,False,False,34.836,"LINESTRING (75.5479804 30.3796224, 75.5481119 30.3795738, 75.5481172 30.3795691, 75.5481728 30.3795303, 75.5482542 30.379431)",,Purana Bazar Road,,
107962672,residential,False,True,69.108,"LINESTRING (75.5479804 30.3796224, 75.5480872 30.3797503, 75.5481224 30.3797894, 75.5481599 30.379823, 75.5482203 30.3798623, 75.5482645 30.3798866, 75.5484107 30.3799722, 75.548499 30.3800442)",,,,
66035491,tertiary,False,False,58.93599999999999,"LINESTRING (75.5477526 30.3776408, 75.5477285 30.3774528, 75.5476982 30.3772911, 75.5476462 30.3771198)",,Purana Bazar Road,,
66035491,tertiary,False,True,56.186,"LINESTRING (75.5477526 30.3776408, 75.5478035 30.3778199, 75.5478712 30.3780144, 75.5478914 30.3781034, 75.5478927 30.3781305)",,Purana Bazar Road,,
1112882891,residential,False,False,49.234,"LINESTRING (75.5477526 30.3776408, 75.5479523 30.3776474, 75.5480748 30.3776582, 75.5482633 30.3776804)",,,,
66035491,tertiary,False,False,6.257,"LINESTRING (75.5475584 30.376831, 75.547547 30.3767756)",,Purana Bazar Road,,
66035491,tertiary,False,True,25.604,"LINESTRING (75.5475584 30.376831, 75.5475753 30.3769055, 75.5476127 30.3769984, 75.5476286 30.3770527)",,Purana Bazar Road,,
66035491,tertiary,False,False,8.137,"LINESTRING (75.5482542 30.379431, 75.5482947 30.3793667)",,Purana Bazar Road,,
66035491,tertiary,False,True,34.836,"LINESTRING (75.5482542 30.379431, 75.5481728 30.3795303, 75.5481172 30.3795691, 75.5481119 30.3795738, 75.5479804 30.3796224)",,Purana Bazar Road,,
1112183786,residential,False,False,50.721,"LINESTRING (75.5482542 30.379431, 75.5483115 30.3795638, 75.548345 30.379646, 75.5483651 30.3796946, 75.5483839 30.3797281, 75.5484121 30.3797432, 75.5484429 30.3797489, 75.5484764 30.3797443, 75.5485328 30.3797223)",,,,
66035491,tertiary,False,False,122.68899999999998,"LINESTRING (75.5483088 30.3792877, 75.548296 30.3792191, 75.5482574 30.3791309, 75.5482119 30.3790599, 75.5481513 30.378989, 75.5480633 30.3788917, 75.5480212 30.3788212, 75.5479944 30.3787485, 75.5479432 30.3786163, 75.5479025 30.3785154, 75.5478785 30.3784409, 75.5478717 30.3783871, 75.5478687 30.3783124, 75.5478783 30.3782743)",,Purana Bazar Road,,
66035491,tertiary,False,True,8.921,"LINESTRING (75.5483088 30.3792877, 75.548303 30.3793415, 75.5482947 30.3793667)",,Purana Bazar Road,,
77758609,tertiary,False,False,46.038,"LINESTRING (75.547462 30.3763294, 75.5474003 30.3761077, 75.5473515 30.3759265)",,Purana Bazar Road,,
"[77758609, 66035491]",tertiary,False,True,20.619999999999997,"LINESTRING (75.547462 30.3763294, 75.5474791 30.3764183, 75.5474875 30.3764668, 75.547496 30.3765125)",,Purana Bazar Road,,
1107372695,unclassified,False,True,31.081,"LINESTRING (75.547462 30.3763294, 75.5475538 30.3763074, 75.5477761 30.376261)",,Parwahi Bazar,,
73546174,tertiary,False,False,25.344,"LINESTRING (75.5391736 30.3719254, 75.5393779 30.3720699)",,Ram Bagh Road,,
73546174,tertiary,False,True,16.757,"LINESTRING (75.5391736 30.3719254, 75.5390417 30.3718266)",,Ram Bagh Road,,
77390644,tertiary,False,True,7.115,"LINESTRING (75.5440773 30.3772461, 75.5440406 30.3771905)",Baba Gandha singh Gurudwara Road,,,
77390644,tertiary,False,False,9.583,"LINESTRING (75.5440773 30.3772461, 75.5440928 30.3772935, 75.5440947 30.3773304)",Baba Gandha singh Gurudwara Road,,,
78334777,tertiary,True,False,99.61099999999999,"LINESTRING (75.5440773 30.3772461, 75.5441433 30.3771993, 75.5441974 30.3771314, 75.5443289 30.3768991, 75.5443693 30.3768264, 75.5444234 30.3767628, 75.5445064 30.3766821, 75.5445886 30.3766266, 75.544662 30.3765878, 75.5447159 30.3765709)",Sadar Bazar,Sadar Bazar,,
65596766,residential,False,False,41.349,"LINESTRING (75.5471866 30.3754068, 75.5468005 30.3752415)",,Jewellers Street,,
69978486,tertiary,True,False,7.819,"LINESTRING (75.5471866 30.3754068, 75.5471682 30.3754753)",Sadar Bazzar,,,
73546174,tertiary,False,False,56.308,"LINESTRING (75.5406216 30.3731035, 75.5407812 30.3731395, 75.5411904 30.3732284)",,Ram Bagh Road,,
73546174,tertiary,False,True,125.31700000000001,"LINESTRING (75.5406216 30.3731035, 75.5405502 30.3730818, 75.5404699 30.3730438, 75.5404028 30.3729926, 75.5401688 30.3727673, 75.5397025 30.3723183)",,Ram Bagh Road,,
77758715,unclassified,False,True,32.932,"LINESTRING (75.5406216 30.3731035, 75.5404861 30.3732673, 75.5404216 30.3733442)",,D.L.T.S.D Public School Street,,
73546174,tertiary,False,False,16.414,"LINESTRING (75.5395759 30.372219, 75.5397025 30.3723183)",,Ram Bagh Road,,
73546174,tertiary,False,True,25.213,"LINESTRING (75.5395759 30.372219, 75.5393779 30.3720699)",,Ram Bagh Road,,
133349464,tertiary,False,False,27.112,"LINESTRING (75.5451387 30.3752416, 75.5450507 30.3750099)",,Kachha College Road,,
73546174,tertiary,False,True,107.309,"LINESTRING (75.5451387 30.3752416, 75.5449521 30.3752011, 75.5448486 30.3751732, 75.5447139 30.3751181, 75.5446915 30.3751089, 75.5444899 30.3750142, 75.5443093 30.3749006, 75.5441529 30.3748063)",,Ram Bagh Road,,
133349464,tertiary,False,True,132.364,"LINESTRING (75.5451387 30.3752416, 75.5452442 30.3753933, 75.5453582 30.3755286, 75.5455484 30.3757545, 75.5459347 30.3762132)",,Kachha College Road,,
77390644,tertiary,False,False,45.502,"LINESTRING (75.5440947 30.3773304, 75.5440734 30.3777392)",Baba Gandha singh Gurudwara Road,,,
1072679431,residential,False,True,24.154,"LINESTRING (75.5440947 30.3773304, 75.5443419 30.3773717)",,,,
77390644,tertiary,False,True,9.583,"LINESTRING (75.5440947 30.3773304, 75.5440928 30.3772935, 75.5440773 30.3772461)",Baba Gandha singh Gurudwara Road,,,
77390644,tertiary,False,False,18.466,"LINESTRING (75.5471009 30.3792101, 75.5471546 30.3792727, 75.5472248 30.3793368)",Baba Gandha singh Gurudwara Road,,,
77390644,tertiary,False,True,41.906,"LINESTRING (75.5471009 30.3792101, 75.5469846 30.3792583, 75.5468386 30.3792904, 75.5466836 30.3793128)",Baba Gandha singh Gurudwara Road,,,
"[1072679427, 1072679429]",residential,False,"[False, True]",71.742,"LINESTRING (75.5471009 30.3792101, 75.5473357 30.3790193, 75.5473679 30.3789807, 75.547383 30.3789385, 75.5473803 30.3788942, 75.547305 30.3786727)",,,,
77390644,tertiary,False,False,36.521,"LINESTRING (75.544786 30.3795301, 75.5451384 30.3794058)",Baba Gandha singh Gurudwara Road,,,
77390644,tertiary,False,True,201.817,"LINESTRING (75.544786 30.3795301, 75.5447222 30.3794363, 75.5443847 30.3790155, 75.5442756 30.3788643, 75.5441848 30.3787158, 75.5441193 30.378548, 75.544078 30.3783788, 75.5440649 30.378198, 75.544066 30.3778806)",Baba Gandha singh Gurudwara Road,,,
1107372684,tertiary,True,False,98.391,"LINESTRING (75.544786 30.3795301, 75.5446351 30.3795847, 75.5445078 30.3796357, 75.5438394 30.3798705)",,,,
133349464,tertiary,False,False,8.785,"LINESTRING (75.5447017 30.3742338, 75.5446684 30.3741602)",,Kachha College Road,,
133349464,tertiary,False,True,20.94,"LINESTRING (75.5447017 30.3742338, 75.5447666 30.3744136)",,Kachha College Road,,
77395928,unclassified,False,False,162.537,"LINESTRING (75.5447017 30.3742338, 75.544806 30.3741693, 75.5449735 30.3740534, 75.5452487 30.3738534, 75.5455845 30.3736159, 75.5459365 30.373377, 75.5460125 30.3733092)",Govt. Boys School Road,,,
73546174,tertiary,False,False,47.751,"LINESTRING (75.5411904 30.3732284, 75.5416636 30.3733616)",,Ram Bagh Road,,
73546174,tertiary,False,True,56.308,"LINESTRING (75.5411904 30.3732284, 75.5407812 30.3731395, 75.5406216 30.3731035)",,Ram Bagh Road,,
77758717,residential,False,False,76.447,"LINESTRING (75.5411904 30.3732284, 75.541482 30.3729145, 75.5416887 30.3726919)",,,,
1035028256,residential,False,True,31.664,"LINESTRING (75.542488 30.3719403, 75.542681 30.3721713)",,,,
77758717,residential,False,True,47.388,"LINESTRING (75.542488 30.3719403, 75.5422965 30.3721124, 75.5421394 30.3722421)",,,,
78348490,unclassified,False,False,10.453,"LINESTRING (75.5411282 30.3760801, 75.5412359 30.3760944)",16 Acre Road,16 Acre Road,,
78348490,unclassified,False,True,56.149,"LINESTRING (75.5411282 30.3760801, 75.541177 30.3755769)",16 Acre Road,16 Acre Road,,
1051736317,residential,False,False,53.745000000000005,"LINESTRING (75.5411282 30.3760801, 75.5408122 30.3760402, 75.5405749 30.3760045)",,,,
78348490,unclassified,False,False,83.078,"LINESTRING (75.5415273 30.3761209, 75.5412981 30.3768414)",16 Acre Road,16 Acre Road,,
78348490,unclassified,False,True,28.109,"LINESTRING (75.5415273 30.3761209, 75.5412359 30.3760944)",16 Acre Road,16 Acre Road,,
1051736333,residential,False,True,86.404,"LINESTRING (75.5415273 30.3761209, 75.5424182 30.3762352)",,,,
78348490,unclassified,False,False,56.149,"LINESTRING (75.541177 30.3755769, 75.5411282 30.3760801)",16 Acre Road,16 Acre Road,,
78348490,unclassified,False,True,46.471,"LINESTRING (75.541177 30.3755769, 75.5406926 30.375573)",16 Acre Road,16 Acre Road,,
1035028254,unclassified,False,True,164.561,"LINESTRING (75.541177 30.3755769, 75.5412544 30.3741721, 75.5412647 30.3741389, 75.5412904 30.3741066)",,,,
78348490,unclassified,False,False,63.314,"LINESTRING (75.5411873 30.3771682, 75.5418473 30.3771689)",16 Acre Road,16 Acre Road,,
78348490,unclassified,False,True,37.921,"LINESTRING (75.5411873 30.3771682, 75.5411994 30.37711, 75.5412224 30.3770351, 75.5412576 30.3769458, 75.5412981 30.3768414)",16 Acre Road,16 Acre Road,,
253844345,unclassified,False,False,20.826,"LINESTRING (75.5411873 30.3771682, 75.5411876 30.3772276, 75.5411957 30.3773553)",,,,
77758715,unclassified,False,False,47.27,"LINESTRING (75.5429569 30.3758657, 75.542815 30.3758148, 75.5427128 30.3757716, 75.5426093 30.3757023, 75.5425414 30.3756459)",,D.L.T.S.D Public School Street,,
77758715,unclassified,False,True,178.6,"LINESTRING (75.5429569 30.3758657, 75.5430394 30.3758929, 75.5433709 30.3760024, 75.5440744 30.3762238, 75.5442949 30.3763171, 75.544483 30.376423, 75.5446436 30.376525)",,D.L.T.S.D Public School Street,,
1113248054,residential,False,True,192.625,"LINESTRING (75.5429569 30.3758657, 75.5429027 30.3761009, 75.5428803 30.3762175, 75.5428643 30.3763713, 75.5428641 30.3771586, 75.542859 30.3771816, 75.5428443 30.3771943, 75.5428169 30.3771986, 75.5423914 30.3771892)",16 Acre Road,16 Acre Road,,
77758613,tertiary,True,False,22.235,"LINESTRING (75.5464854 30.3764694, 75.5467019 30.3765408)",Kachha College Road,,yes,
1112882883,residential,False,False,46.633,"LINESTRING (75.5464854 30.3764694, 75.5463525 30.3768728)",,,,
62296128,residential,False,False,36.87,"LINESTRING (75.5430256 30.3798692, 75.543017 30.3795377)",,,,
62296128,residential,False,True,33.267,"LINESTRING (75.5430256 30.3798692, 75.5430335 30.3801683)",,,,
107887493,residential,False,True,36.541,"LINESTRING (75.5430256 30.3798692, 75.5426447 30.3798656)",,,,
107957229,residential,False,True,38.321,"LINESTRING (75.5468795 30.3762321, 75.5467019 30.3765408)",,,,
107957229,residential,False,False,51.352000000000004,"LINESTRING (75.5468795 30.3762321, 75.5469175 30.3761465, 75.5469422 30.3760787, 75.5469551 30.3760101, 75.5469615 30.3759299, 75.5469678 30.3757808)",,,,
1112876840,residential,False,True,50.739,"LINESTRING (75.5468795 30.3762321, 75.5469955 30.3763979, 75.547019 30.3764516, 75.5470244 30.3764936, 75.5470208 30.3765295, 75.5470118 30.3765544, 75.5469657 30.3766471)",,,,
107957229,residential,False,True,6.205,"LINESTRING (75.5469717 30.3757251, 75.5469678 30.3757808)",,,,
133349470,tertiary,False,False,33.994,"LINESTRING (75.5469717 30.3757251, 75.547007 30.3757065, 75.5470371 30.3756711, 75.5470717 30.3756203, 75.5471682 30.3754753)",Sadar Bazar,Sadar Bazar,,
133349470,tertiary,False,True,130.487,"LINESTRING (75.5469717 30.3757251, 75.5469443 30.3757281, 75.546905 30.3757186, 75.5468792 30.375706, 75.5467112 30.3756253, 75.5466812 30.3756174, 75.5466597 30.3756168, 75.5466414 30.3756288, 75.5466283 30.3756426, 75.5464159 30.3759792, 75.5462815 30.3761744, 75.5462137 30.3762453, 75.5461692 30.3762648, 75.5461329 30.3762737, 75.5460615 30.3762677)",Sadar Bazar,Sadar Bazar,,
107957227,residential,False,True,40.216,"LINESTRING (75.5473515 30.3759265, 75.5469678 30.3757808)",,,,
77758609,tertiary,False,False,54.13600000000001,"LINESTRING (75.5473515 30.3759265, 75.547335 30.375841, 75.5473039 30.375744, 75.5472547 30.3755868, 75.5472316 30.3755366, 75.5472066 30.3755054, 75.5471682 30.3754753)",,Purana Bazar Road,,
77758609,tertiary,False,True,46.038,"LINESTRING (75.5473515 30.3759265, 75.5474003 30.3761077, 75.547462 30.3763294)",,Purana Bazar Road,,
107957227,residential,False,False,40.216,"LINESTRING (75.5469678 30.3757808, 75.5473515 30.3759265)",,,,
107957229,residential,False,False,6.205,"LINESTRING (75.5469678 30.3757808, 75.5469717 30.3757251)",,,,
107957229,residential,False,True,51.352,"LINESTRING (75.5469678 30.3757808, 75.5469615 30.3759299, 75.5469551 30.3760101, 75.5469422 30.3760787, 75.5469175 30.3761465, 75.5468795 30.3762321)",,,,
77758613,tertiary,True,False,27.931,"LINESTRING (75.5467019 30.3765408, 75.5469657 30.3766471)",Kachha College Road,,yes,
107957229,residential,False,False,38.321,"LINESTRING (75.5467019 30.3765408, 75.5468795 30.3762321)",,,,
107962672,residential,False,False,69.108,"LINESTRING (75.548499 30.3800442, 75.5484107 30.3799722, 75.5482645 30.3798866, 75.5482203 30.3798623, 75.5481599 30.379823, 75.5481224 30.3797894, 75.5480872 30.3797503, 75.5479804 30.3796224)",,,,
107962672,residential,False,True,55.316,"LINESTRING (75.548499 30.3800442, 75.5483595 30.3801367, 75.5482536 30.3801945, 75.5481508 30.3802409, 75.5480036 30.3802936)",,,,
109699537,residential,False,False,151.254,"LINESTRING (75.5394708 30.3793357, 75.5394853 30.3806959)",,,,
109699537,residential,False,True,26.025,"LINESTRING (75.5394708 30.3793357, 75.5394652 30.3791017)",,,,
1051736888,residential,False,True,35.985,"LINESTRING (75.5394708 30.3793357, 75.5390957 30.3793395)",,,,
62296118,unclassified,False,False,39.47,"LINESTRING (75.5418471 30.3790662, 75.5418261 30.3787117)",,,,
109699534,residential,False,True,55.414,"LINESTRING (75.5418471 30.3790662, 75.5412696 30.379078)",,,,
62296118,unclassified,False,True,28.055999999999997,"LINESTRING (75.5418471 30.3790662, 75.5418593 30.3792763, 75.5418617 30.3793182)",,,,
109860887,residential,False,False,145.156,"LINESTRING (75.5383922 30.3730603, 75.5393779 30.3720699)",,,,
73546174,tertiary,False,True,16.414,"LINESTRING (75.5397025 30.3723183, 75.5395759 30.372219)",,Ram Bagh Road,,
109860861,residential,False,True,104.716,"LINESTRING (75.5397025 30.3723183, 75.5389709 30.3730172)",,,,
73546174,tertiary,False,False,125.31700000000001,"LINESTRING (75.5397025 30.3723183, 75.5401688 30.3727673, 75.5404028 30.3729926, 75.5404699 30.3730438, 75.5405502 30.3730818, 75.5406216 30.3731035)",,Ram Bagh Road,,
77758715,unclassified,False,False,32.932,"LINESTRING (75.5404216 30.3733442, 75.5404861 30.3732673, 75.5406216 30.3731035)",,D.L.T.S.D Public School Street,,
77758715,unclassified,False,True,34.707,"LINESTRING (75.5404216 30.3733442, 75.5404699 30.3733963, 75.5405322 30.3734639, 75.5405897 30.3735223, 75.5406563 30.3735814)",,D.L.T.S.D Public School Street,,
109860871,residential,False,True,43.937,"LINESTRING (75.5404216 30.3733442, 75.5403644 30.3733125, 75.5402984 30.3732901, 75.5402218 30.3732772, 75.5399823 30.3732537)",,,,
73546174,tertiary,False,False,25.213,"LINESTRING (75.5393779 30.3720699, 75.5395759 30.372219)",,Ram Bagh Road,,
73546174,tertiary,False,True,25.344,"LINESTRING (75.5393779 30.3720699, 75.5391736 30.3719254)",,Ram Bagh Road,,
109860887,residential,False,True,145.156,"LINESTRING (75.5393779 30.3720699, 75.5383922 30.3730603)",,,,
109860861,residential,False,False,104.716,"LINESTRING (75.5389709 30.3730172, 75.5397025 30.3723183)",,,,
133349464,tertiary,False,False,132.364,"LINESTRING (75.5459347 30.3762132, 75.5455484 30.3757545, 75.5453582 30.3755286, 75.5452442 30.3753933, 75.5451387 30.3752416)",,Kachha College Road,,
133349472,tertiary,True,False,10.733,"LINESTRING (75.5459347 30.3762132, 75.5458994 30.376243, 75.5458872 30.3762745, 75.5458874 30.3762952)",,,,roundabout
133349470,tertiary,False,False,130.48700000000002,"LINESTRING (75.5460615 30.3762677, 75.5461329 30.3762737, 75.5461692 30.3762648, 75.5462137 30.3762453, 75.5462815 30.3761744, 75.5464159 30.3759792, 75.5466283 30.3756426, 75.5466414 30.3756288, 75.5466597 30.3756168, 75.5466812 30.3756174, 75.5467112 30.3756253, 75.5468792 30.375706, 75.546905 30.3757186, 75.5469443 30.3757281, 75.5469717 30.3757251)",Sadar Bazar,Sadar Bazar,,
133349472,tertiary,True,False,15.674,"LINESTRING (75.5460615 30.3762677, 75.5460396 30.3762329, 75.546019 30.3762145, 75.5459893 30.3762052, 75.5459595 30.3762053, 75.5459347 30.3762132)",,,,roundabout
77758613,tertiary,True,False,14.309,"LINESTRING (75.5460502 30.3763184, 75.5461886 30.3763664)",Kachha College Road,,yes,
133349472,tertiary,True,False,5.826,"LINESTRING (75.5460502 30.3763184, 75.5460617 30.3762902, 75.5460615 30.3762677)",,,,roundabout
133349472,tertiary,True,False,12.993,"LINESTRING (75.5459302 30.3763497, 75.5459591 30.3763552, 75.545992 30.3763542, 75.5460186 30.3763453, 75.5460502 30.3763184)",,,,roundabout
79119277,residential,False,False,39.202,"LINESTRING (75.5475766 30.3732408, 75.5473848 30.3735521)",,Handiya Bazar,,
79119277,residential,False,True,82.998,"LINESTRING (75.5475766 30.3732408, 75.5480021 30.3725909)",,Handiya Bazar,,
187948437,residential,False,True,44.984,"LINESTRING (75.5475766 30.3732408, 75.5471706 30.3730384)",,,,
1072662935,residential,False,True,41.959,"LINESTRING (75.5475766 30.3732408, 75.5479591 30.3734238)",,,,
188433933,residential,False,True,55.425,"LINESTRING (75.541203 30.3774137, 75.5412553 30.3779101)",,,,
253844345,unclassified,False,True,6.531,"LINESTRING (75.541203 30.3774137, 75.5411957 30.3773553)",,,,
1107372692,tertiary,True,False,53.457,"LINESTRING (75.541203 30.3774137, 75.54176 30.3773991)",Bus Stand Road,Bus Stand Road,,
188433933,residential,False,False,45.816,"LINESTRING (75.5412857 30.3783213, 75.5412553 30.3779101)",,,,
1112843398,residential,False,False,61.408,"LINESTRING (75.5412857 30.3783213, 75.5406459 30.3783393)",,,,
1112843398,residential,False,True,20.463,"LINESTRING (75.5412857 30.3783213, 75.5414989 30.3783153)",,,,
73546174,tertiary,False,False,16.757,"LINESTRING (75.5390417 30.3718266, 75.5391736 30.3719254)",,Ram Bagh Road,,
109860884,residential,False,True,63.952,"LINESTRING (75.5390417 30.3718266, 75.5389324 30.3719442, 75.5386194 30.3722716)",,,,
62296128,residential,False,False,44.667,"LINESTRING (75.5429945 30.3786804, 75.542984 30.3782788)",,,,
62296128,residential,False,True,28.329,"LINESTRING (75.5429945 30.3786804, 75.5430012 30.3789351)",,,,
253844346,residential,False,True,73.513,"LINESTRING (75.5429945 30.3786804, 75.5422284 30.3786969)",,,,
107887492,residential,False,False,36.439,"LINESTRING (75.5422983 30.3798624, 75.5422795 30.3795351)",,,,
107887493,residential,False,False,33.231,"LINESTRING (75.5422983 30.3798624, 75.5426447 30.3798656)",,,,
107887493,residential,False,True,38.862,"LINESTRING (75.5422983 30.3798624, 75.5418932 30.3798656)",,,,
62296118,unclassified,False,False,24.371,"LINESTRING (75.5418932 30.3798656, 75.5418806 30.3796467)",,,,
62296118,unclassified,False,True,35.285,"LINESTRING (75.5418932 30.3798656, 75.5418978 30.3801829)",,,,
107887493,residential,False,False,38.862,"LINESTRING (75.5418932 30.3798656, 75.5422983 30.3798624)",,,,
1112843396,residential,False,True,71.90299999999999,"LINESTRING (75.5418932 30.3798656, 75.5414368 30.3798918, 75.541414 30.3798911, 75.5413981 30.3798787, 75.5413931 30.3798583, 75.5413916 30.3796653)",,,,
66035491,tertiary,False,False,7.65,"LINESTRING (75.5476462 30.3771198, 75.5476286 30.3770527)",,Purana Bazar Road,,
66035491,tertiary,False,True,58.93599999999999,"LINESTRING (75.5476462 30.3771198, 75.5476982 30.3772911, 75.5477285 30.3774528, 75.5477526 30.3776408)",,Purana Bazar Road,,
1072679430,residential,False,False,41.822,"LINESTRING (75.5476462 30.3771198, 75.5475498 30.3771328, 75.5474822 30.3771602, 75.5474359 30.3771929, 75.5473845 30.3772367, 75.5473268 30.3772774, 75.5472738 30.3772957)",,,,
109699534,residential,False,False,65.576,"LINESTRING (75.5394652 30.3791017, 75.5401487 30.3790916)",,,,
