osmid,name,highway,junction,oneway,reversed,length,geometry,ref
361033857,Railway Station Road,unclassified,,False,False,35.909,"LINESTRING (72.432631 24.174217, 72.4326778 24.1743138, 72.4327372 24.1743619, 72.4328121 24.1743855, 72.4328913 24.1743812)",
361033857,Railway Station Road,unclassified,,False,True,24.936,"LINESTRING (72.432631 24.174217, 72.4326383 24.1741765, 72.4326642 24.1741081, 72.4327169 24.1740539, 72.4327506 24.1740309)",
361033857,Railway Station Road,unclassified,,False,False,32.193,"LINESTRING (72.4328913 24.1743812, 72.4329627 24.1743495, 72.4330153 24.1742953, 72.4330412 24.1742269, 72.4330365 24.1741547)",
361033857,Railway Station Road,unclassified,,False,True,35.909000000000006,"LINESTRING (72.4328913 24.1743812, 72.4328121 24.1743855, 72.4327372 24.1743619, 72.4326778 24.1743138, 72.432631 24.174217)",
524415783,,residential,,False,False,42.782,"LINESTRING (72.4328913 24.1743812, 72.4329116 24.174634, 72.4329308 24.1747641)",
361048247,Amir Road,unclassified,,False,True,76.751,"LINESTRING (72.4345508 24.1724935, 72.4344501 24.1731776)",
442727176,,secondary,,False,True,11.264,"LINESTRING (72.4345508 24.1724935, 72.4346084 24.1724069)",
902911671,,primary,,True,False,17.863,"LINESTRING (72.4345508 24.1724935, 72.434666 24.172615)",
903022864,,residential,,False,True,15.346,"LINESTRING (72.4341334 24.1746702, 72.4340138 24.1747547)",
361048247,Amir Road,unclassified,,False,False,85.991,"LINESTRING (72.4341334 24.1746702, 72.4341987 24.1744879, 72.4342239 24.1744332, 72.4343343 24.1739208)",
361048247,Amir Road,unclassified,,False,True,74.956,"LINESTRING (72.4341334 24.1746702, 72.4340278 24.1751577, 72.4339997 24.175333)",
496685226,,residential,,False,False,226.47099999999998,"LINESTRING (72.4341334 24.1746702, 72.4346396 24.1742999, 72.4351439 24.174043, 72.4353357 24.1739806, 72.4356401 24.1738974, 72.435856 24.173846, 72.436092 24.1737432)",
442727046,Suresh Mehta Chok,primary,roundabout,True,False,12.173,"LINESTRING (72.4351397 24.1694328, 72.4351765 24.1694472, 72.4352164 24.1694493, 72.4352547 24.1694388)",
442727046,Suresh Mehta Chok,primary,roundabout,True,False,9.396,"LINESTRING (72.4350884 24.1693643, 72.4351105 24.1694079, 72.4351397 24.1694328)",
449260844,,primary,,True,False,87.001,"LINESTRING (72.4350884 24.1693643, 72.4348491 24.169491, 72.4343476 24.1697585)",
498907195,,unclassified,,False,False,10.243,"LINESTRING (72.4351046 24.169289, 72.4350615 24.1692057)",
442727046,Suresh Mehta Chok,primary,roundabout,True,False,8.682,"LINESTRING (72.4351046 24.169289, 72.4350915 24.1693163, 72.4350873 24.1693459, 72.4350884 24.1693643)",
442727176,,secondary,,False,False,47.86,"LINESTRING (72.4352547 24.1694388, 72.435549 24.1697752)",
442727046,Suresh Mehta Chok,primary,roundabout,True,False,24.352999999999998,"LINESTRING (72.4352547 24.1694388, 72.4352869 24.1694171, 72.435309 24.1693867, 72.4353184 24.1693512, 72.435314 24.1693149, 72.4352964 24.1692822, 72.4352675 24.1692569)",
442727046,Suresh Mehta Chok,primary,roundabout,True,False,12.171,"LINESTRING (72.4352675 24.1692569, 72.435231 24.1692421, 72.4351911 24.1692395, 72.4351526 24.1692495)",
496686011,,tertiary,,False,False,155.727,"LINESTRING (72.4352675 24.1692569, 72.435745 24.1682417, 72.4358618 24.1679658)",
442727176,,secondary,,False,False,125.504,"LINESTRING (72.4355308 24.1710184, 72.4348877 24.1719826)",
442727176,,secondary,,False,True,31.845,"LINESTRING (72.4355308 24.1710184, 72.4356142 24.1707423)",
902900885,,residential,,False,True,16.475,"LINESTRING (72.4355308 24.1710184, 72.4353692 24.1710331)",
442727352,,residential,,True,False,189.57999999999998,"LINESTRING (72.4323276 24.1751722, 72.4325113 24.1752187, 72.4327594 24.1752713, 72.4329901 24.175275, 72.4332006 24.1752407, 72.4333669 24.1751698, 72.4335949 24.1750487, 72.4339543 24.1748211, 72.4340138 24.1747547)",
496684878,,residential,,False,False,9.745,"LINESTRING (72.4369401 24.1734585, 72.4369737 24.1733764)",
1241134464,,secondary,,False,True,43.263,"LINESTRING (72.4369401 24.1734585, 72.4365427 24.1735997)",
1241134464,,secondary,,False,False,81.554,"LINESTRING (72.4369401 24.1734585, 72.4374562 24.173436, 72.4377433 24.1734279)",
521966272,,residential,,False,False,39.385,"LINESTRING (72.4377433 24.1734279, 72.4380877 24.1735914)",
442727772,,secondary,,False,False,98.55300000000001,"LINESTRING (72.4377433 24.1734279, 72.4376987 24.1736429, 72.4376617 24.1738288, 72.4376376 24.1740737, 72.4376197 24.1743058)",
497324675,,residential,,False,False,42.941,"LINESTRING (72.4377433 24.1734279, 72.4380162 24.1734283, 72.4381653 24.1734103)",
499345204,,living_street,,False,True,59.272000000000006,"LINESTRING (72.4377433 24.1734279, 72.4377695 24.1734161, 72.4377657 24.173378, 72.437741 24.1733, 72.4377186 24.173234, 72.4376574 24.1731215, 72.4376327 24.1730661, 72.4376055 24.1729921, 72.4375887 24.1729399)",
1241134464,,secondary,,False,True,81.554,"LINESTRING (72.4377433 24.1734279, 72.4374562 24.173436, 72.4369401 24.1734585)",
1241134464,,secondary,,False,False,7.358,"LINESTRING (72.4364716 24.1736128, 72.4365427 24.1735997)",
496685226,,residential,,False,True,41.156,"LINESTRING (72.4364716 24.1736128, 72.4362539 24.1736916, 72.436092 24.1737432)",
902594613,,primary,,True,False,220.701,"LINESTRING (72.4364716 24.1736128, 72.4363792 24.1735351, 72.4361762 24.1732476, 72.4359903 24.1731511, 72.4359018 24.1731104, 72.4357995 24.1730635, 72.4357324 24.1730377, 72.4353712 24.1729218, 72.4351444 24.1728522, 72.4349436 24.1727933, 72.4347795 24.1727092, 72.434666 24.172615)",
496683546,Patthar Sadak,residential,,False,True,21.345,"LINESTRING (72.4383744 24.1715987, 72.4381904 24.1716918)",
902911673,,residential,,False,False,98.06800000000001,"LINESTRING (72.4383744 24.1715987, 72.438215 24.1712925, 72.438034 24.1710429, 72.4379253 24.1708203)",
1241134465,,residential,,False,False,29.184,"LINESTRING (72.4383744 24.1715987, 72.4384728 24.1716128, 72.4386386 24.1716938)",
902950925,,residential,,False,False,102.548,"LINESTRING (72.4389898 24.1718579, 72.4389171 24.1720223, 72.4388802 24.1721808, 72.4388648 24.172275, 72.4388641 24.1724255, 72.4388695 24.1724928, 72.438976 24.1727444)",
1241134465,,residential,,False,False,144.493,"LINESTRING (72.4389898 24.1718579, 72.439528 24.1719911, 72.4403696 24.17218)",
1241134465,,residential,,False,True,40.03,"LINESTRING (72.4389898 24.1718579, 72.4386851 24.1717165, 72.4386386 24.1716938)",
496686016,,tertiary,,False,False,37.04,"LINESTRING (72.4403696 24.17218, 72.4404086 24.1718488)",
496686016,,tertiary,,False,True,15.552,"LINESTRING (72.4403696 24.17218, 72.4403289 24.1722746, 72.4403089 24.1723082)",
1241134465,,residential,,False,True,144.493,"LINESTRING (72.4403696 24.17218, 72.439528 24.1719911, 72.4389898 24.1718579)",
496686016,,tertiary,,False,False,62.92700000000001,"LINESTRING (72.4404752 24.1712823, 72.4405407 24.1709993, 72.440621 24.170871, 72.4407175 24.1707768)",
496686016,,tertiary,,False,True,57.796,"LINESTRING (72.4404752 24.1712823, 72.4404124 24.1716847, 72.4404146 24.171798)",
902994793,,residential,,False,True,109.87800000000001,"LINESTRING (72.4404752 24.1712823, 72.4401891 24.1713341, 72.4400503 24.1713506, 72.439945 24.1713439, 72.4397955 24.1713145, 72.4396896 24.1713078, 72.4394032 24.1713219)",
496686016,,tertiary,,False,False,94.457,"LINESTRING (72.4407175 24.1707768, 72.4408791 24.1707083, 72.4410903 24.1706183, 72.4412519 24.1705321, 72.4414457 24.1703944, 72.441494 24.1703284)",
496686016,,tertiary,,False,True,62.927,"LINESTRING (72.4407175 24.1707768, 72.440621 24.170871, 72.4405407 24.1709993, 72.4404752 24.1712823)",
902992224,,residential,,False,True,41.836,"LINESTRING (72.4407175 24.1707768, 72.440633 24.1707278, 72.4405546 24.1707028, 72.4404345 24.1706734, 72.4403366 24.1706391)",
442727176,,secondary,,False,False,31.845,"LINESTRING (72.4356142 24.1707423, 72.4355308 24.1710184)",
442727176,,secondary,,False,True,48.493,"LINESTRING (72.4356142 24.1707423, 72.4356654 24.1703087)",
497324670,,residential,,False,False,41.487,"LINESTRING (72.4356142 24.1707423, 72.435765 24.1707181, 72.4360149 24.1706681)",
497324670,,residential,,False,False,38.84,"LINESTRING (72.4360149 24.1706681, 72.4363819 24.1705686)",
497324670,,residential,,False,True,41.487,"LINESTRING (72.4360149 24.1706681, 72.435765 24.1707181, 72.4356142 24.1707423)",
497537430,,residential,,False,True,207.628,"LINESTRING (72.4360149 24.1706681, 72.4359272 24.1708616, 72.4357973 24.1712359, 72.4357319 24.1714257, 72.435674 24.1716715, 72.4356503 24.1718066, 72.4356195 24.1720655, 72.4356161 24.1722776, 72.4356164 24.1724831)",
497324670,,residential,,False,True,38.84,"LINESTRING (72.4363819 24.1705686, 72.4360149 24.1706681)",
497324670,,residential,,False,False,19.057000000000002,"LINESTRING (72.4363819 24.1705686, 72.4364716 24.1705944, 72.4365581 24.1706275)",
902911676,,residential,,False,True,78.945,"LINESTRING (72.4363819 24.1705686, 72.4362718 24.1704911, 72.4360666 24.1704165, 72.4356654 24.1703087)",
497324670,,residential,,False,False,21.414,"LINESTRING (72.4365581 24.1706275, 72.4367183 24.1707529)",
497324670,,residential,,False,True,19.057000000000002,"LINESTRING (72.4365581 24.1706275, 72.4364716 24.1705944, 72.4363819 24.1705686)",
903018174,,residential,,False,False,81.453,"LINESTRING (72.4365581 24.1706275, 72.4366996 24.1703846, 72.4367492 24.1702562, 72.4367774 24.1700812, 72.4368069 24.1699393)",
497324670,,residential,,False,True,21.414,"LINESTRING (72.4367183 24.1707529, 72.4365581 24.1706275)",
497324670,,residential,,False,False,72.001,"LINESTRING (72.4367183 24.1707529, 72.4369564 24.1708766, 72.4371606 24.1710155, 72.4372916 24.1711295)",
497324673,Kotwali Sheri,residential,,False,False,80.97,"LINESTRING (72.4367183 24.1707529, 72.4366499 24.1708398, 72.4366164 24.1708906, 72.4365601 24.1709493, 72.4365279 24.1709817, 72.4364991 24.171038, 72.4364782 24.1711313, 72.4364649 24.171317, 72.4364369 24.1714103)",
902911675,,residential,,False,False,128.726,"LINESTRING (72.4367183 24.1707529, 72.4369115 24.1703724, 72.4369745 24.1701791, 72.4370134 24.1699001, 72.437059 24.1696481)",
497324670,,residential,,False,False,15.66,"LINESTRING (72.4372916 24.1711295, 72.4372453 24.1712369, 72.437244 24.1712623)",
497324670,,residential,,False,True,72.001,"LINESTRING (72.4372916 24.1711295, 72.4371606 24.1710155, 72.4369564 24.1708766, 72.4367183 24.1707529)",
902911674,,residential,,False,False,54.247,"LINESTRING (72.4372916 24.1711295, 72.4373782 24.17112, 72.4374492 24.1710851, 72.4377611 24.1709089)",
497324670,,residential,,False,False,40.01,"LINESTRING (72.4373312 24.1716827, 72.4373922 24.1718551, 72.437444 24.1720274)",
497324670,,residential,,False,True,48.038,"LINESTRING (72.4373312 24.1716827, 72.437255 24.1714631, 72.4372398 24.1713408, 72.437244 24.1712623)",
497324674,,residential,,False,False,95.32199999999999,"LINESTRING (72.4373312 24.1716827, 72.4375161 24.1716058, 72.4377296 24.1715664, 72.4379862 24.1715478, 72.4381157 24.1716162, 72.4381904 24.1716918)",
497324670,,residential,,False,False,135.98700000000002,"LINESTRING (72.437444 24.1720274, 72.4375354 24.172122, 72.437639 24.1722887, 72.4376934 24.1723844, 72.4377208 24.1725011, 72.4377212 24.1725417, 72.4377212 24.1726223, 72.4376999 24.1727057, 72.4376877 24.1727724, 72.4376024 24.1728614, 72.4375232 24.172917, 72.4374165 24.173006, 72.4373616 24.1730431)",
497324670,,residential,,False,True,40.01,"LINESTRING (72.437444 24.1720274, 72.4373922 24.1718551, 72.4373312 24.1716827)",
"[497324672, 497324671]",,residential,,False,False,140.47000000000003,"LINESTRING (72.437444 24.1720274, 72.4373641 24.1720939, 72.4373185 24.1721575, 72.4372595 24.1722564, 72.4372368 24.1723414, 72.4371936 24.1724616, 72.4371439 24.1726668, 72.4371209 24.1727164, 72.4371141 24.1727724, 72.4371096 24.1728345, 72.4370801 24.1729568, 72.4370505 24.1730624, 72.4370577 24.1731409, 72.4371011 24.173176, 72.4371135 24.1731834)",
496684878,,residential,,False,True,29.611,"LINESTRING (72.4373616 24.1730431, 72.4371135 24.1731834)",
496684878,,residential,,False,False,25.809,"LINESTRING (72.4373616 24.1730431, 72.4375192 24.1729805, 72.4375887 24.1729399)",
497324670,,residential,,False,True,135.987,"LINESTRING (72.4373616 24.1730431, 72.4374165 24.173006, 72.4375232 24.172917, 72.4376024 24.1728614, 72.4376877 24.1727724, 72.4376999 24.1727057, 72.4377212 24.1726223, 72.4377212 24.1725417, 72.4377208 24.1725011, 72.4376934 24.1723844, 72.437639 24.1722887, 72.4375354 24.172122, 72.437444 24.1720274)",
496684878,,residential,,False,False,29.611,"LINESTRING (72.4371135 24.1731834, 72.4373616 24.1730431)",
496684878,,residential,,False,True,26.86,"LINESTRING (72.4371135 24.1731834, 72.4370452 24.1732305, 72.4370054 24.1732722, 72.4369915 24.1733217, 72.4369737 24.1733764)",
"[497324672, 497324671]",,residential,,False,True,140.47,"LINESTRING (72.4371135 24.1731834, 72.4371011 24.173176, 72.4370577 24.1731409, 72.4370505 24.1730624, 72.4370801 24.1729568, 72.4371096 24.1728345, 72.4371141 24.1727724, 72.4371209 24.1727164, 72.4371439 24.1726668, 72.4371936 24.1724616, 72.4372368 24.1723414, 72.4372595 24.1722564, 72.4373185 24.1721575, 72.4373641 24.1720939, 72.437444 24.1720274)",
497324673,Kotwali Sheri,residential,,False,False,173.659,"LINESTRING (72.4363516 24.1715672, 72.4362932 24.1715984, 72.4362195 24.171662, 72.4362248 24.1717379, 72.4363783 24.1721259, 72.4365191 24.1725424, 72.4365695 24.1726286, 72.4366647 24.1728733, 72.4367057 24.1729933)",
902945188,,residential,,False,False,171.73700000000002,"LINESTRING (72.4363516 24.1715672, 72.4363898 24.1717697, 72.4364622 24.1719642, 72.436595 24.1723594, 72.436709 24.172702, 72.4367981 24.1729323, 72.4367991 24.1729433, 72.4367981 24.1729571, 72.4367867 24.1729678, 72.4367057 24.1729933)",
497324673,Kotwali Sheri,residential,,False,True,19.782,"LINESTRING (72.4363516 24.1715672, 72.4363898 24.1715274, 72.4364237 24.1714546, 72.4364369 24.1714103)",
496684878,,residential,,False,True,9.745,"LINESTRING (72.4369737 24.1733764, 72.4369401 24.1734585)",
496684878,,residential,,False,False,26.86,"LINESTRING (72.4369737 24.1733764, 72.4369915 24.1733217, 72.4370054 24.1732722, 72.4370452 24.1732305, 72.4371135 24.1731834)",
497324673,Kotwali Sheri,residential,,False,True,55.547,"LINESTRING (72.4369737 24.1733764, 72.4368464 24.1733443, 72.436829 24.1733358, 72.4368149 24.1733131, 72.4367057 24.1729933)",
496683546,Patthar Sadak,residential,,False,False,21.345,"LINESTRING (72.4381904 24.1716918, 72.4383744 24.1715987)",
"[496683546, 496684878]",Patthar Sadak,residential,,False,True,161.518,"LINESTRING (72.4381904 24.1716918, 72.4381599 24.1719295, 72.4381126 24.1722323, 72.4381023 24.1722689, 72.4380143 24.1726305, 72.4378198 24.1728051, 72.4375887 24.1729399)",
497324674,,residential,,False,True,95.322,"LINESTRING (72.4381904 24.1716918, 72.4381157 24.1716162, 72.4379862 24.1715478, 72.4377296 24.1715664, 72.4375161 24.1716058, 72.4373312 24.1716827)",
497324675,,residential,,False,False,88.37599999999999,"LINESTRING (72.438976 24.1727444, 72.4391588 24.1727027, 72.4393112 24.1726471, 72.4395854 24.1725776, 72.439817 24.172547)",
497324675,,residential,,False,True,32.586,"LINESTRING (72.438976 24.1727444, 72.4389455 24.1728083, 72.4389181 24.1728973, 72.4388907 24.1730085, 72.4388792 24.1730218)",
902950925,,residential,,False,True,102.548,"LINESTRING (72.438976 24.1727444, 72.4388695 24.1724928, 72.4388641 24.1724255, 72.4388648 24.172275, 72.4388802 24.1721808, 72.4389171 24.1720223, 72.4389898 24.1718579)",
497324675,,residential,,False,False,58.664,"LINESTRING (72.439817 24.172547, 72.4400536 24.1725053, 72.4402497 24.1723775, 72.4403089 24.1723082)",
497324675,,residential,,False,True,88.37599999999999,"LINESTRING (72.439817 24.172547, 72.4395854 24.1725776, 72.4393112 24.1726471, 72.4391588 24.1727027, 72.438976 24.1727444)",
902953985,,residential,,False,False,89.346,"LINESTRING (72.439817 24.172547, 72.4398069 24.1728341, 72.4398163 24.173058, 72.4398579 24.1732244, 72.4398968 24.1732868, 72.4399061 24.1733358)",
497537430,,residential,,False,False,207.62800000000004,"LINESTRING (72.4356164 24.1724831, 72.4356161 24.1722776, 72.4356195 24.1720655, 72.4356503 24.1718066, 72.435674 24.1716715, 72.4357319 24.1714257, 72.4357973 24.1712359, 72.4359272 24.1708616, 72.4360149 24.1706681)",
497537430,,residential,,False,True,61.801,"LINESTRING (72.4356164 24.1724831, 72.4356313 24.1726363, 72.4356776 24.1727983, 72.4357906 24.173009)",
902945189,,residential,,False,True,109.747,"LINESTRING (72.4356164 24.1724831, 72.4354859 24.1724726, 72.4353873 24.1724469, 72.435274 24.172409, 72.4352428 24.1723894, 72.4352233 24.1723686, 72.435217 24.1723368, 72.4352656 24.1721967, 72.4352562 24.1721569, 72.4352354 24.1721321, 72.4348877 24.1719826)",
496686016,,tertiary,,False,False,15.552,"LINESTRING (72.4403089 24.1723082, 72.4403289 24.1722746, 72.4403696 24.17218)",
496686016,,tertiary,,False,True,91.34,"LINESTRING (72.4403089 24.1723082, 72.4406449 24.1724177, 72.4411744 24.1725299)",
497324675,,residential,,False,True,58.664,"LINESTRING (72.4403089 24.1723082, 72.4402497 24.1723775, 72.4400536 24.1725053, 72.439817 24.172547)",
442727352,,residential,,True,False,45.876,"LINESTRING (72.4319151 24.1750142, 72.4320003 24.1750731, 72.4320667 24.1751004, 72.4323276 24.1751722)",
499017094,,residential,,False,False,21.621,"LINESTRING (72.4381653 24.1734103, 72.4380877 24.1735914)",
497324675,,residential,,False,False,86.869,"LINESTRING (72.4381653 24.1734103, 72.4382813 24.1733893, 72.4384306 24.173356, 72.4386104 24.1732531, 72.4387901 24.1731253, 72.4388792 24.1730218)",
497324675,,residential,,False,True,42.941,"LINESTRING (72.4381653 24.1734103, 72.4380162 24.1734283, 72.4377433 24.1734279)",
499017094,,residential,,False,False,37.864,"LINESTRING (72.4380877 24.1735914, 72.438371 24.1738131)",
499017094,,residential,,False,True,21.621,"LINESTRING (72.4380877 24.1735914, 72.4381653 24.1734103)",
521966272,,residential,,False,True,39.385,"LINESTRING (72.4380877 24.1735914, 72.4377433 24.1734279)",
499017094,,residential,,False,False,21.329,"LINESTRING (72.438371 24.1738131, 72.4385223 24.1739463)",
499017094,,residential,,False,True,37.864,"LINESTRING (72.438371 24.1738131, 72.4380877 24.1735914)",
902950931,,residential,,False,True,65.023,"LINESTRING (72.438371 24.1738131, 72.4382164 24.1740711, 72.4381681 24.1741726, 72.4381118 24.1743452)",
499017094,,residential,,False,False,24.774,"LINESTRING (72.4385223 24.1739463, 72.4387179 24.1740797)",
499017094,,residential,,False,True,21.329,"LINESTRING (72.4385223 24.1739463, 72.438371 24.1738131)",
902950929,,residential,,False,True,55.974,"LINESTRING (72.4385223 24.1739463, 72.4384061 24.1740968, 72.4383055 24.174254, 72.4382204 24.1743672)",
499017094,,residential,,False,False,30.46,"LINESTRING (72.4395665 24.174619, 72.4398662 24.1746358)",
903022868,,residential,,False,False,29.404,"LINESTRING (72.4395665 24.174619, 72.4394448 24.174859)",
499017094,,residential,,False,True,57.60000000000001,"LINESTRING (72.4395665 24.174619, 72.4393141 24.1745605, 72.4392088 24.1745103, 72.4390799 24.1744033, 72.4390706 24.1743934)",
499017094,,residential,,False,False,21.961,"LINESTRING (72.4398662 24.1746358, 72.4400826 24.1746414)",
499017094,,residential,,False,True,30.46,"LINESTRING (72.4398662 24.1746358, 72.4395665 24.174619)",
902965949,,residential,,False,False,35.17,"LINESTRING (72.4398662 24.1746358, 72.4398579 24.174952)",
499017094,,residential,,False,True,21.961,"LINESTRING (72.4400826 24.1746414, 72.4398662 24.1746358)",
499017094,,residential,,False,False,93.624,"LINESTRING (72.4400826 24.1746414, 72.4405134 24.1746743, 72.4410004 24.1746201)",
902950924,,residential,,False,False,92.50300000000001,"LINESTRING (72.4400826 24.1746414, 72.440118 24.1743537, 72.4401462 24.1739781, 72.4401751 24.1738143)",
499017094,,residential,,False,False,28.796,"LINESTRING (72.4410004 24.1746201, 72.4412722 24.1745454)",
499017094,,residential,,False,True,93.624,"LINESTRING (72.4410004 24.1746201, 72.4405134 24.1746743, 72.4400826 24.1746414)",
499017094,,residential,,False,True,28.796,"LINESTRING (72.4412722 24.1745454, 72.4410004 24.1746201)",
902950922,,residential,,False,False,58.923,"LINESTRING (72.4412722 24.1745454, 72.44114 24.1741775, 72.4410984 24.1740399)",
"[496683546, 496684878]",Patthar Sadak,residential,,False,False,161.518,"LINESTRING (72.4375887 24.1729399, 72.4378198 24.1728051, 72.4380143 24.1726305, 72.4381023 24.1722689, 72.4381126 24.1722323, 72.4381599 24.1719295, 72.4381904 24.1716918)",
496684878,,residential,,False,True,25.809,"LINESTRING (72.4375887 24.1729399, 72.4375192 24.1729805, 72.4373616 24.1730431)",
499345204,,living_street,,False,False,59.272,"LINESTRING (72.4375887 24.1729399, 72.4376055 24.1729921, 72.4376327 24.1730661, 72.4376574 24.1731215, 72.4377186 24.173234, 72.437741 24.1733, 72.4377657 24.173378, 72.4377695 24.1734161, 72.4377433 24.1734279)",
361048247,Amir Road,unclassified,,False,False,61.352,"LINESTRING (72.4343701 24.1737245, 72.4344501 24.1731776)",
361048247,Amir Road,unclassified,,False,True,22.128,"LINESTRING (72.4343701 24.1737245, 72.4343343 24.1739208)",
502269777,,residential,,False,True,163.683,"LINESTRING (72.4343701 24.1737245, 72.4335777 24.1736456, 72.433168 24.1735983, 72.4330062 24.1735927, 72.4328485 24.1735965, 72.4327663 24.1736113)",
524415783,,residential,,False,True,42.782,"LINESTRING (72.4329308 24.1747641, 72.4329116 24.174634, 72.4328913 24.1743812)",
902581892,,residential,,False,True,38.79,"LINESTRING (72.437932 24.1682679, 72.437915 24.1679194)",
905805874,,primary,,False,False,6.246,"LINESTRING (72.437932 24.1682679, 72.4378776 24.1682416)",SH712
659644740,,residential,,False,True,60.563,"LINESTRING (72.437932 24.1682679, 72.437979 24.1684368, 72.438046 24.1686509, 72.4380836 24.1687946)",
905805874,,primary,,False,True,20.272,"LINESTRING (72.437932 24.1682679, 72.4380387 24.1682783, 72.4381312 24.1682801)",SH712
659644740,,residential,,False,False,21.593,"LINESTRING (72.438093 24.1689886, 72.4380836 24.1687946)",
902911673,,residential,,False,True,9.985,"LINESTRING (72.438093 24.1689886, 72.4380152 24.1690436)",
659644740,,residential,,False,True,102.322,"LINESTRING (72.438093 24.1689886, 72.4383786 24.1693397, 72.4386423 24.1697585)",
902938627,,residential,,False,False,22.017,"LINESTRING (72.4389365 24.1702868, 72.4391364 24.1702097)",
659644740,,residential,,False,False,65.977,"LINESTRING (72.4389365 24.1702868, 72.4388024 24.1700127, 72.4386423 24.1697585)",
659644740,,residential,,False,True,83.32900000000001,"LINESTRING (72.4389365 24.1702868, 72.4390331 24.1706661, 72.4391733 24.1710026)",
659644740,,residential,,False,False,8.279,"LINESTRING (72.4392503 24.1711873, 72.4392213 24.1711177)",
659644740,,residential,,False,True,21.555,"LINESTRING (72.4392503 24.1711873, 72.4394032 24.1713219)",
902945187,,residential,,False,True,88.093,"LINESTRING (72.4392503 24.1711873, 72.4390049 24.171279, 72.4388862 24.1713414, 72.4388272 24.1713892, 72.4387367 24.171487, 72.4386386 24.1716938)",
659644740,,residential,,False,False,21.555,"LINESTRING (72.4394032 24.1713219, 72.4392503 24.1711873)",
659644740,,residential,,False,True,117.684,"LINESTRING (72.4394032 24.1713219, 72.4399719 24.1716901, 72.4400711 24.1717403, 72.4404146 24.171798)",
902994793,,residential,,False,False,109.87800000000001,"LINESTRING (72.4394032 24.1713219, 72.4396896 24.1713078, 72.4397955 24.1713145, 72.439945 24.1713439, 72.4400503 24.1713506, 72.4401891 24.1713341, 72.4404752 24.1712823)",
496686016,,tertiary,,False,True,5.681,"LINESTRING (72.4404146 24.171798, 72.4404086 24.1718488)",
496686016,,tertiary,,False,False,57.796,"LINESTRING (72.4404146 24.171798, 72.4404124 24.1716847, 72.4404752 24.1712823)",
659644740,,residential,,False,False,117.684,"LINESTRING (72.4404146 24.171798, 72.4400711 24.1717403, 72.4399719 24.1716901, 72.4394032 24.1713219)",
902581884,,residential,,False,True,18.564,"LINESTRING (72.4323839 24.1665721, 72.4325226 24.166681)",
902528744,,residential,,False,False,32.649,"LINESTRING (72.4323839 24.1665721, 72.432341 24.1665966, 72.4321425 24.1667652)",
498907195,,unclassified,,False,True,18.028,"LINESTRING (72.4321425 24.1667652, 72.4322713 24.1668769)",
902528744,,residential,,False,True,32.649,"LINESTRING (72.4321425 24.1667652, 72.432341 24.1665966, 72.4323839 24.1665721)",
902688631,,primary,,False,True,72.242,"LINESTRING (72.4346088 24.1667654, 72.434696 24.1674102)",SH712
902528750,,residential,,False,False,77.43700000000001,"LINESTRING (72.4346088 24.1667654, 72.4352655 24.1666972, 72.4353672 24.1666866)",
902528750,,residential,,False,False,47.007,"LINESTRING (72.4356723 24.166655, 72.4361334 24.1666134)",
